x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
1.04841	0.878942	1	0.29909	0.000706916	0.208962	2.26439e-024	0	1.40624e-009	0.000148157	3.19371e-021	0	0.000526779	0.0294657	8.05292e-027	9.99925	0.000746937	6.37058e-014	0.29909	0.29986	0.299835	0.000526779	0	10	0	0	0	0	5	0.5	48	16.8267	3.14935	0.965024	-0.116083	-0.207915	-0.597985	0.299079	0.299076	0.000506664	
1.1	0.80625	1	0.299104	0.000706765	0.208871	2.85827e-024	0	1.40654e-009	0.000148061	4.0322e-021	0	0.0006635	0.0293642	1.2853e-026	9.99925	0.000746131	8.04658e-014	0.299104	0.299389	0.299848	0.0006635	0	10	0	0	0	0	3.75	0.375	49	16.8266	3.14944	0.967728	-0.116062	-0.207913	-0.598192	0.299108	0.299106	0.000639854	
1.0628	0.769093	1	0.299113	0.000705837	0.20787	7.8892e-024	0	1.40839e-009	0.000147158	1.1144e-020	0	0.00179568	0.0285662	9.89531e-026	9.99926	0.000739635	2.22974e-013	0.299113	0.295917	0.299843	0.00179568	0	10	0	0	0	0	5	0.5	50	16.834	3.15001	0.982311	-0.114951	-0.207913	-0.598225	0.299113	0.299103	0.00179203	
1	0.871875	1	0.299113	0.000707054	0.209262	1.06717e-024	0	1.40597e-009	0.000148398	1.50485e-021	0	0.000249527	0.0296505	1.78583e-027	9.99925	0.000748446	3.00059e-014	0.299113	0.300604	0.299859	0.000249527	0	10	0	0	0	0	3.92857	0.392857	51	16.8266	3.14926	0.982017	-0.116506	-0.207898	-0.598308	0.299125	0.299122	0.000232074	
1.03393	0.82411	1	0.299112	0.000706209	0.208282	5.82566e-024	0	1.40765e-009	0.000147527	8.2248e-021	0	0.00133671	0.0288883	5.37305e-026	9.99926	0.000742274	1.64391e-013	0.299112	0.297311	0.299847	0.00133671	0	10	0	0	0	0	5	0.5	52	16.8331	3.14978	0.987777	-0.115396	-0.207912	-0.598215	0.299111	0.299104	0.0013341	
1.07833	0.805385	1	0.299114	0.000706652	0.208795	3.32524e-024	0	1.40677e-009	0.000147983	4.69171e-021	0	0.000770562	0.0292852	1.7418e-026	9.99925	0.000745501	9.36568e-014	0.299114	0.299025	0.299856	0.000770562	0	10	0	0	0	0	5	0.5	53	16.8279	3.14951	0.968338	-0.115928	-0.207913	-0.598199	0.299109	0.299106	0.000781081	
1.06681	0.788844	1	0.299113	0.00070614	0.208209	6.19824e-024	0	1.40779e-009	0.000147461	8.75169e-021	0	0.00142014	0.0288296	6.08709e-026	9.99926	0.000741795	1.74956e-013	0.299113	0.297055	0.299847	0.00142014	0	10	0	0	0	0	5	0.5	54	16.8325	3.14982	0.980094	-0.115323	-0.207913	-0.598231	0.299114	0.299106	0.00141637	
1.08977	0.790625	1	0.299111	0.000706633	0.208756	3.4841e-024	0	1.4068e-009	0.000147951	4.91599e-021	0	0.000806837	0.029261	1.91261e-026	9.99925	0.000745303	9.81391e-014	0.299111	0.298928	0.299853	0.000806837	0	10	0	0	0	0	5	0.5	55	16.8277	3.14952	0.969391	-0.115902	-0.207913	-0.598196	0.299109	0.299106	0.000805673	
1.03891	0.784227	1	0.299113	0.00070573	0.207754	8.47619e-024	0	1.4086e-009	0.000147053	1.1975e-020	0	0.0019249	0.0284755	1.14364e-025	9.99926	0.000738888	2.39672e-013	0.299113	0.295524	0.299841	0.0019249	0	10	0	0	0	0	5	0.5	56	16.836	3.15008	0.989957	-0.114823	-0.207913	-0.598223	0.299113	0.299102	0.00192155	
1.08112	0.773803	1	0.299113	0.000706276	0.208362	5.44116e-024	0	1.40752e-009	0.000147597	7.68124e-021	0	0.00125039	0.0289489	4.68365e-026	9.99926	0.000742769	1.53497e-013	0.299113	0.297573	0.29985	0.00125039	0	10	0	0	0	0	5	0.5	57	16.8303	3.14974	0.97387	-0.11548	-0.207913	-0.598221	0.299112	0.299106	0.00124988	
1.1	0.7125	1	0.299112	0.000706395	0.208493	4.78889e-024	0	1.40728e-009	0.000147715	6.75929e-021	0	0.00110332	0.0290523	3.62316e-026	9.99926	0.000743611	1.35029e-013	0.299112	0.298021	0.299851	0.00110332	0	10	0	0	0	0	3.75	0.375	58	16.8291	3.14967	0.97245	-0.115618	-0.207913	-0.598213	0.299111	0.299106	0.00110384	
1.1	0.74375	1	0.299111	0.000706562	0.208675	3.87837e-024	0	1.40695e-009	0.000147879	5.47284e-021	0	0.000896742	0.0291979	2.37188e-026	9.99926	0.000744791	1.09278e-013	0.299111	0.298655	0.299852	0.000896742	0	10	0	0	0	0	3.57143	0.357143	59	16.828	3.14956	0.970226	-0.115811	-0.207913	-0.598195	0.299109	0.299105	0.000896829	
