Time	ObsPoint	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
0.214896	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	1.93654e-025	0.350421	-0.207913	-2.83691e-006	-4.76245e-028	-4.76384e-028	0.766251	
0.216596	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	2.18776e-025	0.350473	-0.207913	-2.8367e-006	-2.97897e-028	-2.96824e-028	0.766303	
0.218515	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	2.49537e-025	0.350532	-0.207913	-2.83646e-006	5.36684e-029	5.6052e-029	0.766362	
0.220702	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	2.87002e-025	0.3506	-0.207913	-2.83618e-006	5.83055e-028	5.85923e-028	0.76643	
0.223207	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	3.31962e-025	0.350679	-0.207913	-2.83587e-006	1.2398e-027	1.24152e-027	0.76651	
0.226018	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	3.84194e-025	0.35077	-0.207913	-2.83552e-006	1.98621e-027	1.98568e-027	0.766601	
0.229087	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	4.43922e-025	0.350872	-0.207913	-2.83515e-006	2.99189e-027	2.99091e-027	0.766702	
0.232443	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	5.14937e-025	0.350986	-0.207913	-2.83475e-006	4.72174e-027	4.72644e-027	0.766816	
0.236151	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	6.03833e-025	0.351113	-0.207913	-2.83432e-006	7.68115e-027	7.70135e-027	0.766944	
0.240307	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	7.19256e-025	0.351258	-0.207913	-2.83384e-006	1.20219e-026	1.20693e-026	0.767088	
0.244974	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	8.70293e-025	0.35142	-0.207913	-2.83332e-006	1.73744e-026	1.7463e-026	0.76725	
0.250145	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	1.06853e-024	0.351598	-0.207913	-2.83276e-006	2.34678e-026	2.36191e-026	0.767428	
0.255862	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	1.34048e-024	0.35179	-0.207913	-2.83216e-006	3.12645e-026	3.15149e-026	0.76762	
0.262204	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	1.73353e-024	0.351997	-0.207913	-2.83151e-006	4.2543e-026	4.29406e-026	0.767827	
0.269278	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	2.30927e-024	0.352219	-0.207913	-2.83083e-006	5.72887e-026	5.78747e-026	0.768049	
0.277158	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	3.12469e-024	0.352457	-0.207913	-2.83011e-006	7.16355e-026	7.24302e-026	0.768287	
0.285969	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	4.25875e-024	0.352711	-0.207913	-2.82935e-006	8.34169e-026	8.44649e-026	0.768542	
0.295817	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	5.89185e-024	0.352982	-0.207913	-2.82857e-006	1.061e-025	1.07612e-025	0.768812	
0.3	1	-99999	0	0.147458	0	0.0254623	0	6.74156e-012	0	0.172165	0	0	0	0.284089	0.539862	0	0.230069	0	-2.98762	0	0.995874	0	1	5.00116	0	0	0	0.25	0.25	1967	6.73506e-024	0.353093	-0.207913	-2.82826e-006	1.24194e-025	1.2601e-025	0.768923	
0.300018	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.73893e-024	0.352327	-0.207913	-2.82826e-006	-3.00981e-028	-3.0416e-028	0.768157	
0.300018	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.73906e-024	0.352327	-0.207913	-2.82826e-006	-3.1184e-028	-3.1409e-028	0.768157	
0.300019	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.73924e-024	0.352327	-0.207913	-2.82826e-006	-3.28771e-028	-3.2934e-028	0.768157	
0.300021	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.73964e-024	0.352327	-0.207913	-2.82826e-006	-3.64615e-028	-3.61736e-028	0.768157	
0.300024	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.74014e-024	0.352327	-0.207913	-2.82826e-006	-4.03998e-028	-3.97898e-028	0.768157	
0.300028	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.74086e-024	0.352327	-0.207913	-2.82826e-006	-4.48525e-028	-4.39406e-028	0.768157	
0.300035	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.74207e-024	0.352327	-0.207913	-2.82825e-006	-4.97555e-028	-4.85316e-028	0.768158	
0.30005	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.74511e-024	0.352328	-0.207913	-2.82825e-006	-5.52968e-028	-5.35976e-028	0.768158	
0.300074	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.75031e-024	0.352328	-0.207913	-2.82825e-006	-5.7339e-028	-5.50831e-028	0.768159	
0.30011	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.75819e-024	0.352329	-0.207913	-2.82825e-006	-5.59287e-028	-5.29774e-028	0.76816	
0.300166	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.77067e-024	0.352331	-0.207913	-2.82824e-006	-5.20416e-028	-4.81401e-028	0.768161	
0.300258	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.79123e-024	0.352333	-0.207913	-2.82824e-006	-4.65038e-028	-4.13868e-028	0.768163	
0.300377	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.81784e-024	0.352336	-0.207913	-2.82823e-006	-4.27127e-028	-3.66106e-028	0.768167	
0.300497	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.84462e-024	0.352339	-0.207913	-2.82822e-006	-4.30421e-028	-3.65231e-028	0.76817	
0.300617	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.87143e-024	0.352343	-0.207913	-2.82821e-006	-4.68064e-028	-4.03325e-028	0.768173	
0.300737	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.89831e-024	0.352346	-0.207913	-2.8282e-006	-5.29278e-028	-4.68474e-028	0.768176	
0.300856	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.92528e-024	0.352349	-0.207913	-2.82819e-006	-6.04338e-028	-5.49944e-028	0.768179	
0.300985	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.95435e-024	0.352352	-0.207913	-2.82818e-006	-6.89504e-028	-6.43928e-028	0.768182	
0.301126	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	6.98653e-024	0.352356	-0.207913	-2.82817e-006	-7.80517e-028	-7.46299e-028	0.768186	
0.301282	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	7.02227e-024	0.35236	-0.207913	-2.82816e-006	-8.73543e-028	-8.532e-028	0.76819	
0.301451	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	7.06125e-024	0.352364	-0.207913	-2.82815e-006	-9.64646e-028	-9.60109e-028	0.768195	
0.301632	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	7.1033e-024	0.352369	-0.207913	-2.82813e-006	-1.05024e-027	-1.06257e-027	0.768199	
0.301827	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	7.14878e-024	0.352374	-0.207913	-2.82812e-006	-1.12565e-027	-1.155e-027	0.768205	
0.302039	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	7.1987e-024	0.35238	-0.207913	-2.8281e-006	-1.18413e-027	-1.22979e-027	0.76821	
0.302274	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	7.25446e-024	0.352386	-0.207913	-2.82809e-006	-1.21659e-027	-1.27686e-027	0.768216	
0.302538	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	7.31762e-024	0.352393	-0.207913	-2.82807e-006	-1.21196e-027	-1.28392e-027	0.768223	
0.302837	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	7.38984e-024	0.352401	-0.207913	-2.82805e-006	-1.15777e-027	-1.23701e-027	0.768231	
0.303178	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	7.47299e-024	0.35241	-0.207913	-2.82802e-006	-1.04041e-027	-1.12089e-027	0.76824	
0.303569	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	7.56927e-024	0.35242	-0.207913	-2.82799e-006	-8.45225e-028	-9.19469e-028	0.768251	
0.304018	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	7.68144e-024	0.352432	-0.207913	-2.82796e-006	-5.57536e-028	-6.1729e-028	0.768263	
0.304528	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	7.81022e-024	0.352446	-0.207913	-2.82793e-006	-1.73944e-028	-2.11997e-028	0.768276	
0.305084	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	7.95263e-024	0.35246	-0.207913	-2.82789e-006	2.85984e-028	2.73079e-028	0.768291	
0.30569	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	8.11055e-024	0.352476	-0.207913	-2.82785e-006	8.09016e-028	8.20449e-028	0.768306	
0.306355	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	8.28654e-024	0.352493	-0.207913	-2.8278e-006	1.37912e-027	1.40978e-027	0.768324	
0.307088	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	8.48412e-024	0.352512	-0.207913	-2.82775e-006	1.9793e-027	2.02086e-027	0.768343	
0.307905	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	8.70916e-024	0.352533	-0.207913	-2.8277e-006	2.59867e-027	2.64181e-027	0.768363	
0.308818	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	8.96674e-024	0.352556	-0.207913	-2.82764e-006	3.22795e-027	3.26522e-027	0.768387	
0.309834	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	9.26071e-024	0.352582	-0.207913	-2.82757e-006	3.87101e-027	3.89996e-027	0.768412	
0.310969	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	9.59895e-024	0.35261	-0.207913	-2.8275e-006	4.57335e-027	4.59805e-027	0.76844	
0.312237	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	9.9891e-024	0.352641	-0.207913	-2.82742e-006	5.43217e-027	5.46218e-027	0.768471	
0.313636	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	1.04346e-023	0.352674	-0.207913	-2.82733e-006	6.59331e-027	6.63976e-027	0.768504	
0.315187	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	1.09469e-023	0.352711	-0.207913	-2.82723e-006	8.242e-027	8.31219e-027	0.768541	
0.316922	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	1.15411e-023	0.352751	-0.207913	-2.82713e-006	1.04992e-026	1.05921e-026	0.768581	
0.318884	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	1.22371e-023	0.352796	-0.207913	-2.82701e-006	1.32734e-026	1.33783e-026	0.768626	
0.321123	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	1.30566e-023	0.352847	-0.207913	-2.82688e-006	1.61006e-026	1.62048e-026	0.768677	
0.323681	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	1.40223e-023	0.352904	-0.207913	-2.82673e-006	1.8181e-026	1.82906e-026	0.768735	
0.326537	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	1.51373e-023	0.352968	-0.207913	-2.82657e-006	1.88437e-026	1.90157e-026	0.768798	
0.329657	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	1.64116e-023	0.353037	-0.207913	-2.8264e-006	1.83065e-026	1.86676e-026	0.768868	
0.333077	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	1.78962e-023	0.353112	-0.207913	-2.82622e-006	1.75664e-026	1.83003e-026	0.768942	
0.336868	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	1.96728e-023	0.353193	-0.207913	-2.82602e-006	1.73093e-026	1.86015e-026	0.769024	
0.341125	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	2.18541e-023	0.353282	-0.207913	-2.82582e-006	1.67356e-026	1.86723e-026	0.769112	
0.345898	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	2.45703e-023	0.353377	-0.207913	-2.8256e-006	1.45395e-026	1.69741e-026	0.769207	
0.351178	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	2.8003e-023	0.353476	-0.207913	-2.82537e-006	1.42215e-026	1.66986e-026	0.769306	
0.357012	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	3.25182e-023	0.353578	-0.207913	-2.82514e-006	2.95344e-026	3.13314e-026	0.769408	
0.363484	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	3.86856e-023	0.35368	-0.207913	-2.8249e-006	7.92643e-026	7.94875e-026	0.769511	
0.370697	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	4.72157e-023	0.353783	-0.207913	-2.82466e-006	1.64093e-025	1.61782e-025	0.769613	
0.378733	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	5.88834e-023	0.353885	-0.207913	-2.82443e-006	2.40882e-025	2.35217e-025	0.769715	
0.387692	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	7.48633e-023	0.353984	-0.207913	-2.8242e-006	2.37456e-025	2.28392e-025	0.769814	
0.39769	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	9.73859e-023	0.354079	-0.207913	-2.82399e-006	1.11666e-025	1.01739e-025	0.769909	
0.4	1	-99999	0	0.14756	0	0.0255699	0	6.73689e-012	0	0.172772	0	0	0	0.284908	0.539499	0	0.230251	0	-2.99523	0	0.99841	0	1	5.00174	0	0	0	0.25	0.25	1967	1.03405e-022	0.354099	-0.207913	-2.82394e-006	6.62916e-026	5.687e-026	0.769929	
0.400007	1	-99999	0	0.147608	0	0.0256202	0	6.73471e-012	0	0.173056	0	0	0	0.285292	0.539329	0	0.230335	0	-2.99879	0	0.999596	0	1	5.00232	0	0	0	0.25	0.25	1967	1.03425e-022	0.353429	-0.207913	-2.82394e-006	-3.41095e-028	-3.1983e-028	0.769259	
0.400007	1	-99999	0	0.147608	0	0.0256202	0	6.73471e-012	0	0.173056	0	0	0	0.285292	0.539329	0	0.230335	0	-2.99879	0	0.999596	0	1	5.00232	0	0	0	0.25	0.25	1967	1.03425e-022	0.353429	-0.207913	-2.82394e-006	-4.03416e-028	-3.818e-028	0.769259	
0.400008	1	-99999	0	0.147608	0	0.0256202	0	6.73471e-012	0	0.173056	0	0	0	0.285292	0.539329	0	0.230335	0	-2.99879	0	0.999596	0	1	5.00232	0	0	0	0.25	0.25	1967	1.03426e-022	0.353429	-0.207913	-2.82394e-006	-5.24484e-028	-5.02505e-028	0.769259	
0.400009	1	-99999	0	0.147608	0	0.0256202	0	6.73471e-012	0	0.173056	0	0	0	0.285292	0.539329	0	0.230335	0	-2.99879	0	0.999596	0	1	5.00232	0	0	0	0.25	0.25	1967	1.03429e-022	0.353429	-0.207913	-2.82394e-006	-8.65535e-028	-8.42544e-028	0.769259	
0.40001	1	-99999	0	0.147608	0	0.0256202	0	6.73471e-012	0	0.173056	0	0	0	0.285292	0.539329	0	0.230335	0	-2.99879	0	0.999596	0	1	5.00232	0	0	0	0.25	0.25	1967	1.03432e-022	0.353429	-0.207913	-2.82394e-006	-1.26007e-027	-1.23533e-027	0.769259	
0.400013	1	-99999	0	0.147608	0	0.0256202	0	6.73471e-012	0	0.173056	0	0	0	0.285292	0.539329	0	0.230335	0	-2.99879	0	0.999596	0	1	5.00232	0	0	0	0.25	0.25	1967	1.03437e-022	0.353429	-0.207913	-2.82394e-006	-1.71139e-027	-1.68319e-027	0.769259	
0.400017	1	-99999	0	0.147608	0	0.0256202	0	6.73471e-012	0	0.173056	0	0	0	0.285292	0.539329	0	0.230335	0	-2.99879	0	0.999596	0	1	5.00232	0	0	0	0.25	0.25	1967	1.03446e-022	0.353429	-0.207913	-2.82394e-006	-2.19989e-027	-2.16513e-027	0.769259	
0.400027	1	-99999	0	0.147608	0	0.0256202	0	6.73471e-012	0	0.173056	0	0	0	0.285292	0.539329	0	0.230335	0	-2.99879	0	0.999596	0	1	5.00232	0	0	0	0.25	0.25	1967	1.03472e-022	0.353429	-0.207913	-2.82394e-006	-2.84517e-027	-2.79411e-027	0.769259	
