              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	
          78000	           6000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          84000	           6000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          90000	           6000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
              0	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
           6000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          12000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          18000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          24000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          30000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          36000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          42000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          48000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          54000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          60000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          66000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          72000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          78000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          84000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          90000	          12000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
              0	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
           6000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          12000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          18000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          24000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          30000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          36000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          42000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          48000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          54000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          60000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          66000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          72000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          78000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          84000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          90000	          18000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
              0	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
           6000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          12000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          18000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          24000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          30000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          36000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          42000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
          48000	          24000	            200	              0	 1	   5.8851619253e+00	   1.8615153370e+04	   3.9384019848e+03	   1.2424609431e+05	   2.3544216385e+05	   2.4422085250e+02	   4.5360034433e+02	   7.4296056398e-01	
