              x	              y	              z	           time	in	          pH	          Ca	          Mg	          Na	          Cl	        C(4)	         SO4	          As	
          48000	           6000	            200	          16000	 1	     8.50133	  2.1440e+00	  9.1350e-01	  2.4479e+02	  3.1909e+01	  5.3786e+02	  2.2617e+01	  3.1986e+01	
          54000	           6000	            200	          16000	 1	     8.57497	  1.8788e+00	  7.9604e-01	  2.1182e+02	  8.1646e+00	  5.1391e+02	  2.2573e+01	  4.3260e+01	
          60000	           6000	            200	          16000	 1	      8.6056	  1.7751e+00	  7.4989e-01	  2.0672e+02	  5.1779e+00	  5.0945e+02	  2.2568e+01	  4.9184e+01	
          66000	           6000	            200	          16000	 1	     8.60741	  1.7705e+00	  7.4785e-01	  2.0591e+02	  4.9809e+00	  5.0854e+02	  2.2567e+01	  4.9550e+01	
          72000	           6000	            200	          16000	 1	      8.6051	  1.7802e+00	  7.5221e-01	  2.0521e+02	  4.9240e+00	  5.0768e+02	  2.2567e+01	  4.9057e+01	
          78000	           6000	            200	          16000	 1	     8.60076	  1.7976e+00	  7.5998e-01	  2.0435e+02	  4.8807e+00	  5.0663e+02	  2.2567e+01	  4.8148e+01	
          84000	           6000	            200	          16000	 1	     8.59587	  1.8173e+00	  7.6878e-01	  2.0345e+02	  4.8430e+00	  5.0551e+02	  2.2567e+01	  4.7145e+01	
          90000	           6000	            200	          16000	 1	     8.59546	  1.8205e+00	  7.7022e-01	  2.0280e+02	  4.8096e+00	  5.0470e+02	  2.2567e+01	  4.7050e+01	
              0	          12000	            200	          16000	 1	     5.63228	  1.6017e+04	  3.6016e+03	  1.1041e+05	  2.0849e+05	  3.3300e+02	  4.0426e+02	  9.7785e-01	
           6000	          12000	            200	          16000	 1	     5.48656	  1.1074e+04	  2.8690e+03	  8.2047e+04	  1.5348e+05	  7.8508e+02	  3.0354e+02	  1.4507e+00	
          12000	          12000	            200	          16000	 1	     5.62773	  5.3516e+03	  1.6927e+03	  4.5025e+04	  8.2115e+04	  1.5463e+03	  1.7289e+02	  7.6523e-01	
          18000	          12000	            200	          16000	 1	     5.98118	  1.8567e+03	  6.8934e+02	  1.9227e+04	  3.3233e+04	  1.6388e+03	  8.3395e+01	  2.0734e-01	
          24000	          12000	            200	          16000	 1	     6.47102	  4.0108e+02	  1.6538e+02	  6.0726e+03	  9.4036e+03	  1.2069e+03	  3.9771e+01	  9.7095e-02	
          30000	          12000	            200	          16000	 1	     7.20509	  4.9596e+01	  2.1593e+01	  1.3674e+03	  1.6717e+03	  7.3699e+02	  2.5618e+01	  2.7096e-01	
          36000	          12000	            200	          16000	 1	     8.20291	  3.9146e+00	  1.6974e+00	  3.6930e+02	  1.4982e+02	  6.0600e+02	  2.2832e+01	  9.4801e+00	
          42000	          12000	            200	          16000	 1	      8.4442	  2.3632e+00	  1.0104e+00	  2.7679e+02	  5.2089e+01	  5.6347e+02	  2.2653e+01	  2.5364e+01	
          48000	          12000	            200	          16000	 1	      8.5525	  1.9320e+00	  8.1931e-01	  2.3172e+02	  1.7197e+01	  5.3265e+02	  2.2590e+01	  3.9560e+01	
          54000	          12000	            200	          16000	 1	     8.58757	  1.8301e+00	  7.7431e-01	  2.1199e+02	  7.3498e+00	  5.1471e+02	  2.2572e+01	  4.5637e+01	
          60000	          12000	            200	          16000	 1	     8.61936	  1.7262e+00	  7.2804e-01	  2.0748e+02	  5.1532e+00	  5.1035e+02	  2.2568e+01	  5.2149e+01	
          66000	          12000	            200	          16000	 1	     8.62019	  1.7249e+00	  7.2751e-01	  2.0672e+02	  5.0037e+00	  5.0947e+02	  2.2567e+01	  5.2322e+01	
          72000	          12000	            200	          16000	 1	     8.61601	  1.7411e+00	  7.3475e-01	  2.0586e+02	  4.9393e+00	  5.0843e+02	  2.2567e+01	  5.1388e+01	
          78000	          12000	            200	          16000	 1	      8.6082	  1.7705e+00	  7.4786e-01	  2.0482e+02	  4.8925e+00	  5.0716e+02	  2.2567e+01	  4.9698e+01	
          84000	          12000	            200	          16000	 1	     8.59437	  1.8224e+00	  7.7104e-01	  2.0357e+02	  4.8576e+00	  5.0568e+02	  2.2567e+01	  4.6846e+01	
          90000	          12000	            200	          16000	 1	     8.59294	  1.8299e+00	  7.7440e-01	  2.0268e+02	  4.8143e+00	  5.0455e+02	  2.2567e+01	  4.6547e+01	
              0	          18000	            200	          16000	 1	     5.61759	  1.5682e+04	  3.5574e+03	  1.0866e+05	  2.0506e+05	  3.5253e+02	  3.9797e+02	  1.0200e+00	
           6000	          18000	            200	          16000	 1	     5.47301	  1.0853e+04	  2.8286e+03	  8.0868e+04	  1.5109e+05	  8.4252e+02	  2.9916e+02	  1.4916e+00	
          12000	          18000	            200	          16000	 1	     5.59879	  5.5454e+03	  1.7386e+03	  4.6593e+04	  8.4921e+04	  1.6180e+03	  1.7802e+02	  8.3473e-01	
          18000	          18000	            200	          16000	 1	     5.90444	  2.2008e+03	  8.0088e+02	  2.2248e+04	  3.8632e+04	  1.7931e+03	  9.3279e+01	  2.5176e-01	
          24000	          18000	            200	          16000	 1	     6.30854	  6.1840e+02	  2.4933e+02	  8.5610e+03	  1.3579e+04	  1.4489e+03	  4.7414e+01	  1.0447e-01	
          30000	          18000	            200	          16000	 1	       7.542	  1.8943e+01	  8.2820e+00	  9.4714e+02	  9.2812e+02	  7.4072e+02	  2.4257e+01	  8.0015e-01	
          36000	          18000	            200	          16000	 1	     8.13256	  4.6093e+00	  2.0044e+00	  4.0773e+02	  2.0083e+02	  6.1480e+02	  2.2926e+01	  7.1673e+00	
          42000	          18000	            200	          16000	 1	     8.50148	  2.0924e+00	  8.9014e-01	  2.6141e+02	  3.2072e+01	  5.5963e+02	  2.2617e+01	  3.2147e+01	
          48000	          18000	            200	          16000	 1	     8.57458	  1.8434e+00	  7.7985e-01	  2.2981e+02	  1.2915e+01	  5.3358e+02	  2.2582e+01	  4.3407e+01	
          54000	          18000	            200	          16000	 1	     8.60349	  1.7707e+00	  7.4781e-01	  2.1265e+02	  6.7697e+00	  5.1594e+02	  2.2571e+01	  4.8831e+01	
          60000	          18000	            200	          16000	 1	     8.61853	  1.7269e+00	  7.2834e-01	  2.0851e+02	  5.3975e+00	  5.1151e+02	  2.2568e+01	  5.1982e+01	
          66000	          18000	            200	          16000	 1	     8.60703	  1.7701e+00	  7.4766e-01	  2.0672e+02	  5.1616e+00	  5.0945e+02	  2.2568e+01	  4.9482e+01	
          72000	          18000	            200	          16000	 1	     8.60351	  1.7858e+00	  7.5467e-01	  2.0527e+02	  4.9804e+00	  5.0773e+02	  2.2567e+01	  4.8727e+01	
          78000	          18000	            200	          16000	 1	     8.59298	  1.8264e+00	  7.7282e-01	  2.0395e+02	  4.8955e+00	  5.0616e+02	  2.2567e+01	  4.6578e+01	
          84000	          18000	            200	          16000	 1	     8.58248	  1.8668e+00	  7.9084e-01	  2.0311e+02	  4.8638e+00	  5.0518e+02	  2.2567e+01	  4.4536e+01	
          90000	          18000	            200	          16000	 1	      8.5818	  1.8718e+00	  7.9309e-01	  2.0220e+02	  4.8122e+00	  5.0403e+02	  2.2567e+01	  4.4391e+01	
              0	          24000	            200	          16000	 1	     5.56289	  1.4429e+04	  3.3882e+03	  1.0165e+05	  1.9146e+05	  4.4388e+02	  3.7307e+02	  1.1887e+00	
           6000	          24000	            200	          16000	 1	     5.49599	  8.3963e+03	  2.3730e+03	  6.5346e+04	  1.2115e+05	  1.1878e+03	  2.4435e+02	  1.3265e+00	
          12000	          24000	            200	          16000	 1	     5.81276	  2.9635e+03	  1.0384e+03	  2.8027e+04	  4.9588e+04	  1.7701e+03	  1.1334e+02	  3.5221e-01	
          18000	          24000	            200	          16000	 1	     6.28618	  6.5096e+02	  2.6157e+02	  8.9784e+03	  1.4257e+04	  1.4980e+03	  4.8656e+01	  1.0645e-01	
          24000	          24000	            200	          16000	 1	     6.92862	  9.2202e+01	  3.9604e+01	  2.4172e+03	  3.1090e+03	  1.0002e+03	  2.8249e+01	  1.4549e-01	
          30000	          24000	            200	          16000	 1	     7.75862	  1.1171e+01	  4.8935e+00	  6.4406e+02	  5.2055e+02	  6.6983e+02	  2.3511e+01	  1.6901e+00	
          36000	          24000	            200	          16000	 1	     8.27425	  3.3479e+00	  1.4465e+00	  3.4301e+02	  1.1820e+02	  5.9690e+02	  2.2774e+01	  1.2668e+01	
          42000	          24000	            200	          16000	 1	     8.49161	  2.1186e+00	  9.0164e-01	  2.6741e+02	  3.2854e+01	  5.6698e+02	  2.2618e+01	  3.0881e+01	
          48000	          24000	            200	          16000	 1	     8.56236	  1.8736e+00	  7.9317e-01	  2.3689e+02	  1.4647e+01	  5.4156e+02	  2.2585e+01	  4.1296e+01	
          54000	          24000	            200	          16000	 1	     8.61558	  1.7346e+00	  7.3178e-01	  2.0964e+02	  5.7072e+00	  5.1276e+02	  2.2569e+01	  5.1354e+01	
          60000	          24000	            200	          16000	 1	     8.60196	  1.7861e+00	  7.5478e-01	  2.0753e+02	  5.3955e+00	  5.1037e+02	  2.2568e+01	  4.8443e+01	
          66000	          24000	            200	          16000	 1	     8.59642	  1.8082e+00	  7.6464e-01	  2.0642e+02	  5.2219e+00	  5.0910e+02	  2.2568e+01	  4.7302e+01	
          72000	          24000	            200	          16000	 1	     8.59666	  1.8112e+00	  7.6603e-01	  2.0477e+02	  4.9688e+00	  5.0714e+02	  2.2567e+01	  4.7323e+01	
          78000	          24000	            200	          16000	 1	     8.59016	  1.8377e+00	  7.7789e-01	  2.0350e+02	  4.8638e+00	  5.0561e+02	  2.2567e+01	  4.6016e+01	
          84000	          24000	            200	          16000	 1	     8.58747	  1.8488e+00	  7.8282e-01	  2.0300e+02	  4.8237e+00	  5.0501e+02	  2.2567e+01	  4.5487e+01	
          90000	          24000	            200	          16000	 1	      8.5852	  1.8575e+00	  7.8673e-01	  2.0281e+02	  4.8154e+00	  5.0480e+02	  2.2567e+01	  4.5048e+01	
              0	          30000	            200	          16000	 1	     5.59651	  1.5186e+04	  3.4921e+03	  1.0589e+05	  1.9969e+05	  3.8445e+02	  3.8814e+02	  1.0837e+00	
           6000	          30000	            200	          16000	 1	     5.47896	  9.4405e+03	  2.5755e+03	  7.2027e+04	  1.3403e+05	  1.0347e+03	  2.6794e+02	  1.4343e+00	
          12000	          30000	            200	          16000	 1	     5.74246	  3.6476e+03	  1.2383e+03	  3.3117e+04	  5.9225e+04	  1.7542e+03	  1.3098e+02	  4.6178e-01	
          18000	          30000	            200	          16000	 1	     6.18563	  9.1120e+02	  3.5879e+02	  1.1388e+04	  1.8615e+04	  1.5760e+03	  5.6634e+01	  1.2387e-01	
          24000	          30000	            200	          16000	 1	      6.8017	  1.3513e+02	  5.7618e+01	  3.0142e+03	  4.0962e+03	  1.0514e+03	  3.0056e+01	  1.1726e-01	
          30000	          30000	            200	          16000	 1	     7.79984	  1.0230e+01	  4.4812e+00	  6.0521e+02	  4.7760e+02	  6.5287e+02	  2.3432e+01	  1.9679e+00	
          36000	          30000	            200	          16000	 1	     8.28881	  3.2340e+00	  1.3961e+00	  3.3612e+02	  1.0796e+02	  5.9628e+02	  2.2756e+01	  1.3433e+01	
          42000	          30000	            200	          16000	 1	     8.45417	  2.2697e+00	  9.6863e-01	  2.7813e+02	  3.8867e+01	  5.7641e+02	  2.2629e+01	  2.6443e+01	
          48000	          30000	            200	          16000	 1	     8.53392	  1.9707e+00	  8.3625e-01	  2.4409e+02	  1.7848e+01	  5.4859e+02	  2.2591e+01	  3.6684e+01	
          54000	          30000	            200	          16000	 1	     8.59443	  1.8074e+00	  7.6419e-01	  2.1037e+02	  6.3240e+00	  5.1338e+02	  2.2570e+01	  4.6961e+01	
          60000	          30000	            200	          16000	 1	     8.59439	  1.8125e+00	  7.6655e-01	  2.0790e+02	  5.6729e+00	  5.1068e+02	  2.2568e+01	  4.6918e+01	
          66000	          30000	            200	          16000	 1	      8.6045	  1.7820e+00	  7.5297e-01	  2.0551e+02	  5.0994e+00	  5.0793e+02	  2.2567e+01	  4.8936e+01	
          72000	          30000	            200	          16000	 1	     8.60406	  1.7868e+00	  7.5516e-01	  2.0407e+02	  4.8583e+00	  5.0624e+02	  2.2567e+01	  4.8821e+01	
          78000	          30000	            200	          16000	 1	     8.60089	  1.7987e+00	  7.6047e-01	  2.0376e+02	  4.8358e+00	  5.0588e+02	  2.2567e+01	  4.8164e+01	
          84000	          30000	            200	          16000	 1	     8.60115	  1.7980e+00	  7.6015e-01	  2.0368e+02	  4.8247e+00	  5.0578e+02	  2.2567e+01	  4.8216e+01	
          90000	          30000	            200	          16000	 1	     8.60025	  1.8013e+00	  7.6165e-01	  2.0360e+02	  4.8213e+00	  5.0569e+02	  2.2567e+01	  4.8032e+01	
              0	          36000	            200	          16000	 1	     5.63714	  1.6099e+04	  3.6115e+03	  1.1092e+05	  2.0945e+05	  3.2727e+02	  4.0601e+02	  9.6467e-01	
           6000	          36000	            200	          16000	 1	     5.48109	  1.1265e+04	  2.8989e+03	  8.3399e+04	  1.5599e+05	  7.7617e+02	  3.0814e+02	  1.4694e+00	
          12000	          36000	            200	          16000	 1	     5.60005	  5.4394e+03	  1.7116e+03	  4.5980e+04	  8.3668e+04	  1.6564e+03	  1.7573e+02	  8.2212e-01	
          18000	          36000	            200	          16000	 1	     5.93593	  1.9110e+03	  7.0570e+02	  2.0148e+04	  3.4534e+04	  1.8616e+03	  8.5776e+01	  2.2128e-01	
          24000	          36000	            200	          16000	 1	     6.40071	  4.1896e+02	  1.7187e+02	  6.7414e+03	  1.0164e+04	  1.4815e+03	  4.1164e+01	  9.3700e-02	
          30000	          36000	            200	          16000	 1	     7.92304	  7.5898e+00	  3.3195e+00	  5.2393e+02	  3.6287e+02	  6.3705e+02	  2.3222e+01	  3.1490e+00	
          36000	          36000	            200	          16000	 1	     8.27814	  3.3132e+00	  1.4312e+00	  3.3868e+02	  1.1192e+02	  5.9648e+02	  2.2763e+01	  1.2856e+01	
          42000	          36000	            200	          16000	 1	     8.45121	  2.2853e+00	  9.7562e-01	  2.7711e+02	  3.8458e+01	  5.7545e+02	  2.2629e+01	  2.6108e+01	
          48000	          36000	            200	          16000	 1	     8.53837	  1.9616e+00	  8.3231e-01	  2.3946e+02	  1.6119e+01	  5.4392e+02	  2.2588e+01	  3.7333e+01	
          54000	          36000	            200	          16000	 1	     8.60787	  1.7647e+00	  7.4523e-01	  2.0807e+02	  5.5918e+00	  5.1086e+02	  2.2568e+01	  4.9679e+01	
          60000	          36000	            200	          16000	 1	     8.60496	  1.7779e+00	  7.5115e-01	  2.0660e+02	  5.2870e+00	  5.0920e+02	  2.2568e+01	  4.9048e+01	
          66000	          36000	            200	          16000	 1	     8.60742	  1.7726e+00	  7.4880e-01	  2.0515e+02	  5.0064e+00	  5.0751e+02	  2.2567e+01	  4.9538e+01	
          72000	          36000	            200	          16000	 1	     8.60991	  1.7659e+00	  7.4582e-01	  2.0430e+02	  4.8483e+00	  5.0650e+02	  2.2567e+01	  5.0051e+01	
          78000	          36000	            200	          16000	 1	     8.61664	  1.7419e+00	  7.3512e-01	  2.0466e+02	  4.8361e+00	  5.0692e+02	  2.2567e+01	  5.1506e+01	
          84000	          36000	            200	          16000	 1	     8.61774	  1.7379e+00	  7.3334e-01	  2.0476e+02	  4.8362e+00	  5.0705e+02	  2.2567e+01	  5.1748e+01	
          90000	          36000	            200	          16000	 1	     8.61763	  1.7383e+00	  7.3352e-01	  2.0474e+02	  4.8351e+00	  5.0703e+02	  2.2567e+01	  5.1724e+01	
              0	          42000	            200	          16000	 1	     5.66682	  1.6842e+04	  3.7040e+03	  1.1491e+05	  2.1722e+05	  2.9204e+02	  4.2023e+02	  8.8132e-01	
           6000	          42000	            200	          16000	 1	     5.52776	  1.2987e+04	  3.1743e+03	  9.3703e+04	  1.7594e+05	  5.5418e+02	  3.4466e+02	  1.3161e+00	
          12000	          42000	            200	          16000	 1	     5.50136	  7.5268e+03	  2.1882e+03	  6.0169e+04	  1.1088e+05	  1.3901e+03	  2.2554e+02	  1.2491e+00	
          18000	          42000	            200	          16000	 1	      5.7313	  3.4305e+03	  1.1732e+03	  3.2034e+04	  5.6740e+04	  1.9664e+03	  1.2643e+02	  4.5117e-01	
          24000	          42000	            200	          16000	 1	     6.08726	  1.0714e+03	  4.1585e+02	  1.3389e+04	  2.1745e+04	  1.9190e+03	  6.2363e+01	  1.3889e-01	
          30000	          42000	            200	          16000	 1	     7.79795	  1.0184e+01	  4.4597e+00	  6.2160e+02	  4.9018e+02	  6.6363e+02	  2.3455e+01	  1.9631e+00	
          36000	          42000	            200	          16000	 1	     8.23828	  3.5924e+00	  1.5547e+00	  3.5637e+02	  1.2810e+02	  6.0671e+02	  2.2793e+01	  1.0940e+01	
          42000	          42000	            200	          16000	 1	     8.44037	  2.3264e+00	  9.9379e-01	  2.8165e+02	  3.9978e+01	  5.8026e+02	  2.2631e+01	  2.4970e+01	
          48000	          42000	            200	          16000	 1	     8.53673	  1.9689e+00	  8.3557e-01	  2.3901e+02	  1.5991e+01	  5.4346e+02	  2.2587e+01	  3.7071e+01	
          54000	          42000	            200	          16000	 1	     8.59409	  1.8139e+00	  7.6716e-01	  2.0784e+02	  5.7261e+00	  5.1056e+02	  2.2569e+01	  4.6858e+01	
          60000	          42000	            200	          16000	 1	     8.60032	  1.7957e+00	  7.5908e-01	  2.0593e+02	  5.1880e+00	  5.0845e+02	  2.2568e+01	  4.8083e+01	
          66000	          42000	            200	          16000	 1	     8.60423	  1.7847e+00	  7.5421e-01	  2.0470e+02	  4.9441e+00	  5.0700e+02	  2.2567e+01	  4.8867e+01	
          72000	          42000	            200	          16000	 1	     8.60573	  1.7808e+00	  7.5246e-01	  2.0413e+02	  4.8451e+00	  5.0632e+02	  2.2567e+01	  4.9170e+01	
          78000	          42000	            200	          16000	 1	     8.60602	  1.7797e+00	  7.5197e-01	  2.0416e+02	  4.8324e+00	  5.0636e+02	  2.2567e+01	  4.9231e+01	
          84000	          42000	            200	          16000	 1	      8.6056	  1.7811e+00	  7.5260e-01	  2.0417e+02	  4.8324e+00	  5.0639e+02	  2.2567e+01	  4.9144e+01	
          90000	          42000	            200	          16000	 1	     8.60518	  1.7826e+00	  7.5330e-01	  2.0413e+02	  4.8313e+00	  5.0634e+02	  2.2567e+01	  4.9055e+01	
              0	          48000	            200	          16000	 1	     5.67777	  1.7141e+04	  3.7401e+03	  1.1650e+05	  2.2031e+05	  2.8015e+02	  4.2588e+02	  8.5114e-01	
           6000	          48000	            200	          16000	 1	     5.56046	  1.3737e+04	  3.2862e+03	  9.8064e+04	  1.8439e+05	  4.7202e+02	  3.6014e+02	  1.2111e+00	
          12000	          48000	            200	          16000	 1	     5.47584	  8.5469e+03	  2.3968e+03	  6.6903e+04	  1.2383e+05	  1.2243e+03	  2.4927e+02	  1.4000e+00	
          18000	          48000	            200	          16000	 1	     5.64698	  4.3136e+03	  1.4181e+03	  3.8568e+04	  6.9076e+04	  1.9554e+03	  1.4901e+02	  6.3082e-01	
          24000	          48000	            200	          16000	 1	     5.95871	  1.5529e+03	  5.8383e+02	  1.7766e+04	  2.9586e+04	  2.1185e+03	  7.6716e+01	  1.8936e-01	
          30000	          48000	            200	          16000	 1	     7.17882	  4.2300e+01	  1.8351e+01	  1.6247e+03	  1.7664e+03	  9.7738e+02	  2.5791e+01	  2.5984e-01	
          36000	          48000	            200	          16000	 1	     8.17537	  4.0368e+00	  1.7498e+00	  4.1708e+02	  1.8001e+02	  6.4365e+02	  2.2888e+01	  8.5795e+00	
          42000	          48000	            200	          16000	 1	     8.43735	  2.3091e+00	  9.8561e-01	  3.0142e+02	  5.0118e+01	  5.9770e+02	  2.2650e+01	  2.4797e+01	
          48000	          48000	            200	          16000	 1	     8.55292	  1.8869e+00	  7.9880e-01	  2.5026e+02	  1.9970e+01	  5.5473e+02	  2.2595e+01	  3.9822e+01	
          54000	          48000	            200	          16000	 1	     8.62496	  1.6984e+00	  7.1555e-01	  2.1247e+02	  6.5835e+00	  5.1566e+02	  2.2570e+01	  5.3478e+01	
          60000	          48000	            200	          16000	 1	     8.63967	  1.6578e+00	  6.9755e-01	  2.0835e+02	  5.2814e+00	  5.1122e+02	  2.2568e+01	  5.6846e+01	
          66000	          48000	            200	          16000	 1	     8.65013	  1.6267e+00	  6.8367e-01	  2.0731e+02	  4.9970e+00	  5.0999e+02	  2.2567e+01	  5.9401e+01	
          72000	          48000	            200	          16000	 1	     8.64964	  1.6300e+00	  6.8517e-01	  2.0644e+02	  4.8675e+00	  5.0897e+02	  2.2567e+01	  5.9263e+01	
          78000	          48000	            200	          16000	 1	     8.64612	  1.6415e+00	  6.9033e-01	  2.0622e+02	  4.8479e+00	  5.0872e+02	  2.2567e+01	  5.8384e+01	
          84000	          48000	            200	          16000	 1	     8.64242	  1.6537e+00	  6.9575e-01	  2.0605e+02	  4.8459e+00	  5.0853e+02	  2.2567e+01	  5.7472e+01	
          90000	          48000	            200	          16000	 1	     8.63987	  1.6622e+00	  6.9955e-01	  2.0590e+02	  4.8437e+00	  5.0835e+02	  2.2567e+01	  5.6854e+01	
              0	              0	            400	          16000	 1	      5.6588	  1.6643e+04	  3.6803e+03	  1.1379e+05	  2.1506e+05	  3.0102e+02	  4.1629e+02	  9.0352e-01	
           6000	              0	            400	          16000	 1	     5.51008	  1.2215e+04	  3.0565e+03	  8.8961e+04	  1.6685e+05	  6.3410e+02	  3.2802e+02	  1.3782e+00	
          12000	              0	            400	          16000	 1	     5.57267	  6.2000e+03	  1.8961e+03	  5.0965e+04	  9.3404e+04	  1.4937e+03	  1.9355e+02	  9.5166e-01	
          18000	              0	            400	          16000	 1	     5.90353	  2.2096e+03	  8.0369e+02	  2.2324e+04	  3.8777e+04	  1.7911e+03	  9.3543e+01	  2.5283e-01	
          24000	              0	            400	          16000	 1	     6.36444	  5.0172e+02	  2.0428e+02	  7.5106e+03	  1.1641e+04	  1.4361e+03	  4.3866e+01	  9.8611e-02	
          30000	              0	            400	          16000	 1	     7.16024	  5.0475e+01	  2.1899e+01	  1.6278e+03	  1.9319e+03	  8.6019e+02	  2.6094e+01	  2.4731e-01	
          36000	              0	            400	          16000	 1	     7.71462	  1.1716e+01	  5.1228e+00	  7.6696e+02	  6.2358e+02	  7.4539e+02	  2.3700e+01	  1.4726e+00	
          42000	              0	            400	          16000	 1	     7.83889	  8.4774e+00	  3.7016e+00	  6.7229e+02	  4.7105e+02	  7.4283e+02	  2.3420e+01	  2.3417e+00	
          48000	              0	            400	          16000	 1	     8.44228	  2.3893e+00	  1.0218e+00	  2.8667e+02	  6.7460e+01	  5.6339e+02	  2.2682e+01	  2.5248e+01	
          54000	              0	            400	          16000	 1	     8.60053	  1.7781e+00	  7.5101e-01	  2.1806e+02	  1.1167e+01	  5.1934e+02	  2.2579e+01	  4.8301e+01	
          60000	              0	            400	          16000	 1	     8.63699	  1.6651e+00	  7.0079e-01	  2.0900e+02	  5.4174e+00	  5.1198e+02	  2.2568e+01	  5.6217e+01	
          66000	              0	            400	          16000	 0	
          72000	              0	            400	          16000	 0	
          78000	              0	            400	          16000	 0	
          84000	              0	            400	          16000	 0	
          90000	              0	            400	          16000	 0	
              0	           6000	            400	          16000	 1	       5.649	  1.6417e+04	  3.6524e+03	  1.1257e+05	  2.1270e+05	  3.1219e+02	  4.1195e+02	  9.3036e-01	
           6000	           6000	            400	          16000	 1	     5.49807	  1.1750e+04	  2.9817e+03	  8.6140e+04	  1.6140e+05	  6.9440e+02	  3.1804e+02	  1.4171e+00	
          12000	           6000	            400	          16000	 1	     5.60026	  5.7739e+03	  1.7957e+03	  4.7983e+04	  8.7746e+04	  1.5167e+03	  1.8320e+02	  8.5505e-01	
          18000	           6000	            400	          16000	 1	     5.95261	  1.9742e+03	  7.2782e+02	  2.0284e+04	  3.5107e+04	  1.6995e+03	  8.6826e+01	  2.2188e-01	
          24000	           6000	            400	          16000	 1	     6.45404	  4.0614e+02	  1.6726e+02	  6.2278e+03	  9.5892e+03	  1.2652e+03	  4.0111e+01	  9.6140e-02	
          30000	           6000	            400	          16000	 1	     7.30192	  3.7919e+01	  1.6572e+01	  1.0917e+03	  1.2547e+03	  7.0058e+02	  2.4855e+01	  3.4919e-01	
          36000	           6000	            400	          16000	 1	     7.98964	  6.5170e+00	  2.8489e+00	  4.4554e+02	  2.6857e+02	  6.1157e+02	  2.3050e+01	  4.0221e+00	
          42000	           6000	            400	          16000	 1	     8.23539	  3.7321e+00	  1.6175e+00	  3.3980e+02	  1.3367e+02	  5.8031e+02	  2.2803e+01	  1.0761e+01	
          48000	           6000	            400	          16000	 1	     8.48453	  2.2252e+00	  9.4981e-01	  2.4040e+02	  2.9661e+01	  5.3420e+02	  2.2612e+01	  2.9748e+01	
          54000	           6000	            400	          16000	 1	      8.5607	  1.9353e+00	  8.2124e-01	  2.1071e+02	  7.9852e+00	  5.1274e+02	  2.2573e+01	  4.0705e+01	
          60000	           6000	            400	          16000	 1	     8.59144	  1.8271e+00	  7.7307e-01	  2.0594e+02	  5.1579e+00	  5.0857e+02	  2.2568e+01	  4.6307e+01	
          66000	           6000	            400	          16000	 1	     8.58653	  1.8474e+00	  7.8217e-01	  2.0482e+02	  4.9647e+00	  5.0730e+02	  2.2567e+01	  4.5335e+01	
          72000	           6000	            400	          16000	 1	      8.5839	  1.8588e+00	  7.8725e-01	  2.0414e+02	  4.9117e+00	  5.0648e+02	  2.2567e+01	  4.4822e+01	
          78000	           6000	            400	          16000	 1	     8.57822	  1.8821e+00	  7.9766e-01	  2.0327e+02	  4.8707e+00	  5.0543e+02	  2.2567e+01	  4.3741e+01	
          84000	           6000	            400	          16000	 1	     8.57026	  1.9147e+00	  8.1222e-01	  2.0229e+02	  4.8346e+00	  5.0424e+02	  2.2567e+01	  4.2273e+01	
          90000	           6000	            400	          16000	 1	     8.56912	  1.9207e+00	  8.1495e-01	  2.0166e+02	  4.8037e+00	  5.0345e+02	  2.2567e+01	  4.2059e+01	
              0	          12000	            400	          16000	 1	     5.63221	  1.6016e+04	  3.6015e+03	  1.1041e+05	  2.0848e+05	  3.3307e+02	  4.0424e+02	  9.7802e-01	
           6000	          12000	            400	          16000	 1	     5.48651	  1.1071e+04	  2.8684e+03	  8.2025e+04	  1.5343e+05	  7.8561e+02	  3.0346e+02	  1.4508e+00	
          12000	          12000	            400	          16000	 1	     5.62809	  5.3469e+03	  1.6915e+03	  4.4992e+04	  8.2053e+04	  1.5464e+03	  1.7277e+02	  7.6420e-01	
          18000	          12000	            400	          16000	 1	     5.98202	  1.8527e+03	  6.8802e+02	  1.9192e+04	  3.3170e+04	  1.6376e+03	  8.3279e+01	  2.0688e-01	
          24000	          12000	            400	          16000	 1	     6.47652	  3.9548e+02	  1.6319e+02	  5.9927e+03	  9.2743e+03	  1.1984e+03	  3.9535e+01	  9.6975e-02	
          30000	          12000	            400	          16000	 1	     7.27768	  4.1513e+01	  1.8137e+01	  1.1192e+03	  1.3246e+03	  6.8627e+02	  2.4983e+01	  3.2423e-01	
          36000	          12000	            400	          16000	 1	     8.20238	  3.9529e+00	  1.7153e+00	  3.4570e+02	  1.3051e+02	  5.9144e+02	  2.2797e+01	  9.3807e+00	
          42000	          12000	            400	          16000	 1	     8.43453	  2.4182e+00	  1.0350e+00	  2.7216e+02	  4.9588e+01	  5.5965e+02	  2.2649e+01	  2.4313e+01	
          48000	          12000	            400	          16000	 1	     8.53368	  2.0124e+00	  8.5520e-01	  2.2844e+02	  1.6155e+01	  5.2941e+02	  2.2588e+01	  3.6493e+01	
          54000	          12000	            400	          16000	 1	     8.56491	  1.9181e+00	  8.1358e-01	  2.1026e+02	  7.1441e+00	  5.1283e+02	  2.2571e+01	  4.1432e+01	
