x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
0.402	1	-99999	1.69922e-005	0.232335	4.86843e-012	0.162844	4.36013e-007	4.27872e-012	1.13446e-012	0.69883	7.19384e-013	0.00558983	5.47952e-009	0.305934	0.458152	2.83065e-008	0.270924	1.69922e-005	-3.70437	0.0167695	1.75005	4.36013e-007	1	0.767291	0	0	0	0.25	0.25	11	19.3894	0.6326	1.99611	2.6237	-0.207891	1.49549	1.53746e-005	0.0163205	1.49503	3.74903e-007	
2.1	0.402	-99999	0.002654	1.71725	1.41353e-012	0.351476	6.47649e-005	5.78887e-013	2.4346e-012	0.204068	7.0367e-016	0.881363	0.0652673	1.59998e-007	0.986563	7.14626e-006	0.0067149	0.002654	5.67118	2.8399	1.44362	6.47649e-005	1	0	55.2525	0	0	0.25	0.25	12	20.3096	-0.23612	1.63608	10.7354	-0.207909	1.48356	0.00240135	2.74386	1.43604	5.8553e-005	
2.1	0.198	-99999	0.00291038	2.15987	1.22598e-012	0.258063	7.10259e-005	4.60257e-013	2.65581e-012	0.119127	9.65296e-017	1.05654	0.42185	1.37729e-008	0.994947	1.24368e-005	0.00252023	0.00291038	50.2318	4.43518	1.43625	7.10259e-005	1	0	57.1619	13.2906	0	0.25	0.25	13	20.4163	-0.335714	1.61743	12.7517	-0.207909	1.4824	0.00263333	3.41756	1.43236	6.42103e-005	
1.25	1	-99999	0.00188899	0.810315	3.43645e-012	0.35771	4.60983e-005	1.2268e-012	2.79287e-012	0.44014	3.63748e-014	0.638968	0.000513219	6.7426e-005	0.893333	1.65284e-006	0.0533327	0.00188899	2.77065	1.91845	1.49028	4.60983e-005	1	0	48.8926	0	0	0.25	0.25	14	19.9678	0.09006	1.65109	8.09575	-0.207907	1.48702	0.00170916	1.86035	1.44346	4.16761e-005	
0.825	1	-99999	0.00115598	0.302082	1.27547e-011	0.217599	2.82109e-005	3.29081e-012	3.86438e-012	0.718202	1.57346e-012	0.383853	1.36046e-006	0.0668827	0.540885	1.92439e-007	0.229557	0.00115598	-0.104427	1.15156	1.68298	2.82109e-005	1	0.0465879	33.8958	0	0	0.25	0.25	15	19.5195	0.518589	1.74478	5.89677	-0.207902	1.49033	0.00104594	1.12061	1.46039	2.55045e-005	
0.269386	0.35	-99999	0.000464173	0.247283	1.26315e-011	0.176774	1.1329e-005	4.02008e-012	3.13281e-012	0.712751	1.86058e-012	0.136006	1.78539e-007	0.21892	0.475191	9.18433e-008	0.262404	0.000464173	-2.46001	0.408019	1.72578	1.1329e-005	1	0.589023	13.1207	0	0	0.25	0.25	16	19.4214	0.60552	1.15763	3.75103	-0.207899	1.49346	0.000419986	0.399011	1.47632	1.02422e-005	
1.1	0.4	1	0.00236219	1.5241	1.59865e-012	0.357133	5.76458e-005	6.52251e-013	2.44372e-012	0.233631	1.34556e-015	0.803788	0.0286299	4.29095e-007	8.538	4.88981e-005	0.730973	0.00236219	2.59914	2.4973	2.12553	5.76458e-005	10	0	53.0646	0	0	3.75	0.375	17	20.252	-0.184299	1.56069	9.84328	-0.207909	1.48488	0.00213732	2.45073	1.42198	5.21168e-005	
1	0.45	1	0.00213936	1.22465	2.04556e-012	0.363684	5.22103e-005	8.11739e-013	2.51253e-012	0.296092	4.36167e-015	0.714844	0.00672955	2.56067e-006	7.67881	2.91935e-005	1.16058	0.00213936	0.373553	2.16475	2.5352	5.22103e-005	10	0	51.2165	0	0	4	0.4	18	20.1511	-0.0892975	1.54307	8.85925	-0.207909	1.48589	0.00193571	2.12144	1.42482	4.72008e-005	
1.0375	1	-99999	0.00159352	0.478257	7.00712e-012	0.290599	3.88883e-005	2.07858e-012	3.36114e-012	0.605824	3.27711e-013	0.534022	2.23183e-005	0.00302202	0.723528	5.61206e-007	0.138235	0.00159352	1.56986	1.60213	1.57472	3.88883e-005	1	0	45.5394	0	0	0.25	0.25	19	19.729	0.319053	1.66773	7.19613	-0.207906	1.48835	0.00144182	1.5583	1.44865	3.51577e-005	
0.35	0.730614	-99999	0.000557758	0.252438	1.31902e-011	0.181249	1.3614e-005	3.93798e-012	3.33957e-012	0.715872	1.9283e-012	0.172443	2.49877e-007	0.195127	0.481241	1.03328e-007	0.25938	0.000557758	-2.11281	0.517331	1.7192	1.3614e-005	1	0.524714	16.8915	0	0	0.25	0.25	20	19.4318	0.59656	1.68398	4.06199	-0.207901	1.49304	0.000504662	0.504255	1.47198	1.2308e-005	
1	0.225	1	0.00263495	1.77293	1.37386e-012	0.336969	6.4305e-005	5.60708e-013	2.44297e-012	0.189502	5.30472e-016	0.881414	0.0824451	1.13933e-007	9.02155	6.98939e-005	0.48919	0.00263495	4.46617	2.89165	1.89708	6.4305e-005	10	0	55.4203	0	0	3.75	0.375	21	20.3221	-0.249977	1.51149	11.0215	-0.207909	1.48364	0.00238412	2.84541	1.41741	5.81349e-005	
1.1	0.2	1	0.00276058	1.87794	1.30832e-012	0.321592	6.73678e-005	5.29355e-013	2.46423e-012	0.170741	3.48835e-016	0.914477	0.126586	6.54877e-008	9.18542	8.05379e-005	0.407248	0.00276058	5.40946	3.12327	1.81406	6.73678e-005	10	0	56.3129	0	0	3.75	0.375	22	20.3486	-0.274967	1.52793	11.7146	-0.207909	1.48307	0.00249779	3.07667	1.41733	6.09066e-005	
1.1	0.65	1	0.00200329	1.10661	2.30738e-012	0.360919	4.88892e-005	8.98321e-013	2.56095e-012	0.325182	7.21231e-015	0.678816	0.00350551	5.67343e-006	7.23127	2.28805e-005	1.38435	0.00200329	-0.621287	2.04699	2.74928	4.88892e-005	10	0	49.7653	0	0	3.92857	0.392857	23	20.1044	-0.0452824	1.59977	8.508	-0.207908	1.4865	0.00181258	2.00123	1.43357	4.41984e-005	
1	0.675	1	0.00183348	0.859478	3.15753e-012	0.345561	4.47443e-005	1.15663e-012	2.72188e-012	0.40087	2.38066e-014	0.60605	0.0007175	3.92799e-005	6.04541	1.22637e-005	1.97729	0.00183348	-3.04216	1.82031	3.32985	4.47443e-005	10	0	48.2922	0	0	3.75	0.375	24	19.9889	0.0644793	1.58069	7.84197	-0.207908	1.48727	0.00165894	1.77815	1.43602	4.04522e-005	
1.6	0	-99999	0.00301449	2.15903	1.22741e-012	0.257008	7.3567e-005	4.60436e-013	2.65788e-012	0.118687	9.5611e-017	1.05427	0.421685	1.37032e-008	0.994962	1.2437e-005	0.00251293	0.00301449	71.3108	4.42789	1.43248	7.3567e-005	1	0	57.9665	20.3415	0	0.25	0.25	25	20.4159	-0.335545	1.59877	13.5417	-0.207909	1.48193	0.00272752	3.68236	1.42846	6.65076e-005	
1.43	0.3	-99999	0.00263245	1.79685	1.35521e-012	0.340774	6.42398e-005	5.53242e-013	2.44233e-012	0.189089	5.12941e-016	0.902686	0.090485	1.04672e-007	0.98858	7.86502e-006	0.00570623	0.00263245	6.10626	2.97952	1.43826	6.42398e-005	1	0	55.0295	0	0	0.25	0.25	26	20.3301	-0.255799	1.61557	11.2747	-0.207909	1.48365	0.00238185	2.92524	1.4311	5.80786e-005	
1.77246	0.3	-99999	0.00269537	1.81093	1.34571e-012	0.339483	6.57748e-005	5.48941e-013	2.44422e-012	0.186909	4.88106e-016	0.908417	0.0957876	9.7593e-008	0.988879	7.99734e-006	0.00555644	0.00269537	6.19892	3.01262	1.44037	6.57748e-005	1	0	55.5259	0	0	0.25	0.25	27	20.3338	-0.259188	1.62522	11.3413	-0.207909	1.48337	0.00243878	2.9467	1.4336	5.94663e-005	
0.643247	0.3375	-99999	0.0011337	0.287421	1.32778e-011	0.20717	2.7669e-005	3.45867e-012	3.82765e-012	0.718656	1.72482e-012	0.337899	9.33264e-007	0.0902606	0.523902	1.67139e-007	0.238049	0.0011337	-0.515861	1.0137	1.68229	2.7669e-005	1	0.169038	35.4096	0	0	0.25	0.25	28	19.4952	0.540195	1.34153	5.50175	-0.207907	1.49044	0.00102578	0.991904	1.45139	2.50145e-005	
1.1	0.1	1	0.00305718	2.15749	1.23004e-012	0.254924	7.46095e-005	4.60764e-013	2.66167e-012	0.117808	9.37705e-017	1.04946	0.421385	1.35589e-008	9.54054	0.000119257	0.229671	0.00305718	60.472	4.41264	1.65186	7.46095e-005	10	0	58.4845	16.9532	0	3.75	0.375	29	20.415	-0.335235	1.50902	13.3967	-0.207909	1.48173	0.00276615	3.63693	1.41994	6.74506e-005	
0.130053	0.35	-99999	0.000218869	0.238469	1.04717e-011	0.168757	5.34197e-006	4.16866e-012	2.50457e-012	0.705575	1.55163e-012	0.063979	7.07612e-008	0.266728	0.46502	6.6823e-008	0.26749	0.000218869	-3.14748	0.191937	1.73926	5.34197e-006	1	0.68316	1.65431	0	0	0.25	0.25	30	19.4029	0.621283	1.07614	3.12833	-0.207895	1.49457	0.000198034	0.187712	1.48641	4.82949e-006	
1.0625	0.9	1	0.00174853	0.797485	3.4745e-012	0.338394	4.26711e-005	1.24654e-012	2.77908e-012	0.423072	3.31882e-014	0.586131	0.000452209	6.85584e-005	5.69619	1.01576e-005	2.1519	0.00174853	-3.73275	1.75976	3.49963	4.26711e-005	10	0	47.3756	0	0	3.75	0.375	31	19.9547	0.0969911	1.62378	7.66068	-0.207907	1.48765	0.00158208	1.71542	1.44256	3.85778e-005	
1.15083	0.931206	-99999	0.00178152	0.680544	4.32695e-012	0.338569	4.34759e-005	1.46074e-012	2.95341e-012	0.496026	7.8057e-014	0.600646	0.00017887	0.00024403	0.846848	1.16869e-006	0.0765752	0.00178152	2.35722	1.80248	1.5123	4.34759e-005	1	0	47.925	0	0	0.25	0.25	32	19.8886	0.165858	1.64484	7.77644	-0.207907	1.4875	0.00161193	1.75354	1.4441	3.93054e-005	
1.1	0.775	1	0.00186482	0.9406	2.8171e-012	0.352	4.55098e-005	1.05687e-012	2.65763e-012	0.373123	1.56503e-014	0.628888	0.00125572	1.98081e-005	6.4747	1.53597e-005	1.76264	0.00186482	-2.19245	1.89045	3.11669	4.55098e-005	10	0	48.4586	0	0	3.92857	0.392857	33	20.0299	0.0253088	1.61506	8.04542	-0.207908	1.48713	0.00168729	1.84511	1.43875	4.11433e-005	
1.09219	0.942092	-99999	0.0017149	0.602502	5.09952e-012	0.323051	4.18501e-005	1.64994e-012	3.08158e-012	0.534597	1.30083e-013	0.576363	8.66177e-005	0.000588669	0.808196	9.12149e-007	0.0959017	0.0017149	2.08181	1.72935	1.53109	4.18501e-005	1	0	47.334	0	0	0.25	0.25	34	19.8334	0.218755	1.64406	7.56725	-0.207906	1.48781	0.00155165	1.6834	1.44501	3.78356e-005	
1.08438	0.9	1	0.00175827	0.811303	3.39832e-012	0.339933	4.29088e-005	1.22531e-012	2.76524e-012	0.417757	3.07203e-014	0.590091	0.000502405	6.03005e-005	5.77677	1.06082e-005	2.11161	0.00175827	-3.57634	1.77179	3.45951	4.29088e-005	10	0	47.4612	0	0	3.75	0.375	35	19.9624	0.089531	1.62499	7.69566	-0.207907	1.48761	0.00159089	1.72712	1.44245	3.87927e-005	
1.1	0.8375	1	0.00179596	0.856407	3.17097e-012	0.344739	4.38285e-005	1.16077e-012	2.7237e-012	0.401351	2.408e-014	0.603659	0.000701155	4.02287e-005	6.03109	1.21555e-005	1.98445	0.00179596	-3.07692	1.81309	3.33428	4.38285e-005	10	0	47.8121	0	0	3.75	0.375	36	19.9871	0.0660336	1.62084	7.81746	-0.207907	1.48744	0.00162499	1.76824	1.44109	3.96242e-005	
1.1	0.86875	1	0.00177341	0.828598	3.30758e-012	0.341881	4.32783e-005	1.19973e-012	2.74878e-012	0.411381	2.79559e-014	0.595366	0.00057201	5.15223e-005	5.87554	1.11875e-005	2.06223	0.00177341	-3.38265	1.78783	3.41096	4.32783e-005	10	0	47.6059	0	0	3.75	0.375	37	19.9721	0.08037	1.62244	7.74313	-0.207907	1.48754	0.00160459	1.74318	1.44182	3.91268e-005	
1.07344	0.875	1	0.00176761	0.819481	3.35495e-012	0.340928	4.31369e-005	1.21308e-012	2.75747e-012	0.414799	2.93922e-014	0.592758	0.000534414	5.59774e-005	5.82338	1.08798e-005	2.08831	0.00176761	-3.48427	1.77989	3.4369	4.31369e-005	10	0	47.5579	0	0	5	0.5	38	19.967	0.0851752	1.62117	7.72005	-0.207907	1.48757	0.00159934	1.73549	1.4418	3.89988e-005	
1.08231	0.853125	1	0.00178513	0.841338	3.24365e-012	0.343241	4.35643e-005	1.18156e-012	2.7371e-012	0.406764	2.61013e-014	0.599221	0.000628408	4.59654e-005	5.94725	1.16254e-005	2.02637	0.00178513	-3.24169	1.79956	3.37568	4.35643e-005	10	0	47.7188	0	0	5	0.5	39	19.979	0.0737434	1.62052	7.77777	-0.207907	1.48749	0.00161519	1.75493	1.44128	3.93853e-005	
1	0.7875	1	0.00174839	0.774457	3.60961e-012	0.335914	4.26679e-005	1.2836e-012	2.80378e-012	0.432459	3.79201e-014	0.58023	0.000378256	8.54036e-005	5.5583	9.43057e-006	2.22085	0.00174839	-3.99649	1.74183	3.56962	4.26679e-005	10	0	47.4373	0	0	3.75	0.375	40	19.9414	0.109717	1.60247	7.61014	-0.207907	1.48765	0.00158195	1.69926	1.4405	3.85749e-005	
1.05666	0.80625	1	0.00180837	0.856689	3.16977e-012	0.34481	4.41322e-005	1.16039e-012	2.72356e-012	0.401301	2.4054e-014	0.603888	0.00070266	4.01396e-005	6.03243	1.21656e-005	1.98378	0.00180837	-3.07365	1.81378	3.33386	4.41322e-005	10	0	47.9615	0	0	5	0.5	41	19.9873	0.065891	1.61194	7.81969	-0.207908	1.48738	0.00163622	1.76955	1.43943	3.9898e-005	
1.07479	0.826783	1	0.00180935	0.869203	3.11177e-012	0.345994	4.41553e-005	1.14369e-012	2.71278e-012	0.396882	2.25135e-014	0.607542	0.000768536	3.59887e-005	6.10106	1.2616e-005	1.94946	0.00180935	-2.93846	1.82494	3.29995	4.41553e-005	10	0	47.9435	0	0	5	0.5	42	19.9939	0.0595929	1.61802	7.85245	-0.207907	1.48738	0.0016371	1.78017	1.44033	3.99195e-005	
1	0.84375	1	0.00172751	0.759808	3.70007e-012	0.333928	4.21583e-005	1.30835e-012	2.81968e-012	0.43819	4.1216e-014	0.575571	0.000336588	9.8327e-005	5.4706	8.98463e-006	2.26469	0.00172751	-4.16757	1.72773	3.61258	4.21583e-005	10	0	47.2129	0	0	3.75	0.375	43	19.9327	0.11801	1.61332	7.56811	-0.207907	1.48775	0.00156306	1.68468	1.44209	3.81141e-005	
1.06229	0.857745	1	0.00177642	0.82315	3.3357e-012	0.341279	4.33526e-005	1.20767e-012	2.75392e-012	0.413375	2.87947e-014	0.593726	0.000549263	5.41235e-005	5.84461	1.10033e-005	2.07769	0.00177642	-3.4433	1.78284	3.42618	4.33526e-005	10	0	47.6533	0	0	5	0.5	44	19.9691	0.0832351	1.61868	7.72831	-0.207907	1.48753	0.00160731	1.73852	1.44101	3.91931e-005	
1.03125	0.9	1	0.00172713	0.768424	3.64587e-012	0.334925	4.2149e-005	1.29368e-012	2.80989e-012	0.434571	3.917e-014	0.577775	0.000360452	9.03824e-005	5.52325	9.24578e-006	2.23837	0.00172713	-4.06725	1.73442	3.58582	4.2149e-005	10	0	47.1877	0	0	3.92857	0.392857	45	19.9378	0.113113	1.62234	7.58694	-0.207907	1.48775	0.00156272	1.69069	1.44291	3.81058e-005	
1.05904	0.838429	1	0.00179014	0.838181	3.2593e-012	0.342901	4.36867e-005	1.18602e-012	2.73998e-012	0.407891	2.65456e-014	0.598264	0.000614017	4.72752e-005	5.92961	1.15161e-005	2.03519	0.00179014	-3.27643	1.79664	3.38434	4.36867e-005	10	0	47.7819	0	0	5	0.5	46	19.9773	0.0753763	1.61626	7.76904	-0.207907	1.48747	0.00161973	1.75232	1.44039	3.94959e-005	
1.03183	0.85294	1	0.00175757	0.794456	3.4918e-012	0.338096	4.28918e-005	1.25129e-012	2.78231e-012	0.424311	3.37756e-014	0.585424	0.000441856	7.05533e-005	5.67814	1.00603e-005	2.16093	0.00175757	-3.76705	1.75761	3.5089	4.28918e-005	10	0	47.4916	0	0	5	0.5	47	19.9529	0.0986439	1.61496	7.65471	-0.207907	1.48761	0.00159025	1.71392	1.4411	3.87772e-005	
1.04841	0.878942	1	0.00175113	0.797676	3.47357e-012	0.338478	4.27355e-005	1.24624e-012	2.779e-012	0.423076	3.31724e-014	0.586364	0.000452924	6.84618e-005	5.69699	1.01635e-005	2.1515	0.00175113	-3.73043	1.76046	3.49955	4.27355e-005	10	0	47.4079	0	0	5	0.5	48	19.9548	0.0968876	1.62081	7.66318	-0.207907	1.48764	0.00158443	1.71638	1.44217	3.86353e-005	
1.1	0.80625	1	0.00182284	0.889333	3.02275e-012	0.347821	4.44844e-005	1.1178e-012	2.6962e-012	0.389947	2.02734e-014	0.613511	0.000885693	3.02827e-005	6.20946	1.33596e-005	1.89526	0.00182284	-2.7237	1.8432	3.2466	4.44844e-005	10	0	48.0624	0	0	3.75	0.375	49	20.0043	0.0496495	1.61871	7.90614	-0.207907	1.48732	0.00164931	1.79814	1.44019	4.02172e-005	
1.0628	0.769093	1	0.00186354	0.92258	2.8863e-012	0.350659	4.54787e-005	1.07752e-012	2.67073e-012	0.378962	1.71275e-014	0.623628	0.001113	2.29476e-005	6.38298	1.46393e-005	1.8085	0.00186354	-2.37638	1.87424	3.1618	4.54787e-005	10	0	48.488	0	0	5	0.5	50	20.0211	0.0337101	1.6063	7.99783	-0.207908	1.48713	0.00168614	1.8297	1.43737	4.11153e-005	
1	0.871875	1	0.00171969	0.754363	3.7348e-012	0.333171	4.19674e-005	1.31779e-012	2.82575e-012	0.440353	4.25266e-014	0.573845	0.000322137	0.000103678	5.4377	8.82203e-006	2.28115	0.00171969	-4.23163	1.72251	3.62872	4.19674e-005	10	0	47.1326	0	0	3.92857	0.392857	51	19.9295	0.121133	1.6175	7.55255	-0.207907	1.48778	0.00155598	1.67929	1.44269	3.79416e-005	
1.03393	0.82411	1	0.00177221	0.808183	3.41564e-012	0.339757	4.32493e-005	1.23004e-012	2.76864e-012	0.419153	3.13077e-014	0.58969	0.000490844	6.21237e-005	5.75784	1.05052e-005	2.12108	0.00177221	-3.611	1.77055	3.4698	4.32493e-005	10	0	47.6387	0	0	5	0.5	52	19.9608	0.0912044	1.60973	7.69315	-0.207907	1.48755	0.00160351	1.72705	1.44023	3.91004e-005	
1.07833	0.805385	1	0.00182397	0.886858	3.03346e-012	0.347618	4.4512e-005	1.12092e-012	2.69822e-012	0.390807	2.05373e-014	0.612823	0.000870537	3.09293e-005	6.19619	1.32669e-005	1.9019	0.00182397	-2.74986	1.84109	3.25321	4.4512e-005	10	0	48.0826	0	0	5	0.5	53	20.003	0.0508599	1.61674	7.9	-0.207907	1.48731	0.00165033	1.79622	1.43982	4.02421e-005	
1.06681	0.788844	1	0.00183508	0.890172	3.01923e-012	0.347919	4.47833e-005	1.11675e-012	2.6956e-012	0.389689	2.01906e-014	0.613853	0.00089096	3.00721e-005	6.21381	1.33912e-005	1.89309	0.00183508	-2.71466	1.84424	3.24461	4.47833e-005	10	0	48.2133	0	0	5	0.5	54	20.0047	0.0492402	1.6106	7.90927	-0.207908	1.48726	0.00166039	1.79973	1.4386	4.04873e-005	
1.08977	0.790625	1	0.0018439	0.912891	2.92474e-012	0.349843	4.49985e-005	1.08895e-012	2.67789e-012	0.382092	1.79782e-014	0.620603	0.00104204	2.48538e-005	6.33318	1.42597e-005	1.8334	0.0018439	-2.47673	1.86495	3.18599	4.49985e-005	10	0	48.2661	0	0	5	0.5	55	20.0162	0.038295	1.61583	7.97028	-0.207908	1.48722	0.00166837	1.81985	1.43928	4.0682e-005	
1.03891	0.784227	1	0.00180819	0.847271	3.21497e-012	0.343977	4.41279e-005	1.17329e-012	2.73203e-012	0.404782	2.53158e-014	0.601385	0.000656427	4.36394e-005	5.97973	1.18323e-005	2.01013	0.00180819	-3.17611	1.80613	3.36036	4.41279e-005	10	0	47.9868	0	0	5	0.5	56	19.9823	0.0706917	1.60418	7.79785	-0.207908	1.48738	0.00163606	1.76255	1.4386	3.98941e-005	
1.08112	0.773803	1	0.00188096	0.954212	2.76707e-012	0.353004	4.59038e-005	1.0418e-012	2.6482e-012	0.368849	1.46384e-014	0.633027	0.00137386	1.77581e-005	6.5425	1.59163e-005	1.72874	0.00188096	-2.05511	1.90322	3.08366	4.59038e-005	10	0	48.6202	0	0	5	0.5	57	20.0365	0.0190691	1.61049	8.08316	-0.207908	1.48705	0.0017019	1.85808	1.43764	4.14996e-005	
1.1	0.7125	1	0.00193351	1.02311	2.53841e-012	0.357263	4.71849e-005	9.71636e-013	2.60479e-012	0.348159	1.05328e-014	0.653695	0.00212992	1.04131e-005	6.86994	1.88987e-005	1.56502	0.00193351	-1.38405	1.96749	2.92416	4.71849e-005	10	0	49.1063	0	0	3.75	0.375	58	20.0684	-0.0112103	1.60786	8.27291	-0.207908	1.48682	0.00174945	1.92189	1.43621	4.26589e-005	
1.1	0.74375	1	0.00189876	0.981302	2.67245e-012	0.354814	4.6337e-005	1.01304e-012	2.63026e-012	0.360505	1.28355e-014	0.641123	0.00163753	1.43409e-005	6.67449	1.70561e-005	1.66275	0.00189876	-1.78664	1.9283	3.01922	4.6337e-005	10	0	48.7775	0	0	3.57143	0.357143	59	20.0493	0.0069111	1.61152	8.15714	-0.207908	1.48697	0.00171801	1.88282	1.43749	4.18923e-005	
1.07735	0.750481	1	0.0019058	0.982679	2.66784e-012	0.354912	4.65091e-005	1.01162e-012	2.62941e-012	0.3601	1.27523e-014	0.641579	0.00165208	1.41888e-005	6.68103	1.71153e-005	1.65947	0.0019058	-1.77307	1.92971	3.01609	4.65091e-005	10	0	48.8603	0	0	5	0.5	60	20.0499	0.00630204	1.60718	8.16136	-0.207908	1.48694	0.00172438	1.88453	1.43661	4.20477e-005	
1.1	0.68125	1	0.00196656	1.06249	2.42391e-012	0.359188	4.79929e-005	9.35626e-013	2.58303e-012	0.337063	8.78812e-015	0.665546	0.00270545	7.78105e-006	7.04507	2.07264e-005	1.47745	0.00196656	-1.0177	2.00478	2.83927	4.79929e-005	10	0	49.4218	0	0	3.75	0.375	61	20.0857	-0.0276115	1.60396	8.38314	-0.207908	1.48667	0.00177935	1.9591	1.43494	4.33881e-005	
