x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
0.46458	0.378354	-99999	0.299113	0.202581	1.15622e-009	0	0.221225	4.90715e-012	2.34922e-010	0	0	0	0.0186438	0	0.99999	9.7269e-006	0	0.299113	0.389048	0.0559412	0	0.221225	1	0	70.1704	0	0	0.25	0.25	1495	19.2609	0.692116	1.27219	-0.0512923	-0.207906	1.42371e-009	0.299113	0.043654	-7.97944e-069	0.23356	
0.523097	0.401474	-99999	0.299113	0.197149	1.28214e-009	0	0.216521	5.04236e-012	2.53521e-010	0	0	0	0.019372	0	0.99999	9.94159e-006	0	0.299113	0.390898	0.0581259	0	0.216521	1	0	75.6651	0	0	0.25	0.25	1496	19.249	0.70392	1.30903	-0.046723	-0.207907	1.43805e-009	0.299113	0.0471989	-8.9023e-069	0.227497	
0.468524	0.0865676	-99999	0.299113	0.175568	1.99538e-009	0	0.198475	5.66216e-012	3.51364e-010	0	0	0	0.0229071	0	0.999989	1.09271e-005	0	0.299113	0.404672	0.0687322	0	0.198475	1	0	79.0116	0	0	0.25	0.25	1497	19.198	0.754268	1.23519	-0.0310286	-0.20791	1.4982e-009	0.299113	0.0587824	-1.16687e-068	0.208446	
0.484497	0.54153	-99999	0.299113	0.202356	1.15606e-009	0	0.220786	4.91261e-012	2.3463e-010	0	0	0	0.0184303	0	0.99999	9.69322e-006	0	0.299113	0.386688	0.0553006	0	0.220786	1	0	70.9712	0	0	0.25	0.25	1498	19.2604	0.692599	1.37404	-0.053049	-0.207906	1.40863e-009	0.299113	0.0433212	-8.12812e-069	0.232802	
0.464618	0.475141	-99999	0.299113	0.203127	1.14304e-009	0	0.221632	4.89395e-012	2.3287e-010	0	0	0	0.0185052	0	0.99999	9.69403e-006	0	0.299113	0.388209	0.0555254	0	0.221632	1	0	68.6093	0	0	0.25	0.25	1499	19.2621	0.690946	1.31675	-0.0538088	-0.207906	1.40996e-009	0.299113	0.0424034	-7.81458e-069	0.234795	
1.66781	0.362197	-99999	0.299113	0.118844	7.35927e-009	0	0.142056	8.36471e-012	8.77198e-010	0	0	0	0.0232117	0	0.999988	1.24998e-005	0	0.299113	31.0879	0.0696476	0	0.142056	1	0	84.6095	10.276	0	0.25	0.25	1500	19.0267	0.923737	1.6275	-0.0589166	-0.207913	1.53064e-009	0.299113	0.0692395	-2.64924e-068	0.149192	
1.53239	0.0806604	-99999	0.299113	0.10843	9.68994e-009	0	0.129607	9.16811e-012	1.05379e-009	0	0	0	0.0211777	0	0.999988	1.24998e-005	0	0.299113	45.0694	0.0635455	0	0.129607	1	0	85.8252	14.9606	0	0.25	0.25	1501	18.9865	0.963566	1.59981	-0.0798986	-0.207913	1.54151e-009	0.299113	0.0665875	-3.00262e-068	0.136167	
1.57834	0.304286	-99999	0.299113	0.117559	7.60328e-009	0	0.140519	8.45615e-012	8.96483e-010	0	0	0	0.0229607	0	0.999988	1.24998e-005	0	0.299113	32.5062	0.0688946	0	0.140519	1	0	84.7599	10.7515	0	0.25	0.25	1502	19.022	0.928459	1.6221	-0.0617077	-0.207913	1.53271e-009	0.299113	0.0688453	-2.69292e-068	0.147584	
1.58294	0.447653	-99999	0.299113	0.122245	6.76195e-009	0	0.146121	8.13199e-012	8.29066e-010	0	0	0	0.023876	0	0.999988	1.24998e-005	0	0.299113	21.2417	0.0716405	0	0.146121	1	0	84.2128	6.98086	0	0.25	0.25	1503	19.0391	0.911483	1.62988	-0.0553579	-0.207913	1.52707e-009	0.299113	0.0690032	-2.54342e-068	0.15346	
1.53287	0.438538	-99999	0.299113	0.122621	6.69991e-009	0	0.146571	8.10704e-012	8.23988e-010	0	0	0	0.0239495	0	0.999988	1.24998e-005	0	0.299113	19.3387	0.0718609	0	0.146571	1	0	84.1693	6.34429	0	0.25	0.25	1504	19.0405	0.910148	1.62833	-0.0554953	-0.207913	1.52699e-009	0.299113	0.0687997	-2.53306e-068	0.153933	
1.85	0	-99999	0.299113	0.107409	9.96881e-009	0	0.128387	9.25523e-012	1.07392e-009	0	0	0	0.0209783	0	0.999988	1.24998e-005	0	0.299113	48.0471	0.0629475	0	0.128387	1	0	85.9423	15.9571	0	0.25	0.25	1505	18.9824	0.967673	1.60998	-0.0815612	-0.207913	1.53887e-009	0.299113	0.0664585	-3.04061e-068	0.134891	
1.64583	0.310959	-99999	0.299113	0.117375	7.63907e-009	0	0.1403	8.4694e-012	8.99294e-010	0	0	0	0.0229248	0	0.999988	1.24998e-005	0	0.299113	33.85	0.0687868	0	0.1403	1	0	84.7811	11.2009	0	0.25	0.25	1506	19.0213	0.929139	1.62425	-0.0614159	-0.207913	1.5324e-009	0.299113	0.0690199	-2.6978e-068	0.147352	
1.57966	0.345428	-99999	0.299113	0.119014	7.32771e-009	0	0.142259	8.35273e-012	8.74689e-010	0	0	0	0.023245	0	0.999988	1.24998e-005	0	0.299113	29.3356	0.0697474	0	0.142259	1	0	84.59	9.69001	0	0.25	0.25	1507	19.0274	0.923115	1.62462	-0.0595166	-0.207913	1.53106e-009	0.299113	0.0689676	-2.6457e-068	0.149408	
1.5688	0.249002	-99999	0.299113	0.115485	8.02036e-009	0	0.13804	8.60803e-012	9.28974e-010	0	0	0	0.0225556	0	0.999988	1.24998e-005	0	0.299113	36.3957	0.0676792	0	0.13804	1	0	85.0021	12.0538	0	0.25	0.25	1508	19.0142	0.93619	1.61798	-0.0652269	-0.207913	1.53497e-009	0.299113	0.0685381	-2.76142e-068	0.144986	
1.52893	0.28435	-99999	0.299113	0.11708	7.697e-009	0	0.139947	8.49076e-012	9.03835e-010	0	0	0	0.0228671	0	0.999988	1.24998e-005	0	0.299113	32.7944	0.0686139	0	0.139947	1	0	84.8161	10.8483	0	0.25	0.25	1509	19.0202	0.930233	1.61916	-0.0628772	-0.207913	1.53369e-009	0.299113	0.0686553	-2.70915e-068	0.146985	
1.5162	0.225344	-99999	0.299113	0.114741	8.17727e-009	0	0.137151	8.66381e-012	9.41052e-010	0	0	0	0.0224104	0	0.999988	1.24998e-005	0	0.299113	37.0596	0.0672436	0	0.137151	1	0	85.0891	12.2766	0	0.25	0.25	1510	19.0113	0.938995	1.6141	-0.0668949	-0.207913	1.53629e-009	0.299113	0.0682921	-2.78632e-068	0.144056	
1.5815	0.402642	-99999	0.299113	0.120888	6.99215e-009	0	0.144499	8.22324e-012	8.47777e-010	0	0	0	0.023611	0	0.999988	1.24998e-005	0	0.299113	24.7979	0.0708456	0	0.144499	1	0	84.3712	8.17111	0	0.25	0.25	1511	19.0342	0.916329	1.62772	-0.0569976	-0.207913	1.52879e-009	0.299113	0.0690239	-2.58599e-068	0.151758	
1.59359	0.103634	-99999	0.299113	0.109361	9.44452e-009	0	0.13072	9.09004e-012	1.03592e-009	0	0	0	0.0213595	0	0.999988	1.24998e-005	0	0.299113	44.8341	0.0640911	0	0.13072	1	0	85.7162	14.881	0	0.25	0.25	1512	18.9903	0.959852	1.60564	-0.0775162	-0.207913	1.53999e-009	0.299113	0.0669941	-2.97055e-068	0.137329	
1.6172	0.200005	-99999	0.299113	0.113338	8.48484e-009	0	0.135474	8.7711e-012	9.64503e-010	0	0	0	0.0221362	0	0.999988	1.24998e-005	0	0.299113	40.4472	0.0664213	0	0.135474	1	0	85.2524	13.4105	0	0.25	0.25	1513	19.0059	0.94434	1.61569	-0.0689047	-0.207913	1.53654e-009	0.299113	0.0682081	-2.83337e-068	0.142299	
1.60227	0.153459	-99999	0.299113	0.111441	8.92548e-009	0	0.133207	8.92037e-012	9.97614e-010	0	0	0	0.0217658	0	0.999988	1.24998e-005	0	0.299113	42.7644	0.0653099	0	0.133207	1	0	85.4737	14.187	0	0.25	0.25	1514	18.9985	0.951669	1.61103	-0.0728829	-0.207913	1.53828e-009	0.299113	0.0676724	-2.89837e-068	0.139928	
1.66274	0.188027	-99999	0.299113	0.112746	8.61915e-009	0	0.134766	8.81713e-012	9.74655e-010	0	0	0	0.0220207	0	0.999988	1.24998e-005	0	0.299113	41.7757	0.0660745	0	0.134766	1	0	85.3212	13.8552	0	0.25	0.25	1515	19.0036	0.946613	1.61613	-0.0698193	-0.207913	1.53666e-009	0.299113	0.0681501	-2.85332e-068	0.141558	
1.61427	0.285572	-99999	0.299113	0.11666	7.78034e-009	0	0.139445	8.52129e-012	9.10347e-010	0	0	0	0.0227852	0	0.999988	1.24998e-005	0	0.299113	34.7926	0.068368	0	0.139445	1	0	84.8647	11.5167	0	0.25	0.25	1516	19.0186	0.931792	1.62188	-0.0628757	-0.207913	1.53337e-009	0.299113	0.0688315	-2.72197e-068	0.146457	
1.71642	0.3895	-99999	0.299113	0.119252	7.28392e-009	0	0.142544	8.33606e-012	8.71201e-010	0	0	0	0.0232915	0	0.999988	1.24998e-005	0	0.299113	30.9589	0.0698869	0	0.142544	1	0	84.5616	10.2325	0	0.25	0.25	1517	19.0282	0.922247	1.62974	-0.0578203	-0.207913	1.5299e-009	0.299113	0.0694348	-2.63462e-068	0.149703	
1.53493	0.329074	-99999	0.299113	0.118769	7.37321e-009	0	0.141966	8.36999e-012	8.78306e-010	0	0	0	0.0231971	0	0.999988	1.24998e-005	0	0.299113	29.2272	0.0696037	0	0.141966	1	0	84.6188	9.65404	0	0.25	0.25	1518	19.0265	0.924011	1.62233	-0.0602749	-0.207913	1.53174e-009	0.299113	0.068817	-2.65429e-068	0.149101	
1.70987	0.313824	-99999	0.299113	0.117117	7.68965e-009	0	0.139991	8.48805e-012	9.03259e-010	0	0	0	0.0228744	0	0.999988	1.24998e-005	0	0.299113	35.2569	0.0686357	0	0.139991	1	0	84.811	11.6715	0	0.25	0.25	1519	19.0203	0.930094	1.62577	-0.0612906	-0.207913	1.5323e-009	0.299113	0.0691698	-2.70501e-068	0.147027	
1.65773	0.437058	-99999	0.299113	0.121075	6.95992e-009	0	0.144722	8.21058e-012	8.4517e-010	0	0	0	0.0236474	0	0.999988	1.24998e-005	0	0.299113	25.6481	0.0709548	0	0.144722	1	0	84.349	8.45519	0	0.25	0.25	1520	19.0349	0.91566	1.63088	-0.0559217	-0.207913	1.52804e-009	0.299113	0.0693053	-2.57792e-068	0.15199	
1.69227	0.248689	-99999	0.299113	0.114967	8.12915e-009	0	0.137422	8.64678e-012	9.37356e-010	0	0	0	0.0224545	0	0.999988	1.24998e-005	0	0.299113	38.7947	0.067376	0	0.137422	1	0	85.062	12.8564	0	0.25	0.25	1521	19.0122	0.93814	1.62135	-0.0652871	-0.207913	1.5345e-009	0.299113	0.0687347	-2.77743e-068	0.144336	
1.75034	0.348443	-99999	0.299113	0.117896	7.53826e-009	0	0.140922	8.43198e-012	8.91364e-010	0	0	0	0.0230265	0	0.999988	1.24998e-005	0	0.299113	34.2691	0.0690921	0	0.140922	1	0	84.7199	11.3405	0	0.25	0.25	1522	19.0232	0.927216	1.62828	-0.0596618	-0.207913	1.53124e-009	0.299113	0.0693879	-2.6783e-068	0.148002	
1.8919	0.383821	-99999	0.299113	0.118096	7.49996e-009	0	0.141162	8.41768e-012	8.88343e-010	0	0	0	0.0230656	0	0.999988	1.24998e-005	0	0.299113	35.9286	0.0692094	0	0.141162	1	0	84.6961	11.8951	0	0.25	0.25	1523	19.024	0.926478	1.63228	-0.0580385	-0.207913	1.5304e-009	0.299113	0.0698465	-2.66744e-068	0.14825	
1.8244	0.352995	-99999	0.299113	0.117666	7.58241e-009	0	0.140648	8.44841e-012	8.94842e-010	0	0	0	0.0229817	0	0.999988	1.24998e-005	0	0.299113	35.7178	0.0689577	0	0.140648	1	0	84.7465	11.825	0	0.25	0.25	1524	19.0224	0.928061	1.62971	-0.0594173	-0.207913	1.53117e-009	0.299113	0.0695657	-2.68399e-068	0.147713	
1.78369	0.41054	-99999	0.299113	0.119225	7.28888e-009	0	0.142511	8.33795e-012	8.71596e-010	0	0	0	0.0232862	0	0.999988	1.24998e-005	0	0.299113	32.1226	0.0698711	0	0.142511	1	0	84.5645	10.6216	0	0.25	0.25	1525	19.0281	0.922346	1.63173	-0.0571645	-0.207913	1.52957e-009	0.299113	0.0696653	-2.63334e-068	0.149667	
1.65777	0.271411	-99999	0.299113	0.115927	7.92885e-009	0	0.138569	8.57517e-012	9.21895e-010	0	0	0	0.022642	0	0.999988	1.24998e-005	0	0.299113	36.7232	0.0679386	0	0.138569	1	0	84.9501	12.1629	0	0.25	0.25	1526	19.0158	0.934529	1.62205	-0.0637972	-0.207913	1.5338e-009	0.299113	0.0688305	-2.7457e-068	0.145539	
1.80923	0.154231	-99999	0.299113	0.111233	8.97559e-009	0	0.132958	8.93704e-012	1.00134e-009	0	0	0	0.0217252	0	0.999988	1.24998e-005	0	0.299113	44.7992	0.0651882	0	0.132958	1	0	85.4972	14.8675	0	0.25	0.25	1527	18.9977	0.95248	1.61695	-0.0724174	-0.207913	1.53684e-009	0.299113	0.0679148	-2.90498e-068	0.139666	
1.73356	0.27248	-99999	0.299113	0.115645	7.98697e-009	0	0.138232	8.59607e-012	9.26395e-010	0	0	0	0.022587	0	0.999988	1.24998e-005	0	0.299113	38.1556	0.0677734	0	0.138232	1	0	84.9827	12.6421	0	0.25	0.25	1528	19.0148	0.935586	1.62374	-0.0637394	-0.207913	1.53362e-009	0.299113	0.0689679	-2.75392e-068	0.145184	
1.74855	0.19874	-99999	0.299113	0.112975	8.56682e-009	0	0.13504	8.79925e-012	9.70706e-010	0	0	0	0.0220654	0	0.999988	1.24998e-005	0	0.299113	42.3014	0.0662088	0	0.13504	1	0	85.2943	14.0307	0	0.25	0.25	1529	19.0045	0.945732	1.61905	-0.0688875	-0.207913	1.53589e-009	0.299113	0.0683655	-2.84481e-068	0.141843	
1.78282	0.244102	-99999	0.299113	0.114515	8.22591e-009	0	0.136881	8.68095e-012	9.4478e-010	0	0	0	0.0223661	0	0.999988	1.24998e-005	0	0.299113	40.4289	0.0671109	0	0.136881	1	0	85.1146	13.4032	0	0.25	0.25	1530	19.0105	0.939853	1.62279	-0.0656083	-0.207913	1.53441e-009	0.299113	0.0688169	-2.79165e-068	0.143769	
1.79539	0.198981	-99999	0.299113	0.112891	8.58603e-009	0	0.134939	8.80583e-012	9.72157e-010	0	0	0	0.0220489	0	0.999988	1.24998e-005	0	0.299113	42.7867	0.0661593	0	0.134939	1	0	85.304	14.1931	0	0.25	0.25	1531	19.0042	0.946056	1.61994	-0.068853	-0.207913	1.5357e-009	0.299113	0.0684124	-2.84736e-068	0.141738	
1.92286	0.213872	-99999	0.299113	0.113035	8.55318e-009	0	0.135112	8.79458e-012	9.69676e-010	0	0	0	0.0220771	0	0.999988	1.24998e-005	0	0.299113	43.3034	0.0662439	0	0.135112	1	0	85.2869	14.3657	0	0.25	0.25	1532	19.0047	0.945501	1.62222	-0.0681543	-0.207913	1.53507e-009	0.299113	0.0685853	-2.84152e-068	0.141917	
1.86051	0.194597	-99999	0.299113	0.112585	8.65613e-009	0	0.134574	8.82972e-012	9.77441e-010	0	0	0	0.0219893	0	0.999988	1.24998e-005	0	0.299113	43.5803	0.0659803	0	0.134574	1	0	85.3395	14.4587	0	0.25	0.25	1533	19.003	0.947233	1.62053	-0.0692738	-0.207913	1.53563e-009	0.299113	0.0683996	-2.85752e-068	0.141355	
1.83039	0.233043	-99999	0.299113	0.114014	8.33468e-009	0	0.136283	8.71904e-012	9.5309e-010	0	0	0	0.0222684	0	0.999988	1.24998e-005	0	0.299113	41.5401	0.0668177	0	0.136283	1	0	85.1728	13.7752	0	0.25	0.25	1534	19.0085	0.941755	1.62277	-0.0663797	-0.207913	1.53463e-009	0.299113	0.0687685	-2.80826e-068	0.143142	
1.88029	0.241108	-99999	0.299113	0.114158	8.30314e-009	0	0.136455	8.70803e-012	9.50684e-010	0	0	0	0.0222966	0	0.999988	1.24998e-005	0	0.299113	41.6697	0.0669022	0	0.136455	1	0	85.1559	13.8184	0	0.25	0.25	1535	19.0091	0.941206	1.62385	-0.0658904	-0.207913	1.53432e-009	0.299113	0.0688717	-2.8028e-068	0.143322	
1.81604	0.279168	-99999	0.299113	0.115583	7.99984e-009	0	0.138158	8.60069e-012	9.2739e-010	0	0	0	0.0225748	0	0.999988	1.24998e-005	0	0.299113	39.1063	0.067737	0	0.138158	1	0	84.9898	12.96	0	0.25	0.25	1536	19.0145	0.935819	1.62549	-0.0633398	-0.207913	1.5333e-009	0.299113	0.0691275	-2.7547e-068	0.145105	
1.89006	0.209492	-99999	0.299113	0.113014	8.55783e-009	0	0.135088	8.79617e-012	9.70027e-010	0	0	0	0.0220731	0	0.999988	1.24998e-005	0	0.299113	43.1943	0.0662319	0	0.135088	1	0	85.2893	14.3292	0	0.25	0.25	1537	19.0047	0.94558	1.62178	-0.0682729	-0.207913	1.53519e-009	0.299113	0.0685543	-2.84241e-068	0.141892	
1.91541	0.12244	-99999	0.299113	0.110008	9.2788e-009	0	0.131494	9.03656e-012	1.02377e-009	0	0	0	0.021486	0	0.999988	1.24998e-005	0	0.299113	46.4924	0.0644704	0	0.131494	1	0	85.6398	15.4348	0	0.25	0.25	1538	18.9928	0.957289	1.61633	-0.0750036	-0.207913	1.53712e-009	0.299113	0.0675629	-2.94787e-068	0.138135	
1.9122	0.168721	-99999	0.299113	0.111506	8.90998e-009	0	0.133284	8.91521e-012	9.96458e-010	0	0	0	0.0217784	0	0.999988	1.24998e-005	0	0.299113	45.0238	0.0653478	0	0.133284	1	0	85.4652	14.9423	0	0.25	0.25	1539	18.9988	0.951418	1.61917	-0.071542	-0.207913	1.5362e-009	0.299113	0.0680932	-2.89506e-068	0.140006	
1.95248	0.307062	-99999	0.299113	0.116171	7.87906e-009	0	0.13886	8.55718e-012	9.18031e-010	0	0	0	0.0226896	0	0.999988	1.24998e-005	0	0.299113	39.3509	0.0680814	0	0.13886	1	0	84.9209	13.0412	0	0.25	0.25	1540	19.0168	0.933617	1.62891	-0.0614858	-0.207913	1.53228e-009	0.299113	0.069501	-2.73237e-068	0.145839	
1.85087	0.264708	-99999	0.299113	0.115022	8.11745e-009	0	0.137488	8.64263e-012	9.36457e-010	0	0	0	0.0224653	0	0.999988	1.24998e-005	0	0.299113	40.252	0.0674084	0	0.137488	1	0	85.0551	13.3435	0	0.25	0.25	1541	19.0124	0.937932	1.62506	-0.0642578	-0.207913	1.53367e-009	0.299113	0.0690556	-2.77338e-068	0.144403	
1.89838	0.29379	-99999	0.299113	0.115844	7.94596e-009	0	0.13847	8.58133e-012	9.23221e-010	0	0	0	0.0226258	0	0.999988	1.24998e-005	0	0.299113	39.4183	0.0678898	0	0.13847	1	0	84.9592	13.064	0	0.25	0.25	1542	19.0155	0.934841	1.62744	-0.0623936	-0.207913	1.53276e-009	0.299113	0.0693345	-2.74448e-068	0.14543	
1.85037	0.312668	-99999	0.299113	0.11651	7.81042e-009	0	0.139266	8.53226e-012	9.12692e-010	0	0	0	0.0227559	0	0.999988	1.24998e-005	0	0.299113	37.9746	0.0682802	0	0.139266	1	0	84.8815	12.5807	0	0.25	0.25	1543	19.018	0.93235	1.62795	-0.0613583	-0.207913	1.53228e-009	0.299113	0.0694015	-2.72251e-068	0.146265	
1.86665	0.142306	-99999	0.299113	0.110742	9.09564e-009	0	0.132371	8.97671e-012	1.01025e-009	0	0	0	0.0216292	0	0.999988	1.24998e-005	0	0.299113	45.6131	0.0649002	0	0.132371	1	0	85.5544	15.1401	0	0.25	0.25	1544	18.9958	0.954403	1.61703	-0.0733783	-0.207913	1.53688e-009	0.299113	0.0677993	-2.92205e-068	0.139052	
2.01143	0.15236	-99999	0.299113	0.110297	9.20599e-009	0	0.13184	9.01286e-012	1.01841e-009	0	0	0	0.0215425	0	0.999988	1.24998e-005	0	0.299113	46.4401	0.0646399	0	0.13184	1	0	85.6059	15.417	0	0.25	0.25	1545	18.994	0.956149	1.6179	-0.0742426	-0.207913	1.53664e-009	0.299113	0.0676961	-2.93761e-068	0.138497	
1.92033	0.256804	-99999	0.299113	0.114571	8.21374e-009	0	0.136948	8.67667e-012	9.43848e-010	0	0	0	0.0223772	0	0.999988	1.24998e-005	0	0.299113	41.3316	0.067144	0	0.136948	1	0	85.1077	13.7049	0	0.25	0.25	1546	19.0107	0.939639	1.62519	-0.0649053	-0.207913	1.53384e-009	0.299113	0.0690281	-2.78815e-068	0.143838	
2.00183	0.240075	-99999	0.299113	0.113501	8.44818e-009	0	0.13567	8.75844e-012	9.61723e-010	0	0	0	0.0221682	0	0.999988	1.24998e-005	0	0.299113	42.9366	0.0665172	0	0.13567	1	0	85.2324	14.2426	0	0.25	0.25	1547	19.0066	0.943713	1.62382	-0.0670365	-0.207913	1.5345e-009	0.299113	0.0687636	-2.82495e-068	0.1425	
1.92877	0.286817	-99999	0.299113	0.115565	8.00352e-009	0	0.138137	8.602e-012	9.27674e-010	0	0	0	0.0225714	0	0.999988	1.24998e-005	0	0.299113	40.0238	0.0677267	0	0.138137	1	0	84.9916	13.2667	0	0.25	0.25	1548	19.0145	0.935886	1.6273	-0.0628266	-0.207913	1.53293e-009	0.299113	0.0693064	-2.75365e-068	0.145082	
1.9205	0.320503	-99999	0.299113	0.116586	7.79518e-009	0	0.139357	8.52671e-012	9.11504e-010	0	0	0	0.0227707	0	0.999988	1.24998e-005	0	0.299113	38.5236	0.0683246	0	0.139357	1	0	84.8725	12.7642	0	0.25	0.25	1549	19.0183	0.932067	1.62936	-0.0607955	-0.207913	1.53196e-009	0.299113	0.0695578	-2.71855e-068	0.146359	
1.96362	0.260821	-99999	0.299113	0.114562	8.21574e-009	0	0.136937	8.67737e-012	9.44001e-010	0	0	0	0.0223753	0	0.999988	1.24998e-005	0	0.299113	41.5316	0.0671385	0	0.136937	1	0	85.1087	13.7718	0	0.25	0.25	1550	19.0106	0.939674	1.62563	-0.0648122	-0.207913	1.53373e-009	0.299113	0.0690631	-2.78813e-068	0.143826	
1.96351	0.378049	-99999	0.299113	0.117822	7.55242e-009	0	0.140834	8.43726e-012	8.9248e-010	0	0	0	0.0230121	0	0.999988	1.24998e-005	0	0.299113	37.3503	0.0690489	0	0.140834	1	0	84.7279	12.3707	0	0.25	0.25	1551	19.0229	0.927487	1.63331	-0.0579411	-0.207913	1.53042e-009	0.299113	0.0699939	-2.67451e-068	0.147905	
1.88415	0.328092	-99999	0.299113	0.116847	7.74314e-009	0	0.139668	8.50769e-012	9.07443e-010	0	0	0	0.0228216	0	0.999988	1.24998e-005	0	0.299113	37.7862	0.0684773	0	0.139668	1	0	84.8421	12.5174	0	0.25	0.25	1552	19.0193	0.931098	1.62929	-0.0604999	-0.207913	1.53181e-009	0.299113	0.0695474	-2.71034e-068	0.146686	
1.94916	0.343928	-99999	0.299113	0.117181	7.67697e-009	0	0.140068	8.48338e-012	9.02266e-010	0	0	0	0.022887	0	0.999988	1.24998e-005	0	0.299113	37.9661	0.0686735	0	0.140068	1	0	84.8028	12.5772	0	0.25	0.25	1553	19.0206	0.929855	1.63123	-0.0594137	-0.207913	1.53124e-009	0.299113	0.0697702	-2.69735e-068	0.147103	
1.90835	0.353131	-99999	0.299113	0.117425	7.62922e-009	0	0.14036	8.46576e-012	8.98521e-010	0	0	0	0.0229346	0	0.999988	1.24998e-005	0	0.299113	37.1759	0.0688164	0	0.14036	1	0	84.7744	12.3128	0	0.25	0.25	1554	19.0215	0.928952	1.63105	-0.0592012	-0.207913	1.53111e-009	0.299113	0.069739	-2.68993e-068	0.147409	
2.0582	0.280402	-99999	0.299113	0.115047	8.11223e-009	0	0.137517	8.64077e-012	9.36055e-010	0	0	0	0.0224701	0	0.999988	1.24998e-005	0	0.299113	41.1852	0.0674228	0	0.137517	1	0	85.052	13.6555	0	0.25	0.25	1555	19.0125	0.937839	1.62727	-0.063618	-0.207913	1.53314e-009	0.299113	0.069259	-2.77066e-068	0.144433	
1.93371	0.3705	-99999	0.299113	0.117733	7.56948e-009	0	0.140728	8.44361e-012	8.93824e-010	0	0	0	0.0229948	0	0.999988	1.24998e-005	0	0.299113	37.0561	0.0689969	0	0.140728	1	0	84.7384	12.2724	0	0.25	0.25	1556	19.0226	0.927814	1.63237	-0.0583819	-0.207913	1.53065e-009	0.299113	0.0698837	-2.67856e-068	0.147795	
1.93234	0.438476	-99999	0.299113	0.118649	7.39566e-009	0	0.141822	8.37847e-012	8.80087e-010	0	0	0	0.0231736	0	0.999988	1.24998e-005	0	0.299113	35.8596	0.0695332	0	0.141822	1	0	84.6313	11.8715	0	0.25	0.25	1557	19.026	0.924451	1.63511	-0.0564851	-0.207913	1.52944e-009	0.299113	0.0701341	-2.64665e-068	0.14894	
1.94091	0.404647	-99999	0.299113	0.118241	7.47247e-009	0	0.141335	8.40738e-012	8.8617e-010	0	0	0	0.0230939	0	0.999988	1.24998e-005	0	0.299113	36.5126	0.0692942	0	0.141335	1	0	84.679	12.0902	0	0.25	0.25	1558	19.0245	0.925947	1.63403	-0.0572536	-0.207913	1.52997e-009	0.299113	0.0700482	-2.6606e-068	0.148429	
1.9885	0.347466	-99999	0.299113	0.117258	7.66187e-009	0	0.14016	8.47782e-012	9.01082e-010	0	0	0	0.022902	0	0.999988	1.24998e-005	0	0.299113	38.2717	0.0687185	0	0.14016	1	0	84.7938	12.6793	0	0.25	0.25	1559	19.0208	0.92957	1.63212	-0.0589994	-0.207913	1.53102e-009	0.299113	0.0698764	-2.69373e-068	0.147199	
2.06803	0.403063	-99999	0.299113	0.117656	7.58438e-009	0	0.140636	8.44914e-012	8.94996e-010	0	0	0	0.0229798	0	0.999988	1.24998e-005	0	0.299113	39.6873	0.0689518	0	0.140636	1	0	84.7468	13.1522	0	0.25	0.25	1560	19.0223	0.928099	1.63663	-0.0569779	-0.207913	1.52981e-009	0.299113	0.0703852	-2.67494e-068	0.147694	
1.90789	0.41428	-99999	0.299113	0.118509	7.42186e-009	0	0.141655	8.38836e-012	8.82165e-010	0	0	0	0.0231463	0	0.999988	1.24998e-005	0	0.299113	35.5672	0.0694513	0	0.141655	1	0	84.6478	11.7739	0	0.25	0.25	1561	19.0255	0.924963	1.63383	-0.05707	-0.207913	1.5298e-009	0.299113	0.0699972	-2.65266e-068	0.148766	
1.97049	0.327264	-99999	0.299113	0.116756	7.76114e-009	0	0.13956	8.51428e-012	9.08849e-010	0	0	0	0.0228039	0	0.999988	1.24998e-005	0	0.299113	38.7143	0.0684243	0	0.13956	1	0	84.8525	12.8278	0	0.25	0.25	1562	19.019	0.931434	1.63051	-0.0601811	-0.207913	1.53164e-009	0.299113	0.0696918	-2.71172e-068	0.146571	
1.99008	0.291662	-99999	0.299113	0.115639	7.98825e-009	0	0.138225	8.59653e-012	9.26493e-010	0	0	0	0.0225858	0	0.999988	1.24998e-005	0	0.299113	40.2605	0.0677698	0	0.138225	1	0	84.9829	13.3458	0	0.25	0.25	1563	19.0147	0.935609	1.62814	-0.0624663	-0.207913	1.53271e-009	0.299113	0.069396	-2.75039e-068	0.145173	
1.99854	0.320383	-99999	0.299113	0.116582	7.79597e-009	0	0.139352	8.52699e-012	9.11566e-010	0	0	0	0.0227699	0	0.999988	1.24998e-005	0	0.299113	39.1299	0.0683223	0	0.139352	1	0	84.8728	12.9669	0	0.25	0.25	1564	19.0183	0.932082	1.63044	-0.0604276	-0.207913	1.53175e-009	0.299113	0.0696824	-2.71735e-068	0.146353	
