x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
0.298	1	-99999	0.299113	0.206142	1.17367e-009	0	0.229355	4.82238e-012	2.4266e-010	0	0	0	0.0232129	0	0.999989	1.04036e-005	0	0.299113	0.438302	0.0696491	0	0.229355	1	0	18.2854	0	0	0.25	0.25	10	19.2688	0.684548	1.99633	-0.115359	-0.207892	1.26092e-009	0.299113	0.00071639	-9.80789e-027	0.298277	
0.402	1	-99999	0.299113	0.206173	1.17172e-009	0	0.229306	4.82165e-012	2.42294e-010	0	0	0	0.0231329	0	0.999989	1.03911e-005	0	0.299113	0.437534	0.0694092	0	0.229306	1	0	17.7213	0	0	0.25	0.25	11	19.2688	0.684481	1.99593	-0.115693	-0.207892	1.26141e-009	0.299113	0.000693718	-2.85817e-026	0.298011	
2.1	0.402	-99999	0.299113	0.125438	6.25868e-009	0	0.149937	7.92502e-012	7.87402e-010	0	0	0	0.0244995	0	0.999988	1.24998e-005	0	0.299113	14.4021	0.0735111	0	0.149937	1	0	92.3067	4.69107	0	0.25	0.25	12	19.0504	0.900286	1.63716	-0.0348857	-0.207913	1.51087e-009	0.299113	0.0744655	-4.29227e-024	0.157545	
2.1	0.198	-99999	0.299113	0.118371	7.44775e-009	0	0.141491	8.3981e-012	8.84216e-010	0	0	0	0.0231194	0	0.999988	1.24998e-005	0	0.299113	16.6251	0.0693708	0	0.141491	1	0	92.7408	5.44125	0	0.25	0.25	13	19.025	0.925467	1.61775	-0.050396	-0.207913	1.5172e-009	0.299113	0.0722556	-4.72488e-024	0.148665	
1.25	1	-99999	0.299113	0.157451	2.92284e-009	0	0.181678	6.31369e-012	4.61569e-010	0	0	0	0.0242269	0	0.999988	1.15446e-005	0	0.299113	0.399754	0.0726923	0	0.181678	1	0	90.6788	0	0	0.25	0.25	14	19.1502	0.801569	1.65224	-0.034872	-0.20791	1.47521e-009	0.299113	0.0633357	-3.0375e-024	0.190943	
0.825	1	-99999	0.299113	0.198748	1.22425e-009	0	0.217032	5.00179e-012	2.4404e-010	0	0	0	0.0182841	0	0.99999	9.72567e-006	0	0.299113	0.381619	0.0548622	0	0.217032	1	0	87.5134	0	0	0.25	0.25	15	19.2525	0.700411	1.74161	-0.0565623	-0.207904	1.4069e-009	0.299113	0.0437045	-1.88986e-024	0.228135	
0.269386	0.35	-99999	0.299113	0.205436	1.14965e-009	0	0.226517	4.83895e-012	2.3688e-010	0	0	0	0.0210813	0	0.99999	1.00864e-005	0	0.299113	0.41628	0.0632541	0	0.226517	1	0	65.2069	0	0	0.25	0.25	16	19.2672	0.686037	1.15812	-0.068903	-0.2079	1.35506e-009	0.299113	0.0285726	-7.4882e-025	0.261182	
1.1	0.4	1	0.299113	0.131301	5.45712e-009	0	0.156945	7.57113e-012	7.18649e-010	0	0	0	0.0256447	0	9.99988	0.000124998	0	0.299113	7.13729	0.0770591	0	0.156945	10	0	91.9519	2.25639	0	3.75	0.375	17	19.0705	0.880447	1.55512	-0.0294546	-0.207913	1.53361e-009	0.299113	0.0738193	-3.90225e-024	0.164915	
1	0.45	1	0.299113	0.137686	4.7326e-009	0	0.164577	7.22003e-012	6.53544e-010	0	0	0	0.0268917	0	9.99987	0.000124998	0	0.299113	2.08645	0.0808002	0	0.164577	10	0	91.5615	0.561485	0	4	0.4	18	19.0914	0.859825	1.53779	-0.0218165	-0.207912	1.53355e-009	0.299113	0.0736891	-3.52573e-024	0.172943	
1.0375	1	-99999	0.299113	0.172503	2.09684e-009	0	0.194792	5.76277e-012	3.62784e-010	0	0	0	0.0222893	0	0.999989	1.08917e-005	0	0.299113	0.395429	0.0668788	0	0.194792	1	0	89.9722	0	0	0.25	0.25	19	19.1903	0.761917	1.66805	-0.0405045	-0.207908	1.45355e-009	0.299113	0.0568588	-2.57424e-024	0.204737	
0.35	0.730614	-99999	0.299113	0.204781	1.15339e-009	0	0.225399	4.85444e-012	2.36893e-010	0	0	0	0.0206184	0	0.99999	1.00227e-005	0	0.299113	0.410995	0.0618653	0	0.225399	1	0	75.5242	0	0	0.25	0.25	20	19.2658	0.687425	1.68661	-0.055854	-0.207903	1.35823e-009	0.299113	0.0363563	-8.9892e-025	0.250885	
1	0.225	1	0.299113	0.122282	6.75585e-009	0	0.146165	8.12954e-012	8.28568e-010	0	0	0	0.0238832	0	9.99988	0.000124998	0	0.299113	13.1709	0.0717745	0	0.146165	10	0	92.5069	4.28248	0	3.75	0.375	21	19.0393	0.911352	1.50574	-0.0417726	-0.207913	1.54654e-009	0.299113	0.0734934	-4.38501e-024	0.153575	
1.1	0.2	1	0.299113	0.119209	7.2918e-009	0	0.142492	8.33907e-012	8.71829e-010	0	0	0	0.0232831	0	9.99988	0.000124998	0	0.299113	13.8832	0.0699742	0	0.142492	10	0	92.6942	4.52364	0	3.75	0.375	22	19.0281	0.922404	1.52109	-0.0488854	-0.207913	1.54243e-009	0.299113	0.0724091	-4.59569e-024	0.149715	
1.1	0.65	1	0.299113	0.147155	3.74489e-009	0	0.173068	6.75542e-012	5.52714e-010	0	0	0	0.0259123	0	9.99988	0.000120755	0	0.299113	0.406641	0.0778578	0	0.173068	10	0	91.1239	0	0	3.92857	0.392857	23	19.1205	0.830938	1.59954	-0.0274412	-0.207911	1.50454e-009	0.299113	0.0688336	-3.27622e-024	0.181883	
1	0.675	1	0.299113	0.154535	3.16657e-009	0	0.18009	6.43281e-012	4.90797e-010	0	0	0	0.0255547	0	9.99988	0.000118252	0	0.299113	0.410436	0.0767822	0	0.18009	10	0	90.7648	0	0	3.75	0.375	24	19.142	0.809687	1.57774	-0.0243218	-0.207911	1.50121e-009	0.299113	0.0674102	-2.95384e-024	0.189272	
1.6	0	-99999	0.299113	0.11531	8.05685e-009	0	0.137831	8.62107e-012	9.3179e-010	0	0	0	0.0225215	0	0.999988	1.24998e-005	0	0.299113	15.739	0.0675769	0	0.137831	1	0	92.9293	5.14804	0	0.25	0.25	25	19.0135	0.936847	1.59836	-0.0581559	-0.207913	1.5222e-009	0.299113	0.0709512	-4.90909e-024	0.144818	
1.43	0.3	-99999	0.299113	0.12619	6.14742e-009	0	0.150836	7.87777e-012	7.78042e-010	0	0	0	0.0246464	0	0.999988	1.24998e-005	0	0.299113	9.87101	0.0739518	0	0.150836	1	0	92.2618	3.1755	0	0.25	0.25	26	19.0531	0.89769	1.61595	-0.0398772	-0.207913	1.5159e-009	0.299113	0.0724854	-4.27666e-024	0.158494	
1.77246	0.3	-99999	0.299113	0.124434	6.41139e-009	0	0.148737	7.98895e-012	8.00158e-010	0	0	0	0.0243034	0	0.999988	1.24998e-005	0	0.299113	13.1242	0.0729229	0	0.148737	1	0	92.3688	4.26484	0	0.25	0.25	27	19.0469	0.903776	1.62606	-0.039592	-0.207913	1.51413e-009	0.299113	0.0733168	-4.36821e-024	0.156285	
0.643247	0.3375	-99999	0.299113	0.183288	1.7327e-009	0	0.206352	5.42369e-012	3.18524e-010	0	0	0	0.0230639	0	0.999989	1.0796e-005	0	0.299113	0.413959	0.0692025	0	0.206352	1	0	89.2556	0	0	0.25	0.25	28	19.217	0.735581	1.34162	-0.0230946	-0.207909	1.48191e-009	0.299113	0.0586033	-1.83417e-024	0.216916	
1.1	0.1	1	0.299113	0.112247	8.7346e-009	0	0.13417	8.85633e-012	9.83339e-010	0	0	0	0.0219232	0	9.99988	0.000124998	0	0.299113	14.1089	0.0658947	0	0.13417	10	0	93.1214	4.60597	0	3.75	0.375	29	19.0017	0.94854	1.50388	-0.0676853	-0.207913	1.54274e-009	0.299113	0.0690574	-5.06633e-024	0.14097	
0.130053	0.35	-99999	0.299113	0.205982	1.159e-009	0	0.228163	4.82612e-012	2.39442e-010	0	0	0	0.022181	0	0.999989	1.02497e-005	0	0.299113	0.427822	0.0665531	0	0.228163	1	0	43.3321	0	0	0.25	0.25	30	19.2684	0.684884	1.07649	-0.093303	-0.207896	1.30462e-009	0.299113	0.0138938	-3.53937e-025	0.280809	
1.0625	0.9	1	0.299113	0.162856	2.59884e-009	0	0.186724	6.10412e-012	4.24493e-010	0	0	0	0.0238681	0	9.99989	0.000113588	0	0.299113	0.401878	0.0717178	0	0.186724	10	0	90.4117	0	0	3.75	0.375	31	19.165	0.786909	1.62848	-0.0335513	-0.20791	1.47468e-009	0.299113	0.0620055	-2.80557e-024	0.196254	
1.15083	0.931206	-99999	0.299113	0.161927	2.64503e-009	0	0.18569	6.13917e-012	4.29571e-010	0	0	0	0.0237633	0	0.999989	1.13638e-005	0	0.299113	0.399594	0.0713013	0	0.18569	1	0	90.4733	0	0	0.25	0.25	32	19.1625	0.789396	1.64615	-0.0354292	-0.20791	1.47143e-009	0.299113	0.0617427	-2.87713e-024	0.195164	
1.1	0.775	1	0.299113	0.154835	3.1195e-009	0	0.179745	6.42036e-012	4.8444e-010	0	0	0	0.02491	0	9.99988	0.000117174	0	0.299113	0.404287	0.0748473	0	0.179745	10	0	90.7807	0	0	3.92857	0.392857	33	19.1429	0.808845	1.6175	-0.0304552	-0.207911	1.48939e-009	0.299113	0.0654857	-3.04849e-024	0.188911	
1.09219	0.942092	-99999	0.299113	0.165154	2.464e-009	0	0.188555	6.01921e-012	4.08146e-010	0	0	0	0.0234012	0	0.999989	1.12317e-005	0	0.299113	0.399199	0.0702149	0	0.188555	1	0	90.3261	0	0	0.25	0.25	34	19.1712	0.780826	1.64518	-0.0361083	-0.207909	1.46757e-009	0.299113	0.0605115	-2.7675e-024	0.198178	
1.08438	0.9	1	0.299113	0.162209	2.63584e-009	0	0.186138	6.12849e-012	4.28824e-010	0	0	0	0.0239294	0	9.99989	0.000113836	0	0.299113	0.401844	0.071902	0	0.186138	10	0	90.4455	0	0	3.75	0.375	35	19.1633	0.78864	1.62926	-0.0335276	-0.20791	1.47541e-009	0.299113	0.0622191	-2.8293e-024	0.195637	
1.1	0.8375	1	0.299113	0.15912	2.82604e-009	0	0.183455	6.24744e-012	4.51015e-010	0	0	0	0.0243346	0	9.99988	0.000115211	0	0.299113	0.402812	0.0731191	0	0.183455	10	0	90.5897	0	0	3.75	0.375	36	19.1548	0.796988	1.6253	-0.0322955	-0.20791	1.48109e-009	0.299113	0.0635708	-2.92236e-024	0.192814	
1.1	0.86875	1	0.299113	0.160878	2.7157e-009	0	0.18498	6.17919e-012	4.38192e-010	0	0	0	0.0241016	0	9.99989	0.000114422	0	0.299113	0.402237	0.0724191	0	0.18498	10	0	90.5098	0	0	3.75	0.375	37	19.1597	0.792217	1.62771	-0.0330209	-0.20791	1.4778e-009	0.299113	0.0627943	-2.86981e-024	0.194418	
1.07344	0.875	1	0.299113	0.160777	2.72538e-009	0	0.184985	6.18306e-012	4.39478e-010	0	0	0	0.024208	0	9.99988	0.000114615	0	0.299113	0.403201	0.0727386	0	0.184985	10	0	90.5104	0	0	5	0.5	38	19.1594	0.792489	1.62587	-0.0320591	-0.20791	1.47957e-009	0.299113	0.063112	-2.85879e-024	0.194427	
1.08231	0.853125	1	0.299113	0.159616	2.79749e-009	0	0.183967	6.22803e-012	4.47848e-010	0	0	0	0.0243505	0	9.99988	0.000115117	0	0.299113	0.403467	0.0731666	0	0.183967	10	0	90.5639	0	0	5	0.5	39	19.1562	0.795637	1.6245	-0.0316933	-0.20791	1.48164e-009	0.299113	0.0635913	-2.89543e-024	0.193355	
1	0.7875	1	0.299113	0.161323	2.70396e-009	0	0.18578	6.16214e-012	4.37505e-010	0	0	0	0.0244567	0	9.99988	0.000114876	0	0.299113	0.406235	0.0734849	0	0.18578	10	0	90.4679	0	0	3.75	0.375	40	19.1609	0.791018	1.60154	-0.0290935	-0.20791	1.48459e-009	0.299113	0.0638226	-2.78482e-024	0.195261	
1.05666	0.80625	1	0.299113	0.158039	2.90702e-009	0	0.182779	6.2902e-012	4.60784e-010	0	0	0	0.0247407	0	9.99988	0.000116112	0	0.299113	0.405794	0.0743383	0	0.182779	10	0	90.6262	0	0	5	0.5	41	19.1519	0.79995	1.61433	-0.0292457	-0.20791	1.48775e-009	0.299113	0.0648233	-2.91338e-024	0.192107	
1.07479	0.826783	1	0.299113	0.158405	2.87752e-009	0	0.182962	6.27565e-012	4.57166e-010	0	0	0	0.0245572	0	9.99988	0.000115735	0	0.299113	0.404324	0.0737872	0	0.182962	10	0	90.6161	0	0	5	0.5	42	19.1529	0.798945	1.62084	-0.0307361	-0.20791	1.48469e-009	0.299113	0.0642626	-2.92425e-024	0.192299	
1	0.84375	1	0.299113	0.163548	2.56775e-009	0	0.187565	6.07832e-012	4.21194e-010	0	0	0	0.0240178	0	9.99989	0.000113664	0	0.299113	0.404066	0.072167	0	0.187565	10	0	90.3635	0	0	3.75	0.375	43	19.1669	0.78507	1.61337	-0.0314413	-0.20791	1.47784e-009	0.299113	0.0624136	-2.74269e-024	0.19714	
1.06229	0.857745	1	0.299113	0.159981	2.77866e-009	0	0.184395	6.21382e-012	4.45852e-010	0	0	0	0.0244135	0	9.99988	0.000115128	0	0.299113	0.404461	0.0733555	0	0.184395	10	0	90.5425	0	0	5	0.5	44	19.1572	0.794645	1.62199	-0.0307444	-0.20791	1.48315e-009	0.299113	0.0637564	-2.86754e-024	0.193809	
1.03125	0.9	1	0.299113	0.163961	2.53741e-009	0	0.18773	6.06299e-012	4.1727e-010	0	0	0	0.0237692	0	9.99989	0.000113176	0	0.299113	0.401992	0.0714207	0	0.18773	10	0	90.3521	0	0	3.92857	0.392857	45	19.168	0.783973	1.62656	-0.033535	-0.20791	1.47355e-009	0.299113	0.0616581	-2.76396e-024	0.197312	
1.05904	0.838429	1	0.299113	0.159262	2.82533e-009	0	0.183797	6.24187e-012	4.51304e-010	0	0	0	0.0245343	0	9.99988	0.000115491	0	0.299113	0.404952	0.0737184	0	0.183797	10	0	90.5737	0	0	5	0.5	46	19.1552	0.796601	1.61909	-0.0301922	-0.20791	1.48485e-009	0.299113	0.0641505	-2.88448e-024	0.193179	
1.03183	0.85294	1	0.299113	0.161226	2.70507e-009	0	0.185567	6.16583e-012	4.37422e-010	0	0	0	0.0243406	0	9.99988	0.000114717	0	0.299113	0.404977	0.0731366	0	0.185567	10	0	90.48	0	0	5	0.5	47	19.1606	0.791278	1.61702	-0.0303416	-0.20791	1.48252e-009	0.299113	0.0634796	-2.81371e-024	0.195042	
1.04841	0.878942	1	0.299113	0.161504	2.68459e-009	0	0.185708	6.15525e-012	4.34856e-010	0	0	0	0.0242041	0	9.99989	0.000114436	0	0.299113	0.403888	0.0727266	0	0.185708	10	0	90.4716	0	0	5	0.5	48	19.1614	0.790532	1.62354	-0.0314459	-0.20791	1.47991e-009	0.299113	0.0630622	-2.8223e-024	0.195189	
1.1	0.80625	1	0.299113	0.157479	2.93422e-009	0	0.182034	6.31256e-012	4.63449e-010	0	0	0	0.0245548	0	9.99988	0.000115958	0	0.299113	0.403375	0.0737805	0	0.182034	10	0	90.6629	0	0	3.75	0.375	49	19.1503	0.801491	1.62256	-0.0315926	-0.20791	1.48424e-009	0.299113	0.0643036	-2.97082e-024	0.191319	
1.0628	0.769093	1	0.299113	0.155014	3.11699e-009	0	0.180154	6.41293e-012	4.84611e-010	0	0	0	0.0251395	0	9.99988	0.000117487	0	0.299113	0.406762	0.075536	0	0.180154	10	0	90.7608	0	0	5	0.5	50	19.1434	0.808342	1.60862	-0.0280146	-0.207911	1.49323e-009	0.299113	0.0661555	-3.00357e-024	0.189343	
1	0.871875	1	0.299113	0.164346	2.51974e-009	0	0.188174	6.0488e-012	4.15337e-010	0	0	0	0.0238279	0	9.99989	0.00011318	0	0.299113	0.402965	0.071597	0	0.188174	10	0	90.3259	0	0	3.92857	0.392857	51	19.169	0.782956	1.61953	-0.0326047	-0.20791	1.47484e-009	0.299113	0.0618126	-2.73314e-024	0.197779	
1.03393	0.82411	1	0.299113	0.160093	2.77662e-009	0	0.184624	6.20948e-012	4.45835e-010	0	0	0	0.0245305	0	9.99988	0.000115285	0	0.299113	0.405744	0.0737068	0	0.184624	10	0	90.5307	0	0	5	0.5	52	19.1575	0.794341	1.6125	-0.0294776	-0.20791	1.48515e-009	0.299113	0.064099	-2.84059e-024	0.194048	
1.07833	0.805385	1	0.299113	0.157498	2.93774e-009	0	0.182171	6.31179e-012	4.64061e-010	0	0	0	0.0246733	0	9.99988	0.000116139	0	0.299113	0.404579	0.074136	0	0.182171	10	0	90.6566	0	0	5	0.5	53	19.1503	0.801439	1.61912	-0.0304013	-0.20791	1.48628e-009	0.299113	0.0646518	-2.95173e-024	0.191466	
1.06681	0.788844	1	0.299113	0.156378	3.01882e-009	0	0.181306	6.35702e-012	4.73476e-010	0	0	0	0.0249281	0	9.99988	0.000116815	0	0.299113	0.406009	0.0749011	0	0.181306	10	0	90.7016	0	0	5	0.5	54	19.1472	0.80454	1.61299	-0.0288842	-0.207911	1.4902e-009	0.299113	0.0654612	-2.96827e-024	0.190555	
1.08977	0.790625	1	0.299113	0.156081	3.03284e-009	0	0.180883	6.3691e-012	4.74772e-010	0	0	0	0.0248017	0	9.99988	0.000116691	0	0.299113	0.404448	0.0745217	0	0.180883	10	0	90.7225	0	0	5	0.5	55	19.1464	0.805364	1.61835	-0.0304057	-0.20791	1.48792e-009	0.299113	0.0651028	-3.00298e-024	0.190109	
1.03891	0.784227	1	0.299113	0.157641	2.93792e-009	0	0.182543	6.30608e-012	4.6451e-010	0	0	0	0.0249023	0	9.99988	0.000116462	0	0.299113	0.407014	0.0748235	0	0.182543	10	0	90.6385	0	0	5	0.5	56	19.1507	0.801045	1.60635	-0.0279979	-0.207911	1.49038e-009	0.299113	0.0653226	-2.90628e-024	0.191858	
1.08112	0.773803	1	0.299113	0.154496	3.14921e-009	0	0.17957	6.43443e-012	4.87984e-010	0	0	0	0.0250737	0	9.99988	0.000117516	0	0.299113	0.405586	0.0753387	0	0.17957	10	0	90.7903	0	0	5	0.5	57	19.1419	0.809796	1.61309	-0.0291357	-0.207911	1.49196e-009	0.299113	0.0659867	-3.04029e-024	0.188728	
1.1	0.7125	1	0.299113	0.150957	3.41805e-009	0	0.176384	6.58529e-012	5.17508e-010	0	0	0	0.0254271	0	9.99988	0.000118981	0	0.299113	0.405585	0.0764004	0	0.176384	10	0	90.9535	0	0	3.75	0.375	58	19.1317	0.819861	1.60891	-0.0288243	-0.207911	1.49705e-009	0.299113	0.0672086	-3.16227e-024	0.185374	
1.1	0.74375	1	0.299113	0.152962	3.25956e-009	0	0.178124	6.49896e-012	5.00068e-010	0	0	0	0.0251622	0	9.99988	0.000118046	0	0.299113	0.404938	0.0756046	0	0.178124	10	0	90.864	0	0	3.57143	0.357143	59	19.1375	0.81413	1.61347	-0.0296435	-0.207911	1.4931e-009	0.299113	0.0663249	-3.10317e-024	0.187205	
1.07735	0.750481	1	0.299113	0.153309	3.23933e-009	0	0.178572	6.48424e-012	4.98092e-010	0	0	0	0.025263	0	9.99988	0.000118114	0	0.299113	0.406293	0.075907	0	0.178572	10	0	90.8416	0	0	5	0.5	60	19.1385	0.813145	1.60936	-0.0283281	-0.207911	1.49472e-009	0.299113	0.0666061	-3.07037e-024	0.187677	
1.1	0.68125	1	0.299113	0.149074	3.57564e-009	0	0.174748	6.66848e-012	5.34614e-010	0	0	0	0.0256745	0	9.99988	0.000119866	0	0.299113	0.406179	0.0771435	0	0.174748	10	0	91.0375	0	0	3.75	0.375	61	19.1262	0.825313	1.60426	-0.028069	-0.207911	1.50081e-009	0.299113	0.0680345	-3.21777e-024	0.183652	
1.08303	0.728125	1	0.299113	0.151802	3.35539e-009	0	0.177237	6.54863e-012	5.10865e-010	0	0	0	0.0254353	0	9.99988	0.000118772	0	0.299113	0.406512	0.0764247	0	0.177237	10	0	90.91	0	0	5	0.5	62	19.1342	0.817436	1.60689	-0.0279777	-0.207911	1.49718e-009	0.299113	0.0671914	-3.11907e-024	0.186272	
1	0.73125	1	0.299113	0.157801	2.93397e-009	0	0.182857	6.29966e-012	4.64357e-010	0	0	0	0.0250556	0	9.99988	0.000116661	0	0.299113	0.408708	0.0752836	0	0.182857	10	0	90.6226	0	0	3.75	0.375	63	19.1512	0.800603	1.58791	-0.0263268	-0.207911	1.49366e-009	0.299113	0.0657706	-2.86771e-024	0.192185	
1.05667	0.682477	1	0.299113	0.150127	3.50201e-009	0	0.176008	6.62168e-012	5.27307e-010	0	0	0	0.025881	0	9.99988	0.000119905	0	0.299113	0.409297	0.077763	0	0.176008	10	0	90.9736	0	0	5	0.5	64	19.1293	0.822254	1.59236	-0.0250601	-0.207911	1.50403e-009	0.299113	0.068596	-3.13246e-024	0.184977	
1.06606	0.735712	1	0.299113	0.152845	3.27946e-009	0	0.178276	6.50392e-012	5.02737e-010	0	0	0	0.025431	0	9.99988	0.000118495	0	0.299113	0.407511	0.0764116	0	0.178276	10	0	90.8571	0	0	5	0.5	65	19.1372	0.814462	1.60374	-0.0270767	-0.207911	1.4973e-009	0.299113	0.0671272	-3.0671e-024	0.187366	
1.0269	0.689646	1	0.299113	0.152618	3.30852e-009	0	0.178345	6.51362e-012	5.06437e-010	0	0	0	0.0257268	0	9.99988	0.000119011	0	0.299113	0.410243	0.0772996	0	0.178345	10	0	90.8542	0	0	5	0.5	66	19.1365	0.815109	1.5849	-0.0243417	-0.207911	1.50266e-009	0.299113	0.0680158	-3.0278e-024	0.187435	
1.06767	0.716546	1	0.299113	0.151368	3.39561e-009	0	0.176984	6.56742e-012	5.1551e-010	0	0	0	0.0256164	0	9.99988	0.000119167	0	0.299113	0.407889	0.0769684	0	0.176984	10	0	90.9234	0	0	5	0.5	67	19.1329	0.818681	1.6005	-0.0265701	-0.207911	1.49998e-009	0.299113	0.0677498	-3.11222e-024	0.186005	
1.055	0.701829	1	0.299113	0.151277	3.40766e-009	0	0.177013	6.57135e-012	5.1703e-010	0	0	0	0.0257357	0	9.99988	0.000119376	0	0.299113	0.408992	0.0773265	0	0.177013	10	0	90.9221	0	0	5	0.5	68	19.1327	0.81894	1.59471	-0.0254652	-0.207911	1.50193e-009	0.299113	0.0681083	-3.09732e-024	0.186035	
1.04391	0.724195	1	0.299113	0.153214	3.25773e-009	0	0.178752	6.48826e-012	5.00612e-010	0	0	0	0.0255373	0	9.99988	0.000118564	0	0.299113	0.408943	0.0767305	0	0.178752	10	0	90.833	0	0	5	0.5	69	19.1383	0.813414	1.5952	-0.025686	-0.207911	1.49931e-009	0.299113	0.0674244	-3.02995e-024	0.187865	
1.07872	0.694212	1	0.299113	0.149875	3.51497e-009	0	0.175609	6.63281e-012	5.2837e-010	0	0	0	0.0257336	0	9.99988	0.000119743	0	0.299113	0.407571	0.0773206	0	0.175609	10	0	90.9937	0	0	5	0.5	70	19.1286	0.822984	1.60042	-0.0267549	-0.207911	1.50162e-009	0.299113	0.0681707	-3.16896e-024	0.184557	
1.04433	0.750443	1	0.299113	0.155072	3.1178e-009	0	0.180325	6.41053e-012	4.84918e-010	0	0	0	0.0252533	0	9.99988	0.000117649	0	0.299113	0.407958	0.0758774	0	0.180325	10	0	90.7523	0	0	5	0.5	71	19.1435	0.80818	1.60144	-0.0268308	-0.207911	1.49519e-009	0.299113	0.0664902	-2.98125e-024	0.189522	
