  0.279000000000E+06  0.811500000000E+06 -0.120000000000E+03  0.380108169585E-01
  0.279250000000E+06  0.811500000000E+06 -0.120000000000E+03  0.347159675790E-01
  0.279500000000E+06  0.811500000000E+06 -0.120000000000E+03  0.298027937221E-01
  0.279000000000E+06  0.811750000000E+06 -0.120000000000E+03  0.425893686443E-01
  0.279250000000E+06  0.811750000000E+06 -0.120000000000E+03  0.387474811731E-01
  0.279500000000E+06  0.811750000000E+06 -0.120000000000E+03  0.313816381886E-01
  0.278000000000E+06  0.811250000000E+06 -0.115000000000E+03  0.719653764228E-01
  0.278250000000E+06  0.811250000000E+06 -0.115000000000E+03  0.719137869392E-01
  0.278500000000E+06  0.811250000000E+06 -0.115000000000E+03  0.642495416629E-01
  0.278000000000E+06  0.811500000000E+06 -0.115000000000E+03  0.859337229797E-01
  0.278250000000E+06  0.811500000000E+06 -0.115000000000E+03  0.852047443589E-01
  0.278500000000E+06  0.811500000000E+06 -0.115000000000E+03  0.745259747485E-01
  0.278750000000E+06  0.811500000000E+06 -0.115000000000E+03  0.351215484899E-01
  0.279000000000E+06  0.811500000000E+06 -0.115000000000E+03  0.380057279016E-01
  0.279250000000E+06  0.811500000000E+06 -0.115000000000E+03  0.347031930213E-01
  0.279500000000E+06  0.811500000000E+06 -0.115000000000E+03  0.297770570306E-01
  0.278250000000E+06  0.811750000000E+06 -0.115000000000E+03  0.972530576230E-01
  0.278500000000E+06  0.811750000000E+06 -0.115000000000E+03  0.832785921369E-01
  0.278750000000E+06  0.811750000000E+06 -0.115000000000E+03  0.385855548496E-01
  0.279000000000E+06  0.811750000000E+06 -0.115000000000E+03  0.426227502884E-01
  0.279250000000E+06  0.811750000000E+06 -0.115000000000E+03  0.387704486529E-01
  0.279500000000E+06  0.811750000000E+06 -0.115000000000E+03  0.313586964488E-01
  0.278750000000E+06  0.812000000000E+06 -0.115000000000E+03  0.389919548398E-01
  0.279000000000E+06  0.812000000000E+06 -0.115000000000E+03  0.463771651145E-01
  0.279250000000E+06  0.812000000000E+06 -0.115000000000E+03  0.508005215736E-01
  0.279500000000E+06  0.812000000000E+06 -0.115000000000E+03  0.499000066810E-01
  0.279250000000E+06  0.812250000000E+06 -0.115000000000E+03  0.657164279016E-01
  0.279500000000E+06  0.812250000000E+06 -0.115000000000E+03  0.598182971140E-01
  0.279750000000E+06  0.812250000000E+06 -0.115000000000E+03  0.261943249182E-01
  0.280000000000E+06  0.812250000000E+06 -0.115000000000E+03  0.265388943619E-01
  0.279750000000E+06  0.812500000000E+06 -0.115000000000E+03  0.324291162879E-01
  0.280000000000E+06  0.812500000000E+06 -0.115000000000E+03  0.334429169181E-01
  0.277750000000E+06  0.811250000000E+06 -0.110000000000E+03  0.631915475586E-01
  0.278000000000E+06  0.811250000000E+06 -0.110000000000E+03  0.719102054012E-01
  0.278250000000E+06  0.811250000000E+06 -0.110000000000E+03  0.718761864624E-01
  0.278500000000E+06  0.811250000000E+06 -0.110000000000E+03  0.641784183726E-01
  0.277750000000E+06  0.811500000000E+06 -0.110000000000E+03  0.739423417951E-01
  0.278000000000E+06  0.811500000000E+06 -0.110000000000E+03  0.859919884535E-01
  0.278250000000E+06  0.811500000000E+06 -0.110000000000E+03  0.852512095040E-01
  0.278500000000E+06  0.811500000000E+06 -0.110000000000E+03  0.744866607480E-01
  0.278750000000E+06  0.811500000000E+06 -0.110000000000E+03  0.350963820023E-01
  0.279000000000E+06  0.811500000000E+06 -0.110000000000E+03  0.379945374670E-01
  0.279250000000E+06  0.811500000000E+06 -0.110000000000E+03  0.346646068781E-01
  0.279500000000E+06  0.811500000000E+06 -0.110000000000E+03  0.296997220226E-01
  0.278000000000E+06  0.811750000000E+06 -0.110000000000E+03  0.100056191577E+00
  0.278250000000E+06  0.811750000000E+06 -0.110000000000E+03  0.973562212610E-01
  0.278500000000E+06  0.811750000000E+06 -0.110000000000E+03  0.832578908562E-01
  0.278750000000E+06  0.811750000000E+06 -0.110000000000E+03  0.385756106821E-01
  0.279000000000E+06  0.811750000000E+06 -0.110000000000E+03  0.426568378022E-01
  0.279250000000E+06  0.811750000000E+06 -0.110000000000E+03  0.387956785365E-01
  0.279500000000E+06  0.811750000000E+06 -0.110000000000E+03  0.312895293883E-01
  0.278250000000E+06  0.812000000000E+06 -0.110000000000E+03  0.992419384243E-01
  0.278500000000E+06  0.812000000000E+06 -0.110000000000E+03  0.827966787108E-01
  0.278750000000E+06  0.812000000000E+06 -0.110000000000E+03  0.389642883302E-01
  0.279000000000E+06  0.812000000000E+06 -0.110000000000E+03  0.463979198888E-01
  0.279250000000E+06  0.812000000000E+06 -0.110000000000E+03  0.508053542025E-01
  0.279500000000E+06  0.812000000000E+06 -0.110000000000E+03  0.498571170524E-01
  0.279000000000E+06  0.812250000000E+06 -0.110000000000E+03  0.609561491689E-01
  0.279250000000E+06  0.812250000000E+06 -0.110000000000E+03  0.657989422177E-01
  0.279500000000E+06  0.812250000000E+06 -0.110000000000E+03  0.598342344702E-01
  0.279750000000E+06  0.812250000000E+06 -0.110000000000E+03  0.261682419697E-01
  0.280000000000E+06  0.812250000000E+06 -0.110000000000E+03  0.265128903347E-01
  0.279000000000E+06  0.812500000000E+06 -0.110000000000E+03  0.766470452763E-01
  0.279250000000E+06  0.812500000000E+06 -0.110000000000E+03  0.830278373599E-01
  0.279500000000E+06  0.812500000000E+06 -0.110000000000E+03  0.740558283301E-01
  0.279750000000E+06  0.812500000000E+06 -0.110000000000E+03  0.324498141698E-01
  0.280000000000E+06  0.812500000000E+06 -0.110000000000E+03  0.334743060120E-01
  0.279750000000E+06  0.812750000000E+06 -0.110000000000E+03  0.495416026698E-01
  0.280000000000E+06  0.812750000000E+06 -0.110000000000E+03  0.553471903066E-01
  0.280250000000E+06  0.812750000000E+06 -0.110000000000E+03  0.568895130365E-01
  0.280000000000E+06  0.813000000000E+06 -0.110000000000E+03  0.816986069024E-01
  0.280250000000E+06  0.813000000000E+06 -0.110000000000E+03  0.754869845841E-01
  0.276750000000E+06  0.811000000000E+06 -0.105000000000E+03  0.362984164137E-01
  0.277000000000E+06  0.811000000000E+06 -0.105000000000E+03  0.403943522858E-01
  0.277250000000E+06  0.811000000000E+06 -0.105000000000E+03  0.364230666762E-01
  0.276750000000E+06  0.811250000000E+06 -0.105000000000E+03  0.440333027886E-01
  0.277000000000E+06  0.811250000000E+06 -0.105000000000E+03  0.495547428216E-01
  0.277250000000E+06  0.811250000000E+06 -0.105000000000E+03  0.443507154519E-01
  0.277750000000E+06  0.811250000000E+06 -0.105000000000E+03  0.631143636604E-01
  0.278000000000E+06  0.811250000000E+06 -0.105000000000E+03  0.718162988328E-01
  0.278250000000E+06  0.811250000000E+06 -0.105000000000E+03  0.717629210520E-01
  0.278500000000E+06  0.811250000000E+06 -0.105000000000E+03  0.639645305017E-01
  0.276750000000E+06  0.811500000000E+06 -0.105000000000E+03  0.514982482131E-01
  0.277000000000E+06  0.811500000000E+06 -0.105000000000E+03  0.586758861234E-01
  0.277250000000E+06  0.811500000000E+06 -0.105000000000E+03  0.528114326047E-01
  0.277750000000E+06  0.811500000000E+06 -0.105000000000E+03  0.739371926777E-01
  0.278000000000E+06  0.811500000000E+06 -0.105000000000E+03  0.860675100940E-01
  0.278250000000E+06  0.811500000000E+06 -0.105000000000E+03  0.853435622975E-01
  0.278500000000E+06  0.811500000000E+06 -0.105000000000E+03  0.743680909437E-01
  0.278750000000E+06  0.811500000000E+06 -0.105000000000E+03  0.350206510338E-01
  0.279000000000E+06  0.811500000000E+06 -0.105000000000E+03  0.379710713366E-01
  0.279250000000E+06  0.811500000000E+06 -0.105000000000E+03  0.345997481781E-01
  0.279500000000E+06  0.811500000000E+06 -0.105000000000E+03  0.295704167080E-01
  0.277750000000E+06  0.811750000000E+06 -0.105000000000E+03  0.851321133004E-01
  0.278000000000E+06  0.811750000000E+06 -0.105000000000E+03  0.100122650779E+00
  0.278250000000E+06  0.811750000000E+06 -0.105000000000E+03  0.974884288260E-01
  0.278500000000E+06  0.811750000000E+06 -0.105000000000E+03  0.831993904612E-01
  0.278750000000E+06  0.811750000000E+06 -0.105000000000E+03  0.385455596693E-01
  0.279000000000E+06  0.811750000000E+06 -0.105000000000E+03  0.427260638272E-01
  0.279250000000E+06  0.811750000000E+06 -0.105000000000E+03  0.388104327290E-01
  0.279500000000E+06  0.811750000000E+06 -0.105000000000E+03  0.311734533219E-01
  0.277750000000E+06  0.812000000000E+06 -0.105000000000E+03  0.893548493469E-01
  0.278000000000E+06  0.812000000000E+06 -0.105000000000E+03  0.105070474718E+00
  0.278250000000E+06  0.812000000000E+06 -0.105000000000E+03  0.993146089981E-01
  0.278500000000E+06  0.812000000000E+06 -0.105000000000E+03  0.827296553864E-01
  0.278750000000E+06  0.812000000000E+06 -0.105000000000E+03  0.388807643672E-01
  0.279000000000E+06  0.812000000000E+06 -0.105000000000E+03  0.464144667834E-01
  0.279250000000E+06  0.812000000000E+06 -0.105000000000E+03  0.508008551868E-01
  0.279500000000E+06  0.812000000000E+06 -0.105000000000E+03  0.497276033676E-01
  0.278000000000E+06  0.812250000000E+06 -0.105000000000E+03  0.105831156706E+00
  0.278250000000E+06  0.812250000000E+06 -0.105000000000E+03  0.952824312768E-01
  0.278500000000E+06  0.812250000000E+06 -0.105000000000E+03  0.738649946472E-01
  0.278750000000E+06  0.812250000000E+06 -0.105000000000E+03  0.642673011319E-01
  0.279000000000E+06  0.812250000000E+06 -0.105000000000E+03  0.609347054496E-01
  0.279250000000E+06  0.812250000000E+06 -0.105000000000E+03  0.658573339757E-01
  0.279500000000E+06  0.812250000000E+06 -0.105000000000E+03  0.598180969073E-01
  0.279750000000E+06  0.812250000000E+06 -0.105000000000E+03  0.260896215865E-01
  0.280000000000E+06  0.812250000000E+06 -0.105000000000E+03  0.264344238249E-01
  0.278500000000E+06  0.812500000000E+06 -0.105000000000E+03  0.937930903828E-01
  0.278750000000E+06  0.812500000000E+06 -0.105000000000E+03  0.793999355684E-01
  0.279000000000E+06  0.812500000000E+06 -0.105000000000E+03  0.766839538713E-01
  0.279250000000E+06  0.812500000000E+06 -0.105000000000E+03  0.831265708939E-01
  0.279500000000E+06  0.812500000000E+06 -0.105000000000E+03  0.740766395691E-01
  0.279750000000E+06  0.812500000000E+06 -0.105000000000E+03  0.324450943448E-01
  0.280000000000E+06  0.812500000000E+06 -0.105000000000E+03  0.334803343071E-01
  0.279000000000E+06  0.812750000000E+06 -0.105000000000E+03  0.937419863056E-01
  0.279250000000E+06  0.812750000000E+06 -0.105000000000E+03  0.105071205352E+00
  0.279500000000E+06  0.812750000000E+06 -0.105000000000E+03  0.927616817154E-01
  0.279750000000E+06  0.812750000000E+06 -0.105000000000E+03  0.495863452221E-01
  0.280000000000E+06  0.812750000000E+06 -0.105000000000E+03  0.553467636079E-01
  0.280250000000E+06  0.812750000000E+06 -0.105000000000E+03  0.568219003032E-01
  0.279750000000E+06  0.813000000000E+06 -0.105000000000E+03  0.777278070690E-01
  0.280000000000E+06  0.813000000000E+06 -0.105000000000E+03  0.818276984799E-01
  0.280250000000E+06  0.813000000000E+06 -0.105000000000E+03  0.755360865374E-01
  0.280000000000E+06  0.813250000000E+06 -0.105000000000E+03  0.120004441999E+00
  0.280250000000E+06  0.813250000000E+06 -0.105000000000E+03  0.114789391563E+00
  0.281750000000E+06  0.814250000000E+06 -0.105000000000E+03  0.855186700672E-01
  0.282000000000E+06  0.814250000000E+06 -0.105000000000E+03  0.882295881039E-01
  0.281750000000E+06  0.814500000000E+06 -0.105000000000E+03  0.137718688339E+00
  0.282000000000E+06  0.814500000000E+06 -0.105000000000E+03  0.146673708107E+00
  0.281750000000E+06  0.814750000000E+06 -0.105000000000E+03  0.321732654259E+00
  0.282000000000E+06  0.814750000000E+06 -0.105000000000E+03  0.375693763059E+00
  0.282250000000E+06  0.814750000000E+06 -0.105000000000E+03  0.448984218913E+00
  0.282000000000E+06  0.815000000000E+06 -0.105000000000E+03  0.720108051410E+00
  0.282250000000E+06  0.815000000000E+06 -0.105000000000E+03  0.700502608155E+00
  0.276750000000E+06  0.811000000000E+06 -0.100000000000E+03  0.362515147867E-01
  0.277000000000E+06  0.811000000000E+06 -0.100000000000E+03  0.403740278900E-01
  0.277250000000E+06  0.811000000000E+06 -0.100000000000E+03  0.363758950281E-01
  0.276750000000E+06  0.811250000000E+06 -0.100000000000E+03  0.440119488894E-01
  0.277000000000E+06  0.811250000000E+06 -0.100000000000E+03  0.495760804185E-01
  0.277250000000E+06  0.811250000000E+06 -0.100000000000E+03  0.443290281818E-01
  0.277750000000E+06  0.811250000000E+06 -0.100000000000E+03  0.628823734115E-01
  0.278000000000E+06  0.811250000000E+06 -0.100000000000E+03  0.716441076323E-01
  0.278250000000E+06  0.811250000000E+06 -0.100000000000E+03  0.715726825773E-01
  0.278500000000E+06  0.811250000000E+06 -0.100000000000E+03  0.636063244931E-01
  0.276750000000E+06  0.811500000000E+06 -0.100000000000E+03  0.514993872033E-01
  0.277000000000E+06  0.811500000000E+06 -0.100000000000E+03  0.587378973767E-01
  0.277250000000E+06  0.811500000000E+06 -0.100000000000E+03  0.528217251259E-01
  0.277750000000E+06  0.811500000000E+06 -0.100000000000E+03  0.738831999565E-01
  0.278000000000E+06  0.811500000000E+06 -0.100000000000E+03  0.861777952136E-01
  0.278250000000E+06  0.811500000000E+06 -0.100000000000E+03  0.854822477376E-01
  0.278500000000E+06  0.811500000000E+06 -0.100000000000E+03  0.741687327282E-01
  0.278750000000E+06  0.811500000000E+06 -0.100000000000E+03  0.348935790077E-01
  0.279000000000E+06  0.811500000000E+06 -0.100000000000E+03  0.379349658721E-01
  0.279250000000E+06  0.811500000000E+06 -0.100000000000E+03  0.345080770877E-01
  0.279500000000E+06  0.811500000000E+06 -0.100000000000E+03  0.293885252167E-01
  0.276750000000E+06  0.811750000000E+06 -0.100000000000E+03  0.585704898511E-01
  0.277000000000E+06  0.811750000000E+06 -0.100000000000E+03  0.685367118740E-01
  0.277250000000E+06  0.811750000000E+06 -0.100000000000E+03  0.642609255601E-01
  0.277500000000E+06  0.811750000000E+06 -0.100000000000E+03  0.559567599534E-01
  0.277750000000E+06  0.811750000000E+06 -0.100000000000E+03  0.850865055491E-01
  0.278000000000E+06  0.811750000000E+06 -0.100000000000E+03  0.100208794010E+00
  0.278250000000E+06  0.811750000000E+06 -0.100000000000E+03  0.976791160129E-01
  0.278500000000E+06  0.811750000000E+06 -0.100000000000E+03  0.830644689501E-01
  0.278750000000E+06  0.811750000000E+06 -0.100000000000E+03  0.384950077493E-01
  0.279000000000E+06  0.811750000000E+06 -0.100000000000E+03  0.428316141829E-01
  0.279250000000E+06  0.811750000000E+06 -0.100000000000E+03  0.388152407777E-01
  0.279500000000E+06  0.811750000000E+06 -0.100000000000E+03  0.310095358242E-01
  0.277000000000E+06  0.812000000000E+06 -0.100000000000E+03  0.789646641305E-01
  0.277250000000E+06  0.812000000000E+06 -0.100000000000E+03  0.800471959825E-01
  0.277500000000E+06  0.812000000000E+06 -0.100000000000E+03  0.649916116031E-01
  0.277750000000E+06  0.812000000000E+06 -0.100000000000E+03  0.893092874072E-01
  0.278000000000E+06  0.812000000000E+06 -0.100000000000E+03  0.105118525819E+00
  0.278250000000E+06  0.812000000000E+06 -0.100000000000E+03  0.993841012409E-01
  0.278500000000E+06  0.812000000000E+06 -0.100000000000E+03  0.826132298085E-01
  0.278750000000E+06  0.812000000000E+06 -0.100000000000E+03  0.387401655453E-01
  0.279000000000E+06  0.812000000000E+06 -0.100000000000E+03  0.464088594994E-01
  0.279250000000E+06  0.812000000000E+06 -0.100000000000E+03  0.507744821423E-01
  0.279500000000E+06  0.812000000000E+06 -0.100000000000E+03  0.495095754932E-01
  0.277750000000E+06  0.812250000000E+06 -0.100000000000E+03  0.902002061880E-01
  0.278000000000E+06  0.812250000000E+06 -0.100000000000E+03  0.105875991257E+00
  0.278250000000E+06  0.812250000000E+06 -0.100000000000E+03  0.952879900134E-01
  0.278500000000E+06  0.812250000000E+06 -0.100000000000E+03  0.737844933824E-01
  0.278750000000E+06  0.812250000000E+06 -0.100000000000E+03  0.641692612329E-01
  0.279000000000E+06  0.812250000000E+06 -0.100000000000E+03  0.608693593605E-01
  0.279250000000E+06  0.812250000000E+06 -0.100000000000E+03  0.659504103369E-01
  0.279500000000E+06  0.812250000000E+06 -0.100000000000E+03  0.597375522931E-01
  0.279750000000E+06  0.812250000000E+06 -0.100000000000E+03  0.259578766119E-01
  0.280000000000E+06  0.812250000000E+06 -0.100000000000E+03  0.263028261172E-01
  0.278000000000E+06  0.812500000000E+06 -0.100000000000E+03  0.117800066164E+00
  0.278250000000E+06  0.812500000000E+06 -0.100000000000E+03  0.115305806775E+00
  0.278500000000E+06  0.812500000000E+06 -0.100000000000E+03  0.939291521425E-01
  0.278750000000E+06  0.812500000000E+06 -0.100000000000E+03  0.794028671312E-01
  0.279000000000E+06  0.812500000000E+06 -0.100000000000E+03  0.766927204911E-01
  0.279250000000E+06  0.812500000000E+06 -0.100000000000E+03  0.832469644293E-01
  0.279500000000E+06  0.812500000000E+06 -0.100000000000E+03  0.740527182977E-01
  0.279750000000E+06  0.812500000000E+06 -0.100000000000E+03  0.323894076972E-01
  0.280000000000E+06  0.812500000000E+06 -0.100000000000E+03  0.334358168703E-01
  0.278500000000E+06  0.812750000000E+06 -0.100000000000E+03  0.137569595057E+00
  0.278750000000E+06  0.812750000000E+06 -0.100000000000E+03  0.103419655264E+00
  0.279000000000E+06  0.812750000000E+06 -0.100000000000E+03  0.937646973787E-01
  0.279250000000E+06  0.812750000000E+06 -0.100000000000E+03  0.105205057994E+00
  0.279500000000E+06  0.812750000000E+06 -0.100000000000E+03  0.927869565598E-01
  0.279750000000E+06  0.812750000000E+06 -0.100000000000E+03  0.495866345918E-01
  0.280000000000E+06  0.812750000000E+06 -0.100000000000E+03  0.553182278455E-01
  0.280250000000E+06  0.812750000000E+06 -0.100000000000E+03  0.566176040064E-01
  0.279000000000E+06  0.813000000000E+06 -0.100000000000E+03  0.141740036456E+00
  0.279250000000E+06  0.813000000000E+06 -0.100000000000E+03  0.144627287709E+00
  0.279500000000E+06  0.813000000000E+06 -0.100000000000E+03  0.125853615670E+00
  0.279750000000E+06  0.813000000000E+06 -0.100000000000E+03  0.778231164859E-01
  0.280000000000E+06  0.813000000000E+06 -0.100000000000E+03  0.819556201890E-01
  0.280250000000E+06  0.813000000000E+06 -0.100000000000E+03  0.755196068571E-01
  0.279750000000E+06  0.813250000000E+06 -0.100000000000E+03  0.133474649471E+00
  0.280000000000E+06  0.813250000000E+06 -0.100000000000E+03  0.120176462650E+00
  0.280250000000E+06  0.813250000000E+06 -0.100000000000E+03  0.114924331425E+00
  0.280500000000E+06  0.813250000000E+06 -0.100000000000E+03  0.104229122703E+00
  0.279750000000E+06  0.813500000000E+06 -0.100000000000E+03  0.204680774189E+00
  0.280000000000E+06  0.813500000000E+06 -0.100000000000E+03  0.166860442246E+00
  0.280250000000E+06  0.813500000000E+06 -0.100000000000E+03  0.170613828958E+00
  0.280500000000E+06  0.813500000000E+06 -0.100000000000E+03  0.141860766262E+00
  0.280250000000E+06  0.813750000000E+06 -0.100000000000E+03  0.285721508850E+00
  0.280500000000E+06  0.813750000000E+06 -0.100000000000E+03  0.209808521418E+00
  0.280750000000E+06  0.813750000000E+06 -0.100000000000E+03  0.152020831786E+00
  0.280500000000E+06  0.814000000000E+06 -0.100000000000E+03  0.296132730761E+00
  0.280750000000E+06  0.814000000000E+06 -0.100000000000E+03  0.178302038743E+00
  0.281000000000E+06  0.814000000000E+06 -0.100000000000E+03  0.147947964295E+00
  0.280750000000E+06  0.814250000000E+06 -0.100000000000E+03  0.288806908661E+00
  0.281000000000E+06  0.814250000000E+06 -0.100000000000E+03  0.208684251119E+00
  0.281750000000E+06  0.814250000000E+06 -0.100000000000E+03  0.853009834008E-01
  0.282000000000E+06  0.814250000000E+06 -0.100000000000E+03  0.880086416811E-01
  0.281750000000E+06  0.814500000000E+06 -0.100000000000E+03  0.137421908518E+00
  0.282000000000E+06  0.814500000000E+06 -0.100000000000E+03  0.146371096896E+00
  0.281750000000E+06  0.814750000000E+06 -0.100000000000E+03  0.322248230478E+00
  0.282000000000E+06  0.814750000000E+06 -0.100000000000E+03  0.375426716737E+00
  0.282250000000E+06  0.814750000000E+06 -0.100000000000E+03  0.448277659395E+00
  0.281750000000E+06  0.815000000000E+06 -0.100000000000E+03  0.748046451708E+00
  0.282000000000E+06  0.815000000000E+06 -0.100000000000E+03  0.721551156321E+00
  0.282250000000E+06  0.815000000000E+06 -0.100000000000E+03  0.701421994338E+00
  0.281750000000E+06  0.815250000000E+06 -0.100000000000E+03  0.128386729318E+01
  0.282000000000E+06  0.815250000000E+06 -0.100000000000E+03  0.126307708849E+01
  0.282250000000E+06  0.815250000000E+06 -0.100000000000E+03  0.125994829211E+01
  0.282500000000E+06  0.815250000000E+06 -0.100000000000E+03  0.131277765737E+01
  0.282000000000E+06  0.815500000000E+06 -0.100000000000E+03  0.184901900463E+01
  0.282250000000E+06  0.815500000000E+06 -0.100000000000E+03  0.172343116902E+01
  0.282500000000E+06  0.815500000000E+06 -0.100000000000E+03  0.162626284467E+01
  0.282250000000E+06  0.815750000000E+06 -0.100000000000E+03  0.227909988991E+01
  0.282500000000E+06  0.815750000000E+06 -0.100000000000E+03  0.214069446197E+01
  0.282750000000E+06  0.815750000000E+06 -0.100000000000E+03  0.219216983243E+01
  0.282500000000E+06  0.816000000000E+06 -0.100000000000E+03  0.263149452612E+01
  0.282750000000E+06  0.816000000000E+06 -0.100000000000E+03  0.250257051249E+01
  0.282500000000E+06  0.816250000000E+06 -0.100000000000E+03  0.319234911710E+01
  0.282750000000E+06  0.816250000000E+06 -0.100000000000E+03  0.298140703227E+01
