         X         Y         Z         A         B         C         D
  37.00000   0.00000  13.00000   0.00000   0.00008   0.00068   0.00125
  38.00000   0.00000  13.00000   0.00000   0.00008   0.00071   0.00134
  39.00000   0.00000  13.00000   0.00000   0.00008   0.00074   0.00144
  40.00000   0.00000  13.00000   0.00000   0.00008   0.00077   0.00153
  41.00000   0.00000  13.00000   0.00000   0.00008   0.00079   0.00163
  42.00000   0.00000  13.00000   0.00000   0.00008   0.00082   0.00173
  43.00000   0.00000  13.00000   0.00000   0.00008   0.00084   0.00183
  44.00000   0.00000  13.00000   0.00000   0.00008   0.00086   0.00192
  45.00000   0.00000  13.00000   0.00000   0.00008   0.00088   0.00202
  46.00000   0.00000  13.00000   0.00000   0.00008   0.00089   0.00211
  47.00000   0.00000  13.00000   0.00000   0.00007   0.00091   0.00221
  48.00000   0.00000  13.00000   0.00000   0.00007   0.00092   0.00230
  49.00000   0.00000  13.00000   0.00000   0.00007   0.00093   0.00239
  50.00000   0.00000  13.00000   0.00000   0.00007   0.00094   0.00247
  51.00000   0.00000  13.00000   0.00000   0.00007   0.00094   0.00255
  52.00000   0.00000  13.00000   0.00000   0.00006   0.00095   0.00263
  53.00000   0.00000  13.00000   0.00000   0.00006   0.00095   0.00271
  54.00000   0.00000  13.00000   0.00000   0.00006   0.00095   0.00278
  55.00000   0.00000  13.00000   0.00000   0.00006   0.00095   0.00284
  56.00000   0.00000  13.00000   0.00000   0.00005   0.00094   0.00290
  57.00000   0.00000  13.00000   0.00000   0.00005   0.00094   0.00295
  58.00000   0.00000  13.00000   0.00000   0.00005   0.00093   0.00300
  59.00000   0.00000  13.00000   0.00000   0.00005   0.00092   0.00304
  60.00000   0.00000  13.00000   0.00000   0.00004   0.00091   0.00307
  61.00000   0.00000  13.00000   0.00000   0.00004   0.00090   0.00310
  62.00000   0.00000  13.00000   0.00000   0.00004   0.00088   0.00311
  63.00000   0.00000  13.00000   0.00000   0.00004   0.00087   0.00313
  64.00000   0.00000  13.00000   0.00000   0.00004   0.00085   0.00313
  65.00000   0.00000  13.00000   0.00000   0.00003   0.00083   0.00313
  66.00000   0.00000  13.00000   0.00000   0.00003   0.00081   0.00311
  67.00000   0.00000  13.00000   0.00000   0.00003   0.00079   0.00310
  68.00000   0.00000  13.00000   0.00000   0.00003   0.00077   0.00307
  69.00000   0.00000  13.00000   0.00000   0.00003   0.00075   0.00303
  70.00000   0.00000  13.00000   0.00000   0.00003   0.00073   0.00299
  71.00000   0.00000  13.00000   0.00000   0.00002   0.00070   0.00294
  72.00000   0.00000  13.00000   0.00000   0.00002   0.00068   0.00289
  73.00000   0.00000  13.00000   0.00000   0.00002   0.00065   0.00283
  74.00000   0.00000  13.00000   0.00000   0.00002   0.00063   0.00276
  75.00000   0.00000  13.00000   0.00000   0.00002   0.00060   0.00268
  76.00000   0.00000  13.00000   0.00000   0.00002   0.00058   0.00260
  77.00000   0.00000  13.00000   0.00000   0.00002   0.00055   0.00252
  78.00000   0.00000  13.00000   0.00000   0.00001   0.00052   0.00243
  79.00000   0.00000  13.00000   0.00000   0.00001   0.00050   0.00234
  80.00000   0.00000  13.00000   0.00000   0.00001   0.00047   0.00224
  81.00000   0.00000  13.00000   0.00000   0.00001   0.00044   0.00215
  82.00000   0.00000  13.00000   0.00000   0.00001   0.00042   0.00205
  83.00000   0.00000  13.00000   0.00000   0.00001   0.00039   0.00195
  84.00000   0.00000  13.00000   0.00000   0.00001   0.00037   0.00184
  85.00000   0.00000  13.00000   0.00000   0.00001   0.00035   0.00174
  86.00000   0.00000  13.00000   0.00000   0.00001   0.00032   0.00164
  87.00000   0.00000  13.00000   0.00000   0.00001   0.00030   0.00154
  88.00000   0.00000  13.00000   0.00000   0.00001   0.00028   0.00144
  89.00000   0.00000  13.00000   0.00000   0.00001   0.00026   0.00134
  90.00000   0.00000  13.00000   0.00000   0.00001   0.00024   0.00125
  91.00000   0.00000  13.00000   0.00000   0.00000   0.00022   0.00116
  92.00000   0.00000  13.00000   0.00000   0.00000   0.00020   0.00107
  93.00000   0.00000  13.00000   0.00000   0.00000   0.00018   0.00098
  94.00000   0.00000  13.00000   0.00000   0.00000   0.00017   0.00090
  95.00000   0.00000  13.00000   0.00000   0.00000   0.00015   0.00082
  96.00000   0.00000  13.00000   0.00000   0.00000   0.00014   0.00075
  97.00000   0.00000  13.00000   0.00000   0.00000   0.00012   0.00068
  98.00000   0.00000  13.00000   0.00000   0.00000   0.00011   0.00062
  99.00000   0.00000  13.00000   0.00000   0.00000   0.00010   0.00056
 100.00000   0.00000  13.00000   0.00000   0.00000   0.00009   0.00050
   0.00000   1.00000  13.00000   0.00000   0.00000   0.00000   0.00000
   1.00000   1.00000  13.00000   0.00000   0.00000   0.00000   0.00000
   2.00000   1.00000  13.00000   0.00000   0.00000   0.00000   0.00000
   3.00000   1.00000  13.00000   0.00000   0.00000   0.00000   0.00000
   4.00000   1.00000  13.00000   0.00000   0.00000   0.00000   0.00000
   5.00000   1.00000  13.00000   0.00000   0.00000   0.00001   0.00000
   6.00000   1.00000  13.00000   0.00000   0.00000   0.00001   0.00001
   7.00000   1.00000  13.00000   0.00000   0.00000   0.00001   0.00001
   8.00000   1.00000  13.00000   0.00000   0.00001   0.00002   0.00001
   9.00000   1.00000  13.00000   0.00000   0.00001   0.00002   0.00002
  10.00000   1.00000  13.00000   0.00000   0.00001   0.00003   0.00003
  11.00000   1.00000  13.00000   0.00000   0.00001   0.00004   0.00004
  12.00000   1.00000  13.00000   0.00000   0.00002   0.00006   0.00005
  13.00000   1.00000  13.00000   0.00000   0.00002   0.00007   0.00007
  14.00000   1.00000  13.00000   0.00000   0.00003   0.00009   0.00008
  15.00000   1.00000  13.00000   0.00000   0.00003   0.00011   0.00011
  16.00000   1.00000  13.00000   0.00000   0.00004   0.00014   0.00013
  17.00000   1.00000  13.00000   0.00000   0.00005   0.00017   0.00017
  18.00000   1.00000  13.00000   0.00000   0.00005   0.00020   0.00020
  19.00000   1.00000  13.00000   0.00000   0.00006   0.00023   0.00024
  20.00000   1.00000  13.00000   0.00000   0.00007   0.00027   0.00029
  21.00000   1.00000  13.00000   0.00000   0.00008   0.00031   0.00034
  22.00000   1.00000  13.00000   0.00000   0.00008   0.00036   0.00040
  23.00000   1.00000  13.00000   0.00000   0.00009   0.00040   0.00046
  24.00000   1.00000  13.00000   0.00000   0.00010   0.00045   0.00053
  25.00000   1.00000  13.00000   0.00000   0.00010   0.00050   0.00061
  26.00000   1.00000  13.00000   0.00000   0.00011   0.00055   0.00069
  27.00000   1.00000  13.00000   0.00000   0.00012   0.00060   0.00078
  28.00000   1.00000  13.00000   0.00000   0.00012   0.00065   0.00087
  29.00000   1.00000  13.00000   0.00000   0.00013   0.00070   0.00097
  30.00000   1.00000  13.00000   0.00000   0.00013   0.00076   0.00108
  31.00000   1.00000  13.00000   0.00000   0.00013   0.00081   0.00119
  32.00000   1.00000  13.00000   0.00000   0.00014   0.00086   0.00130
  33.00000   1.00000  13.00000   0.00000   0.00014   0.00091   0.00142
  34.00000   1.00000  13.00000   0.00000   0.00014   0.00096   0.00154
  35.00000   1.00000  13.00000   0.00000   0.00014   0.00101   0.00167
  36.00000   1.00000  13.00000   0.00000   0.00014   0.00105   0.00179
  37.00000   1.00000  13.00000   0.00000   0.00014   0.00109   0.00192
  38.00000   1.00000  13.00000   0.00000   0.00014   0.00113   0.00205
  39.00000   1.00000  13.00000   0.00000   0.00014   0.00117   0.00219
  40.00000   1.00000  13.00000   0.00000   0.00014   0.00120   0.00232
  41.00000   1.00000  13.00000   0.00000   0.00013   0.00123   0.00245
  42.00000   1.00000  13.00000   0.00000   0.00013   0.00126   0.00258
  43.00000   1.00000  13.00000   0.00000   0.00013   0.00129   0.00271
  44.00000   1.00000  13.00000   0.00000   0.00013   0.00131   0.00284
  45.00000   1.00000  13.00000   0.00000   0.00012   0.00133   0.00297
  46.00000   1.00000  13.00000   0.00000   0.00012   0.00135   0.00309
  47.00000   1.00000  13.00000   0.00000   0.00012   0.00136   0.00321
  48.00000   1.00000  13.00000   0.00000   0.00011   0.00137   0.00333
  49.00000   1.00000  13.00000   0.00000   0.00011   0.00138   0.00344
  50.00000   1.00000  13.00000   0.00000   0.00010   0.00138   0.00355
  51.00000   1.00000  13.00000   0.00000   0.00010   0.00138   0.00365
  52.00000   1.00000  13.00000   0.00000   0.00010   0.00138   0.00375
  53.00000   1.00000  13.00000   0.00000   0.00009   0.00138   0.00384
  54.00000   1.00000  13.00000   0.00000   0.00009   0.00137   0.00392
  55.00000   1.00000  13.00000   0.00000   0.00008   0.00136   0.00399
  56.00000   1.00000  13.00000   0.00000   0.00008   0.00135   0.00406
  57.00000   1.00000  13.00000   0.00000   0.00008   0.00134   0.00412
  58.00000   1.00000  13.00000   0.00000   0.00007   0.00132   0.00417
  59.00000   1.00000  13.00000   0.00000   0.00007   0.00130   0.00421
  60.00000   1.00000  13.00000   0.00000   0.00006   0.00128   0.00425
  61.00000   1.00000  13.00000   0.00000   0.00006   0.00126   0.00427
  62.00000   1.00000  13.00000   0.00000   0.00006   0.00124   0.00428
  63.00000   1.00000  13.00000   0.00000   0.00005   0.00121   0.00429
  64.00000   1.00000  13.00000   0.00000   0.00005   0.00118   0.00428
  65.00000   1.00000  13.00000   0.00000   0.00005   0.00115   0.00426
  66.00000   1.00000  13.00000   0.00000   0.00005   0.00112   0.00424
  67.00000   1.00000  13.00000   0.00000   0.00004   0.00109   0.00420
  68.00000   1.00000  13.00000   0.00000   0.00004   0.00106   0.00416
  69.00000   1.00000  13.00000   0.00000   0.00004   0.00103   0.00410
  70.00000   1.00000  13.00000   0.00000   0.00004   0.00099   0.00404
  71.00000   1.00000  13.00000   0.00000   0.00003   0.00096   0.00396
  72.00000   1.00000  13.00000   0.00000   0.00003   0.00092   0.00388
  73.00000   1.00000  13.00000   0.00000   0.00003   0.00089   0.00379
  74.00000   1.00000  13.00000   0.00000   0.00003   0.00085   0.00369
  75.00000   1.00000  13.00000   0.00000   0.00002   0.00081   0.00359
  76.00000   1.00000  13.00000   0.00000   0.00002   0.00078   0.00347
  77.00000   1.00000  13.00000   0.00000   0.00002   0.00074   0.00336
  78.00000   1.00000  13.00000   0.00000   0.00002   0.00070   0.00323
  79.00000   1.00000  13.00000   0.00000   0.00002   0.00067   0.00311
  80.00000   1.00000  13.00000   0.00000   0.00002   0.00063   0.00298
  81.00000   1.00000  13.00000   0.00000   0.00002   0.00059   0.00284
  82.00000   1.00000  13.00000   0.00000   0.00001   0.00056   0.00271
  83.00000   1.00000  13.00000   0.00000   0.00001   0.00052   0.00257
  84.00000   1.00000  13.00000   0.00000   0.00001   0.00049   0.00243
  85.00000   1.00000  13.00000   0.00000   0.00001   0.00046   0.00230
  86.00000   1.00000  13.00000   0.00000   0.00001   0.00043   0.00216
  87.00000   1.00000  13.00000   0.00000   0.00001   0.00040   0.00202
  88.00000   1.00000  13.00000   0.00000   0.00001   0.00037   0.00189
  89.00000   1.00000  13.00000   0.00000   0.00001   0.00034   0.00176
  90.00000   1.00000  13.00000   0.00000   0.00001   0.00031   0.00164
  91.00000   1.00000  13.00000   0.00000   0.00001   0.00029   0.00152
  92.00000   1.00000  13.00000   0.00000   0.00001   0.00026   0.00140
  93.00000   1.00000  13.00000   0.00000   0.00000   0.00024   0.00129
  94.00000   1.00000  13.00000   0.00000   0.00000   0.00022   0.00118
  95.00000   1.00000  13.00000   0.00000   0.00000   0.00020   0.00108
  96.00000   1.00000  13.00000   0.00000   0.00000   0.00018   0.00098
  97.00000   1.00000  13.00000   0.00000   0.00000   0.00016   0.00089
  98.00000   1.00000  13.00000   0.00000   0.00000   0.00014   0.00080
  99.00000   1.00000  13.00000   0.00000   0.00000   0.00013   0.00072
 100.00000   1.00000  13.00000   0.00000   0.00000   0.00012   0.00065
   0.00000   2.00000  13.00000   0.00000   0.00000   0.00000   0.00000
   1.00000   2.00000  13.00000   0.00000   0.00000   0.00000   0.00000
   2.00000   2.00000  13.00000   0.00000   0.00000   0.00000   0.00000
   3.00000   2.00000  13.00000   0.00000   0.00000   0.00000   0.00000
   4.00000   2.00000  13.00000   0.00000   0.00000   0.00001   0.00001
   5.00000   2.00000  13.00000   0.00000   0.00000   0.00001   0.00001
   6.00000   2.00000  13.00000   0.00000   0.00001   0.00002   0.00001
   7.00000   2.00000  13.00000   0.00000   0.00001   0.00003   0.00002
   8.00000   2.00000  13.00000   0.00000   0.00001   0.00004   0.00003
   9.00000   2.00000  13.00000   0.00000   0.00002   0.00005   0.00004
  10.00000   2.00000  13.00000   0.00000   0.00003   0.00007   0.00005
  11.00000   2.00000  13.00000   0.00000   0.00003   0.00009   0.00007
  12.00000   2.00000  13.00000   0.00000   0.00004   0.00012   0.00009
  13.00000   2.00000  13.00000   0.00000   0.00005   0.00015   0.00012
  14.00000   2.00000  13.00000   0.00000   0.00006   0.00018   0.00015
  15.00000   2.00000  13.00000   0.00000   0.00007   0.00022   0.00019
  16.00000   2.00000  13.00000   0.00000   0.00009   0.00027   0.00024
  17.00000   2.00000  13.00000   0.00000   0.00010   0.00032   0.00029
  18.00000   2.00000  13.00000   0.00000   0.00011   0.00038   0.00035
  19.00000   2.00000  13.00000   0.00000   0.00012   0.00044   0.00042
  20.00000   2.00000  13.00000   0.00000   0.00014   0.00050   0.00050
  21.00000   2.00000  13.00000   0.00000   0.00015   0.00057   0.00058
  22.00000   2.00000  13.00000   0.00000   0.00016   0.00064   0.00068
  23.00000   2.00000  13.00000   0.00000   0.00018   0.00072   0.00078
  24.00000   2.00000  13.00000   0.00000   0.00019   0.00079   0.00089
  25.00000   2.00000  13.00000   0.00000   0.00020   0.00087   0.00101
  26.00000   2.00000  13.00000   0.00000   0.00021   0.00095   0.00114
  27.00000   2.00000  13.00000   0.00000   0.00021   0.00103   0.00127
  28.00000   2.00000  13.00000   0.00000   0.00022   0.00111   0.00141
  29.00000   2.00000  13.00000   0.00000   0.00023   0.00119   0.00156
  30.00000   2.00000  13.00000   0.00000   0.00023   0.00126   0.00172
  31.00000   2.00000  13.00000   0.00000   0.00023   0.00134   0.00188
  32.00000   2.00000  13.00000   0.00000   0.00024   0.00141   0.00204
  33.00000   2.00000  13.00000   0.00000   0.00024   0.00148   0.00221
  34.00000   2.00000  13.00000   0.00000   0.00024   0.00155   0.00238
  35.00000   2.00000  13.00000   0.00000   0.00024   0.00161   0.00256
  36.00000   2.00000  13.00000   0.00000   0.00024   0.00167   0.00274
  37.00000   2.00000  13.00000   0.00000   0.00023   0.00172   0.00291
  38.00000   2.00000  13.00000   0.00000   0.00023   0.00177   0.00309
  39.00000   2.00000  13.00000   0.00000   0.00023   0.00181   0.00327
  40.00000   2.00000  13.00000   0.00000   0.00022   0.00185   0.00345
  41.00000   2.00000  13.00000   0.00000   0.00022   0.00189   0.00363
  42.00000   2.00000  13.00000   0.00000   0.00021   0.00192   0.00380
  43.00000   2.00000  13.00000   0.00000   0.00020   0.00195   0.00397
  44.00000   2.00000  13.00000   0.00000   0.00020   0.00197   0.00414
  45.00000   2.00000  13.00000   0.00000   0.00019   0.00199   0.00430
  46.00000   2.00000  13.00000   0.00000   0.00018   0.00200   0.00446
  47.00000   2.00000  13.00000   0.00000   0.00018   0.00201   0.00461
  48.00000   2.00000  13.00000   0.00000   0.00017   0.00201   0.00475
  49.00000   2.00000  13.00000   0.00000   0.00016   0.00201   0.00489
  50.00000   2.00000  13.00000   0.00000   0.00016   0.00201   0.00502
  51.00000   2.00000  13.00000   0.00000   0.00015   0.00200   0.00514
  52.00000   2.00000  13.00000   0.00000   0.00014   0.00199   0.00526
  53.00000   2.00000  13.00000   0.00000   0.00014   0.00197   0.00536
  54.00000   2.00000  13.00000   0.00000   0.00013   0.00195   0.00545
  55.00000   2.00000  13.00000   0.00000   0.00012   0.00193   0.00554
  56.00000   2.00000  13.00000   0.00000   0.00012   0.00191   0.00561
  57.00000   2.00000  13.00000   0.00000   0.00011   0.00188   0.00567
  58.00000   2.00000  13.00000   0.00000   0.00010   0.00185   0.00572
  59.00000   2.00000  13.00000   0.00000   0.00010   0.00182   0.00576
  60.00000   2.00000  13.00000   0.00000   0.00009   0.00178   0.00579
  61.00000   2.00000  13.00000   0.00000   0.00009   0.00174   0.00580
  62.00000   2.00000  13.00000   0.00000   0.00008   0.00170   0.00580
  63.00000   2.00000  13.00000   0.00000   0.00008   0.00166   0.00579
  64.00000   2.00000  13.00000   0.00000   0.00007   0.00162   0.00577
  65.00000   2.00000  13.00000   0.00000   0.00007   0.00158   0.00573
  66.00000   2.00000  13.00000   0.00000   0.00006   0.00153   0.00568
  67.00000   2.00000  13.00000   0.00000   0.00006   0.00148   0.00562
  68.00000   2.00000  13.00000   0.00000   0.00006   0.00144   0.00555
  69.00000   2.00000  13.00000   0.00000   0.00005   0.00139   0.00546
  70.00000   2.00000  13.00000   0.00000   0.00005   0.00134   0.00536
  71.00000   2.00000  13.00000   0.00000   0.00005   0.00129   0.00526
  72.00000   2.00000  13.00000   0.00000   0.00004   0.00124   0.00514
  73.00000   2.00000  13.00000   0.00000   0.00004   0.00118   0.00501
  74.00000   2.00000  13.00000   0.00000   0.00004   0.00113   0.00487
  75.00000   2.00000  13.00000   0.00000   0.00003   0.00108   0.00472
  76.00000   2.00000  13.00000   0.00000   0.00003   0.00103   0.00457
  77.00000   2.00000  13.00000   0.00000   0.00003   0.00098   0.00441
  78.00000   2.00000  13.00000   0.00000   0.00003   0.00093   0.00424
  79.00000   2.00000  13.00000   0.00000   0.00002   0.00088   0.00407
  80.00000   2.00000  13.00000   0.00000   0.00002   0.00083   0.00389
  81.00000   2.00000  13.00000   0.00000   0.00002   0.00078   0.00371
  82.00000   2.00000  13.00000   0.00000   0.00002   0.00073   0.00353
  83.00000   2.00000  13.00000   0.00000   0.00002   0.00069   0.00335
  84.00000   2.00000  13.00000   0.00000   0.00002   0.00064   0.00317
  85.00000   2.00000  13.00000   0.00000   0.00001   0.00060   0.00298
  86.00000   2.00000  13.00000   0.00000   0.00001   0.00056   0.00280
  87.00000   2.00000  13.00000   0.00000   0.00001   0.00052   0.00263
  88.00000   2.00000  13.00000   0.00000   0.00001   0.00048   0.00245
  89.00000   2.00000  13.00000   0.00000   0.00001   0.00044   0.00228
  90.00000   2.00000  13.00000   0.00000   0.00001   0.00041   0.00212
  91.00000   2.00000  13.00000   0.00000   0.00001   0.00037   0.00196
  92.00000   2.00000  13.00000   0.00000   0.00001   0.00034   0.00181
  93.00000   2.00000  13.00000   0.00000   0.00001   0.00031   0.00166
  94.00000   2.00000  13.00000   0.00000   0.00001   0.00028   0.00152
  95.00000   2.00000  13.00000   0.00000   0.00001   0.00026   0.00139
  96.00000   2.00000  13.00000   0.00000   0.00000   0.00023   0.00126
  97.00000   2.00000  13.00000   0.00000   0.00000   0.00021   0.00114
  98.00000   2.00000  13.00000   0.00000   0.00000   0.00019   0.00103
  99.00000   2.00000  13.00000   0.00000   0.00000   0.00017   0.00093
 100.00000   2.00000  13.00000   0.00000   0.00000   0.00015   0.00084
   0.00000   3.00000  13.00000   0.00000   0.00000   0.00000   0.00000
   1.00000   3.00000  13.00000   0.00000   0.00000   0.00000   0.00000
   2.00000   3.00000  13.00000   0.00000   0.00000   0.00000   0.00000
   3.00000   3.00000  13.00000   0.00000   0.00000   0.00001   0.00001
   4.00000   3.00000  13.00000   0.00000   0.00001   0.00002   0.00001
   5.00000   3.00000  13.00000   0.00000   0.00001   0.00002   0.00002
   6.00000   3.00000  13.00000   0.00000   0.00002   0.00004   0.00002
   7.00000   3.00000  13.00000   0.00000   0.00003   0.00005   0.00004
   8.00000   3.00000  13.00000   0.00000   0.00003   0.00008   0.00005
   9.00000   3.00000  13.00000   0.00000   0.00005   0.00010   0.00007
  10.00000   3.00000  13.00000   0.00000   0.00006   0.00014   0.00010
  11.00000   3.00000  13.00000   0.00000   0.00008   0.00018   0.00013
  12.00000   3.00000  13.00000   0.00000   0.00009   0.00023   0.00017
  13.00000   3.00000  13.00000   0.00000   0.00011   0.00029   0.00022
  14.00000   3.00000  13.00000   0.00001   0.00013   0.00035   0.00028
  15.00000   3.00000  13.00000   0.00001   0.00016   0.00043   0.00035
  16.00000   3.00000  13.00000   0.00001   0.00018   0.00051   0.00042
  17.00000   3.00000  13.00000   0.00001   0.00020   0.00060   0.00051
  18.00000   3.00000  13.00000   0.00001   0.00023   0.00070   0.00061
  19.00000   3.00000  13.00000   0.00001   0.00025   0.00080   0.00073
  20.00000   3.00000  13.00000   0.00001   0.00027   0.00091   0.00085
  21.00000   3.00000  13.00000   0.00001   0.00029   0.00102   0.00099
  22.00000   3.00000  13.00000   0.00001   0.00031   0.00114   0.00113
  23.00000   3.00000  13.00000   0.00001   0.00033   0.00126   0.00129
  24.00000   3.00000  13.00000   0.00001   0.00035   0.00138   0.00146
  25.00000   3.00000  13.00000   0.00001   0.00036   0.00150   0.00165
  26.00000   3.00000  13.00000   0.00001   0.00038   0.00162   0.00184
  27.00000   3.00000  13.00000   0.00001   0.00039   0.00174   0.00204
  28.00000   3.00000  13.00000   0.00001   0.00039   0.00185   0.00225
  29.00000   3.00000  13.00000   0.00001   0.00040   0.00196   0.00246
  30.00000   3.00000  13.00000   0.00000   0.00040   0.00207   0.00269
  31.00000   3.00000  13.00000   0.00000   0.00040   0.00217   0.00291
  32.00000   3.00000  13.00000   0.00000   0.00040   0.00227   0.00315
  33.00000   3.00000  13.00000   0.00000   0.00040   0.00236   0.00338
  34.00000   3.00000  13.00000   0.00000   0.00040   0.00245   0.00362
  35.00000   3.00000  13.00000   0.00000   0.00039   0.00253   0.00386
  36.00000   3.00000  13.00000   0.00000   0.00039   0.00260   0.00410
  37.00000   3.00000  13.00000   0.00000   0.00038   0.00266   0.00434
  38.00000   3.00000  13.00000   0.00000   0.00037   0.00272   0.00458
  39.00000   3.00000  13.00000   0.00000   0.00036   0.00277   0.00482
  40.00000   3.00000  13.00000   0.00000   0.00035   0.00281   0.00505
  41.00000   3.00000  13.00000   0.00000   0.00034   0.00284   0.00528
  42.00000   3.00000  13.00000   0.00000   0.00033   0.00287   0.00550
  43.00000   3.00000  13.00000   0.00000   0.00032   0.00289   0.00572
  44.00000   3.00000  13.00000   0.00000   0.00030   0.00291   0.00593
  45.00000   3.00000  13.00000   0.00000   0.00029   0.00291   0.00613
  46.00000   3.00000  13.00000   0.00000   0.00028   0.00291   0.00632
  47.00000   3.00000  13.00000   0.00000   0.00027   0.00291   0.00650
  48.00000   3.00000  13.00000   0.00000   0.00026   0.00290   0.00668
  49.00000   3.00000  13.00000   0.00000   0.00024   0.00288   0.00684
  50.00000   3.00000  13.00000   0.00000   0.00023   0.00286   0.00699
  51.00000   3.00000  13.00000   0.00000   0.00022   0.00284   0.00713
  52.00000   3.00000  13.00000   0.00000   0.00021   0.00281   0.00726
  53.00000   3.00000  13.00000   0.00000   0.00020   0.00277   0.00737
  54.00000   3.00000  13.00000   0.00000   0.00019   0.00274   0.00747
  55.00000   3.00000  13.00000   0.00000   0.00018   0.00269   0.00756
  56.00000   3.00000  13.00000   0.00000   0.00017   0.00265   0.00763
  57.00000   3.00000  13.00000   0.00000   0.00016   0.00260   0.00769
  58.00000   3.00000  13.00000   0.00000   0.00015   0.00255   0.00773
  59.00000   3.00000  13.00000   0.00000   0.00014   0.00249   0.00776
  60.00000   3.00000  13.00000   0.00000   0.00013   0.00243   0.00777
  61.00000   3.00000  13.00000   0.00000   0.00012   0.00238   0.00777
  62.00000   3.00000  13.00000   0.00000   0.00011   0.00231   0.00775
  63.00000   3.00000  13.00000   0.00000   0.00011   0.00225   0.00771
  64.00000   3.00000  13.00000   0.00000   0.00010   0.00219   0.00766
  65.00000   3.00000  13.00000   0.00000   0.00009   0.00212   0.00760
  66.00000   3.00000  13.00000   0.00000   0.00009   0.00205   0.00751
  67.00000   3.00000  13.00000   0.00000   0.00008   0.00198   0.00741
  68.00000   3.00000  13.00000   0.00000   0.00008   0.00191   0.00730
  69.00000   3.00000  13.00000   0.00000   0.00007   0.00184   0.00717
  70.00000   3.00000  13.00000   0.00000   0.00007   0.00177   0.00703
  71.00000   3.00000  13.00000   0.00000   0.00006   0.00170   0.00687
  72.00000   3.00000  13.00000   0.00000   0.00006   0.00163   0.00671
  73.00000   3.00000  13.00000   0.00000   0.00005   0.00156   0.00653
  74.00000   3.00000  13.00000   0.00000   0.00005   0.00149   0.00634
  75.00000   3.00000  13.00000   0.00000   0.00005   0.00142   0.00613
  76.00000   3.00000  13.00000   0.00000   0.00004   0.00135   0.00592
  77.00000   3.00000  13.00000   0.00000   0.00004   0.00128   0.00571
  78.00000   3.00000  13.00000   0.00000   0.00004   0.00121   0.00548
  79.00000   3.00000  13.00000   0.00000   0.00003   0.00114   0.00525
  80.00000   3.00000  13.00000   0.00000   0.00003   0.00108   0.00502
  81.00000   3.00000  13.00000   0.00000   0.00003   0.00101   0.00478
  82.00000   3.00000  13.00000   0.00000   0.00002   0.00095   0.00454
  83.00000   3.00000  13.00000   0.00000   0.00002   0.00089   0.00430
