              x	              y	              z	           time	in	          Cl	
            300	            170	              0           1000	 1	  4.7704e-05	
              0            180	              0           1000	 1	  5.6328e-01	
             10	            180	              0           1000	 1	  5.6016e-01	
             20	            180	              0           1000	 1	  5.5102e-01	
             30	            180	              0           1000	 1	  5.3611e-01	
             40	            180	              0           1000	 1	  5.1567e-01	
             50	            180	              0           1000	 1	  4.8999e-01	
             60	            180	              0           1000	 1	  4.5942e-01	
             70	            180	              0           1000	 1	  4.2449e-01	
             80	            180	              0           1000	 1	  3.8589e-01	
             90	            180	              0           1000	 1	  3.4455e-01	
            100	            180	              0           1000	 1	  3.0156e-01	
            110	            180	              0           1000	 1	  2.5819e-01	
            120	            180	              0           1000	 1	  2.1578e-01	
            130	            180	              0           1000	 1	  1.7565e-01	
            140	            180	              0           1000	 1	  1.3895e-01	
            150	            180	              0           1000	 1	  1.0659e-01	
            160	            180	              0           1000	 1	  7.9115e-02	
            170	            180	              0           1000	 1	  5.6702e-02	
            180	            180	              0           1000	 1	  3.9164e-02	
            190	            180	              0           1000	 1	  2.6020e-02	
            200	            180	              0           1000	 1	  1.6601e-02	
            210	            180	              0           1000	 1	  1.0156e-02	
            220	            180	              0           1000	 1	  5.9487e-03	
            230	            180	              0           1000	 1	  3.3324e-03	
            240	            180	              0           1000	 1	  1.7835e-03	
            250	            180	              0           1000	 1	  9.1111e-04	
            260	            180	              0           1000	 1	  4.4401e-04	
            270	            180	              0           1000	 1	  2.0636e-04	
            280	            180	              0           1000	 1	  9.1782e-05	
            290	            180	              0           1000	 1	  4.0720e-05	
            300	            180	              0           1000	 1	  2.5853e-05	
              0            190	              0           1000	 1	  4.7171e-01	
             10	            190	              0           1000	 1	  4.6868e-01	
             20	            190	              0           1000	 1	  4.5982e-01	
             30	            190	              0           1000	 1	  4.4545e-01	
             40	            190	              0           1000	 1	  4.2592e-01	
             50	            190	              0           1000	 1	  4.0166e-01	
             60	            190	              0           1000	 1	  3.7319e-01	
             70	            190	              0           1000	 1	  3.4119e-01	
             80	            190	              0           1000	 1	  3.0646e-01	
             90	            190	              0           1000	 1	  2.6999e-01	
            100	            190	              0           1000	 1	  2.3287e-01	
            110	            190	              0           1000	 1	  1.9624e-01	
            120	            190	              0           1000	 1	  1.6126e-01	
            130	            190	              0           1000	 1	  1.2894e-01	
            140	            190	              0           1000	 1	  1.0011e-01	
            150	            190	              0           1000	 1	  7.5316e-02	
            160	            190	              0           1000	 1	  5.4792e-02	
            170	            190	              0           1000	 1	  3.8470e-02	
            180	            190	              0           1000	 1	  2.6020e-02	
            190	            190	              0           1000	 1	  1.6924e-02	
            200	            190	              0           1000	 1	  1.0569e-02	
            210	            190	              0           1000	 1	  6.3281e-03	
            220	            190	              0           1000	 1	  3.6278e-03	
            230	            190	              0           1000	 1	  1.9892e-03	
            240	            190	              0           1000	 1	  1.0421e-03	
            250	            190	              0           1000	 1	  5.2128e-04	
            260	            190	              0           1000	 1	  2.4879e-04	
            270	            190	              0           1000	 1	  1.1327e-04	
            280	            190	              0           1000	 1	  4.9357e-05	
            290	            190	              0           1000	 1	  2.1449e-05	
            300	            190	              0           1000	 1	  1.3433e-05	
              0            200	              0           1000	 1	  3.8095e-01	
             10	            200	              0           1000	 1	  3.7815e-01	
             20	            200	              0           1000	 1	  3.6999e-01	
             30	            200	              0           1000	 1	  3.5682e-01	
             40	            200	              0           1000	 1	  3.3908e-01	
             50	            200	              0           1000	 1	  3.1728e-01	
             60	            200	              0           1000	 1	  2.9204e-01	
             70	            200	              0           1000	 1	  2.6409e-01	
             80	            200	              0           1000	 1	  2.3431e-01	
             90	            200	              0           1000	 1	  2.0361e-01	
            100	            200	              0           1000	 1	  1.7301e-01	
            110	            200	              0           1000	 1	  1.4347e-01	
            120	            200	              0           1000	 1	  1.1589e-01	
            130	            200	              0           1000	 1	  9.0997e-02	
            140	            200	              0           1000	 1	  6.9323e-02	
            150	            200	              0           1000	 1	  5.1136e-02	
            160	            200	              0           1000	 1	  3.6454e-02	
            170	            200	              0           1000	 1	  2.5069e-02	
            180	            200	              0           1000	 1	  1.6601e-02	
            190	            200	              0           1000	 1	  1.0569e-02	
            200	            200	              0           1000	 1	  6.4595e-03	
            210	            200	              0           1000	 1	  3.7846e-03	
            220	            200	              0           1000	 1	  2.1231e-03	
            230	            200	              0           1000	 1	  1.1392e-03	
            240	            200	              0           1000	 1	  5.8418e-04	
            250	            200	              0           1000	 1	  2.8606e-04	
            260	            200	              0           1000	 1	  1.3368e-04	
            270	            200	              0           1000	 1	  5.9611e-05	
            280	            200	              0           1000	 1	  2.5445e-05	
            290	            200	              0           1000	 1	  1.0829e-05	
            300	            200	              0           1000	 1	  6.6886e-06	
              0            210	              0           1000	 1	  2.9576e-01	
             10	            210	              0           1000	 1	  2.9331e-01	
             20	            210	              0           1000	 1	  2.8618e-01	
             30	            210	              0           1000	 1	  2.7473e-01	
             40	            210	              0           1000	 1	  2.5942e-01	
             50	            210	              0           1000	 1	  2.4081e-01	
             60	            210	              0           1000	 1	  2.1954e-01	
             70	            210	              0           1000	 1	  1.9634e-01	
             80	            210	              0           1000	 1	  1.7202e-01	
             90	            210	              0           1000	 1	  1.4742e-01	
            100	            210	              0           1000	 1	  1.2338e-01	
            110	            210	              0           1000	 1	  1.0066e-01	
            120	            210	              0           1000	 1	  7.9907e-02	
            130	            210	              0           1000	 1	  6.1608e-02	
            140	            210	              0           1000	 1	  4.6046e-02	
            150	            210	              0           1000	 1	  3.3300e-02	
            160	            210	              0           1000	 1	  2.3260e-02	
            170	            210	              0           1000	 1	  1.5665e-02	
            180	            210	              0           1000	 1	  1.0156e-02	
            190	            210	              0           1000	 1	  6.3281e-03	
            200	            210	              0           1000	 1	  3.7846e-03	
            210	            210	              0           1000	 1	  2.1696e-03	
            220	            210	              0           1000	 1	  1.1910e-03	
            230	            210	              0           1000	 1	  6.2534e-04	
            240	            210	              0           1000	 1	  3.1382e-04	
            250	            210	              0           1000	 1	  1.5042e-04	
            260	            210	              0           1000	 1	  6.8824e-05	
            270	            210	              0           1000	 1	  3.0056e-05	
            280	            210	              0           1000	 1	  1.2566e-05	
            290	            210	              0           1000	 1	  5.2365e-06	
            300	            210	              0           1000	 1	  3.1890e-06	
              0            220	              0           1000	 1	  2.2015e-01	
             10	            220	              0           1000	 1	  2.1811e-01	
             20	            220	              0           1000	 1	  2.1220e-01	
             30	            220	              0           1000	 1	  2.0277e-01	
             40	            220	              0           1000	 1	  1.9024e-01	
             50	            220	              0           1000	 1	  1.7517e-01	
             60	            220	              0           1000	 1	  1.5815e-01	
             70	            220	              0           1000	 1	  1.3986e-01	
             80	            220	              0           1000	 1	  1.2099e-01	
             90	            220	              0           1000	 1	  1.0225e-01	
            100	            220	              0           1000	 1	  8.4278e-02	
            110	            220	              0           1000	 1	  6.7639e-02	
            120	            220	              0           1000	 1	  5.2767e-02	
            130	            220	              0           1000	 1	  3.9943e-02	
            140	            220	              0           1000	 1	  2.9287e-02	
            150	            220	              0           1000	 1	  2.0764e-02	
            160	            220	              0           1000	 1	  1.4211e-02	
            170	            220	              0           1000	 1	  9.3728e-03	
            180	            220	              0           1000	 1	  5.9487e-03	
            190	            220	              0           1000	 1	  3.6278e-03	
            200	            220	              0           1000	 1	  2.1231e-03	
            210	            220	              0           1000	 1	  1.1910e-03	
            220	            220	              0           1000	 1	  6.3966e-04	
            230	            220	              0           1000	 1	  3.2866e-04	
            240	            220	              0           1000	 1	  1.6142e-04	
            250	            220	              0           1000	 1	  7.5732e-05	
            260	            220	              0           1000	 1	  3.3925e-05	
            270	            220	              0           1000	 1	  1.4509e-05	
            280	            220	              0           1000	 1	  5.9411e-06	
            290	            220	              0           1000	 1	  2.4241e-06	
            300	            220	              0           1000	 1	  1.4555e-06	
              0            230	              0           1000	 1	  1.5672e-01	
             10	            230	              0           1000	 1	  1.5512e-01	
             20	            230	              0           1000	 1	  1.5048e-01	
             30	            230	              0           1000	 1	  1.4312e-01	
             40	            230	              0           1000	 1	  1.3341e-01	
             50	            230	              0           1000	 1	  1.2185e-01	
             60	            230	              0           1000	 1	  1.0894e-01	
             70	            230	              0           1000	 1	  9.5259e-02	
             80	            230	              0           1000	 1	  8.1368e-02	
             90	            230	              0           1000	 1	  6.7804e-02	
            100	            230	              0           1000	 1	  5.5039e-02	
            110	            230	              0           1000	 1	  4.3454e-02	
            120	            230	              0           1000	 1	  3.3314e-02	
            130	            230	              0           1000	 1	  2.4760e-02	
            140	            230	              0           1000	 1	  1.7811e-02	
            150	            230	              0           1000	 1	  1.2380e-02	
            160	            230	              0           1000	 1	  8.3020e-03	
            170	            230	              0           1000	 1	  5.3629e-03	
            180	            230	              0           1000	 1	  3.3324e-03	
            190	            230	              0           1000	 1	  1.9892e-03	
            200	            230	              0           1000	 1	  1.1392e-03	
            210	            230	              0           1000	 1	  6.2534e-04	
            220	            230	              0           1000	 1	  3.2866e-04	
            230	            230	              0           1000	 1	  1.6525e-04	
            240	            230	              0           1000	 1	  7.9433e-05	
            250	            230	              0           1000	 1	  3.6481e-05	
            260	            230	              0           1000	 1	  1.6001e-05	
            270	            230	              0           1000	 1	  6.7015e-06	
            280	            230	              0           1000	 1	  2.6878e-06	
            290	            230	              0           1000	 1	  1.0737e-06	
            300	            230	              0           1000	 1	  6.3542e-07	
              0            240	              0           1000	 1	  1.0647e-01	
             10	            240	              0           1000	 1	  1.0529e-01	
             20	            240	              0           1000	 1	  1.0185e-01	
             30	            240	              0           1000	 1	  9.6408e-02	
             40	            240	              0           1000	 1	  8.9293e-02	
             50	            240	              0           1000	 1	  8.0889e-02	
             60	            240	              0           1000	 1	  7.1619e-02	
             70	            240	              0           1000	 1	  6.1924e-02	
             80	            240	              0           1000	 1	  5.2227e-02	
             90	            240	              0           1000	 1	  4.2915e-02	
            100	            240	              0           1000	 1	  3.4310e-02	
            110	            240	              0           1000	 1	  2.6649e-02	
            120	            240	              0           1000	 1	  2.0079e-02	
            130	            240	              0           1000	 1	  1.4654e-02	
            140	            240	              0           1000	 1	  1.0343e-02	
            150	            240	              0           1000	 1	  7.0492e-03	
            160	            240	              0           1000	 1	  4.6325e-03	
            170	            240	              0           1000	 1	  2.9312e-03	
            180	            240	              0           1000	 1	  1.7835e-03	
            190	            240	              0           1000	 1	  1.0421e-03	
            200	            240	              0           1000	 1	  5.8418e-04	
            210	            240	              0           1000	 1	  3.1382e-04	
            220	            240	              0           1000	 1	  1.6142e-04	
            230	            240	              0           1000	 1	  7.9433e-05	
            240	            240	              0           1000	 1	  3.7373e-05	
            250	            240	              0           1000	 1	  1.6803e-05	
            260	            240	              0           1000	 1	  7.2167e-06	
            270	            240	              0           1000	 1	  2.9603e-06	
            280	            240	              0           1000	 1	  1.1630e-06	
            290	            240	              0           1000	 1	  4.5488e-07	
            300	            240	              0           1000	 1	  2.6532e-07	
              0            250	              0           1000	 1	  6.8920e-02	
             10	            250	              0           1000	 1	  6.8085e-02	
             20	            250	              0           1000	 1	  6.5675e-02	
             30	            250	              0           1000	 1	  6.1877e-02	
             40	            250	              0           1000	 1	  5.6944e-02	
             50	            250	              0           1000	 1	  5.1168e-02	
             60	            250	              0           1000	 1	  4.4867e-02	
             70	            250	              0           1000	 1	  3.8361e-02	
             80	            250	              0           1000	 1	  3.1949e-02	
             90	            250	              0           1000	 1	  2.5890e-02	
            100	            250	              0           1000	 1	  2.0388e-02	
            110	            250	              0           1000	 1	  1.5581e-02	
            120	            250	              0           1000	 1	  1.1540e-02	
            130	            250	              0           1000	 1	  8.2712e-03	
            140	            250	              0           1000	 1	  5.7289e-03	
            150	            250	              0           1000	 1	  3.8292e-03	
            160	            250	              0           1000	 1	  2.4665e-03	
            170	            250	              0           1000	 1	  1.5290e-03	
            180	            250	              0           1000	 1	  9.1111e-04	
            190	            250	              0           1000	 1	  5.2128e-04	
            200	            250	              0           1000	 1	  2.8606e-04	
            210	            250	              0           1000	 1	  1.5042e-04	
            220	            250	              0           1000	 1	  7.5732e-05	
            230	            250	              0           1000	 1	  3.6481e-05	
            240	            250	              0           1000	 1	  1.6803e-05	
            250	            250	              0           1000	 1	  7.3974e-06	
            260	            250	              0           1000	 1	  3.1113e-06	
            270	            250	              0           1000	 1	  1.2501e-06	
            280	            250	              0           1000	 1	  4.8108e-07	
            290	            250	              0           1000	 1	  1.8421e-07	
            300	            250	              0           1000	 1	  1.0584e-07	
              0            260	              0           1000	 1	  4.2446e-02	
             10	            260	              0           1000	 1	  4.1891e-02	
             20	            260	              0           1000	 1	  4.0295e-02	
             30	            260	              0           1000	 1	  3.7790e-02	
             40	            260	              0           1000	 1	  3.4556e-02	
             50	            260	              0           1000	 1	  3.0802e-02	
             60	            260	              0           1000	 1	  2.6751e-02	
             70	            260	              0           1000	 1	  2.2620e-02	
             80	            260	              0           1000	 1	  1.8606e-02	
             90	            260	              0           1000	 1	  1.4871e-02	
            100	            260	              0           1000	 1	  1.1537e-02	
            110	            260	              0           1000	 1	  8.6768e-03	
            120	            260	              0           1000	 1	  6.3180e-03	
            130	            260	              0           1000	 1	  4.4482e-03	
            140	            260	              0           1000	 1	  3.0242e-03	
            150	            260	              0           1000	 1	  1.9828e-03	
            160	            260	              0           1000	 1	  1.2521e-03	
            170	            260	              0           1000	 1	  7.6063e-04	
            180	            260	              0           1000	 1	  4.4401e-04	
            190	            260	              0           1000	 1	  2.4879e-04	
            200	            260	              0           1000	 1	  1.3368e-04	
            210	            260	              0           1000	 1	  6.8824e-05	
            220	            260	              0           1000	 1	  3.3925e-05	
            230	            260	              0           1000	 1	  1.6001e-05	
            240	            260	              0           1000	 1	  7.2167e-06	
            250	            260	              0           1000	 1	  3.1113e-06	
            260	            260	              0           1000	 1	  1.2818e-06	
            270	            260	              0           1000	 1	  5.0452e-07	
            280	            260	              0           1000	 1	  1.9016e-07	
            290	            260	              0           1000	 1	  7.1238e-08	
            300	            260	              0           1000	 1	  4.0285e-08	
              0            270	              0           1000	 1	  2.4862e-02	
             10	            270	              0           1000	 1	  2.4514e-02	
             20	            270	              0           1000	 1	  2.3514e-02	
             30	            270	              0           1000	 1	  2.1951e-02	
             40	            270	              0           1000	 1	  1.9947e-02	
             50	            270	              0           1000	 1	  1.7640e-02	
             60	            270	              0           1000	 1	  1.5175e-02	
             70	            270	              0           1000	 1	  1.2691e-02	
             80	            270	              0           1000	 1	  1.0311e-02	
             90	            270	              0           1000	 1	  8.1301e-03	
            100	            270	              0           1000	 1	  6.2148e-03	
            110	            270	              0           1000	 1	  4.6006e-03	
            120	            270	              0           1000	 1	  3.2942e-03	
            130	            270	              0           1000	 1	  2.2787e-03	
            140	            270	              0           1000	 1	  1.5210e-03	
            150	            270	              0           1000	 1	  9.7843e-04	
            160	            270	              0           1000	 1	  6.0590e-04	
            170	            270	              0           1000	 1	  3.6079e-04	
            180	            270	              0           1000	 1	  2.0636e-04	
            190	            270	              0           1000	 1	  1.1327e-04	
            200	            270	              0           1000	 1	  5.9611e-05	
            210	            270	              0           1000	 1	  3.0056e-05	
            220	            270	              0           1000	 1	  1.4509e-05	
            230	            270	              0           1000	 1	  6.7015e-06	
            240	            270	              0           1000	 1	  2.9603e-06	
            250	            270	              0           1000	 1	  1.2501e-06	
            260	            270	              0           1000	 1	  5.0452e-07	
            270	            270	              0           1000	 1	  1.9453e-07	
            280	            270	              0           1000	 1	  7.1774e-08	
            290	            270	              0           1000	 1	  2.6250e-08	
            300	            270	              0           1000	 1	  1.4564e-08	
              0            280	              0           1000	 1	  1.3916e-02	
             10	            280	              0           1000	 1	  1.3709e-02	
             20	            280	              0           1000	 1	  1.3113e-02	
             30	            280	              0           1000	 1	  1.2186e-02	
             40	            280	              0           1000	 1	  1.1004e-02	
             50	            280	              0           1000	 1	  9.6547e-03	
             60	            280	              0           1000	 1	  8.2275e-03	
             70	            280	              0           1000	 1	  6.8064e-03	
             80	            280	              0           1000	 1	  5.4624e-03	
             90	            280	              0           1000	 1	  4.2491e-03	
            100	            280	              0           1000	 1	  3.2007e-03	
            110	            280	              0           1000	 1	  2.3323e-03	
            120	            280	              0           1000	 1	  1.6424e-03	
            130	            280	              0           1000	 1	  1.1164e-03	
            140	            280	              0           1000	 1	  7.3165e-04	
            150	            280	              0           1000	 1	  4.6185e-04	
            160	            280	              0           1000	 1	  2.8050e-04	
            170	            280	              0           1000	 1	  1.6374e-04	
            180	            280	              0           1000	 1	  9.1782e-05	
            190	            280	              0           1000	 1	  4.9357e-05	
            200	            280	              0           1000	 1	  2.5445e-05	
            210	            280	              0           1000	 1	  1.2566e-05	
            220	            280	              0           1000	 1	  5.9411e-06	
            230	            280	              0           1000	 1	  2.6878e-06	
            240	            280	              0           1000	 1	  1.1630e-06	
            250	            280	              0           1000	 1	  4.8108e-07	
            260	            280	              0           1000	 1	  1.9016e-07	
            270	            280	              0           1000	 1	  7.1774e-08	
            280	            280	              0           1000	 1	  2.5864e-08	
            290	            280	              0           1000	 1	  9.1655e-09	
            300	            280	              0           1000	 1	  4.9358e-09	
              0            290	              0           1000	 1	  7.7754e-03	
             10	            290	              0           1000	 1	  7.6524e-03	
             20	            290	              0           1000	 1	  7.2997e-03	
             30	            290	              0           1000	 1	  6.7531e-03	
             40	            290	              0           1000	 1	  6.0601e-03	
             50	            290	              0           1000	 1	  5.2753e-03	
             60	            290	              0           1000	 1	  4.4533e-03	
             70	            290	              0           1000	 1	  3.6443e-03	
             80	            290	              0           1000	 1	  2.8890e-03	
             90	            290	              0           1000	 1	  2.2172e-03	
            100	            290	              0           1000	 1	  1.6458e-03	
            110	            290	              0           1000	 1	  1.1805e-03	
            120	            290	              0           1000	 1	  8.1746e-04	
            130	            290	              0           1000	 1	  5.4595e-04	
            140	            290	              0           1000	 1	  3.5131e-04	
            150	            290	              0           1000	 1	  2.1758e-04	
            160	            290	              0           1000	 1	  1.2958e-04	
            170	            290	              0           1000	 1	  7.4143e-05	
            180	            290	              0           1000	 1	  4.0720e-05	
            190	            290	              0           1000	 1	  2.1449e-05	
            200	            290	              0           1000	 1	  1.0829e-05	
            210	            290	              0           1000	 1	  5.2365e-06	
            220	            290	              0           1000	 1	  2.4241e-06	
            230	            290	              0           1000	 1	  1.0737e-06	
            240	            290	              0           1000	 1	  4.5488e-07	
            250	            290	              0           1000	 1	  1.8421e-07	
            260	            290	              0           1000	 1	  7.1238e-08	
            270	            290	              0           1000	 1	  2.6250e-08	
            280	            290	              0           1000	 1	  9.1655e-09	
            290	            290	              0           1000	 1	  3.0645e-09	
            300	            290	              0           1000	 1	  1.5336e-09	
              0            300	              0           1000	 1	  5.7014e-03	
             10	            300	              0           1000	 1	  5.6081e-03	
             20	            300	              0           1000	 1	  5.3408e-03	
             30	            300	              0           1000	 1	  4.9277e-03	
             40	            300	              0           1000	 1	  4.4056e-03	
             50	            300	              0           1000	 1	  3.8169e-03	
             60	            300	              0           1000	 1	  3.2040e-03	
             70	            300	              0           1000	 1	  2.6048e-03	
             80	            300	              0           1000	 1	  2.0497e-03	
             90	            300	              0           1000	 1	  1.5601e-03	
            100	            300	              0           1000	 1	  1.1476e-03	
            110	            300	              0           1000	 1	  8.1516e-04	
            120	            300	              0           1000	 1	  5.5863e-04	
            130	            300	              0           1000	 1	  3.6899e-04	
            140	            300	              0           1000	 1	  2.3471e-04	
            150	            300	              0           1000	 1	  1.4362e-04	
            160	            300	              0           1000	 1	  8.4464e-05	
            170	            300	              0           1000	 1	  4.7704e-05	
            180	            300	              0           1000	 1	  2.5853e-05	
            190	            300	              0           1000	 1	  1.3433e-05	
            200	            300	              0           1000	 1	  6.6886e-06	
            210	            300	              0           1000	 1	  3.1890e-06	
            220	            300	              0           1000	 1	  1.4555e-06	
            230	            300	              0           1000	 1	  6.3542e-07	
            240	            300	              0           1000	 1	  2.6532e-07	
            250	            300	              0           1000	 1	  1.0584e-07	
            260	            300	              0           1000	 1	  4.0285e-08	
            270	            300	              0           1000	 1	  1.4564e-08	
            280	            300	              0           1000	 1	  4.9358e-09	
            290	            300	              0           1000	 1	  1.5336e-09	
            300	            300	              0           1000	 1	  6.7959e-10	
