              x	              y	              z	           time	in	           A	
             80	            2.5	            0.5	             40	 1	  0 
             84	            2.5	            0.5	             40	 1	  0 
             88	            2.5	            0.5	             40	 1	  0 
             92	            2.5	            0.5	             40	 1	  0 
             96	            2.5	            0.5	             40	 1	  0 
            100	            2.5	            0.5	             40	 1	  0 
              0            3.5	            0.5	             40	 1	  0 
              4	            3.5	            0.5	             40	 1	  0 
              8	            3.5	            0.5	             40	 1	  0 
             12	            3.5	            0.5	             40	 1	  0 
             16	            3.5	            0.5	             40	 1	  1.1345e-11	
             20	            3.5	            0.5	             40	 1	  0 
             24	            3.5	            0.5	             40	 1	  0 
             28	            3.5	            0.5	             40	 1	  0 
             32	            3.5	            0.5	             40	 1	  0 
             36	            3.5	            0.5	             40	 1	  0 
             40	            3.5	            0.5	             40	 1	  0 
             44	            3.5	            0.5	             40	 1	  0 
             48	            3.5	            0.5	             40	 1	  0 
             52	            3.5	            0.5	             40	 1	  0 
             56	            3.5	            0.5	             40	 1	  0 
             60	            3.5	            0.5	             40	 1	  0 
             64	            3.5	            0.5	             40	 1	  0 
             68	            3.5	            0.5	             40	 1	  0 
             72	            3.5	            0.5	             40	 1	  0 
             76	            3.5	            0.5	             40	 1	  0 
             80	            3.5	            0.5	             40	 1	  0 
             84	            3.5	            0.5	             40	 1	  0 
             88	            3.5	            0.5	             40	 1	  0 
             92	            3.5	            0.5	             40	 1	  0 
             96	            3.5	            0.5	             40	 1	  0 
            100	            3.5	            0.5	             40	 1	  0 
              0            4.5	            0.5	             40	 1	  0 
              4	            4.5	            0.5	             40	 1	  0 
              8	            4.5	            0.5	             40	 1	  1.5026e-11	
             12	            4.5	            0.5	             40	 1	  2.6313e-11	
             16	            4.5	            0.5	             40	 1	  2.9282e-11	
             20	            4.5	            0.5	             40	 1	  2.4790e-11	
             24	            4.5	            0.5	             40	 1	  1.6421e-11	
             28	            4.5	            0.5	             40	 1	  0 
             32	            4.5	            0.5	             40	 1	  0 
             36	            4.5	            0.5	             40	 1	  0 
             40	            4.5	            0.5	             40	 1	  0 
             44	            4.5	            0.5	             40	 1	  0 
             48	            4.5	            0.5	             40	 1	  0 
             52	            4.5	            0.5	             40	 1	  0 
             56	            4.5	            0.5	             40	 1	  0 
             60	            4.5	            0.5	             40	 1	  0 
             64	            4.5	            0.5	             40	 1	  0 
             68	            4.5	            0.5	             40	 1	  0 
             72	            4.5	            0.5	             40	 1	  0 
             76	            4.5	            0.5	             40	 1	  0 
             80	            4.5	            0.5	             40	 1	  0 
             84	            4.5	            0.5	             40	 1	  0 
             88	            4.5	            0.5	             40	 1	  0 
             92	            4.5	            0.5	             40	 1	  0 
             96	            4.5	            0.5	             40	 1	  0 
            100	            4.5	            0.5	             40	 1	  0 
              0            5.5	            0.5	             40	 1	  0 
              4	            5.5	            0.5	             40	 1	  1.0895e-11	
              8	            5.5	            0.5	             40	 1	  4.1369e-11	
             12	            5.5	            0.5	             40	 1	  6.6983e-11	
             16	            5.5	            0.5	             40	 1	  7.1750e-11	
             20	            5.5	            0.5	             40	 1	  5.8775e-11	
             24	            5.5	            0.5	             40	 1	  3.8228e-11	
             28	            5.5	            0.5	             40	 1	  2.0970e-11	
             32	            5.5	            0.5	             40	 1	  1.0240e-11	
             36	            5.5	            0.5	             40	 1	  0 
             40	            5.5	            0.5	             40	 1	  0 
             44	            5.5	            0.5	             40	 1	  0 
             48	            5.5	            0.5	             40	 1	  0 
             52	            5.5	            0.5	             40	 1	  0 
             56	            5.5	            0.5	             40	 1	  0 
             60	            5.5	            0.5	             40	 1	  0 
             64	            5.5	            0.5	             40	 1	  0 
             68	            5.5	            0.5	             40	 1	  0 
             72	            5.5	            0.5	             40	 1	  0 
             76	            5.5	            0.5	             40	 1	  0 
             80	            5.5	            0.5	             40	 1	  0 
             84	            5.5	            0.5	             40	 1	  0 
             88	            5.5	            0.5	             40	 1	  0 
             92	            5.5	            0.5	             40	 1	  0 
             96	            5.5	            0.5	             40	 1	  0 
            100	            5.5	            0.5	             40	 1	  0 
              0            6.5	            0.5	             40	 1	  0 
              4	            6.5	            0.5	             40	 1	  3.0465e-11	
              8	            6.5	            0.5	             40	 1	  9.7574e-11	
             12	            6.5	            0.5	             40	 1	  1.5224e-10	
             16	            6.5	            0.5	             40	 1	  1.5848e-10	
             20	            6.5	            0.5	             40	 1	  1.2629e-10	
             24	            6.5	            0.5	             40	 1	  8.4795e-11	
             28	            6.5	            0.5	             40	 1	  4.5696e-11	
             32	            6.5	            0.5	             40	 1	  2.1652e-11	
             36	            6.5	            0.5	             40	 1	  0 
             40	            6.5	            0.5	             40	 1	  0 
             44	            6.5	            0.5	             40	 1	  0 
             48	            6.5	            0.5	             40	 1	  0 
             52	            6.5	            0.5	             40	 1	  0 
             56	            6.5	            0.5	             40	 1	  0 
             60	            6.5	            0.5	             40	 1	  0 
             64	            6.5	            0.5	             40	 1	  0 
             68	            6.5	            0.5	             40	 1	  0 
             72	            6.5	            0.5	             40	 1	  0 
             76	            6.5	            0.5	             40	 1	  0 
             80	            6.5	            0.5	             40	 1	  0 
             84	            6.5	            0.5	             40	 1	  0 
             88	            6.5	            0.5	             40	 1	  0 
             92	            6.5	            0.5	             40	 1	  0 
             96	            6.5	            0.5	             40	 1	  0 
            100	            6.5	            0.5	             40	 1	  0 
              0            7.5	            0.5	             40	 1	  0 
              4	            7.5	            0.5	             40	 1	  7.1565e-11	
              8	            7.5	            0.5	             40	 1	  2.2411e-10	
             12	            7.5	            0.5	             40	 1	  3.3369e-10	
             16	            7.5	            0.5	             40	 1	  3.3644e-10	
             20	            7.5	            0.5	             40	 1	  2.6229e-10	
             24	            7.5	            0.5	             40	 1	  1.6854e-10	
             28	            7.5	            0.5	             40	 1	  9.4595e-11	
             32	            7.5	            0.5	             40	 1	  4.4119e-11	
             36	            7.5	            0.5	             40	 1	  1.8505e-11	
             40	            7.5	            0.5	             40	 1	  0 
             44	            7.5	            0.5	             40	 1	  0 
             48	            7.5	            0.5	             40	 1	  0 
             52	            7.5	            0.5	             40	 1	  0 
             56	            7.5	            0.5	             40	 1	  0 
             60	            7.5	            0.5	             40	 1	  0 
             64	            7.5	            0.5	             40	 1	  0 
             68	            7.5	            0.5	             40	 1	  0 
             72	            7.5	            0.5	             40	 1	  0 
             76	            7.5	            0.5	             40	 1	  0 
             80	            7.5	            0.5	             40	 1	  0 
             84	            7.5	            0.5	             40	 1	  0 
             88	            7.5	            0.5	             40	 1	  0 
             92	            7.5	            0.5	             40	 1	  0 
             96	            7.5	            0.5	             40	 1	  0 
            100	            7.5	            0.5	             40	 1	  0 
              0            8.5	            0.5	             40	 1	  0 
              4	            8.5	            0.5	             40	 1	  1.6307e-10	
              8	            8.5	            0.5	             40	 1	  4.7973e-10	
             12	            8.5	            0.5	             40	 1	  6.8813e-10	
             16	            8.5	            0.5	             40	 1	  6.7298e-10	
             20	            8.5	            0.5	             40	 1	  5.1173e-10	
             24	            8.5	            0.5	             40	 1	  3.2285e-10	
             28	            8.5	            0.5	             40	 1	  1.7521e-10	
             32	            8.5	            0.5	             40	 1	  8.5139e-11	
             36	            8.5	            0.5	             40	 1	  3.5080e-11	
             40	            8.5	            0.5	             40	 1	  1.3107e-11	
             44	            8.5	            0.5	             40	 1	  0 
             48	            8.5	            0.5	             40	 1	  0 
             52	            8.5	            0.5	             40	 1	  0 
             56	            8.5	            0.5	             40	 1	  0 
             60	            8.5	            0.5	             40	 1	  0 
             64	            8.5	            0.5	             40	 1	  0 
             68	            8.5	            0.5	             40	 1	  0 
             72	            8.5	            0.5	             40	 1	  0 
             76	            8.5	            0.5	             40	 1	  0 
             80	            8.5	            0.5	             40	 1	  0 
             84	            8.5	            0.5	             40	 1	  0 
             88	            8.5	            0.5	             40	 1	  0 
             92	            8.5	            0.5	             40	 1	  0 
             96	            8.5	            0.5	             40	 1	  0 
            100	            8.5	            0.5	             40	 1	  0 
              0            9.5	            0.5	             40	 1	  0 
              4	            9.5	            0.5	             40	 1	  3.4475e-10	
              8	            9.5	            0.5	             40	 1	  9.7132e-10	
             12	            9.5	            0.5	             40	 1	  1.3445e-09	
             16	            9.5	            0.5	             40	 1	  1.2769e-09	
             20	            9.5	            0.5	             40	 1	  9.4438e-10	
             24	            9.5	            0.5	             40	 1	  5.8353e-10	
             28	            9.5	            0.5	             40	 1	  3.1255e-10	
             32	            9.5	            0.5	             40	 1	  1.4695e-10	
             36	            9.5	            0.5	             40	 1	  6.2291e-11	
             40	            9.5	            0.5	             40	 1	  2.2878e-11	
             44	            9.5	            0.5	             40	 1	  0 
             48	            9.5	            0.5	             40	 1	  0 
             52	            9.5	            0.5	             40	 1	  0 
             56	            9.5	            0.5	             40	 1	  0 
             60	            9.5	            0.5	             40	 1	  0 
             64	            9.5	            0.5	             40	 1	  0 
             68	            9.5	            0.5	             40	 1	  0 
             72	            9.5	            0.5	             40	 1	  0 
             76	            9.5	            0.5	             40	 1	  0 
             80	            9.5	            0.5	             40	 1	  0 
             84	            9.5	            0.5	             40	 1	  0 
             88	            9.5	            0.5	             40	 1	  0 
             92	            9.5	            0.5	             40	 1	  0 
             96	            9.5	            0.5	             40	 1	  0 
            100	            9.5	            0.5	             40	 1	  0 
              0           10.5	            0.5	             40	 1	  0 
              4	           10.5	            0.5	             40	 1	  6.8497e-10	
              8	           10.5	            0.5	             40	 1	  1.8469e-09	
             12	           10.5	            0.5	             40	 1	  2.4761e-09	
             16	           10.5	            0.5	             40	 1	  2.2858e-09	
             20	           10.5	            0.5	             40	 1	  1.6514e-09	
             24	           10.5	            0.5	             40	 1	  9.9689e-10	
             28	           10.5	            0.5	             40	 1	  5.2495e-10	
             32	           10.5	            0.5	             40	 1	  2.4633e-10	
             36	           10.5	            0.5	             40	 1	  1.0488e-10	
             40	           10.5	            0.5	             40	 1	  3.8488e-11	
             44	           10.5	            0.5	             40	 1	  1.3008e-11	
             48	           10.5	            0.5	             40	 1	  0 
             52	           10.5	            0.5	             40	 1	  0 
             56	           10.5	            0.5	             40	 1	  0 
             60	           10.5	            0.5	             40	 1	  0 
             64	           10.5	            0.5	             40	 1	  0 
             68	           10.5	            0.5	             40	 1	  0 
             72	           10.5	            0.5	             40	 1	  0 
             76	           10.5	            0.5	             40	 1	  0 
             80	           10.5	            0.5	             40	 1	  0 
             84	           10.5	            0.5	             40	 1	  0 
             88	           10.5	            0.5	             40	 1	  0 
             92	           10.5	            0.5	             40	 1	  0 
             96	           10.5	            0.5	             40	 1	  0 
            100	           10.5	            0.5	             40	 1	  0 
              0           11.5	            0.5	             40	 1	  0 
              4	           11.5	            0.5	             40	 1	  1.2668e-09	
              8	           11.5	            0.5	             40	 1	  3.2918e-09	
             12	           11.5	            0.5	             40	 1	  4.2832e-09	
             16	           11.5	            0.5	             40	 1	  3.8535e-09	
             20	           11.5	            0.5	             40	 1	  2.7207e-09	
             24	           11.5	            0.5	             40	 1	  1.6119e-09	
             28	           11.5	            0.5	             40	 1	  8.3248e-10	
             32	           11.5	            0.5	             40	 1	  3.8550e-10	
             36	           11.5	            0.5	             40	 1	  1.6075e-10	
             40	           11.5	            0.5	             40	 1	  6.0912e-11	
             44	           11.5	            0.5	             40	 1	  2.0278e-11	
             48	           11.5	            0.5	             40	 1	  0 
             52	           11.5	            0.5	             40	 1	  0 
             56	           11.5	            0.5	             40	 1	  0 
             60	           11.5	            0.5	             40	 1	  0 
             64	           11.5	            0.5	             40	 1	  0 
             68	           11.5	            0.5	             40	 1	  0 
             72	           11.5	            0.5	             40	 1	  0 
             76	           11.5	            0.5	             40	 1	  0 
             80	           11.5	            0.5	             40	 1	  0 
             84	           11.5	            0.5	             40	 1	  0 
             88	           11.5	            0.5	             40	 1	  0 
             92	           11.5	            0.5	             40	 1	  0 
             96	           11.5	            0.5	             40	 1	  0 
            100	           11.5	            0.5	             40	 1	  0 
              0           12.5	            0.5	             40	 1	  0 
              4	           12.5	            0.5	             40	 1	  2.1749e-09	
              8	           12.5	            0.5	             40	 1	  5.4662e-09	
             12	           12.5	            0.5	             40	 1	  6.9261e-09	
             16	           12.5	            0.5	             40	 1	  6.0915e-09	
             20	           12.5	            0.5	             40	 1	  4.2158e-09	
             24	           12.5	            0.5	             40	 1	  2.4523e-09	
             28	           12.5	            0.5	             40	 1	  1.2488e-09	
             32	           12.5	            0.5	             40	 1	  5.6996e-10	
             36	           12.5	            0.5	             40	 1	  2.3755e-10	
             40	           12.5	            0.5	             40	 1	  9.0687e-11	
             44	           12.5	            0.5	             40	 1	  3.0361e-11	
             48	           12.5	            0.5	             40	 1	  0 
             52	           12.5	            0.5	             40	 1	  0 
             56	           12.5	            0.5	             40	 1	  0 
             60	           12.5	            0.5	             40	 1	  0 
             64	           12.5	            0.5	             40	 1	  0 
             68	           12.5	            0.5	             40	 1	  0 
             72	           12.5	            0.5	             40	 1	  0 
             76	           12.5	            0.5	             40	 1	  0 
             80	           12.5	            0.5	             40	 1	  0 
             84	           12.5	            0.5	             40	 1	  0 
             88	           12.5	            0.5	             40	 1	  0 
             92	           12.5	            0.5	             40	 1	  0 
             96	           12.5	            0.5	             40	 1	  0 
            100	           12.5	            0.5	             40	 1	  0 
              0           13.5	            0.5	             40	 1	  0 
              4	           13.5	            0.5	             40	 1	  3.4428e-09	
              8	           13.5	            0.5	             40	 1	  8.4156e-09	
             12	           13.5	            0.5	             40	 1	  1.0431e-08	
             16	           13.5	            0.5	             40	 1	  9.0024e-09	
             20	           13.5	            0.5	             40	 1	  6.1277e-09	
             24	           13.5	            0.5	             40	 1	  3.5125e-09	
             28	           13.5	            0.5	             40	 1	  1.7645e-09	
             32	           13.5	            0.5	             40	 1	  7.9685e-10	
             36	           13.5	            0.5	             40	 1	  3.2900e-10	
             40	           13.5	            0.5	             40	 1	  1.2320e-10	
             44	           13.5	            0.5	             40	 1	  4.2715e-11	
             48	           13.5	            0.5	             40	 1	  1.2912e-11	
             52	           13.5	            0.5	             40	 1	  0 
             56	           13.5	            0.5	             40	 1	  0 
             60	           13.5	            0.5	             40	 1	  0 
             64	           13.5	            0.5	             40	 1	  0 
             68	           13.5	            0.5	             40	 1	  0 
             72	           13.5	            0.5	             40	 1	  0 
             76	           13.5	            0.5	             40	 1	  0 
             80	           13.5	            0.5	             40	 1	  0 
             84	           13.5	            0.5	             40	 1	  0 
             88	           13.5	            0.5	             40	 1	  0 
             92	           13.5	            0.5	             40	 1	  0 
             96	           13.5	            0.5	             40	 1	  0 
            100	           13.5	            0.5	             40	 1	  0 
              0           14.5	            0.5	             40	 1	  0 
              4	           14.5	            0.5	             40	 1	  5.0053e-09	
              8	           14.5	            0.5	             40	 1	  1.1980e-08	
             12	           14.5	            0.5	             40	 1	  1.4602e-08	
             16	           14.5	            0.5	             40	 1	  1.2423e-08	
             20	           14.5	            0.5	             40	 1	  8.3491e-09	
             24	           14.5	            0.5	             40	 1	  4.7321e-09	
             28	           14.5	            0.5	             40	 1	  2.3533e-09	
             32	           14.5	            0.5	             40	 1	  1.0529e-09	
             36	           14.5	            0.5	             40	 1	  4.3181e-10	
             40	           14.5	            0.5	             40	 1	  1.6339e-10	
             44	           14.5	            0.5	             40	 1	  5.5942e-11	
             48	           14.5	            0.5	             40	 1	  1.6738e-11	
             52	           14.5	            0.5	             40	 1	  0 
             56	           14.5	            0.5	             40	 1	  0 
             60	           14.5	            0.5	             40	 1	  0 
             64	           14.5	            0.5	             40	 1	  0 
             68	           14.5	            0.5	             40	 1	  0 
             72	           14.5	            0.5	             40	 1	  0 
             76	           14.5	            0.5	             40	 1	  0 
             80	           14.5	            0.5	             40	 1	  0 
             84	           14.5	            0.5	             40	 1	  0 
             88	           14.5	            0.5	             40	 1	  0 
             92	           14.5	            0.5	             40	 1	  0 
             96	           14.5	            0.5	             40	 1	  0 
            100	           14.5	            0.5	             40	 1	  0 
              0           15.5	            0.5	             40	 1	  0 
              4	           15.5	            0.5	             40	 1	  6.6813e-09	
              8	           15.5	            0.5	             40	 1	  1.5777e-08	
             12	           15.5	            0.5	             40	 1	  1.9019e-08	
             16	           15.5	            0.5	             40	 1	  1.6025e-08	
             20	           15.5	            0.5	             40	 1	  1.0679e-08	
             24	           15.5	            0.5	             40	 1	  6.0057e-09	
             28	           15.5	            0.5	             40	 1	  2.9657e-09	
             32	           15.5	            0.5	             40	 1	  1.3198e-09	
             36	           15.5	            0.5	             40	 1	  5.3777e-10	
             40	           15.5	            0.5	             40	 1	  2.0321e-10	
             44	           15.5	            0.5	             40	 1	  6.9236e-11	
             48	           15.5	            0.5	             40	 1	  2.0625e-11	
             52	           15.5	            0.5	             40	 1	  0 
             56	           15.5	            0.5	             40	 1	  0 
             60	           15.5	            0.5	             40	 1	  0 
             64	           15.5	            0.5	             40	 1	  0 
             68	           15.5	            0.5	             40	 1	  0 
             72	           15.5	            0.5	             40	 1	  0 
             76	           15.5	            0.5	             40	 1	  0 
             80	           15.5	            0.5	             40	 1	  0 
             84	           15.5	            0.5	             40	 1	  0 
             88	           15.5	            0.5	             40	 1	  0 
             92	           15.5	            0.5	             40	 1	  0 
             96	           15.5	            0.5	             40	 1	  0 
            100	           15.5	            0.5	             40	 1	  0 
              0           16.5	            0.5	             40	 1	  0 
              4	           16.5	            0.5	             40	 1	  8.2372e-09	
              8	           16.5	            0.5	             40	 1	  1.9320e-08	
             12	           16.5	            0.5	             40	 1	  2.3158e-08	
             16	           16.5	            0.5	             40	 1	  1.9412e-08	
             20	           16.5	            0.5	             40	 1	  1.2874e-08	
             24	           16.5	            0.5	             40	 1	  7.2076e-09	
             28	           16.5	            0.5	             40	 1	  3.5442e-09	
             32	           16.5	            0.5	             40	 1	  1.5710e-09	
             36	           16.5	            0.5	             40	 1	  6.3824e-10	
             40	           16.5	            0.5	             40	 1	  2.4047e-10	
             44	           16.5	            0.5	             40	 1	  8.1717e-11	
             48	           16.5	            0.5	             40	 1	  2.4359e-11	
             52	           16.5	            0.5	             40	 1	  0 
             56	           16.5	            0.5	             40	 1	  0 
             60	           16.5	            0.5	             40	 1	  0 
             64	           16.5	            0.5	             40	 1	  0 
             68	           16.5	            0.5	             40	 1	  0 
             72	           16.5	            0.5	             40	 1	  0 
             76	           16.5	            0.5	             40	 1	  0 
             80	           16.5	            0.5	             40	 1	  0 
             84	           16.5	            0.5	             40	 1	  0 
             88	           16.5	            0.5	             40	 1	  0 
             92	           16.5	            0.5	             40	 1	  0 
             96	           16.5	            0.5	             40	 1	  0 
            100	           16.5	            0.5	             40	 1	  0 
              0           17.5	            0.5	             40	 1	  0 
              4	           17.5	            0.5	             40	 1	  9.4868e-09	
              8	           17.5	            0.5	             40	 1	  2.2213e-08	
             12	           17.5	            0.5	             40	 1	  2.6579e-08	
             16	           17.5	            0.5	             40	 1	  2.2239e-08	
             20	           17.5	            0.5	             40	 1	  1.4720e-08	
             24	           17.5	            0.5	             40	 1	  8.2249e-09	
             28	           17.5	            0.5	             40	 1	  4.0364e-09	
             32	           17.5	            0.5	             40	 1	  1.7861e-09	
             36	           17.5	            0.5	             40	 1	  7.2437e-10	
             40	           17.5	            0.5	             40	 1	  2.7239e-10	
             44	           17.5	            0.5	             40	 1	  9.2448e-11	
             48	           17.5	            0.5	             40	 1	  2.7833e-11	
             52	           17.5	            0.5	             40	 1	  0 
             56	           17.5	            0.5	             40	 1	  0 
             60	           17.5	            0.5	             40	 1	  0 
             64	           17.5	            0.5	             40	 1	  0 
             68	           17.5	            0.5	             40	 1	  0 
             72	           17.5	            0.5	             40	 1	  0 
             76	           17.5	            0.5	             40	 1	  0 
             80	           17.5	            0.5	             40	 1	  0 
             84	           17.5	            0.5	             40	 1	  0 
             88	           17.5	            0.5	             40	 1	  0 
             92	           17.5	            0.5	             40	 1	  0 
             96	           17.5	            0.5	             40	 1	  0 
            100	           17.5	            0.5	             40	 1	  0 
              0           18.5	            0.5	             40	 1	  0 
              4	           18.5	            0.5	             40	 1	  1.0353e-08	
              8	           18.5	            0.5	             40	 1	  2.4263e-08	
             12	           18.5	            0.5	             40	 1	  2.9042e-08	
             16	           18.5	            0.5	             40	 1	  2.4301e-08	
             20	           18.5	            0.5	             40	 1	  1.6081e-08	
             24	           18.5	            0.5	             40	 1	  8.9819e-09	
             28	           18.5	            0.5	             40	 1	  4.4051e-09	
             32	           18.5	            0.5	             40	 1	  1.9477e-09	
             36	           18.5	            0.5	             40	 1	  7.8963e-10	
             40	           18.5	            0.5	             40	 1	  2.9666e-10	
             44	           18.5	            0.5	             40	 1	  1.0061e-10	
             48	           18.5	            0.5	             40	 1	  3.1134e-11	
             52	           18.5	            0.5	             40	 1	  0 
             56	           18.5	            0.5	             40	 1	  0 
             60	           18.5	            0.5	             40	 1	  0 
             64	           18.5	            0.5	             40	 1	  0 
             68	           18.5	            0.5	             40	 1	  0 
             72	           18.5	            0.5	             40	 1	  0 
             76	           18.5	            0.5	             40	 1	  0 
             80	           18.5	            0.5	             40	 1	  0 
             84	           18.5	            0.5	             40	 1	  0 
             88	           18.5	            0.5	             40	 1	  0 
             92	           18.5	            0.5	             40	 1	  0 
             96	           18.5	            0.5	             40	 1	  0 
            100	           18.5	            0.5	             40	 1	  0 
              0           19.5	            0.5	             40	 1	  0 
              4	           19.5	            0.5	             40	 1	  1.0844e-08	
              8	           19.5	            0.5	             40	 1	  2.5452e-08	
             12	           19.5	            0.5	             40	 1	  3.0495e-08	
             16	           19.5	            0.5	             40	 1	  2.5532e-08	
             20	           19.5	            0.5	             40	 1	  1.6903e-08	
             24	           19.5	            0.5	             40	 1	  9.4423e-09	
             28	           19.5	            0.5	             40	 1	  4.6311e-09	
             32	           19.5	            0.5	             40	 1	  2.0476e-09	
             36	           19.5	            0.5	             40	 1	  8.3006e-10	
             40	           19.5	            0.5	             40	 1	  3.1175e-10	
             44	           19.5	            0.5	             40	 1	  1.0569e-10	
             48	           19.5	            0.5	             40	 1	  3.3007e-11	
             52	           19.5	            0.5	             40	 1	  0 
             56	           19.5	            0.5	             40	 1	  0 
             60	           19.5	            0.5	             40	 1	  0 
             64	           19.5	            0.5	             40	 1	  0 
             68	           19.5	            0.5	             40	 1	  0 
             72	           19.5	            0.5	             40	 1	  0 
             76	           19.5	            0.5	             40	 1	  0 
             80	           19.5	            0.5	             40	 1	  0 
             84	           19.5	            0.5	             40	 1	  0 
             88	           19.5	            0.5	             40	 1	  0 
             92	           19.5	            0.5	             40	 1	  0 
             96	           19.5	            0.5	             40	 1	  0 
            100	           19.5	            0.5	             40	 1	  0 
              0           20.5	            0.5	             40	 1	  0 
              4	           20.5	            0.5	             40	 1	  1.1002e-08	
              8	           20.5	            0.5	             40	 1	  2.5838e-08	
             12	           20.5	            0.5	             40	 1	  3.0971e-08	
             16	           20.5	            0.5	             40	 1	  2.5939e-08	
             20	           20.5	            0.5	             40	 1	  1.7175e-08	
             24	           20.5	            0.5	             40	 1	  9.5962e-09	
             28	           20.5	            0.5	             40	 1	  4.7069e-09	
             32	           20.5	            0.5	             40	 1	  2.0812e-09	
             36	           20.5	            0.5	             40	 1	  8.4372e-10	
             40	           20.5	            0.5	             40	 1	  3.1685e-10	
             44	           20.5	            0.5	             40	 1	  1.0741e-10	
             48	           20.5	            0.5	             40	 1	  3.3608e-11	
             52	           20.5	            0.5	             40	 1	  0 
             56	           20.5	            0.5	             40	 1	  0 
             60	           20.5	            0.5	             40	 1	  0 
             64	           20.5	            0.5	             40	 1	  0 
             68	           20.5	            0.5	             40	 1	  0 
             72	           20.5	            0.5	             40	 1	  0 
             76	           20.5	            0.5	             40	 1	  0 
             80	           20.5	            0.5	             40	 1	  0 
             84	           20.5	            0.5	             40	 1	  0 
             88	           20.5	            0.5	             40	 1	  0 
             92	           20.5	            0.5	             40	 1	  0 
             96	           20.5	            0.5	             40	 1	  0 
            100	           20.5	            0.5	             40	 1	  0 
              0              0            1.5	             40	 1	  0 
              4	              0            1.5	             40	 1	  0 
              8	              0            1.5	             40	 1	  0 
             12	              0            1.5	             40	 1	  0 
             16	              0            1.5	             40	 1	  0 
             20	              0            1.5	             40	 1	  0 
             24	              0            1.5	             40	 1	  0 
             28	              0            1.5	             40	 1	  0 
             32	              0            1.5	             40	 1	  0 
             36	              0            1.5	             40	 1	  0 
             40	              0            1.5	             40	 1	  0 
             44	              0            1.5	             40	 1	  0 
             48	              0            1.5	             40	 1	  0 
             52	              0            1.5	             40	 1	  0 
             56	              0            1.5	             40	 1	  0 
             60	              0            1.5	             40	 1	  0 
             64	              0            1.5	             40	 1	  0 
             68	              0            1.5	             40	 1	  0 
             72	              0            1.5	             40	 1	  0 
             76	              0            1.5	             40	 1	  0 
             80	              0            1.5	             40	 1	  0 
             84	              0            1.5	             40	 1	  0 
             88	              0            1.5	             40	 1	  0 
             92	              0            1.5	             40	 1	  0 
             96	              0            1.5	             40	 1	  0 
            100	              0            1.5	             40	 1	  0 
              0            0.5	            1.5	             40	 1	  0 
              4	            0.5	            1.5	             40	 1	  0 
              8	            0.5	            1.5	             40	 1	  0 
             12	            0.5	            1.5	             40	 1	  0 
             16	            0.5	            1.5	             40	 1	  0 
             20	            0.5	            1.5	             40	 1	  0 
             24	            0.5	            1.5	             40	 1	  0 
             28	            0.5	            1.5	             40	 1	  0 
             32	            0.5	            1.5	             40	 1	  0 
             36	            0.5	            1.5	             40	 1	  0 
             40	            0.5	            1.5	             40	 1	  0 
             44	            0.5	            1.5	             40	 1	  0 
             48	            0.5	            1.5	             40	 1	  0 
             52	            0.5	            1.5	             40	 1	  0 
             56	            0.5	            1.5	             40	 1	  0 
             60	            0.5	            1.5	             40	 1	  0 
             64	            0.5	            1.5	             40	 1	  0 
             68	            0.5	            1.5	             40	 1	  0 
             72	            0.5	            1.5	             40	 1	  0 
             76	            0.5	            1.5	             40	 1	  0 
             80	            0.5	            1.5	             40	 1	  0 
             84	            0.5	            1.5	             40	 1	  0 
             88	            0.5	            1.5	             40	 1	  0 
             92	            0.5	            1.5	             40	 1	  0 
             96	            0.5	            1.5	             40	 1	  0 
            100	            0.5	            1.5	             40	 1	  0 
              0            1.5	            1.5	             40	 1	  0 
              4	            1.5	            1.5	             40	 1	  0 
              8	            1.5	            1.5	             40	 1	  0 
             12	            1.5	            1.5	             40	 1	  0 
             16	            1.5	            1.5	             40	 1	  0 
             20	            1.5	            1.5	             40	 1	  0 
             24	            1.5	            1.5	             40	 1	  0 
             28	            1.5	            1.5	             40	 1	  0 
             32	            1.5	            1.5	             40	 1	  0 
             36	            1.5	            1.5	             40	 1	  0 
             40	            1.5	            1.5	             40	 1	  0 
             44	            1.5	            1.5	             40	 1	  0 
             48	            1.5	            1.5	             40	 1	  0 
             52	            1.5	            1.5	             40	 1	  0 
             56	            1.5	            1.5	             40	 1	  0 
             60	            1.5	            1.5	             40	 1	  0 
             64	            1.5	            1.5	             40	 1	  0 
             68	            1.5	            1.5	             40	 1	  0 
             72	            1.5	            1.5	             40	 1	  0 
             76	            1.5	            1.5	             40	 1	  0 
             80	            1.5	            1.5	             40	 1	  0 
             84	            1.5	            1.5	             40	 1	  0 
             88	            1.5	            1.5	             40	 1	  0 
             92	            1.5	            1.5	             40	 1	  0 
             96	            1.5	            1.5	             40	 1	  0 
            100	            1.5	            1.5	             40	 1	  0 
              0            2.5	            1.5	             40	 1	  0 
              4	            2.5	            1.5	             40	 1	  0 
              8	            2.5	            1.5	             40	 1	  0 
             12	            2.5	            1.5	             40	 1	  1.6459e-11	
             16	            2.5	            1.5	             40	 1	  1.9427e-11	
             20	            2.5	            1.5	             40	 1	  1.6377e-11	
             24	            2.5	            1.5	             40	 1	  1.1273e-11	
             28	            2.5	            1.5	             40	 1	  0 
             32	            2.5	            1.5	             40	 1	  0 
             36	            2.5	            1.5	             40	 1	  0 
             40	            2.5	            1.5	             40	 1	  0 
             44	            2.5	            1.5	             40	 1	  0 
