x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
1	0.7875	1	0.248762	1.1754	0.0886374	1.94052e-033	0	8.4575e-013	0.104493	1.64606e-033	0	0.263339	0	0	6.8656e-005	9.99994	5.59906e-043	0.248762	32.3331	10.9831	0.263339	0	10	0	0	0	0	3.75	0.375	40	20.1231	-0.071472	0.996067	3.04253	-0.208035	0.209796	0.246415	0.991244	0.275073	
1.05666	0.80625	1	0.260615	0.214399	4.44402e-011	0.00869626	0	4.63665e-012	9.55621e-012	0.0404411	1.37909e-015	0.164648	0	0	5.21999	2.31345e-006	2.39	0.260615	-6.33746	0.493947	2.60379	0	10	0	0	0	0	5	0.5	41	19.4166	0.66749	0.980361	1.34871	-0.207896	0.0161428	0.259045	0.511523	0.213793	
1.07479	0.826783	1	0.169551	2.96508	0.0312687	2.68781e-033	0	3.35267e-013	0.0929892	9.03805e-034	0	0.64845	0	0	1.21237e-005	9.99999	1.50645e-045	0.169551	35.6518	12.0696	0.64845	0	10	0	0	0	0	5	0.5	42	20.6433	-0.473323	0.966734	7.99543	-0.207917	1.42521	0.16715	2.10755	0.663415	
1	0.84375	1	0.188131	2.19541	7.87202e-007	4.71878e-019	0	4.52805e-013	1.73336e-006	2.14302e-019	0	0.545954	0	0	1.06055	8.93945	4.98586e-021	0.188131	31.1976	10.5773	0.545954	0	10	0	0	0	0	3.75	0.375	43	2.42309	-0.342803	0.989811	5.55429	-0.207924	1.1454	0.185398	1.42137	0.560636	
1.06229	0.857745	1	0.237688	0.961906	3.67602e-012	0.171251	0	1.03346e-012	3.54647e-012	0.177506	2.15009e-015	0.74353	0	0	7.72011	2.5559e-005	1.13993	0.237688	0.338799	2.23062	2.23222	0	10	0	0	0	0	5	0.5	44	20.1816	0.0155811	0.971833	8.22754	-0.207921	0.380711	0.235269	2.40106	1.0595	
1.03125	0.9	1	0.104743	1.87833	9.98231e-013	0.328543	0	5.29245e-013	1.88057e-012	0.174395	2.83554e-016	0.415312	0	0	9.17096	6.1391e-005	0.414482	0.104743	2.12192	1.246	1.33273	0	9.99998	0	0	0	0	3.92857	0.392858	45	20.5552	-0.275058	0.948231	6.67952	-0.207811	2.41684	0.102479	1.24219	0.951739	
1.05904	0.838429	1	0.248757	0.422885	1.26767e-011	0.0445638	0	2.35074e-012	5.37669e-012	0.105069	3.49764e-015	0.296411	0	0	5.90923	5.73258e-006	2.04538	0.248757	-4.63266	0.889239	2.49142	0	10	0	0	0	0	5	0.5	46	19.8028	0.372491	0.975399	3.05948	-0.207906	0.204085	0.246788	0.938185	0.456662	
1.03183	0.85294	1	0.263556	0.362464	1.62387e-011	0.0630428	0	2.7426e-012	5.90339e-012	0.173414	2.35024e-014	0.475719	0	0	4.55039	3.56073e-006	2.7248	0.263556	-6.08248	1.42716	3.43698	0	10	0	0	0	0	5	0.5	47	19.7584	0.439449	0.982807	4.90902	-0.207906	-0.0191353	0.261346	1.54527	0.708159	
1.04841	0.878942	1	0.137838	3.42146	3.14354e-008	1.7795e-015	0	2.90547e-013	1.07874e-007	5.18563e-016	0	0.773398	0	0	4.39738	5.60262	8.53986e-017	0.137838	23.3229	7.92281	0.773398	0	10	0	0	0	0	5	0.5	48	20.7676	-0.535497	0.965024	7.70278	-0.207879	1.91197	0.135405	1.80609	0.788316	
1.1	0.80625	1	0.137304	3.44948	7.43879e-008	1.31647e-016	0	2.88187e-013	2.5736e-007	3.80514e-017	0	0.783308	0	0	2.44521	7.55479	1.90626e-018	0.137304	29.2471	9.90471	0.783308	0	10	0	0	0	0	3.75	0.375	49	20.8016	-0.539039	0.967728	8.50586	-0.207892	1.91935	0.134924	2.06885	0.795745	
1.0628	0.769093	1	0.268775	0.24977	4.66343e-011	0.00549933	0	3.98004e-012	1.16824e-011	0.0219525	1.98695e-016	0.22161	0	0	6.77726	4.98339e-006	1.61137	0.268775	-3.71983	0.664836	1.86043	0	10	0	0	0	0	5	0.5	50	19.561	0.601174	0.982312	1.75945	-0.207926	-0.114063	0.267537	0.675698	0.26228	
1	0.871875	1	0.144789	3.26382	5.53787e-009	3.80095e-013	0	3.0458e-013	1.81282e-008	1.16113e-013	0	0.747875	0	0	8.36936	1.63064	7.61192e-014	0.144789	11.1473	3.87427	0.747875	0	10	0	0	0	0	3.92857	0.392857	51	1.67021	-0.515013	0.982017	6.36944	-0.207921	1.8096	0.14208	1.40425	0.76293	
1.03393	0.82411	1	0.272549	0.000127192	0.00156631	9.07393e-013	0	7.81568e-009	1.99813e-007	7.11293e-009	4.45794e-025	0.0931693	0	0	6.4043	2.0887e-008	1.79785	0.272549	-5.02075	0.281074	1.89102	0	10	0	0	0	0	5	0.5	52	16.2366	3.89425	0.987778	0.387882	-0.207918	-0.16702	0.270991	0.287895	0.107065	
1.07833	0.805385	1	0.176731	2.51492	1.3299e-007	6.43649e-017	0	3.95279e-013	3.35452e-007	2.55175e-017	0	0.618312	0	0	3.1841	6.8159	4.07799e-018	0.176731	25.4359	8.67084	0.618312	0	10	0	0	0	0	5	0.5	53	20.543	-0.401811	0.968338	7.54993	-0.207911	1.31457	0.174365	2.0059	0.633484	
1.06681	0.788844	1	0.261288	0.255443	3.28001e-011	0.0137726	0	3.89166e-012	8.40338e-012	0.053757	2.00659e-015	0.211259	0	0	5.33117	2.94932e-006	2.33441	0.261288	-5.95651	0.633779	2.6132	0	10	0	0	0	0	5	0.5	54	19.5034	0.591421	0.980095	1.81832	-0.207878	0.00521355	0.259758	0.650507	0.277343	
1.08977	0.790625	1	0.165958	2.79654	1.13959e-006	7.3205e-020	0	3.55473e-013	3.19638e-006	2.60996e-020	0	0.676521	0	0	0.381376	9.61862	4.83928e-023	0.165958	34.3585	11.6482	0.676521	0	10	0	0	0	0	5	0.5	55	20.6467	-0.447908	0.969391	7.76199	-0.207902	1.4794	0.163616	2.00265	0.690443	
