x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
0.298	1	-99999	8.00661e-007	1.29104e-005	9.60205e-011	2.58199e-005	0	7.69998e-008	1.24334e-015	1.99402	5.93183e-006	6.48339e-020	0	0	2.04744e-005	4.2809e-024	0.49999	8.00661e-007	-3.494	5.93192e-006	2.49406	0	1	0	0	0	0	0.25	0.25	10	2	5.56643	-0.207902	3.98815	7.42123e-007	5.50592e-006	1.99407	
0.402	1	-99999	0	9.96433e-008	0	1.99287e-007	0	9.97653e-006	0	1.99409	0	0	0	0	1.58023e-007	0	0.5	0	-3.4941	0	2.49409	0	1	0	0	0	0	0.25	0.25	11	2	5.56645	-0.207901	3.98816	-1.86133e-014	-2.65587e-013	1.99409	
2.1	0.402	-99999	0.296328	0.28816	0.227782	1.7227e-033	0	3.44981e-012	0.0658322	5.9606e-033	0	0.0143318	0	0	0.000181284	0.999818	2.35193e-040	0.296328	3.41077	1.33643	0.0143318	0	0.999999	0	0	0	0	0.25	0.25	12	1.98085	0.109322	-0.207872	-0.541153	0.295392	0.349059	0.0190466	
2.1	0.198	-99999	0.299112	0.0239064	0.193767	6.49908e-029	0	4.15828e-011	0.00464599	2.71052e-027	0	0.0157669	0	0	0.271817	0.728183	3.49351e-026	0.299112	2.27617	0.973896	0.0157669	0	1	0	0	0	0	0.25	0.25	13	1.01991	-0.258388	-0.207913	-0.598219	0.299113	0.246637	0.0157436	
1.25	1	-99999	0.00360534	0.0390601	7.70864e-011	0.0723302	0	2.54504e-011	3.01993e-012	1.84629	1.24944e-009	0.0078739	0	0	0.0623375	2.89783e-010	0.468831	0.00360534	-3.18223	0.0236217	2.39532	0	0.999999	0	0	0	0	0.25	0.25	14	1.99767	5.51862	-0.207878	3.93506	0.00346378	0.0218313	1.93383	
0.825	1	-99999	0	0.000103944	0	0.000207852	0	9.56371e-009	0	1.99373	0	0	0	0	0.000164845	0	0.499917	0	-3.49338	0	2.49386	0	1	0	0	0	0	0.25	0.25	15	2	5.56639	-0.207888	3.98819	-1.75825e-006	-8.28139e-006	1.994	
0.269386	0.35	-99999	0.000114089	0.0131007	1.77708e-010	0.0256047	0	7.58813e-011	2.33499e-012	1.94868	1.00974e-008	0.000432128	0	0	0.0207971	8.40875e-012	0.489601	0.000114089	-3.40266	0.0012964	2.46432	0	1	0	0	0	0	0.25	0.25	16	1	5.55224	-0.207912	3.98671	9.4941e-005	0.00108174	1.97811	
1.1	0.4	1	0.299083	1.4538e-005	0.185613	7.01725e-016	0	6.83792e-008	2.70644e-006	4.81257e-011	1.43156e-028	0.0204649	0	0	7.4679	4.30985e-009	1.26605	0.299083	-3.71627	0.24701	1.28651	0	10	0	0	0	0	3.75	0.375	17	1.00714	-0.252255	-0.207913	-0.597674	0.299077	0.246983	0.0202985	
1	0.45	1	0.299113	0.0102354	0.190428	2.14929e-027	0	9.71233e-011	0.00195488	2.09365e-025	0	0.0166306	0	0	8.28756	1.71244	1.36846e-020	0.299113	5.21603	1.95471	0.0166306	0	10	0	0	0	0	4	0.4	18	1.00092	-0.253146	-0.207913	-0.59822	0.299113	0.248109	0.0165745	
1.0375	1	-99999	0	0.00651492	0	0.0129166	0	1.52588e-010	0	1.97676	0	0	0	0	0.0103237	0	0.494854	0	-3.45481	0	2.48453	0	1.00003	0	0	0	0	0.25	0.249992	19	2.0023	5.56971	-0.206522	3.99861	-0.000674733	-0.00237911	1.99128	
0.35	0.730614	-99999	0.16757	0.895578	2.7132e-012	0.200991	0	1.11e-012	2.43709e-012	0.223762	3.41438e-015	0.263657	0	0	0.949814	1.87316e-006	0.0250923	0.16757	1.65117	0.790972	0.713502	0	1	0	0	0	0	0.25	0.25	20	1.95163	4.01603	-0.20791	1.47078	0.164178	0.749572	0.712356	
1	0.225	1	0.299112	1.90215e-005	0.171468	6.22057e-016	0	5.22615e-008	3.27125e-006	3.26061e-011	3.14343e-029	0.0419143	0	0	8.65421	1.03345e-008	0.672893	0.299112	-1.851	0.297214	0.714807	0	10	0	0	0	0	3.75	0.375	21	1.00028	-0.083128	-0.207913	-0.598219	0.299112	0.297215	0.0392746	
1.1	0.2	1	0.299113	1.61281e-005	0.173724	1.06386e-015	0	6.16375e-008	2.81014e-006	6.57679e-011	3.08241e-028	0.0385297	0	0	7.3077	5.38931e-009	1.34615	0.299113	-3.88431	0.289316	1.38468	0	10	0	0	0	0	3.75	0.375	22	1.00164	-0.107601	-0.207913	-0.598221	0.299113	0.289309	0.0385196	
1.1	0.65	1	0.297259	0.0161891	0.181655	4.17749e-028	0	6.1405e-011	0.00294956	2.57279e-026	0	0.0175612	0	0	5.61816	4.38184	3.08908e-022	0.297259	13.2349	4.61913	0.0175612	0	10	0	0	0	0	3.92857	0.392857	23	1.01383	-0.213243	-0.207913	-0.563983	0.29688	0.249007	0.0195447	
1	0.675	1	0.299112	0.0360223	0.19993	7.27922e-030	0	2.75966e-011	0.00722331	2.01478e-028	0	0.0100002	0	0	0.956326	9.04367	1.41573e-026	0.299112	27.2143	9.28083	0.0100002	0	10	0	0	0	0	3.75	0.375	24	1.00108	-0.276357	-0.207913	-0.598214	0.299112	0.242552	0.01003	
1.6	0	-99999	0.299112	0.00123481	0.1798	2.1602e-023	0	8.0506e-010	0.000222678	1.74425e-020	0	0.0298035	0	0	0.999658	0.000342441	1.13971e-015	0.299112	0.121699	0.269776	0.0298035	0	1	0	0	0	0	0.25	0.25	25	1.00522	-0.175975	-0.207913	-0.598219	0.299112	0.269423	0.029801	
1.43	0.3	-99999	0.295757	0.257295	0.218347	3.89893e-033	0	3.86364e-012	0.0563462	1.51087e-032	0	0.0181599	0	0	0.000265644	0.999734	1.60565e-039	0.295757	3.38548	1.32891	0.0181599	0	1	0	0	0	0	0.25	0.25	26	1.08711	0.0620377	-0.207912	-0.539976	0.295314	0.332476	0.0204132	
1.77246	0.3	-99999	0.293388	0.30333	0.209029	3.7687e-033	0	3.27728e-012	0.0635928	1.23877e-032	0	0.0297491	0	0	0.000169368	0.999831	3.8504e-040	0.293388	3.48541	1.3617	0.0297491	0	1	0	0	0	0	0.25	0.25	27	1.23197	0.239647	-0.207912	-0.494358	0.292339	0.371592	0.0350549	
0.643247	0.3375	-99999	0.126309	3.79799	3.67577e-009	8.27728e-013	0	2.61742e-013	1.4002e-008	2.17294e-013	0	0.87328	0	0	0.830719	0.169281	1.03641e-015	0.126309	7.79896	2.78912	0.87328	0	1	0	0	0	0	0.25	0.25	28	1	9.25876	-0.207908	2.18045	0.117894	2.19363	0.913247	
1.1	0.1	1	0.299113	1.63163e-005	0.172287	1.09948e-015	0	6.09266e-008	2.81942e-006	6.71864e-011	3.22143e-028	0.0406848	0	0	7.31058	5.53619e-009	1.34471	0.299113	-3.87137	0.294345	1.38539	0	10	0	0	0	0	3.75	0.375	29	1.00013	-0.0902616	-0.207913	-0.598221	0.299113	0.294365	0.0406932	
0.130053	0.35	-99999	3.21637e-007	5.56921e-005	2.44903e-010	0.000111373	0	1.78498e-008	1.36796e-014	1.99388	3.50647e-006	1.60671e-015	0	0	8.83218e-005	3.78083e-021	0.499956	3.21637e-007	-3.49371	3.50671e-006	2.49396	0	1	0	0	0	0	0.25	0.25	30	1	5.56636	-0.207911	3.98816	2.64197e-007	2.89029e-006	1.99402	
1.0625	0.9	1	0.285165	0.518831	0.187262	1.50794e-033	0	1.91603e-012	0.0974452	2.89783e-033	0	0.0732547	0	0	0.000377845	9.99962	1.53225e-040	0.285165	30.9082	10.5041	0.0732547	0	10	0	0	0	0	3.75	0.375	31	0.999048	0.94057	-0.207885	-0.345832	0.282653	0.538687	0.086111	
1.15083	0.931206	-99999	0.115247	0.413297	5.94888e-012	0.27513	0	2.40528e-012	2.46595e-012	0.663727	4.23364e-013	0.172542	0	0	0.661238	2.81011e-007	0.169381	0.115247	-0.0684022	0.517628	1.28078	0	0.999999	0	0	0	0	0.25	0.25	32	1.65355	4.6053	-0.207881	2.26865	0.112143	0.541958	1.12655	
1.1	0.775	1	0.292257	0.229992	0.185428	2.23091e-032	0	4.3223e-012	0.0427734	9.67124e-032	0	0.0406312	0	0	0.00437877	9.99562	3.49497e-036	0.292257	30.4222	10.3457	0.0406312	0	10	0	0	0	0	3.92857	0.392857	33	1.01371	0.259564	-0.207912	-0.473088	0.290952	0.36702	0.0474191	
1.09219	0.942092	-99999	0.151817	0.622432	3.96623e-012	0.241846	0	1.59711e-012	2.47603e-012	0.387402	3.72685e-014	0.231229	0	0	0.854436	8.26947e-007	0.0727814	0.151817	0.941606	0.693689	0.933259	0	1	0	0	0	0	0.25	0.25	34	1.51555	4.3858	-0.207905	1.72449	0.147631	0.732956	0.878251	
1.08438	0.9	1	0.281478	0.560367	0.170611	1.84607e-033	0	1.77401e-012	0.0958883	3.28465e-033	0	0.0922914	0	0	0.000329167	9.99967	1.12995e-040	0.281478	31.0244	10.543	0.0922914	0	10	0	0	0	0	3.75	0.375	35	1.00825	1.15253	-0.207895	-0.284071	0.278625	0.581816	0.106942	
1.1	0.8375	1	0.287207	0.40848	0.18211	3.74578e-033	0	2.43365e-012	0.0746087	9.14295e-033	0	0.0643021	0	0	0.000796118	9.99921	3.46246e-039	0.287207	30.7379	10.4488	0.0643021	0	10	0	0	0	0	3.75	0.375	36	1.01072	0.709149	-0.207929	-0.383225	0.285091	0.47767	0.0752245	
1.1	0.86875	1	0.284457	0.502221	0.180017	2.03635e-033	0	1.9794e-012	0.0906767	4.04269e-033	0	0.0771574	0	0	0.000433348	9.99957	3.0008e-040	0.284457	30.9002	10.5017	0.0771574	0	10	0	0	0	0	3.75	0.375	37	1.00748	0.948645	-0.207919	-0.334569	0.281918	0.536283	0.0902051	
1.07344	0.875	1	0.299894	0.0125185	0.204452	9.85814e-029	0	7.94098e-011	0.00256702	7.85155e-027	0	0.00211243	0	0	7.11241	2.88677	2.52698e-022	0.299894	8.68384	3.10012	0.00211243	0	9.99918	0	0	0	0	5	0.500041	38	1.00321	-0.332234	-0.200949	-0.607464	0.299749	0.224678	0.0030975	
1.08231	0.853125	1	0.297074	0.0243037	0.183249	7.43327e-029	0	4.0903e-011	0.00446684	3.04944e-027	0	0.0162929	0	0	2.73076	7.26923	3.83819e-024	0.297074	21.9016	7.50582	0.0162929	0	9.99999	0	0	0	0	5	0.500001	39	1.00676	-0.18279	-0.207787	-0.558056	0.296494	0.257195	0.0192565	
1	0.7875	1	0.299157	0.0936141	0.21235	1.03798e-031	0	1.06191e-011	0.0199379	1.1055e-030	0	0.00779317	0	0	0.0564055	9.94359	4.00133e-032	0.299157	29.9755	10.1993	0.00779317	0	10	0	0	0	0	3.75	0.375	40	1.00061	-0.239502	-0.207911	-0.598976	0.299162	0.255835	0.00779398	
1.05666	0.80625	1	0.299124	1.3199e-005	0.188803	7.66875e-016	0	7.5316e-008	2.4994e-006	5.79292e-011	2.79727e-028	0.0159926	0	0	6.87038	3.01826e-009	1.56481	0.299124	-4.63045	0.236784	1.5808	0	10	0	0	0	0	5	0.5	41	1.00515	-0.287334	-0.207913	-0.598175	0.29911	0.236875	0.0160437	
1.07479	0.826783	1	0.298493	1.69365e-005	0.176409	6.45038e-016	0	5.86955e-008	2.99661e-006	3.79731e-011	5.73719e-029	0.0297471	0	0	8.21752	7.1265e-009	0.891241	0.298493	-2.55471	0.265654	0.920988	0	10	0	0	0	0	5	0.5	42	1.00746	-0.166434	-0.207908	-0.584977	0.298249	0.268791	0.0279875	
1	0.84375	1	0.298639	0.156323	0.220565	1.25472e-032	0	6.35922e-012	0.0345817	8.00269e-032	0	0.00820833	0	0	0.0117149	9.98829	4.4807e-035	0.298639	30.1886	10.2681	0.00820833	0	10	0	0	0	0	3.75	0.375	43	0.999614	-0.147179	-0.207912	-0.588374	0.298471	0.282641	0.00909654	
1.06229	0.857745	1	0.299154	1.22998e-005	0.192858	6.05154e-016	0	8.08223e-008	2.37915e-006	4.9055e-011	1.86193e-028	0.0101431	0	0	6.91154	2.50985e-009	1.54426	0.299154	-4.5922	0.22329	1.5544	0	10.0001	0	0	0	0	5	0.499997	44	1.00368	-0.334357	-0.208403	-0.598364	0.29912	0.223506	0.0102969	
1.03125	0.9	1	0.288585	0.463154	0.200545	1.47785e-033	0	2.14636e-012	0.0931587	3.18141e-033	0	0.0559978	0	0	0.000495959	9.9995	3.63702e-040	0.288585	30.7788	10.4612	0.0559978	0	10	0	0	0	0	3.92857	0.392857	45	0.990949	0.719325	-0.207908	-0.404358	0.28647	0.490903	0.0667918	
1.05904	0.838429	1	0.299173	1.34441e-005	0.188451	7.56881e-016	0	7.39427e-008	2.54107e-006	5.61318e-011	2.49382e-028	0.0168948	0	0	6.98164	3.23517e-009	1.50918	0.299173	-4.45995	0.239138	1.52608	0	10	0	0	0	0	5	0.5	46	1.00454	-0.280059	-0.207925	-0.598919	0.299159	0.23925	0.0169623	
1.03183	0.85294	1	0.299198	1.21533e-005	0.190958	8.59169e-016	0	8.17966e-008	2.32764e-006	7.04855e-011	5.53499e-028	0.0133249	0	0	6.26507	2.17313e-009	1.86746	0.299198	-5.54906	0.230935	1.88078	0	9.99998	0	0	0	0	5	0.500001	47	1.00113	-0.308407	-0.207745	-0.599483	0.299196	0.231041	0.0134451	
1.04841	0.878942	1	0.301525	1.01184e-005	0.210058	2.53828e-016	0	9.82467e-008	2.13175e-006	2.50117e-011	3.26761e-029	0.00251768	0	0	7.36024	1.62071e-009	1.31953	0.301525	-3.94852	0.217613	1.32205	0	9.99931	0	0	0	0	5	0.500035	48	1.00004	-0.403209	-0.202045	-0.640233	0.301881	0.213577	0.000387762	
1.1	0.80625	1	0.289545	0.333323	0.184731	6.74214e-033	0	2.98238e-012	0.0617576	2.01672e-032	0	0.0535645	0	0	0.00144431	9.99856	3.77502e-038	0.289545	30.605	10.4057	0.0535645	0	10	0	0	0	0	3.75	0.375	49	1.01223	0.51293	-0.207916	-0.424577	0.287788	0.430224	0.0626707	
1.0628	0.769093	1	0.299049	1.2566e-005	0.19117	6.67137e-016	0	7.91097e-008	2.40937e-006	5.29335e-011	2.26979e-028	0.011865	0	0	6.8571	2.63208e-009	1.57145	0.299049	-4.66687	0.226767	1.58331	0	10	0	0	0	0	5	0.5	50	1.00699	-0.319518	-0.207913	-0.596834	0.299023	0.227037	0.0120316	
1	0.871875	1	0.296906	0.232196	0.221138	4.69949e-033	0	4.28127e-012	0.0514996	2.01795e-032	0	0.0150821	0	0	0.0035684	9.99643	4.7515e-037	0.296906	30.3333	10.3143	0.0150821	0	10	0	0	0	0	3.92857	0.392857	51	0.998002	0.02669	-0.207912	-0.555241	0.29631	0.326529	0.0181691	
1.03393	0.82411	1	0.299142	1.32662e-005	0.184907	1.09932e-015	0	7.49344e-008	2.46029e-006	8.26213e-011	7.9078e-028	0.0219774	0	0	6.29298	2.74912e-009	1.85351	0.299142	-5.47261	0.250842	1.87549	0	10	0	0	0	0	5	0.5	52	1.00225	-0.239733	-0.207908	-0.598691	0.299144	0.250907	0.0220552	
1.07833	0.805385	1	0.297809	0.00989021	0.181788	3.33449e-027	0	1.00513e-010	0.00180326	3.36154e-025	0	0.0195683	0	0	8.48924	1.51076	2.46916e-020	0.297809	4.62225	1.75306	0.0195683	0	10	0	0	0	0	5	0.5	53	1.00855	-0.201139	-0.207913	-0.572809	0.297456	0.255342	0.0214723	
1.06681	0.788844	1	0.299058	1.25539e-005	0.191961	5.99122e-016	0	7.91858e-008	2.41702e-006	4.75827e-011	1.65711e-028	0.0107468	0	0	7.0272	2.70072e-009	1.4864	0.299058	-4.41621	0.224204	1.49715	0	10	0	0	0	0	5	0.5	54	1.007	-0.328695	-0.207913	-0.596887	0.299026	0.22439	0.0108491	
1.08977	0.790625	1	0.296115	0.0643264	0.18261	2.12274e-030	0	1.54539e-011	0.0117815	3.29019e-029	0	0.0225959	0	0	0.199261	9.80074	3.14752e-029	0.296115	29.5687	10.0629	0.0225959	0	10	0	0	0	0	5	0.5	55	1.01118	-0.085787	-0.207913	-0.541942	0.295443	0.281969	0.0260747	
1.03891	0.784227	1	0.299122	1.20437e-005	0.192115	7.22844e-016	0	8.25408e-008	2.32064e-006	5.9841e-011	3.43853e-028	0.0110096	0	0	6.51182	2.2115e-009	1.74409	0.299122	-5.18822	0.225146	1.7551	0	10	0	0	0	0	5	0.5	56	1.00347	-0.327405	-0.207913	-0.598363	0.299122	0.225246	0.0110463	
1.08112	0.773803	1	0.297872	2.07565e-005	0.178748	1.98477e-016	0	4.78932e-008	3.72118e-006	9.53388e-012	7.50701e-031	0.0214808	0	0	9.59387	1.55182e-008	0.203064	0.297872	-0.523244	0.243194	0.224545	0	10	0	0	0	0	5	0.5	57	1.01038	-0.232889	-0.207913	-0.574632	0.297575	0.245845	0.0200342	
1.1	0.7125	1	0.295343	0.0864834	0.181417	7.50296e-031	0	1.14946e-011	0.0157361	8.64995e-030	0	0.0255859	0	0	0.0835097	9.91649	8.0409e-031	0.295343	29.954	10.1904	0.0255859	0	10	0	0	0	0	3.75	0.375	58	1.01413	-0.0413149	-0.207913	-0.528733	0.294581	0.291236	0.0295374	
1.1	0.74375	1	0.293748	0.167328	0.18493	6.56131e-032	0	5.94101e-012	0.0310357	3.90964e-031	0	0.0332113	0	0	0.0113933	9.98861	1.80712e-034	0.293748	30.297	10.3042	0.0332113	0	10	0	0	0	0	3.57143	0.357143	59	1.01392	0.113569	-0.207912	-0.499856	0.292698	0.330195	0.038667	
1.07735	0.750481	1	0.298736	9.62896e-006	0.192062	1.30773e-015	0	1.0324e-007	1.85484e-006	1.3541e-010	4.9818e-027	0.00813127	0	0	4.38937	7.61598e-010	2.80531	0.298736	-8.3834	0.216457	2.81344	0	10	0	0	0	0	5	0.5	60	1.00993	-0.347259	-0.207913	-0.590668	0.29862	0.216598	0.00944224	
1.1	0.68125	1	0.296575	0.03034	0.17935	4.07588e-029	0	3.27651e-011	0.00545763	1.33943e-027	0	0.020342	0	0	1.64781	8.35219	3.93898e-025	0.296575	25.1737	8.59803	0.020342	0	10	0	0	0	0	3.75	0.375	61	1.01405	-0.155649	-0.207913	-0.551318	0.296054	0.262814	0.0230535	
1.08303	0.728125	1	0.298367	1.12523e-005	0.187041	1.19837e-015	0	8.83459e-008	2.11088e-006	1.06185e-010	2.00196e-027	0.0128341	0	0	5.30098	1.42942e-009	2.34951	0.298367	-6.99717	0.225545	2.36234	0	10	0	0	0	0	5	0.5	62	1.01095	-0.306794	-0.207913	-0.583906	0.298179	0.226516	0.013392	
1	0.73125	1	0.299113	0.0603716	0.204467	8.81358e-031	0	1.64663e-011	0.0123806	1.45557e-029	0	0.0102177	0	0	0.214931	9.78507	1.83929e-029	0.299113	29.4688	10.0326	0.0102177	0	10	0	0	0	0	3.75	0.375	63	1.00095	-0.255706	-0.207913	-0.598231	0.299113	0.249367	0.0102528	
1.05667	0.682477	1	0.299106	1.25084e-005	0.191582	6.65142e-016	0	7.9474e-008	2.4035e-006	5.30183e-011	2.29616e-028	0.0116894	0	0	6.8394	2.59493e-009	1.5803	0.299106	-4.69413	0.226653	1.59199	0	10	0	0	0	0	5	0.5	64	1.00618	-0.321985	-0.207913	-0.598065	0.299103	0.226725	0.0117318	
1.06606	0.735712	1	0.29905	1.23656e-005	0.192021	6.27188e-016	0	8.03919e-008	2.3815e-006	5.05704e-011	2.0202e-028	0.0106001	0	0	6.87924	2.52743e-009	1.56038	0.29905	-4.63873	0.223824	1.57098	0	10	0	0	0	0	5	0.5	65	1.0077	-0.32991	-0.207913	-0.59689	0.299026	0.224029	0.0107203	
1.0269	0.689646	1	0.299114	1.22367e-005	0.190225	8.74839e-016	0	8.12385e-008	2.33463e-006	7.12814e-011	5.66371e-028	0.0137846	0	0	6.26928	2.21119e-009	1.86536	0.299114	-5.54093	0.231581	1.87915	0	10	0	0	0	0	5	0.5	66	1.0028	-0.305261	-0.207913	-0.598237	0.299114	0.231635	0.013898	
1.06767	0.716546	1	0.299061	1.24431e-005	0.192652	5.56441e-016	0	7.98911e-008	2.4043e-006	4.45866e-011	1.38047e-028	0.00973771	0	0	7.10302	2.66776e-009	1.44849	0.299061	-4.30651	0.221867	1.45823	0	10	0	0	0	0	5	0.5	67	1.00825	-0.337245	-0.207913	-0.597092	0.299039	0.221944	0.00984322	
1.055	0.701829	1	0.299107	1.24169e-005	0.191775	6.66433e-016	0	8.00597e-008	2.38831e-006	5.35127e-011	2.38078e-028	0.0114074	0	0	6.79996	2.52629e-009	1.60002	0.299107	-4.75442	0.225999	1.61143	0	10	0	0	0	0	5	0.5	68	1.00604	-0.324125	-0.207913	-0.598071	0.299103	0.226102	0.011467	
1.04391	0.724195	1	0.299117	1.24893e-005	0.190728	7.57391e-016	0	7.95959e-008	2.38912e-006	6.0464e-011	3.39578e-028	0.0130532	0	0	6.6164	2.48767e-009	1.6918	0.299117	-5.02318	0.22989	1.70485	0	10	0	0	0	0	5	0.5	69	1.00464	-0.311152	-0.207913	-0.598274	0.299116	0.229956	0.0130803	
1.07872	0.694212	1	0.298851	1.1212e-005	0.191012	9.41352e-016	0	8.86632e-008	2.14799e-006	8.37109e-011	1.0053e-027	0.0105846	0	0	5.69444	1.55135e-009	2.15278	0.298851	-6.41599	0.222768	2.16336	0	10	0	0	0	0	5	0.5	70	1.00998	-0.328092	-0.207913	-0.593141	0.298782	0.223187	0.0113166	
1.04433	0.750443	1	0.299122	1.22668e-005	0.191898	6.93982e-016	0	8.10393e-008	2.36096e-006	5.64066e-011	2.82422e-028	0.0113368	0	0	6.67235	2.39161e-009	1.66382	0.299122	-4.94611	0.225911	1.67516	0	10	0	0	0	0	5	0.5	71	1.00466	-0.324787	-0.207913	-0.598357	0.299122	0.226005	0.0113828	
1.03629	0.706486	1	0.299115	1.23238e-005	0.190317	8.40964e-016	0	8.06647e-008	2.35239e-006	6.80373e-011	4.8927e-028	0.0136519	0	0	6.37256	2.29704e-009	1.81372	0.299115	-5.38654	0.231275	1.82737	0	10	0	0	0	0	5	0.5	72	1.00375	-0.306413	-0.207913	-0.598245	0.299115	0.231333	0.0136588	
1.02127	0.723451	1	0.299114	1.10333e-005	0.188657	1.58864e-015	0	9.00996e-008	2.08767e-006	1.43561e-010	5.08916e-027	0.0161385	0	0	4.73281	1.21353e-009	2.63359	0.299114	-7.83621	0.237074	2.64973	0	10	0	0	0	0	5	0.5	73	1.00226	-0.286123	-0.207913	-0.59824	0.299114	0.23715	0.0164963	
1.03214	0.737509	1	0.299116	1.2228e-005	0.190355	8.64111e-016	0	8.12968e-008	2.33456e-006	7.04577e-011	5.47733e-028	0.0136046	0	0	6.28663	2.21407e-009	1.85669	0.299116	-5.51563	0.231171	1.87029	0	10	0	0	0	0	5	0.5	74	1.00328	-0.306668	-0.207913	-0.598269	0.299116	0.231263	0.0136395	
1	0.759375	1	0.299127	0.0752973	0.208122	3.03167e-031	0	1.32023e-011	0.0157175	4.01436e-030	0	0.00896932	0	0	0.11	9.89	8.5414e-031	0.299127	29.7969	10.1407	0.00896932	0	10	0	0	0	0	3.92857	0.392857	75	1.0008	-0.250334	-0.207912	-0.598489	0.29913	0.251665	0.00898566	
1	0.703125	1	0.299112	0.0543161	0.203254	1.38152e-030	0	1.8302e-011	0.0110727	2.53596e-029	0	0.0103085	0	0	0.294475	9.70553	7.43132e-029	0.299112	29.2232	9.95078	0.0103085	0	10	0	0	0	0	3.75	0.375	76	1.001	-0.261892	-0.207913	-0.598207	0.299112	0.247267	0.010343	
