x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
0.945431	0.351563	-99999	0	0.259482	0	0.348968	0	3.83107e-012	0	1.34088	0	0	0	0	0.391468	0	0.304266	0	-1.9942	0	1.99412	0	1	0	0	0	0	0.25	0.25	532	9.27725e-018	5.26219	-0.207912	3.98816	-3.66971e-018	-3.04337e-018	1.68986	
0.968614	0.379688	-99999	0	0.238938	0	0.330455	0	4.16047e-012	0	1.37893	0	0	0	0	0.363534	0	0.318233	0	-2.09469	0	2.02761	0	1	0	0	0	0	0.25	0.25	533	-1.8648e-018	5.28165	-0.207912	3.98816	-3.41957e-019	-3.33906e-019	1.70932	
0.976342	0.407813	-99999	0	0.27206	0	0.359753	0	3.65396e-012	0	1.31842	0	0	0	0	0.408196	0	0.295902	0	-1.93407	0	1.97407	0	1	0	0	0	0	0.25	0.25	534	-1.18772e-018	5.25029	-0.207912	3.98816	-4.6912e-019	-4.69319e-019	1.67795	
0.904045	0.4005	-99999	0	0.259502	0	0.348985	0	3.83078e-012	0	1.34085	0	0	0	0	0.391495	0	0.304253	0	-1.99411	0	1.99409	0	1	0	0	0	0	0.25	0.25	535	-8.55153e-015	5.26217	-0.207912	3.98816	-9.72086e-016	-9.81392e-016	1.68984	
0.964324	0.45456	-99999	0	0.24391	0	0.335041	0	4.07566e-012	0	1.36956	0	0	0	0	0.370363	0	0.314819	0	-2.07011	0	2.01942	0	1	0	0	0	0	0.25	0.25	536	3.81573e-017	5.27684	-0.207912	3.98816	-1.58345e-019	-8.69047e-020	1.7045	
0.950335	0.443472	-99999	0	0.258758	0	0.348334	0	3.84179e-012	0	1.3422	0	0	0	0	0.390496	0	0.304752	0	-1.9977	0	1.99528	0	1	0	0	0	0	0.25	0.25	537	1.33487e-017	5.26291	-0.207912	3.98816	2.37456e-018	2.21336e-018	1.69058	
0.95341	0.42548	-99999	0	0.257036	0	0.346823	0	3.86753e-012	0	1.34533	0	0	0	0	0.388182	0	0.305909	0	-2.00602	0	1.99806	0	1	0	0	0	0	0.25	0.25	538	-3.64578e-018	5.26451	-0.207912	3.98816	-1.778e-018	-1.61004e-018	1.69218	
0.981761	0.449145	-99999	0	0.356759	0	0.422775	0	2.78646e-012	0	1.18154	0	0	0	0	0.512955	0	0.243523	0	-1.55535	0	1.84784	0	1	0	0	0	0	0.25	0.25	539	-4.76282e-019	5.17629	-0.207912	3.98816	3.44348e-021	-2.0112e-021	1.60396	
0.886538	0.493017	-99999	0	0.259502	0	0.348986	0	3.83077e-012	0	1.34085	0	0	0	0	0.391495	0	0.304253	0	-1.99411	0	1.99409	0	1	0	0	0	0	0.25	0.25	540	-3.22262e-014	5.26217	-0.207912	3.98816	-1.48196e-014	-9.36833e-015	1.68984	
0.860947	0.486828	-99999	0	0.259505	0	0.348988	0	3.83073e-012	0	1.34085	0	0	0	0	0.391499	0	0.304251	0	-1.99409	0	1.99409	0	1	0	0	0	0	0.25	0.25	541	-1.73726e-013	5.26217	-0.207912	3.98816	-5.98314e-014	-1.65746e-013	1.68983	
1.17189	0.384014	-99999	0	0.257118	0	0.346895	0	3.8663e-012	0	1.34518	0	0	0	0	0.388291	0	0.305855	0	-2.00563	0	1.99793	0	1	0	0	0	0	0.25	0.25	542	-4.78862e-017	5.26443	-0.207912	3.98816	-7.59023e-018	-1.12023e-017	1.69209	
1.19688	0.367496	-99999	0	0.259208	0	0.348728	0	3.83513e-012	0	1.34138	0	0	0	0	0.3911	0	0.30445	0	-1.99553	0	1.99456	0	1	0	0	0	0	0.25	0.25	543	-2.97461e-018	5.2625	-0.207912	3.98816	-5.75094e-019	-7.26127e-019	1.69016	
1.19064	0.397589	-99999	0	0.258401	0	0.348022	0	3.8471e-012	0	1.34285	0	0	0	0	0.390017	0	0.304992	0	-1.99942	0	1.99586	0	1	0	0	0	0	0.25	0.25	544	-2.74609e-016	5.26329	-0.207912	3.98816	-4.2238e-017	-5.80865e-017	1.69095	
1.25405	0.397163	-99999	0	0.259487	0	0.348972	0	3.831e-012	0	1.34088	0	0	0	0	0.391474	0	0.304263	0	-1.99418	0	1.99411	0	1	0	0	0	0	0.25	0.25	545	-1.67394e-016	5.26219	-0.207912	3.98816	-2.28378e-017	-3.14309e-017	1.68985	
1.22238	0.40326	-99999	0	0.259649	0	0.349114	0	3.82861e-012	0	1.34059	0	0	0	0	0.391692	0	0.304154	0	-1.9934	0	1.99385	0	1	0	0	0	0	0.25	0.25	546	-5.04662e-016	5.26203	-0.207912	3.98816	-7.84099e-017	-1.05153e-016	1.6897	
1.17469	0.426193	-99999	0	0.255394	0	0.345374	0	3.8924e-012	0	1.34832	0	0	0	0	0.385968	0	0.307016	0	-2.01398	0	2.00071	0	1	0	0	0	0	0.25	0.25	547	-5.44494e-015	5.26592	-0.207912	3.98816	-7.86919e-016	-1.41199e-015	1.69358	
1.19972	0.474691	-99999	5.17675e-014	0.259885	0	0.34932	0	3.82514e-012	0	1.34016	0	0	0	0	0.392008	0	0.303996	5.17675e-014	-1.99226	0	1.99348	0	1	0	0	0	0	0.25	0.25	548	1.05329e-012	5.26163	-0.207912	3.98816	1.22348e-013	-7.38421e-014	1.68929	
1.192	0.447968	-99999	0	0.259133	0	0.348663	0	3.83623e-012	0	1.34152	0	0	0	0	0.391	0	0.3045	0	-1.99589	0	1.99468	0	1	0	0	0	0	0.25	0.25	549	2.95225e-015	5.26251	-0.207912	3.98816	-4.58966e-015	-1.06564e-014	1.69017	
1.1238	0.478125	-99999	0	0.595152	0	0.534286	0	1.67032e-012	0	0.895076	0	0	0	0	0.730857	0	0.134572	0	-0.703639	0	1.56393	0	1	0	0	0	0	0.25	0.25	550	2.72072e-013	4.99656	-0.207912	3.98816	1.76995e-014	-4.32507e-014	1.42423	
1.17931	0.344578	-99999	0	0.258459	0	0.348073	0	3.84624e-012	0	1.34274	0	0	0	0	0.390094	0	0.304953	0	-1.99914	0	1.99577	0	1	0	0	0	0	0.25	0.25	551	-2.44645e-019	5.26327	-0.207912	3.98816	-4.30893e-020	-3.95087e-020	1.69093	
1.17697	0.318171	-99999	0	0.258917	0	0.348474	0	3.83943e-012	0	1.34191	0	0	0	0	0.39071	0	0.304645	0	-1.99693	0	1.99503	0	1	0	0	0	0	0.25	0.25	552	1.2046e-021	5.26285	-0.207912	3.98816	-1.24507e-022	3.92071e-022	1.69051	
0.963423	0.267187	-99999	0	0.255851	0	0.345778	0	3.88544e-012	0	1.34748	0	0	0	0	0.386585	0	0.306707	0	-2.01176	0	1.99997	0	1	0	0	0	0	0.25	0.25	553	5.80532e-019	5.26565	-0.207912	3.98815	-3.35225e-020	-2.06938e-020	1.69332	
0.924235	0.182813	-99999	0	0.259464	0	0.348952	0	3.83134e-012	0	1.34092	0	0	0	0	0.391443	0	0.304278	0	-1.99429	0	1.99415	0	1	0	0	0	0	0.25	0.25	554	1.88996e-018	5.26221	-0.207912	3.98816	-3.46515e-018	-3.40821e-018	1.68988	
1.04609	0.0384089	1	0	1.50841	0	0.573754	0	6.59037e-013	0	0.379247	0	0	0	0	7.9169	0	1.04155	0	-1.99549	0	1.99455	0	10	0	0	0	0	5	0.5	555	5.96028e-024	4.52534	-0.207911	3.98816	4.38812e-025	4.03207e-025	0.952998	
1.02524	0.0323797	1	0	1.51765	0	0.572683	0	6.55024e-013	0	0.376234	0	0	0	0	7.94436	0	1.02782	0	-1.94205	0	1.97674	0	10	0	0	0	0	5	0.5	556	-1.70445e-022	4.52118	-0.207911	3.98816	-1.09959e-022	-1.07916e-022	0.948835	
1.04201	0.0185901	1	0	1.50846	0	0.573748	0	6.59014e-013	0	0.379229	0	0	0	0	7.91706	0	1.04147	0	-1.99518	0	1.99445	0	10	0	0	0	0	5	0.5	557	-1.36383e-024	4.52531	-0.207911	3.98816	-2.45139e-024	-2.41386e-024	0.952968	
1.025	0	1	0	1.5105	0	0.573513	0	6.58123e-013	0	0.378562	0	0	0	0	7.92315	0	1.03843	0	-1.98334	0	1.9905	0	10	0	0	0	0	5	0.5	558	1.78902e-024	4.52446	-0.207911	3.98816	-1.60674e-024	-1.55317e-024	0.952115	
1.20167	0.0981315	-99999	0	0.259511	0	0.348993	0	3.83065e-012	0	1.34083	0	0	0	0	0.391507	0	0.304247	0	-1.99406	0	1.99407	0	1	0	0	0	0	0.25	0.25	559	1.12221e-027	5.26216	-0.207912	3.98816	2.57533e-029	-4.23938e-028	1.68983	
1.2458	0.0989191	-99999	0	0.259504	0	0.348986	0	3.83075e-012	0	1.34084	0	0	0	0	0.391498	0	0.304251	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	560	-1.40889e-024	5.26216	-0.207912	3.98815	-4.75008e-025	-2.1812e-025	1.68983	
1.22363	0.104289	-99999	0	0.259505	0	0.348987	0	3.83074e-012	0	1.34084	0	0	0	0	0.391499	0	0.304251	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	561	-2.63493e-026	5.26216	-0.207912	3.98815	2.35267e-027	-4.46232e-028	1.68983	
1.24499	0.144024	-99999	0	0.259504	0	0.348987	0	3.83075e-012	0	1.34085	0	0	0	0	0.391497	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	562	-2.06698e-023	5.26217	-0.207912	3.98816	-4.06315e-024	-2.9749e-024	1.68983	
1.22912	0.126947	-99999	0	0.259504	0	0.348986	0	3.83076e-012	0	1.34085	0	0	0	0	0.391497	0	0.304252	0	-1.9941	0	1.99408	0	1	0	0	0	0	0.25	0.25	563	-8.65987e-025	5.26216	-0.207912	3.98815	-1.15396e-025	-1.22652e-025	1.68983	
1.22283	0.148711	-99999	0	0.259516	0	0.348997	0	3.83058e-012	0	1.34083	0	0	0	0	0.391513	0	0.304244	0	-1.99404	0	1.99407	0	1	0	0	0	0	0.25	0.25	564	1.81495e-024	5.26216	-0.207912	3.98816	-1.08902e-025	1.38677e-025	1.68982	
1.24654	0.206082	-99999	0	0.259511	0	0.348993	0	3.83065e-012	0	1.34083	0	0	0	0	0.391507	0	0.304247	0	-1.99406	0	1.99407	0	1	0	0	0	0	0.25	0.25	565	-5.44642e-021	5.26216	-0.207912	3.98816	-9.65477e-022	-1.20199e-021	1.68983	
1.21512	0.185482	-99999	0	0.259501	0	0.348985	0	3.8308e-012	0	1.34085	0	0	0	0	0.391493	0	0.304253	0	-1.99411	0	1.99409	0	1	0	0	0	0	0.25	0.25	566	-2.40354e-022	5.26217	-0.207912	3.98816	-4.99633e-023	-8.00869e-023	1.68983	
1.23919	0.171336	-99999	0	0.259494	0	0.348978	0	3.8309e-012	0	1.34087	0	0	0	0	0.391484	0	0.304258	0	-1.99415	0	1.9941	0	1	0	0	0	0	0.25	0.25	567	-1.22951e-022	5.26218	-0.207912	3.98816	-2.49362e-023	-2.71663e-023	1.68984	
0.904688	1	-99999	0.0954593	0.213051	9.13256e-012	0.19199	0	4.666e-012	1.95147e-012	0.89848	3.12757e-012	0.0307602	0	0	0.392367	3.50654e-008	0.303816	0.0954593	-1.47384	0.0922808	1.42505	0	1	0	0	0	0	0.25	0.25	568	0.664258	3.43465	-0.207912	2.46489	0.0993441	0.0959002	1.09788	
1.13317	0.560188	-99999	1.21817e-010	0.624095	0	0.543015	0	1.59286e-012	0	0.867512	0	0	0	0	0.750114	0	0.124943	1.21817e-010	-0.618247	0	1.53547	0	1	0	0	0	0	0.25	0.25	569	1.01979e-009	4.97456	-0.207912	3.98816	1.52479e-010	-3.70971e-012	1.40222	
1.24381	0.648293	-99999	0	0.343999	1.46237e-016	0.414261	0	2.88982e-012	5.04545e-017	1.20069	7.40228e-017	1.85214e-015	0	0	0.498082	3.00035e-012	0.250959	0	-1.60957	3.00618e-012	1.86591	0	1	0	0	0	0	0.25	0.25	570	-1.73654e-007	5.18422	-0.207912	3.98816	-2.59754e-008	-2.62475e-008	1.61188	
1.23908	0.717703	-99999	0	0.356969	4.19122e-016	0.422913	0	2.78482e-012	1.50057e-016	1.18123	1.94664e-016	5.16177e-014	0	0	0.513196	9.90058e-012	0.243402	0	-1.55447	1.00562e-011	1.84755	0	1	0	0	0	0	0.25	0.25	571	-3.08058e-006	5.1757	-0.207911	3.98817	-4.60754e-007	-4.59597e-007	1.60336	
1.24407	0.688774	-99999	0	0.354352	4.57873e-016	0.421193	0	2.80539e-012	1.62729e-016	1.18512	2.16354e-016	6.50813e-014	0	0	0.510174	1.05174e-011	0.244913	0	-1.5655	1.07135e-011	1.85122	0	1	0	0	0	0	0.25	0.25	572	-1.16873e-006	5.17687	-0.207912	3.98817	-1.74806e-007	-1.74776e-007	1.60453	
1.27961	0.709795	-99999	0	0.303339	3.29688e-018	0.384887	0	3.27718e-012	1.00304e-018	1.26508	2.21363e-018	1.19222e-020	0	0	0.448516	4.17646e-014	0.275742	0	-1.78897	4.17712e-014	1.92571	0	1	0	0	0	0	0.25	0.25	573	-1.65154e-006	5.22123	-0.207912	3.98817	-2.47022e-007	-2.46465e-007	1.64889	
0.96728	0.323438	-99999	0	0.252287	0	0.342613	0	3.94033e-012	0	1.35401	0	0	0	0	0.38177	0	0.309115	0	-2.02907	0	2.00574	0	1	0	0	0	0	0.25	0.25	574	7.88061e-020	5.269	-0.207912	3.98815	-4.86116e-020	-4.81798e-020	1.69667	
0.974856	0.351563	-99999	0	0.254121	0	0.344245	0	3.9119e-012	0	1.35065	0	0	0	0	0.38425	0	0.307875	0	-2.02015	0	2.00277	0	1	0	0	0	0	0.25	0.25	575	2.20045e-019	5.267	-0.207912	3.98815	-1.00896e-020	-9.65875e-021	1.69467	
0.925276	0.411243	-99999	0	0.259519	0	0.349	0	3.83052e-012	0	1.34082	0	0	0	0	0.391518	0	0.304241	0	-1.99402	0	1.99406	0	1	0	0	0	0	0.25	0.25	576	-2.15476e-016	5.26215	-0.207912	3.98816	-6.57388e-017	-6.53326e-017	1.68982	
0.905877	0.42323	-99999	0	0.259495	0	0.348979	0	3.83088e-012	0	1.34086	0	0	0	0	0.391486	0	0.304257	0	-1.99414	0	1.9941	0	1	0	0	0	0	0.25	0.25	577	5.79086e-015	5.26218	-0.207912	3.98816	-5.75357e-017	-1.18215e-016	1.68984	
0.928255	0.379006	-99999	0	0.259531	0	0.349011	0	3.83034e-012	0	1.3408	0	0	0	0	0.391534	0	0.304233	0	-1.99396	0	1.99404	0	1	0	0	0	0	0.25	0.25	578	-2.19867e-017	5.26214	-0.207912	3.98816	-2.89025e-017	-2.43988e-017	1.68981	
0.88363	0.441626	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	579	-6.46218e-015	5.26217	-0.207912	3.98816	-6.11796e-015	-6.07607e-015	1.68983	
0.87945	0.413921	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.99409	0	1.99408	0	1	0	0	0	0	0.25	0.25	580	2.0062e-014	5.26217	-0.207912	3.98816	-7.45208e-015	-7.44186e-015	1.68983	
1.23889	0.356455	-99999	0	0.259523	0	0.349004	0	3.83047e-012	0	1.34081	0	0	0	0	0.391523	0	0.304239	0	-1.99401	0	1.99406	0	1	0	0	0	0	0.25	0.25	581	1.74289e-019	5.26215	-0.207912	3.98816	-1.07599e-020	-3.65939e-020	1.68981	
1.30103	0.484499	-99999	0	0.259685	0	0.349145	0	3.82808e-012	0	1.34052	0	0	0	0	0.39174	0	0.30413	0	-1.99323	0	1.9938	0	1	0	0	0	0	0.25	0.25	582	7.7418e-013	5.26196	-0.207912	3.98816	6.61733e-014	-4.37991e-014	1.68963	
1.20913	0.385733	-99999	0	0.259414	0	0.348909	0	3.83208e-012	0	1.34101	0	0	0	0	0.391376	0	0.304312	0	-1.99453	0	1.99423	0	1	0	0	0	0	0.25	0.25	583	-5.2286e-017	5.26228	-0.207912	3.98816	-8.58515e-018	-1.16775e-017	1.68994	
1.21892	0.365922	-99999	0	0.259513	0	0.348996	0	3.83061e-012	0	1.34083	0	0	0	0	0.39151	0	0.304245	0	-1.99405	0	1.99407	0	1	0	0	0	0	0.25	0.25	584	-2.94942e-018	5.26217	-0.207912	3.98816	-5.38742e-019	-5.74012e-019	1.68983	
1.23784	0.380022	-99999	0	0.259542	0	0.34902	0	3.83019e-012	0	1.34078	0	0	0	0	0.391548	0	0.304226	0	-1.99392	0	1.99403	0	1	0	0	0	0	0.25	0.25	585	-1.73495e-017	5.26213	-0.207912	3.98816	-4.191e-018	-4.77651e-018	1.68979	
1.20347	0.505042	-99999	1.90381e-012	0.262678	0	0.351747	0	3.78446e-012	0	1.33512	0	0	0	0	0.395746	0	0.302127	1.90381e-012	-1.97882	0	1.989	0	1	0	0	0	0	0.25	0.25	586	1.89661e-011	5.25852	-0.207912	3.98816	2.81202e-012	-3.71963e-013	1.68618	
1.22475	0.43755	-99999	0	0.259469	0	0.348957	0	3.83126e-012	0	1.34091	0	0	0	0	0.391451	0	0.304275	0	-1.99427	0	1.99414	0	1	0	0	0	0	0.25	0.25	587	-7.20198e-015	5.2622	-0.207912	3.98816	-1.38094e-015	-2.81104e-015	1.68987	
1.1681	0.469358	-99999	0	0.261874	0	0.35105	0	3.79608e-012	0	1.33657	0	0	0	0	0.394671	0	0.302664	0	-1.98269	0	1.99028	0	1	0	0	0	0	0.25	0.25	588	4.31554e-013	5.25889	-0.207912	3.98816	3.48692e-014	-5.241e-014	1.68655	
1.12729	0.509375	-99999	1.62666e-012	0.580056	0	0.529394	0	1.71379e-012	0	0.909962	0	0	0	0	0.720252	0	0.139874	1.62666e-012	-0.749527	0	1.57923	0	1	0	0	0	0	0.25	0.25	589	1.61393e-011	5.00533	-0.207912	3.98816	2.38482e-012	-3.62593e-013	1.43299	
1.2006	0.313635	-99999	0	0.259711	0	0.349168	0	3.8277e-012	0	1.34047	0	0	0	0	0.391774	0	0.304113	0	-1.9931	0	1.99375	0	1	0	0	0	0	0.25	0.25	590	4.49652e-020	5.26198	-0.207912	3.98816	2.03759e-021	5.77344e-022	1.68964	
1.20194	0.286948	-99999	0	0.259813	0	0.349257	0	3.8262e-012	0	1.34029	0	0	0	0	0.391911	0	0.304044	0	-1.99261	0	1.99359	0	1	0	0	0	0	0.25	0.25	591	-4.09991e-020	5.26187	-0.207912	3.98816	-7.47914e-021	-8.7686e-021	1.68954	
0.984415	0.267187	-99999	0	0.333664	0	0.407125	0	2.97933e-012	0	1.21656	0	0	0	0	0.485796	0	0.257102	0	-1.6542	0	1.88078	0	1	0	0	0	0	0.25	0.25	592	2.41687e-020	5.19568	-0.207912	3.98815	-3.36674e-022	-8.1718e-023	1.62335	
0.973919	0.294488	-99999	0	0.236501	0	0.328182	0	4.20335e-012	0	1.38355	0	0	0	0	0.360172	0	0.319914	0	-2.1068	0	2.03165	0	1	0	0	0	0	0.25	0.25	593	4.96106e-020	5.28387	-0.207912	3.98815	-8.01138e-021	-1.01905e-020	1.71154	
0.973919	0.239887	-99999	0	0.245785	0	0.336752	0	4.04457e-012	0	1.36606	0	0	0	0	0.372927	0	0.313537	0	-2.06088	0	2.01634	0	1	0	0	0	0	0.25	0.25	594	2.95438e-020	5.27506	-0.207912	3.98815	-3.44848e-021	-4.52624e-021	1.70273	
1.26435	0.456002	-99999	0	0.25957	0	0.349045	0	3.82978e-012	0	1.34073	0	0	0	0	0.391586	0	0.304207	0	-1.99378	0	1.99398	0	1	0	0	0	0	0.25	0.25	595	3.52153e-014	5.2621	-0.207912	3.98816	-1.59844e-015	-8.22176e-015	1.68976	
0.963423	0.182813	-99999	0	0.258044	0	0.347708	0	3.85243e-012	0	1.3435	0	0	0	0	0.389536	0	0.305232	0	-2.00115	0	1.99644	0	1	0	0	0	0	0.25	0.25	596	4.59511e-020	5.2636	-0.207912	3.98816	-6.40355e-020	-5.75638e-020	1.69127	
1	0.028125	1	0	1.28912	0	0.593606	0	7.71141e-013	0	0.459111	0	0	0	0	7.16893	0	1.41554	0	-3.4166	0	2.46825	0	10	0	0	0	0	3.75	0.375	597	-6.49181e-022	4.62709	-0.207911	3.98816	-1.2209e-023	-1.63693e-023	1.05475	
1.0125	0.0140625	1	0	1.4878	0	0.576082	0	6.68165e-013	0	0.38606	0	0	0	0	7.85453	0	1.07273	0	-2.11646	0	2.03487	0	10	0	0	0	0	5	0.5	598	-3.36518e-023	4.53564	-0.207911	3.98816	-1.78076e-023	-1.75765e-023	0.9633	
1.31567	0.173314	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	599	-1.05419e-020	5.26217	-0.207912	3.98816	-1.92632e-021	-2.01691e-021	1.68983	
1.15306	0.548992	-99999	6.59296e-011	0.38846	0	0.442588	0	2.55907e-012	0	1.13597	0	0	0	0	0.548467	0	0.225766	6.59296e-011	-1.42481	0	1.80432	0	1	0	0	0	0	0.25	0.25	600	5.68824e-010	5.14351	-0.207912	3.98816	8.50433e-011	-2.4931e-012	1.57117	
1.13186	0.534592	-99999	1.73194e-011	0.554647	0	0.520606	0	1.7923e-012	0	0.93585	0	0	0	0	0.701501	0	0.14925	1.73194e-011	-0.828952	0	1.6057	0	1	0	0	0	0	0.25	0.25	601	1.55858e-010	5.02089	-0.207912	3.98816	2.32865e-011	-1.39399e-012	1.44855	
1.11778	0.548143	-99999	2.14875e-011	0.893554	0	0.591518	0	1.11252e-012	0	0.660027	0	0	0	0	0.874071	0	0.0629647	2.14875e-011	0.044633	0	1.31451	0	1	0	0	0	0	0.25	0.25	602	1.91043e-010	4.81945	-0.207912	3.98816	2.85472e-011	-1.93427e-012	1.24711	
1.15617	0.517158	-99999	6.66213e-012	0.315045	0	0.393709	0	3.15541e-012	0	1.246	0	0	0	0	0.463122	0	0.268439	6.66213e-012	-1.73627	0	1.90814	0	1	0	0	0	0	0.25	0.25	603	6.28956e-011	5.20725	-0.207912	3.98816	9.38754e-012	-7.98645e-013	1.63491	
0.986662	0.323438	-99999	0	0.395244	0	0.44659	0	2.51514e-012	0	1.12657	0	0	0	0	0.5558	0	0.2221	0	-1.39763	0	1.79526	0	1	0	0	0	0	0.25	0.25	604	6.26996e-021	5.14508	-0.207912	3.98815	-1.03896e-020	-1.05886e-020	1.57275	
0.960143	0.363053	-99999	0	0.255819	0	0.345749	0	3.88593e-012	0	1.34754	0	0	0	0	0.386542	0	0.306729	0	-2.01191	0	2.00002	0	1	0	0	0	0	0.25	0.25	605	1.4548e-018	5.26566	-0.207912	3.98816	-8.71194e-020	-8.56472e-020	1.69332	
0.948432	0.379491	-99999	0	0.259523	0	0.349003	0	3.83048e-012	0	1.34081	0	0	0	0	0.391522	0	0.304239	0	-1.99401	0	1.99405	0	1	0	0	0	0	0.25	0.25	606	9.31806e-018	5.26216	-0.207912	3.98816	-3.79849e-019	-2.75211e-019	1.68983	
0.960143	0.340443	-99999	0	0.258276	0	0.347912	0	3.84897e-012	0	1.34307	0	0	0	0	0.389849	0	0.305076	0	-2.00002	0	1.99606	0	1	0	0	0	0	0.25	0.25	607	2.41215e-019	5.26335	-0.207912	3.98816	-2.2016e-019	-2.01257e-019	1.69102	
0.932148	0.318695	-99999	0	0.25948	0	0.348966	0	3.8311e-012	0	1.34089	0	0	0	0	0.391465	0	0.304267	0	-1.99421	0	1.99412	0	1	0	0	0	0	0.25	0.25	608	3.57043e-018	5.26219	-0.207912	3.98816	-1.24779e-018	-1.25491e-018	1.68986	
0.949075	0.325798	-99999	0	0.260026	0	0.349443	0	3.82306e-012	0	1.3399	0	0	0	0	0.392198	0	0.303901	0	-1.99158	0	1.99324	0	1	0	0	0	0	0.25	0.25	609	1.03109e-018	5.26167	-0.207912	3.98816	-2.02878e-019	-2.07669e-019	1.68934	
0.949639	0.300734	-99999	0	0.260795	0	0.350112	0	3.81179e-012	0	1.33851	0	0	0	0	0.393227	0	0.303386	0	-1.98788	0	1.99201	0	1	0	0	0	0	0.25	0.25	610	-6.90745e-019	5.26096	-0.207912	3.98816	-1.28627e-019	-1.47615e-019	1.68863	
0.924286	0.293541	-99999	0	0.259497	0	0.348981	0	3.83086e-012	0	1.34086	0	0	0	0	0.391488	0	0.304256	0	-1.99413	0	1.9941	0	1	0	0	0	0	0.25	0.25	611	-2.34119e-017	5.26218	-0.207912	3.98816	-4.36109e-019	-2.26312e-018	1.68984	
0.958472	0.284759	-99999	0	0.258008	0	0.347677	0	3.85296e-012	0	1.34356	0	0	0	0	0.389489	0	0.305256	0	-2.00132	0	1.99649	0	1	0	0	0	0	0.25	0.25	612	-1.65054e-019	5.26361	-0.207912	3.98816	-5.37767e-020	-5.577e-020	1.69127	
0.943829	0.27115	-99999	0	0.259895	0	0.349329	0	3.82498e-012	0	1.34014	0	0	0	0	0.392022	0	0.303989	0	-1.99221	0	1.99346	0	1	0	0	0	0	0.25	0.25	613	-4.10615e-018	5.26179	-0.207912	3.98816	-7.07828e-019	-7.91775e-019	1.68946	
0.940391	0.237729	-99999	0	0.259673	0	0.349135	0	3.82826e-012	0	1.34054	0	0	0	0	0.391724	0	0.304138	0	-1.99328	0	1.99381	0	1	0	0	0	0	0.25	0.25	614	3.77476e-020	5.26201	-0.207912	3.98816	-8.91816e-020	-5.45018e-021	1.68968	
0.950473	0.253579	-99999	0	0.260156	0	0.349556	0	3.82116e-012	0	1.33967	0	0	0	0	0.392371	0	0.303815	0	-1.99096	0	1.99304	0	1	0	0	0	0	0.25	0.25	615	2.82014e-018	5.26157	-0.207912	3.98816	1.69839e-019	1.10917e-019	1.68924	
0.854362	0.455231	-99999	0	0.259505	0	0.348988	0	3.83074e-012	0	1.34085	0	0	0	0	0.391498	0	0.304251	0	-1.9941	0	1.99409	0	1	0	0	0	0	0.25	0.25	616	-1.3352e-012	5.26217	-0.207912	3.98816	-2.48008e-013	-1.84269e-013	1.68983	
1.26888	0.508832	-99999	1.49913e-012	0.260984	0	0.350277	0	3.80903e-012	0	1.33817	0	0	0	0	0.39348	0	0.30326	1.49913e-012	-1.98697	0	1.99171	0	1	0	0	0	0	0.25	0.25	617	1.5382e-011	5.26053	-0.207912	3.98816	2.28134e-012	-1.70791e-013	1.6882	
1.18622	0.520752	-99999	1.01884e-011	0.27203	0	0.359728	0	3.65436e-012	0	1.31847	0	0	0	0	0.408157	0	0.295921	1.01884e-011	-1.93421	0	1.97412	0	1	0	0	0	0	0.25	0.25	618	9.37982e-011	5.24852	-0.207912	3.98816	1.40082e-011	-9.07881e-013	1.67618	
1.17825	0.494669	-99999	8.08565e-013	0.266348	0	0.354906	0	3.73231e-012	0	1.32855	0	0	0	0	0.400636	0	0.299682	8.08565e-013	-1.96125	0	1.98314	0	1	0	0	0	0	0.25	0.25	619	8.6102e-012	5.25452	-0.207912	3.98816	1.25863e-012	-2.60984e-013	1.68219	
1.2316	0.486159	-99999	6.45896e-014	0.260277	0	0.349662	0	3.81938e-012	0	1.33945	0	0	0	0	0.392533	0	0.303733	6.45896e-014	-1.99037	0	1.99285	0	1	0	0	0	0	0.25	0.25	620	1.30003e-012	5.26128	-0.207912	3.98816	1.65392e-013	-1.02088e-013	1.68894	
1.21273	0.456452	-99999	0	0.25948	0	0.348967	0	3.8311e-012	0	1.34089	0	0	0	0	0.391465	0	0.304267	0	-1.99421	0	1.99412	0	1	0	0	0	0	0.25	0.25	621	3.84069e-014	5.26217	-0.207912	3.98816	-8.92245e-015	-1.74988e-014	1.68983	
