  0.278100000000E+06  0.811000000000E+06 -0.120000000000E+03  0.610752486457E-02
  0.278200000000E+06  0.811000000000E+06 -0.120000000000E+03  0.595474987783E-02
  0.278300000000E+06  0.811000000000E+06 -0.120000000000E+03  0.540676988966E-02
  0.278400000000E+06  0.811000000000E+06 -0.120000000000E+03  0.457222039276E-02
  0.278500000000E+06  0.811000000000E+06 -0.120000000000E+03  0.365451469504E-02
  0.278600000000E+06  0.811000000000E+06 -0.120000000000E+03  0.280527122338E-02
  0.278700000000E+06  0.811000000000E+06 -0.120000000000E+03  0.210693211997E-02
  0.278800000000E+06  0.811000000000E+06 -0.120000000000E+03  0.158303291440E-02
  0.278900000000E+06  0.811000000000E+06 -0.120000000000E+03  0.121815345736E-02
  0.279000000000E+06  0.811000000000E+06 -0.120000000000E+03  0.976411809859E-03
  0.279100000000E+06  0.811000000000E+06 -0.120000000000E+03  0.818925425691E-03
  0.279200000000E+06  0.811000000000E+06 -0.120000000000E+03  0.714268039118E-03
  0.279300000000E+06  0.811000000000E+06 -0.120000000000E+03  0.644328181934E-03
  0.279400000000E+06  0.811000000000E+06 -0.120000000000E+03  0.602768338084E-03
  0.279500000000E+06  0.811000000000E+06 -0.120000000000E+03  0.588943000679E-03
  0.278100000000E+06  0.811100000000E+06 -0.120000000000E+03  0.673255268823E-02
  0.278200000000E+06  0.811100000000E+06 -0.120000000000E+03  0.658571447920E-02
  0.278300000000E+06  0.811100000000E+06 -0.120000000000E+03  0.603372806049E-02
  0.278400000000E+06  0.811100000000E+06 -0.120000000000E+03  0.506567223722E-02
  0.278500000000E+06  0.811100000000E+06 -0.120000000000E+03  0.400699159941E-02
  0.278600000000E+06  0.811100000000E+06 -0.120000000000E+03  0.304173814823E-02
  0.278700000000E+06  0.811100000000E+06 -0.120000000000E+03  0.226151044301E-02
  0.278800000000E+06  0.811100000000E+06 -0.120000000000E+03  0.168694881918E-02
  0.278900000000E+06  0.811100000000E+06 -0.120000000000E+03  0.129482888367E-02
  0.279000000000E+06  0.811100000000E+06 -0.120000000000E+03  0.104032019664E-02
  0.279100000000E+06  0.811100000000E+06 -0.120000000000E+03  0.877450838018E-03
  0.279200000000E+06  0.811100000000E+06 -0.120000000000E+03  0.768936506816E-03
  0.279300000000E+06  0.811100000000E+06 -0.120000000000E+03  0.694428698438E-03
  0.279400000000E+06  0.811100000000E+06 -0.120000000000E+03  0.648757232909E-03
  0.279500000000E+06  0.811100000000E+06 -0.120000000000E+03  0.633305116565E-03
  0.278200000000E+06  0.811200000000E+06 -0.120000000000E+03  0.896186762306E-02
  0.278300000000E+06  0.811200000000E+06 -0.120000000000E+03  0.798677686920E-02
