              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	
          72000	          12000	            100	          10000	 1	   7.0792378382e+00	   3.4503737751e+01	   1.5020807939e+01	   1.5119359048e+03	   9.4448985345e+02	   1.5181777257e+03	   2.4286170076e+01	   2.3162894580e-01	
          78000	          12000	            100	          10000	 1	   7.0915422737e+00	   3.3041672738e+01	   1.4391702242e+01	   1.4628358678e+03	   8.6472735757e+02	   1.5180241595e+03	   2.4140169782e+01	   2.1835753782e-01	
          84000	          12000	            100	          10000	 1	   7.1043379894e+00	   3.1657401122e+01	   1.3795753896e+01	   1.4140794902e+03	   7.8918600193e+02	   1.5148890291e+03	   2.4001900614e+01	   2.0543749143e-01	
          90000	          12000	            100	          10000	 1	   7.1154776864e+00	   3.0336971126e+01	   1.3225746894e+01	   1.3731937960e+03	   7.1562952258e+02	   1.5206421434e+03	   2.3867253997e+01	   1.9476012641e-01	
              0	          18000	            100	          10000	 1	   5.8797435829e+00	   1.7676098374e+04	   3.8357149115e+03	   1.1929442275e+05	   2.2585967823e+05	   2.5178362292e+02	   4.3605694150e+02	   8.3623444438e-01	
           6000	          18000	            100	          10000	 1	   5.8621735791e+00	   1.5245759988e+04	   3.5401078330e+03	   1.0611218961e+05	   2.0039810123e+05	   2.8005491229e+02	   3.8944243096e+02	   1.1473676828e+00	
          12000	          18000	            100	          10000	 1	   5.8520695255e+00	   1.0873222513e+04	   2.8748866342e+03	   8.1102731163e+04	   1.5217676428e+05	   3.6154244168e+02	   3.0115971753e+02	   2.0116787803e+00	
          18000	          18000	            100	          10000	 1	   5.9376333898e+00	   6.3134144984e+03	   1.9412921174e+03	   5.2739858749e+04	   9.7624567957e+04	   4.9536231960e+02	   2.0128630354e+02	   3.3234471061e+00	
          24000	          18000	            100	          10000	 1	   6.1499388482e+00	   2.6418738664e+03	   9.4075583005e+02	   2.7078784183e+04	   4.8556409497e+04	   6.6832830664e+02	   1.1145284246e+02	   4.3226104501e+00	
          30000	          18000	            100	          10000	 1	   6.6385592425e+00	   2.6463284817e+02	   1.0997276612e+02	   5.8799661409e+03	   8.8521604396e+03	   1.0820939151e+03	   3.8762909454e+01	   1.7944488922e+00	
          36000	          18000	            100	          10000	 1	   6.8385149844e+00	   1.0194170504e+02	   4.3578976603e+01	   3.1263094073e+03	   3.9195807892e+03	   1.2685341619e+03	   2.9732620589e+01	   7.4988654915e-01	
          42000	          18000	            100	          10000	 1	   6.9262615905e+00	   6.5169973820e+01	   2.8103921765e+01	   2.3650454825e+03	   2.4726439168e+03	   1.4115982062e+03	   2.7083634360e+01	   4.8946454823e-01	
          48000	          18000	            100	          10000	 1	   6.9720969499e+00	   5.3087756245e+01	   2.2973059775e+01	   2.0589794802e+03	   1.9113868675e+03	   1.4583084375e+03	   2.6056155909e+01	   3.9088855486e-01	
          54000	          18000	            100	          10000	 1	   7.0389859856e+00	   3.9927512283e+01	   1.7348183728e+01	   1.6938985909e+03	   1.2427368431e+03	   1.5164600916e+03	   2.4832105110e+01	   2.8152184263e-01	
          60000	          18000	            100	          10000	 1	   7.0503393736e+00	   3.8275822562e+01	   1.6640386052e+01	   1.6390677290e+03	   1.1517472853e+03	   1.5178993783e+03	   2.4665547984e+01	   2.6636600205e-01	
          66000	          18000	            100	          10000	 1	   7.0624735070e+00	   3.6806402649e+01	   1.6011122923e+01	   1.5835795530e+03	   1.0701862992e+03	   1.5108134862e+03	   2.4516261643e+01	   2.5122255568e-01	
          72000	          18000	            100	          10000	 1	   7.0769184779e+00	   3.4898917296e+01	   1.5191239772e+01	   1.5221604226e+03	   9.6677638463e+02	   1.5135528689e+03	   2.4326970731e+01	   2.3430312048e-01	
          78000	          18000	            100	          10000	 1	   7.0935524062e+00	   3.2954395006e+01	   1.4354987220e+01	   1.4547615562e+03	   8.6001798258e+02	   1.5111518778e+03	   2.4131558154e+01	   2.1632825833e-01	
          84000	          18000	            100	          10000	 1	   7.1015943414e+00	   3.2013577593e+01	   1.3949639207e+01	   1.4237363546e+03	   8.0822090584e+02	   1.5122136348e+03	   2.4036745606e+01	   2.0814895144e-01	
          90000	          18000	            100	          10000	 1	   7.1101525226e+00	   3.0793387242e+01	   1.3422040454e+01	   1.3923165128e+03	   7.4004609957e+02	   1.5261387590e+03	   2.3911939446e+01	   1.9969893216e-01	
              0	          24000	            100	          10000	 1	   5.8753570042e+00	   1.7149362946e+04	   3.7757743344e+03	   1.1646058761e+05	   2.2038963687e+05	   2.5735945020e+02	   4.2604250878e+02	   8.9597127966e-01	
           6000	          24000	            100	          10000	 1	   5.8503071741e+00	   1.3456523039e+04	   3.2914743946e+03	   9.6035301130e+04	   1.8098023652e+05	   3.0977687999e+02	   3.5389259465e+02	   1.4543553466e+00	
          12000	          24000	            100	          10000	 1	   5.9000315029e+00	   7.5781737771e+03	   2.2300953742e+03	   6.0848697746e+04	   1.1322222936e+05	   4.5166906357e+02	   2.2984231928e+02	   2.9305451545e+00	
          18000	          24000	            100	          10000	 1	   6.1277809808e+00	   2.9087679041e+03	   1.0226442002e+03	   2.9206508477e+04	   5.2561696282e+04	   6.4870826796e+02	   1.1878568524e+02	   4.2651045511e+00	
          24000	          24000	            100	          10000	 1	   6.4406960061e+00	   7.2361618808e+02	   2.8746515110e+02	   1.1051873133e+04	   1.8377756044e+04	   8.7266781788e+02	   5.6202196757e+01	   3.3084473154e+00	
          30000	          24000	            100	          10000	 1	   6.7606254852e+00	   1.5516142593e+02	   6.5682162523e+01	   3.9969604681e+03	   5.5734206688e+03	   1.1338263095e+03	   3.2760442786e+01	   1.0765334034e+00	
          36000	          24000	            100	          10000	 1	   6.8701146531e+00	   8.6236321573e+01	   3.6990736994e+01	   2.8307488038e+03	   3.3514977865e+03	   1.3258883768e+03	   2.8692588641e+01	   6.4430416888e-01	
          42000	          24000	            100	          10000	 1	   6.9049311576e+00	   7.0936321176e+01	   3.0535460144e+01	   2.5285636079e+03	   2.7462452132e+03	   1.4074509321e+03	   2.7584491380e+01	   5.4302858857e-01	
          48000	          24000	            100	          10000	 1	   6.9478421063e+00	   5.8362437390e+01	   2.5211037839e+01	   2.2183351872e+03	   2.1776518371e+03	   1.4537318341e+03	   2.6543575205e+01	   4.4021179682e-01	
          54000	          24000	            100	          10000	 1	   7.0291588794e+00	   4.1855187565e+01	   1.8175734508e+01	   1.7442535486e+03	   1.3455134077e+03	   1.4996448530e+03	   2.5020259511e+01	   2.9559090335e-01	
          60000	          24000	            100	          10000	 1	   7.0505017301e+00	   3.8772872998e+01	   1.6856610633e+01	   1.6386049933e+03	   1.1763157084e+03	   1.4974052984e+03	   2.4710546409e+01	   2.6640612711e-01	
          66000	          24000	            100	          10000	 1	   7.0591555366e+00	   3.7454140956e+01	   1.6290366921e+01	   1.5983107584e+03	   1.1046156428e+03	   1.5023543663e+03	   2.4579294309e+01	   2.5538179741e-01	
          72000	          24000	            100	          10000	 1	   7.0732572211e+00	   3.5260871821e+01	   1.5346323673e+01	   1.5372005521e+03	   9.8631725031e+02	   1.5175916962e+03	   2.4362734052e+01	   2.3841474459e-01	
          78000	          24000	            100	          10000	 1	   7.0919715522e+00	   3.2940242784e+01	   1.4347931336e+01	   1.4600827564e+03	   8.5785076322e+02	   1.5200371843e+03	   2.4127579397e+01	   2.1784703034e-01	
          84000	          24000	            100	          10000	 1	   7.1019682546e+00	   3.1735339548e+01	   1.3828715446e+01	   1.4206609203e+03	   7.9014427137e+02	   1.5229916782e+03	   2.4003642941e+01	   2.0760558613e-01	
          90000	          24000	            100	          10000	 1	   7.1069071374e+00	   3.1163773099e+01	   1.3582280109e+01	   1.4017075653e+03	   7.5787444816e+02	   1.5241885579e+03	   2.3944573651e+01	   2.0273724730e-01	
              0	          30000	            100	          10000	 1	   5.8782430193e+00	   1.7496193986e+04	   3.8155308894e+03	   1.1832462564e+05	   2.2398935877e+05	   2.5364248465e+02	   4.3263280121e+02	   8.5620718678e-01	
           6000	          30000	            100	          10000	 1	   5.8555604931e+00	   1.4324082154e+04	   3.4158389261e+03	   1.0094211426e+05	   1.9043965085e+05	   2.9440012580e+02	   3.7121070358e+02	   1.2968510694e+00	
          12000	          30000	            100	          10000	 1	   5.8778424617e+00	   8.6515266637e+03	   2.4563452562e+03	   6.7557272747e+04	   1.2613392686e+05	   4.1832637038e+02	   2.5348088768e+02	   2.6090333420e+00	
          18000	          30000	            100	          10000	 1	   6.0746677001e+00	   3.6393074111e+03	   1.2402794707e+03	   3.4400583595e+04	   6.2526046765e+04	   6.0446028574e+02	   1.3702832266e+02	   4.1033133113e+00	
          24000	          30000	            100	          10000	 1	   6.3926070620e+00	   9.2337144847e+02	   3.6168604008e+02	   1.2831807776e+04	   2.1741431394e+04	   8.2354086899e+02	   6.2360378208e+01	   3.6424248408e+00	
          30000	          30000	            100	          10000	 1	   6.7891301215e+00	   1.3539533786e+02	   5.7531005423e+01	   3.6471947547e+03	   4.9466187140e+03	   1.1598181704e+03	   3.1612931914e+01	   9.4564840013e-01	
          36000	          30000	            100	          10000	 1	   6.8810480374e+00	   8.1979583170e+01	   3.5202944102e+01	   2.7343587380e+03	   3.1779065931e+03	   1.3367501423e+03	   2.8374794097e+01	   6.1115357198e-01	
          42000	          30000	            100	          10000	 1	   6.9002648062e+00	   7.2806688286e+01	   3.1326330278e+01	   2.5676342258e+03	   2.8247253616e+03	   1.3964376821e+03	   2.7728172715e+01	   5.5572119006e-01	
          48000	          30000	            100	          10000	 1	   6.9552786604e+00	   5.6714586016e+01	   2.4512744422e+01	   2.1683368854e+03	   2.0949176911e+03	   1.4544923956e+03	   2.6392124332e+01	   4.2449522820e-01	
          54000	          30000	            100	          10000	 1	   7.0279170320e+00	   4.2579784650e+01	   1.8489074736e+01	   1.7503203321e+03	   1.3791982383e+03	   1.4805404599e+03	   2.5081944175e+01	   2.9761020379e-01	
          60000	          30000	            100	          10000	 1	   7.0426604816e+00	   4.0091065578e+01	   1.7422404982e+01	   1.6770629729e+03	   1.2477766369e+03	   1.4902254409e+03	   2.4841364599e+01	   2.7688558858e-01	
          66000	          30000	            100	          10000	 1	   7.0531363828e+00	   3.7982277976e+01	   1.6514624075e+01	   1.6284484188e+03	   1.1379091464e+03	   1.5149844625e+03	   2.4640222594e+01	   2.6290421556e-01	
          72000	          30000	            100	          10000	 1	   7.0654681334e+00	   3.5859170097e+01	   1.5601023901e+01	   1.5708209470e+03	   1.0200790434e+03	   1.5346195871e+03	   2.4424511876e+01	   2.4736309036e-01	
          78000	          30000	            100	          10000	 1	   7.0945293868e+00	   3.2457001499e+01	   1.4138707574e+01	   1.4505603670e+03	   8.3119777050e+02	   1.5291259225e+03	   2.4078781572e+01	   2.1511725554e-01	
          84000	          30000	            100	          10000	 1	   7.1021500922e+00	   3.1635602764e+01	   1.3785228141e+01	   1.4203584569e+03	   7.8471072022e+02	   1.5270137400e+03	   2.3993692369e+01	   2.0739884525e-01	
          90000	          30000	            100	          10000	 1	   7.1058722865e+00	   3.1226601236e+01	   1.3609027192e+01	   1.4059235649e+03	   7.6151063447e+02	   1.5268073842e+03	   2.3951226328e+01	   2.0372853734e-01	
              0	          36000	            100	          10000	 1	   5.8812376929e+00	   1.7885284868e+04	   3.8590976569e+03	   1.2040442417e+05	   2.2800677877e+05	   2.4983591810e+02	   4.3998780583e+02	   8.1409203989e-01	
           6000	          36000	            100	          10000	 1	   5.8658151659e+00	   1.5672905282e+04	   3.5954926636e+03	   1.0845981396e+05	   2.0493188217e+05	   2.7383964653e+02	   3.9774278246e+02	   1.0840439262e+00	
          12000	          36000	            100	          10000	 1	   5.8529711050e+00	   1.1137989790e+04	   2.9206089827e+03	   8.2681895979e+04	   1.5521579680e+05	   3.5348255072e+02	   3.0672352997e+02	   1.9416105332e+00	
          18000	          36000	            100	          10000	 1	   5.9428997700e+00	   6.2288937815e+03	   1.9205344790e+03	   5.2252888996e+04	   9.6666281637e+04	   4.9498761450e+02	   1.9953189193e+02	   3.3358497181e+00	
          24000	          36000	            100	          10000	 1	   6.1760223653e+00	   2.3804167384e+03	   8.5755090176e+02	   2.5250486318e+04	   4.5022747683e+04	   6.8341253492e+02	   1.0498346240e+02	   4.3239108386e+00	
          30000	          36000	            100	          10000	 1	   6.8072160484e+00	   1.2286122025e+02	   5.2325666926e+01	   3.4429937892e+03	   4.5606315255e+03	   1.1896404345e+03	   3.0906274023e+01	   8.6944824466e-01	
          36000	          36000	            100	          10000	 1	   6.8829364393e+00	   8.2146700028e+01	   3.5279919087e+01	   2.7170755853e+03	   3.1664945389e+03	   1.3241168309e+03	   2.8353920436e+01	   6.0580777685e-01	
          42000	          36000	            100	          10000	 1	   6.9073938450e+00	   7.1312892085e+01	   3.0702204546e+01	   2.5099383165e+03	   2.7426089435e+03	   1.3868786934e+03	   2.7577863682e+01	   5.3696635309e-01	
          48000	          36000	            100	          10000	 1	   6.9659088600e+00	   5.4861398754e+01	   2.3729816937e+01	   2.0981887433e+03	   1.9933384321e+03	   1.4442536278e+03	   2.6206191136e+01	   4.0310745882e-01	
          54000	          36000	            100	          10000	 1	   7.0377534782e+00	   4.1038729209e+01	   1.7829158070e+01	   1.7029276268e+03	   1.2993311614e+03	   1.4825435239e+03	   2.4935745737e+01	   2.8374675621e-01	
          60000	          36000	            100	          10000	 1	   7.0558981427e+00	   3.8079993115e+01	   1.6559049345e+01	   1.6177619045e+03	   1.1431657014e+03	   1.4965421316e+03	   2.4649869248e+01	   2.5969900490e-01	
          66000	          36000	            100	          10000	 1	   7.0712023217e+00	   3.5723628798e+01	   1.5545815773e+01	   1.5488383909e+03	   1.0146132254e+03	   1.5098362755e+03	   2.4414540201e+01	   2.4098876015e-01	
          72000	          36000	            100	          10000	 1	   7.0824295877e+00	   3.4065179668e+01	   1.4831718703e+01	   1.4998694702e+03	   9.2154517951e+02	   1.5208146117e+03	   2.4244168296e+01	   2.2811206487e-01	
          78000	          36000	            100	          10000	 1	   7.0906474239e+00	   3.2860403390e+01	   1.4312217026e+01	   1.4654251633e+03	   8.5305391680e+02	   1.5310456397e+03	   2.4118785158e+01	   2.1912432196e-01	
          84000	          36000	            100	          10000	 1	   7.0949149780e+00	   3.2335859447e+01	   1.4086269837e+01	   1.4480998487e+03	   8.2317502755e+02	   1.5324632504e+03	   2.4064091646e+01	   2.1464928563e-01	
          90000	          36000	            100	          10000	 1	   7.0972527436e+00	   3.2056840169e+01	   1.3966058621e+01	   1.4387861564e+03	   8.0732066679e+02	   1.5330538045e+03	   2.4035070419e+01	   2.1224302315e-01	
              0	          42000	            100	          10000	 1	   5.8830605647e+00	   1.8158075984e+04	   3.8890590276e+03	   1.2185196452e+05	   2.3080504424e+05	   2.4745470601e+02	   4.4511080881e+02	   7.8622325419e-01	
           6000	          42000	            100	          10000	 1	   5.8740082661e+00	   1.6706404755e+04	   3.7230116663e+03	   1.1410745482e+05	   2.1583017205e+05	   2.6092402613e+02	   4.1769513966e+02	   9.4609131344e-01	
          12000	          42000	            100	          10000	 1	   5.8551424250e+00	   1.3379147378e+04	   3.2783852029e+03	   9.5711544707e+04	   1.8031060671e+05	   3.0711088072e+02	   3.5266665196e+02	   1.4567123808e+00	
          18000	          42000	            100	          10000	 1	   5.8725409671e+00	   9.1188953121e+03	   2.5476745424e+03	   7.0654498224e+04	   1.3200793652e+05	   4.0218357237e+02	   2.6423494577e+02	   2.4598580150e+00	
          24000	          42000	            100	          10000	 1	   6.0014036218e+00	   4.8529783505e+03	   1.5735878351e+03	   4.3194727493e+04	   7.9230043574e+04	   5.4971568078e+02	   1.6760981414e+02	   3.7548717921e+00	
          30000	          42000	            100	          10000	 1	   6.7859280939e+00	   1.3431395764e+02	   5.7055255668e+01	   3.6881476005e+03	   4.9781352434e+03	   1.1841158918e+03	   3.1670592025e+01	   9.5915546523e-01	
          36000	          42000	            100	          10000	 1	   6.8638786472e+00	   8.9891552478e+01	   3.8534201636e+01	   2.8813205861e+03	   3.4676070274e+03	   1.3022927310e+03	   2.8905172785e+01	   6.6398861914e-01	
          42000	          42000	            100	          10000	 1	   6.8972925366e+00	   7.4813068119e+01	   3.2181043023e+01	   2.5861427803e+03	   2.8858301640e+03	   1.3735034586e+03	   2.7840061197e+01	   5.6390453537e-01	
          48000	          42000	            100	          10000	 1	   6.9624458172e+00	   5.5850021039e+01	   2.4152288421e+01	   2.1163880010e+03	   2.0335807808e+03	   1.4362604119e+03	   2.6279865926e+01	   4.0992181481e-01	
          54000	          42000	            100	          10000	 1	   7.0360742205e+00	   4.1408307920e+01	   1.7988846939e+01	   1.7075448109e+03	   1.3138008263e+03	   1.4771556318e+03	   2.4962237466e+01	   2.8598730567e-01	
          60000	          42000	            100	          10000	 1	   7.0555586840e+00	   3.8150754283e+01	   1.6590348350e+01	   1.6152335457e+03	   1.1421520795e+03	   1.4942493559e+03	   2.4648014542e+01	   2.5998810449e-01	
          66000	          42000	            100	          10000	 1	   7.0696384635e+00	   3.5967130411e+01	   1.5651474157e+01	   1.5513072263e+03	   1.0229816255e+03	   1.5065317247e+03	   2.4429860017e+01	   2.4268254650e-01	
          72000	          42000	            100	          10000	 1	   7.0804208474e+00	   3.4392978938e+01	   1.4973907979e+01	   1.5041231111e+03	   9.3510008446e+02	   1.5156257084e+03	   2.4268984086e+01	   2.3022734702e-01	
          78000	          42000	            100	          10000	 1	   7.0893694592e+00	   3.3156951149e+01	   1.4441424751e+01	   1.4664197863e+03	   8.6523823911e+02	   1.5226364417e+03	   2.4141096014e+01	   2.2040419403e-01	
          84000	          42000	            100	          10000	 1	   7.0944606688e+00	   3.2522008625e+01	   1.4167865089e+01	   1.4459905193e+03	   8.2960325171e+02	   1.5246126213e+03	   2.4075865658e+01	   2.1505077336e-01	
          90000	          42000	            100	          10000	 1	   7.0971701976e+00	   3.2197999502e+01	   1.4028244118e+01	   1.4353839463e+03	   8.1150373545e+02	   1.5253070155e+03	   2.4042734758e+01	   2.1226558692e-01	
              0	          48000	            100	          10000	 1	   5.8836755358e+00	   1.8258631702e+04	   3.8999850883e+03	   1.2238330843e+05	   2.3183267110e+05	   2.4663380133e+02	   4.4699216531e+02	   7.7627862542e-01	
