x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
1.15083	0.931206	-99999	0.210058	0.179491	2.33708e-011	0.0515412	0	5.5384e-012	4.2073e-012	0.286302	3.0738e-013	0.0697192	0	0	0.520304	7.11552e-008	0.239848	0.210058	-0.547477	0.209158	0.64741	0	1	0	0	0	0	0.25	0.25	32	19.1907	0.74467	1.18189	1.37117	-0.207913	0.753648	0.210947	0.210025	0.403276	
1.1	0.775	1	0.20583	0.217006	1.69765e-011	0.0616738	0	4.58095e-012	3.69493e-012	0.283362	1.7905e-013	0.0683181	0	0	2.50017	4.38913e-007	3.74991	0.20583	-11.0428	0.204955	4.16327	0	10	0	0	0	0	3.92857	0.392857	33	19.2724	0.662242	1.13071	1.43091	-0.207913	0.817809	0.206763	0.205864	0.41134	
1.09219	0.942092	-99999	0.213366	0.172849	2.5448e-011	0.0471446	0	5.75122e-012	4.41171e-012	0.271943	2.97846e-013	0.0708053	0	0	0.516267	6.86555e-008	0.241866	0.213366	-0.541471	0.212416	0.631759	0	1	0	0	0	0	0.25	0.25	34	19.1747	0.761046	1.19843	1.31322	-0.207913	0.70342	0.214223	0.21325	0.385877	
1.08438	0.9	1	0.211168	0.191777	2.13493e-011	0.0521451	0	5.18361e-012	4.10643e-012	0.271101	2.23128e-013	0.0700725	0	0	2.2903	3.48985e-007	3.85485	0.211168	-11.3636	0.210218	4.24817	0	10	0	0	0	0	3.75	0.375	35	19.2195	0.715918	1.16816	1.34566	-0.207913	0.736779	0.212047	0.211074	0.391484	
1.1	0.8375	1	0.209279	0.200771	1.96156e-011	0.0554715	0	4.9514e-012	3.94992e-012	0.275476	2.0546e-013	0.0694513	0	0	2.36677	3.80192e-007	3.81662	0.209279	-11.2467	0.208354	4.21702	0	10	0	0	0	0	3.75	0.375	36	19.2391	0.696014	1.15427	1.3758	-0.207913	0.765455	0.210177	0.209229	0.398489	
1.1	0.86875	1	0.210407	0.195856	2.05521e-011	0.0535395	0	5.07564e-012	4.03718e-012	0.272553	2.13721e-013	0.0698219	0	0	2.32719	3.63615e-007	3.83641	0.210407	-11.3066	0.209466	4.23232	0	10	0	0	0	0	3.75	0.375	37	19.2285	0.706777	1.1617	1.35756	-0.207913	0.74833	0.211294	0.210329	0.394064	
1.07344	0.875	1	0.210692	0.19568	2.06299e-011	0.053198	0	5.08021e-012	4.04882e-012	0.271059	2.11209e-013	0.0699152	0	0	2.33093	3.64593e-007	3.83454	0.210692	-11.2993	0.209746	4.22871	0	10	0	0	0	0	5	0.5	38	19.2281	0.707168	1.16194	1.35236	-0.207913	0.743994	0.211577	0.210607	0.392375	
1.08231	0.853125	1	0.209817	0.199224	1.99342e-011	0.0546541	0	4.98984e-012	3.98314e-012	0.273524	2.05976e-013	0.0696281	0	0	2.35822	3.7614e-007	3.82089	0.209817	-11.2585	0.208885	4.2187	0	10	0	0	0	0	5	0.5	39	19.2358	0.699373	1.15675	1.36667	-0.207913	0.757279	0.21071	0.209754	0.395952	
1	0.7875	1	0.2116	0.201884	1.98445e-011	0.0529743	0	4.92409e-012	4.01818e-012	0.261624	1.77068e-013	0.0702099	0	0	2.43168	4.01789e-007	3.78416	0.2116	-11.1314	0.21063	4.16897	0	10	0	0	0	0	3.75	0.375	40	19.2418	0.693612	1.14821	1.3322	-0.207913	0.730175	0.212478	0.211482	0.383411	
1.05666	0.80625	1	0.208631	0.209432	1.83171e-011	0.0573587	0	4.74662e-012	3.84758e-012	0.273067	1.79141e-013	0.0692387	0	0	2.46391	4.19525e-007	3.76804	0.208631	-11.0908	0.207717	4.16771	0	10	0	0	0	0	5	0.5	41	19.2574	0.67767	1.14215	1.38315	-0.207913	0.77527	0.209537	0.208598	0.397909	
1.07479	0.826783	1	0.208602	0.20537	1.88556e-011	0.0568617	0	4.84051e-012	3.88385e-012	0.276056	1.94297e-013	0.0692291	0	0	2.41137	3.98527e-007	3.79432	0.208602	-11.1767	0.207688	4.19646	0	10	0	0	0	0	5	0.5	42	19.2489	0.686177	1.14799	1.38586	-0.207913	0.775721	0.209508	0.208569	0.400261	
1	0.84375	1	0.212672	0.192394	2.15255e-011	0.0505766	0	5.16699e-012	4.15365e-012	0.262104	2.02653e-013	0.0705625	0	0	2.33065	3.61531e-007	3.83468	0.212672	-11.2915	0.211688	4.21792	0	10	0	0	0	0	3.75	0.375	43	19.221	0.714523	1.16446	1.31743	-0.207913	0.713926	0.213538	0.212528	0.381741	
1.06229	0.857745	1	0.210243	0.19932	1.99919e-011	0.0541861	0	4.98742e-012	3.99662e-012	0.27105	2.0092e-013	0.0697688	0	0	2.36851	3.79428e-007	3.81575	0.210243	-11.2399	0.209307	4.21075	0	10	0	0	0	0	5	0.5	44	19.2361	0.699162	1.15714	1.35869	-0.207913	0.7508	0.211133	0.210172	0.393203	
1.03125	0.9	1	0.212712	0.188207	2.22553e-011	0.0499832	0	5.28193e-012	4.20102e-012	0.26479	2.2084e-013	0.070578	0	0	2.27635	3.41761e-007	3.86183	0.212712	-11.3797	0.211734	4.24718	0	10	0	0	0	0	3.92857	0.392857	45	19.2115	0.724079	1.17358	1.31894	-0.207913	0.71332	0.213577	0.212574	0.383726	
1.05904	0.838429	1	0.209552	0.203328	1.92925e-011	0.0554992	0	4.88912e-012	3.93434e-012	0.272147	1.92388e-013	0.0695417	0	0	2.40541	3.94742e-007	3.79729	0.209552	-11.1825	0.208625	4.19448	0	10	0	0	0	0	5	0.5	46	19.2446	0.690517	1.15118	1.36934	-0.207913	0.761288	0.210449	0.209498	0.395391	
1.03183	0.85294	1	0.211173	0.197936	2.03629e-011	0.0529579	0	5.0223e-012	4.04251e-012	0.266759	1.96446e-013	0.0700732	0	0	2.37058	3.78803e-007	3.81471	0.211173	-11.2327	0.21022	4.2045	0	10	0	0	0	0	5	0.5	47	19.2332	0.702189	1.1583	1.3422	-0.207913	0.736675	0.212054	0.211076	0.388129	
1.04841	0.878942	1	0.211512	0.192998	2.12096e-011	0.051931	0	5.15081e-012	4.10556e-012	0.26828	2.13461e-013	0.0701842	0	0	2.31348	3.56945e-007	3.84326	0.211512	-11.3243	0.210553	4.23365	0	10	0	0	0	0	5	0.5	48	19.2222	0.713162	1.16583	1.3386	-0.207913	0.731539	0.212389	0.211405	0.388676	
1.1	0.80625	1	0.207933	0.206941	1.85388e-011	0.0578462	0	4.80377e-012	3.84781e-012	0.278704	1.95091e-013	0.0690092	0	0	2.41729	4.01878e-007	3.79135	0.207933	-11.1698	0.207028	4.19691	0	10	0	0	0	0	3.75	0.375	49	19.2521	0.682868	1.1452	1.3974	-0.207913	0.785883	0.208845	0.207916	0.403598	
1.0628	0.769093	1	0.205862	0.223847	1.62159e-011	0.0625138	0	4.44096e-012	3.64064e-012	0.278444	1.57317e-013	0.0683292	0	0	2.58662	4.76072e-007	3.70669	0.205862	-10.9013	0.204988	4.11597	0	10	0	0	0	0	5	0.5	50	19.2859	0.648763	1.12226	1.4267	-0.207913	0.817297	0.206796	0.205897	0.407535	
1	0.871875	1	0.213073	0.188968	2.21909e-011	0.0496941	0	5.26066e-012	4.20581e-012	0.262199	2.12937e-013	0.0706946	0	0	2.29417	3.47624e-007	3.85292	0.213073	-11.3492	0.212084	4.2355	0	10	0	0	0	0	3.92857	0.392857	51	19.2133	0.722326	1.17067	1.31184	-0.207913	0.707846	0.213934	0.212921	0.381057	
1.03393	0.82411	1	0.210429	0.203549	1.94055e-011	0.0545229	0	4.88382e-012	3.96168e-012	0.26707	1.82686e-013	0.069828	0	0	2.4273	4.01973e-007	3.78635	0.210429	-11.1433	0.209484	4.17777	0	10	0	0	0	0	5	0.5	52	19.2452	0.690046	1.14929	1.35301	-0.207913	0.747975	0.211317	0.210348	0.389819	
1.07833	0.805385	1	0.207869	0.208881	1.82728e-011	0.0581784	0	4.75915e-012	3.82816e-012	0.277701	1.88457e-013	0.0689885	0	0	2.4406	4.11284e-007	3.7797	0.207869	-11.132	0.206966	4.18457	0	10	0	0	0	0	5	0.5	53	19.2561	0.678815	1.14293	1.39754	-0.207913	0.786842	0.208782	0.207855	0.402962	
1.06681	0.788844	1	0.207295	0.215413	1.73709e-011	0.0597076	0	4.61483e-012	3.75302e-012	0.276358	1.71214e-013	0.0688	0	0	2.51122	4.41233e-007	3.74439	0.207295	-11.0189	0.206401	4.14926	0	10	0	0	0	0	5	0.5	54	19.2694	0.665442	1.13391	1.40468	-0.207913	0.795553	0.208214	0.207296	0.403069	
1.08977	0.790625	1	0.206874	0.212958	1.76085e-011	0.059891	0	4.66803e-012	3.761e-012	0.280402	1.83376e-013	0.0686612	0	0	2.47121	4.25266e-007	3.76439	0.206874	-11.086	0.205984	4.17335	0	10	0	0	0	0	5	0.5	55	19.2644	0.670419	1.13687	1.41378	-0.207913	0.801962	0.207796	0.206883	0.407001	
1.03891	0.784227	1	0.208617	0.214132	1.77202e-011	0.057967	0	4.64245e-012	3.80571e-012	0.269907	1.63682e-013	0.0692332	0	0	2.52381	4.44338e-007	3.73809	0.208617	-10.9931	0.2077	4.1352	0	10	0	0	0	0	5	0.5	56	19.267	0.668033	1.13444	1.38092	-0.207913	0.77547	0.209524	0.208582	0.395533	
1.08112	0.773803	1	0.205008	0.223866	1.61018e-011	0.0635684	0	4.44059e-012	3.61533e-012	0.283118	1.64196e-013	0.0680485	0	0	2.56853	4.69533e-007	3.71574	0.205008	-10.9343	0.204146	4.13047	0	10	0	0	0	0	5	0.5	57	19.2858	0.648726	1.12197	1.44246	-0.207913	0.83027	0.20595	0.205064	0.412823	
1.1	0.7125	1	0.202382	0.235097	1.4665e-011	0.0683028	0	4.22844e-012	3.45791e-012	0.289671	1.52517e-013	0.0671851	0	0	2.65174	5.11326e-007	3.67413	0.202382	-10.8082	0.201556	4.09929	0	10	0	0	0	0	3.75	0.375	58	19.3067	0.627466	1.10579	1.48496	-0.207913	0.870139	0.20335	0.2025	0.423153	
1.1	0.74375	1	0.204126	0.225842	1.57809e-011	0.0649145	0	4.40172e-012	3.57457e-012	0.286583	1.65443e-013	0.0677583	0	0	2.57447	4.73565e-007	3.71277	0.204126	-10.928	0.203275	4.13202	0	10	0	0	0	0	3.57143	0.357143	59	19.2895	0.644909	1.11841	1.45768	-0.207913	0.843665	0.205077	0.204202	0.417238	
1.07735	0.750481	1	0.203759	0.230991	1.52177e-011	0.0660335	0	4.30361e-012	3.52557e-012	0.285025	1.53453e-013	0.0676379	0	0	2.63038	4.99225e-007	3.68481	0.203759	-10.8379	0.202914	4.10351	0	10	0	0	0	0	5	0.5	60	19.2992	0.635119	1.11225	1.46175	-0.207913	0.849232	0.204714	0.203845	0.416811	
1.1	0.68125	1	0.200721	0.244471	1.36634e-011	0.0716385	0	4.06631e-012	3.3502e-012	0.292169	1.40218e-013	0.066639	0	0	2.73083	5.51668e-007	3.63458	0.200721	-10.6849	0.199918	4.06503	0	10	0	0	0	0	3.75	0.375	61	19.3234	0.610487	1.09336	1.51064	-0.207913	0.895351	0.201706	0.200878	0.428484	
1.08303	0.728125	1	0.202833	0.235553	1.46752e-011	0.0677839	0	4.22026e-012	3.46703e-012	0.286914	1.48021e-013	0.0673335	0	0	2.66686	5.17598e-007	3.66657	0.202833	-10.7817	0.202001	4.0886	0	10	0	0	0	0	5	0.5	62	19.3076	0.626626	1.10593	1.47643	-0.207913	0.86329	0.203797	0.202941	0.420142	
1	0.73125	1	0.209576	0.216772	1.75435e-011	0.0571347	0	4.58589e-012	3.81423e-012	0.262791	1.47746e-013	0.0695453	0	0	2.57962	4.66474e-007	3.71019	0.209576	-10.8984	0.208636	4.09966	0	10	0	0	0	0	3.75	0.375	63	19.2724	0.66271	1.12562	1.36179	-0.207913	0.760882	0.210475	0.209509	0.38821	
1.05667	0.682477	1	0.202257	0.248131	1.35301e-011	0.0700464	0	4.00633e-012	3.36718e-012	0.281462	1.22306e-013	0.0671444	0	0	2.80877	5.87492e-007	3.59562	0.202257	-10.5516	0.201434	4.01427	0	10	0	0	0	0	5	0.5	64	19.3301	0.604033	1.08997	1.4805	-0.207913	0.872015	0.203228	0.20238	0.417177	
1.06606	0.735712	1	0.204049	0.233591	1.50027e-011	0.0659895	0	4.25572e-012	3.51487e-012	0.281665	1.44373e-013	0.0677333	0	0	2.66882	5.16412e-007	3.66559	0.204049	-10.7739	0.203201	4.08098	0	10	0	0	0	0	5	0.5	65	19.3041	0.630259	1.10892	1.45504	-0.207913	0.844822	0.205001	0.204128	0.413664	
1.0269	0.689646	1	0.205049	0.241175	1.44295e-011	0.0655855	0	4.12188e-012	3.49036e-012	0.271137	1.19965e-013	0.0680607	0	0	2.78594	5.70646e-007	3.60703	0.205049	-10.5788	0.204183	4.01181	0	10	0	0	0	0	5	0.5	66	19.3181	0.616381	1.09634	1.43266	-0.207913	0.829601	0.205994	0.205101	0.403582	
1.06767	0.716546	1	0.202201	0.242758	1.39668e-011	0.0694875	0	4.095e-012	3.4006e-012	0.285395	1.34535e-013	0.067126	0	0	2.74165	5.54336e-007	3.62917	0.202201	-10.6617	0.201379	4.05118	0	10	0	0	0	0	5	0.5	67	19.3206	0.61354	1.09714	1.48432	-0.207913	0.872877	0.203171	0.202325	0.420292	
1.055	0.701829	1	0.203076	0.243279	1.402e-011	0.0684036	0	4.08623e-012	3.42089e-012	0.280342	1.27727e-013	0.0674134	0	0	2.76729	5.65277e-007	3.61636	0.203076	-10.6165	0.202241	4.03252	0	10	0	0	0	0	5	0.5	68	19.3216	0.612609	1.09605	1.46794	-0.207913	0.859585	0.204038	0.203179	0.414645	
1.04391	0.724195	1	0.204795	0.235843	1.48812e-011	0.0653068	0	4.21507e-012	3.52004e-012	0.276089	1.33578e-013	0.0679779	0	0	2.71335	5.35992e-007	3.64332	0.204795	-10.6983	0.203934	4.0527	0	10	0	0	0	0	5	0.5	69	19.3084	0.626091	1.10514	1.44012	-0.207913	0.833482	0.205741	0.204855	0.4079	
1.07872	0.694212	1	0.201444	0.245087	1.36897e-011	0.0707633	0	4.05609e-012	3.36512e-012	0.287873	1.34045e-013	0.066877	0	0	2.75372	5.61592e-007	3.62314	0.201444	-10.6447	0.200631	4.04865	0	10	0	0	0	0	5	0.5	70	19.3246	0.609393	1.09371	1.49704	-0.207913	0.884375	0.202422	0.201585	0.423736	
1.04433	0.750443	1	0.206392	0.225848	1.60734e-011	0.0621041	0	4.40161e-012	3.6409e-012	0.274169	1.47543e-013	0.0685026	0	0	2.62347	4.91558e-007	3.68827	0.206392	-10.8391	0.205508	4.09304	0	10	0	0	0	0	5	0.5	71	19.2898	0.644898	1.11852	1.41587	-0.207913	0.80924	0.207322	0.206413	0.403214	
1.03629	0.706486	1	0.204839	0.238866	1.46098e-011	0.0655994	0	4.16172e-012	3.50015e-012	0.273816	1.26311e-013	0.067992	0	0	2.75215	5.54532e-007	3.62392	0.204839	-10.6347	0.203977	4.03133	0	10	0	0	0	0	5	0.5	72	19.3139	0.620559	1.10044	1.43774	-0.207913	0.832807	0.205785	0.204897	0.40607	
1.02127	0.723451	1	0.206952	0.230372	1.5682e-011	0.0619349	0	4.31518e-012	3.62341e-012	0.268053	1.31889e-013	0.0686849	0	0	2.6935	5.22577e-007	3.65325	0.206952	-10.7227	0.206055	4.05192	0	10	0	0	0	0	5	0.5	73	19.2984	0.636285	1.10956	1.40318	-0.207913	0.800724	0.207877	0.206954	0.397418	
