x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
1.07344	0.875	1	0.299113	0.0255057	0.204423	0	0	3.89755e-011	0.00522939	0	0	0	0	0	2.25618	7.74382	0	0.299113	23.2622	7.95348	0	0	10	0	0	0	0	5	0.5	38	18.3783	1.59208	1.62117	-0.149281	-0.207911	-0.598221	0.299113	0.288255	-1.87481e-022	
1.08231	0.853125	1	0.299113	0.025198	0.204363	0	0	3.94514e-011	0.00516481	0	0	0	0	0	2.32094	7.67906	0	0.299113	23.0675	7.88859	0	0	10	0	0	0	0	5	0.5	39	18.373	1.59735	1.62052	-0.149651	-0.207911	-0.598221	0.299113	0.288132	-1.89339e-022	
1	0.7875	1	0.299113	0.0256872	0.204458	0	0	3.87001e-011	0.00526751	0	0	0	0	0	2.21893	7.78107	0	0.299113	23.3742	7.9908	0	0	10	0	0	0	0	3.75	0.375	40	18.3814	1.589	1.60247	-0.149466	-0.207911	-0.598221	0.299113	0.288193	-1.85443e-022	
1.05666	0.80625	1	0.299113	0.0246926	0.204265	0	0	4.02587e-011	0.00505881	0	0	0	0	0	2.4319	7.5681	0	0.299113	22.7341	7.77743	0	0	10	0	0	0	0	5	0.5	41	18.3642	1.60615	1.61194	-0.150393	-0.207911	-0.598221	0.299113	0.287884	-1.91804e-022	
1.07479	0.826783	1	0.299113	0.024784	0.204283	0	0	4.01103e-011	0.00507797	0	0	0	0	0	2.4114	7.5886	0	0.299113	22.7957	7.79796	0	0	10	0	0	0	0	5	0.5	42	18.3658	1.60454	1.61802	-0.150228	-0.207911	-0.598221	0.299113	0.287939	-1.91908e-022	
1	0.84375	1	0.299113	0.026172	0.204551	0	0	3.79831e-011	0.0053694	0	0	0	0	0	2.12282	7.87718	0	0.299113	23.6631	8.0871	0	0	10	0	0	0	0	3.75	0.375	43	18.3895	1.58088	1.61332	-0.148715	-0.207911	-0.598221	0.299113	0.288443	-1.83228e-022	
1.06229	0.857745	1	0.299113	0.0252483	0.204373	0	0	3.93727e-011	0.00517538	0	0	0	0	0	2.3102	7.6898	0	0.299113	23.0998	7.89935	0	0	10	0	0	0	0	5	0.5	44	18.3739	1.59648	1.61868	-0.149519	-0.207911	-0.598221	0.299113	0.288176	-1.88416e-022	
1.03125	0.9	1	0.299113	0.026277	0.204572	0	0	3.78313e-011	0.00539148	0	0	0	0	0	2.10264	7.89736	0	0.299113	23.7238	8.10733	0	0	10	0	0	0	0	3.92857	0.392857	45	18.3913	1.57914	1.62234	-0.148466	-0.207911	-0.598221	0.299113	0.288526	-1.83188e-022	
1.05904	0.838429	1	0.299113	0.0250086	0.204326	0	0	3.97502e-011	0.00512506	0	0	0	0	0	2.36185	7.63815	0	0.299113	22.9446	7.8476	0	0	10	0	0	0	0	5	0.5	46	18.3697	1.60063	1.61626	-0.149876	-0.207911	-0.598221	0.299113	0.288057	-1.89871e-022	
1.03183	0.85294	1	0.299113	0.0255385	0.204429	0	0	3.89254e-011	0.00523629	0	0	0	0	0	2.24939	7.75061	0	0.299113	23.2826	7.96028	0	0	10	0	0	0	0	5	0.5	47	18.3789	1.59152	1.61496	-0.149255	-0.207911	-0.598221	0.299113	0.288264	-1.86416e-022	
