x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
1.38851	0.396654	-99999	0.299113	3.53673e-006	0.183014	2.5112e-013	0	2.81078e-007	6.4919e-007	7.07937e-008	1.84688e-018	0.0245892	0	0	0.0293281	2.4028e-013	0.485336	0.299113	-1.35765	0.256782	0.509925	0	1	0	0	0	0	0.25	0.25	977	1.11707	-0.210222	-0.207913	-0.598218	0.299113	0.259252	0.0260656	
0.709978	0.748281	-99999	0.299112	0.200341	0.232041	2.23141e-033	0	4.96202e-012	0.0466252	1.11051e-032	0	0.00458518	0	0	0.000529361	0.999471	7.72988e-039	0.299112	3.26372	1.29189	0.00458518	0	1	0	0	0	0	0.25	0.25	978	1.43756	-0.132154	-0.207911	-0.598204	0.299112	0.29243	0.00458298	
0.665625	1	-99999	0.299113	0.240909	0.240905	0	0	4.12642e-012	0.0582083	3.47244e-040	0	4.03393e-010	0	0	0.000293306	0.999707	5.13161e-047	0.299113	3.29824	1.29882	4.03393e-010	0	1	0	0	0	0	0.25	0.25	979	2	-0.116709	-0.207912	-0.598221	0.299113	0.299113	4.09244e-010	
0.730644	0.478095	-99999	0.299113	0.24091	0.240905	2.87647e-040	0	4.12642e-012	0.0582083	1.19047e-039	0	1.38297e-009	0	0	0.000293306	0.999707	1.75929e-046	0.299113	3.29824	1.29882	1.38297e-009	0	1	0	0	0	0	0.25	0.25	980	1	-0.116709	-0.207912	-0.598221	0.299113	0.299113	1.16904e-009	
1.44247	0.154389	-99999	0.299113	1.00002e-005	0.183815	3.68854e-015	0	9.94078e-008	1.84363e-006	3.67757e-010	9.1966e-026	0.02339	0	0	0.670423	1.24709e-010	0.164789	0.299113	-0.400794	0.253987	0.188179	0	1	0	0	0	0	0.25	0.25	981	1.03847	-0.228977	-0.207913	-0.598218	0.299113	0.253905	0.0233549	
1.39813	0.819226	-99999	0.299113	0.234004	0.23944	1.79713e-034	0	4.2482e-012	0.056196	7.65721e-034	0	0.000755203	0	0	0.000321996	0.999678	1.44547e-040	0.299113	3.29225	1.29758	0.000755203	0	1	0	0	0	0	0.25	0.25	982	1.76737	-0.119574	-0.207912	-0.598218	0.299113	0.297905	0.000755548	
1.52071	0.843168	-99999	0.299113	0.237381	0.240151	8.85834e-035	0	4.18776e-012	0.0571763	3.72067e-034	0	0.000397731	0	0	0.00030754	0.999692	6.22609e-041	0.299113	3.29523	1.29821	0.000397731	0	1	0	0	0	0	0.25	0.25	983	1.90156	-0.11808	-0.207912	-0.598219	0.299113	0.298523	0.000398081	
0.704184	0.0414023	-99999	0.299113	7.11813e-006	0.182484	1.59391e-014	0	1.39657e-007	1.3028e-006	2.2326e-009	2.86989e-023	0.0253866	0	0	0.285225	1.89957e-011	0.357387	0.299113	-0.970608	0.258645	0.382774	0	1	0	0	0	0	0.25	0.25	984	1	-0.203105	-0.207909	-0.598221	0.299113	0.26122	0.0272761	
1.3912	0.0541085	-99999	0.29911	1.2344e-005	0.184539	1.4962e-015	0	8.0533e-008	2.28469e-006	1.2085e-010	2.6543e-027	0.022288	0	0	0.87807	3.08407e-010	0.0609652	0.29911	-0.0937288	0.251405	0.0832532	0	1	0	0	0	0	0.25	0.25	985	1.01308	-0.237474	-0.207913	-0.598185	0.29911	0.251415	0.0222923	
1.51183	0.490541	-99999	0.299113	0.20175	0.232926	1.62e-033	0	4.92736e-012	0.0471321	8.00602e-033	0	0.00346277	0	0	0.000516386	0.999484	5.22906e-039	0.299113	3.26118	1.28993	0.00346277	0	1	0	0	0	0	0.25	0.25	986	1.29619	-0.13921	-0.207912	-0.598217	0.299113	0.29046	0.00345469	
1.37875	0.349818	-99999	0.299113	8.30126e-006	0.185009	7.03487e-015	0	1.19752e-007	1.54036e-006	8.44941e-010	1.35239e-024	0.021598	0	0	0.466941	5.0007e-011	0.26653	0.299113	-0.713187	0.249805	0.288128	0	1	0	0	0	0	0.25	0.25	987	1.09027	-0.243219	-0.207913	-0.598219	0.299113	0.249756	0.0215586	
1.46831	0.867328	-99999	0.299113	0.237596	0.240195	8.34053e-035	0	4.18396e-012	0.0572388	3.5e-034	0	0.000376053	0	0	0.000306647	0.999693	5.81231e-041	0.299113	3.29542	1.29826	0.000376053	0	1	0	0	0	0	0.25	0.25	988	1.90983	-0.117975	-0.207912	-0.598219	0.299113	0.298565	0.000376587	
0.65625	0.0366555	-99999	0.299113	1.46607e-005	0.177973	1.20939e-015	0	6.78068e-008	2.61695e-006	8.22479e-011	6.79434e-028	0.0321551	0	0	0.933509	5.29762e-010	0.0332458	0.299113	0.0289002	0.274441	0.0654009	0	1	0	0	0	0	0.25	0.25	989	1	-0.158967	-0.207932	-0.598221	0.299113	0.27656	0.0254418	
1.44816	0.4834	-99999	0.299113	0.190589	0.230532	2.74926e-033	0	5.21592e-012	0.0440671	1.43825e-032	0	0.00453735	0	0	0.00061882	0.999381	1.51166e-038	0.299113	3.25095	1.28759	0.00453735	0	1	0	0	0	0	0.25	0.25	990	1.22464	-0.145199	-0.207913	-0.598218	0.299113	0.288111	0.00451183	
1.38221	0.302105	-99999	0.299113	8.448e-006	0.184737	6.71225e-015	0	1.17672e-007	1.56529e-006	7.92188e-010	1.0936e-024	0.0220064	0	0	0.483213	5.44626e-011	0.258394	0.299113	-0.687145	0.250758	0.2804	0	1	0	0	0	0	0.25	0.25	991	1.07265	-0.240563	-0.207913	-0.598219	0.299113	0.250526	0.0219063	
0.596905	0.0556006	-99999	0.299114	0.23378	0.239843	0	0	4.25227e-012	0.0562367	0	0	0	0	0	0.00032238	0.999678	0	0.299114	3.28905	1.29576	0	0	1	0	0	0	0	0.25	0.25	992	1	-0.125146	-0.207797	-0.598222	0.299114	0.29631	-0.000255277	
1.34722	0.284746	-99999	0.299113	8.66096e-006	0.185215	5.83277e-015	0	1.14779e-007	1.6089e-006	6.71464e-010	6.51255e-025	0.0212897	0	0	0.51908	6.32052e-011	0.24046	0.299113	-0.636211	0.249086	0.26175	0	1	0	0	0	0	0.25	0.25	993	1.05732	-0.245786	-0.207913	-0.598219	0.299113	0.249002	0.0212539	
1.38069	0.261215	-99999	0.299113	8.60497e-006	0.185025	6.08472e-015	0	1.15526e-007	1.59686e-006	7.05026e-010	7.57999e-025	0.0215741	0	0	0.508701	6.06856e-011	0.245649	0.299113	-0.650642	0.249749	0.267224	0	1	0	0	0	0	0.25	0.25	994	1.05865	-0.243683	-0.207913	-0.598219	0.299113	0.249616	0.0215168	
1.42123	0.260411	-99999	0.299113	8.49718e-006	0.184762	6.54422e-015	0	1.16991e-007	1.57461e-006	7.67887e-010	9.9038e-025	0.0219685	0	0	0.490273	5.62367e-011	0.254863	0.299113	-0.676707	0.250669	0.276832	0	1	0	0	0	0	0.25	0.25	995	1.06815	-0.240395	-0.207913	-0.598219	0.299113	0.250574	0.0219277	
1.4596	0.214243	-99999	0.299113	8.84753e-006	0.184545	5.6701e-015	0	1.12358e-007	1.63761e-006	6.38973e-010	5.47396e-025	0.0222941	0	0	0.534684	6.9153e-011	0.232658	0.299113	-0.608786	0.251429	0.254952	0	1	0	0	0	0	0.25	0.25	996	1.05909	-0.23816	-0.207913	-0.598219	0.299113	0.251226	0.0222071	
1.47804	0.268593	-99999	0.299113	8.39651e-006	0.185071	6.6854e-015	0	1.18394e-007	1.55856e-006	7.93858e-010	1.10928e-024	0.0215051	0	0	0.480855	5.33082e-011	0.259572	0.299113	-0.692687	0.249588	0.281077	0	1	0	0	0	0	0.25	0.25	997	1.08691	-0.243592	-0.207913	-0.598219	0.299113	0.249642	0.0215271	
1.40784	0.952827	-99999	0.299113	0.239569	0.240618	3.2332e-035	0	4.14951e-012	0.0578157	1.3456e-034	0	0.000151477	0	0	0.00029861	0.999701	2.08423e-041	0.299113	3.2971	1.29859	0.000151477	0	1	0	0	0	0	0.25	0.25	998	1.97629	-0.117226	-0.207912	-0.59822	0.299113	0.29889	0.000151738	
1.45455	0.953953	-99999	0.299113	0.239704	0.240648	2.88247e-035	0	4.14718e-012	0.0578553	1.19896e-034	0	0.000135398	0	0	0.000298071	0.999702	1.84831e-041	0.299113	3.29721	1.29861	0.000135398	0	1	0	0	0	0	0.25	0.25	999	1.98002	-0.117181	-0.207912	-0.59822	0.299113	0.29891	0.000135603	
1.49466	0.666705	-99999	0.299113	0.226989	0.238019	3.79493e-034	0	4.37949e-012	0.0541878	1.66691e-033	0	0.00138694	0	0	0.000354877	0.999645	4.06203e-040	0.299113	3.28566	1.29601	0.00138694	0	1	0	0	0	0	0.25	0.25	1000	1.56585	-0.123546	-0.207912	-0.598217	0.299113	0.296371	0.00138572	
1.56875	1	-99999	0.299113	0.240195	0.240753	1.65844e-035	0	4.13869e-012	0.0579993	6.88414e-035	0	7.86464e-005	0	0	0.000296115	0.999704	1.0431e-041	0.299113	3.29762	1.29869	7.86464e-005	0	1	0	0	0	0	0.25	0.25	1001	1.9932	-0.117002	-0.207912	-0.598221	0.299113	0.298989	7.86667e-005	
1.38375	0.604124	-99999	0.299113	0.202775	0.233148	1.53496e-033	0	4.90245e-012	0.0474167	7.54738e-033	0	0.00335776	0	0	0.000508114	0.999492	4.72469e-039	0.299113	3.2621	1.29013	0.00335776	0	1	0	0	0	0	0.25	0.25	1002	1.29034	-0.138785	-0.207912	-0.598217	0.299113	0.290636	0.00335182	
1.49314	0.598472	-99999	0.299113	0.218724	0.23636	6.73949e-034	0	4.54497e-012	0.051851	3.07216e-033	0	0.0020794	0	0	0.000399409	0.999601	1.02134e-039	0.299113	3.27769	1.29405	0.0020794	0	1	0	0	0	0	0.25	0.25	1003	1.43691	-0.128613	-0.207912	-0.598217	0.299113	0.294451	0.00207655	
1.43651	0.630971	-99999	0.299113	0.216862	0.235989	7.50653e-034	0	4.584e-012	0.0513287	3.4512e-033	0	0.00222765	0	0	0.000410428	0.99959	1.23243e-039	0.299113	3.27587	1.29359	0.00222765	0	1	0	0	0	0	0.25	0.25	1004	1.41171	-0.129815	-0.207912	-0.598217	0.299113	0.294002	0.00222454	
1.42499	0.588342	-99999	0.299113	0.207591	0.234122	1.2232e-033	0	4.78871e-012	0.0487457	5.87492e-033	0	0.00297619	0	0	0.000471609	0.999528	3.02295e-039	0.299113	3.26683	1.29132	0.00297619	0	1	0	0	0	0	0.25	0.25	1005	1.32627	-0.135682	-0.207912	-0.598217	0.299113	0.291797	0.00297207	
1.43763	0.536103	-99999	0.299113	0.199661	0.232497	1.78296e-033	0	4.97892e-012	0.0465582	8.90352e-033	0	0.00363552	0	0	0.000533738	0.999466	6.3433e-039	0.299113	3.25916	1.28943	0.00363552	0	1	0	0	0	0	0.25	0.25	1006	1.27326	-0.140515	-0.207912	-0.598217	0.299113	0.289966	0.00363172	
0.71759	0.384054	-99999	0.299113	0.24091	0.240905	4.36609e-039	0	4.12642e-012	0.0582083	1.80698e-038	0	2.09916e-008	0	0	0.000293306	0.999707	2.67036e-045	0.299113	3.29824	1.29882	2.09916e-008	0	1	0	0	0	0	0.25	0.25	1007	1	-0.116709	-0.207912	-0.598221	0.299113	0.299113	1.42999e-008	
0.667677	0.381124	-99999	0.299113	0.240909	0.240905	0	0	4.12642e-012	0.0582083	0	0	0	0	0	0.000293306	0.999707	0	0.299113	3.29824	1.29882	0	0	1	0	0	0	0	0.25	0.25	1008	1	-0.116709	-0.207912	-0.598221	0.299113	0.299113	-1.03096e-009	
0.690775	0.414249	-99999	0.299113	0.24091	0.240905	0	0	4.12642e-012	0.0582083	0	0	0	0	0	0.000293306	0.999707	0	0.299113	3.29824	1.29882	0	0	1	0	0	0	0	0.25	0.25	1009	1	-0.116709	-0.207912	-0.598221	0.299113	0.299113	-3.91293e-009	
0.564506	0.410249	-99999	0.299113	0.24091	0.240905	0	0	4.12642e-012	0.0582083	0	0	0	0	0	0.000293306	0.999707	0	0.299113	3.29824	1.29882	0	0	1	0	0	0	0	0.25	0.25	1010	1	-0.116709	-0.207912	-0.598221	0.299113	0.299113	-6.36642e-010	
0.612599	0.383316	-99999	0.299113	0.24091	0.240905	0	0	4.12642e-012	0.0582083	0	0	0	0	0	0.000293306	0.999707	0	0.299113	3.29824	1.29882	0	0	1	0	0	0	0	0.25	0.25	1011	1	-0.116709	-0.207912	-0.598221	0.299113	0.299113	-2.54963e-009	
0.651823	0.288235	-99999	0.299113	0.24091	0.240905	0	0	4.12642e-012	0.0582084	0	0	0	0	0	0.000293305	0.999707	0	0.299113	3.29824	1.29882	0	0	1	0	0	0	0	0.25	0.25	1012	1	-0.116709	-0.207912	-0.598221	0.299113	0.299113	-3.60774e-010	
0.528342	0.292118	-99999	0.299113	0.240909	0.240905	1.24314e-040	0	4.12643e-012	0.0582083	5.14495e-040	0	5.97687e-010	0	0	0.000293307	0.999707	7.60329e-047	0.299113	3.29824	1.29882	5.97687e-010	0	1	0	0	0	0	0.25	0.25	1013	1	-0.116709	-0.207912	-0.598221	0.299113	0.299113	4.79734e-010	
0.588739	0.247455	-99999	0.299113	0.240909	0.240905	0	0	4.12642e-012	0.0582083	1.8601e-040	0	2.16087e-010	0	0	0.000293306	0.999707	2.74887e-047	0.299113	3.29824	1.29882	2.16087e-010	0	1	0	0	0	0	0.25	0.25	1014	1	-0.116709	-0.207912	-0.598221	0.299113	0.299113	-2.66841e-009	
0.670204	0.662879	-99999	0.299113	0.240248	0.240773	1.21294e-035	0	4.13779e-012	0.0580168	5.03375e-035	0	5.75841e-005	0	0	0.000295897	0.999703	7.61268e-042	0.299113	3.2976	1.29867	5.75841e-005	0	0.999999	0	0	0	0	0.25	0.25	1015	0.979958	-0.116996	-0.207861	-0.598221	0.299113	0.298964	5.76821e-005	
0.566561	0.715219	-99999	0.299111	0.181849	0.227841	5.0787e-033	0	5.4666e-012	0.0415555	2.78455e-032	0	0.00670644	0	0	0.00072074	0.99928	4.36089e-038	0.299111	3.24807	1.2888	0.00670644	0	1	0	0	0	0	0.25	0.25	1016	1.66284	-0.138816	-0.207917	-0.598197	0.299111	0.289507	0.006696	
0.603812	0.660197	-99999	0.299113	0.231677	0.238946	2.50314e-034	0	4.29087e-012	0.0555225	1.07725e-033	0	0.00100442	0	0	0.000332479	0.999667	2.2119e-040	0.299113	3.29022	1.29715	0.00100442	0	0.999999	0	0	0	0	0.25	0.25	1017	1.00667	-0.120499	-0.207866	-0.598217	0.299113	0.297483	0.00100305	
0.73104	0.786608	-99999	0.299112	0.210653	0.234308	1.33952e-033	0	4.71911e-012	0.0495042	6.34008e-033	0	0.00346407	0	0	0.000450991	0.999549	2.8972e-039	0.299112	3.27266	1.29375	0.00346407	0	1	0	0	0	0	0.25	0.25	1018	1.80452	-0.127948	-0.207921	-0.598208	0.299112	0.294213	0.00346378	
0.638576	0.812468	-99999	0.299114	0.241831	0.241042	0	0	4.1107e-012	0.0584642	0	0	0	0	0	0.000289803	0.999711	0	0.299114	3.29943	1.29922	0	0	1	0	0	0	0	0.25	0.25	1019	2.0101	-0.115605	-0.20781	-0.598223	0.299114	0.299506	-0.000278547	
0.681784	0.788725	-99999	0.299113	0.227328	0.237958	4.30126e-034	0	4.37296e-012	0.0542548	1.8865e-033	0	0.00158018	0	0	0.000353382	0.999646	4.54491e-040	0.299113	3.28684	1.2966	0.00158018	0	1	0	0	0	0	0.25	0.25	1020	1.96464	-0.121568	-0.207901	-0.598216	0.299113	0.296957	0.00158016	
0.680489	0.837556	-99999	0.299114	0.241997	0.241067	0	0	4.10788e-012	0.0585104	0	0	0	0	0	0.000289177	0.999712	0	0.299114	3.29964	1.29929	0	0	1	0	0	0	0	0.25	0.25	1021	2.0124	-0.115461	-0.207818	-0.598223	0.299114	0.299576	-0.000329605	
0.630156	0.745959	-99999	0.299112	0.204582	0.232949	1.84537e-033	0	4.85916e-012	0.0477984	8.99356e-033	0	0.00417192	0	0	0.000495199	0.999505	5.25341e-039	0.299112	3.26758	1.29277	0.00417192	0	1	0	0	0	0	0.25	0.25	1022	1.82628	-0.130085	-0.207922	-0.598206	0.299112	0.293266	0.00416874	
0.697446	0.883761	-99999	0.299113	0.240788	0.240879	2.90734e-036	0	4.1285e-012	0.0581727	1.20385e-035	0	1.39455e-005	0	0	0.000293781	0.999706	1.78663e-042	0.299113	3.29814	1.2988	1.39455e-005	0	1	0	0	0	0	0.25	0.25	1023	1.9993	-0.116756	-0.207913	-0.598221	0.299113	0.299093	1.39347e-005	
0.713772	0.919318	-99999	0.299113	0.240907	0.240904	6.53074e-038	0	4.12647e-012	0.0582075	2.70288e-037	0	3.13974e-007	0	0	0.000293317	0.999707	3.99472e-044	0.299113	3.29824	1.29882	3.13974e-007	0	1	0	0	0	0	0.25	0.25	1024	1.99999	-0.11671	-0.207912	-0.598221	0.299113	0.299112	3.14942e-007	
0.666822	0.919348	-99999	0.299113	0.24091	0.240905	0	0	4.12641e-012	0.0582086	0	0	0	0	0	0.000293303	0.999707	0	0.299113	3.29824	1.29882	0	0	1	0	0	0	0	0.25	0.25	1025	2.00001	-0.116708	-0.207912	-0.598221	0.299113	0.299113	-2.58139e-007	
0.6126	0.941448	-99999	0.299113	0.240909	0.240905	6.95318e-040	0	4.12643e-012	0.0582083	2.87768e-039	0	3.343e-009	0	0	0.000293306	0.999707	4.25268e-046	0.299113	3.29824	1.29882	3.343e-009	0	1	0	0	0	0	0.25	0.25	1026	2	-0.116709	-0.207912	-0.598221	0.299113	0.299113	3.34628e-009	
0.631738	0.871447	-99999	0.299113	0.24086	0.240894	1.21889e-036	0	4.12727e-012	0.0581939	5.04562e-036	0	5.85473e-006	0	0	0.000293499	0.999707	7.46933e-043	0.299113	3.2982	1.29881	5.85473e-006	0	1	0	0	0	0	0.25	0.25	1027	1.99991	-0.11673	-0.207914	-0.598221	0.299113	0.299105	5.86329e-006	
1.49006	0.0837957	-99999	0.299113	1.04019e-005	0.183891	3.13144e-015	0	9.5569e-008	1.91848e-006	3.00156e-010	4.8091e-026	0.0232741	0	0	0.716238	1.50001e-010	0.141881	0.299113	-0.332534	0.253716	0.165155	0	1	0	0	0	0	0.25	0.25	1028	1.0242	-0.229492	-0.207913	-0.598216	0.299113	0.253754	0.0232904	
1.41847	0.188126	-99999	0.299113	8.78265e-006	0.184152	6.03234e-015	0	1.13189e-007	1.62214e-006	6.84817e-010	6.77402e-025	0.0228835	0	0	0.520465	6.57036e-011	0.239768	0.299113	-0.627758	0.252804	0.262651	0	1	0	0	0	0	0.25	0.25	1029	1.04481	-0.233369	-0.207913	-0.598219	0.299113	0.252624	0.022806	
1.4396	0.794821	-99999	0.299113	0.233846	0.239409	1.83448e-034	0	4.25106e-012	0.0561508	7.8216e-034	0	0.000768517	0	0	0.00032269	0.999677	1.48488e-040	0.299113	3.2921	1.29754	0.000768517	0	1	0	0	0	0	0.25	0.25	1030	1.76243	-0.11967	-0.207912	-0.598218	0.299113	0.297869	0.000768817	
1.49625	0.791983	-99999	0.299113	0.235023	0.239655	1.50887e-034	0	4.22978e-012	0.0564914	6.4011e-034	0	0.000646921	0	0	0.000317543	0.999682	1.16499e-040	0.299113	3.29315	1.29777	0.000646921	0	1	0	0	0	0	0.25	0.25	1031	1.80857	-0.119127	-0.207912	-0.598218	0.299113	0.29809	0.000647221	
1.44375	0.0435513	-99999	0.299102	1.15905e-005	0.184681	1.89672e-015	0	8.57681e-008	2.14689e-006	1.6316e-010	6.96203e-027	0.0220131	0	0	0.832258	2.42176e-010	0.0838708	0.299102	-0.163546	0.250722	0.105884	0	1	0	0	0	0	0.25	0.25	1032	1.01192	-0.239704	-0.207913	-0.598063	0.299102	0.250724	0.0220137	
0.555626	0.147489	-99999	0.299113	0.240899	0.240903	0	0	4.12661e-012	0.0582053	0	0	0	0	0	0.000293348	0.999707	0	0.299113	3.29822	1.29881	0	0	1	0	0	0	0	0.25	0.25	1033	1	-0.116723	-0.207912	-0.598221	0.299113	0.299108	-1.01051e-006	
0.5625	0	-99999	0.299113	0.173314	0.224982	8.75674e-033	0	5.73579e-012	0.0391083	5.03758e-032	0	0.00918603	0	0	0.000843019	0.999157	1.18826e-037	0.299113	3.24664	1.29081	0.00918603	0	1	0	0	0	0	0.25	0.25	1034	1	-0.127553	-0.207915	-0.598221	0.299113	0.29235	0.00945132	
1.49165	0.34185	-99999	0.299113	7.93547e-006	0.188543	6.00568e-015	0	1.25272e-007	1.50062e-006	7.54577e-010	1.02688e-024	0.0162963	0	0	0.470678	4.48743e-011	0.264661	0.299113	-0.728788	0.237434	0.280957	0	1	0	0	0	0	0.25	0.25	1035	1.13525	-0.281836	-0.207913	-0.598218	0.299113	0.238499	0.0167116	
1.49398	0.915811	-99999	0.299113	0.239066	0.240511	4.49189e-035	0	4.15825e-012	0.0576684	1.87338e-034	0	0.000208403	0	0	0.000300635	0.999699	2.95361e-041	0.299113	3.29667	1.2985	0.000208403	0	1	0	0	0	0	0.25	0.25	1036	1.96174	-0.117421	-0.207912	-0.59822	0.299113	0.298806	0.000208692	
0.641638	0.419885	-99999	0.299113	0.24091	0.240905	0	0	4.12642e-012	0.0582083	0	0	0	0	0	0.000293306	0.999707	0	0.299113	3.29824	1.29882	0	0	1	0	0	0	0	0.25	0.25	1037	1	-0.116709	-0.207912	-0.598221	0.299113	0.299113	-1.01779e-009	
0.580353	0.328586	-99999	0.299113	0.240909	0.240905	0	0	4.12643e-012	0.0582083	0	0	0	0	0	0.000293307	0.999707	0	0.299113	3.29824	1.29882	0	0	1	0	0	0	0	0.25	0.25	1038	1	-0.116709	-0.207912	-0.598221	0.299113	0.299113	2.48306e-010	
0.623493	0.218824	-99999	0.299113	0.240916	0.240906	0	0	4.12632e-012	0.05821	0	0	0	0	0	0.000293283	0.999707	0	0.299113	3.29825	1.29882	0	0	1	0	0	0	0	0.25	0.25	1039	1	-0.1167	-0.207912	-0.598221	0.299113	0.299116	-6.50715e-008	
0.575757	0.196288	-99999	0.299113	0.240913	0.240905	4.40661e-038	0	4.12637e-012	0.0582092	1.82372e-037	0	2.11878e-007	0	0	0.000293293	0.999707	2.6948e-044	0.299113	3.29824	1.29882	2.11878e-007	0	1	0	0	0	0	0.25	0.25	1040	1	-0.116704	-0.207913	-0.598221	0.299113	0.299114	4.13166e-007	
0.603078	0.601045	-99999	0.299113	0.241251	0.240955	0	0	4.12059e-012	0.0583031	0	0	0	0	0	0.000292003	0.999708	0	0.299113	3.29868	1.29897	0	0	1	0	0	0	0	0.25	0.25	1041	1.00157	-0.116267	-0.207868	-0.598222	0.299113	0.299258	-8.1801e-005	
0.50625	1	-99999	0.299113	0.240909	0.240905	0	0	4.12642e-012	0.0582083	0	0	2.19479e-013	0	0	0.000293306	0.999707	2.79202e-050	0.299113	3.29824	1.29882	2.19479e-013	0	1	0	0	0	0	0.25	0.25	1042	2	-0.116709	-0.207912	-0.598221	0.299113	0.299113	1.9283e-013	
0.630925	0.908841	-99999	0.299113	0.24091	0.240905	0	0	4.12642e-012	0.0582085	0	0	0	0	0	0.000293304	0.999707	0	0.299113	3.29824	1.29882	0	0	1	0	0	0	0	0.25	0.25	1043	2	-0.116709	-0.207912	-0.598221	0.299113	0.299113	-1.463e-007	
0.556591	0.888518	-99999	0.299113	0.24091	0.240905	0	0	4.12642e-012	0.0582084	0	0	0	0	0	0.000293306	0.999707	0	0.299113	3.29824	1.29882	0	0	1	0	0	0	0	0.25	0.25	1044	2	-0.116709	-0.207912	-0.598221	0.299113	0.299113	-3.86494e-008	
0.5963	0.889382	-99999	0.299113	0.24091	0.240905	0	0	4.12642e-012	0.0582085	0	0	0	0	0	0.000293304	0.999707	0	0.299113	3.29824	1.29882	0	0	1	0	0	0	0	0.25	0.25	1045	2	-0.116708	-0.207912	-0.598221	0.299113	0.299113	-1.56853e-007	
0.575674	0.924424	-99999	0.299113	0.240909	0.240905	1.31008e-040	0	4.12642e-012	0.0582083	5.42199e-040	0	6.29872e-010	0	0	0.000293306	0.999707	8.01268e-047	0.299113	3.29824	1.29882	6.29872e-010	0	1	0	0	0	0	0.25	0.25	1046	2	-0.116709	-0.207912	-0.598221	0.299113	0.299113	6.28066e-010	
0.577747	0.829109	-99999	0.299113	0.240872	0.240897	7.45637e-037	0	4.12706e-012	0.0581975	3.08642e-036	0	3.58237e-006	0	0	0.000293452	0.999707	4.56709e-043	0.299113	3.2982	1.29881	3.58237e-006	0	1	0	0	0	0	0.25	0.25	1047	1.99942	-0.11672	-0.207908	-0.598221	0.299113	0.299105	3.53221e-006	
0.544985	0.960742	-99999	0.299113	0.240909	0.240905	0	0	4.12642e-012	0.0582083	0	0	0	0	0	0.000293306	0.999707	0	0.299113	3.29824	1.29882	0	0	1	0	0	0	0	0.25	0.25	1048	2	-0.116709	-0.207912	-0.598221	0.299113	0.299113	-1.96443e-011	
0.511747	0.935375	-99999	0.299113	0.240909	0.240905	0	0	4.12642e-012	0.0582083	0	0	0	0	0	0.000293306	0.999707	0	0.299113	3.29824	1.29882	0	0	1	0	0	0	0	0.25	0.25	1049	2	-0.116709	-0.207912	-0.598221	0.299113	0.299113	-7.07607e-011	
0.601111	0.854909	-99999	0.299113	0.240836	0.240889	1.78038e-036	0	4.12768e-012	0.0581868	7.37063e-036	0	8.54775e-006	0	0	0.000293593	0.999706	1.09204e-042	0.299113	3.29818	1.29881	8.54775e-006	0	1	0	0	0	0	0.25	0.25	1050	1.99977	-0.116741	-0.207915	-0.598221	0.299113	0.299101	8.54205e-006	
0.569827	0.85976	-99999	0.299113	0.240902	0.240903	2.03035e-037	0	4.12656e-012	0.058206	8.40319e-037	0	9.76017e-007	0	0	0.000293337	0.999707	1.24218e-043	0.299113	3.29823	1.29882	9.76017e-007	0	1	0	0	0	0	0.25	0.25	1051	2.00001	-0.116711	-0.207912	-0.598221	0.299113	0.299112	9.78824e-007	
0.48574	0.838483	-99999	0.299113	0.240906	0.240904	1.02955e-037	0	4.12648e-012	0.0582074	4.26102e-037	0	4.94966e-007	0	0	0.000293319	0.999707	6.29767e-044	0.299113	3.29824	1.29882	4.94966e-007	0	1	0	0	0	0	0.25	0.25	1052	2.00006	-0.11671	-0.207913	-0.598221	0.299113	0.299113	5.0123e-007	
0.53172	0.833565	-99999	0.299113	0.240725	0.240865	4.51773e-036	0	4.12958e-012	0.0581542	1.87117e-035	0	2.16436e-005	0	0	0.000294029	0.999706	2.78314e-042	0.299113	3.29808	1.29879	2.16436e-005	0	1	0	0	0	0	0.25	0.25	1053	1.99958	-0.116789	-0.207919	-0.598221	0.299113	0.299084	2.16135e-005	
0.539414	0.863187	-99999	0.299113	0.24091	0.240905	0	0	4.12642e-012	0.0582083	0	0	0	0	0	0.000293306	0.999707	0	0.299113	3.29824	1.29882	0	0	1	0	0	0	0	0.25	0.25	1054	2.00001	-0.116708	-0.207912	-0.598221	0.299113	0.299113	-3.20068e-009	
0.517832	0.896311	-99999	0.299113	0.240909	0.240905	6.77694e-040	0	4.12642e-012	0.0582083	2.80475e-039	0	3.25827e-009	0	0	0.000293306	0.999707	4.14489e-046	0.299113	3.29824	1.29882	3.25827e-009	0	1	0	0	0	0	0.25	0.25	1055	2	-0.116709	-0.207912	-0.598221	0.299113	0.299113	3.22306e-009	
0.510741	0.854825	-99999	0.299113	0.240907	0.240904	6.83179e-038	0	4.12647e-012	0.0582076	2.82748e-037	0	3.28448e-007	0	0	0.000293316	0.999707	4.17886e-044	0.299113	3.29824	1.29882	3.28448e-007	0	1	0	0	0	0	0.25	0.25	1056	2.00001	-0.116709	-0.207912	-0.598221	0.299113	0.299113	3.29709e-007	
