              x	              y	              z	           time	in	                 Cl	
         0.0009	          2e-05	              0	              4	 1	   0.0000000000e+00	
        0.00092	          2e-05	              0	              4	 1	   0.0000000000e+00	
        0.00094	          2e-05	              0	              4	 1	   0.0000000000e+00	
        0.00096	          2e-05	              0	              4	 1	   0.0000000000e+00	
        0.00098	          2e-05	              0	              4	 1	   0.0000000000e+00	
          0.001	          2e-05	              0	              4	 1	   0.0000000000e+00	
              0	          4e-05	              0	              4	 1	   5.9425839584e-02	
          2e-05	          4e-05	              0	              4	 1	   5.7919965589e-02	
          4e-05	          4e-05	              0	              4	 1	   5.3631430365e-02	
          6e-05	          4e-05	              0	              4	 1	   4.7189343362e-02	
          8e-05	          4e-05	              0	              4	 1	   3.9469096631e-02	
         0.0001	          4e-05	              0	              4	 1	   3.1395647023e-02	
        0.00012	          4e-05	              0	              4	 1	   2.3765148151e-02	
        0.00014	          4e-05	              0	              4	 1	   1.7130664264e-02	
        0.00016	          4e-05	              0	              4	 1	   1.1768275544e-02	
        0.00018	          4e-05	              0	              4	 1	   7.7113859225e-03	
         0.0002	          4e-05	              0	              4	 1	   4.8243427533e-03	
        0.00022	          4e-05	              0	              4	 1	   2.8844284452e-03	
        0.00024	          4e-05	              0	              4	 1	   1.6498612268e-03	
        0.00026	          4e-05	              0	              4	 1	   9.0378960728e-04	
        0.00028	          4e-05	              0	              4	 1	   4.7467661303e-04	
         0.0003	          4e-05	              0	              4	 1	   2.3929046154e-04	
        0.00032	          4e-05	              0	              4	 1	   1.1591542015e-04	
        0.00034	          4e-05	              0	              4	 1	   5.4017955017e-05	
        0.00036	          4e-05	              0	              4	 1	   2.4244202260e-05	
        0.00038	          4e-05	              0	              4	 1	   1.0491530126e-05	
         0.0004	          4e-05	              0	              4	 1	   4.3824194392e-06	
        0.00042	          4e-05	              0	              4	 1	   1.7689244194e-06	
        0.00044	          4e-05	              0	              4	 1	   6.9070502009e-07	
        0.00046	          4e-05	              0	              4	 1	   2.6116944149e-07	
        0.00048	          4e-05	              0	              4	 1	   9.5729709117e-08	
         0.0005	          4e-05	              0	              4	 1	   3.4048900154e-08	
        0.00052	          4e-05	              0	              4	 1	   1.1762980072e-08	
        0.00054	          4e-05	              0	              4	 1	   3.9509702898e-09	
        0.00056	          4e-05	              0	              4	 1	   1.2914110606e-09	
        0.00058	          4e-05	              0	              4	 1	   4.1113990953e-10	
         0.0006	          4e-05	              0	              4	 1	   1.2760186600e-10	
        0.00062	          4e-05	              0	              4	 1	   3.8639574693e-11	
        0.00064	          4e-05	              0	              4	 1	   1.1425338913e-11	
        0.00066	          4e-05	              0	              4	 1	   3.3014812731e-12	
        0.00068	          4e-05	              0	              4	 1	   9.3299906212e-13	
         0.0007	          4e-05	              0	              4	 1	   2.5805000105e-13	
        0.00072	          4e-05	              0	              4	 1	   6.9900732119e-14	
        0.00074	          4e-05	              0	              4	 1	   1.8556800779e-14	
        0.00076	          4e-05	              0	              4	 1	   4.8308443422e-15	
        0.00078	          4e-05	              0	              4	 1	   1.2336444517e-15	
         0.0008	          4e-05	              0	              4	 1	   3.0882686392e-16	
        0.00082	          4e-05	              0	              4	 1	   7.5400640897e-17	
        0.00084	          4e-05	              0	              4	 1	   1.7516663780e-17	
        0.00086	          4e-05	              0	              4	 1	   3.4937391278e-18	
        0.00088	          4e-05	              0	              4	 1	   0.0000000000e+00	
         0.0009	          4e-05	              0	              4	 1	   0.0000000000e+00	
        0.00092	          4e-05	              0	              4	 1	   0.0000000000e+00	
        0.00094	          4e-05	              0	              4	 1	   0.0000000000e+00	
        0.00096	          4e-05	              0	              4	 1	   0.0000000000e+00	
        0.00098	          4e-05	              0	              4	 1	   0.0000000000e+00	
          0.001	          4e-05	              0	              4	 1	   0.0000000000e+00	
              0	          6e-05	              0	              4	 1	   5.2287553485e-02	
          2e-05	          6e-05	              0	              4	 1	   5.0962617503e-02	
          4e-05	          6e-05	              0	              4	 1	   4.7189343362e-02	
          6e-05	          6e-05	              0	              4	 1	   4.1521192755e-02	
          8e-05	          6e-05	              0	              4	 1	   3.4728338423e-02	
         0.0001	          6e-05	              0	              4	 1	   2.7624617001e-02	
        0.00012	          6e-05	              0	              4	 1	   2.0910585411e-02	
        0.00014	          6e-05	              0	              4	 1	   1.5072929784e-02	
        0.00016	          6e-05	              0	              4	 1	   1.0354606844e-02	
        0.00018	          6e-05	              0	              4	 1	   6.7850166278e-03	
         0.0002	          6e-05	              0	              4	 1	   4.2447860371e-03	
        0.00022	          6e-05	              0	              4	 1	   2.5379278422e-03	
        0.00024	          6e-05	              0	              4	 1	   1.4516858964e-03	
        0.00026	          6e-05	              0	              4	 1	   7.9524941298e-04	
        0.00028	          6e-05	              0	              4	 1	   4.1768674517e-04	
         0.0003	          6e-05	              0	              4	 1	   2.1057270810e-04	
        0.00032	          6e-05	              0	              4	 1	   1.0201159466e-04	
        0.00034	          6e-05	              0	              4	 1	   4.7542998128e-05	
        0.00036	          6e-05	              0	              4	 1	   2.1340543792e-05	
        0.00038	          6e-05	              0	              4	 1	   9.2362377033e-06	
         0.0004	          6e-05	              0	              4	 1	   3.8586803924e-06	
        0.00042	          6e-05	              0	              4	 1	   1.5578044726e-06	
        0.00044	          6e-05	              0	              4	 1	   6.0839480135e-07	
        0.00046	          6e-05	              0	              4	 1	   2.3009913982e-07	
        0.00048	          6e-05	              0	              4	 1	   8.4362554354e-08	
         0.0005	          6e-05	              0	              4	 1	   3.0014215282e-08	
        0.00052	          6e-05	              0	              4	 1	   1.0372243078e-08	
        0.00054	          6e-05	              0	              4	 1	   3.4849846100e-09	
        0.00056	          6e-05	              0	              4	 1	   1.1394979347e-09	
        0.00058	          6e-05	              0	              4	 1	   3.6291134282e-10	
         0.0006	          6e-05	              0	              4	 1	   1.1267808181e-10	
        0.00062	          6e-05	              0	              4	 1	   3.4134661179e-11	
        0.00064	          6e-05	              0	              4	 1	   1.0097693216e-11	
        0.00066	          6e-05	              0	              4	 1	   2.9191764796e-12	
        0.00068	          6e-05	              0	              4	 1	   8.2535227837e-13	
         0.0007	          6e-05	              0	              4	 1	   2.2838962323e-13	
        0.00072	          6e-05	              0	              4	 1	   6.1897852350e-14	
        0.00074	          6e-05	              0	              4	 1	   1.6440825865e-14	
        0.00076	          6e-05	              0	              4	 1	   4.2822299756e-15	
        0.00078	          6e-05	              0	              4	 1	   1.0940635443e-15	
         0.0008	          6e-05	              0	              4	 1	   2.7395569235e-16	
        0.00082	          6e-05	              0	              4	 1	   6.6854657418e-17	
