     x	y	z	time	in	vx-node	vy-node	vz-node	
          0   	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   1.000000E-06	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   2.000000E-06	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   3.000000E-06	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   4.000000E-06	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   5.000000E-06	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   6.000000E-06	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   7.000000E-06	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   8.000000E-06	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   9.000000E-06	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   1.000000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   1.100000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   1.200000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   1.300000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   1.400000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   1.500000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   1.600000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   1.700000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   1.800000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   1.900000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   2.000000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   2.100000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   2.200000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   2.300000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   2.400000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   2.500000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   2.600000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   2.700000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   2.800000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   2.900000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   3.000000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   3.100000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   3.200000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   3.300000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   3.400000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   3.500000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   3.600000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   3.700000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   3.800000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   3.900000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   4.000000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   4.100000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   4.200000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   4.300000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   4.400000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   4.500000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   4.600000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   4.700000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   4.800000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   4.900000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   5.000000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   5.100000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   5.200000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   5.300000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   5.400000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   5.500000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   5.600000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   5.700000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   5.800000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   5.900000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   6.000000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   6.100000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   6.200000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   6.300000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   6.400000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   6.500000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
   6.600000E-05	          0   	          0   	          0   	    1	          0   	          0   	          0   	
