              x	              y	              z	           time	in	                  A	              SurfA	            SurfA/A	                 Cl	                 Br	
              0	              0	              0	         0.0001	 1	  1.0013459667e-005	  1.0042943204e-005	  1.0029443907e+000	  9.9998087270e-001	  2.0056402940e-005	
              1	              0	              0	         0.0001	 1	  1.0013459667e-005	  1.0042943204e-005	  1.0029443907e+000	  9.9998087270e-001	  2.0056402940e-005	
              0	              1	              0	         0.0001	 1	  1.0013459667e-005	  1.0042943204e-005	  1.0029443907e+000	  9.9998087270e-001	  2.0056402940e-005	
              1	              1	              0	         0.0001	 1	  1.0013459667e-005	  1.0042943204e-005	  1.0029443907e+000	  9.9998087270e-001	  2.0056402940e-005	
              0	              0	              1	         0.0001	 0	
              1	              0	              1	         0.0001	 0	
              0	              1	              1	         0.0001	 0	
              1	              1	              1	         0.0001	 0	
              0	              0	              2	         0.0001	 0	
              1	              0	              2	         0.0001	 0	
              0	              1	              2	         0.0001	 0	
              1	              1	              2	         0.0001	 0	
              0	              0	              3	         0.0001	 0	
              1	              0	              3	         0.0001	 0	
              0	              1	              3	         0.0001	 0	
              1	              1	              3	         0.0001	 0	
              0	              0	              4	         0.0001	 0	
              1	              0	              4	         0.0001	 0	
              0	              1	              4	         0.0001	 0	
              1	              1	              4	         0.0001	 0	
              0	              0	              0	         0.0002	 1	  1.0013459717e-005	  1.0042943255e-005	  1.0029443907e+000	  9.9998087270e-001	  2.0056403040e-005	
              1	              0	              0	         0.0002	 1	  1.0013459717e-005	  1.0042943255e-005	  1.0029443907e+000	  9.9998087270e-001	  2.0056403040e-005	
              0	              1	              0	         0.0002	 1	  1.0013459717e-005	  1.0042943255e-005	  1.0029443907e+000	  9.9998087270e-001	  2.0056403040e-005	
              1	              1	              0	         0.0002	 1	  1.0013459717e-005	  1.0042943255e-005	  1.0029443907e+000	  9.9998087270e-001	  2.0056403040e-005	
              0	              0	              1	         0.0002	 1	  2.5016669131e-001	  2.5054760594e-001	  1.0015226433e+000	  4.9928166563e-001	  5.0071931160e-001	
              1	              0	              1	         0.0002	 1	  2.5016669131e-001	  2.5054760594e-001	  1.0015226433e+000	  4.9928166563e-001	  5.0071931160e-001	
              0	              1	              1	         0.0002	 1	  2.5016669131e-001	  2.5054760594e-001	  1.0015226433e+000	  4.9928166563e-001	  5.0071931160e-001	
              1	              1	              1	         0.0002	 1	  2.5016669131e-001	  2.5054760594e-001	  1.0015226433e+000	  4.9928166563e-001	  5.0071931160e-001	
              0	              0	              2	         0.0002	 0	
