     x	y	z	time	in	head	
    0.00000    	    0.00000    	    0.00000    	   2.000000E-04	    1	   0.500020    	
    1.00000    	    0.00000    	    0.00000    	   2.000000E-04	    1	   0.500020    	
    0.00000    	    1.00000    	    0.00000    	   2.000000E-04	    1	   0.500020    	
    1.00000    	    1.00000    	    0.00000    	   2.000000E-04	    1	   0.500020    	
    0.00000    	    0.00000    	    1.00000    	   2.000000E-04	    0	
    1.00000    	    0.00000    	    1.00000    	   2.000000E-04	    0	
    0.00000    	    1.00000    	    1.00000    	   2.000000E-04	    0	
    1.00000    	    1.00000    	    1.00000    	   2.000000E-04	    0	
    0.00000    	    0.00000    	    2.00000    	   2.000000E-04	    0	
    1.00000    	    0.00000    	    2.00000    	   2.000000E-04	    0	
    0.00000    	    1.00000    	    2.00000    	   2.000000E-04	    0	
    1.00000    	    1.00000    	    2.00000    	   2.000000E-04	    0	
    0.00000    	    0.00000    	    3.00000    	   2.000000E-04	    0	
    1.00000    	    0.00000    	    3.00000    	   2.000000E-04	    0	
    0.00000    	    1.00000    	    3.00000    	   2.000000E-04	    0	
    1.00000    	    1.00000    	    3.00000    	   2.000000E-04	    0	
    0.00000    	    0.00000    	    4.00000    	   2.000000E-04	    0	
    1.00000    	    0.00000    	    4.00000    	   2.000000E-04	    0	
    0.00000    	    1.00000    	    4.00000    	   2.000000E-04	    0	
    1.00000    	    1.00000    	    4.00000    	   2.000000E-04	    0	
    0.00000    	    0.00000    	    0.00000    	    5.00000    	    1	    1.00000    	
    1.00000    	    0.00000    	    0.00000    	    5.00000    	    1	    1.00000    	
    0.00000    	    1.00000    	    0.00000    	    5.00000    	    1	    1.00000    	
    1.00000    	    1.00000    	    0.00000    	    5.00000    	    1	    1.00000    	
    0.00000    	    0.00000    	    1.00000    	    5.00000    	    1	    1.00000    	
    1.00000    	    0.00000    	    1.00000    	    5.00000    	    1	    1.00000    	
    0.00000    	    1.00000    	    1.00000    	    5.00000    	    1	    1.00000    	
    1.00000    	    1.00000    	    1.00000    	    5.00000    	    1	    1.00000    	
    0.00000    	    0.00000    	    2.00000    	    5.00000    	    0	
    1.00000    	    0.00000    	    2.00000    	    5.00000    	    0	
    0.00000    	    1.00000    	    2.00000    	    5.00000    	    0	
    1.00000    	    1.00000    	    2.00000    	    5.00000    	    0	
    0.00000    	    0.00000    	    3.00000    	    5.00000    	    0	
    1.00000    	    0.00000    	    3.00000    	    5.00000    	    0	
    0.00000    	    1.00000    	    3.00000    	    5.00000    	    0	
    1.00000    	    1.00000    	    3.00000    	    5.00000    	    0	
    0.00000    	    0.00000    	    4.00000    	    5.00000    	    0	
    1.00000    	    0.00000    	    4.00000    	    5.00000    	    0	
    0.00000    	    1.00000    	    4.00000    	    5.00000    	    0	
    1.00000    	    1.00000    	    4.00000    	    5.00000    	    0	
    0.00000    	    0.00000    	    0.00000    	    10.0000    	    1	   0.500000    	
    1.00000    	    0.00000    	    0.00000    	    10.0000    	    1	   0.500000    	
    0.00000    	    1.00000    	    0.00000    	    10.0000    	    1	   0.500000    	
    1.00000    	    1.00000    	    0.00000    	    10.0000    	    1	   0.500000    	
    0.00000    	    0.00000    	    1.00000    	    10.0000    	    0	
    1.00000    	    0.00000    	    1.00000    	    10.0000    	    0	
    0.00000    	    1.00000    	    1.00000    	    10.0000    	    0	
    1.00000    	    1.00000    	    1.00000    	    10.0000    	    0	
    0.00000    	    0.00000    	    2.00000    	    10.0000    	    0	
    1.00000    	    0.00000    	    2.00000    	    10.0000    	    0	
    0.00000    	    1.00000    	    2.00000    	    10.0000    	    0	
    1.00000    	    1.00000    	    2.00000    	    10.0000    	    0	
    0.00000    	    0.00000    	    3.00000    	    10.0000    	    0	
    1.00000    	    0.00000    	    3.00000    	    10.0000    	    0	
    0.00000    	    1.00000    	    3.00000    	    10.0000    	    0	
    1.00000    	    1.00000    	    3.00000    	    10.0000    	    0	
    0.00000    	    0.00000    	    4.00000    	    10.0000    	    0	
    1.00000    	    0.00000    	    4.00000    	    10.0000    	    0	
    0.00000    	    1.00000    	    4.00000    	    10.0000    	    0	
    1.00000    	    1.00000    	    4.00000    	    10.0000    	    0	
