              x	              y	              z	           time	in	        Pore_volume	                 Na	                 Cl	                  K	                 Ca	       SolidCa,cell	       FluidCa,cell	             exchCa	              totCa	                 PV	           kg_water	
              0	              0	          0.048	            0.5	 1	   0.0000000000e+00	   2.4564368809e-02	   1.1947040818e+00	   7.0146916909e-02	   5.5264437886e-01	   1.0948512534e-07	   1.1070474273e-07	   5.4642038804e-05	   5.5250727707e-05	   4.9992000000e-02	   9.9975191678e-02	
              1	              0	          0.048	            0.5	 1	   0.0000000000e+00	   2.4564368809e-02	   1.1947040818e+00	   7.0146916909e-02	   5.5264437886e-01	   1.0948512534e-07	   1.1070474273e-07	   5.4642038804e-05	   5.5250727707e-05	   4.9992000000e-02	   9.9975191678e-02	
              0	              1	          0.048	            0.5	 1	   0.0000000000e+00	   2.4564368809e-02	   1.1947040818e+00	   7.0146916909e-02	   5.5264437886e-01	   1.0948512534e-07	   1.1070474273e-07	   5.4642038804e-05	   5.5250727707e-05	   4.9992000000e-02	   9.9975191678e-02	
              1	              1	          0.048	            0.5	 1	   0.0000000000e+00	   2.4564368809e-02	   1.1947040818e+00	   7.0146916909e-02	   5.5264437886e-01	   1.0948512534e-07	   1.1070474273e-07	   5.4642038804e-05	   5.5250727707e-05	   4.9992000000e-02	   9.9975191678e-02	
              0	              0	           0.05	            0.5	 1	   0.0000000000e+00	   3.2282791747e-02	   1.1933525133e+00	   9.4988767597e-02	   5.3636424140e-01	   1.0921734454e-07	   1.0743458271e-07	   5.4510575041e-05	   5.3620795369e-05	   4.9990000000e-02	   9.9970861646e-02	
              1	              0	           0.05	            0.5	 1	   0.0000000000e+00	   3.2282791747e-02	   1.1933525133e+00	   9.4988767597e-02	   5.3636424140e-01	   1.0921734454e-07	   1.0743458271e-07	   5.4510575041e-05	   5.3620795369e-05	   4.9990000000e-02	   9.9970861646e-02	
              0	              1	           0.05	            0.5	 1	   0.0000000000e+00	   3.2282791747e-02	   1.1933525133e+00	   9.4988767597e-02	   5.3636424140e-01	   1.0921734454e-07	   1.0743458271e-07	   5.4510575041e-05	   5.3620795369e-05	   4.9990000000e-02	   9.9970861646e-02	
              1	              1	           0.05	            0.5	 1	   0.0000000000e+00	   3.2282791747e-02	   1.1933525133e+00	   9.4988767597e-02	   5.3636424140e-01	   1.0921734454e-07	   1.0743458271e-07	   5.4510575041e-05	   5.3620795369e-05	   4.9990000000e-02	   9.9970861646e-02	
              0	              0	          0.052	            0.5	 1	   0.0000000000e+00	   4.2274692776e-02	   1.1917118288e+00	   1.2824116771e-01	   5.1474209016e-01	   1.0885084946e-07	   1.0309496918e-07	   5.4329830309e-05	   5.1456945067e-05	   4.9988000000e-02	   9.9966460973e-02	
              1	              0	          0.052	            0.5	 1	   0.0000000000e+00	   4.2274692776e-02	   1.1917118288e+00	   1.2824116771e-01	   5.1474209016e-01	   1.0885084946e-07	   1.0309496918e-07	   5.4329830309e-05	   5.1456945067e-05	   4.9988000000e-02	   9.9966460973e-02	
              0	              1	          0.052	            0.5	 1	   0.0000000000e+00	   4.2274692776e-02	   1.1917118288e+00	   1.2824116771e-01	   5.1474209016e-01	   1.0885084946e-07	   1.0309496918e-07	   5.4329830309e-05	   5.1456945067e-05	   4.9988000000e-02	   9.9966460973e-02	
              1	              1	          0.052	            0.5	 1	   0.0000000000e+00	   4.2274692776e-02	   1.1917118288e+00	   1.2824116771e-01	   5.1474209016e-01	   1.0885084946e-07	   1.0309496918e-07	   5.4329830309e-05	   5.1456945067e-05	   4.9988000000e-02	   9.9966460973e-02	
              0	              0	          0.054	            0.5	 1	   0.0000000000e+00	   5.5173829054e-02	   1.1897342428e+00	   1.7261035526e-01	   4.8610792756e-01	   1.0834293968e-07	   9.7351723034e-08	   5.4078485128e-05	   4.8592309955e-05	   4.9986000000e-02	   9.9961977990e-02	
              1	              0	          0.054	            0.5	 1	   0.0000000000e+00	   5.5173829054e-02	   1.1897342428e+00	   1.7261035526e-01	   4.8610792756e-01	   1.0834293968e-07	   9.7351723034e-08	   5.4078485128e-05	   4.8592309955e-05	   4.9986000000e-02	   9.9961977990e-02	
              0	              1	          0.054	            0.5	 1	   0.0000000000e+00	   5.5173829054e-02	   1.1897342428e+00	   1.7261035526e-01	   4.8610792756e-01	   1.0834293968e-07	   9.7351723034e-08	   5.4078485128e-05	   4.8592309955e-05	   4.9986000000e-02	   9.9961977990e-02	
              1	              1	          0.054	            0.5	 1	   0.0000000000e+00	   5.5173829054e-02	   1.1897342428e+00	   1.7261035526e-01	   4.8610792756e-01	   1.0834293968e-07	   9.7351723034e-08	   5.4078485128e-05	   4.8592309955e-05	   4.9986000000e-02	   9.9961977990e-02	
              0	              0	          0.056	            0.5	 1	   0.0000000000e+00	   7.1781618268e-02	   1.1873674828e+00	   2.3159640596e-01	   4.4831100690e-01	   1.0762627019e-07	   8.9774516191e-08	   5.3722914979e-05	   4.4812002611e-05	   4.9984000000e-02	   9.9957399933e-02	
              1	              0	          0.056	            0.5	 1	   0.0000000000e+00	   7.1781618268e-02	   1.1873674828e+00	   2.3159640596e-01	   4.4831100690e-01	   1.0762627019e-07	   8.9774516191e-08	   5.3722914979e-05	   4.4812002611e-05	   4.9984000000e-02	   9.9957399933e-02	
              0	              1	          0.056	            0.5	 1	   0.0000000000e+00	   7.1781618268e-02	   1.1873674828e+00	   2.3159640596e-01	   4.4831100690e-01	   1.0762627019e-07	   8.9774516191e-08	   5.3722914979e-05	   4.4812002611e-05	   4.9984000000e-02	   9.9957399933e-02	
              1	              1	          0.056	            0.5	 1	   0.0000000000e+00	   7.1781618268e-02	   1.1873674828e+00	   2.3159640596e-01	   4.4831100690e-01	   1.0762627019e-07	   8.9774516191e-08	   5.3722914979e-05	   4.4812002611e-05	   4.9984000000e-02	   9.9957399933e-02	
              0	              0	          0.058	            0.5	 1	   0.0000000000e+00	   9.3107247660e-02	   1.1845553975e+00	   3.0966420821e-01	   3.9861429036e-01	   1.0658645703e-07	   7.9815785888e-08	   5.3206008967e-05	   3.9842579800e-05	   4.9982000000e-02	   9.9952713093e-02	
              1	              0	          0.058	            0.5	 1	   0.0000000000e+00	   9.3107247660e-02	   1.1845553975e+00	   3.0966420821e-01	   3.9861429036e-01	   1.0658645703e-07	   7.9815785888e-08	   5.3206008967e-05	   3.9842579800e-05	   4.9982000000e-02	   9.9952713093e-02	
              0	              1	          0.058	            0.5	 1	   0.0000000000e+00	   9.3107247660e-02	   1.1845553975e+00	   3.0966420821e-01	   3.9861429036e-01	   1.0658645703e-07	   7.9815785888e-08	   5.3206008967e-05	   3.9842579800e-05	   4.9982000000e-02	   9.9952713093e-02	
              1	              1	          0.058	            0.5	 1	   0.0000000000e+00	   9.3107247660e-02	   1.1845553975e+00	   3.0966420821e-01	   3.9861429036e-01	   1.0658645703e-07	   7.9815785888e-08	   5.3206008967e-05	   3.9842579800e-05	   4.9982000000e-02	   9.9952713093e-02	
              0	              0	           0.06	            0.5	 1	   0.0000000000e+00	   1.2041452376e-01	   1.1812391751e+00	   4.1240803203e-01	   3.3358873968e-01	   1.0500471965e-07	   6.6789629507e-08	   5.2418532109e-05	   3.3341495035e-05	   4.9980000000e-02	   9.9947903116e-02	
              1	              0	           0.06	            0.5	 1	   0.0000000000e+00	   1.2041452376e-01	   1.1812391751e+00	   4.1240803203e-01	   3.3358873968e-01	   1.0500471965e-07	   6.6789629507e-08	   5.2418532109e-05	   3.3341495035e-05	   4.9980000000e-02	   9.9947903116e-02	
              0	              1	           0.06	            0.5	 1	   0.0000000000e+00	   1.2041452376e-01	   1.1812391751e+00	   4.1240803203e-01	   3.3358873968e-01	   1.0500471965e-07	   6.6789629507e-08	   5.2418532109e-05	   3.3341495035e-05	   4.9980000000e-02	   9.9947903116e-02	
              1	              1	           0.06	            0.5	 1	   0.0000000000e+00	   1.2041452376e-01	   1.1812391751e+00	   4.1240803203e-01	   3.3358873968e-01	   1.0500471965e-07	   6.6789629507e-08	   5.2418532109e-05	   3.3341495035e-05	   4.9980000000e-02	   9.9947903116e-02	
              0	              0	          0.062	            0.5	 1	   0.0000000000e+00	   1.5529313221e-01	   1.1773595953e+00	   5.4713716527e-01	   2.4878486813e-01	   1.0235860812e-07	   4.9806122874e-08	   5.1099633599e-05	   2.4864295017e-05	   4.9978000000e-02	   9.9942955552e-02	
              1	              0	          0.062	            0.5	 1	   0.0000000000e+00	   1.5529313221e-01	   1.1773595953e+00	   5.4713716527e-01	   2.4878486813e-01	   1.0235860812e-07	   4.9806122874e-08	   5.1099633599e-05	   2.4864295017e-05	   4.9978000000e-02	   9.9942955552e-02	
              0	              1	          0.062	            0.5	 1	   0.0000000000e+00	   1.5529313221e-01	   1.1773595953e+00	   5.4713716527e-01	   2.4878486813e-01	   1.0235860812e-07	   4.9806122874e-08	   5.1099633599e-05	   2.4864295017e-05	   4.9978000000e-02	   9.9942955552e-02	
              1	              1	          0.062	            0.5	 1	   0.0000000000e+00	   1.5529313221e-01	   1.1773595953e+00	   5.4713716527e-01	   2.4878486813e-01	   1.0235860812e-07	   4.9806122874e-08	   5.1099633599e-05	   2.4864295017e-05	   4.9978000000e-02	   9.9942955552e-02	
              0	              0	          0.064	            0.5	 1	   0.0000000000e+00	   2.0059893720e-01	   1.1728610748e+00	   7.4058239256e-01	   1.2940935120e-01	   9.6034760597e-08	   2.5905077593e-08	   4.7944550608e-05	   1.2932893214e-05	   4.9976000000e-02	   9.9937856842e-02	
              1	              0	          0.064	            0.5	 1	   0.0000000000e+00	   2.0059893720e-01	   1.1728610748e+00	   7.4058239256e-01	   1.2940935120e-01	   9.6034760597e-08	   2.5905077593e-08	   4.7944550608e-05	   1.2932893214e-05	   4.9976000000e-02	   9.9937856842e-02	
              0	              1	          0.064	            0.5	 1	   0.0000000000e+00	   2.0059893720e-01	   1.1728610748e+00	   7.4058239256e-01	   1.2940935120e-01	   9.6034760597e-08	   2.5905077593e-08	   4.7944550608e-05	   1.2932893214e-05	   4.9976000000e-02	   9.9937856842e-02	
              1	              1	          0.064	            0.5	 1	   0.0000000000e+00	   2.0059893720e-01	   1.1728610748e+00	   7.4058239256e-01	   1.2940935120e-01	   9.6034760597e-08	   2.5905077593e-08	   4.7944550608e-05	   1.2932893214e-05	   4.9976000000e-02	   9.9937856842e-02	
              0	              0	          0.066	            0.5	 1	   0.0000000000e+00	   2.5619220131e-01	   1.1676988699e+00	   9.1239981721e-01	   1.5704006055e-02	   6.8097995268e-08	   3.1433261763e-09	   3.3998714895e-05	   1.5693420940e-06	   4.9974000000e-02	   9.9932596082e-02	
              1	              0	          0.066	            0.5	 1	   0.0000000000e+00	   2.5619220131e-01	   1.1676988699e+00	   9.1239981721e-01	   1.5704006055e-02	   6.8097995268e-08	   3.1433261763e-09	   3.3998714895e-05	   1.5693420940e-06	   4.9974000000e-02	   9.9932596082e-02	
              0	              1	          0.066	            0.5	 1	   0.0000000000e+00	   2.5619220131e-01	   1.1676988699e+00	   9.1239981721e-01	   1.5704006055e-02	   6.8097995268e-08	   3.1433261763e-09	   3.3998714895e-05	   1.5693420940e-06	   4.9974000000e-02	   9.9932596082e-02	
              1	              1	          0.066	            0.5	 1	   0.0000000000e+00	   2.5619220131e-01	   1.1676988699e+00	   9.1239981721e-01	   1.5704006055e-02	   6.8097995268e-08	   3.1433261763e-09	   3.3998714895e-05	   1.5693420940e-06	   4.9974000000e-02	   9.9932596082e-02	
              0	              0	          0.068	            0.5	 1	   0.0000000000e+00	   3.0830898366e-01	   1.1618518939e+00	   8.8683843249e-01	   2.4263064747e-03	   3.4850038534e-08	   4.8560559440e-10	   1.7399982780e-05	   2.4245393508e-07	   4.9972000000e-02	   9.9927168152e-02	
              1	              0	          0.068	            0.5	 1	   0.0000000000e+00	   3.0830898366e-01	   1.1618518939e+00	   8.8683843249e-01	   2.4263064747e-03	   3.4850038534e-08	   4.8560559440e-10	   1.7399982780e-05	   2.4245393508e-07	   4.9972000000e-02	   9.9927168152e-02	
              0	              1	          0.068	            0.5	 1	   0.0000000000e+00	   3.0830898366e-01	   1.1618518939e+00	   8.8683843249e-01	   2.4263064747e-03	   3.4850038534e-08	   4.8560559440e-10	   1.7399982780e-05	   2.4245393508e-07	   4.9972000000e-02	   9.9927168152e-02	
              1	              1	          0.068	            0.5	 1	   0.0000000000e+00	   3.0830898366e-01	   1.1618518939e+00	   8.8683843249e-01	   2.4263064747e-03	   3.4850038534e-08	   4.8560559440e-10	   1.7399982780e-05	   2.4245393508e-07	   4.9972000000e-02	   9.9927168152e-02	
              0	              0	           0.07	            0.5	 1	   0.0000000000e+00	   3.6263393612e-01	   1.1553455484e+00	   8.3594446658e-01	   7.1081243535e-04	   1.7025633917e-08	   1.4224970318e-10	   8.5009258634e-06	   7.1025501120e-08	   4.9970000000e-02	   9.9921579292e-02	
              1	              0	           0.07	            0.5	 1	   0.0000000000e+00	   3.6263393612e-01	   1.1553455484e+00	   8.3594446658e-01	   7.1081243535e-04	   1.7025633917e-08	   1.4224970318e-10	   8.5009258634e-06	   7.1025501120e-08	   4.9970000000e-02	   9.9921579292e-02	
              0	              1	           0.07	            0.5	 1	   0.0000000000e+00	   3.6263393612e-01	   1.1553455484e+00	   8.3594446658e-01	   7.1081243535e-04	   1.7025633917e-08	   1.4224970318e-10	   8.5009258634e-06	   7.1025501120e-08	   4.9970000000e-02	   9.9921579292e-02	
              1	              1	           0.07	            0.5	 1	   0.0000000000e+00	   3.6263393612e-01	   1.1553455484e+00	   8.3594446658e-01	   7.1081243535e-04	   1.7025633917e-08	   1.4224970318e-10	   8.5009258634e-06	   7.1025501120e-08	   4.9970000000e-02	   9.9921579292e-02	
              0	              0	          0.072	            0.5	 1	   0.0000000000e+00	   4.1944835582e-01	   1.1482924163e+00	   7.8003187276e-01	   2.5989875691e-04	   8.2441029673e-09	   5.2006580581e-11	   4.1164583693e-06	   2.5968007040e-08	   4.9968000000e-02	   9.9915857038e-02	
              1	              0	          0.072	            0.5	 1	   0.0000000000e+00	   4.1944835582e-01	   1.1482924163e+00	   7.8003187276e-01	   2.5989875691e-04	   8.2441029673e-09	   5.2006580581e-11	   4.1164583693e-06	   2.5968007040e-08	   4.9968000000e-02	   9.9915857038e-02	
              0	              1	          0.072	            0.5	 1	   0.0000000000e+00	   4.1944835582e-01	   1.1482924163e+00	   7.8003187276e-01	   2.5989875691e-04	   8.2441029673e-09	   5.2006580581e-11	   4.1164583693e-06	   2.5968007040e-08	   4.9968000000e-02	   9.9915857038e-02	
              1	              1	          0.072	            0.5	 1	   0.0000000000e+00	   4.1944835582e-01	   1.1482924163e+00	   7.8003187276e-01	   2.5989875691e-04	   8.2441029673e-09	   5.2006580581e-11	   4.1164583693e-06	   2.5968007040e-08	   4.9968000000e-02	   9.9915857038e-02	
              0	              0	          0.074	            0.5	 1	   0.0000000000e+00	   4.7687596877e-01	   1.1409647157e+00	   7.2291660136e-01	   1.0372728488e-04	   3.9809663623e-09	   2.0754131341e-11	   1.9878619069e-06	   1.0363400077e-08	   4.9966000000e-02	   9.9910067915e-02	
              1	              0	          0.074	            0.5	 1	   0.0000000000e+00	   4.7687596877e-01	   1.1409647157e+00	   7.2291660136e-01	   1.0372728488e-04	   3.9809663623e-09	   2.0754131341e-11	   1.9878619069e-06	   1.0363400077e-08	   4.9966000000e-02	   9.9910067915e-02	
              0	              1	          0.074	            0.5	 1	   0.0000000000e+00	   4.7687596877e-01	   1.1409647157e+00	   7.2291660136e-01	   1.0372728488e-04	   3.9809663623e-09	   2.0754131341e-11	   1.9878619069e-06	   1.0363400077e-08	   4.9966000000e-02	   9.9910067915e-02	
              1	              1	          0.074	            0.5	 1	   0.0000000000e+00	   4.7687596877e-01	   1.1409647157e+00	   7.2291660136e-01	   1.0372728488e-04	   3.9809663623e-09	   2.0754131341e-11	   1.9878619069e-06	   1.0363400077e-08	   4.9966000000e-02	   9.9910067915e-02	
              0	              0	          0.076	            0.5	 1	   0.0000000000e+00	   5.3091645832e-01	   1.1339229912e+00	   6.6899669746e-01	   4.3433835213e-05	   1.9300660922e-09	   8.6895539792e-12	   9.6380076901e-07	   4.3392290249e-09	   4.9964000000e-02	   9.9904348848e-02	
              1	              0	          0.076	            0.5	 1	   0.0000000000e+00	   5.3091645832e-01	   1.1339229912e+00	   6.6899669746e-01	   4.3433835213e-05	   1.9300660922e-09	   8.6895539792e-12	   9.6380076901e-07	   4.3392290249e-09	   4.9964000000e-02	   9.9904348848e-02	
              0	              1	          0.076	            0.5	 1	   0.0000000000e+00	   5.3091645832e-01	   1.1339229912e+00	   6.6899669746e-01	   4.3433835213e-05	   1.9300660922e-09	   8.6895539792e-12	   9.6380076901e-07	   4.3392290249e-09	   4.9964000000e-02	   9.9904348848e-02	
              1	              1	          0.076	            0.5	 1	   0.0000000000e+00	   5.3091645832e-01	   1.1339229912e+00	   6.6899669746e-01	   4.3433835213e-05	   1.9300660922e-09	   8.6895539792e-12	   9.6380076901e-07	   4.3392290249e-09	   4.9964000000e-02	   9.9904348848e-02	
              0	              0	          0.078	            0.5	 1	   0.0000000000e+00	   5.7390157961e-01	   1.1282438235e+00	   6.2605877294e-01	   1.9834974763e-05	   9.8201203571e-10	   3.9678948901e-12	   4.9039866891e-07	   1.9814934051e-09	   4.9962000000e-02	   9.9898962753e-02	
              1	              0	          0.078	            0.5	 1	   0.0000000000e+00	   5.7390157961e-01	   1.1282438235e+00	   6.2605877294e-01	   1.9834974763e-05	   9.8201203571e-10	   3.9678948901e-12	   4.9039866891e-07	   1.9814934051e-09	   4.9962000000e-02	   9.9898962753e-02	
              0	              1	          0.078	            0.5	 1	   0.0000000000e+00	   5.7390157961e-01	   1.1282438235e+00	   6.2605877294e-01	   1.9834974763e-05	   9.8201203571e-10	   3.9678948901e-12	   4.9039866891e-07	   1.9814934051e-09	   4.9962000000e-02	   9.9898962753e-02	
              1	              1	          0.078	            0.5	 1	   0.0000000000e+00	   5.7390157961e-01	   1.1282438235e+00	   6.2605877294e-01	   1.9834974763e-05	   9.8201203571e-10	   3.9678948901e-12	   4.9039866891e-07	   1.9814934051e-09	   4.9962000000e-02	   9.9898962753e-02	
              0	              0	           0.08	            0.5	 1	   0.0000000000e+00	   5.9138172053e-01	   1.1259208202e+00	   6.0859137440e-01	   1.3463594866e-05	   3.4802332217e-10	   1.3465494563e-12	   3.4760675024e-07	   1.3449376830e-09	   2.4980000000e-02	   9.9894396435e-02	
              1	              0	           0.08	            0.5	 1	   0.0000000000e+00	   5.9138172053e-01	   1.1259208202e+00	   6.0859137440e-01	   1.3463594866e-05	   3.4802332217e-10	   1.3465494563e-12	   3.4760675024e-07	   1.3449376830e-09	   2.4980000000e-02	   9.9894396435e-02	
              0	              1	           0.08	            0.5	 1	   0.0000000000e+00	   5.9138172053e-01	   1.1259208202e+00	   6.0859137440e-01	   1.3463594866e-05	   3.4802332217e-10	   1.3465494563e-12	   3.4760675024e-07	   1.3449376830e-09	   2.4980000000e-02	   9.9894396435e-02	
              1	              1	           0.08	            0.5	 1	   0.0000000000e+00	   5.9138172053e-01	   1.1259208202e+00	   6.0859137440e-01	   1.3463594866e-05	   3.4802332217e-10	   1.3465494563e-12	   3.4760675024e-07	   1.3449376830e-09	   2.4980000000e-02	   9.9894396435e-02	
              0	              0	              0	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   5.5198213919e-08	   6.0644883030e-08	   5.5044002641e-05	   6.0475454995e-05	   2.5020000000e-02	   1.0079242499e-01	
              1	              0	              0	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   5.5198213919e-08	   6.0644883030e-08	   5.5044002641e-05	   6.0475454995e-05	   2.5020000000e-02	   1.0079242499e-01	
              0	              1	              0	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   5.5198213919e-08	   6.0644883030e-08	   5.5044002641e-05	   6.0475454995e-05	   2.5020000000e-02	   1.0079242499e-01	
              1	              1	              0	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   5.5198213919e-08	   6.0644883030e-08	   5.5044002641e-05	   6.0475454995e-05	   2.5020000000e-02	   1.0079242499e-01	
              0	              0	          0.002	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1038760306e-07	   1.2125844743e-07	   5.5041802493e-05	   6.0462255987e-05	   5.0038000000e-02	   1.0077042665e-01	
              1	              0	          0.002	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1038760306e-07	   1.2125844743e-07	   5.5041802493e-05	   6.0462255987e-05	   5.0038000000e-02	   1.0077042665e-01	
              0	              1	          0.002	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1038760306e-07	   1.2125844743e-07	   5.5041802493e-05	   6.0462255987e-05	   5.0038000000e-02	   1.0077042665e-01	
              1	              1	          0.002	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1038760306e-07	   1.2125844743e-07	   5.5041802493e-05	   6.0462255987e-05	   5.0038000000e-02	   1.0077042665e-01	
              0	              0	          0.004	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1037877931e-07	   1.2122713092e-07	   5.5039602679e-05	   6.0449056979e-05	   5.0036000000e-02	   1.0074842830e-01	
              1	              0	          0.004	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1037877931e-07	   1.2122713092e-07	   5.5039602679e-05	   6.0449056979e-05	   5.0036000000e-02	   1.0074842830e-01	
              0	              1	          0.004	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1037877931e-07	   1.2122713092e-07	   5.5039602679e-05	   6.0449056979e-05	   5.0036000000e-02	   1.0074842830e-01	
              1	              1	          0.004	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1037877931e-07	   1.2122713092e-07	   5.5039602679e-05	   6.0449056979e-05	   5.0036000000e-02	   1.0074842830e-01	
              0	              0	          0.006	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1036995544e-07	   1.2119581653e-07	   5.5037402631e-05	   6.0435857971e-05	   5.0034000000e-02	   1.0072642995e-01	
              1	              0	          0.006	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1036995544e-07	   1.2119581653e-07	   5.5037402631e-05	   6.0435857971e-05	   5.0034000000e-02	   1.0072642995e-01	
              0	              1	          0.006	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1036995544e-07	   1.2119581653e-07	   5.5037402631e-05	   6.0435857971e-05	   5.0034000000e-02	   1.0072642995e-01	
              1	              1	          0.006	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1036995544e-07	   1.2119581653e-07	   5.5037402631e-05	   6.0435857971e-05	   5.0034000000e-02	   1.0072642995e-01	
              0	              0	          0.008	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1036113238e-07	   1.2116450425e-07	   5.5035202809e-05	   6.0422658963e-05	   5.0032000000e-02	   1.0070443161e-01	
              1	              0	          0.008	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1036113238e-07	   1.2116450425e-07	   5.5035202809e-05	   6.0422658963e-05	   5.0032000000e-02	   1.0070443161e-01	
              0	              1	          0.008	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1036113238e-07	   1.2116450425e-07	   5.5035202809e-05	   6.0422658963e-05	   5.0032000000e-02	   1.0070443161e-01	
              1	              1	          0.008	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1036113238e-07	   1.2116450425e-07	   5.5035202809e-05	   6.0422658963e-05	   5.0032000000e-02	   1.0070443161e-01	
              0	              0	           0.01	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1035231000e-07	   1.2113319409e-07	   5.5033003150e-05	   6.0409459955e-05	   5.0030000000e-02	   1.0068243326e-01	
              1	              0	           0.01	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1035231000e-07	   1.2113319409e-07	   5.5033003150e-05	   6.0409459955e-05	   5.0030000000e-02	   1.0068243326e-01	
              0	              1	           0.01	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1035231000e-07	   1.2113319409e-07	   5.5033003150e-05	   6.0409459955e-05	   5.0030000000e-02	   1.0068243326e-01	
              1	              1	           0.01	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1035231000e-07	   1.2113319409e-07	   5.5033003150e-05	   6.0409459955e-05	   5.0030000000e-02	   1.0068243326e-01	
              0	              0	          0.012	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1034348726e-07	   1.2110188604e-07	   5.5030803140e-05	   6.0396260947e-05	   5.0028000000e-02	   1.0066043491e-01	
              1	              0	          0.012	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1034348726e-07	   1.2110188604e-07	   5.5030803140e-05	   6.0396260947e-05	   5.0028000000e-02	   1.0066043491e-01	
              0	              1	          0.012	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1034348726e-07	   1.2110188604e-07	   5.5030803140e-05	   6.0396260947e-05	   5.0028000000e-02	   1.0066043491e-01	
              1	              1	          0.012	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1034348726e-07	   1.2110188604e-07	   5.5030803140e-05	   6.0396260947e-05	   5.0028000000e-02	   1.0066043491e-01	
              0	              0	          0.014	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1033466571e-07	   1.2107058011e-07	   5.5028603547e-05	   6.0383061939e-05	   5.0026000000e-02	   1.0063843657e-01	
              1	              0	          0.014	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1033466571e-07	   1.2107058011e-07	   5.5028603547e-05	   6.0383061939e-05	   5.0026000000e-02	   1.0063843657e-01	
              0	              1	          0.014	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1033466571e-07	   1.2107058011e-07	   5.5028603547e-05	   6.0383061939e-05	   5.0026000000e-02	   1.0063843657e-01	
