              x	              y	              z	           time	in	          Cl	
              5	              6	              4	             10	 1	  9.0720e-01	
              6	              6	              4	             10	 1	  8.8900e-01	
              7	              6	              4	             10	 1	  8.7240e-01	
              8	              6	              4	             10	 1	  8.5872e-01	
              9	              6	              4	             10	 1	  8.4941e-01	
             10	              6	              4	             10	 1	  8.4603e-01	
              0	              7	              4	             10	 1	  1.0000e+00	
              1	              7	              4	             10	 1	  9.8680e-01	
              2	              7	              4	             10	 1	  9.7063e-01	
              3	              7	              4	             10	 1	  9.5179e-01	
              4	              7	              4	             10	 1	  9.3072e-01	
              5	              7	              4	             10	 1	  9.0808e-01	
              6	              7	              4	             10	 1	  8.9038e-01	
              7	              7	              4	             10	 1	  8.7431e-01	
              8	              7	              4	             10	 1	  8.6113e-01	
              9	              7	              4	             10	 1	  8.5221e-01	
             10	              7	              4	             10	 1	  8.4898e-01	
              0	              8	              4	             10	 1	  1.0000e+00	
              1	              8	              4	             10	 1	  9.8670e-01	
              2	              8	              4	             10	 1	  9.7050e-01	
              3	              8	              4	             10	 1	  9.5174e-01	
              4	              8	              4	             10	 1	  9.3093e-01	
              5	              8	              4	             10	 1	  9.0869e-01	
              6	              8	              4	             10	 1	  8.9134e-01	
              7	              8	              4	             10	 1	  8.7562e-01	
              8	              8	              4	             10	 1	  8.6276e-01	
              9	              8	              4	             10	 1	  8.5407e-01	
             10	              8	              4	             10	 1	  8.5094e-01	
              0	              9	              4	             10	 1	  1.0000e+00	
              1	              9	              4	             10	 1	  9.8667e-01	
              2	              9	              4	             10	 1	  9.7046e-01	
              3	              9	              4	             10	 1	  9.5177e-01	
              4	              9	              4	             10	 1	  9.3109e-01	
              5	              9	              4	             10	 1	  9.0906e-01	
              6	              9	              4	             10	 1	  8.9191e-01	
              7	              9	              4	             10	 1	  8.7638e-01	
              8	              9	              4	             10	 1	  8.6370e-01	
              9	              9	              4	             10	 1	  8.5514e-01	
             10	              9	              4	             10	 1	  8.5206e-01	
              0	             10	              4	             10	 1	  1.0000e+00	
              1	             10	              4	             10	 1	  9.8667e-01	
              2	             10	              4	             10	 1	  9.7046e-01	
              3	             10	              4	             10	 1	  9.5178e-01	
              4	             10	              4	             10	 1	  9.3115e-01	
              5	             10	              4	             10	 1	  9.0919e-01	
              6	             10	              4	             10	 1	  8.9210e-01	
              7	             10	              4	             10	 1	  8.7663e-01	
              8	             10	              4	             10	 1	  8.6401e-01	
              9	             10	              4	             10	 1	  8.5550e-01	
             10	             10	              4	             10	 1	  8.5243e-01	
              0	              0	              5	             10	 1	  1.0000e+00	
              1	              0	              5	             10	 1	  9.8720e-01	
              2	              0	              5	             10	 1	  9.7133e-01	
              3	              0	              5	             10	 1	  9.5251e-01	
              4	              0	              5	             10	 1	  9.3096e-01	
              5	              0	              5	             10	 1	  9.0703e-01	
              6	              0	              5	             10	 1	  8.8807e-01	
              7	              0	              5	             10	 1	  8.7078e-01	
              8	              0	              5	             10	 1	  8.5646e-01	
              9	              0	              5	             10	 1	  8.4666e-01	
             10	              0	              5	             10	 1	  8.4309e-01	
              0	              1	              5	             10	 1	  1.0000e+00	
              1	              1	              5	             10	 1	  9.8720e-01	
              2	              1	              5	             10	 1	  9.7134e-01	
              3	              1	              5	             10	 1	  9.5254e-01	
              4	              1	              5	             10	 1	  9.3104e-01	
              5	              1	              5	             10	 1	  9.0718e-01	
              6	              1	              5	             10	 1	  8.8830e-01	
              7	              1	              5	             10	 1	  8.7108e-01	
              8	              1	              5	             10	 1	  8.5683e-01	
              9	              1	              5	             10	 1	  8.4708e-01	
             10	              1	              5	             10	 1	  8.4354e-01	
              0	              2	              5	             10	 1	  1.0000e+00	
              1	              2	              5	             10	 1	  9.8718e-01	
              2	              2	              5	             10	 1	  9.7134e-01	
              3	              2	              5	             10	 1	  9.5261e-01	
              4	              2	              5	             10	 1	  9.3125e-01	
              5	              2	              5	             10	 1	  9.0764e-01	
              6	              2	              5	             10	 1	  8.8898e-01	
              7	              2	              5	             10	 1	  8.7199e-01	
              8	              2	              5	             10	 1	  8.5796e-01	
              9	              2	              5	             10	 1	  8.4836e-01	
             10	              2	              5	             10	 1	  8.4487e-01	
              0	              3	              5	             10	 1	  1.0000e+00	
              1	              3	              5	             10	 1	  9.8712e-01	
              2	              3	              5	             10	 1	  9.7126e-01	
              3	              3	              5	             10	 1	  9.5265e-01	
              4	              3	              5	             10	 1	  9.3156e-01	
              5	              3	              5	             10	 1	  9.0837e-01	
              6	              3	              5	             10	 1	  8.9010e-01	
              7	              3	              5	             10	 1	  8.7351e-01	
              8	              3	              5	             10	 1	  8.5983e-01	
              9	              3	              5	             10	 1	  8.5050e-01	
             10	              3	              5	             10	 1	  8.4712e-01	
              0	              4	              5	             10	 1	  1.0000e+00	
              1	              4	              5	             10	 1	  9.8693e-01	
              2	              4	              5	             10	 1	  9.7101e-01	
              3	              4	              5	             10	 1	  9.5254e-01	
              4	              4	              5	             10	 1	  9.3185e-01	
              5	              4	              5	             10	 1	  9.0936e-01	
              6	              4	              5	             10	 1	  8.9163e-01	
              7	              4	              5	             10	 1	  8.7558e-01	
              8	              4	              5	             10	 1	  8.6241e-01	
              9	              4	              5	             10	 1	  8.5348e-01	
             10	              4	              5	             10	 1	  8.5024e-01	
              0	              5	              5	             10	 1	  1.0000e+00	
              1	              5	              5	             10	 1	  9.8647e-01	
              2	              5	              5	             10	 1	  9.7042e-01	
              3	              5	              5	             10	 1	  9.5212e-01	
              4	              5	              5	             10	 1	  9.3199e-01	
              5	              5	              5	             10	 1	  9.1064e-01	
              6	              5	              5	             10	 1	  8.9344e-01	
              7	              5	              5	             10	 1	  8.7802e-01	
              8	              5	              5	             10	 1	  8.6550e-01	
              9	              5	              5	             10	 1	  8.5708e-01	
             10	              5	              5	             10	 1	  8.5406e-01	
              0	              6	              5	             10	 1	  1.0000e+00	
              1	              6	              5	             10	 1	  9.8617e-01	
              2	              6	              5	             10	 1	  9.7006e-01	
              3	              6	              5	             10	 1	  9.5189e-01	
              4	              6	              5	             10	 1	  9.3213e-01	
              5	              6	              5	             10	 1	  9.1149e-01	
              6	              6	              5	             10	 1	  8.9464e-01	
              7	              6	              5	             10	 1	  8.7965e-01	
              8	              6	              5	             10	 1	  8.6754e-01	
              9	              6	              5	             10	 1	  8.5947e-01	
             10	              6	              5	             10	 1	  8.5659e-01	
              0	              7	              5	             10	 1	  1.0000e+00	
              1	              7	              5	             10	 1	  9.8606e-01	
              2	              7	              5	             10	 1	  9.6992e-01	
              3	              7	              5	             10	 1	  9.5187e-01	
              4	              7	              5	             10	 1	  9.3238e-01	
              5	              7	              5	             10	 1	  9.1218e-01	
              6	              7	              5	             10	 1	  8.9568e-01	
              7	              7	              5	             10	 1	  8.8103e-01	
              8	              7	              5	             10	 1	  8.6925e-01	
              9	              7	              5	             10	 1	  8.6141e-01	
             10	              7	              5	             10	 1	  8.5862e-01	
              0	              8	              5	             10	 1	  1.0000e+00	
              1	              8	              5	             10	 1	  9.8602e-01	
              2	              8	              5	             10	 1	  9.6989e-01	
              3	              8	              5	             10	 1	  9.5192e-01	
              4	              8	              5	             10	 1	  9.3263e-01	
              5	              8	              5	             10	 1	  9.1270e-01	
              6	              8	              5	             10	 1	  8.9644e-01	
              7	              8	              5	             10	 1	  8.8204e-01	
              8	              8	              5	             10	 1	  8.7047e-01	
              9	              8	              5	             10	 1	  8.6280e-01	
             10	              8	              5	             10	 1	  8.6007e-01	
              0	              9	              5	             10	 1	  1.0000e+00	
              1	              9	              5	             10	 1	  9.8601e-01	
              2	              9	              5	             10	 1	  9.6989e-01	
              3	              9	              5	             10	 1	  9.5198e-01	
              4	              9	              5	             10	 1	  9.3279e-01	
              5	              9	              5	             10	 1	  9.1301e-01	
              6	              9	              5	             10	 1	  8.9690e-01	
              7	              9	              5	             10	 1	  8.8264e-01	
              8	              9	              5	             10	 1	  8.7121e-01	
              9	              9	              5	             10	 1	  8.6363e-01	
             10	              9	              5	             10	 1	  8.6093e-01	
              0	             10	              5	             10	 1	  1.0000e+00	
              1	             10	              5	             10	 1	  9.8601e-01	
              2	             10	              5	             10	 1	  9.6990e-01	
              3	             10	              5	             10	 1	  9.5201e-01	
              4	             10	              5	             10	 1	  9.3285e-01	
              5	             10	              5	             10	 1	  9.1312e-01	
              6	             10	              5	             10	 1	  8.9706e-01	
              7	             10	              5	             10	 1	  8.8285e-01	
              8	             10	              5	             10	 1	  8.7145e-01	
              9	             10	              5	             10	 1	  8.6390e-01	
             10	             10	              5	             10	 1	  8.6122e-01	
              0	              0	              6	             10	 1	  1.0000e+00	
              1	              0	              6	             10	 1	  9.8642e-01	
              2	              0	              6	             10	 1	  9.7030e-01	
              3	              0	              6	             10	 1	  9.5174e-01	
              4	              0	              6	             10	 1	  9.3113e-01	
              5	              0	              6	             10	 1	  9.0925e-01	
              6	              0	              6	             10	 1	  8.9135e-01	
              7	              0	              6	             10	 1	  8.7526e-01	
              8	              0	              6	             10	 1	  8.6215e-01	
              9	              0	              6	             10	 1	  8.5333e-01	
             10	              0	              6	             10	 1	  8.5017e-01	
              0	              1	              6	             10	 1	  1.0000e+00	
              1	              1	              6	             10	 1	  9.8642e-01	
              2	              1	              6	             10	 1	  9.7031e-01	
              3	              1	              6	             10	 1	  9.5178e-01	
              4	              1	              6	             10	 1	  9.3121e-01	
              5	              1	              6	             10	 1	  9.0939e-01	
              6	              1	              6	             10	 1	  8.9155e-01	
              7	              1	              6	             10	 1	  8.7552e-01	
              8	              1	              6	             10	 1	  8.6247e-01	
              9	              1	              6	             10	 1	  8.5369e-01	
             10	              1	              6	             10	 1	  8.5054e-01	
              0	              2	              6	             10	 1	  1.0000e+00	
              1	              2	              6	             10	 1	  9.8642e-01	
              2	              2	              6	             10	 1	  9.7033e-01	
              3	              2	              6	             10	 1	  9.5187e-01	
              4	              2	              6	             10	 1	  9.3144e-01	
              5	              2	              6	             10	 1	  9.0981e-01	
              6	              2	              6	             10	 1	  8.9216e-01	
              7	              2	              6	             10	 1	  8.7632e-01	
              8	              2	              6	             10	 1	  8.6343e-01	
              9	              2	              6	             10	 1	  8.5477e-01	
             10	              2	              6	             10	 1	  8.5166e-01	
              0	              3	              6	             10	 1	  1.0000e+00	
              1	              3	              6	             10	 1	  9.8639e-01	
              2	              3	              6	             10	 1	  9.7032e-01	
              3	              3	              6	             10	 1	  9.5198e-01	
              4	              3	              6	             10	 1	  9.3179e-01	
              5	              3	              6	             10	 1	  9.1049e-01	
              6	              3	              6	             10	 1	  8.9315e-01	
              7	              3	              6	             10	 1	  8.7762e-01	
              8	              3	              6	             10	 1	  8.6501e-01	
              9	              3	              6	             10	 1	  8.5655e-01	
             10	              3	              6	             10	 1	  8.5352e-01	
              0	              4	              6	             10	 1	  1.0000e+00	
              1	              4	              6	             10	 1	  9.8628e-01	
              2	              4	              6	             10	 1	  9.7021e-01	
              3	              4	              6	             10	 1	  9.5203e-01	
              4	              4	              6	             10	 1	  9.3219e-01	
              5	              4	              6	             10	 1	  9.1141e-01	
              6	              4	              6	             10	 1	  8.9449e-01	
              7	              4	              6	             10	 1	  8.7939e-01	
              8	              4	              6	             10	 1	  8.6717e-01	
              9	              4	              6	             10	 1	  8.5900e-01	
             10	              4	              6	             10	 1	  8.5608e-01	
              0	              5	              6	             10	 1	  1.0000e+00	
              1	              5	              6	             10	 1	  9.8600e-01	
              2	              5	              6	             10	 1	  9.6990e-01	
              3	              5	              6	             10	 1	  9.5194e-01	
              4	              5	              6	             10	 1	  9.3258e-01	
              5	              5	              6	             10	 1	  9.1260e-01	
              6	              5	              6	             10	 1	  8.9612e-01	
              7	              5	              6	             10	 1	  8.8152e-01	
              8	              5	              6	             10	 1	  8.6980e-01	
              9	              5	              6	             10	 1	  8.6202e-01	
             10	              5	              6	             10	 1	  8.5925e-01	
              0	              6	              6	             10	 1	  1.0000e+00	
              1	              6	              6	             10	 1	  9.8581e-01	
              2	              6	              6	             10	 1	  9.6970e-01	
              3	              6	              6	             10	 1	  9.5189e-01	
              4	              6	              6	             10	 1	  9.3287e-01	
              5	              6	              6	             10	 1	  9.1345e-01	
              6	              6	              6	             10	 1	  8.9729e-01	
              7	              6	              6	             10	 1	  8.8306e-01	
              8	              6	              6	             10	 1	  8.7169e-01	
              9	              6	              6	             10	 1	  8.6418e-01	
             10	              6	              6	             10	 1	  8.6152e-01	
              0	              7	              6	             10	 1	  1.0000e+00	
              1	              7	              6	             10	 1	  9.8574e-01	
              2	              7	              6	             10	 1	  9.6964e-01	
              3	              7	              6	             10	 1	  9.5195e-01	
              4	              7	              6	             10	 1	  9.3318e-01	
              5	              7	              6	             10	 1	  9.1410e-01	
              6	              7	              6	             10	 1	  8.9824e-01	
              7	              7	              6	             10	 1	  8.8429e-01	
              8	              7	              6	             10	 1	  8.7318e-01	
              9	              7	              6	             10	 1	  8.6586e-01	
             10	              7	              6	             10	 1	  8.6328e-01	
              0	              8	              6	             10	 1	  1.0000e+00	
              1	              8	              6	             10	 1	  9.8572e-01	
              2	              8	              6	             10	 1	  9.6964e-01	
              3	              8	              6	             10	 1	  9.5205e-01	
              4	              8	              6	             10	 1	  9.3343e-01	
              5	              8	              6	             10	 1	  9.1458e-01	
              6	              8	              6	             10	 1	  8.9893e-01	
              7	              8	              6	             10	 1	  8.8519e-01	
              8	              8	              6	             10	 1	  8.7425e-01	
              9	              8	              6	             10	 1	  8.6707e-01	
             10	              8	              6	             10	 1	  8.6453e-01	
              0	              9	              6	             10	 1	  1.0000e+00	
              1	              9	              6	             10	 1	  9.8572e-01	
              2	              9	              6	             10	 1	  9.6967e-01	
              3	              9	              6	             10	 1	  9.5212e-01	
              4	              9	              6	             10	 1	  9.3361e-01	
              5	              9	              6	             10	 1	  9.1488e-01	
              6	              9	              6	             10	 1	  8.9935e-01	
              7	              9	              6	             10	 1	  8.8573e-01	
              8	              9	              6	             10	 1	  8.7490e-01	
              9	              9	              6	             10	 1	  8.6779e-01	
             10	              9	              6	             10	 1	  8.6528e-01	
              0	             10	              6	             10	 1	  1.0000e+00	
              1	             10	              6	             10	 1	  9.8572e-01	
              2	             10	              6	             10	 1	  9.6968e-01	
              3	             10	              6	             10	 1	  9.5215e-01	
              4	             10	              6	             10	 1	  9.3367e-01	
              5	             10	              6	             10	 1	  9.1498e-01	
              6	             10	              6	             10	 1	  8.9949e-01	
              7	             10	              6	             10	 1	  8.8591e-01	
              8	             10	              6	             10	 1	  8.7512e-01	
              9	             10	              6	             10	 1	  8.6803e-01	
             10	             10	              6	             10	 1	  8.6553e-01	
              0	              0	              7	             10	 1	  1.0000e+00	
              1	              0	              7	             10	 1	  9.8611e-01	
              2	              0	              7	             10	 1	  9.6991e-01	
              3	              0	              7	             10	 1	  9.5160e-01	
              4	              0	              7	             10	 1	  9.3165e-01	
              5	              0	              7	             10	 1	  9.1085e-01	
              6	              0	              7	             10	 1	  8.9382e-01	
              7	              0	              7	             10	 1	  8.7860e-01	
              8	              0	              7	             10	 1	  8.6630e-01	
              9	              0	              7	             10	 1	  8.5809e-01	
             10	              0	              7	             10	 1	  8.5516e-01	
              0	              1	              7	             10	 1	  1.0000e+00	
              1	              1	              7	             10	 1	  9.8612e-01	
              2	              1	              7	             10	 1	  9.6993e-01	
              3	              1	              7	             10	 1	  9.5164e-01	
              4	              1	              7	             10	 1	  9.3173e-01	
              5	              1	              7	             10	 1	  9.1098e-01	
              6	              1	              7	             10	 1	  8.9400e-01	
              7	              1	              7	             10	 1	  8.7884e-01	
              8	              1	              7	             10	 1	  8.6658e-01	
              9	              1	              7	             10	 1	  8.5840e-01	
             10	              1	              7	             10	 1	  8.5549e-01	
              0	              2	              7	             10	 1	  1.0000e+00	
              1	              2	              7	             10	 1	  9.8613e-01	
              2	              2	              7	             10	 1	  9.6997e-01	
              3	              2	              7	             10	 1	  9.5175e-01	
              4	              2	              7	             10	 1	  9.3196e-01	
              5	              2	              7	             10	 1	  9.1138e-01	
              6	              2	              7	             10	 1	  8.9456e-01	
              7	              2	              7	             10	 1	  8.7954e-01	
              8	              2	              7	             10	 1	  8.6742e-01	
              9	              2	              7	             10	 1	  8.5934e-01	
             10	              2	              7	             10	 1	  8.5646e-01	
              0	              3	              7	             10	 1	  1.0000e+00	
              1	              3	              7	             10	 1	  9.8612e-01	
              2	              3	              7	             10	 1	  9.7000e-01	
              3	              3	              7	             10	 1	  9.5190e-01	
              4	              3	              7	             10	 1	  9.3232e-01	
              5	              3	              7	             10	 1	  9.1203e-01	
              6	              3	              7	             10	 1	  8.9546e-01	
              7	              3	              7	             10	 1	  8.8070e-01	
              8	              3	              7	             10	 1	  8.6881e-01	
              9	              3	              7	             10	 1	  8.6089e-01	
             10	              3	              7	             10	 1	  8.5807e-01	
              0	              4	              7	             10	 1	  1.0000e+00	
              1	              4	              7	             10	 1	  9.8605e-01	
              2	              4	              7	             10	 1	  9.6996e-01	
              3	              4	              7	             10	 1	  9.5204e-01	
              4	              4	              7	             10	 1	  9.3277e-01	
              5	              4	              7	             10	 1	  9.1291e-01	
              6	              4	              7	             10	 1	  8.9670e-01	
              7	              4	              7	             10	 1	  8.8229e-01	
              8	              4	              7	             10	 1	  8.7071e-01	
              9	              4	              7	             10	 1	  8.6303e-01	
             10	              4	              7	             10	 1	  8.6030e-01	
              0	              5	              7	             10	 1	  1.0000e+00	
              1	              5	              7	             10	 1	  9.8585e-01	
              2	              5	              7	             10	 1	  9.6977e-01	
              3	              5	              7	             10	 1	  9.5207e-01	
              4	              5	              7	             10	 1	  9.3325e-01	
              5	              5	              7	             10	 1	  9.1406e-01	
              6	              5	              7	             10	 1	  8.9821e-01	
              7	              5	              7	             10	 1	  8.8423e-01	
              8	              5	              7	             10	 1	  8.7307e-01	
              9	              5	              7	             10	 1	  8.6571e-01	
             10	              5	              7	             10	 1	  8.6310e-01	
              0	              6	              7	             10	 1	  1.0000e+00	
              1	              6	              7	             10	 1	  9.8570e-01	
              2	              6	              7	             10	 1	  9.6965e-01	
              3	              6	              7	             10	 1	  9.5211e-01	
              4	              6	              7	             10	 1	  9.3361e-01	
              5	              6	              7	             10	 1	  9.1490e-01	
              6	              6	              7	             10	 1	  8.9933e-01	
              7	              6	              7	             10	 1	  8.8567e-01	
              8	              6	              7	             10	 1	  8.7481e-01	
              9	              6	              7	             10	 1	  8.6768e-01	
             10	              6	              7	             10	 1	  8.6516e-01	
              0	              7	              7	             10	 1	  1.0000e+00	
              1	              7	              7	             10	 1	  9.8566e-01	
              2	              7	              7	             10	 1	  9.6963e-01	
              3	              7	              7	             10	 1	  9.5222e-01	
              4	              7	              7	             10	 1	  9.3394e-01	
              5	              7	              7	             10	 1	  9.1554e-01	
              6	              7	              7	             10	 1	  9.0022e-01	
              7	              7	              7	             10	 1	  8.8680e-01	
              8	              7	              7	             10	 1	  8.7617e-01	
              9	              7	              7	             10	 1	  8.6920e-01	
             10	              7	              7	             10	 1	  8.6674e-01	
              0	              8	              7	             10	 1	  1.0000e+00	
              1	              8	              7	             10	 1	  9.8565e-01	
              2	              8	              7	             10	 1	  9.6966e-01	
              3	              8	              7	             10	 1	  9.5234e-01	
              4	              8	              7	             10	 1	  9.3421e-01	
              5	              8	              7	             10	 1	  9.1600e-01	
              6	              8	              7	             10	 1	  9.0086e-01	
              7	              8	              7	             10	 1	  8.8762e-01	
              8	              8	              7	             10	 1	  8.7714e-01	
              9	              8	              7	             10	 1	  8.7028e-01	
             10	              8	              7	             10	 1	  8.6786e-01	
              0	              9	              7	             10	 1	  1.0000e+00	
              1	              9	              7	             10	 1	  9.8566e-01	
              2	              9	              7	             10	 1	  9.6969e-01	
              3	              9	              7	             10	 1	  9.5243e-01	
              4	              9	              7	             10	 1	  9.3438e-01	
              5	              9	              7	             10	 1	  9.1629e-01	
              6	              9	              7	             10	 1	  9.0125e-01	
              7	              9	              7	             10	 1	  8.8812e-01	
              8	              9	              7	             10	 1	  8.7772e-01	
              9	              9	              7	             10	 1	  8.7093e-01	
             10	              9	              7	             10	 1	  8.6853e-01	
              0	             10	              7	             10	 1	  1.0000e+00	
              1	             10	              7	             10	 1	  9.8567e-01	
              2	             10	              7	             10	 1	  9.6971e-01	
              3	             10	              7	             10	 1	  9.5246e-01	
              4	             10	              7	             10	 1	  9.3444e-01	
              5	             10	              7	             10	 1	  9.1638e-01	
              6	             10	              7	             10	 1	  9.0139e-01	
              7	             10	              7	             10	 1	  8.8828e-01	
              8	             10	              7	             10	 1	  8.7792e-01	
              9	             10	              7	             10	 1	  8.7114e-01	
             10	             10	              7	             10	 1	  8.6876e-01	
              0	              0	              8	             10	 1	  1.0000e+00	
              1	              0	              8	             10	 1	  9.8601e-01	
              2	              0	              8	             10	 1	  9.6982e-01	
              3	              0	              8	             10	 1	  9.5170e-01	
              4	              0	              8	             10	 1	  9.3217e-01	
              5	              0	              8	             10	 1	  9.1200e-01	
              6	              0	              8	             10	 1	  8.9555e-01	
              7	              0	              8	             10	 1	  8.8090e-01	
              8	              0	              8	             10	 1	  8.6912e-01	
              9	              0	              8	             10	 1	  8.6129e-01	
             10	              0	              8	             10	 1	  8.5850e-01	
              0	              1	              8	             10	 1	  1.0000e+00	
              1	              1	              8	             10	 1	  9.8602e-01	
              2	              1	              8	             10	 1	  9.6983e-01	
              3	              1	              8	             10	 1	  9.5174e-01	
              4	              1	              8	             10	 1	  9.3225e-01	
              5	              1	              8	             10	 1	  9.1213e-01	
              6	              1	              8	             10	 1	  8.9572e-01	
              7	              1	              8	             10	 1	  8.8112e-01	
              8	              1	              8	             10	 1	  8.6938e-01	
              9	              1	              8	             10	 1	  8.6157e-01	
             10	              1	              8	             10	 1	  8.5880e-01	
              0	              2	              8	             10	 1	  1.0000e+00	
              1	              2	              8	             10	 1	  9.8603e-01	
              2	              2	              8	             10	 1	  9.6988e-01	
              3	              2	              8	             10	 1	  9.5186e-01	
              4	              2	              8	             10	 1	  9.3248e-01	
              5	              2	              8	             10	 1	  9.1251e-01	
              6	              2	              8	             10	 1	  8.9624e-01	
              7	              2	              8	             10	 1	  8.8178e-01	
              8	              2	              8	             10	 1	  8.7015e-01	
              9	              2	              8	             10	 1	  8.6243e-01	
             10	              2	              8	             10	 1	  8.5968e-01	
              0	              3	              8	             10	 1	  1.0000e+00	
              1	              3	              8	             10	 1	  9.8604e-01	
              2	              3	              8	             10	 1	  9.6994e-01	
              3	              3	              8	             10	 1	  9.5204e-01	
              4	              3	              8	             10	 1	  9.3285e-01	
              5	              3	              8	             10	 1	  9.1314e-01	
              6	              3	              8	             10	 1	  8.9709e-01	
              7	              3	              8	             10	 1	  8.8285e-01	
              8	              3	              8	             10	 1	  8.7141e-01	
              9	              3	              8	             10	 1	  8.6383e-01	
             10	              3	              8	             10	 1	  8.6114e-01	
              0	              4	              8	             10	 1	  1.0000e+00	
              1	              4	              8	             10	 1	  9.8600e-01	
              2	              4	              8	             10	 1	  9.6994e-01	
              3	              4	              8	             10	 1	  9.5221e-01	
              4	              4	              8	             10	 1	  9.3332e-01	
              5	              4	              8	             10	 1	  9.1399e-01	
              6	              4	              8	             10	 1	  8.9826e-01	
              7	              4	              8	             10	 1	  8.8432e-01	
              8	              4	              8	             10	 1	  8.7316e-01	
              9	              4	              8	             10	 1	  8.6578e-01	
             10	              4	              8	             10	 1	  8.6316e-01	
              0	              5	              8	             10	 1	  1.0000e+00	
              1	              5	              8	             10	 1	  9.8582e-01	
              2	              5	              8	             10	 1	  9.6981e-01	
              3	              5	              8	             10	 1	  9.5230e-01	
              4	              5	              8	             10	 1	  9.3383e-01	
              5	              5	              8	             10	 1	  9.1512e-01	
              6	              5	              8	             10	 1	  8.9971e-01	
              7	              5	              8	             10	 1	  8.8615e-01	
              8	              5	              8	             10	 1	  8.7536e-01	
              9	              5	              8	             10	 1	  8.6827e-01	
             10	              5	              8	             10	 1	  8.6576e-01	
              0	              6	              8	             10	 1	  1.0000e+00	
              1	              6	              8	             10	 1	  9.8569e-01	
              2	              6	              8	             10	 1	  9.6971e-01	
              3	              6	              8	             10	 1	  9.5238e-01	
              4	              6	              8	             10	 1	  9.3421e-01	
              5	              6	              8	             10	 1	  9.1595e-01	
              6	              6	              8	             10	 1	  9.0078e-01	
              7	              6	              8	             10	 1	  8.8751e-01	
              8	              6	              8	             10	 1	  8.7699e-01	
              9	              6	              8	             10	 1	  8.7011e-01	
             10	              6	              8	             10	 1	  8.6768e-01	
              0	              7	              8	             10	 1	  1.0000e+00	
              1	              7	              8	             10	 1	  9.8566e-01	
              2	              7	              8	             10	 1	  9.6972e-01	
              3	              7	              8	             10	 1	  9.5251e-01	
              4	              7	              8	             10	 1	  9.3455e-01	
              5	              7	              8	             10	 1	  9.1657e-01	
              6	              7	              8	             10	 1	  9.0163e-01	
              7	              7	              8	             10	 1	  8.8858e-01	
              8	              7	              8	             10	 1	  8.7826e-01	
              9	              7	              8	             10	 1	  8.7152e-01	
             10	              7	              8	             10	 1	  8.6915e-01	
              0	              8	              8	             10	 1	  1.0000e+00	
              1	              8	              8	             10	 1	  9.8567e-01	
              2	              8	              8	             10	 1	  9.6977e-01	
              3	              8	              8	             10	 1	  9.5264e-01	
              4	              8	              8	             10	 1	  9.3482e-01	
              5	              8	              8	             10	 1	  9.1702e-01	
              6	              8	              8	             10	 1	  9.0225e-01	
              7	              8	              8	             10	 1	  8.8935e-01	
              8	              8	              8	             10	 1	  8.7917e-01	
              9	              8	              8	             10	 1	  8.7252e-01	
             10	              8	              8	             10	 1	  8.7018e-01	
              0	              9	              8	             10	 1	  1.0000e+00	
              1	              9	              8	             10	 1	  9.8568e-01	
              2	              9	              8	             10	 1	  9.6981e-01	
              3	              9	              8	             10	 1	  9.5273e-01	
              4	              9	              8	             10	 1	  9.3500e-01	
              5	              9	              8	             10	 1	  9.1730e-01	
              6	              9	              8	             10	 1	  9.0262e-01	
              7	              9	              8	             10	 1	  8.8982e-01	
              8	              9	              8	             10	 1	  8.7971e-01	
              9	              9	              8	             10	 1	  8.7312e-01	
             10	              9	              8	             10	 1	  8.7080e-01	
              0	             10	              8	             10	 1	  1.0000e+00	
              1	             10	              8	             10	 1	  9.8569e-01	
              2	             10	              8	             10	 1	  9.6982e-01	
              3	             10	              8	             10	 1	  9.5277e-01	
              4	             10	              8	             10	 1	  9.3506e-01	
              5	             10	              8	             10	 1	  9.1739e-01	
              6	             10	              8	             10	 1	  9.0274e-01	
              7	             10	              8	             10	 1	  8.8997e-01	
              8	             10	              8	             10	 1	  8.7989e-01	
              9	             10	              8	             10	 1	  8.7332e-01	
             10	             10	              8	             10	 1	  8.7101e-01	
              0	              0	              9	             10	 1	  1.0000e+00	
              1	              0	              9	             10	 1	  9.8599e-01	
              2	              0	              9	             10	 1	  9.6982e-01	
              3	              0	              9	             10	 1	  9.5183e-01	
              4	              0	              9	             10	 1	  9.3253e-01	
              5	              0	              9	             10	 1	  9.1271e-01	
              6	              0	              9	             10	 1	  8.9658e-01	
              7	              0	              9	             10	 1	  8.8226e-01	
              8	              0	              9	             10	 1	  8.7076e-01	
              9	              0	              9	             10	 1	  8.6314e-01	
             10	              0	              9	             10	 1	  8.6043e-01	
              0	              1	              9	             10	 1	  1.0000e+00	
              1	              1	              9	             10	 1	  9.8600e-01	
              2	              1	              9	             10	 1	  9.6984e-01	
              3	              1	              9	             10	 1	  9.5187e-01	
              4	              1	              9	             10	 1	  9.3262e-01	
              5	              1	              9	             10	 1	  9.1283e-01	
              6	              1	              9	             10	 1	  8.9675e-01	
              7	              1	              9	             10	 1	  8.8247e-01	
              8	              1	              9	             10	 1	  8.7101e-01	
              9	              1	              9	             10	 1	  8.6341e-01	
             10	              1	              9	             10	 1	  8.6071e-01	
              0	              2	              9	             10	 1	  1.0000e+00	
              1	              2	              9	             10	 1	  9.8602e-01	
              2	              2	              9	             10	 1	  9.6990e-01	
