              x	              y	              z	           time	in	          pH	          Ca	          Mg	          Na	          Cl	        C(4)	         SO4	          As	
          36000	          36000	            100	          10000	 1	     6.47593	  3.6264e+02	  1.4981e+02	  5.7413e+03	  9.3778e+03	  1.3011e+03	  4.0601e+01	  1.1214e-01	
          42000	          36000	            100	          10000	 1	     6.49567	  3.2924e+02	  1.3645e+02	  5.4360e+03	  8.7954e+03	  1.3243e+03	  3.9656e+01	  1.1108e-01	
          48000	          36000	            100	          10000	 1	     6.57798	  2.4392e+02	  1.0211e+02	  4.4965e+03	  7.0832e+03	  1.3059e+03	  3.6956e+01	  1.1248e-01	
          54000	          36000	            100	          10000	 1	      6.6971	  1.6186e+02	  6.8534e+01	  3.4841e+03	  5.2667e+03	  1.2676e+03	  3.4197e+01	  1.2235e-01	
          60000	          36000	            100	          10000	 1	     6.72769	  1.4534e+02	  6.1695e+01	  3.2691e+03	  4.8804e+03	  1.2639e+03	  3.3638e+01	  1.2631e-01	
          66000	          36000	            100	          10000	 1	     6.75406	  1.3243e+02	  5.6331e+01	  3.0961e+03	  4.5701e+03	  1.2622e+03	  3.3197e+01	  1.3026e-01	
          72000	          36000	            100	          10000	 1	     6.77371	  1.2352e+02	  5.2618e+01	  2.9741e+03	  4.3510e+03	  1.2619e+03	  3.2892e+01	  1.3353e-01	
          78000	          36000	            100	          10000	 1	     6.78785	  1.1731e+02	  5.0021e+01	  2.8893e+03	  4.1976e+03	  1.2640e+03	  3.2688e+01	  1.3605e-01	
          84000	          36000	            100	          10000	 1	     6.79626	  1.1409e+02	  4.8679e+01	  2.8419e+03	  4.1140e+03	  1.2619e+03	  3.2569e+01	  1.3768e-01	
          90000	          36000	            100	          10000	 1	     6.80094	  1.1236e+02	  4.7953e+01	  2.8160e+03	  4.0685e+03	  1.2606e+03	  3.2505e+01	  1.3862e-01	
              0	          42000	            100	          10000	 1	     5.70792	  1.8391e+04	  3.8866e+03	  1.2283e+05	  2.3272e+05	  2.4705e+02	  4.4839e+02	  7.5976e-01	
           6000	          42000	            100	          10000	 1	     5.68823	  1.7490e+04	  3.7873e+03	  1.1790e+05	  2.2324e+05	  2.6919e+02	  4.3032e+02	  8.2227e-01	
          12000	          42000	            100	          10000	 1	     5.63644	  1.5185e+04	  3.5055e+03	  1.0494e+05	  1.9837e+05	  3.4854e+02	  3.8316e+02	  9.9356e-01	
          18000	          42000	            100	          10000	 1	     5.58597	  1.1749e+04	  3.0015e+03	  8.4681e+04	  1.5958e+05	  5.4509e+02	  3.1027e+02	  1.1688e+00	
          24000	          42000	            100	          10000	 1	     5.63462	  7.5882e+03	  2.2231e+03	  5.8429e+04	  1.0948e+05	  9.0270e+02	  2.1788e+02	  9.4208e-01	
          30000	          42000	            100	          10000	 1	     6.37605	  5.4011e+02	  2.1945e+02	  7.4229e+03	  1.2512e+04	  1.2943e+03	  4.5832e+01	  1.1893e-01	
          36000	          42000	            100	          10000	 1	     6.45223	  3.9687e+02	  1.6338e+02	  6.0829e+03	  1.0009e+04	  1.3037e+03	  4.1619e+01	  1.1292e-01	
          42000	          42000	            100	          10000	 1	       6.483	  3.4608e+02	  1.4318e+02	  5.6046e+03	  9.1083e+03	  1.3233e+03	  4.0140e+01	  1.1131e-01	
          48000	          42000	            100	          10000	 1	     6.57429	  2.4829e+02	  1.0389e+02	  4.5367e+03	  7.1609e+03	  1.3012e+03	  3.7056e+01	  1.1240e-01	
          54000	          42000	            100	          10000	 1	     6.69553	  1.6338e+02	  6.9165e+01	  3.4963e+03	  5.2922e+03	  1.2630e+03	  3.4212e+01	  1.2220e-01	
          60000	          42000	            100	          10000	 1	      6.7278	  1.4565e+02	  6.1828e+01	  3.2676e+03	  4.8806e+03	  1.2606e+03	  3.3616e+01	  1.2633e-01	
          66000	          42000	            100	          10000	 1	     6.75208	  1.3371e+02	  5.6868e+01	  3.1078e+03	  4.5939e+03	  1.2588e+03	  3.3207e+01	  1.2994e-01	
          72000	          42000	            100	          10000	 1	     6.77129	  1.2504e+02	  5.3255e+01	  2.9884e+03	  4.3804e+03	  1.2572e+03	  3.2906e+01	  1.3313e-01	
          78000	          42000	            100	          10000	 1	      6.7877	  1.1813e+02	  5.0373e+01	  2.8913e+03	  4.2070e+03	  1.2558e+03	  3.2664e+01	  1.3609e-01	
          84000	          42000	            100	          10000	 1	     6.79762	  1.1429e+02	  4.8769e+01	  2.8354e+03	  4.1081e+03	  1.2536e+03	  3.2525e+01	  1.3802e-01	
          90000	          42000	            100	          10000	 1	     6.80302	  1.1228e+02	  4.7928e+01	  2.8057e+03	  4.0558e+03	  1.2523e+03	  3.2451e+01	  1.3911e-01	
              0	          48000	            100	          10000	 1	     5.70921	  1.8452e+04	  3.8931e+03	  1.2316e+05	  2.3336e+05	  2.4570e+02	  4.4960e+02	  7.5569e-01	
           6000	          48000	            100	          10000	 1	     5.69438	  1.7752e+04	  3.8167e+03	  1.1935e+05	  2.2602e+05	  2.6209e+02	  4.3560e+02	  8.0307e-01	
          12000	          48000	            100	          10000	 1	     5.65297	  1.5904e+04	  3.5976e+03	  1.0904e+05	  2.0623e+05	  3.1923e+02	  3.9800e+02	  9.3849e-01	
          18000	          48000	            100	          10000	 1	      5.5985	  1.3011e+04	  3.1989e+03	  9.2295e+04	  1.7413e+05	  4.5982e+02	  3.3739e+02	  1.1276e+00	
          24000	          48000	            100	          10000	 1	     5.59644	  9.2063e+03	  2.5507e+03	  6.8931e+04	  1.2948e+05	  7.5577e+02	  2.5432e+02	  1.1019e+00	
          30000	          48000	            100	          10000	 1	     6.06468	  1.5967e+03	  6.0262e+02	  1.6509e+04	  2.9509e+04	  1.4255e+03	  7.4873e+01	  1.9618e-01	
          36000	          48000	            100	          10000	 1	      6.3399	  5.7753e+02	  2.3361e+02	  7.9364e+03	  1.3388e+04	  1.3833e+03	  4.7264e+01	  1.2001e-01	
          42000	          48000	            100	          10000	 1	     6.41776	  4.2414e+02	  1.7395e+02	  6.4900e+03	  1.0694e+04	  1.3857e+03	  4.2772e+01	  1.1258e-01	
          48000	          48000	            100	          10000	 1	      6.5105	  3.0174e+02	  1.2537e+02	  5.2047e+03	  8.3401e+03	  1.3607e+03	  3.8988e+01	  1.1016e-01	
          54000	          48000	            100	          10000	 1	     6.62746	  1.9953e+02	  8.3981e+01	  4.0112e+03	  6.1834e+03	  1.3245e+03	  3.5658e+01	  1.1486e-01	
          60000	          48000	            100	          10000	 1	     6.66271	  1.7542e+02	  7.4081e+01	  3.7149e+03	  5.6470e+03	  1.3226e+03	  3.4867e+01	  1.1778e-01	
          66000	          48000	            100	          10000	 1	     6.68493	  1.6178e+02	  6.8458e+01	  3.5416e+03	  5.3340e+03	  1.3220e+03	  3.4413e+01	  1.2003e-01	
          72000	          48000	            100	          10000	 1	     6.70366	  1.5135e+02	  6.4147e+01	  3.4042e+03	  5.0874e+03	  1.3202e+03	  3.4057e+01	  1.2221e-01	
          78000	          48000	            100	          10000	 1	     6.72161	  1.4223e+02	  6.0371e+01	  3.2799e+03	  4.8658e+03	  1.3167e+03	  3.3738e+01	  1.2456e-01	
          84000	          48000	            100	          10000	 1	     6.73481	  1.3621e+02	  5.7872e+01	  3.1940e+03	  4.7145e+03	  1.3117e+03	  3.3516e+01	  1.2649e-01	
          90000	          48000	            100	          10000	 1	     6.74327	  1.3259e+02	  5.6369e+01	  3.1409e+03	  4.6216e+03	  1.3075e+03	  3.3379e+01	  1.2781e-01	
              0	              0	            200	          10000	 1	     5.70623	  1.8310e+04	  3.8779e+03	  1.2239e+05	  2.3186e+05	  2.4886e+02	  4.4676e+02	  7.6516e-01	
           6000	              0	            200	          10000	 1	      5.6782	  1.7035e+04	  3.7352e+03	  1.1535e+05	  2.1836e+05	  2.8195e+02	  4.2109e+02	  8.5499e-01	
