 x	y	z_datum	Time	Well_no	H2O                           	H                             	O                             	Charge                        	As                            	C                             	Ca                            	Cl                            	Mg                            	Na                            	S                             	pH	pe	Alkalinity	
   1.2000000E+04	  3.6000000E+04	  1.1000000E+02	  2.0000000E+03	  1	  4.8936722E+01	  3.4878967E-03	  2.7105068E-02	 -2.1827872E-10	  8.6469189E-09	  3.5834465E-03	  4.0163788E-01	  5.7428732E+00	  1.4009855E-01	  4.6710676E+00	  4.0896542E-03	  5.8798946E+00	  1.4798072E+01	  3.9802450E-03	
   1.2000000E+04	  3.6000000E+04	  1.1000000E+02	  4.0000000E+03	  1	  4.9228485E+01	  3.6866999E-03	  2.7264952E-02	 -2.0840898E-10	  9.2876650E-09	  3.8378292E-03	  3.8439086E-01	  5.5350005E+00	  1.3721858E-01	  4.5033662E+00	  3.9487877E-03	  5.8656283E+00	  1.4818543E+01	  4.1618027E-03	
   1.2000000E+04	  3.6000000E+04	  1.1000000E+02	  6.0000000E+03	  1	  4.9690333E+01	  4.0504746E-03	  2.7843872E-02	 -1.9298510E-10	  1.0175852E-08	  4.3520213E-03	  3.5900396E-01	  5.2280306E+00	  1.3241100E-01	  4.2567310E+00	  3.7395668E-03	  5.8395480E+00	  1.4850722E+01	  4.5159717E-03	
   1.2000000E+04	  3.6000000E+04	  1.1000000E+02	  8.0000000E+03	  1	  5.0269694E+01	  4.6176233E-03	  2.9023134E-02	 -1.7364110E-10	  1.1373608E-08	  5.1675710E-03	  3.2751580E-01	  4.8450131E+00	  1.2587467E-01	  3.9498059E+00	  3.4774280E-03	  5.8019113E+00	  1.4891904E+01	  5.0983379E-03	
   1.2000000E+04	  3.6000000E+04	  1.1000000E+02	  1.0000000E+04	  1	  5.0903935E+01	  5.3977670E-03	  3.0988896E-02	 -1.5247475E-10	  1.2738421E-08	  6.3356775E-03	  2.9255135E-01	  4.4137645E+00	  1.1784226E-01	  3.6047401E+00	  3.1814802E-03	  5.7565213E+00	  1.4937515E+01	  5.9562145E-03	
