     x	y	z	time	in	vx-node	vy-node	vz-node	
          0    	          0    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    100.000    	          0    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    200.000    	          0    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    300.000    	          0    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    400.000    	          0    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
          0    	    100.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    100.000    	    100.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    200.000    	    100.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    300.000    	    100.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    400.000    	    100.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
          0    	    200.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    100.000    	    200.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    200.000    	    200.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    300.000    	    200.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    400.000    	    200.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
          0    	    300.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    100.000    	    300.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    200.000    	    300.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    300.000    	    300.000    	          0    	    86400.0    	    1	  -9.158126E-20	   1.542933E-04	          0    	
    400.000    	    300.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
          0    	    400.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    100.000    	    400.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    200.000    	    400.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    300.000    	    400.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    400.000    	    400.000    	          0    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
          0    	          0    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    100.000    	          0    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    200.000    	          0    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    300.000    	          0    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    400.000    	          0    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
          0    	    100.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    100.000    	    100.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    200.000    	    100.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    300.000    	    100.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    400.000    	    100.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
          0    	    200.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    100.000    	    200.000    	    100.000    	    86400.0    	    1	   2.289532E-20	   1.542933E-04	          0    	
    200.000    	    200.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    300.000    	    200.000    	    100.000    	    86400.0    	    1	  -2.289532E-20	   1.542933E-04	          0    	
    400.000    	    200.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
          0    	    300.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    100.000    	    300.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    200.000    	    300.000    	    100.000    	    86400.0    	    1	   1.144766E-20	   1.542933E-04	          0    	
    300.000    	    300.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    400.000    	    300.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
          0    	    400.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    100.000    	    400.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    200.000    	    400.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    300.000    	    400.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
    400.000    	    400.000    	    100.000    	    86400.0    	    1	          0    	   1.542933E-04	          0    	
