         x         y         z         A         B         C         D
 116.00000  -5.00000  12.50000   0.00000   0.00000   0.00000   0.00001
 120.00000  -5.00000  12.50000   0.00000   0.00000   0.00000   0.00001
 124.00000  -5.00000  12.50000   0.00000   0.00000   0.00000   0.00000
 128.00000  -5.00000  12.50000   0.00000   0.00000   0.00000   0.00000
 132.00000  -5.00000  12.50000   0.00000   0.00000   0.00000   0.00000
 136.00000  -5.00000  12.50000   0.00000   0.00000   0.00000   0.00000
 140.00000  -5.00000  12.50000   0.00000   0.00000   0.00000   0.00000
 144.00000  -5.00000  12.50000   0.00000   0.00000   0.00000   0.00000
 148.00000  -5.00000  12.50000   0.00000   0.00000   0.00000   0.00000
 150.00000  -5.00000  12.50000   0.00000   0.00000   0.00000   0.00000
   0.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   4.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   8.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00000
  12.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00000
  16.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00000
  20.00000  -4.50000  12.50000   0.00000   0.00000   0.00001   0.00001
  24.00000  -4.50000  12.50000   0.00000   0.00000   0.00002   0.00003
  28.00000  -4.50000  12.50000   0.00000   0.00000   0.00003   0.00005
  32.00000  -4.50000  12.50000   0.00000   0.00000   0.00004   0.00009
  36.00000  -4.50000  12.50000   0.00000   0.00001   0.00006   0.00014
  40.00000  -4.50000  12.50000   0.00000   0.00001   0.00009   0.00020
  44.00000  -4.50000  12.50000   0.00000   0.00001   0.00011   0.00028
  48.00000  -4.50000  12.50000   0.00000   0.00001   0.00013   0.00037
  52.00000  -4.50000  12.50000   0.00000   0.00001   0.00014   0.00045
  56.00000  -4.50000  12.50000   0.00000   0.00001   0.00016   0.00053
  60.00000  -4.50000  12.50000   0.00000   0.00001   0.00016   0.00060
  64.00000  -4.50000  12.50000   0.00000   0.00001   0.00016   0.00065
  68.00000  -4.50000  12.50000   0.00000   0.00001   0.00016   0.00066
  72.00000  -4.50000  12.50000   0.00000   0.00000   0.00014   0.00065
  76.00000  -4.50000  12.50000   0.00000   0.00000   0.00013   0.00060
  80.00000  -4.50000  12.50000   0.00000   0.00000   0.00011   0.00053
  84.00000  -4.50000  12.50000   0.00000   0.00000   0.00009   0.00045
  88.00000  -4.50000  12.50000   0.00000   0.00000   0.00007   0.00036
  92.00000  -4.50000  12.50000   0.00000   0.00000   0.00005   0.00027
  96.00000  -4.50000  12.50000   0.00000   0.00000   0.00003   0.00019
 100.00000  -4.50000  12.50000   0.00000   0.00000   0.00002   0.00013
 104.00000  -4.50000  12.50000   0.00000   0.00000   0.00001   0.00008
 108.00000  -4.50000  12.50000   0.00000   0.00000   0.00001   0.00005
 112.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00003
 116.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00001
 120.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00001
 124.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 128.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 132.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 136.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 140.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 144.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 148.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 150.00000  -4.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   0.00000  -3.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   4.00000  -3.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   8.00000  -3.50000  12.50000   0.00000   0.00000   0.00000   0.00000
  12.00000  -3.50000  12.50000   0.00000   0.00000   0.00000   0.00000
  16.00000  -3.50000  12.50000   0.00000   0.00000   0.00001   0.00001
  20.00000  -3.50000  12.50000   0.00000   0.00000   0.00002   0.00002
  24.00000  -3.50000  12.50000   0.00000   0.00000   0.00003   0.00005
  28.00000  -3.50000  12.50000   0.00000   0.00001   0.00005   0.00009
  32.00000  -3.50000  12.50000   0.00000   0.00001   0.00008   0.00015
  36.00000  -3.50000  12.50000   0.00000   0.00001   0.00011   0.00023
  40.00000  -3.50000  12.50000   0.00000   0.00001   0.00014   0.00033
  44.00000  -3.50000  12.50000   0.00000   0.00001   0.00017   0.00044
  48.00000  -3.50000  12.50000   0.00000   0.00001   0.00020   0.00056
  52.00000  -3.50000  12.50000   0.00000   0.00001   0.00022   0.00069
  56.00000  -3.50000  12.50000   0.00000   0.00001   0.00024   0.00080
  60.00000  -3.50000  12.50000   0.00000   0.00001   0.00024   0.00089
  64.00000  -3.50000  12.50000   0.00000   0.00001   0.00024   0.00094
  68.00000  -3.50000  12.50000   0.00000   0.00001   0.00023   0.00096
  72.00000  -3.50000  12.50000   0.00000   0.00001   0.00021   0.00093
  76.00000  -3.50000  12.50000   0.00000   0.00000   0.00018   0.00086
  80.00000  -3.50000  12.50000   0.00000   0.00000   0.00015   0.00075
  84.00000  -3.50000  12.50000   0.00000   0.00000   0.00012   0.00063
  88.00000  -3.50000  12.50000   0.00000   0.00000   0.00009   0.00050
  92.00000  -3.50000  12.50000   0.00000   0.00000   0.00007   0.00038
  96.00000  -3.50000  12.50000   0.00000   0.00000   0.00005   0.00027
 100.00000  -3.50000  12.50000   0.00000   0.00000   0.00003   0.00018
 104.00000  -3.50000  12.50000   0.00000   0.00000   0.00002   0.00011
 108.00000  -3.50000  12.50000   0.00000   0.00000   0.00001   0.00007
 112.00000  -3.50000  12.50000   0.00000   0.00000   0.00001   0.00004
 116.00000  -3.50000  12.50000   0.00000   0.00000   0.00000   0.00002
 120.00000  -3.50000  12.50000   0.00000   0.00000   0.00000   0.00001
 124.00000  -3.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 128.00000  -3.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 132.00000  -3.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 136.00000  -3.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 140.00000  -3.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 144.00000  -3.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 148.00000  -3.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 150.00000  -3.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   0.00000  -2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   4.00000  -2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   8.00000  -2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
  12.00000  -2.50000  12.50000   0.00000   0.00000   0.00000   0.00001
  16.00000  -2.50000  12.50000   0.00000   0.00000   0.00001   0.00002
  20.00000  -2.50000  12.50000   0.00000   0.00001   0.00003   0.00004
  24.00000  -2.50000  12.50000   0.00000   0.00001   0.00006   0.00008
  28.00000  -2.50000  12.50000   0.00000   0.00001   0.00009   0.00015
  32.00000  -2.50000  12.50000   0.00000   0.00002   0.00014   0.00024
  36.00000  -2.50000  12.50000   0.00000   0.00002   0.00019   0.00037
  40.00000  -2.50000  12.50000   0.00000   0.00002   0.00024   0.00052
  44.00000  -2.50000  12.50000   0.00000   0.00002   0.00028   0.00068
  48.00000  -2.50000  12.50000   0.00000   0.00002   0.00032   0.00086
  52.00000  -2.50000  12.50000   0.00000   0.00002   0.00035   0.00103
  56.00000  -2.50000  12.50000   0.00000   0.00002   0.00036   0.00118
  60.00000  -2.50000  12.50000   0.00000   0.00002   0.00036   0.00129
  64.00000  -2.50000  12.50000   0.00000   0.00001   0.00035   0.00135
  68.00000  -2.50000  12.50000   0.00000   0.00001   0.00033   0.00136
  72.00000  -2.50000  12.50000   0.00000   0.00001   0.00030   0.00131
  76.00000  -2.50000  12.50000   0.00000   0.00001   0.00026   0.00120
  80.00000  -2.50000  12.50000   0.00000   0.00001   0.00022   0.00105
  84.00000  -2.50000  12.50000   0.00000   0.00000   0.00017   0.00087
  88.00000  -2.50000  12.50000   0.00000   0.00000   0.00013   0.00069
  92.00000  -2.50000  12.50000   0.00000   0.00000   0.00010   0.00052
  96.00000  -2.50000  12.50000   0.00000   0.00000   0.00007   0.00037
 100.00000  -2.50000  12.50000   0.00000   0.00000   0.00004   0.00024
 104.00000  -2.50000  12.50000   0.00000   0.00000   0.00003   0.00015
 108.00000  -2.50000  12.50000   0.00000   0.00000   0.00002   0.00009
 112.00000  -2.50000  12.50000   0.00000   0.00000   0.00001   0.00005
 116.00000  -2.50000  12.50000   0.00000   0.00000   0.00000   0.00003
 120.00000  -2.50000  12.50000   0.00000   0.00000   0.00000   0.00001
 124.00000  -2.50000  12.50000   0.00000   0.00000   0.00000   0.00001
 128.00000  -2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 132.00000  -2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 136.00000  -2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 140.00000  -2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 144.00000  -2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 148.00000  -2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 150.00000  -2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   0.00000  -1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   4.00000  -1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   8.00000  -1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
  12.00000  -1.50000  12.50000   0.00000   0.00000   0.00001   0.00001
  16.00000  -1.50000  12.50000   0.00000   0.00001   0.00003   0.00003
  20.00000  -1.50000  12.50000   0.00000   0.00001   0.00006   0.00007
  24.00000  -1.50000  12.50000   0.00000   0.00002   0.00010   0.00014
  28.00000  -1.50000  12.50000   0.00000   0.00003   0.00016   0.00025
  32.00000  -1.50000  12.50000   0.00000   0.00003   0.00024   0.00040
  36.00000  -1.50000  12.50000   0.00000   0.00004   0.00031   0.00059
  40.00000  -1.50000  12.50000   0.00000   0.00004   0.00038   0.00081
  44.00000  -1.50000  12.50000   0.00000   0.00004   0.00045   0.00105
  48.00000  -1.50000  12.50000   0.00000   0.00004   0.00049   0.00129
  52.00000  -1.50000  12.50000   0.00000   0.00003   0.00052   0.00152
  56.00000  -1.50000  12.50000   0.00000   0.00003   0.00054   0.00171
  60.00000  -1.50000  12.50000   0.00000   0.00002   0.00053   0.00185
  64.00000  -1.50000  12.50000   0.00000   0.00002   0.00051   0.00192
  68.00000  -1.50000  12.50000   0.00000   0.00002   0.00047   0.00191
  72.00000  -1.50000  12.50000   0.00000   0.00001   0.00042   0.00182
  76.00000  -1.50000  12.50000   0.00000   0.00001   0.00036   0.00166
  80.00000  -1.50000  12.50000   0.00000   0.00001   0.00030   0.00144
  84.00000  -1.50000  12.50000   0.00000   0.00001   0.00024   0.00119
  88.00000  -1.50000  12.50000   0.00000   0.00000   0.00018   0.00094
  92.00000  -1.50000  12.50000   0.00000   0.00000   0.00013   0.00070
  96.00000  -1.50000  12.50000   0.00000   0.00000   0.00009   0.00049
 100.00000  -1.50000  12.50000   0.00000   0.00000   0.00006   0.00033
 104.00000  -1.50000  12.50000   0.00000   0.00000   0.00004   0.00021
 108.00000  -1.50000  12.50000   0.00000   0.00000   0.00002   0.00012
 112.00000  -1.50000  12.50000   0.00000   0.00000   0.00001   0.00007
 116.00000  -1.50000  12.50000   0.00000   0.00000   0.00001   0.00004
 120.00000  -1.50000  12.50000   0.00000   0.00000   0.00000   0.00002
 124.00000  -1.50000  12.50000   0.00000   0.00000   0.00000   0.00001
 128.00000  -1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 132.00000  -1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 136.00000  -1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 140.00000  -1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 144.00000  -1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 148.00000  -1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 150.00000  -1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   0.00000  -0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   4.00000  -0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   8.00000  -0.50000  12.50000   0.00000   0.00000   0.00001   0.00001
  12.00000  -0.50000  12.50000   0.00000   0.00001   0.00002   0.00002
  16.00000  -0.50000  12.50000   0.00000   0.00001   0.00005   0.00006
  20.00000  -0.50000  12.50000   0.00000   0.00002   0.00011   0.00013
  24.00000  -0.50000  12.50000   0.00000   0.00004   0.00019   0.00024
  28.00000  -0.50000  12.50000   0.00000   0.00005   0.00029   0.00042
  32.00000  -0.50000  12.50000   0.00000   0.00006   0.00040   0.00065
  36.00000  -0.50000  12.50000   0.00000   0.00006   0.00051   0.00093
  40.00000  -0.50000  12.50000   0.00000   0.00006   0.00061   0.00125
  44.00000  -0.50000  12.50000   0.00000   0.00006   0.00070   0.00159
  48.00000  -0.50000  12.50000   0.00000   0.00006   0.00075   0.00191
  52.00000  -0.50000  12.50000   0.00000   0.00005   0.00078   0.00221
  56.00000  -0.50000  12.50000   0.00000   0.00004   0.00079   0.00245
  60.00000  -0.50000  12.50000   0.00000   0.00004   0.00077   0.00261
  64.00000  -0.50000  12.50000   0.00000   0.00003   0.00072   0.00268
  68.00000  -0.50000  12.50000   0.00000   0.00002   0.00066   0.00264
  72.00000  -0.50000  12.50000   0.00000   0.00002   0.00058   0.00249
  76.00000  -0.50000  12.50000   0.00000   0.00001   0.00050   0.00226
  80.00000  -0.50000  12.50000   0.00000   0.00001   0.00041   0.00195
  84.00000  -0.50000  12.50000   0.00000   0.00001   0.00032   0.00161
  88.00000  -0.50000  12.50000   0.00000   0.00001   0.00024   0.00126
  92.00000  -0.50000  12.50000   0.00000   0.00000   0.00017   0.00093
  96.00000  -0.50000  12.50000   0.00000   0.00000   0.00012   0.00066
 100.00000  -0.50000  12.50000   0.00000   0.00000   0.00008   0.00044
 104.00000  -0.50000  12.50000   0.00000   0.00000   0.00005   0.00027
 108.00000  -0.50000  12.50000   0.00000   0.00000   0.00003   0.00016
 112.00000  -0.50000  12.50000   0.00000   0.00000   0.00002   0.00009
 116.00000  -0.50000  12.50000   0.00000   0.00000   0.00001   0.00005
 120.00000  -0.50000  12.50000   0.00000   0.00000   0.00000   0.00002
 124.00000  -0.50000  12.50000   0.00000   0.00000   0.00000   0.00001
 128.00000  -0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 132.00000  -0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 136.00000  -0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 140.00000  -0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 144.00000  -0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 148.00000  -0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 150.00000  -0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   0.00000   0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   4.00000   0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   8.00000   0.50000  12.50000   0.00000   0.00000   0.00001   0.00001
  12.00000   0.50000  12.50000   0.00000   0.00001   0.00004   0.00004
  16.00000   0.50000  12.50000   0.00000   0.00003   0.00010   0.00010
  20.00000   0.50000  12.50000   0.00000   0.00005   0.00020   0.00022
  24.00000   0.50000  12.50000   0.00000   0.00007   0.00034   0.00042
  28.00000   0.50000  12.50000   0.00000   0.00009   0.00050   0.00069
  32.00000   0.50000  12.50000   0.00000   0.00010   0.00067   0.00104
  36.00000   0.50000  12.50000   0.00000   0.00011   0.00084   0.00146
  40.00000   0.50000  12.50000   0.00000   0.00011   0.00097   0.00191
  44.00000   0.50000  12.50000   0.00000   0.00010   0.00107   0.00236
  48.00000   0.50000  12.50000   0.00000   0.00009   0.00113   0.00279
  52.00000   0.50000  12.50000   0.00000   0.00008   0.00115   0.00317
  56.00000   0.50000  12.50000   0.00000   0.00007   0.00114   0.00346
  60.00000   0.50000  12.50000   0.00000   0.00005   0.00109   0.00364
  64.00000   0.50000  12.50000   0.00000   0.00004   0.00101   0.00369
  68.00000   0.50000  12.50000   0.00000   0.00003   0.00091   0.00360
  72.00000   0.50000  12.50000   0.00000   0.00003   0.00080   0.00337
  76.00000   0.50000  12.50000   0.00000   0.00002   0.00067   0.00303
  80.00000   0.50000  12.50000   0.00000   0.00001   0.00055   0.00260
  84.00000   0.50000  12.50000   0.00000   0.00001   0.00043   0.00213
  88.00000   0.50000  12.50000   0.00000   0.00001   0.00032   0.00166
  92.00000   0.50000  12.50000   0.00000   0.00000   0.00023   0.00123
  96.00000   0.50000  12.50000   0.00000   0.00000   0.00016   0.00086
 100.00000   0.50000  12.50000   0.00000   0.00000   0.00010   0.00057
 104.00000   0.50000  12.50000   0.00000   0.00000   0.00006   0.00036
 108.00000   0.50000  12.50000   0.00000   0.00000   0.00004   0.00021
 112.00000   0.50000  12.50000   0.00000   0.00000   0.00002   0.00012
 116.00000   0.50000  12.50000   0.00000   0.00000   0.00001   0.00006
 120.00000   0.50000  12.50000   0.00000   0.00000   0.00001   0.00003
 124.00000   0.50000  12.50000   0.00000   0.00000   0.00000   0.00001
 128.00000   0.50000  12.50000   0.00000   0.00000   0.00000   0.00001
 132.00000   0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 136.00000   0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 140.00000   0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 144.00000   0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 148.00000   0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 150.00000   0.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   0.00000   1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   4.00000   1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   8.00000   1.50000  12.50000   0.00000   0.00001   0.00003   0.00002
  12.00000   1.50000  12.50000   0.00000   0.00003   0.00008   0.00007
  16.00000   1.50000  12.50000   0.00000   0.00006   0.00020   0.00018
  20.00000   1.50000  12.50000   0.00000   0.00010   0.00037   0.00038
  24.00000   1.50000  12.50000   0.00000   0.00014   0.00060   0.00070
  28.00000   1.50000  12.50000   0.00000   0.00017   0.00086   0.00112
  32.00000   1.50000  12.50000   0.00000   0.00018   0.00111   0.00165
  36.00000   1.50000  12.50000   0.00000   0.00018   0.00134   0.00224
  40.00000   1.50000  12.50000   0.00000   0.00018   0.00151   0.00286
  44.00000   1.50000  12.50000   0.00000   0.00016   0.00162   0.00346
  48.00000   1.50000  12.50000   0.00000   0.00014   0.00168   0.00402
  52.00000   1.50000  12.50000   0.00000   0.00012   0.00167   0.00448
  56.00000   1.50000  12.50000   0.00000   0.00010   0.00162   0.00481
  60.00000   1.50000  12.50000   0.00000   0.00008   0.00152   0.00500
  64.00000   1.50000  12.50000   0.00000   0.00006   0.00140   0.00501
  68.00000   1.50000  12.50000   0.00000   0.00005   0.00124   0.00484
  72.00000   1.50000  12.50000   0.00000   0.00004   0.00108   0.00450
  76.00000   1.50000  12.50000   0.00000   0.00003   0.00090   0.00401
  80.00000   1.50000  12.50000   0.00000   0.00002   0.00073   0.00343
  84.00000   1.50000  12.50000   0.00000   0.00001   0.00057   0.00279
  88.00000   1.50000  12.50000   0.00000   0.00001   0.00042   0.00217
  92.00000   1.50000  12.50000   0.00000   0.00001   0.00030   0.00160
  96.00000   1.50000  12.50000   0.00000   0.00000   0.00020   0.00112
 100.00000   1.50000  12.50000   0.00000   0.00000   0.00013   0.00074
 104.00000   1.50000  12.50000   0.00000   0.00000   0.00008   0.00046
 108.00000   1.50000  12.50000   0.00000   0.00000   0.00005   0.00027
 112.00000   1.50000  12.50000   0.00000   0.00000   0.00003   0.00015
 116.00000   1.50000  12.50000   0.00000   0.00000   0.00001   0.00008
 120.00000   1.50000  12.50000   0.00000   0.00000   0.00001   0.00004
 124.00000   1.50000  12.50000   0.00000   0.00000   0.00000   0.00002
 128.00000   1.50000  12.50000   0.00000   0.00000   0.00000   0.00001
 132.00000   1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 136.00000   1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 140.00000   1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 144.00000   1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 148.00000   1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 150.00000   1.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   0.00000   2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   4.00000   2.50000  12.50000   0.00000   0.00000   0.00001   0.00001
   8.00000   2.50000  12.50000   0.00000   0.00002   0.00005   0.00004
  12.00000   2.50000  12.50000   0.00000   0.00006   0.00017   0.00013
  16.00000   2.50000  12.50000   0.00000   0.00013   0.00038   0.00032
  20.00000   2.50000  12.50000   0.00000   0.00020   0.00068   0.00066
  24.00000   2.50000  12.50000   0.00000   0.00026   0.00106   0.00116
  28.00000   2.50000  12.50000   0.00000   0.00030   0.00145   0.00180
  32.00000   2.50000  12.50000   0.00000   0.00031   0.00181   0.00256
  36.00000   2.50000  12.50000   0.00000   0.00031   0.00210   0.00339
  40.00000   2.50000  12.50000   0.00000   0.00028   0.00231   0.00422
  44.00000   2.50000  12.50000   0.00000   0.00025   0.00242   0.00500
  48.00000   2.50000  12.50000   0.00000   0.00021   0.00244   0.00569
  52.00000   2.50000  12.50000   0.00000   0.00017   0.00238   0.00623
  56.00000   2.50000  12.50000   0.00000   0.00014   0.00227   0.00660
  60.00000   2.50000  12.50000   0.00000   0.00011   0.00210   0.00676
  64.00000   2.50000  12.50000   0.00000   0.00009   0.00190   0.00670
  68.00000   2.50000  12.50000   0.00000   0.00007   0.00167   0.00641
  72.00000   2.50000  12.50000   0.00000   0.00005   0.00143   0.00591
  76.00000   2.50000  12.50000   0.00000   0.00004   0.00119   0.00524
  80.00000   2.50000  12.50000   0.00000   0.00003   0.00095   0.00445
  84.00000   2.50000  12.50000   0.00000   0.00002   0.00074   0.00361
  88.00000   2.50000  12.50000   0.00000   0.00001   0.00055   0.00279
  92.00000   2.50000  12.50000   0.00000   0.00001   0.00039   0.00205
  96.00000   2.50000  12.50000   0.00000   0.00001   0.00026   0.00143
 100.00000   2.50000  12.50000   0.00000   0.00000   0.00017   0.00095
 104.00000   2.50000  12.50000   0.00000   0.00000   0.00010   0.00059
 108.00000   2.50000  12.50000   0.00000   0.00000   0.00006   0.00035
 112.00000   2.50000  12.50000   0.00000   0.00000   0.00003   0.00019
 116.00000   2.50000  12.50000   0.00000   0.00000   0.00002   0.00010
 120.00000   2.50000  12.50000   0.00000   0.00000   0.00001   0.00005
 124.00000   2.50000  12.50000   0.00000   0.00000   0.00000   0.00002
 128.00000   2.50000  12.50000   0.00000   0.00000   0.00000   0.00001
 132.00000   2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 136.00000   2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 140.00000   2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 144.00000   2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 148.00000   2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
 150.00000   2.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   0.00000   3.50000  12.50000   0.00000   0.00000   0.00000   0.00000
   4.00000   3.50000  12.50000   0.00000   0.00001   0.00002   0.00001
   8.00000   3.50000  12.50000   0.00000   0.00005   0.00011   0.00007
  12.00000   3.50000  12.50000   0.00001   0.00014   0.00033   0.00023
  16.00000   3.50000  12.50000   0.00001   0.00026   0.00071   0.00057
  20.00000   3.50000  12.50000   0.00001   0.00039   0.00123   0.00111
  24.00000   3.50000  12.50000   0.00001   0.00048   0.00183   0.00189
  28.00000   3.50000  12.50000   0.00001   0.00053   0.00240   0.00284
  32.00000   3.50000  12.50000   0.00001   0.00053   0.00289   0.00392
  36.00000   3.50000  12.50000   0.00000   0.00050   0.00325   0.00504
  40.00000   3.50000  12.50000   0.00000   0.00044   0.00346   0.00612
  44.00000   3.50000  12.50000   0.00000   0.00038   0.00354   0.00710
  48.00000   3.50000  12.50000   0.00000   0.00031   0.00349   0.00792
  52.00000   3.50000  12.50000   0.00000   0.00025   0.00334   0.00854
  56.00000   3.50000  12.50000   0.00000   0.00020   0.00312   0.00891
  60.00000   3.50000  12.50000   0.00000   0.00016   0.00285   0.00902
  64.00000   3.50000  12.50000   0.00000   0.00012   0.00254   0.00884
  68.00000   3.50000  12.50000   0.00000   0.00009   0.00221   0.00838
  72.00000   3.50000  12.50000   0.00000   0.00007   0.00187   0.00767
  76.00000   3.50000  12.50000   0.00000   0.00005   0.00154   0.00675
  80.00000   3.50000  12.50000   0.00000   0.00003   0.00123   0.00570
  84.00000   3.50000  12.50000   0.00000   0.00002   0.00094   0.00460
  88.00000   3.50000  12.50000   0.00000   0.00002   0.00070   0.00355
  92.00000   3.50000  12.50000   0.00000   0.00001   0.00049   0.00260
  96.00000   3.50000  12.50000   0.00000   0.00001   0.00033   0.00181
 100.00000   3.50000  12.50000   0.00000   0.00000   0.00021   0.00119
 104.00000   3.50000  12.50000   0.00000   0.00000   0.00013   0.00074
 108.00000   3.50000  12.50000   0.00000   0.00000   0.00007   0.00044
 112.00000   3.50000  12.50000   0.00000   0.00000   0.00004   0.00024
 116.00000   3.50000  12.50000   0.00000   0.00000   0.00002   0.00013
