         X         Y         Z         A         B         C         D
  89.78230   6.64694   0.00000   0.00000   0.00007   0.00302   0.01526
  90.71230   8.06585   0.00000   0.00000   0.00004   0.00195   0.00998
  86.87780   5.14336   0.00000   0.00000   0.00013   0.00528   0.02562
  84.87110   5.19894   0.00000   0.00000   0.00017   0.00619   0.02929
  82.83630   5.22713   0.00000   0.00000   0.00020   0.00725   0.03334
  80.78710   5.25854   0.00000   0.00000   0.00025   0.00842   0.03756
  78.70790   5.30533   0.00000   0.00000   0.00031   0.00969   0.04184
  76.60350   5.32590   0.00000   0.00000   0.00038   0.01115   0.04640
  74.51300   5.31898   0.00000   0.00000   0.00047   0.01281   0.05121
  72.45300   5.31041   0.00000   0.00000   0.00058   0.01459   0.05597
  70.41080   5.30583   0.00000   0.00000   0.00070   0.01652   0.06060
  68.37350   5.30648   0.00000   0.00000   0.00086   0.01859   0.06508
  66.33530   5.31054   0.00000   0.00000   0.00104   0.02082   0.06938
  64.29570   5.31484   0.00000   0.00000   0.00127   0.02325   0.07351
  62.25490   5.31726   0.00000   0.00000   0.00154   0.02591   0.07749
  60.21300   5.31723   0.00000   0.00000   0.00187   0.02880   0.08130
  58.17020   5.31520   0.00000   0.00000   0.00228   0.03197   0.08494
  56.12700   5.31223   0.00000   0.00000   0.00277   0.03542   0.08836
  54.08450   5.30969   0.00000   0.00001   0.00337   0.03916   0.09153
  52.04350   5.30861   0.00000   0.00001   0.00410   0.04322   0.09440
  50.00410   5.30926   0.00000   0.00002   0.00498   0.04758   0.09694
  47.96550   5.31103   0.00000   0.00003   0.00605   0.05229   0.09914
  45.92590   5.31255   0.00000   0.00004   0.00735   0.05736   0.10099
  43.88480   5.31242   0.00000   0.00006   0.00894   0.06284   0.10249
  41.84300   5.31076   0.00000   0.00009   0.01087   0.06871   0.10360
  39.80110   5.30903   0.00000   0.00013   0.01323   0.07496   0.10422
  37.75910   5.30798   0.00000   0.00020   0.01609   0.08154   0.10428
  35.71800   5.30752   0.00000   0.00030   0.01955   0.08841   0.10372
  33.67980   5.30956   0.00000   0.00045   0.02372   0.09542   0.10243
  31.64430   5.31940   0.00000   0.00068   0.02868   0.10228   0.10017
  29.60610   5.34228   0.00000   0.00102   0.03447   0.10863   0.09675
  27.55590   5.37686   0.00000   0.00152   0.04120   0.11420   0.09212
  25.48600   5.40740   0.00000   0.00228   0.04923   0.11927   0.08669
  23.40970   5.39384   0.00000   0.00350   0.05964   0.12533   0.08157
  21.36740   5.32388   0.00000   0.00547   0.07346   0.13304   0.07710
  19.36970   5.27648   0.00000   0.00841   0.08897   0.13833   0.07117
  17.35510   5.31286   0.00000   0.01243   0.10326   0.13696   0.06225
  15.27400   5.36262   0.00000   0.01839   0.11802   0.13156   0.05224
  13.15250   5.34940   0.00000   0.02832   0.13710   0.12581   0.04298
  11.01850   5.28529   0.00000   0.04512   0.16029   0.11829   0.03421
  93.15430  10.30660   0.00000   0.00000   0.00002   0.00076   0.00403
  91.79530   9.25236   0.00000   0.00000   0.00003   0.00124   0.00644
  92.93390  12.24530   0.00000   0.00000   0.00001   0.00036   0.00193
  92.65710  14.34370   0.00000   0.00000   0.00000   0.00014   0.00074
  92.35700  16.62270   0.00000   0.00000   0.00000   0.00004   0.00021
  84.65860  19.71860   0.00000   0.00000   0.00000   0.00001   0.00004
  82.65700  19.72440   0.00000   0.00000   0.00000   0.00001   0.00005
  80.63810  19.70240   0.00000   0.00000   0.00000   0.00001   0.00005
  78.59390  19.68200   0.00000   0.00000   0.00000   0.00001   0.00005
  76.53860  19.68010   0.00000   0.00000   0.00000   0.00001   0.00006
  74.48870  19.68950   0.00000   0.00000   0.00000   0.00001   0.00006
  72.44790  19.69710   0.00000   0.00000   0.00000   0.00001   0.00006
  70.41050  19.69850   0.00000   0.00000   0.00000   0.00001   0.00006
  68.37140  19.69690   0.00000   0.00000   0.00000   0.00001   0.00006
  66.32970  19.69580   0.00000   0.00000   0.00000   0.00001   0.00006
  64.28720  19.69600   0.00000   0.00000   0.00000   0.00001   0.00005
  62.24530  19.69690   0.00000   0.00000   0.00000   0.00001   0.00005
  60.20450  19.69760   0.00000   0.00000   0.00000   0.00001   0.00005
  58.16430  19.69760   0.00000   0.00000   0.00000   0.00001   0.00004
  56.12400  19.69680   0.00000   0.00000   0.00000   0.00001   0.00004
  54.08330  19.69630   0.00000   0.00000   0.00000   0.00001   0.00003
  52.04230  19.69640   0.00000   0.00000   0.00000   0.00001   0.00003
  50.00140  19.69700   0.00000   0.00000   0.00000   0.00001   0.00003
  47.96070  19.69750   0.00000   0.00000   0.00000   0.00001   0.00002
  45.92010  19.69770   0.00000   0.00000   0.00000   0.00001   0.00002
  43.87960  19.69740   0.00000   0.00000   0.00000   0.00000   0.00001
  41.83930  19.69640   0.00000   0.00000   0.00000   0.00000   0.00001
  39.79860  19.69560   0.00000   0.00000   0.00000   0.00000   0.00001
  37.75740  19.69560   0.00000   0.00000   0.00000   0.00000   0.00001
  35.71570  19.69650   0.00000   0.00000   0.00000   0.00000   0.00001
  33.67410  19.69770   0.00000   0.00000   0.00000   0.00000   0.00000
  31.63250  19.69880   0.00000   0.00000   0.00000   0.00000   0.00000
  29.59060  19.70020   0.00000   0.00000   0.00000   0.00000   0.00000
  27.54950  19.70200   0.00000   0.00000   0.00000   0.00000   0.00000
  25.51060  19.70320   0.00000   0.00000   0.00000   0.00000   0.00000
  23.47400  19.70110   0.00000   0.00000   0.00000   0.00000   0.00000
  21.43510  19.69300   0.00000   0.00000   0.00000   0.00000   0.00000
  19.38550  19.68320   0.00000   0.00000   0.00000   0.00000   0.00000
  17.32260  19.68660   0.00000   0.00000   0.00000   0.00000   0.00000
  15.26510  19.71840   0.00000   0.00000   0.00000   0.00000   0.00000
  13.26060  19.77370   0.00000   0.00000   0.00000   0.00000   0.00000
  11.37110  19.79350   0.00000   0.00000   0.00000   0.00000   0.00000
   9.54103  19.56770   0.00000   0.00000   0.00000   0.00000   0.00000
  90.05650  17.68270   0.00000   0.00000   0.00000   0.00002   0.00013
  87.65130  17.80400   0.00000   0.00000   0.00000   0.00003   0.00014
  85.59430  17.94440   0.00000   0.00000   0.00000   0.00003   0.00014
  83.64350  18.00940   0.00000   0.00000   0.00000   0.00003   0.00015
  81.69140  17.97530   0.00000   0.00000   0.00000   0.00003   0.00017
  79.67460  17.90740   0.00000   0.00000   0.00000   0.00004   0.00019
  77.60470  17.87780   0.00000   0.00000   0.00000   0.00004   0.00020
  75.52910  17.89010   0.00000   0.00000   0.00000   0.00004   0.00021
  73.47390  17.91150   0.00000   0.00000   0.00000   0.00005   0.00021
  71.43440  17.92160   0.00000   0.00000   0.00000   0.00005   0.00022
  69.39730  17.92220   0.00000   0.00000   0.00000   0.00005   0.00022
  67.35650  17.92120   0.00000   0.00000   0.00000   0.00005   0.00021
  65.31290  17.92220   0.00000   0.00000   0.00000   0.00005   0.00021
  63.26950  17.92440   0.00000   0.00000   0.00000   0.00005   0.00020
  61.22780  17.92620   0.00000   0.00000   0.00000   0.00005   0.00019
  59.18780  17.92630   0.00000   0.00000   0.00000   0.00005   0.00018
  57.14810  17.92450   0.00000   0.00000   0.00000   0.00004   0.00016
  55.10750  17.92250   0.00000   0.00000   0.00000   0.00004   0.00015
  53.06630  17.92200   0.00000   0.00000   0.00000   0.00004   0.00014
  51.02520  17.92320   0.00000   0.00000   0.00000   0.00004   0.00012
  48.98480  17.92510   0.00000   0.00000   0.00000   0.00003   0.00010
  46.94480  17.92630   0.00000   0.00000   0.00000   0.00003   0.00009
  44.90490  17.92580   0.00000   0.00000   0.00000   0.00003   0.00008
  42.86530  17.92340   0.00000   0.00000   0.00000   0.00002   0.00006
  40.82510  17.92060   0.00000   0.00000   0.00000   0.00002   0.00005
  38.78340  17.91970   0.00000   0.00000   0.00000   0.00002   0.00004
  36.74040  17.92150   0.00000   0.00000   0.00000   0.00001   0.00003
  34.69720  17.92500   0.00000   0.00000   0.00000   0.00001   0.00003
  32.65430  17.92920   0.00000   0.00000   0.00000   0.00001   0.00002
  30.61100  17.93430   0.00000   0.00000   0.00000   0.00001   0.00001
  28.56850  17.94100   0.00000   0.00000   0.00000   0.00000   0.00001
  26.53090  17.94800   0.00000   0.00000   0.00000   0.00000   0.00001
  24.50190  17.94870   0.00000   0.00000   0.00000   0.00000   0.00001
  22.47620  17.93290   0.00000   0.00000   0.00000   0.00000   0.00000
  20.43360  17.89690   0.00000   0.00000   0.00000   0.00000   0.00000
  18.35050  17.86320   0.00000   0.00000   0.00000   0.00000   0.00000
  16.22910  17.87660   0.00000   0.00000   0.00000   0.00000   0.00000
  14.12140  17.97270   0.00000   0.00000   0.00000   0.00000   0.00000
  12.15200  18.16580   0.00000   0.00000   0.00000   0.00000   0.00000
  10.59130  18.40500   0.00000   0.00000   0.00000   0.00000   0.00000
   9.11958  17.73050   0.00000   0.00000   0.00000   0.00000   0.00000
   9.00127  15.75440   0.00000   0.00000   0.00000   0.00000   0.00000
   8.80140  13.78180   0.00000   0.00000   0.00000   0.00001   0.00001
   8.65950  11.97790   0.00000   0.00000   0.00004   0.00009   0.00006
   8.86023  10.40120   0.00000   0.00004   0.00040   0.00066   0.00036
  90.60800  15.17330   0.00000   0.00000   0.00000   0.00010   0.00056
  88.47220  15.75370   0.00000   0.00000   0.00000   0.00009   0.00047
  91.05070  13.00270   0.00000   0.00000   0.00001   0.00030   0.00161
  86.40720  16.09490   0.00000   0.00000   0.00000   0.00008   0.00044
  84.52730  16.33830   0.00000   0.00000   0.00000   0.00008   0.00042
  91.44610  11.02230   0.00000   0.00000   0.00001   0.00068   0.00359
  82.73540  16.35070   0.00000   0.00000   0.00000   0.00009   0.00046
  89.07150  13.62330   0.00000   0.00000   0.00001   0.00027   0.00139
  89.60920  11.59590   0.00000   0.00000   0.00001   0.00064   0.00331
  90.14490   9.72614   0.00000   0.00000   0.00003   0.00123   0.00634
  88.99780   8.31013   0.00000   0.00000   0.00005   0.00213   0.01071
  87.92730   6.76881   0.00000   0.00000   0.00009   0.00348   0.01719
  87.05700  14.12130   0.00000   0.00000   0.00001   0.00024   0.00125
  85.14860  14.58800   0.00000   0.00000   0.00000   0.00022   0.00110
  83.63490  15.04190   0.00000   0.00000   0.00000   0.00018   0.00093
  80.82550  16.17300   0.00000   0.00000   0.00000   0.00011   0.00055
  82.09310  14.59950   0.00000   0.00000   0.00001   0.00026   0.00128
  78.74640  16.04890   0.00000   0.00000   0.00000   0.00013   0.00064
  76.61500  16.04280   0.00000   0.00000   0.00000   0.00014   0.00068
  74.51690  16.08840   0.00000   0.00000   0.00000   0.00015   0.00070
  72.46120  16.12050   0.00000   0.00000   0.00000   0.00016   0.00071
  70.42330  16.13140   0.00000   0.00000   0.00001   0.00016   0.00072
  68.38540  16.13330   0.00000   0.00000   0.00001   0.00017   0.00072
  66.34310  16.13580   0.00000   0.00000   0.00001   0.00017   0.00072
  64.29890  16.14020   0.00000   0.00000   0.00001   0.00018   0.00071
  62.25610  16.14410   0.00000   0.00000   0.00001   0.00018   0.00068
  60.21510  16.14510   0.00000   0.00000   0.00001   0.00018   0.00066
  58.17500  16.14260   0.00000   0.00000   0.00001   0.00018   0.00062
  56.13420  16.13850   0.00000   0.00000   0.00001   0.00017   0.00059
  54.09240  16.13590   0.00000   0.00000   0.00001   0.00017   0.00055
  52.05080  16.13650   0.00000   0.00000   0.00001   0.00016   0.00050
  50.01060  16.13960   0.00000   0.00000   0.00001   0.00015   0.00045
  47.97170  16.14270   0.00000   0.00000   0.00001   0.00014   0.00040
  45.93320  16.14330   0.00000   0.00000   0.00001   0.00013   0.00035
  43.89430  16.14040   0.00000   0.00000   0.00001   0.00012   0.00031
  41.85450  16.13540   0.00000   0.00000   0.00001   0.00011   0.00026
  39.81280  16.13220   0.00000   0.00000   0.00001   0.00009   0.00022
  37.76870  16.13330   0.00000   0.00000   0.00001   0.00008   0.00018
  35.72350  16.13850   0.00000   0.00000   0.00001   0.00007   0.00015
  33.67900  16.14690   0.00000   0.00000   0.00001   0.00006   0.00012
  31.63490  16.15840   0.00000   0.00000   0.00001   0.00005   0.00009
  29.59160  16.17460   0.00000   0.00000   0.00000   0.00004   0.00007
  27.55430  16.19410   0.00000   0.00000   0.00000   0.00003   0.00005
  25.53330  16.20790   0.00000   0.00000   0.00000   0.00002   0.00004
  23.53030  16.19470   0.00000   0.00000   0.00000   0.00002   0.00003
  21.51740  16.13000   0.00000   0.00000   0.00000   0.00001   0.00002
  19.43720  16.02270   0.00000   0.00000   0.00000   0.00001   0.00001
  17.25300  15.95720   0.00000   0.00000   0.00000   0.00001   0.00001
  15.00130  16.02860   0.00000   0.00000   0.00000   0.00000   0.00000
  12.77100  16.27200   0.00000   0.00000   0.00000   0.00000   0.00000
  10.77230  16.80610   0.00000   0.00000   0.00000   0.00000   0.00000
  87.64740  12.08700   0.00000   0.00000   0.00001   0.00061   0.00311
  88.29140  10.12380   0.00000   0.00000   0.00003   0.00126   0.00638
  85.59090  12.59170   0.00000   0.00000   0.00001   0.00057   0.00285
  83.65230  13.37180   0.00000   0.00000   0.00001   0.00045   0.00222
  11.01000  14.53210   0.00000   0.00000   0.00000   0.00001   0.00001
  10.14170  12.75470   0.00000   0.00000   0.00002   0.00005   0.00004
  10.23480  11.26330   0.00000   0.00001   0.00016   0.00034   0.00022
  80.03190  14.20940   0.00000   0.00000   0.00001   0.00036   0.00173
  77.77920  14.10810   0.00000   0.00000   0.00001   0.00043   0.00199
  75.58510  14.21130   0.00000   0.00000   0.00001   0.00044   0.00202
  73.49250  14.28400   0.00000   0.00000   0.00001   0.00046   0.00204
  71.44500  14.31780   0.00000   0.00000   0.00002   0.00049   0.00209
  69.41020  14.32800   0.00000   0.00000   0.00002   0.00051   0.00213
  67.37260  14.33250   0.00000   0.00000   0.00002   0.00054   0.00216
  65.33050  14.33870   0.00000   0.00000   0.00002   0.00056   0.00217
  63.28750  14.34520   0.00000   0.00000   0.00002   0.00058   0.00215
  61.24510  14.34840   0.00000   0.00000   0.00003   0.00059   0.00211
  59.20350  14.34690   0.00000   0.00000   0.00003   0.00060   0.00206
  57.16150  14.34190   0.00000   0.00000   0.00003   0.00061   0.00199
  55.11880  14.33690   0.00000   0.00000   0.00003   0.00061   0.00190
  53.07630  14.33470   0.00000   0.00000   0.00004   0.00061   0.00180
  51.03550  14.33650   0.00000   0.00000   0.00004   0.00060   0.00167
  48.99710  14.34090   0.00000   0.00000   0.00004   0.00058   0.00154
  46.96030  14.34370   0.00000   0.00000   0.00004   0.00056   0.00140
  44.92280  14.34240   0.00000   0.00000   0.00004   0.00053   0.00127
  42.88320  14.33760   0.00000   0.00000   0.00005   0.00050   0.00113
  40.84150  14.33240   0.00000   0.00000   0.00005   0.00047   0.00100
  38.79750  14.33070   0.00000   0.00000   0.00005   0.00043   0.00086
  36.75180  14.33460   0.00000   0.00000   0.00004   0.00038   0.00073
  34.70610  14.34470   0.00000   0.00000   0.00004   0.00034   0.00061
  32.66170  14.36150   0.00000   0.00000   0.00004   0.00029   0.00049
  30.61930  14.38660   0.00000   0.00000   0.00003   0.00024   0.00039
  28.58170  14.42120   0.00000   0.00000   0.00003   0.00019   0.00030
  26.56110  14.45910   0.00000   0.00000   0.00002   0.00015   0.00022
  24.57770  14.47900   0.00000   0.00000   0.00002   0.00012   0.00016
  22.62340  14.42410   0.00000   0.00000   0.00002   0.00009   0.00013
  20.61490  14.24480   0.00000   0.00000   0.00002   0.00009   0.00011
  18.41880  13.98630   0.00000   0.00000   0.00002   0.00008   0.00009
  16.02430  13.93700   0.00000   0.00000   0.00001   0.00005   0.00006
  13.56990  14.15920   0.00000   0.00000   0.00001   0.00002   0.00002
  12.04720  12.21700   0.00000   0.00000   0.00006   0.00017   0.00013
  87.07480   8.55137   0.00000   0.00000   0.00006   0.00234   0.01155
  85.94830   6.89091   0.00000   0.00000   0.00010   0.00400   0.01933
  86.23150  10.50000   0.00000   0.00000   0.00003   0.00130   0.00644
  84.96760   8.74743   0.00000   0.00000   0.00007   0.00261   0.01260
  83.89490   6.94580   0.00000   0.00000   0.00013   0.00466   0.02192
  83.74350  10.94420   0.00000   0.00000   0.00003   0.00132   0.00637
  82.79220   8.69620   0.00000   0.00000   0.00009   0.00313   0.01467
  81.86190   6.92469   0.00000   0.00000   0.00016   0.00546   0.02499
  81.64630  12.53020   0.00000   0.00000   0.00002   0.00076   0.00366
  81.21210  10.25560   0.00000   0.00000   0.00006   0.00205   0.00953
  80.94730   8.40630   0.00000   0.00000   0.00011   0.00390   0.01779
  79.83740   7.02704   0.00000   0.00000   0.00019   0.00616   0.02736
  77.71680   7.13124   0.00000   0.00000   0.00022   0.00694   0.02976
  75.56800   7.10371   0.00000   0.00000   0.00028   0.00802   0.03314
  73.48440   7.09323   0.00000   0.00000   0.00034   0.00914   0.03628
  71.43520   7.08979   0.00000   0.00000   0.00041   0.01031   0.03925
  69.39910   7.08937   0.00000   0.00000   0.00050   0.01155   0.04208
  67.36360   7.09375   0.00000   0.00000   0.00060   0.01287   0.04472
  65.32550   7.10119   0.00000   0.00000   0.00072   0.01426   0.04717
  63.28520   7.10736   0.00000   0.00000   0.00087   0.01576   0.04945
  61.24330   7.10966   0.00000   0.00000   0.00104   0.01737   0.05159
  59.19990   7.10778   0.00000   0.00000   0.00126   0.01912   0.05359
  57.15540   7.10305   0.00000   0.00000   0.00151   0.02101   0.05543
  55.11120   7.09779   0.00000   0.00000   0.00182   0.02303   0.05705
  53.06840   7.09455   0.00000   0.00000   0.00219   0.02516   0.05842
  51.02850   7.09474   0.00000   0.00001   0.00262   0.02739   0.05947
  48.99100   7.09752   0.00000   0.00001   0.00314   0.02971   0.06021
  46.95370   7.10040   0.00000   0.00002   0.00375   0.03215   0.06067
  44.91420   7.10113   0.00000   0.00002   0.00448   0.03471   0.06087
  42.87260   7.09894   0.00000   0.00003   0.00535   0.03740   0.06081
  40.83020   7.09526   0.00000   0.00005   0.00639   0.04018   0.06045
  38.78730   7.09268   0.00000   0.00008   0.00761   0.04298   0.05970
  36.74450   7.09283   0.00000   0.00011   0.00903   0.04572   0.05850
  34.70420   7.09709   0.00000   0.00016   0.01067   0.04830   0.05680
  32.66790   7.11003   0.00000   0.00024   0.01250   0.05049   0.05447
  30.63140   7.13892   0.00000   0.00034   0.01446   0.05200   0.05135
  28.58390   7.18773   0.00000   0.00048   0.01644   0.05252   0.04737
  26.50900   7.25098   0.00000   0.00066   0.01838   0.05198   0.04268
  24.38300   7.30367   0.00000   0.00092   0.02048   0.05089   0.03782
  22.26860   7.20107   0.00000   0.00141   0.02489   0.05353   0.03558
  20.29950   6.99371   0.00000   0.00231   0.03200   0.05928   0.03507
  18.40900   7.01165   0.00000   0.00310   0.03481   0.05654   0.03020
  16.34400   7.21768   0.00000   0.00348   0.03206   0.04580   0.02215
  14.13070   7.23432   0.00000   0.00455   0.03282   0.03987   0.01701
  11.96000   7.10332   0.00000   0.00670   0.03675   0.03703   0.01368
   9.67684   7.09828   0.00000   0.00808   0.03394   0.02844   0.00913
   9.23501   8.94723   0.00000   0.00046   0.00325   0.00393   0.00168
  10.16120   9.92636   0.00000   0.00010   0.00102   0.00159   0.00083
  11.57290  10.26630   0.00000   0.00006   0.00083   0.00146   0.00084
  10.90870   8.70874   0.00000   0.00074   0.00562   0.00707   0.00311
  12.83260   8.89088   0.00000   0.00058   0.00545   0.00792   0.00389
  13.23940  10.56250   0.00000   0.00005   0.00072   0.00145   0.00092
  14.56280  11.97650   0.00000   0.00001   0.00014   0.00038   0.00030
  15.16100   9.47575   0.00000   0.00025   0.00329   0.00601   0.00353
  17.67620   8.94718   0.00000   0.00044   0.00647   0.01256   0.00773
  17.30500  11.52140   0.00000   0.00001   0.00035   0.00098   0.00081
  19.83200  12.21420   0.00000   0.00000   0.00019   0.00067   0.00064
  21.83750  12.63750   0.00000   0.00000   0.00014   0.00056   0.00059
  19.42630  10.10310   0.00000   0.00009   0.00205   0.00514   0.00385
  19.36260   8.37099   0.00000   0.00072   0.01122   0.02241   0.01408
  23.67810  12.79030   0.00000   0.00000   0.00013   0.00059   0.00067
  21.35850  10.75220   0.00000   0.00004   0.00111   0.00334   0.00288
  22.91320  11.33330   0.00000   0.00002   0.00064   0.00222   0.00215
  20.97800   8.80232   0.00000   0.00038   0.00748   0.01731   0.01219
  23.13100   9.37976   0.00000   0.00016   0.00435   0.01213   0.00987
  25.44900   9.16934   0.00000   0.00015   0.00498   0.01543   0.01362
  24.54940  11.06280   0.00000   0.00002   0.00088   0.00321   0.00321
  27.55240   9.06068   0.00000   0.00013   0.00505   0.01741   0.01666
  25.58110  12.73720   0.00000   0.00000   0.00016   0.00074   0.00090
  29.60950   8.98787   0.00000   0.00010   0.00488   0.01869   0.01939
  31.65070   8.94063   0.00000   0.00008   0.00455   0.01938   0.02179
  33.68890   8.91338   0.00000   0.00006   0.00414   0.01958   0.02385
  35.73000   8.89917   0.00000   0.00004   0.00369   0.01941   0.02559
  37.77380   8.89369   0.00000   0.00003   0.00325   0.01897   0.02704
  39.81770   8.89485   0.00000   0.00002   0.00283   0.01833   0.02821
  41.86060   8.89938   0.00000   0.00002   0.00245   0.01757   0.02914
  43.90240   8.90332   0.00000   0.00001   0.00211   0.01674   0.02987
  45.94200   8.90461   0.00000   0.00001   0.00182   0.01590   0.03045
  47.97860   8.90264   0.00000   0.00001   0.00156   0.01505   0.03088
  50.01480   8.89844   0.00000   0.00000   0.00134   0.01419   0.03115
  52.05360   8.89598   0.00000   0.00000   0.00114   0.01332   0.03122
  54.09590   8.89835   0.00000   0.00000   0.00097   0.01243   0.03103
  56.14010   8.90425   0.00000   0.00000   0.00082   0.01154   0.03064
  58.18490   8.91062   0.00000   0.00000   0.00070   0.01067   0.03006
  60.22910   8.91448   0.00000   0.00000   0.00059   0.00984   0.02935
  62.27210   8.91347   0.00000   0.00000   0.00050   0.00906   0.02852
  64.31390   8.90719   0.00000   0.00000   0.00042   0.00832   0.02759
  66.35400   8.89816   0.00000   0.00000   0.00036   0.00762   0.02652
  68.38940   8.89181   0.00000   0.00000   0.00030   0.00694   0.02529
  70.42040   8.88953   0.00000   0.00000   0.00025   0.00627   0.02389
  72.45720   8.88333   0.00000   0.00000   0.00021   0.00565   0.02241
  74.51470   8.87341   0.00000   0.00000   0.00018   0.00506   0.02084
  76.60990   8.90001   0.00000   0.00000   0.00014   0.00443   0.01895
  27.57930  12.67070   0.00000   0.00000   0.00019   0.00094   0.00119
  26.55120  10.92560   0.00000   0.00002   0.00103   0.00407   0.00432
  28.58970  10.84060   0.00000   0.00002   0.00112   0.00480   0.00544
  29.60830  12.61290   0.00000   0.00000   0.00021   0.00114   0.00154
  30.62970  10.78220   0.00000   0.00002   0.00114   0.00539   0.00655
  32.66930  10.74470   0.00000   0.00001   0.00113   0.00584   0.00762
  31.64600  12.57270   0.00000   0.00000   0.00022   0.00132   0.00191
  33.68810  12.54480   0.00000   0.00000   0.00023   0.00149   0.00229
  34.71140  10.72130   0.00000   0.00001   0.00108   0.00616   0.00864
  35.73290  12.52820   0.00000   0.00000   0.00023   0.00164   0.00268
  36.75580  10.70950   0.00000   0.00001   0.00101   0.00635   0.00957
  38.80090  10.70660   0.00000   0.00001   0.00093   0.00643   0.01040
  40.84460  10.70960   0.00000   0.00000   0.00084   0.00643   0.01115
  37.77800  12.52170   0.00000   0.00000   0.00023   0.00176   0.00306
  39.82260  12.52150   0.00000   0.00000   0.00022   0.00185   0.00343
  41.86610  12.52490   0.00000   0.00000   0.00021   0.00192   0.00378
  43.90770  12.52910   0.00000   0.00000   0.00020   0.00196   0.00412
  45.94600  12.53150   0.00000   0.00000   0.00018   0.00199   0.00445
  42.88590  10.71340   0.00000   0.00000   0.00076   0.00636   0.01181
  44.92590  10.71640   0.00000   0.00000   0.00068   0.00625   0.01241
  46.96350  10.71720   0.00000   0.00000   0.00061   0.00610   0.01294
  48.99980  10.71420   0.00000   0.00000   0.00054   0.00593   0.01341
  47.98140  12.53010   0.00000   0.00000   0.00017   0.00201   0.00476
  50.01850  12.52540   0.00000   0.00000   0.00016   0.00201   0.00505
  51.03740  10.70950   0.00000   0.00000   0.00047   0.00574   0.01380
  52.05810  12.52290   0.00000   0.00000   0.00014   0.00199   0.00530
  53.07840  10.70970   0.00000   0.00000   0.00042   0.00550   0.01406
  55.12180  10.71430   0.00000   0.00000   0.00036   0.00523   0.01419
  54.10010  12.52540   0.00000   0.00000   0.00013   0.00196   0.00550
  56.14360  12.53000   0.00000   0.00000   0.00012   0.00191   0.00565
  58.18740  12.53540   0.00000   0.00000   0.00010   0.00184   0.00576
  60.23060  12.53890   0.00000   0.00000   0.00009   0.00177   0.00581
  62.27350  12.53750   0.00000   0.00000   0.00008   0.00170   0.00583
  64.31630  12.53120   0.00000   0.00000   0.00007   0.00162   0.00582
  57.16540  10.71970   0.00000   0.00000   0.00031   0.00495   0.01422
  59.20950  10.72440   0.00000   0.00000   0.00027   0.00466   0.01414
  61.25290  10.72550   0.00000   0.00000   0.00024   0.00438   0.01399
  63.29580  10.72140   0.00000   0.00000   0.00020   0.00410   0.01376
  65.33810  10.71400   0.00000   0.00000   0.00017   0.00382   0.01345
  67.37700  10.70720   0.00000   0.00000   0.00015   0.00354   0.01303
  66.35660  12.52420   0.00000   0.00000   0.00006   0.00153   0.00574
  68.39370  12.51860   0.00000   0.00000   0.00006   0.00144   0.00562
  69.40800  10.70320   0.00000   0.00000   0.00013   0.00326   0.01250
  71.43900  10.69350   0.00000   0.00000   0.00011   0.00298   0.01192
  70.42510  12.51130   0.00000   0.00000   0.00005   0.00134   0.00544
  72.46190  12.48570   0.00000   0.00000   0.00004   0.00125   0.00526
  74.52310  12.42400   0.00000   0.00000   0.00004   0.00118   0.00512
  76.64220  12.29090   0.00000   0.00000   0.00003   0.00113   0.00507
  73.48280  10.66200   0.00000   0.00000   0.00009   0.00274   0.01135
  75.52150  10.61580   0.00000   0.00000   0.00008   0.00251   0.01076
  78.97160   9.15781   0.00000   0.00000   0.00011   0.00350   0.01562
  79.09350  11.86910   0.00000   0.00000   0.00003   0.00120   0.00554
  77.36750  10.56400   0.00000   0.00000   0.00007   0.00231   0.01020
   1.02041   0.00000   0.00000   0.81977   0.15312   0.02002   0.00213
   1.68611   0.83880   0.00000   0.71966   0.22946   0.03679   0.00414
   0.83184   0.94291   0.00000   0.85049   0.12828   0.01569   0.00164
   0.00000   8.00000   0.00000   0.00000   0.00000   0.00000   0.00000
   0.84866   7.51998   0.00000   0.00031   0.00074   0.00042   0.00010
   0.84866   8.51998   0.00000   0.00004   0.00014   0.00012   0.00004
   0.86920   6.41408   0.00000   0.00438   0.00507   0.00175   0.00030
   1.75454   7.05034   0.00000   0.00227   0.00425   0.00203   0.00043
   0.00000   6.00000   0.00000   0.00000   0.00000   0.00000   0.00000
   1.11280   5.55644   0.00000   0.06546   0.03158   0.00647   0.00083
   1.16206   4.25547   0.00000   0.75927   0.14721   0.01789   0.00177
   1.85559   4.94827   0.00000   0.37977   0.13064   0.02161   0.00247
   0.00000   3.75000   0.00000   1.00000   0.00000   0.00000   0.00000
   0.89889   3.24653   0.00000   0.83749   0.13440   0.01605   0.00160
   0.81719   1.99399   0.00000   0.85283   0.12603   0.01520   0.00156
   1.68930   2.45468   0.00000   0.71852   0.22815   0.03599   0.00395
   0.00000   1.25000   0.00000   1.00000   0.00000   0.00000   0.00000
   0.00000   4.37500   0.00000   1.00000   0.00000   0.00000   0.00000
   0.49261   4.13655   0.00000   0.89805   0.07283   0.00690   0.00065
   0.61842   4.62560   0.00000   0.81140   0.07519   0.00729   0.00070
   0.00000   5.50000   0.00000   0.00000   0.00000   0.00000   0.00000
   0.60238   5.28068   0.00000   0.11102   0.02730   0.00414   0.00047
