ID	x	y	z		H*	O*	Charge	Ap	Bp	Cp	Dp	Nodal distribution 1	sim	state	soln	dist_x	time	step	pH	pe	mass_H2O	charge(eq)	k_R_1	dk_R_1	k_R_2	dk_R_2	k_R_3	dk_R_3	k_R_4	dk_R_4
61628	53.0617	3.53564	1.98175e-014	0.29495	-0.415828	-0.207914	-2.19938e-018	1.32851e-005	0.00517245	0.0565554	0.127228	-99999	1	1e+030	61628	-99	864000	1	7.00044	12.2881	0.0997043	-2.20546e-019	9.99999	-5.22752e-007	0.998194	-9.37953e-005	0.990923	-0.000542082	0.99073	-0.000631117
61629	55.1028	3.53626	1.98175e-014	0.285554	-0.415828	-0.207914	-2.22866e-018	8.5471e-006	0.00420425	0.0507761	0.122349	-99999	1	1e+030	61629	-99	864000	1	7.0004	12.2773	0.0997043	-2.23625e-019	9.99999	-3.36428e-007	0.998593	-7.62206e-005	0.992262	-0.00048598	0.991596	-0.000605107
61630	57.1444	3.53722	1.98175e-014	0.275924	-0.415828	-0.207914	-2.25867e-018	5.27254e-006	0.00341812	0.0455169	0.117202	-99999	1	1e+030	61630	-99	864000	1	7.00036	12.265	0.0997043	-2.26868e-019	10	-2.07774e-007	0.998905	-6.19515e-005	0.993428	-0.000434951	0.992426	-0.000577765
61631	59.186	3.53816	1.98175e-014	0.265964	-0.415828	-0.207914	-2.28972e-018	2.91558e-006	0.00277978	0.0407374	0.111821	-99999	1	1e+030	61631	-99	864000	1	7.00032	12.2523	0.0997043	-2.30189e-019	10	-1.15337e-007	0.999149	-5.0364e-005	0.994439	-0.000388582	0.993215	-0.000549255
61632	61.2275	3.53866	1.98175e-014	0.25559	-0.415828	-0.207914	-2.32207e-018	1.16321e-006	0.00226129	0.036398	0.106237	-99999	1	1e+030	61632	-99	864000	1	7.00028	12.2406	0.0997043	-2.33612e-019	10	-4.6867e-008	0.99934	-4.09506e-005	0.995312	-0.000346473	0.993958	-0.000519728
61633	63.2686	3.53836	1.98175e-014	0.244727	-0.415829	-0.207914	-2.35593e-018	-1.93569e-007	0.00183991	0.0324593	0.100476	-99999	1	1e+030	61633	-99	864000	1	7.00024	12.2311	0.0997043	-2.37345e-019	10	-0	0.999489	-3.3299e-005	0.996064	-0.000308236	0.994653	-0.000489326
61634	65.3093	3.53703	1.98175e-014	0.233317	-0.415829	-0.207914	-2.39149e-018	-1.31345e-006	0.00149722	0.0288837	0.0945628	-99999	1	1e+030	61634	-99	864000	1	7.0002	12.2251	0.0997043	-2.41198e-019	10	-0	0.999605	-2.70781e-005	0.99671	-0.000273503	0.995299	-0.000458193
61635	67.3492	3.53504	1.98175e-014	0.221316	-0.415829	-0.207914	-2.42887e-018	-2.29061e-006	0.00121826	0.0256352	0.0885191	-99999	1	1e+030	61635	-99	864000	1	7.00017	12.2228	0.0997043	-2.45234e-019	10	-0	0.999695	-2.2012e-005	0.997262	-0.000241932	0.995894	-0.000426467
61636	69.388	3.53386	1.98175e-014	0.208686	-0.415829	-0.207914	-2.46821e-018	-3.15713e-006	0.000990795	0.0226793	0.0823613	-99999	1	1e+030	61636	-99	864000	1	7.00013	12.2238	0.0997043	-2.49474e-019	10	-0	0.999766	-1.78796e-005	0.997733	-0.000213196	0.99644	-0.000394272
61637	71.4271	3.53586	1.98175e-014	0.195407	-0.415829	-0.207914	-2.50956e-018	-3.91984e-006	0.000804805	0.0199824	0.0761035	-99999	1	1e+030	61637	-99	864000	1	7.0001	12.2272	0.0997043	-2.53839e-019	10	-0	0.99982	-1.44995e-005	0.998134	-0.000186985	0.996938	-0.000361732
61638	73.4725	3.54209	1.98175e-014	0.181509	-0.415829	-0.207914	-2.55286e-018	-4.58022e-006	0.000652209	0.017516	0.0697711	-99999	1	1e+030	61638	-99	864000	1	7.00007	12.2318	0.0997043	-2.58467e-019	10	-0	0.999863	-1.17255e-005	0.998474	-0.000163034	0.99739	-0.000329019
61639	75.5329	3.54923	1.98175e-014	0.167126	-0.415829	-0.207914	-2.59769e-018	-5.12154e-006	0.00052687	0.0152629	0.063423	-99999	1	1e+030	61639	-99	864000	1	7.00003	12.2368	0.0997043	-2.63138e-019	10	-0	0.999896	-9.44687e-006	0.998763	-0.00014119	0.997796	-0.000296471
61640	77.6078	3.54857	1.98175e-014	0.152561	-0.415829	-0.207914	-2.64309e-018	-5.49911e-006	0.000424589	0.0132255	0.0571797	-99999	1	1e+030	61640	-99	864000	1	7	12.2413	0.0997043	-2.67866e-019	10	-0	0.999922	-7.58762e-006	0.999004	-0.000121485	0.998156	-0.000264717
61641	79.6821	3.53488	1.98175e-014	0.138141	-0.415829	-0.207914	-2.68804e-018	-5.67915e-006	0.000341909	0.011407	0.0511628	-99999	1	1e+030	61641	-99	864000	1	6.99997	12.245	0.0997043	-2.72453e-019	10	-0	0.999941	-6.0854e-006	0.999202	-0.000103953	0.998469	-0.000234391
61642	81.7417	3.5154	1.98175e-014	0.123981	-0.415829	-0.207914	-2.73217e-018	-5.6949e-006	0.000275064	0.00978714	0.0454055	-99999	1	1e+030	61642	-99	864000	1	6.99995	12.2477	0.0997043	-2.76938e-019	10	-0	0.999956	-4.87215e-006	0.999365	-8.84121e-005	0.998738	-0.000205691
61643	83.7858	3.49534	1.98175e-014	0.110185	-0.415829	-0.207914	-2.77517e-018	-5.59947e-006	0.000220802	0.00834376	0.0399287	-99999	1	1e+030	61643	-99	864000	1	6.99992	12.2492	0.0997043	-2.81218e-019	10	-0	0.999967	-3.88906e-006	0.999497	-7.46514e-005	0.998969	-0.000178725
61644	85.815	3.4686	1.98175e-014	0.0970135	-0.415829	-0.207914	-2.81623e-018	-5.38558e-006	0.000176927	0.00707052	0.0348098	-99999	1	1e+030	61644	-99	864000	1	6.9999	12.2496	0.0997043	-2.85273e-019	10	-0	0.999975	-3.09618e-006	0.999604	-6.26025e-005	0.999164	-0.000153848
61645	87.8199	3.43567	1.98175e-014	0.0846519	-0.415829	-0.207914	-2.85479e-018	-5.07234e-006	0.000141567	0.00595723	0.0300965	-99999	1	1e+030	61645	-99	864000	1	6.99988	12.2489	0.0997043	-2.88959e-019	10	-0	0.999982	-2.45935e-006	0.99969	-5.21584e-005	0.999327	-0.000131261
61646	89.7929	3.41712	1.98175e-014	0.073079	-0.415829	-0.207914	-2.89093e-018	-4.746e-006	0.000112864	0.00498074	0.0257617	-99999	1	1e+030	61646	-99	864000	1	6.99986	12.2475	0.0997043	-2.92379e-019	10	-0	0.999986	-1.94483e-006	0.999759	-4.30933e-005	0.999463	-0.000110809
61647	91.7523	3.45401	1.98175e-014	0.0620571	-0.415829	-0.207914	-2.92537e-018	-4.51851e-006	8.89894e-005	0.00410566	0.0217019	-99999	1	1e+030	61647	-99	864000	1	6.99985	12.2455	0.0997043	-2.95573e-019	10	-0	0.99999	-1.51956e-006	0.999815	-3.50721e-005	0.999578	-9.1995e-005
61648	93.7789	3.59375	1.98175e-014	0.0511843	-0.415829	-0.207914	-2.95936e-018	-4.46229e-006	6.82718e-005	0.00328986	0.0177593	-99999	1	1e+030	61648	-99	864000	1	6.99983	12.2433	0.0997043	-2.98705e-019	10	-0	0.999993	-1.1535e-006	0.999862	-2.77047e-005	0.999679	-7.40809e-005
61649	95.0593	23.0722	1.98175e-014	-3.56382e-007	-0.415829	-0.207914	-3.12048e-018	-5.6845e-007	-5.67795e-007	-2.06304e-007	2.86649e-007	-99999	1	1e+030	61649	-99	864000	1	6.99977	12.2773	0.0997043	-3.12014e-019	10	-0	1	-0	1	-0	1	-1.14294e-009
61650	92.8832	23.0184	1.98175e-014	-1.2162e-007	-0.415829	-0.207914	-3.12053e-018	-7.0488e-007	-7.11722e-007	-2.4848e-007	4.63113e-007	-99999	1	1e+030	61650	-99	864000	1	6.99977	12.2764	0.0997043	-3.12056e-019	10	-0	1	-0	1	-0	1	-1.78298e-009
61651	90.7665	23.1478	1.98175e-014	-1.14862e-006	-0.415829	-0.207914	-3.12059e-018	-7.79642e-007	-7.89751e-007	-3.45078e-007	1.68391e-007	-99999	1	1e+030	61651	-99	864000	1	6.99977	12.2763	0.0997043	-3.12037e-019	10	-0	1	-0	1	-0	1	-5.50049e-010
61652	88.7388	23.2164	1.98175e-014	-1.6581e-006	-0.415829	-0.207914	-3.12062e-018	-8.43849e-007	-8.80063e-007	-4.14771e-007	5.94769e-008	-99999	1	1e+030	61652	-99	864000	1	6.99977	12.2765	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-1.49161e-010
61653	86.7201	23.2339	1.98175e-014	-1.89581e-006	-0.415829	-0.207914	-3.12063e-018	-9.1792e-007	-9.82664e-007	-4.80866e-007	4.99921e-008	-99999	1	1e+030	61653	-99	864000	1	6.99977	12.2768	0.0997043	-3.12095e-019	10	-0	1	-0	1	-0	1	-1.36224e-010
61654	84.6913	23.237	1.98175e-014	-2.07719e-006	-0.415829	-0.207914	-3.12065e-018	-9.87161e-007	-1.0845e-006	-5.50058e-007	5.78948e-008	-99999	1	1e+030	61654	-99	864000	1	6.99977	12.277	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-1.83158e-010
61655	82.6556	23.2349	1.98175e-014	-2.27748e-006	-0.415829	-0.207914	-3.12066e-018	-1.04436e-006	-1.17845e-006	-6.23784e-007	5.35518e-008	-99999	1	1e+030	61655	-99	864000	1	6.99977	12.2772	0.0997043	-3.12097e-019	10	-0	1	-0	1	-0	1	-1.76124e-010
61656	80.6152	23.2318	1.98175e-014	-2.48589e-006	-0.415829	-0.207914	-3.12066e-018	-1.08415e-006	-1.25783e-006	-6.98222e-007	3.73346e-008	-99999	1	1e+030	61656	-99	864000	1	6.99977	12.2775	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-1.24329e-010
61657	78.5724	23.2304	1.98175e-014	-2.67529e-006	-0.415829	-0.207914	-3.12065e-018	-1.10295e-006	-1.31647e-006	-7.68197e-007	1.45128e-008	-99999	1	1e+030	61657	-99	864000	1	6.99977	12.2774	0.0997043	-3.12056e-019	10	-0	1	-0	1	-0	1	-4.96575e-011
61658	76.5298	23.231	1.98175e-014	-2.83256e-006	-0.415829	-0.207914	-3.12063e-018	-1.10013e-006	-1.35093e-006	-8.29446e-007	-1.32778e-008	-99999	1	1e+030	61658	-99	864000	1	6.99977	12.2779	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
61659	74.4886	23.2323	1.98175e-014	-2.94884e-006	-0.415829	-0.207914	-3.12063e-018	-1.07681e-006	-1.36025e-006	-8.78379e-007	-4.40296e-008	-99999	1	1e+030	61659	-99	864000	1	6.99977	12.2783	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
61660	72.4484	23.2331	1.98175e-014	-3.01644e-006	-0.415829	-0.207914	-3.12065e-018	-1.0344e-006	-1.34415e-006	-9.12049e-007	-7.55981e-008	-99999	1	1e+030	61660	-99	864000	1	6.99977	12.2789	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-0
61661	70.4082	23.2331	1.98175e-014	-3.02447e-006	-0.415829	-0.207914	-3.12066e-018	-9.7454e-007	-1.30245e-006	-9.27348e-007	-1.04653e-007	-99999	1	1e+030	61661	-99	864000	1	6.99977	12.2794	0.0997043	-3.12099e-019	10	-0	1	-0	1	-0	1	-0
61662	68.3676	23.2328	1.98175e-014	-2.96204e-006	-0.415829	-0.207914	-3.12064e-018	-8.9967e-007	-1.23588e-006	-9.21332e-007	-1.27344e-007	-99999	1	1e+030	61662	-99	864000	1	6.99977	12.2797	0.0997043	-3.12037e-019	10	-0	1	-0	1	-0	1	-0
61663	66.3267	23.2325	1.98175e-014	-2.82305e-006	-0.415829	-0.207914	-3.12058e-018	-8.13201e-007	-1.14671e-006	-8.9208e-007	-1.40183e-007	-99999	1	1e+030	61663	-99	864000	1	6.99977	12.2798	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
61664	64.2857	23.2325	1.98175e-014	-2.60823e-006	-0.415829	-0.207914	-3.12052e-018	-7.19136e-007	-1.03873e-006	-8.39189e-007	-1.40637e-007	-99999	1	1e+030	61664	-99	864000	1	6.99977	12.2796	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
61665	62.2448	23.2326	1.98175e-014	-2.32458e-006	-0.415829	-0.207914	-3.12047e-018	-6.21597e-007	-9.16773e-007	-7.63908e-007	-1.27521e-007	-99999	1	1e+030	61665	-99	864000	1	6.99977	12.2793	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
61666	60.204	23.2326	1.98175e-014	-1.9844e-006	-0.415829	-0.207914	-3.12046e-018	-5.24496e-007	-7.86204e-007	-6.69165e-007	-1.01157e-007	-99999	1	1e+030	61666	-99	864000	1	6.99977	12.2786	0.0997043	-3.12016e-019	10	-0	1	-0	1	-0	1	-0
61667	58.1633	23.2326	1.98175e-014	-1.60441e-006	-0.415829	-0.207914	-3.12048e-018	-4.3137e-007	-6.52647e-007	-5.5952e-007	-6.32163e-008	-99999	1	1e+030	61667	-99	864000	1	6.99977	12.2768	0.0997043	-3.12097e-019	10	-0	1	-0	1	-0	1	-0
61668	56.1225	23.2326	1.98175e-014	-1.20521e-006	-0.415829	-0.207914	-3.1205e-018	-3.45274e-007	-5.21759e-007	-4.4108e-007	-1.63829e-008	-99999	1	1e+030	61668	-99	864000	1	6.99977	12.2744	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-7.50877e-011
61669	54.0816	23.2326	1.98175e-014	-8.10067e-007	-0.415829	-0.207914	-3.12048e-018	-2.68653e-007	-3.98966e-007	-3.20898e-007	3.57083e-008	-99999	1	1e+030	61669	-99	864000	1	6.99977	12.2707	0.0997043	-3.12075e-019	10	-0	1	-0	1	-0	1	-3.12178e-010
61670	52.0408	23.2326	1.98175e-014	-4.42441e-007	-0.415829	-0.207914	-3.12046e-018	-2.032e-007	-2.89078e-007	-2.06214e-007	8.86343e-008	-99999	1	1e+030	61670	-99	864000	1	6.99977	12.2686	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-5.52922e-010
61671	50	23.2326	1.98175e-014	-1.23025e-007	-0.415829	-0.207914	-3.12044e-018	-1.49795e-007	-1.95909e-007	-1.03925e-007	1.3771e-007	-99999	1	1e+030	61671	-99	864000	1	6.99977	12.2662	0.0997043	-3.12016e-019	10	-0	1	-0	1	-0	1	-7.7522e-010
61672	47.9592	23.2326	1.98175e-014	1.31957e-007	-0.415829	-0.207914	-3.12044e-018	-1.08565e-007	-1.22044e-007	-1.99354e-008	1.7844e-007	-99999	1	1e+030	61672	-99	864000	1	6.99977	12.2637	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-9.58099e-010
61673	45.9184	23.2326	1.98175e-014	3.1151e-007	-0.415829	-0.207914	-3.12043e-018	-7.89515e-008	-6.87091e-008	4.14985e-008	2.07002e-007	-99999	1	1e+030	61673	-99	864000	1	6.99977	12.2614	0.0997043	-3.12036e-019	10	-0	1	-0	1	-4.61074e-010	1	-1.08345e-009
61674	43.8776	23.2326	1.98175e-014	4.10999e-007	-0.415829	-0.207914	-3.12041e-018	-5.97588e-008	-3.56381e-008	7.8291e-008	2.20836e-007	-99999	1	1e+030	61674	-99	864000	1	6.99977	12.2595	0.0997043	-3.12014e-019	10	-0	1	-0	1	-8.08788e-010	1	-1.13859e-009
61675	41.8367	23.2326	1.98175e-014	4.33219e-007	-0.415829	-0.207914	-3.1204e-018	-4.92268e-008	-2.09615e-008	9.12007e-008	2.18541e-007	-99999	1	1e+030	61675	-99	864000	1	6.99977	12.2583	0.0997043	-3.12036e-019	10	-0	1	-0	1	-9.25254e-010	1	-1.11614e-009
61676	39.7959	23.2326	1.98175e-014	3.88887e-007	-0.415829	-0.207914	-3.12042e-018	-4.51524e-008	-2.11718e-008	8.39324e-008	2.00051e-007	-99999	1	1e+030	61676	-99	864000	1	6.99977	12.2576	0.0997043	-3.12056e-019	10	-0	1	-0	1	-8.45341e-010	1	-1.01542e-009
61677	37.7551	23.2326	1.98175e-014	2.96346e-007	-0.415829	-0.207914	-3.12044e-018	-4.50755e-008	-3.13718e-008	6.22143e-008	1.67967e-007	-99999	1	1e+030	61677	-99	864000	1	6.99977	12.2576	0.0997043	-3.12016e-019	10	-0	1	-0	1	-6.24317e-010	1	-8.49138e-010
61678	35.7143	23.2326	1.98175e-014	1.79313e-007	-0.415829	-0.207914	-3.12046e-018	-4.65596e-008	-4.59024e-008	3.29523e-008	1.27597e-007	-99999	1	1e+030	61678	-99	864000	1	6.99977	12.258	0.0997043	-3.12057e-019	10	-0	1	-0	1	-3.29779e-010	1	-6.43401e-010
61679	33.6735	23.2326	1.98175e-014	6.24393e-008	-0.415829	-0.207914	-3.12046e-018	-4.74719e-008	-5.9102e-008	3.40693e-009	8.50357e-008	-99999	1	1e+030	61679	-99	864000	1	6.99977	12.2583	0.0997043	-3.12037e-019	10	-0	1	-0	1	-3.35049e-011	1	-4.28151e-010
61680	31.6326	23.2326	1.98175e-014	-3.3495e-008	-0.415829	-0.207914	-3.12046e-018	-4.62334e-008	-6.64484e-008	-2.04729e-008	4.61003e-008	-99999	1	1e+030	61680	-99	864000	1	6.99977	12.2583	0.0997043	-3.12016e-019	10	-0	1	-0	1	-0	1	-2.32011e-010
61681	29.5918	23.2327	1.98175e-014	-9.53699e-008	-0.415829	-0.207914	-3.12046e-018	-4.21529e-008	-6.59662e-008	-3.50365e-008	1.57114e-008	-99999	1	1e+030	61681	-99	864000	1	6.99977	12.2571	0.0997043	-3.12016e-019	10	-0	1	-0	1	-0	1	-7.92322e-011
61682	27.5511	23.2328	1.98175e-014	-1.20445e-007	-0.415829	-0.207914	-3.12048e-018	-3.56205e-008	-5.85581e-008	-3.93661e-008	-3.59968e-009	-99999	1	1e+030	61682	-99	864000	1	6.99977	12.2679	0.0997043	-3.12056e-019	10	-0	1	-0	1	-0	1	-0
61683	25.5105	23.2327	1.98175e-014	-1.1631e-007	-0.415829	-0.207914	-3.1205e-018	-2.77843e-008	-4.69307e-008	-3.54982e-008	-1.28089e-008	-99999	1	1e+030	61683	-99	864000	1	6.99977	12.2623	0.0997043	-3.12075e-019	10	-0	1	-0	1	-0	1	-0
61684	23.4699	23.2321	1.98175e-014	-9.49839e-008	-0.415829	-0.207914	-3.12054e-018	-1.99899e-008	-3.36879e-008	-2.70279e-008	-1.50357e-008	-99999	1	1e+030	61684	-99	864000	1	6.99977	12.2552	0.0997043	-3.12056e-019	10	-0	1	-0	1	-0	1	-0
61685	21.4282	23.2313	1.98175e-014	-6.43378e-008	-0.415829	-0.207914	-3.12057e-018	-1.33519e-008	-2.00532e-008	-1.59985e-008	-1.26923e-008	-99999	1	1e+030	61685	-99	864000	1	6.99977	12.2462	0.0997043	-3.12075e-019	10	-0	1	-0	1	-0	1	-0
61686	19.3851	23.2319	1.98175e-014	-2.77234e-008	-0.415829	-0.207914	-3.12061e-018	-8.61592e-009	-6.92271e-009	-2.56632e-009	-6.76679e-009	-99999	1	1e+030	61686	-99	864000	1	6.99977	12.2342	0.0997043	-3.11994e-019	10	-0	1	-0	1	-0	1	-0
61687	17.3429	23.2364	1.98175e-014	6.55941e-009	-0.415829	-0.207914	-3.12063e-018	-6.25646e-009	2.56805e-009	1.0844e-008	1.08664e-009	-99999	1	1e+030	61687	-99	864000	1	6.99977	12.1507	0.0997043	-3.12056e-019	10	-0	1	-5.13269e-011	1	-1.08387e-010	1	-5.38802e-012
61688	15.3084	23.2439	1.98175e-014	2.24085e-008	-0.415829	-0.207914	-3.12065e-018	-6.79251e-009	4.00527e-009	1.77206e-008	7.26471e-009	-99999	1	1e+030	61688	-99	864000	1	6.99977	12.096	0.0997043	-3.12099e-019	10	-0	1	-8.00936e-011	1	-1.77175e-010	1	-3.62987e-011
61689	13.2879	23.2419	1.98175e-014	1.40969e-008	-0.415829	-0.207914	-3.12066e-018	-9.61321e-009	2.08138e-009	1.40174e-008	6.76671e-009	-99999	1	1e+030	61689	-99	864000	1	6.99977	12.0324	0.0997043	-3.12056e-019	10	-0	1	-4.16394e-011	1	-1.40171e-010	1	-3.38226e-011
61690	11.2718	23.2049	1.98175e-014	1.13315e-009	-0.415829	-0.207914	-3.12066e-018	-1.77702e-008	8.76403e-009	5.94458e-009	3.47916e-009	-99999	1	1e+030	61690	-99	864000	1	6.99977	11.9657	0.0997043	-3.12077e-019	10	-0	1	-1.75307e-010	1	-5.94866e-011	1	-1.73933e-011
61691	9.21945	23.1117	1.98175e-014	-4.75568e-011	-0.415829	-0.207914	-3.12066e-018	-2.68413e-008	2.13143e-008	3.05963e-009	1.98281e-009	-99999	1	1e+030	61691	-99	864000	1	6.99977	11.8953	0.0997043	-3.12077e-019	10	-0	1	-4.26312e-010	1	-3.07055e-011	1	-9.91718e-012
61692	7.06492	22.9912	1.98175e-014	-1.27743e-010	-0.415829	-0.207914	-3.12066e-018	-1.56782e-008	1.12782e-008	2.46488e-009	1.5453e-009	-99999	1	1e+030	61692	-99	864000	1	6.99977	11.8139	0.0997043	-3.12077e-019	10	-0	1	-2.2558e-010	1	-2.48136e-011	1	-7.73293e-012
61693	4.87799	23.0734	1.98175e-014	-5.6358e-010	-0.415828	-0.207914	-3.12065e-018	-1.52818e-008	1.33213e-008	1.59288e-010	1.01346e-009	-99999	1	1e+030	61693	-99	864000	1	6.99977	11.7253	0.0997043	-3.12057e-019	10	-0	1	-2.66444e-010	1	-1.74705e-012	1	-5.07272e-012
61694	1.71211	20.1239	1.98175e-014	9.7373e-010	-0.415827	-0.207913	-3.1206e-018	2.42367e-008	-2.71612e-008	4.64974e-009	-7.83839e-010	-99999	1	1e+030	61694	-99	864000	1	6.99977	11.4968	0.0997043	-3.12097e-019	10	-1.21184e-009	1	-0	1	-4.64296e-011	1	-0
61695	1.7678	18.0568	1.98175e-014	-4.2487e-009	-0.415827	-0.207913	-3.12059e-018	-1.16634e-007	1.03879e-007	6.03721e-009	1.92079e-009	-99999	1	1e+030	61695	-99	864000	1	6.99977	11.5093	0.0997043	-3.12117e-019	10	-0	1	-2.07754e-009	1	-6.04338e-011	1	-9.6072e-012
61696	1.75743	16.0027	1.98175e-014	-4.28499e-008	-0.415827	-0.207913	-3.12059e-018	2.47139e-007	-3.41853e-007	3.17534e-008	1.6128e-008	-99999	1	1e+030	61696	-99	864000	1	6.99977	11.4821	0.0997043	-3.12057e-019	10	-1.2357e-008	1	-0	1	-3.17288e-010	1	-8.06419e-011
61697	1.73533	13.983	1.98175e-014	2.13153e-007	-0.415827	-0.207913	-3.12058e-018	-2.01535e-006	1.35381e-006	6.67074e-007	2.04299e-007	-99999	1	1e+030	61697	-99	864000	1	6.99977	11.4418	0.0997043	-3.12077e-019	10	-0	0.999999	-2.70762e-008	1	-6.67024e-009	1	-1.02142e-009
61698	1.71223	11.9857	1.98175e-014	9.12843e-006	-0.415827	-0.207913	-3.12053e-018	4.83549e-006	3.92159e-006	1.14546e-006	-7.00551e-007	-99999	1	1e+030	61698	-99	864000	1	6.99977	11.4457	0.0997043	-3.12014e-019	9.99999	-1.90262e-007	0.999996	-9.03325e-008	0.999999	-1.51153e-008	1	-3.40922e-010
61699	1.69133	10.0071	1.98175e-014	-0.000100551	-0.415827	-0.207913	-3.12088e-018	3.65068e-005	-6.6026e-005	-6.31183e-005	-8.32555e-006	-99999	1	1e+030	61699	-99	864000	1	6.99977	11.4428	0.0997043	-3.12097e-019	9.99994	-1.43644e-006	0.999989	-1.45305e-007	0.999999	-4.99916e-009	1	-6.42958e-011
61700	1.69731	8.03996	1.98175e-014	-0.00014541	-0.415827	-0.207913	-3.12102e-018	-0.000644033	-4.22036e-005	0.000389351	0.000132897	-99999	1	1e+030	61700	-99	864000	1	6.99977	11.3889	0.0997043	-3.12075e-019	9.99997	-0	0.999997	-0	0.999879	-3.70517e-006	0.999976	-7.40755e-007
61701	1.85606	6.04757	1.98175e-014	0.0409002	-0.415827	-0.207913	-2.99294e-018	0.0129801	0.0208017	0.00607664	0.000953317	-99999	1	1e+030	61701	-99	864000	1	6.99992	11.3274	0.0997043	-2.99297e-019	9.98093	-0.000510728	0.984169	-0.000428735	0.997186	-7.8442e-005	0.99978	-6.43545e-006
61702	3.69336	5.31124	1.98175e-014	0.357787	-0.415827	-0.207914	-2.0041e-018	0.219694	0.103598	0.0295671	0.004519	-99999	1	1e+030	61702	-99	864000	1	7.00109	11.4457	0.0997043	-2.00416e-019	9.6684	-0.00864427	0.897175	-0.00275234	0.985379	-0.000405267	0.998933	-3.10421e-005
61703	5.47719	4.97751	1.98175e-014	0.46386	-0.415827	-0.207914	-1.67307e-018	0.208001	0.182801	0.061468	0.0105626	-99999	1	1e+030	61703	-99	864000	1	7.00148	11.5407	0.0997043	-1.67306e-019	9.69013	-0.00818421	0.847401	-0.00414152	0.972276	-0.00077897	0.997649	-6.92943e-005
61704	7.25015	5.09395	1.98175e-014	0.414211	-0.415827	-0.207914	-1.82793e-018	0.128146	0.18743	0.0804854	0.0163687	-99999	1	1e+030	61704	-99	864000	1	7.00129	11.625	0.0997043	-1.82772e-019	9.81218	-0.00504217	0.858449	-0.00390758	0.966708	-0.000953201	0.996603	-0.000102065
61705	3.55693	7.43603	1.98175e-014	0.00239863	-0.415828	-0.207914	-3.11306e-018	-0.0067688	0.00482407	0.00338644	0.000852179	-99999	1	1e+030	61705	-99	864000	1	6.9998	11.5044	0.0997043	-3.11278e-019	10	-0	0.996951	-8.74455e-005	0.998756	-3.65949e-005	0.999836	-5.03532e-006
61706	5.2301	6.65275	1.98175e-014	0.0822903	-0.415828	-0.207914	-2.86373e-018	0.0224545	0.038837	0.0170638	0.00354234	-99999	1	1e+030	61706	-99	864000	1	7.00007	11.5627	0.0997043	-2.86325e-019	9.96729	-0.000883516	0.971313	-0.000793369	0.993004	-0.000200629	0.99927	-2.19679e-005
61707	6.21724	5.86615	1.98175e-014	0.222414	-0.415828	-0.207914	-2.42647e-018	0.0724185	0.0997643	0.0411799	0.00817488	-99999	1	1e+030	61707	-99	864000	1	7.00059	11.584	0.0997043	-2.42657e-019	9.89363	-0.00284944	0.92383	-0.00209666	0.982758	-0.000492141	0.998287	-5.13162e-005
61708	3.35525	9.0575	1.98175e-014	-0.000895269	-0.415828	-0.207914	-3.12335e-018	-0.000244506	-0.000771791	1.7558e-005	8.48099e-005	-99999	1	1e+030	61708	-99	864000	1	6.99977	11.5491	0.0997043	-3.1232e-019	9.99994	-0	0.999993	-0	0.999996	-1.70476e-007	0.999988	-4.203e-007
61709	4.9432	8.17596	1.98175e-014	-0.00304405	-0.415828	-0.207914	-3.13002e-018	-0.00570473	-4.04909e-005	0.00188718	0.000706472	-99999	1	1e+030	61709	-99	864000	1	6.99977	11.605	0.0997043	-3.12989e-019	10	-0	1	-0	0.999421	-1.79589e-005	0.999878	-3.89438e-006
61710	6.42174	7.35789	1.98175e-014	0.0361812	-0.415828	-0.207914	-3.00759e-018	0.00258559	0.0183614	0.0117953	0.00304832	-99999	1	1e+030	61710	-99	864000	1	6.9999	11.6399	0.0997043	-3.00698e-019	9.99646	-0.000101735	0.987981	-0.000343126	0.995619	-0.000129229	0.999419	-1.79576e-005
61711	3.40189	10.9809	1.98175e-014	-2.2398e-005	-0.415828	-0.207914	-3.12062e-018	2.45421e-005	2.15949e-005	-5.56632e-005	-1.2851e-005	-99999	1	1e+030	61711	-99	864000	1	6.99977	11.5851	0.0997043	-3.12057e-019	9.99996	-9.6566e-007	0.999971	-4.89131e-007	0.999998	-2.29169e-008	1	-3.73168e-010
