ID	x	y	z		H*	O*	Charge	Ap	Bp	Cp	Dp	Nodal distribution 1	sim	state	soln	dist_x	time	step	pH	pe	mass_H2O	charge(eq)	k_R_1	dk_R_1	k_R_2	dk_R_2	k_R_3	dk_R_3	k_R_4	dk_R_4
12	0	0	15	0	-0.415829	-0.207914	-3.12057e-018	0	0	0	0	-99999	1	1e+030	12	-99	864000	1	6.99977	0.169199	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
13	2.04082	0	15	3.21676e-008	-0.415829	-0.207914	-3.12077e-018	3.74401e-012	1.16636e-009	8.76459e-009	1.40174e-008	-99999	1	1e+030	13	-99	864000	1	6.99977	11.1582	0.0997043	-3.12077e-019	10	-3.74811e-013	1	-2.90653e-011	1	-9.41548e-011	1	-6.88205e-011
14	4.08163	0	15	1.18855e-007	-0.415829	-0.207914	-3.12057e-018	1.36283e-011	4.25804e-009	3.22061e-008	5.18196e-008	-99999	1	1e+030	14	-99	864000	1	6.99977	11.3017	0.0997043	-3.12057e-019	10	-1.36247e-012	1	-1.0611e-010	1	-3.46056e-010	1	-2.54521e-010
15	6.12245	0	15	3.2158e-007	-0.415829	-0.207914	-3.12077e-018	3.59441e-011	1.12946e-008	8.63515e-008	1.40319e-007	-99999	1	1e+030	15	-99	864000	1	6.99977	11.4095	0.0997043	-3.12077e-019	10	-3.59357e-012	1	-2.81467e-010	1	-9.28187e-010	1	-6.89667e-010
16	8.16327	0	15	7.53646e-007	-0.415829	-0.207914	-3.12077e-018	8.11828e-011	2.57494e-008	1.99835e-007	3.29181e-007	-99999	1	1e+030	16	-99	864000	1	6.99977	11.5044	0.0997043	-3.12077e-019	10	-8.11795e-012	1	-6.41706e-010	1	-2.14909e-009	1	-1.61942e-009
17	10.2041	0	15	1.59395e-006	-0.415829	-0.207914	-3.12077e-018	1.6293e-010	5.25123e-008	4.15708e-007	6.97022e-007	-99999	1	1e+030	17	-99	864000	1	6.99977	11.5869	0.0997043	-3.12077e-019	10	-1.62927e-011	1	-1.30873e-009	1	-4.47356e-009	1	-3.43309e-009
18	12.2449	0	15	3.11728e-006	-0.415829	-0.207914	-3.12056e-018	2.98135e-010	9.8288e-008	7.96976e-007	1.36474e-006	-99999	1	1e+030	18	-99	864000	1	6.99977	11.6613	0.0997043	-3.12056e-019	10	-2.98144e-011	1	-2.44975e-009	1	-8.5831e-009	1	-6.73111e-009
19	14.2857	0	15	5.7243e-006	-0.415829	-0.207914	-3.12077e-018	5.05045e-010	1.71505e-007	1.43004e-006	2.50862e-006	-99999	1	1e+030	19	-99	864000	1	6.99977	11.729	0.0997043	-3.12077e-019	10	-5.05054e-011	1	-4.27499e-009	1	-1.54144e-008	1	-1.2392e-008
20	16.3265	0	15	9.96996e-006	-0.415829	-0.207914	-3.12057e-018	8.00286e-010	2.81921e-007	2.42626e-006	4.37237e-006	-99999	1	1e+030	20	-99	864000	1	6.99977	11.7908	0.0997043	-3.12057e-019	10	-8.00284e-011	1	-7.02801e-009	0.999999	-2.61775e-008	1	-2.16347e-008
21	18.3673	0	15	1.65855e-005	-0.415829	-0.207914	-3.12077e-018	1.19659e-009	4.39905e-007	3.9203e-006	7.27557e-006	-99999	1	1e+030	21	-99	864000	1	6.99977	11.8475	0.0997043	-3.12077e-019	10	-1.19659e-010	1	-1.09677e-008	0.999999	-4.23402e-008	0.999999	-3.6064e-008
22	20.4082	0	15	2.64918e-005	-0.415829	-0.207914	-3.12057e-018	1.70215e-009	6.55575e-007	6.06553e-006	1.16171e-005	-99999	1	1e+030	22	-99	864000	1	6.99977	11.8994	0.0997043	-3.12057e-019	10	-1.70216e-010	1	-1.63468e-008	0.999999	-6.55785e-008	0.999999	-5.76909e-008
23	22.449	0	15	4.07974e-005	-0.415829	-0.207914	-3.12056e-018	2.31615e-009	9.37528e-007	9.02528e-006	1.78707e-005	-99999	1	1e+030	23	-99	864000	1	6.99977	11.9469	0.0997043	-3.12056e-019	10	-2.31616e-010	0.999999	-2.33803e-008	0.999998	-9.76831e-008	0.999998	-8.89153e-008
24	24.4898	0	15	6.0782e-005	-0.415829	-0.207914	-3.12077e-018	3.39936e-009	1.30843e-006	1.29747e-005	2.65428e-005	-99999	1	1e+030	24	-99	864000	1	6.99977	11.9903	0.0997043	-3.12077e-019	10	-2.63055e-010	0.999999	-3.03931e-008	0.999997	-1.37223e-007	0.999998	-1.32549e-007
25	26.5306	0	15	8.78706e-005	-0.415829	-0.207914	-3.12036e-018	4.21949e-009	1.7383e-006	1.80385e-005	3.82762e-005	-99999	1	1e+030	25	-99	864000	1	6.99977	12.0298	0.0997043	-3.12036e-019	10	-3.26519e-010	0.999999	-4.03822e-008	0.999996	-1.9092e-007	0.999997	-1.91396e-007
26	28.5714	0	15	0.000123592	-0.415829	-0.207914	-3.12017e-018	4.9937e-009	2.23379e-006	2.4344e-005	5.36636e-005	-99999	1	1e+030	26	-99	864000	1	6.99977	12.0656	0.0997043	-3.12017e-019	10	-3.8643e-010	0.999999	-5.18984e-008	0.999995	-2.57853e-007	0.999996	-2.68695e-007
27	30.6122	0	15	0.000169517	-0.415829	-0.207914	-3.12037e-018	5.66397e-009	2.78488e-006	3.19709e-005	7.33098e-005	-99999	1	1e+030	27	-99	864000	1	6.99977	12.098	0.0997043	-3.12037e-019	10	-4.38298e-010	0.999999	-6.47092e-008	0.999994	-3.38899e-007	0.999994	-3.67548e-007
28	32.6531	0	15	0.000227176	-0.415829	-0.207914	-3.12014e-018	6.66254e-009	3.40816e-006	4.09896e-005	9.77053e-005	-99999	1	1e+030	28	-99	864000	1	6.99977	12.1269	0.0997043	-3.12014e-019	10	-4.32214e-010	0.999998	-7.54154e-008	0.999992	-4.27322e-007	0.999992	-4.90233e-007
29	34.6939	0	15	0.000297978	-0.415829	-0.207914	-3.11993e-018	7.03538e-009	4.02977e-006	5.13029e-005	0.000127437	-99999	1	1e+030	29	-99	864000	1	6.99977	12.1527	0.0997043	-3.11993e-019	10	-4.56401e-010	0.999998	-8.91757e-008	0.999991	-5.35102e-007	0.999991	-6.39971e-007
30	36.7347	0	15	0.000383116	-0.415829	-0.207914	-3.11933e-018	7.17321e-009	4.65193e-006	6.28467e-005	0.000162802	-99999	1	1e+030	30	-99	864000	1	6.99977	12.1753	0.0997043	-3.11933e-019	10	-4.65343e-010	0.999998	-1.02949e-007	0.999989	-6.55821e-007	0.999988	-8.18269e-007
31	38.7755	0	15	0.000483468	-0.415829	-0.207914	-3.11953e-018	7.0741e-009	5.25245e-006	7.5469e-005	0.000203982	-99999	1	1e+030	31	-99	864000	1	6.99977	12.1949	0.0997043	-3.11953e-019	10	-4.58913e-010	0.999998	-1.16246e-007	0.999987	-7.87907e-007	0.999986	-1.0261e-006
32	40.8163	0	15	0.000599499	-0.415829	-0.207914	-3.11872e-018	6.77667e-009	5.81223e-006	8.89665e-005	0.000250954	-99999	1	1e+030	32	-99	864000	1	6.99977	12.2117	0.0997043	-3.11872e-019	10	-4.39618e-010	0.999998	-1.28641e-007	0.999986	-9.29242e-007	0.999983	-1.26339e-006
33	42.8571	0	15	0.000731157	-0.415829	-0.207914	-3.1185e-018	6.33419e-009	6.31496e-006	0.00010309	0.000303463	-99999	1	1e+030	33	-99	864000	1	6.99977	12.2256	0.0997043	-3.1185e-019	10	-4.10914e-010	0.999998	-1.39775e-007	0.999984	-1.07722e-006	0.999981	-1.5289e-006
34	44.898	0	15	0.000877786	-0.415829	-0.207914	-3.11811e-018	5.79603e-009	6.74698e-006	0.000117549	0.000361003	-99999	1	1e+030	34	-99	864000	1	6.99977	12.2367	0.0997043	-3.11811e-019	10	-3.76001e-010	0.999997	-1.49343e-007	0.999983	-1.22881e-006	0.999978	-1.82012e-006
35	46.9388	0	15	0.00103804	-0.415829	-0.207914	-3.11728e-018	5.205e-009	7.09779e-006	0.000132028	0.000422809	-99999	1	1e+030	35	-99	864000	1	6.99977	12.245	0.0997043	-3.11728e-019	10	-3.37661e-010	0.999997	-1.57114e-007	0.999981	-1.3807e-006	0.999975	-2.13321e-006
36	48.9796	0	15	0.00120985	-0.415829	-0.207914	-3.11708e-018	4.59945e-009	7.36052e-006	0.000146192	0.000487851	-99999	1	1e+030	36	-99	864000	1	6.99977	12.2508	0.0997043	-3.11708e-019	10	-2.98376e-010	0.999997	-1.62935e-007	0.99998	-1.52937e-006	0.999973	-2.46297e-006
37	51.0204	0	15	0.00139036	-0.415829	-0.207914	-3.11627e-018	4.01478e-009	7.53182e-006	0.000159699	0.00055485	-99999	1	1e+030	37	-99	864000	1	6.99977	12.2539	0.0997043	-3.11627e-019	10	-2.60448e-010	0.999997	-1.66731e-007	0.999979	-1.67124e-006	0.99997	-2.80293e-006
38	53.0612	0	15	0.00157599	-0.415829	-0.207914	-3.11564e-018	3.4795e-009	7.61156e-006	0.000172211	0.000622301	-99999	1	1e+030	38	-99	864000	1	6.99977	12.2545	0.0997043	-3.11564e-019	10	-2.25723e-010	0.999998	-1.685e-007	0.999979	-1.80274e-006	0.999968	-3.14547e-006
39	55.102	0	15	0.00176244	-0.415829	-0.207914	-3.11524e-018	3.00799e-009	7.60249e-006	0.000183406	0.000688513	-99999	1	1e+030	39	-99	864000	1	6.99977	12.2528	0.0997043	-3.11524e-019	10	-1.95135e-010	0.999998	-1.68302e-007	0.999978	-1.92049e-006	0.999967	-3.48201e-006
40	57.1429	0	15	0.00194484	-0.415829	-0.207914	-3.11462e-018	2.60278e-009	7.50969e-006	0.000192987	0.000751665	-99999	1	1e+030	40	-99	864000	1	6.99977	12.249	0.0997043	-3.11462e-019	10	-1.68848e-010	0.999998	-1.6625e-007	0.999978	-2.02136e-006	0.999965	-3.80327e-006
41	59.1837	0	15	0.00211791	-0.415829	-0.207914	-3.114e-018	2.26233e-009	7.3401e-006	0.000200691	0.000809871	-99999	1	1e+030	41	-99	864000	1	6.99977	12.2433	0.0997043	-3.114e-019	10	-1.46763e-010	0.999998	-1.62497e-007	0.999979	-2.10257e-006	0.999965	-4.09968e-006
42	61.2245	0	15	0.00227616	-0.415829	-0.207914	-3.11361e-018	1.9758e-009	7.10199e-006	0.0002063	0.000861269	-99999	1	1e+030	42	-99	864000	1	6.99977	12.2362	0.0997043	-3.11361e-019	10	-1.28175e-010	0.999998	-1.57228e-007	0.999979	-2.16182e-006	0.999964	-4.36172e-006
43	63.2653	0	15	0.00241415	-0.415829	-0.207914	-3.11298e-018	1.70751e-009	6.80458e-006	0.000209649	0.000904103	-99999	1	1e+030	43	-99	864000	1	6.99977	12.2283	0.0997043	-3.11298e-019	10	-1.1077e-010	0.999998	-1.50644e-007	0.99998	-2.19737e-006	0.999964	-4.58045e-006
44	65.3061	0	15	0.00252681	-0.415829	-0.207914	-3.11237e-018	1.39954e-009	6.45759e-006	0.000210637	0.000936822	-99999	1	1e+030	44	-99	864000	1	6.99977	12.2201	0.0997043	-3.11237e-019	10	-9.07914e-011	0.999998	-1.42964e-007	0.999981	-2.20814e-006	0.999965	-4.74794e-006
45	67.3469	0	15	0.00260974	-0.415829	-0.207914	-3.11217e-018	1.00454e-009	6.07092e-006	0.000209226	0.000958173	-99999	1	1e+030	45	-99	864000	1	6.99977	12.2125	0.0997043	-3.11217e-019	10	-6.51674e-011	0.999999	-1.34406e-007	0.999982	-2.19373e-006	0.999966	-4.85777e-006
46	69.3878	0	15	0.00265948	-0.415829	-0.207914	-3.11235e-018	5.09713e-010	5.65443e-006	0.000205453	0.000967281	-99999	1	1e+030	46	-99	864000	1	6.99977	12.2061	0.0997043	-3.11235e-019	10	-3.30669e-011	0.999999	-1.25187e-007	0.999983	-2.15451e-006	0.999967	-4.90545e-006
47	71.4286	0	15	0.00267376	-0.415829	-0.207914	-3.11258e-018	-1.2668e-010	5.21767e-006	0.000199426	0.000963707	-99999	1	1e+030	47	-99	864000	1	6.99977	12.2017	0.0997043	-3.11258e-019	10	-0	0.999999	-1.15521e-007	0.999985	-2.09161e-006	0.999969	-4.88871e-006
48	73.4694	0	15	0.00265164	-0.415829	-0.207914	-3.11215e-018	-1.24072e-009	4.76996e-006	0.000191319	0.000947482	-99999	1	1e+030	48	-99	864000	1	6.99977	12.1993	0.0997043	-3.11215e-019	10	-0	0.999999	-1.05608e-007	0.999986	-2.00684e-006	0.999971	-4.80764e-006
49	75.5102	0	15	0.00259359	-0.415829	-0.207914	-3.11238e-018	-2.50987e-009	4.31934e-006	0.000181366	0.000919099	-99999	1	1e+030	49	-99	864000	1	6.99977	12.1991	0.0997043	-3.11238e-019	10	-0	0.999999	-9.56315e-008	0.999987	-1.90267e-006	0.999974	-4.66473e-006
50	77.551	0	15	0.00250152	-0.415829	-0.207914	-3.11299e-018	-3.91999e-009	3.87348e-006	0.000169855	0.000879514	-99999	1	1e+030	50	-99	864000	1	6.99977	12.2006	0.0997043	-3.11299e-019	10	-0	0.999999	-8.57599e-008	0.999989	-1.78209e-006	0.999976	-4.46479e-006
51	79.5918	0	15	0.00237876	-0.415829	-0.207914	-3.11318e-018	-5.41025e-009	3.43928e-006	0.000157118	0.000830121	-99999	1	1e+030	51	-99	864000	1	6.99977	12.2035	0.0997043	-3.11318e-019	10	-0	0.999999	-7.61466e-008	0.99999	-1.64862e-006	0.999978	-4.21488e-006
52	81.6327	0	15	0.00222989	-0.415829	-0.207914	-3.11341e-018	-6.88502e-009	3.0228e-006	0.000143519	0.000772673	-99999	1	1e+030	52	-99	864000	1	6.99977	12.2071	0.0997043	-3.11341e-019	10	-0	1	-6.69256e-008	0.999992	-1.50606e-006	0.999981	-3.92391e-006
53	83.6735	0	15	0.00206036	-0.415829	-0.207914	-3.11402e-018	-8.24772e-009	2.62907e-006	0.00012943	0.000709158	-99999	1	1e+030	53	-99	864000	1	6.99977	12.2111	0.0997043	-3.11402e-019	10	-0	1	-5.82082e-008	0.999993	-1.35832e-006	0.999983	-3.60195e-006
54	85.7143	0	15	0.00187615	-0.415829	-0.207914	-3.11402e-018	-9.42397e-009	2.26207e-006	0.000115213	0.000641678	-99999	1	1e+030	54	-99	864000	1	6.99977	12.215	0.0997043	-3.11402e-019	10	-0	1	-5.00828e-008	0.999994	-1.2092e-006	0.999986	-3.25971e-006
55	87.7551	0	15	0.00168348	-0.415829	-0.207914	-3.11566e-018	-1.0344e-008	1.92478e-006	0.000101209	0.000572355	-99999	1	1e+030	55	-99	864000	1	6.99977	12.2186	0.0997043	-3.11566e-019	10	-0	1	-4.26152e-008	0.999995	-1.06229e-006	0.999988	-2.90795e-006
56	89.7959	0	15	0.00148847	-0.415829	-0.207914	-3.11564e-018	-1.09349e-008	1.61913e-006	8.77224e-005	0.00050321	-99999	1	1e+030	56	-99	864000	1	6.99977	12.2217	0.0997043	-3.11564e-019	10	-0	1	-3.5848e-008	0.999996	-9.20793e-007	0.99999	-2.55698e-006
57	91.8367	0	15	0.0012967	-0.415829	-0.207914	-3.11627e-018	-1.11586e-008	1.34599e-006	7.50072e-005	0.000436056	-99999	1	1e+030	57	-99	864000	1	6.99977	12.2241	0.0997043	-3.11627e-019	10	-0	1	-2.98005e-008	0.999997	-7.87369e-007	0.999991	-2.21602e-006
58	93.8776	0	15	0.00111313	-0.415829	-0.207914	-3.11688e-018	-1.1094e-008	1.10538e-006	6.32658e-005	0.000372452	-99999	1	1e+030	58	-99	864000	1	6.99977	12.2259	0.0997043	-3.11688e-019	10	-0	1	-2.44734e-008	0.999997	-6.64149e-007	0.999993	-1.89299e-006
59	95.9184	0	15	0.000943248	-0.415829	-0.207914	-3.11769e-018	-1.0967e-008	8.97998e-007	5.27267e-005	0.000314125	-99999	1	1e+030	59	-99	864000	1	6.99977	12.2271	0.0997043	-3.11769e-019	10	-0	1	-1.98819e-008	0.999998	-5.53538e-007	0.999994	-1.59671e-006
60	97.9592	0	15	0.000802024	-0.415829	-0.207914	-3.11791e-018	-1.01784e-008	7.34363e-007	4.4159e-005	0.000265964	-99999	1	1e+030	60	-99	864000	1	6.99977	12.2275	0.0997043	-3.11791e-019	10	-0	1	-1.6259e-008	0.999998	-4.63612e-007	0.999995	-1.35203e-006
61	100	0	15	0.000738036	-0.415829	-0.207914	-3.11811e-018	-7.77661e-009	6.6136e-007	4.03008e-005	0.000244181	-99999	1	1e+030	61	-99	864000	1	6.99977	12.2275	0.0997043	-3.11811e-019	10	-0	1	-1.46427e-008	0.999998	-4.23116e-007	0.999996	-1.24136e-006
752	1.02041	0	15	1.17492e-008	-0.415829	-0.207914	-3.12057e-018	1.37282e-012	4.27374e-010	3.20595e-009	5.11914e-009	-99999	1	1e+030	752	-99	864000	1	6.99977	11.0829	0.0997043	-3.12057e-019	10	-1.36779e-013	1	-1.065e-011	1	-3.44383e-011	1	-2.51302e-011
792	3.06122	0	15	6.57725e-008	-0.415829	-0.207914	-3.12056e-018	7.60767e-012	2.37279e-009	1.78793e-008	2.86676e-008	-99999	1	1e+030	792	-99	864000	1	6.99977	11.2335	0.0997043	-3.12056e-019	10	-7.60281e-013	1	-5.91296e-011	1	-1.92089e-010	1	-1.40772e-010
814	5.10204	0	15	2.00165e-007	-0.415829	-0.207914	-3.12077e-018	2.26924e-011	7.10735e-009	5.40177e-008	8.73022e-008	-99999	1	1e+030	814	-99	864000	1	6.99977	11.3593	0.0997043	-3.12077e-019	10	-2.26841e-012	1	-1.77116e-010	1	-5.80517e-010	1	-4.28932e-010
817	7.14286	0	15	4.9887e-007	-0.415829	-0.207914	-3.12097e-018	5.48188e-011	1.72978e-008	1.33173e-007	2.17784e-007	-99999	1	1e+030	817	-99	864000	1	6.99977	11.4584	0.0997043	-3.12097e-019	10	-5.48184e-012	1	-4.31073e-010	1	-1.43181e-009	1	-1.07087e-009
831	0	0	14.8	0	-0.415829	-0.207914	-3.12057e-018	0	0	0	0	-99999	1	1e+030	831	-99	864000	1	6.99977	0.169199	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
832	2.04082	0	14.8	3.30903e-008	-0.415829	-0.207914	-3.12077e-018	4.03736e-012	1.21874e-009	9.0644e-009	1.44038e-008	-99999	1	1e+030	832	-99	864000	1	6.99977	11.1582	0.0997043	-3.12077e-019	10	-4.03233e-013	1	-3.03677e-011	1	-9.73414e-011	1	-7.06863e-011
833	4.08163	0	14.8	1.22236e-007	-0.415829	-0.207914	-3.12077e-018	1.4692e-011	4.44784e-009	3.3299e-008	5.32371e-008	-99999	1	1e+030	833	-99	864000	1	6.99977	11.3017	0.0997043	-3.12077e-019	10	-1.46905e-012	1	-1.10829e-010	1	-3.57674e-010	1	-2.6137e-010
834	6.12245	0	14.8	3.306e-007	-0.415829	-0.207914	-3.12077e-018	3.87295e-011	1.17917e-008	8.92432e-008	1.44109e-007	-99999	1	1e+030	834	-99	864000	1	6.99977	11.4109	0.0997043	-3.12077e-019	10	-3.87246e-012	1	-2.93825e-010	1	-9.58944e-010	1	-7.07999e-010
835	8.16327	0	14.8	7.74382e-007	-0.415829	-0.207914	-3.12036e-018	8.74037e-011	2.68629e-008	2.06406e-007	3.37922e-007	-99999	1	1e+030	835	-99	864000	1	6.99977	11.5044	0.0997043	-3.12036e-019	10	-8.73968e-012	1	-6.69386e-010	1	-2.21903e-009	1	-1.66174e-009
836	10.2041	0	14.8	1.63673e-006	-0.415829	-0.207914	-3.12056e-018	1.7524e-010	5.47327e-008	4.29062e-007	7.15126e-007	-99999	1	1e+030	836	-99	864000	1	6.99977	11.5872	0.0997043	-3.12056e-019	10	-1.75238e-011	1	-1.36394e-009	1	-4.61581e-009	1	-3.52088e-009
837	12.2449	0	14.8	3.19856e-006	-0.415829	-0.207914	-3.12056e-018	3.20299e-010	1.02336e-007	8.21886e-007	1.39927e-006	-99999	1	1e+030	837	-99	864000	1	6.99977	11.6614	0.0997043	-3.12056e-019	10	-3.20295e-011	1	-2.55038e-009	1	-8.84869e-009	1	-6.89888e-009
838	14.2857	0	14.8	5.8687e-006	-0.415829	-0.207914	-3.12077e-018	5.41914e-010	1.78359e-007	1.47337e-006	2.57023e-006	-99999	1	1e+030	838	-99	864000	1	6.99977	11.7291	0.0997043	-3.12077e-019	10	-5.41913e-011	1	-4.44542e-009	1	-1.58768e-008	1	-1.26919e-008
839	16.3265	0	14.8	1.02124e-005	-0.415829	-0.207914	-3.12036e-018	8.57415e-010	2.92816e-007	2.49727e-006	4.47628e-006	-99999	1	1e+030	839	-99	864000	1	6.99977	11.7909	0.0997043	-3.12036e-019	10	-8.57412e-011	1	-7.29897e-009	0.999999	-2.69364e-008	1	-2.21417e-008
840	18.3673	0	14.8	1.69732e-005	-0.415829	-0.207914	-3.12099e-018	1.27946e-009	4.56286e-007	4.03081e-006	7.44243e-006	-99999	1	1e+030	840	-99	864000	1	6.99977	11.8475	0.0997043	-3.12099e-019	10	-1.27946e-010	1	-1.13752e-008	0.999999	-4.35229e-008	0.999999	-3.688e-008
841	20.4082	0	14.8	2.70855e-005	-0.415829	-0.207914	-3.12077e-018	1.8151e-009	6.79e-007	6.22978e-006	1.18736e-005	-99999	1	1e+030	841	-99	864000	1	6.99977	11.8995	0.0997043	-3.12077e-019	10	-1.8151e-010	1	-1.69296e-008	0.999999	-6.73387e-008	0.999999	-5.89485e-008
842	22.449	0	14.8	4.16721e-005	-0.415829	-0.207914	-3.12097e-018	2.46117e-009	9.69521e-007	9.25949e-006	1.82501e-005	-99999	1	1e+030	842	-99	864000	1	6.99977	11.947	0.0997043	-3.12097e-019	10	-2.46116e-010	0.999999	-2.41765e-008	0.999998	-1.00197e-007	0.999998	-9.07796e-008
843	24.4898	0	14.8	6.20265e-005	-0.415829	-0.207914	-3.12077e-018	3.59753e-009	1.35087e-006	1.32965e-005	2.70835e-005	-99999	1	1e+030	843	-99	864000	1	6.99977	11.9904	0.0997043	-3.12077e-019	10	-2.78389e-010	0.999999	-3.13777e-008	0.999997	-1.40609e-007	0.999998	-1.35228e-007
844	26.5306	0	14.8	8.95866e-005	-0.415829	-0.207914	-3.12056e-018	4.44741e-009	1.79177e-006	1.84655e-005	3.90237e-005	-99999	1	1e+030	844	-99	864000	1	6.99977	12.0299	0.0997043	-3.12056e-019	10	-3.44157e-010	0.999999	-4.16231e-008	0.999996	-1.95418e-007	0.999997	-1.95105e-007
845	28.5714	0	14.8	0.000125892	-0.415829	-0.207914	-3.12037e-018	5.24409e-009	2.29889e-006	2.48935e-005	5.46671e-005	-99999	1	1e+030	845	-99	864000	1	6.99977	12.0657	0.0997043	-3.12037e-019	10	-4.05807e-010	0.999999	-5.34096e-008	0.999995	-2.63648e-007	0.999996	-2.73684e-007
846	30.6122	0	14.8	0.00017252	-0.415829	-0.207914	-3.12014e-018	5.92759e-009	2.8617e-006	3.26584e-005	7.46213e-005	-99999	1	1e+030	846	-99	864000	1	6.99977	12.098	0.0997043	-3.12014e-019	10	-4.58698e-010	0.999999	-6.6493e-008	0.999994	-3.46157e-007	0.999994	-3.7408e-007
847	32.6531	0	14.8	0.000231008	-0.415829	-0.207914	-3.12034e-018	6.94915e-009	3.497e-006	4.18281e-005	9.93766e-005	-99999	1	1e+030	847	-99	864000	1	6.99977	12.1269	0.0997043	-3.12034e-019	10	-4.50807e-010	0.999998	-7.73804e-008	0.999992	-4.36043e-007	0.999992	-4.98583e-007
848	34.6939	0	14.8	0.000302763	-0.415829	-0.207914	-3.11994e-018	7.31448e-009	4.12895e-006	5.23013e-005	0.000129521	-99999	1	1e+030	848	-99	864000	1	6.99977	12.1527	0.0997043	-3.11994e-019	10	-4.74508e-010	0.999998	-9.13697e-008	0.999991	-5.45492e-007	0.99999	-6.50395e-007
849	36.7347	0	14.8	0.000388975	-0.415829	-0.207914	-3.11953e-018	7.43691e-009	4.76011e-006	6.40099e-005	0.000165347	-99999	1	1e+030	849	-99	864000	1	6.99977	12.1753	0.0997043	-3.11953e-019	10	-4.8245e-010	0.999998	-1.05343e-007	0.999989	-6.67935e-007	0.999988	-8.31014e-007
850	38.7755	0	14.8	0.000490513	-0.415829	-0.207914	-3.11915e-018	7.31722e-009	5.36804e-006	7.67979e-005	0.000207031	-99999	1	1e+030	850	-99	864000	1	6.99977	12.195	0.0997043	-3.11915e-019	10	-4.74685e-010	0.999998	-1.18803e-007	0.999987	-8.01755e-007	0.999986	-1.04138e-006
851	40.8163	0	14.8	0.000607829	-0.415829	-0.207914	-3.11872e-018	6.99591e-009	5.93341e-006	9.04574e-005	0.00025454	-99999	1	1e+030	851	-99	864000	1	6.99977	12.2117	0.0997043	-3.11872e-019	10	-4.53841e-010	0.999998	-1.31323e-007	0.999986	-9.44787e-007	0.999983	-1.28139e-006
852	42.8571	0	14.8	0.000740856	-0.415829	-0.207914	-3.11852e-018	6.52775e-009	6.43982e-006	0.000104734	0.000307612	-99999	1	1e+030	852	-99	864000	1	6.99977	12.2256	0.0997043	-3.11852e-019	10	-4.23469e-010	0.999998	-1.42538e-007	0.999984	-1.09438e-006	0.99998	-1.54975e-006
853	44.898	0	14.8	0.000888915	-0.415829	-0.207914	-3.11811e-018	5.96356e-009	6.87357e-006	0.000119336	0.000365729	-99999	1	1e+030	853	-99	864000	1	6.99977	12.2367	0.0997043	-3.11811e-019	10	-3.86869e-010	0.999997	-1.52145e-007	0.999982	-1.24747e-006	0.999978	-1.84389e-006
854	46.9388	0	14.8	0.00105064	-0.415829	-0.207914	-3.11706e-018	5.3474e-009	7.22426e-006	0.000133942	0.000428114	-99999	1	1e+030	854	-99	864000	1	6.99977	12.245	0.0997043	-3.11706e-019	10	-3.46898e-010	0.999997	-1.59913e-007	0.999981	-1.40069e-006	0.999975	-2.15991e-006
855	48.9796	0	14.8	0.00122392	-0.415829	-0.207914	-3.11667e-018	4.71851e-009	7.48516e-006	0.000148214	0.000493725	-99999	1	1e+030	855	-99	864000	1	6.99977	12.2508	0.0997043	-3.11667e-019	10	-3.061e-010	0.999997	-1.65694e-007	0.99998	-1.5505e-006	0.999972	-2.49255e-006
856	51.0204	0	14.8	0.00140589	-0.415829	-0.207914	-3.11606e-018	4.11278e-009	7.65312e-006	0.000161809	0.000561268	-99999	1	1e+030	856	-99	864000	1	6.99977	12.2539	0.0997043	-3.11606e-019	10	-2.66805e-010	0.999997	-1.69416e-007	0.999979	-1.6933e-006	0.99997	-2.83529e-006
857	53.0612	0	14.8	0.00159292	-0.415829	-0.207914	-3.11544e-018	3.5591e-009	7.72826e-006	0.000174388	0.000629227	-99999	1	1e+030	857	-99	864000	1	6.99977	12.2545	0.0997043	-3.11544e-019	10	-2.30887e-010	0.999998	-1.71083e-007	0.999978	-1.82551e-006	0.999968	-3.18042e-006
858	55.102	0	14.8	0.00178069	-0.415829	-0.207914	-3.11503e-018	3.07207e-009	7.71356e-006	0.000185627	0.000695897	-99999	1	1e+030	858	-99	864000	1	6.99977	12.2528	0.0997043	-3.11503e-019	10	-1.99293e-010	0.999998	-1.70761e-007	0.999978	-1.94373e-006	0.999966	-3.51929e-006
859	57.1429	0	14.8	0.00196429	-0.415829	-0.207914	-3.11422e-018	2.65414e-009	7.61434e-006	0.000195229	0.000759445	-99999	1	1e+030	859	-99	864000	1	6.99977	12.249	0.0997043	-3.11422e-019	10	-1.7218e-010	0.999998	-1.68567e-007	0.999978	-2.04482e-006	0.999965	-3.84257e-006
860	59.1837	0	14.8	0.0021384	-0.415829	-0.207914	-3.11381e-018	2.30343e-009	7.43778e-006	0.00020293	0.000817974	-99999	1	1e+030	860	-99	864000	1	6.99977	12.2433	0.0997043	-3.11381e-019	10	-1.49429e-010	0.999998	-1.6466e-007	0.999978	-2.12601e-006	0.999964	-4.14064e-006
