ID	x	y	z		H*	O*	Charge	Ap	Bp	Cp	Dp	Nodal distribution 1	sim	state	soln	dist_x	time	step	pH	pe	mass_H2O	charge(eq)	k_R_1	dk_R_1	k_R_2	dk_R_2	k_R_3	dk_R_3	k_R_4	dk_R_4
12	0	0	15	0	-0.415826	-0.207913	-3.12057e-018	0	0	0	0	-99999	1	1e+030	12	-99	864000	1	6.99977	0.169199	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
13	2.04082	0	15	3.21677e-008	-0.415827	-0.207914	-3.12053e-018	6.18624e-012	1.3473e-009	9.1473e-009	1.38429e-008	-99999	1	1e+030	13	-99	864000	1	6.99977	11.3087	0.0997043	-3.12036e-019	10	-3.09086e-013	1	-2.69457e-011	1	-9.14592e-011	1	-6.9163e-011
14	4.08163	0	15	1.18856e-007	-0.415828	-0.207914	-3.12048e-018	2.25079e-011	4.91721e-009	3.36135e-008	5.11882e-008	-99999	1	1e+030	14	-99	864000	1	6.99977	11.4522	0.0997043	-3.12036e-019	10	-1.12621e-012	1	-9.8343e-011	1	-3.36082e-010	1	-2.55745e-010
15	6.12245	0	15	3.21581e-007	-0.415829	-0.207914	-3.12046e-018	5.93223e-011	1.30371e-008	9.01294e-008	1.3867e-007	-99999	1	1e+030	15	-99	864000	1	6.99977	11.5604	0.0997043	-3.12077e-019	10	-2.96652e-012	1	-2.60739e-010	1	-9.01144e-010	1	-6.92792e-010
16	8.16327	0	15	7.53648e-007	-0.415829	-0.207914	-3.12048e-018	1.33885e-010	2.97038e-008	2.08592e-007	3.25506e-007	-99999	1	1e+030	16	-99	864000	1	6.99977	11.6506	0.0997043	-3.12037e-019	10	-6.69331e-012	1	-5.94065e-010	1	-2.08554e-009	1	-1.62614e-009
17	10.2041	0	15	1.59395e-006	-0.415829	-0.207914	-3.12049e-018	2.68184e-010	6.05237e-008	4.33957e-007	6.89768e-007	-99999	1	1e+030	17	-99	864000	1	6.99977	11.7295	0.0997043	-3.12077e-019	10	-1.34079e-011	1	-1.21045e-009	1	-4.33869e-009	1	-3.44561e-009
18	12.2449	0	15	3.11729e-006	-0.415829	-0.207914	-3.12049e-018	4.89461e-010	1.13163e-007	8.32029e-007	1.35173e-006	-99999	1	1e+030	18	-99	864000	1	6.99977	11.7994	0.0997043	-3.12056e-019	10	-2.44746e-011	1	-2.26322e-009	1	-8.31838e-009	1	-6.75161e-009
19	14.2857	0	15	5.72432e-006	-0.415829	-0.207914	-3.12048e-018	8.26565e-010	1.97222e-007	1.49305e-006	2.4871e-006	-99999	1	1e+030	19	-99	864000	1	6.99977	11.8618	0.0997043	-3.12077e-019	10	-4.13447e-011	1	-3.94445e-009	1	-1.49266e-008	1	-1.24209e-008
20	16.3265	0	15	9.97e-006	-0.415829	-0.207914	-3.12046e-018	1.30606e-009	3.23779e-007	2.53331e-006	4.33931e-006	-99999	1	1e+030	20	-99	864000	1	6.99977	11.9178	0.0997043	-3.12037e-019	10	-6.53522e-011	1	-6.47582e-009	0.999999	-2.53253e-008	1	-2.16673e-008
21	18.3673	0	15	1.65856e-005	-0.415829	-0.207914	-3.12045e-018	1.94919e-009	5.04567e-007	4.09343e-006	7.22816e-006	-99999	1	1e+030	21	-99	864000	1	6.99977	11.9681	0.0997043	-3.12056e-019	10	-9.75362e-011	1	-1.00919e-008	0.999999	-4.09192e-008	0.999999	-3.60846e-008
22	20.4082	0	15	2.6492e-005	-0.415829	-0.207914	-3.12045e-018	2.7699e-009	7.50968e-007	6.33339e-006	1.15536e-005	-99999	1	1e+030	22	-99	864000	1	6.99977	12.0134	0.0997043	-3.12056e-019	10	-1.38506e-010	1	-1.50188e-008	0.999999	-6.33054e-008	0.999999	-5.76636e-008
23	22.449	0	15	4.07977e-005	-0.415829	-0.207914	-3.12042e-018	3.76606e-009	1.07253e-006	9.42343e-006	1.77917e-005	-99999	1	1e+030	23	-99	864000	1	6.99977	12.0539	0.0997043	-3.12036e-019	10	-1.88045e-010	1	-2.14453e-008	0.999998	-9.41807e-008	0.999999	-8.87714e-008
24	24.4898	0	15	6.07824e-005	-0.415829	-0.207914	-3.12036e-018	4.89444e-009	1.4745e-006	1.35312e-005	2.64854e-005	-99999	1	1e+030	24	-99	864000	1	6.99977	12.0901	0.0997043	-3.12036e-019	10	-2.13022e-010	0.999999	-2.78276e-008	0.999998	-1.32086e-007	0.999998	-1.32097e-007
25	26.5306	0	15	8.78714e-005	-0.415829	-0.207914	-3.12025e-018	6.05699e-009	1.9556e-006	1.88078e-005	3.82305e-005	-99999	1	1e+030	25	-99	864000	1	6.99977	12.1225	0.0997043	-3.11996e-019	10	-2.63768e-010	0.999999	-3.69085e-008	0.999997	-1.83515e-007	0.999997	-1.90478e-007
26	28.5714	0	15	0.000123594	-0.415829	-0.207914	-3.12012e-018	7.14294e-009	2.50852e-006	2.53754e-005	5.36498e-005	-99999	1	1e+030	26	-99	864000	1	6.99977	12.1514	0.0997043	-3.12016e-019	10	-3.11413e-010	0.999999	-4.73478e-008	0.999996	-2.47477e-007	0.999996	-2.66995e-007
27	30.6122	0	15	0.000169519	-0.415829	-0.207914	-3.11999e-018	8.07493e-009	3.12169e-006	3.33153e-005	7.33561e-005	-99999	1	1e+030	27	-99	864000	1	6.99977	12.1772	0.0997043	-3.11994e-019	10	-3.52275e-010	0.999999	-5.8921e-008	0.999994	-3.24733e-007	0.999995	-3.64605e-007
28	32.6531	0	15	0.000227179	-0.415829	-0.207914	-3.11984e-018	8.79887e-009	3.77919e-006	4.2656e-005	9.7914e-005	-99999	1	1e+030	28	-99	864000	1	6.99977	12.2002	0.0997043	-3.11973e-019	10	-3.46242e-010	0.999999	-6.85239e-008	0.999993	-4.0867e-007	0.999993	-4.85258e-007
29	34.6939	0	15	0.000297984	-0.415829	-0.207914	-3.11963e-018	9.25288e-009	4.45925e-006	5.33625e-005	0.000127805	-99999	1	1e+030	29	-99	864000	1	6.99977	12.2205	0.0997043	-3.11955e-019	10	-3.64075e-010	0.999998	-8.08428e-008	0.999992	-5.10785e-007	0.999991	-6.32188e-007
30	36.7347	0	15	0.000383125	-0.415829	-0.207914	-3.11937e-018	9.38647e-009	5.13627e-006	6.53337e-005	0.000163387	-99999	1	1e+030	30	-99	864000	1	6.99977	12.2385	0.0997043	-3.11953e-019	10	-3.69313e-010	0.999998	-9.3101e-008	0.99999	-6.24745e-007	0.999989	-8.065e-007
31	38.7755	0	15	0.000483482	-0.415829	-0.207914	-3.11905e-018	9.20442e-009	5.78565e-006	7.84075e-005	0.000204846	-99999	1	1e+030	31	-99	864000	1	6.99977	12.2541	0.0997043	-3.11933e-019	10	-3.62144e-010	0.999998	-1.04852e-007	0.999989	-7.48921e-007	0.999987	-1.00882e-006
32	40.8163	0	15	0.00059952	-0.415829	-0.207914	-3.11867e-018	8.76528e-009	6.38646e-006	9.23685e-005	0.000252163	-99999	1	1e+030	32	-99	864000	1	6.99977	12.2674	0.0997043	-3.11872e-019	10	-3.44862e-010	0.999998	-1.15713e-007	0.999987	-8.81156e-007	0.999985	-1.23868e-006
33	42.8571	0	15	0.000731189	-0.415829	-0.207914	-3.11825e-018	8.14438e-009	6.92115e-006	0.000106954	0.000305083	-99999	1	1e+030	33	-99	864000	1	6.99977	12.2783	0.0997043	-3.11852e-019	10	-3.20432e-010	0.999998	-1.25365e-007	0.999986	-1.01883e-006	0.999982	-1.49441e-006
34	44.898	0	15	0.000877831	-0.415829	-0.207914	-3.11779e-018	7.40972e-009	7.37525e-006	0.000121861	0.000363096	-99999	1	1e+030	34	-99	864000	1	6.99977	12.2867	0.0997043	-3.11769e-019	10	-2.91518e-010	0.999998	-1.33544e-007	0.999985	-1.15893e-006	0.99998	-1.773e-006
35	46.9388	0	15	0.00103811	-0.415829	-0.207914	-3.11729e-018	6.62193e-009	7.73797e-006	0.000136759	0.000425428	-99999	1	1e+030	35	-99	864000	1	6.99977	12.2923	0.0997043	-3.11749e-019	10	-2.60481e-010	0.999998	-1.4005e-007	0.999983	-1.29817e-006	0.999978	-2.07013e-006
36	48.9796	0	15	0.00120994	-0.415829	-0.207914	-3.11675e-018	5.83892e-009	8.00257e-006	0.000151302	0.00049104	-99999	1	1e+030	36	-99	864000	1	6.99977	12.295	0.0997043	-3.11668e-019	10	-2.29555e-010	0.999998	-1.44759e-007	0.999983	-1.4331e-006	0.999975	-2.38015e-006
37	51.0204	0	15	0.00139048	-0.415829	-0.207914	-3.11617e-018	5.1086e-009	8.16625e-006	0.000165135	0.000558638	-99999	1	1e+030	37	-99	864000	1	6.99977	12.2945	0.0997043	-3.11645e-019	10	-2.00624e-010	0.999998	-1.47616e-007	0.999982	-1.56024e-006	0.999973	-2.69617e-006
38	53.0612	0	15	0.00157615	-0.415829	-0.207914	-3.11558e-018	4.45708e-009	8.2298e-006	0.000177913	0.000626701	-99999	1	1e+030	38	-99	864000	1	6.99977	12.291	0.0997043	-3.11546e-019	10	-1.7474e-010	0.999998	-1.48634e-007	0.999981	-1.67615e-006	0.999972	-3.01027e-006
39	55.102	0	15	0.00176265	-0.415829	-0.207914	-3.115e-018	3.89327e-009	8.19708e-006	0.000189308	0.000693518	-99999	1	1e+030	39	-99	864000	1	6.99977	12.2843	0.0997043	-3.11523e-019	10	-1.52248e-010	0.999998	-1.4788e-007	0.999981	-1.77763e-006	0.99997	-3.31369e-006
40	57.1429	0	15	0.00194511	-0.415829	-0.207914	-3.11444e-018	3.41935e-009	8.07446e-006	0.000199015	0.000757249	-99999	1	1e+030	40	-99	864000	1	6.99977	12.2746	0.0997043	-3.11481e-019	10	-1.33237e-010	0.999998	-1.45469e-007	0.999981	-1.86177e-006	0.99997	-3.59725e-006
41	59.1837	0	15	0.00211825	-0.415829	-0.207914	-3.11391e-018	3.01799e-009	7.87022e-006	0.000206773	0.000815991	-99999	1	1e+030	41	-99	864000	1	6.99977	12.2624	0.0997043	-3.11422e-019	10	-1.17224e-010	0.999998	-1.41552e-007	0.999982	-1.92608e-006	0.999969	-3.85168e-006
42	61.2245	0	15	0.00227657	-0.415829	-0.207914	-3.11342e-018	2.62367e-009	7.59402e-006	0.000212362	0.000867863	-99999	1	1e+030	42	-99	864000	1	6.99977	12.2484	0.0997043	-3.11402e-019	10	-1.0219e-010	0.999998	-1.36305e-007	0.999982	-1.9686e-006	0.999969	-4.0681e-006
43	63.2653	0	15	0.00241465	-0.415829	-0.207914	-3.11299e-018	2.1333e-009	7.25639e-006	0.000215622	0.000911093	-99999	1	1e+030	43	-99	864000	1	6.99977	12.2337	0.0997043	-3.11359e-019	10	-8.467e-011	0.999999	-1.29923e-007	0.999983	-1.98798e-006	0.999969	-4.23852e-006
44	65.3061	0	15	0.00252741	-0.415829	-0.207914	-3.11263e-018	1.46754e-009	6.86826e-006	0.000216454	0.000944117	-99999	1	1e+030	44	-99	864000	1	6.99977	12.2195	0.0997043	-3.11319e-019	10	-6.17e-011	0.999999	-1.22611e-007	0.999984	-1.98357e-006	0.99997	-4.35626e-006
45	67.3469	0	15	0.00261044	-0.415829	-0.207914	-3.11236e-018	6.00768e-010	6.44055e-006	0.000214829	0.000965672	-99999	1	1e+030	45	-99	864000	1	6.99977	12.2074	0.0997043	-3.11298e-019	10	-3.22942e-011	0.999999	-1.14573e-007	0.999985	-1.95547e-006	0.999971	-4.41647e-006
46	69.3878	0	15	0.00266028	-0.415829	-0.207914	-3.1122e-018	-4.67074e-010	5.98396e-006	0.000210791	0.000974877	-99999	1	1e+030	46	-99	864000	1	6.99977	12.1984	0.0997043	-3.11319e-019	10	-0	0.999999	-1.06015e-007	0.999986	-1.90451e-006	0.999973	-4.41639e-006
47	71.4286	0	15	0.00267465	-0.415829	-0.207914	-3.11216e-018	-1.74039e-009	5.50874e-006	0.000204456	0.000971292	-99999	1	1e+030	47	-99	864000	1	6.99977	12.1931	0.0997043	-3.11299e-019	10	-0	0.999999	-9.71367e-008	0.999987	-1.83229e-006	0.999975	-4.35565e-006
48	73.4694	0	15	0.00265262	-0.415829	-0.207914	-3.11223e-018	-3.21462e-009	5.02446e-006	0.000196007	0.000954949	-99999	1	1e+030	48	-99	864000	1	6.99977	12.191	0.0997043	-3.11319e-019	10	-0	0.999999	-8.81187e-008	0.999989	-1.74106e-006	0.999976	-4.23622e-006
49	75.5102	0	15	0.00259465	-0.415829	-0.207914	-3.11239e-018	-4.85743e-009	4.53984e-006	0.000185687	0.000926348	-99999	1	1e+030	49	-99	864000	1	6.99977	12.1912	0.0997043	-3.11339e-019	10	-0	0.999999	-7.91307e-008	0.99999	-1.63362e-006	0.999979	-4.06235e-006
50	77.551	0	15	0.00250264	-0.415829	-0.207914	-3.11267e-018	-6.60766e-009	4.06275e-006	0.000173794	0.000886452	-99999	1	1e+030	50	-99	864000	1	6.99977	12.1926	0.0997043	-3.11341e-019	10	-0	0.999999	-7.03254e-008	0.999991	-1.51323e-006	0.999981	-3.84039e-006
51	79.5918	0	15	0.00237992	-0.415829	-0.207914	-3.11307e-018	-8.37716e-009	3.60025e-006	0.00016067	0.00083667	-99999	1	1e+030	51	-99	864000	1	6.99977	12.1942	0.0997043	-3.114e-019	10	-0	1	-6.18384e-008	0.999992	-1.3835e-006	0.999983	-3.57851e-006
52	81.6327	0	15	0.00223107	-0.415829	-0.207914	-3.11356e-018	-1.00586e-008	3.15843e-006	0.000146686	0.000778769	-99999	1	1e+030	52	-99	864000	1	6.99977	12.1954	0.0997043	-3.11463e-019	10	-0	1	-5.37853e-008	0.999993	-1.2482e-006	0.999985	-3.28625e-006
53	83.6735	0	15	0.00206153	-0.415829	-0.207914	-3.11411e-018	-1.15496e-008	2.74227e-006	0.000132221	0.000714754	-99999	1	1e+030	53	-99	864000	1	6.99977	12.1957	0.0997043	-3.11503e-019	10	-0	1	-4.62584e-008	0.999994	-1.11102e-006	0.999987	-2.97379e-006
54	85.7143	0	15	0.0018773	-0.415829	-0.207914	-3.11471e-018	-1.2774e-008	2.35564e-006	0.000117644	0.000646743	-99999	1	1e+030	54	-99	864000	1	6.99977	12.1949	0.0997043	-3.11564e-019	10	-0	1	-3.93264e-008	0.999995	-9.75426e-007	0.999989	-2.65136e-006
55	87.7551	0	15	0.00168458	-0.415829	-0.207914	-3.11533e-018	-1.36631e-008	2.00135e-006	0.000103301	0.000576874	-99999	1	1e+030	55	-99	864000	1	6.99977	12.193	0.0997043	-3.11667e-019	10	-0	1	-3.30353e-008	0.999996	-8.44516e-007	0.999991	-2.32875e-006
56	89.7959	0	15	0.0014895	-0.415829	-0.207914	-3.11595e-018	-1.41478e-008	1.68112e-006	8.95015e-005	0.000507186	-99999	1	1e+030	56	-99	864000	1	6.99977	12.19	0.0997043	-3.11728e-019	10	-0	1	-2.74086e-008	0.999997	-7.20906e-007	0.999992	-2.01484e-006
57	91.8367	0	15	0.00129765	-0.415829	-0.207914	-3.11656e-018	-1.41994e-008	1.39559e-006	7.65006e-005	0.000439505	-99999	1	1e+030	57	-99	864000	1	6.99977	12.186	0.0997043	-3.1173e-019	10	-0	1	-2.24472e-008	0.999998	-6.06616e-007	0.999994	-1.71707e-006
58	93.8776	0	15	0.00111399	-0.415829	-0.207914	-3.11714e-018	-1.39161e-008	1.14455e-006	6.45027e-005	0.000375401	-99999	1	1e+030	58	-99	864000	1	6.99977	12.1814	0.0997043	-3.11811e-019	10	-0	1	-1.81334e-008	0.999998	-5.03089e-007	0.999995	-1.44141e-006
59	95.9184	0	15	0.000944011	-0.415829	-0.207914	-3.11769e-018	-1.3555e-008	9.28439e-007	5.37377e-005	0.000316616	-99999	1	1e+030	59	-99	864000	1	6.99977	12.1762	0.0997043	-3.11872e-019	10	-0	1	-1.44604e-008	0.999998	-4.1188e-007	0.999996	-1.19411e-006
60	97.9592	0	15	0.000802698	-0.415829	-0.207914	-3.11813e-018	-1.24925e-008	7.57989e-007	4.49878e-005	0.000268076	-99999	1	1e+030	60	-99	864000	1	6.99977	12.1713	0.0997043	-3.11872e-019	10	-0	1	-1.15945e-008	0.999999	-3.38878e-007	0.999997	-9.93482e-007
61	100	0	15	0.000738668	-0.415829	-0.207914	-3.11834e-018	-9.76563e-009	6.81951e-007	4.10477e-005	0.000246121	-99999	1	1e+030	61	-99	864000	1	6.99977	12.1682	0.0997043	-3.11933e-019	10	-0	1	-1.07433e-008	0.999999	-3.12088e-007	0.999997	-9.08991e-007
752	1.02041	0	15	1.17492e-008	-0.415827	-0.207913	-3.12055e-018	2.26854e-012	4.93709e-010	3.34592e-009	5.05502e-009	-99999	1	1e+030	752	-99	864000	1	6.99977	11.2022	0.0997043	-3.12057e-019	10	-1.13687e-013	1	-9.8741e-012	1	-3.34541e-011	1	-2.52565e-011
792	3.06122	0	15	6.57727e-008	-0.415827	-0.207914	-3.1205e-018	1.25678e-011	2.74056e-009	1.86602e-008	2.83139e-008	-99999	1	1e+030	792	-99	864000	1	6.99977	11.3873	0.0997043	-3.12036e-019	10	-6.2883e-013	1	-5.48105e-011	1	-1.86574e-010	1	-1.41463e-010
814	5.10204	0	15	2.00166e-007	-0.415828	-0.207914	-3.12047e-018	3.74656e-011	8.2059e-009	5.63795e-008	8.62557e-008	-99999	1	1e+030	814	-99	864000	1	6.99977	11.5098	0.0997043	-3.12037e-019	10	-1.87406e-012	1	-1.64116e-010	1	-5.63704e-010	1	-4.30941e-010
817	7.14286	0	15	4.98872e-007	-0.415829	-0.207914	-3.12047e-018	9.04384e-011	1.99607e-008	1.39004e-007	2.15285e-007	-99999	1	1e+030	817	-99	864000	1	6.99977	11.6067	0.0997043	-3.12056e-019	10	-4.5226e-012	1	-3.99207e-010	1	-1.3898e-009	1	-1.07553e-009
831	0	0	14.8	0	-0.415826	-0.207913	-3.12057e-018	0	0	0	0	-99999	1	1e+030	831	-99	864000	1	6.99977	0.169199	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
832	2.04082	0	14.8	3.30904e-008	-0.415827	-0.207913	-3.12053e-018	6.6804e-012	1.40823e-009	9.45903e-009	1.42202e-008	-99999	1	1e+030	832	-99	864000	1	6.99977	11.3087	0.0997043	-3.12036e-019	10	-3.33955e-013	1	-2.81642e-011	1	-9.45763e-011	1	-7.10492e-011
833	4.08163	0	14.8	1.22236e-007	-0.415828	-0.207914	-3.12048e-018	2.42991e-011	5.1379e-009	3.47499e-008	5.2573e-008	-99999	1	1e+030	833	-99	864000	1	6.99977	11.4522	0.0997043	-3.12016e-019	10	-1.21503e-012	1	-1.02757e-010	1	-3.47445e-010	1	-2.62668e-010
834	6.12245	0	14.8	3.30601e-007	-0.415829	-0.207914	-3.12046e-018	6.40093e-011	1.36149e-008	9.31368e-008	1.42375e-007	-99999	1	1e+030	834	-99	864000	1	6.99977	11.5604	0.0997043	-3.12057e-019	10	-3.201e-012	1	-2.72294e-010	1	-9.31216e-010	1	-7.11317e-010
835	8.16327	0	14.8	7.74384e-007	-0.415829	-0.207914	-3.12048e-018	1.44344e-010	3.09972e-008	2.15427e-007	3.34058e-007	-99999	1	1e+030	835	-99	864000	1	6.99977	11.6506	0.0997043	-3.12056e-019	10	-7.21734e-012	1	-6.19932e-010	1	-2.15389e-009	1	-1.66889e-009
836	10.2041	0	14.8	1.63674e-006	-0.415829	-0.207914	-3.12049e-018	2.88844e-010	6.31007e-008	4.47852e-007	7.07501e-007	-99999	1	1e+030	836	-99	864000	1	6.99977	11.7295	0.0997043	-3.12057e-019	10	-1.44418e-011	1	-1.26199e-009	1	-4.47763e-009	1	-3.53425e-009
837	12.2449	0	14.8	3.19857e-006	-0.415829	-0.207914	-3.12049e-018	5.2657e-010	1.17856e-007	8.57954e-007	1.38559e-006	-99999	1	1e+030	837	-99	864000	1	6.99977	11.7994	0.0997043	-3.12037e-019	10	-2.63327e-011	1	-2.35709e-009	1	-8.57762e-009	1	-6.9209e-009
838	14.2857	0	14.8	5.86872e-006	-0.415829	-0.207914	-3.12048e-018	8.88092e-010	2.05159e-007	1.53816e-006	2.54761e-006	-99999	1	1e+030	838	-99	864000	1	6.99977	11.8618	0.0997043	-3.12016e-019	10	-4.44267e-011	1	-4.10321e-009	1	-1.53776e-008	1	-1.27234e-008
839	16.3265	0	14.8	1.02125e-005	-0.415829	-0.207914	-3.12046e-018	1.40109e-009	3.3638e-007	2.60727e-006	4.44152e-006	-99999	1	1e+030	839	-99	864000	1	6.99977	11.9178	0.0997043	-3.12057e-019	10	-7.01146e-011	1	-6.72789e-009	0.999999	-2.60648e-008	1	-2.21782e-008
840	18.3673	0	14.8	1.69733e-005	-0.415829	-0.207914	-3.12045e-018	2.08683e-009	5.23491e-007	4.20856e-006	7.39254e-006	-99999	1	1e+030	840	-99	864000	1	6.99977	11.9682	0.0997043	-3.12057e-019	10	-1.0443e-010	1	-1.04704e-008	0.999999	-4.20705e-008	0.999999	-3.69061e-008
841	20.4082	0	14.8	2.70857e-005	-0.415829	-0.207914	-3.12044e-018	2.9575e-009	7.78002e-007	6.50458e-006	1.18067e-005	-99999	1	1e+030	841	-99	864000	1	6.99977	12.0134	0.0997043	-3.12057e-019	10	-1.47898e-010	1	-1.55596e-008	0.999999	-6.5017e-008	0.999999	-5.89285e-008
842	22.449	0	14.8	4.16724e-005	-0.415829	-0.207914	-3.12042e-018	4.00682e-009	1.10941e-006	9.6676e-006	1.81665e-005	-99999	1	1e+030	842	-99	864000	1	6.99977	12.0539	0.0997043	-3.12036e-019	10	-2.00089e-010	1	-2.2183e-008	0.999998	-9.66221e-008	0.999998	-9.06446e-008
843	24.4898	0	14.8	6.2027e-005	-0.415829	-0.207914	-3.12035e-018	5.18561e-009	1.52271e-006	1.38666e-005	2.70214e-005	-99999	1	1e+030	843	-99	864000	1	6.99977	12.0902	0.0997043	-3.12056e-019	10	-2.25732e-010	0.999999	-2.87383e-008	0.999997	-1.35369e-007	0.999998	-1.34783e-007
844	26.5306	0	14.8	8.95874e-005	-0.415829	-0.207914	-3.12024e-018	6.39072e-009	2.01625e-006	1.9253e-005	3.89726e-005	-99999	1	1e+030	844	-99	864000	1	6.99977	12.1226	0.0997043	-3.12016e-019	10	-2.78332e-010	0.999999	-3.80539e-008	0.999997	-1.8787e-007	0.999997	-1.94194e-007
845	28.5714	0	14.8	0.000125893	-0.415829	-0.207914	-3.12011e-018	7.50824e-009	2.58224e-006	2.59485e-005	5.46476e-005	-99999	1	1e+030	845	-99	864000	1	6.99977	12.1515	0.0997043	-3.12034e-019	10	-3.27352e-010	0.999999	-4.87399e-008	0.999996	-2.5308e-007	0.999996	-2.71987e-007
846	30.6122	0	14.8	0.000172523	-0.415829	-0.207914	-3.11998e-018	8.45819e-009	3.20853e-006	3.40322e-005	7.46621e-005	-99999	1	1e+030	846	-99	864000	1	6.99977	12.1773	0.0997043	-3.11994e-019	10	-3.68996e-010	0.999999	-6.05607e-008	0.999994	-3.31738e-007	0.999994	-3.71132e-007
847	32.6531	0	14.8	0.000231011	-0.415829	-0.207914	-3.11982e-018	9.18461e-009	3.87853e-006	4.35298e-005	9.9582e-005	-99999	1	1e+030	847	-99	864000	1	6.99977	12.2002	0.0997043	-3.11994e-019	10	-3.61419e-010	0.999999	-7.03261e-008	0.999993	-4.17072e-007	0.999993	-4.93587e-007
848	34.6939	0	14.8	0.000302769	-0.415829	-0.207914	-3.11962e-018	9.62672e-009	4.56992e-006	5.44027e-005	0.000129888	-99999	1	1e+030	848	-99	864000	1	6.99977	12.2206	0.0997043	-3.11996e-019	10	-3.78785e-010	0.999998	-8.28502e-008	0.999992	-5.20777e-007	0.999991	-6.4257e-007
849	36.7347	0	14.8	0.000388984	-0.415829	-0.207914	-3.11935e-018	9.7378e-009	5.2567e-006	6.65452e-005	0.000165933	-99999	1	1e+030	849	-99	864000	1	6.99977	12.2385	0.0997043	-3.11933e-019	10	-3.83137e-010	0.999998	-9.52854e-008	0.99999	-6.36374e-007	0.999989	-8.19171e-007
850	38.7755	0	14.8	0.000490527	-0.415829	-0.207914	-3.11902e-018	9.52638e-009	5.91402e-006	7.9791e-005	0.000207899	-99999	1	1e+030	850	-99	864000	1	6.99977	12.2542	0.0997043	-3.11913e-019	10	-3.74811e-010	0.999998	-1.07179e-007	0.999989	-7.62188e-007	0.999987	-1.02398e-006
851	40.8163	0	14.8	0.000607851	-0.415829	-0.207914	-3.11864e-018	9.05372e-009	6.52072e-006	9.39199e-005	0.000255758	-99999	1	1e+030	851	-99	864000	1	6.99977	12.2675	0.0997043	-3.11852e-019	10	-3.56211e-010	0.999998	-1.18147e-007	0.999987	-8.96019e-007	0.999984	-1.2565e-006
852	42.8571	0	14.8	0.000740887	-0.415829	-0.207914	-3.11822e-018	8.39735e-009	7.05912e-006	0.000108664	0.000309245	-99999	1	1e+030	852	-99	864000	1	6.99977	12.2784	0.0997043	-3.11811e-019	10	-3.30385e-010	0.999998	-1.27867e-007	0.999986	-1.0352e-006	0.999982	-1.515e-006
853	44.898	0	14.8	0.00088896	-0.415829	-0.207914	-3.11776e-018	7.62724e-009	7.51476e-006	0.000123718	0.000367841	-99999	1	1e+030	853	-99	864000	1	6.99977	12.2867	0.0997043	-3.11789e-019	10	-3.00078e-010	0.999998	-1.36073e-007	0.999984	-1.17669e-006	0.99998	-1.79642e-006
854	46.9388	0	14.8	0.0010507	-0.415829	-0.207914	-3.11726e-018	6.80557e-009	7.87697e-006	0.000138747	0.000430759	-99999	1	1e+030	854	-99	864000	1	6.99977	12.2923	0.0997043	-3.11748e-019	10	-2.67708e-010	0.999998	-1.42569e-007	0.999983	-1.31715e-006	0.999977	-2.09638e-006
855	48.9796	0	14.8	0.00122401	-0.415829	-0.207914	-3.11671e-018	5.99135e-009	8.13917e-006	0.0001534	0.000496945	-99999	1	1e+030	855	-99	864000	1	6.99977	12.295	0.0997043	-3.11647e-019	10	-2.35554e-010	0.999998	-1.47234e-007	0.999982	-1.45311e-006	0.999975	-2.40914e-006
856	51.0204	0	14.8	0.00140602	-0.415829	-0.207914	-3.11612e-018	5.23327e-009	8.29882e-006	0.000167323	0.000565094	-99999	1	1e+030	856	-99	864000	1	6.99977	12.2946	0.0997043	-3.11645e-019	10	-2.0553e-010	0.999998	-1.50017e-007	0.999982	-1.58107e-006	0.999973	-2.72777e-006
857	53.0612	0	14.8	0.00159309	-0.415829	-0.207914	-3.11553e-018	4.55806e-009	8.35697e-006	0.000180169	0.00063367	-99999	1	1e+030	857	-99	864000	1	6.99977	12.291	0.0997043	-3.11566e-019	10	-1.78714e-010	0.999998	-1.50936e-007	0.999981	-1.69758e-006	0.999971	-3.04425e-006
858	55.102	0	14.8	0.0017809	-0.415829	-0.207914	-3.11495e-018	3.97465e-009	8.31777e-006	0.000191606	0.00070095	-99999	1	1e+030	858	-99	864000	1	6.99977	12.2843	0.0997043	-3.11481e-019	10	-1.55449e-010	0.999998	-1.50064e-007	0.999981	-1.79942e-006	0.99997	-3.3498e-006
859	57.1429	0	14.8	0.00196456	-0.415829	-0.207914	-3.11438e-018	3.4848e-009	8.18785e-006	0.000201333	0.000765083	-99999	1	1e+030	859	-99	864000	1	6.99977	12.2746	0.0997043	-3.11503e-019	10	-1.35808e-010	0.999998	-1.4752e-007	0.999981	-1.88369e-006	0.999969	-3.63513e-006
860	59.1837	0	14.8	0.00213874	-0.415829	-0.207914	-3.11384e-018	3.07094e-009	7.97575e-006	0.000209086	0.000824152	-99999	1	1e+030	860	-99	864000	1	6.99977	12.2625	0.0997043	-3.114e-019	10	-1.19297e-010	0.999998	-1.43458e-007	0.999981	-1.94789e-006	0.999969	-3.89095e-006
861	61.2245	0	14.8	0.00229792	-0.415829	-0.207914	-3.11335e-018	2.66746e-009	7.69137e-006	0.000214648	0.000876268	-99999	1	1e+030	861	-99	864000	1	6.99977	12.2485	0.0997043	-3.114e-019	10	-1.03894e-010	0.999998	-1.38062e-007	0.999982	-1.99008e-006	0.999969	-4.10833e-006
