ID	x	y	z		H*	O*	Charge	Ap	Bp	Cp	Dp	Nodal distribution 1	sim	state	soln	dist_x	time	step	pH	pe	mass_H2O	charge(eq)	k_R_1	dk_R_1	k_R_2	dk_R_2	k_R_3	dk_R_3	k_R_4	dk_R_4
61435	0	5.1	1.98175e-014	0	-0.415829	-0.207914	-3.12057e-018	0	0	0	0	-99999	1	1e+030	61435	-99	864000	1	6.99977	0.169199	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
61436	0	2.5	1.98175e-014	1	-0.415826	-0.207913	-1.98523e-022	0.606531	0.353667	0.0384333	0.00135165	-99999	1	1e+030	61436	-99	864000	1	7.0035	2.27548	0.0997043	-1.98523e-023	8.42612	-0.0393469	0.84079	-0.00398025	0.994523	-0.000136927	0.99993	-1.76219e-006
61437	0	0	1.98175e-014	1	-0.415826	-0.207913	-1.98523e-022	0.606531	0.353667	0.0384333	0.00135165	-99999	1	1e+030	61437	-99	864000	1	7.0035	2.27548	0.0997043	-1.98523e-023	8.42612	-0.0393469	0.84079	-0.00398025	0.994523	-0.000136927	0.99993	-1.76219e-006
61438	2.04082	0	1.98175e-014	0.987708	-0.415826	-0.207913	-3.82654e-020	0.501826	0.395515	0.0809026	0.00884201	-99999	1	1e+030	61438	-99	864000	1	7.00345	11.2775	0.0997043	-3.82654e-021	8.70465	-0.0325545	0.78211	-0.00557142	0.980489	-0.000515902	0.99892	-3.0023e-005
61439	4.08163	0	1.98175e-014	0.964184	-0.415826	-0.207913	-1.11736e-019	0.35574	0.440129	0.144215	0.0222151	-99999	1	1e+030	61439	-99	864000	1	7.00336	11.4185	0.0997043	-1.11736e-020	9.0921	-0.0230776	0.713056	-0.00748648	0.959129	-0.00110257	0.997058	-8.31191e-005
61440	6.12245	0	1.98175e-014	0.931529	-0.415826	-0.207913	-2.14008e-019	0.232856	0.450009	0.204904	0.039801	-99999	1	1e+030	61440	-99	864000	1	7.00323	11.5266	0.0997043	-2.14008e-020	9.41524	-0.0151059	0.680483	-0.00848524	0.937965	-0.00170481	0.994514	-0.000157814
61441	8.16327	0	1.98175e-014	0.895548	-0.415827	-0.207913	-3.25893e-019	0.151604	0.424413	0.252526	0.060054	-99999	1	1e+030	61441	-99	864000	1	7.00308	11.6175	0.0997043	-3.25893e-020	9.62574	-0.00983487	0.688214	-0.0084343	0.920926	-0.00221737	0.991525	-0.00024887
61442	10.2041	0	1.98175e-014	0.857973	-0.415827	-0.207913	-4.43121e-019	0.0994579	0.380889	0.285576	0.0812266	-99999	1	1e+030	61442	-99	864000	1	7.00292	11.6978	0.0997043	-4.43121e-020	9.75847	-0.00645204	0.717132	-0.00780166	0.909133	-0.00260245	0.988405	-0.000348074
61443	12.2449	0	1.98175e-014	0.81972	-0.415827	-0.207913	-5.62681e-019	0.0648587	0.331637	0.305577	0.102125	-99999	1	1e+030	61443	-99	864000	1	7.00276	11.7703	0.0997043	-5.62681e-020	9.84514	-0.00420752	0.753681	-0.00693084	0.902298	-0.00286021	0.98538	-0.000449154
61444	14.2857	0	1.98175e-014	0.782252	-0.415827	-0.207913	-6.79264e-019	0.0422299	0.282852	0.314394	0.121823	-99999	1	1e+030	61444	-99	864000	1	7.0026	11.8356	0.0997043	-6.79264e-020	9.9009	-0.00273955	0.791306	-0.00599436	0.899753	-0.00300228	0.982624	-0.000546996
61445	16.3265	0	1.98175e-014	0.746421	-0.415827	-0.207913	-7.90851e-019	0.0275023	0.237805	0.314373	0.139728	-99999	1	1e+030	61445	-99	864000	1	7.00245	11.8949	0.0997043	-7.90851e-020	9.93658	-0.00178413	0.826498	-0.00509049	0.900571	-0.00304888	0.980242	-0.000638023
61446	18.3673	0	1.98175e-014	0.712625	-0.415827	-0.207914	-8.96432e-019	0.0179066	0.197934	0.30771	0.15549	-99999	1	1e+030	61446	-99	864000	1	7.00229	11.9486	0.0997043	-8.96432e-020	9.95944	-0.00116164	0.857657	-0.00426865	0.903859	-0.00302094	0.97829	-0.000719886
61447	20.4082	0	1.98175e-014	0.680981	-0.415827	-0.207914	-9.94982e-019	0.0116612	0.163565	0.296267	0.168936	-99999	1	1e+030	61447	-99	864000	1	7.00215	11.9975	0.0997043	-9.94982e-020	9.97406	-0.00075649	0.884344	-0.00354736	0.908853	-0.00293733	0.976788	-0.000791219
61448	22.449	0	1.98175e-014	0.651425	-0.415827	-0.207914	-1.08706e-018	0.00759778	0.134451	0.281559	0.180015	-99999	1	1e+030	61448	-99	864000	1	7.00201	12.0417	0.0997043	-1.08706e-019	9.98341	-0.000492884	0.906709	-0.00292855	0.914934	-0.00281402	0.975729	-0.000851371
61449	24.4898	0	1.98175e-014	0.623824	-0.415827	-0.207914	-1.1735e-018	0.00495262	0.110086	0.264792	0.188771	-99999	1	1e+030	61449	-99	864000	1	7.00188	12.0817	0.0997043	-1.1735e-019	9.98939	-0.000321288	0.925169	-0.0024059	0.921616	-0.00266409	0.975089	-0.000900235
61450	26.5306	0	1.98175e-014	0.598065	-0.415827	-0.207914	-1.25329e-018	0.00323016	0.0898798	0.246916	0.195325	-99999	1	1e+030	61450	-99	864000	1	7.00176	12.1176	0.0997043	-1.25329e-019	9.99321	-0.000209548	0.940234	-0.00196946	0.928529	-0.00249808	0.97483	-0.000938174
61451	28.5714	0	1.98175e-014	0.574044	-0.415828	-0.207914	-1.32862e-018	0.00210809	0.0732342	0.228657	0.199851	-99999	1	1e+030	61451	-99	864000	1	7.00164	12.1498	0.0997043	-1.32862e-019	9.99566	-0.000136756	0.952425	-0.00160804	0.935402	-0.00232424	0.974907	-0.00096588
61452	30.6122	0	1.98175e-014	0.551636	-0.415828	-0.207914	-1.39805e-018	0.00137665	0.0595867	0.210546	0.202544	-99999	1	1e+030	61452	-99	864000	1	7.00153	12.1784	0.0997043	-1.39805e-019	9.99722	-8.93062e-005	0.962229	-0.00131053	0.942046	-0.0021487	0.975271	-0.000984201
61453	32.6531	0	1.98175e-014	0.530706	-0.415828	-0.207914	-1.46426e-018	0.000899517	0.0484354	0.192952	0.203603	-99999	1	1e+030	61453	-99	864000	1	7.00142	12.2037	0.0997043	-1.46426e-019	9.99822	-5.83538e-005	0.970076	-0.00106666	0.948339	-0.00197591	0.975876	-0.00099405
61454	34.6939	0	1.98175e-014	0.511118	-0.415828	-0.207914	-1.52481e-018	0.000588085	0.0393461	0.176128	0.203222	-99999	1	1e+030	61454	-99	864000	1	7.00132	12.2256	0.0997043	-1.52481e-019	9.99886	-3.81504e-005	0.976335	-0.0008674	0.954205	-0.00180895	0.976679	-0.000996358
61455	36.7347	0	1.98175e-014	0.492739	-0.415828	-0.207914	-1.58228e-018	0.000384689	0.0319506	0.160232	0.201591	-99999	1	1e+030	61455	-99	864000	1	7.00123	12.2444	0.0997043	-1.58228e-019	9.99927	-2.49557e-005	0.981312	-0.000704953	0.959605	-0.00164992	0.977637	-0.00099204
61456	38.7755	0	1.98175e-014	0.475444	-0.415828	-0.207914	-1.63653e-018	0.000251777	0.0259409	0.145358	0.198887	-99999	1	1e+030	61456	-99	864000	1	7.00114	12.26	0.0997043	-1.63653e-019	9.99953	-1.63333e-005	0.985261	-0.000572742	0.964527	-0.00150011	0.978714	-0.000981974
61457	40.8163	0	1.98175e-014	0.459109	-0.415828	-0.207914	-1.68771e-018	0.000164872	0.0210616	0.131547	0.19527	-99999	1	1e+030	61457	-99	864000	1	7.00106	12.2727	0.0997043	-1.68771e-019	9.9997	-1.06956e-005	0.988389	-0.000465262	0.968975	-0.00136023	0.979877	-0.000966973
61458	42.8571	0	1.98175e-014	0.44361	-0.415828	-0.207914	-1.73605e-018	0.000108017	0.0171019	0.118801	0.190886	-99999	1	1e+030	61458	-99	864000	1	7.00098	12.2822	0.0997043	-1.73605e-019	9.99981	-7.00732e-006	0.990863	-0.000377956	0.972967	-0.00123055	0.981097	-0.000947775
61459	44.898	0	1.98175e-014	0.42882	-0.415828	-0.207914	-1.78214e-018	7.08009e-005	0.0138896	0.107098	0.185861	-99999	1	1e+030	61459	-99	864000	1	7.0009	12.2887	0.0997043	-1.78214e-019	9.99988	-4.59302e-006	0.992817	-0.000307069	0.976528	-0.00111101	0.982349	-0.000925032
61460	46.9388	0	1.98175e-014	0.414607	-0.415828	-0.207914	-1.8262e-018	4.64273e-005	0.0112836	0.0963946	0.180305	-99999	1	1e+030	61460	-99	864000	1	7.00083	12.2922	0.0997043	-1.8262e-019	9.99992	-3.01185e-006	0.994359	-0.000249528	0.979688	-0.00100132	0.983612	-0.000899308
61461	48.9796	0	1.98175e-014	0.400838	-0.415828	-0.207914	-1.86903e-018	3.04566e-005	0.00916952	0.0866382	0.174308	-99999	1	1e+030	61461	-99	864000	1	7.00077	12.2927	0.0997043	-1.86903e-019	9.99995	-1.97579e-006	0.995574	-0.000202822	0.98248	-0.000901046	0.984869	-0.000871088
61462	51.0204	0	1.98175e-014	0.387373	-0.415828	-0.207914	-1.91147e-018	1.99864e-005	0.00745405	0.0777676	0.167947	-99999	1	1e+030	61462	-99	864000	1	7.0007	12.2903	0.0997043	-1.91147e-019	9.99997	-1.29656e-006	0.996531	-0.000164908	0.984936	-0.000809648	0.986105	-0.000840773
61463	53.0612	0	1.98175e-014	0.374069	-0.415828	-0.207914	-1.95307e-018	1.31188e-005	0.00606162	0.0697177	0.161281	-99999	1	1e+030	61463	-99	864000	1	7.00064	12.2853	0.0997043	-1.95307e-019	9.99998	-8.51044e-007	0.997284	-0.000134123	0.987089	-0.000726526	0.987308	-0.00080869
61464	55.102	0	1.98175e-014	0.36078	-0.415828	-0.207914	-1.99407e-018	8.61262e-006	0.00493097	0.0624229	0.15436	-99999	1	1e+030	61464	-99	864000	1	7.00059	12.2779	0.0997043	-1.99407e-019	9.99999	-5.58721e-007	0.997876	-0.000109118	0.98897	-0.000651055	0.988469	-0.000775101
61465	57.1429	0	1.98175e-014	0.347362	-0.415828	-0.207914	-2.03611e-018	5.65631e-006	0.00401245	0.0558182	0.14722	-99999	1	1e+030	61465	-99	864000	1	7.00053	12.2687	0.0997043	-2.03611e-019	9.99999	-3.66938e-007	0.998341	-8.88008e-005	0.990608	-0.000582608	0.98958	-0.000740214
61466	59.1837	0	1.98175e-014	0.33368	-0.415828	-0.207914	-2.07831e-018	3.71761e-006	0.00326587	0.0498409	0.139892	-99999	1	1e+030	61466	-99	864000	1	7.00048	12.2585	0.0997043	-2.07831e-019	9.99999	-2.4117e-007	0.998706	-7.22836e-005	0.99203	-0.00052057	0.990635	-0.000704199
61467	61.2245	0	1.98175e-014	0.31961	-0.415828	-0.207914	-2.12216e-018	2.44716e-006	0.00265868	0.044432	0.1324	-99999	1	1e+030	61467	-99	864000	1	7.00043	12.2483	0.0997043	-2.12216e-019	10	-1.58753e-007	0.998993	-5.88483e-005	0.993261	-0.000464356	0.991631	-0.000667196
61468	63.2653	0	1.98175e-014	0.305048	-0.415828	-0.207914	-2.16804e-018	1.61617e-006	0.00216453	0.0395365	0.124767	-99999	1	1e+030	61468	-99	864000	1	7.00038	12.2395	0.0997043	-2.16804e-019	10	-1.04845e-007	0.999217	-4.79131e-005	0.994323	-0.000413415	0.992565	-0.000629339
61469	65.3061	0	1.98175e-014	0.289918	-0.415828	-0.207914	-2.21536e-018	1.07417e-006	0.00176211	0.0351037	0.117016	-99999	1	1e+030	61469	-99	864000	1	7.00034	12.2331	0.0997043	-2.21536e-019	10	-6.96837e-008	0.999393	-3.90067e-005	0.995237	-0.00036724	0.993434	-0.00059076
61470	67.3469	0	1.98175e-014	0.274179	-0.415828	-0.207914	-2.26431e-018	7.20732e-007	0.00143414	0.0310883	0.109177	-99999	1	1e+030	61470	-99	864000	1	7.00029	12.2299	0.0997043	-2.26431e-019	10	-4.67555e-008	0.99953	-3.17476e-005	0.99602	-0.000325372	0.994238	-0.000551615
61471	69.3878	0	1.98175e-014	0.257831	-0.415829	-0.207914	-2.31488e-018	4.8933e-007	0.00116665	0.0274497	0.101281	-99999	1	1e+030	61471	-99	864000	1	7.00025	12.23	0.0997043	-2.31488e-019	10	-3.1744e-008	0.999637	-2.58268e-005	0.99669	-0.0002874	0.994976	-0.000512084
61472	71.4286	0	1.98175e-014	0.240916	-0.415829	-0.207914	-2.36772e-018	3.36984e-007	0.000948314	0.0241522	0.0933695	-99999	1	1e+030	61472	-99	864000	1	7.0002	12.2329	0.0997043	-2.36772e-019	10	-2.18609e-008	0.99972	-2.09938e-005	0.99726	-0.000252962	0.99565	-0.000472384
61473	73.4694	0	1.98175e-014	0.223518	-0.415829	-0.207914	-2.42218e-018	2.338e-007	0.000769974	0.0211647	0.0854894	-99999	1	1e+030	61473	-99	864000	1	7.00016	12.2377	0.0997043	-2.42218e-019	10	-1.51672e-008	0.999785	-1.70459e-005	0.997744	-0.000221739	0.996261	-0.000432764
61474	75.5102	0	1.98175e-014	0.205761	-0.415829	-0.207914	-2.47746e-018	1.56836e-007	0.00062421	0.0184601	0.0776939	-99999	1	1e+030	61474	-99	864000	1	7.00012	12.2436	0.0997043	-2.47746e-019	10	-1.01743e-008	0.999835	-1.38192e-005	0.998153	-0.000193456	0.99681	-0.000393504
61475	77.551	0	1.98175e-014	0.187807	-0.415829	-0.207914	-2.53355e-018	9.11247e-008	0.000505031	0.0160157	0.0700429	-99999	1	1e+030	61475	-99	864000	1	7.00009	12.2498	0.0997043	-2.53355e-019	10	-5.91147e-009	0.999875	-1.11809e-005	0.998496	-0.00016788	0.9973	-0.000354917
61476	79.5918	0	1.98175e-014	0.169856	-0.415829	-0.207914	-2.58946e-018	3.07002e-008	0.000407589	0.0138124	0.0626024	-99999	1	1e+030	61476	-99	864000	1	7.00005	12.2555	0.0997043	-2.58946e-019	10	-1.99159e-009	0.999905	-9.02395e-006	0.998784	-0.000144815	0.997734	-0.000317346
61477	81.6327	0	1.98175e-014	0.152127	-0.415829	-0.207914	-2.64433e-018	-4.16803e-008	0.000327961	0.0118337	0.0554401	-99999	1	1e+030	61477	-99	864000	1	7.00002	12.2606	0.0997043	-2.64433e-019	10	-0	0.999928	-7.26114e-006	0.999023	-0.000124093	0.998114	-0.000281143
61478	83.6735	0	1.98175e-014	0.134847	-0.415829	-0.207914	-2.69838e-018	-1.26543e-007	0.000262943	0.010065	0.0486215	-99999	1	1e+030	61478	-99	864000	1	6.99998	12.2647	0.0997043	-2.69838e-019	10	-0	0.999946	-5.82162e-006	0.99922	-0.000105564	0.998445	-0.000246647
61479	85.7143	0	1.98175e-014	0.118238	-0.415829	-0.207914	-2.75057e-018	-2.03631e-007	0.000209914	0.00849313	0.0422059	-99999	1	1e+030	61479	-99	864000	1	6.99995	12.2677	0.0997043	-2.75057e-019	10	-0	0.999959	-4.64756e-006	0.999383	-8.90909e-005	0.998729	-0.000214165
61480	87.7551	0	1.98175e-014	0.102505	-0.415829	-0.207914	-2.79931e-018	-2.6993e-007	0.000166756	0.00710586	0.0362454	-99999	1	1e+030	61480	-99	864000	1	6.99993	12.2696	0.0997043	-2.79931e-019	10	-0	0.99997	-3.69202e-006	0.999515	-7.45485e-005	0.998972	-0.000183969
61481	89.7959	0	1.98175e-014	0.0878267	-0.415829	-0.207914	-2.84497e-018	-3.20669e-007	0.000131731	0.00589129	0.030781	-99999	1	1e+030	61481	-99	864000	1	6.9999	12.2703	0.0997043	-2.84497e-019	10	-0	0.999978	-2.91656e-006	0.999622	-6.18135e-005	0.999176	-0.000156271
61482	91.8367	0	1.98175e-014	0.0743444	-0.415829	-0.207914	-2.88754e-018	-3.53042e-007	0.000103409	0.00483739	0.02584	-99999	1	1e+030	61482	-99	864000	1	6.99988	12.27	0.0997043	-2.88754e-019	10	-0	0.999983	-2.28951e-006	0.999708	-5.07609e-005	0.999347	-0.000131215
61483	93.8776	0	1.98175e-014	0.062161	-0.415829	-0.207914	-2.92483e-018	-3.7052e-007	8.06208e-005	0.0039323	0.0214378	-99999	1	1e+030	61483	-99	864000	1	6.99986	12.2686	0.0997043	-2.92483e-019	10	-0	0.999988	-1.78497e-006	0.999777	-4.12672e-005	0.999488	-0.000108882
61484	95.9184	0	1.98175e-014	0.0514199	-0.415829	-0.207914	-2.95879e-018	-3.83813e-007	6.25139e-005	0.00316937	0.0176052	-99999	1	1e+030	61484	-99	864000	1	6.99984	12.2662	0.0997043	-2.95879e-019	10	-0	0.999991	-1.38407e-006	0.999831	-3.32634e-005	0.999602	-8.94316e-005
61485	97.9592	0	1.98175e-014	0.0428047	-0.415829	-0.207914	-2.98625e-018	-3.61702e-007	4.91301e-005	0.00257823	0.0145606	-99999	1	1e+030	61485	-99	864000	1	6.99983	12.2635	0.0997043	-2.98625e-019	10	-0	0.999993	-1.08775e-006	0.99987	-2.70611e-005	0.999687	-7.39768e-005
61486	100	0	1.98175e-014	0.0389422	-0.415829	-0.207914	-2.99833e-018	-2.58426e-007	4.3306e-005	0.00231627	0.0131997	-99999	1	1e+030	61486	-99	864000	1	6.99982	12.2618	0.0997043	-2.99833e-019	10	-0	0.999994	-9.58806e-007	0.999887	-2.43125e-005	0.999725	-6.70682e-005
61487	100	2.08333	1.98175e-014	0.0359975	-0.415829	-0.207914	-3.00693e-018	-1.06109e-006	3.97859e-005	0.00213627	0.0121941	-99999	1	1e+030	61487	-99	864000	1	6.99982	12.2626	0.0997043	-3.00693e-019	10	-0	0.999995	-8.80871e-007	0.999896	-2.24233e-005	0.999747	-6.19596e-005
61488	100	4.16667	1.98175e-014	0.0290778	-0.415829	-0.207914	-3.02842e-018	-4.3068e-006	3.15897e-005	0.00171478	0.00983382	-99999	1	1e+030	61488	-99	864000	1	6.99981	12.2645	0.0997043	-3.02842e-019	10	-0	0.999996	-6.99404e-007	0.999918	-1.79996e-005	0.999798	-4.99689e-005
61489	100	6.25	1.98175e-014	0.0205645	-0.415829	-0.207914	-3.05587e-018	-1.03792e-005	2.17635e-005	0.00120138	0.00693859	-99999	1	1e+030	61489	-99	864000	1	6.9998	12.2664	0.0997043	-3.05587e-019	10	-0	0.999997	-4.8185e-007	0.999944	-1.2611e-005	0.999861	-3.52595e-005
61490	100	8.33333	1.98175e-014	0.0123242	-0.415829	-0.207914	-3.08062e-018	-1.78553e-005	1.2444e-005	0.000708445	0.00414304	-99999	1	1e+030	61490	-99	864000	1	6.99978	12.2669	0.0997043	-3.08062e-019	10	-0	0.999999	-2.75513e-007	0.999968	-7.43701e-006	0.99992	-2.10558e-005
61491	100	10.4167	1.98175e-014	0.00625596	-0.415829	-0.207914	-3.10029e-018	-2.29471e-005	5.75257e-006	0.000351061	0.00209368	-99999	1	1e+030	61491	-99	864000	1	6.99977	12.2647	0.0997043	-3.10029e-019	10	-0	0.999999	-1.27364e-007	0.999985	-3.68578e-006	0.999961	-1.06424e-005
61492	100	12.5	1.98175e-014	0.00263345	-0.415829	-0.207914	-3.11195e-018	-2.2692e-005	1.44967e-006	0.000142324	0.000877504	-99999	1	1e+030	61492	-99	864000	1	6.99977	12.2602	0.0997043	-3.11195e-019	10	-0	1	-3.2096e-008	0.999994	-1.49523e-006	0.999985	-4.46167e-006
61493	100	14.5833	1.98175e-014	0.000854109	-0.415829	-0.207914	-3.11769e-018	-1.76508e-005	-1.71298e-006	4.32126e-005	0.00028403	-99999	1	1e+030	61493	-99	864000	1	6.99977	12.2553	0.0997043	-3.11769e-019	10	-0	1	-0	0.999998	-4.54471e-007	0.999996	-1.44489e-006
61494	100	16.6667	1.98175e-014	0.000182384	-0.415829	-0.207914	-3.11974e-018	-1.0849e-005	-3.29208e-006	7.95053e-006	6.15849e-005	-99999	1	1e+030	61494	-99	864000	1	6.99977	12.2535	0.0997043	-3.11974e-019	10	-0	1	-0	1	-8.36165e-008	0.999999	-3.13663e-007
61495	100	18.75	1.98175e-014	9.90071e-006	-0.415829	-0.207914	-3.12037e-018	-5.17884e-006	-2.88223e-006	-2.35041e-007	4.64016e-006	-99999	1	1e+030	61495	-99	864000	1	6.99977	12.257	0.0997043	-3.12037e-019	10	-0	1	-0	1	-0	1	-2.44219e-008
61496	100	20.8333	1.98175e-014	-7.72501e-006	-0.415829	-0.207914	-3.12036e-018	-1.75213e-006	-1.54317e-006	-7.57252e-007	-1.68883e-006	-99999	1	1e+030	61496	-99	864000	1	6.99977	12.2659	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-0
61497	100	22.9167	1.98175e-014	-1.10932e-006	-0.415829	-0.207914	-3.12037e-018	-3.74605e-007	-4.46004e-007	-1.81641e-007	-4.91343e-008	-99999	1	1e+030	61497	-99	864000	1	6.99977	12.2698	0.0997043	-3.12037e-019	10	-0	1	-0	1	-0	1	-0
61498	100	25	1.98175e-014	2.98532e-007	-0.415829	-0.207914	-3.12077e-018	-1.6699e-007	-1.14411e-007	-2.22317e-008	1.88679e-007	-99999	1	1e+030	61498	-99	864000	1	6.99977	12.2747	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-9.93045e-010
61499	97.9592	25	1.98175e-014	-1.43621e-007	-0.415829	-0.207914	-3.12016e-018	-2.11777e-007	-1.80477e-007	-6.02435e-008	8.90338e-008	-99999	1	1e+030	61499	-99	864000	1	6.99977	12.2746	0.0997043	-3.12016e-019	10	-0	1	-0	1	-0	1	-4.68599e-010
61500	95.9184	25	1.98175e-014	-3.50117e-007	-0.415829	-0.207914	-3.12077e-018	-2.57763e-007	-2.32078e-007	-8.92169e-008	5.93101e-008	-99999	1	1e+030	61500	-99	864000	1	6.99977	12.2753	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-3.12159e-010
61501	93.8776	25	1.98175e-014	-5.41336e-007	-0.415829	-0.207914	-3.12036e-018	-3.01572e-007	-2.82778e-007	-1.20919e-007	3.51385e-008	-99999	1	1e+030	61501	-99	864000	1	6.99977	12.2762	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-1.8494e-010
61502	91.8367	25	1.98175e-014	-8.7867e-007	-0.415829	-0.207914	-3.12077e-018	-3.45687e-007	-3.35829e-007	-1.6321e-007	-3.76839e-008	-99999	1	1e+030	61502	-99	864000	1	6.99977	12.2759	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-0
61503	89.7959	25	1.98175e-014	-8.91216e-007	-0.415829	-0.207914	-3.12037e-018	-3.88874e-007	-3.94508e-007	-1.88197e-007	2.95873e-009	-99999	1	1e+030	61503	-99	864000	1	6.99977	12.2776	0.0997043	-3.12037e-019	10	-0	1	-0	1	-0	1	-1.55722e-011
61504	87.7551	25	1.98175e-014	-9.019e-007	-0.415829	-0.207914	-3.12056e-018	-4.29933e-007	-4.49819e-007	-2.16062e-007	3.84923e-008	-99999	1	1e+030	61504	-99	864000	1	6.99977	12.2792	0.0997043	-3.12056e-019	10	-0	1	-0	1	-0	1	-2.02591e-010
61505	85.7143	25	1.98175e-014	-9.66081e-007	-0.415829	-0.207914	-3.12057e-018	-4.63583e-007	-4.99439e-007	-2.4768e-007	5.18305e-008	-99999	1	1e+030	61505	-99	864000	1	6.99977	12.2799	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-2.72792e-010
61506	83.6735	25	1.98175e-014	-1.05074e-006	-0.415829	-0.207914	-3.12036e-018	-4.8835e-007	-5.41751e-007	-2.80074e-007	5.33147e-008	-99999	1	1e+030	61506	-99	864000	1	6.99977	12.2803	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-2.80604e-010
61507	81.6327	25	1.98175e-014	-1.12426e-006	-0.415829	-0.207914	-3.12036e-018	-5.03163e-007	-5.74608e-007	-3.09949e-007	5.20079e-008	-99999	1	1e+030	61507	-99	864000	1	6.99977	12.2805	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-2.73726e-010
61508	79.5918	25	1.98175e-014	-1.17253e-006	-0.415829	-0.207914	-3.12075e-018	-5.07471e-007	-5.96104e-007	-3.34816e-007	5.08937e-008	-99999	1	1e+030	61508	-99	864000	1	6.99977	12.2806	0.0997043	-3.12075e-019	10	-0	1	-0	1	-0	1	-2.67862e-010
61509	77.551	25	1.98175e-014	-1.19135e-006	-0.415829	-0.207914	-3.12057e-018	-5.01179e-007	-6.04882e-007	-3.5271e-007	5.00868e-008	-99999	1	1e+030	61509	-99	864000	1	6.99977	12.2809	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-2.63615e-010
61510	75.5102	25	1.98175e-014	-1.17723e-006	-0.415829	-0.207914	-3.12057e-018	-4.84421e-007	-5.99973e-007	-3.61834e-007	5.00574e-008	-99999	1	1e+030	61510	-99	864000	1	6.99977	12.2807	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-2.6346e-010
61511	73.4694	25	1.98175e-014	-1.12734e-006	-0.415829	-0.207914	-3.12097e-018	-4.5775e-007	-5.80887e-007	-3.60722e-007	5.16022e-008	-99999	1	1e+030	61511	-99	864000	1	6.99977	12.2803	0.0997043	-3.12097e-019	10	-0	1	-0	1	-0	1	-2.71591e-010
61512	71.4286	25	1.98175e-014	-1.04032e-006	-0.415829	-0.207914	-3.12056e-018	-4.22458e-007	-5.48022e-007	-3.4834e-007	5.56961e-008	-99999	1	1e+030	61512	-99	864000	1	6.99977	12.2797	0.0997043	-3.12056e-019	10	-0	1	-0	1	-0	1	-2.93138e-010
