              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	
          42000	          18000	            200	         100000	 1	   8.4026560292e+00	   2.7077987387e+00	   1.1685848658e+00	   1.9521154811e+02	   4.9141769288e+00	   4.9893054755e+02	   2.2567279789e+01	   3.9286133027e+01	
          48000	          18000	            200	         100000	 1	   8.3779865207e+00	   2.8541094367e+00	   1.2340234954e+00	   1.9423391625e+02	   4.7656848498e+00	   4.9814898394e+02	   2.2567006373e+01	   3.5348943616e+01	
          54000	          18000	            200	         100000	 1	   8.3488396780e+00	   3.0382071112e+00	   1.3163567876e+00	   1.9325504748e+02	   4.7419726761e+00	   4.9735810651e+02	   2.2566961012e+01	   3.1198949047e+01	
          60000	          18000	            200	         100000	 1	   8.3405449067e+00	   3.0929585090e+00	   1.3408428688e+00	   1.9298180451e+02	   4.7407184066e+00	   4.9714160379e+02	   2.2566958139e+01	   3.0113073955e+01	
          66000	          18000	            200	         100000	 1	   8.3263677693e+00	   3.1890646782e+00	   1.3838237266e+00	   1.9251537640e+02	   4.7404279513e+00	   4.9677742970e+02	   2.2566956598e+01	   2.8346466536e+01	
          72000	          18000	            200	         100000	 1	   8.3155527902e+00	   3.2645896031e+00	   1.4176002861e+00	   1.9215680821e+02	   4.7402614579e+00	   4.9650176504e+02	   2.2566955503e+01	   2.7066042910e+01	
          78000	          18000	            200	         100000	 1	   8.3018046761e+00	   3.3634511271e+00	   1.4618136824e+00	   1.9169678610e+02	   4.7402010579e+00	   4.9615317344e+02	   2.2566954363e+01	   2.5522364616e+01	
          84000	          18000	            200	         100000	 1	   8.2959717777e+00	   3.4063844221e+00	   1.4810146014e+00	   1.9150004186e+02	   4.7401804946e+00	   4.9600580515e+02	   2.2566953879e+01	   2.4893725866e+01	
          90000	          18000	            200	         100000	 1	   8.2964449415e+00	   3.4028775462e+00	   1.4794462176e+00	   1.9151633351e+02	   4.7401591973e+00	   4.9601815563e+02	   2.2566953876e+01	   2.4939889754e+01	
              0	          24000	            200	         100000	 1	   5.8744531298e+00	   2.1979187932e+03	   8.0526184234e+02	   2.3648311747e+04	   4.0546387073e+04	   2.0087209468e+03	   9.6783695484e+01	   4.3861356963e-01	
           6000	          24000	            200	         100000	 1	   6.4061428621e+00	   3.9276364924e+02	   1.6174042582e+02	   6.9828083138e+03	   1.0362952815e+04	   1.5670321613e+03	   4.1527207512e+01	   1.6544113938e-01	
          12000	          24000	            200	         100000	 1	   7.1336843924e+00	   5.1938927008e+01	   2.2501403772e+01	   1.8943657695e+03	   2.2524204557e+03	   9.4309888153e+02	   2.6681336869e+01	   4.4472940398e-01	
          18000	          24000	            200	         100000	 1	   7.9966014993e+00	   6.6418349494e+00	   2.9036251520e+00	   5.4792583363e+02	   4.1641014596e+02	   6.2226297247e+02	   2.3320593047e+01	   8.1656724503e+00	
          24000	          24000	            200	         100000	 1	   8.4392674998e+00	   2.5006151620e+00	   1.0741264173e+00	   2.6167960115e+02	   7.1227557121e+01	   5.2935400036e+02	   2.2688687354e+01	   4.7128527857e+01	
          30000	          24000	            200	         100000	 1	   8.3746725957e+00	   2.8715964389e+00	   1.2415153081e+00	   2.0384607775e+02	   1.4052748473e+01	   5.0293487154e+02	   2.2584008697e+01	   3.5092040438e+01	
          36000	          24000	            200	         100000	 1	   8.4033075465e+00	   2.7033559995e+00	   1.1665534953e+00	   1.9661794463e+02	   6.1586134815e+00	   4.9971090413e+02	   2.2569558112e+01	   3.9448653955e+01	
          42000	          24000	            200	         100000	 1	   8.4135365273e+00	   2.6460652237e+00	   1.1409785159e+00	   1.9550827591e+02	   4.8749177168e+00	   4.9919466404e+02	   2.2567208579e+01	   4.1150354790e+01	
          48000	          24000	            200	         100000	 1	   8.3906037050e+00	   2.7783191445e+00	   1.2001293737e+00	   1.9462217277e+02	   4.7519959166e+00	   4.9847526346e+02	   2.2566982120e+01	   3.7303973309e+01	
          54000	          24000	            200	         100000	 1	   8.3491122505e+00	   3.0364139423e+00	   1.3155547568e+00	   1.9326600968e+02	   4.7415709172e+00	   4.9736824843e+02	   2.2566960295e+01	   3.1239873636e+01	
          60000	          24000	            200	         100000	 1	   8.3302988619e+00	   3.1620810712e+00	   1.3717559420e+00	   1.9264720763e+02	   4.7408113015e+00	   4.9688057542e+02	   2.2566957582e+01	   2.8829953027e+01	
          66000	          24000	            200	         100000	 1	   8.3246259211e+00	   3.2010936789e+00	   1.3892033405e+00	   1.9245868191e+02	   4.7405325039e+00	   4.9673396177e+02	   2.2566956663e+01	   2.8139014662e+01	
          72000	          24000	            200	         100000	 1	   8.3201479199e+00	   3.2322623905e+00	   1.4031427718e+00	   1.9230941388e+02	   4.7402578678e+00	   4.9661866488e+02	   2.2566955834e+01	   2.7601692049e+01	
          78000	          24000	            200	         100000	 1	   8.3076224580e+00	   3.3212222050e+00	   1.4429278286e+00	   1.9189164884e+02	   4.7401833620e+00	   4.9629994217e+02	   2.2566954770e+01	   2.6162391614e+01	
          84000	          24000	            200	         100000	 1	   8.3012097167e+00	   3.3678070479e+00	   1.4637617998e+00	   1.9167600946e+02	   4.7401591513e+00	   4.9613717492e+02	   2.2566954241e+01	   2.5454332388e+01	
          90000	          24000	            200	         100000	 1	   8.2979982353e+00	   3.3914056267e+00	   1.4743157203e+00	   1.9156762008e+02	   4.7401530775e+00	   4.9605584020e+02	   2.2566953984e+01	   2.5106980463e+01	
              0	          30000	            200	         100000	 1	   5.8237762997e+00	   2.5418138002e+03	   9.1568280184e+02	   2.6498033755e+04	   4.5814978894e+04	   2.0462569955e+03	   1.0642916602e+02	   5.1802158990e-01	
           6000	          30000	            200	         100000	 1	   6.3440886675e+00	   4.5820520749e+02	   1.8738115729e+02	   7.8594602430e+03	   1.1753429042e+04	   1.6947906412e+03	   4.4072320842e+01	   1.6759332985e-01	
          12000	          30000	            200	         100000	 1	   7.0822251615e+00	   5.6171229632e+01	   2.4290184169e+01	   2.0600411938e+03	   2.4224183061e+03	   1.0271772243e+03	   2.6992432060e+01	   3.8877200632e-01	
          18000	          30000	            200	         100000	 1	   7.9543716702e+00	   7.0776189899e+00	   3.0940823659e+00	   5.9064883974e+02	   4.4358041764e+02	   6.5663574505e+02	   2.3370324700e+01	   6.9504296615e+00	
          24000	          30000	            200	         100000	 1	   8.4343164113e+00	   2.5041511805e+00	   1.0755866621e+00	   2.6503281356e+02	   6.8877169190e+01	   5.3583588682e+02	   2.2684383786e+01	   4.6193671584e+01	
          30000	          30000	            200	         100000	 1	   8.3657817015e+00	   2.9249958286e+00	   1.2654686858e+00	   2.0117923908e+02	   1.1249322451e+01	   5.0195652182e+02	   2.2578875633e+01	   3.3753202270e+01	
          36000	          30000	            200	         100000	 1	   8.4025355169e+00	   2.7076992230e+00	   1.1685089174e+00	   1.9617341792e+02	   5.7112897148e+00	   4.9951856260e+02	   2.2568739112e+01	   3.9308761138e+01	
          42000	          30000	            200	         100000	 1	   8.4129592326e+00	   2.6492578304e+00	   1.1424065226e+00	   1.9548059021e+02	   4.8547475796e+00	   4.9918378011e+02	   2.2567171617e+01	   4.1051667809e+01	
          48000	          30000	            200	         100000	 1	   8.3876888115e+00	   2.7956376245e+00	   1.2078747145e+00	   1.9452189207e+02	   4.7464175322e+00	   4.9839288096e+02	   2.2566971722e+01	   3.6842440737e+01	
          54000	          30000	            200	         100000	 1	   8.3406307806e+00	   3.0923597367e+00	   1.3405748334e+00	   1.9299069053e+02	   4.7416397430e+00	   4.9715100943e+02	   2.2566959831e+01	   3.0134497708e+01	
          60000	          30000	            200	         100000	 1	   8.3331207594e+00	   3.1428636307e+00	   1.3631613837e+00	   1.9274202401e+02	   4.7409742058e+00	   4.9695535962e+02	   2.2566958082e+01	   2.9181323769e+01	
          66000	          30000	            200	         100000	 1	   8.3347371647e+00	   3.1319264285e+00	   1.3582701023e+00	   1.9279319251e+02	   4.7404370730e+00	   4.9699475940e+02	   2.2566957214e+01	   2.9376906475e+01	
          72000	          30000	            200	         100000	 1	   8.3332912197e+00	   3.1417265657e+00	   1.3626530479e+00	   1.9274321462e+02	   4.7402158166e+00	   4.9695458638e+02	   2.2566956706e+01	   2.9190986348e+01	
          78000	          30000	            200	         100000	 1	   8.3086467246e+00	   3.3138482131e+00	   1.4396299972e+00	   1.9192578892e+02	   4.7401598345e+00	   4.9632573866e+02	   2.2566954803e+01	   2.6274777994e+01	
          84000	          30000	            200	         100000	 1	   8.3034945956e+00	   3.3511272745e+00	   1.4563021637e+00	   1.9175290150e+02	   4.7401540634e+00	   4.9619504419e+02	   2.2566954405e+01	   2.5702639174e+01	
          90000	          30000	            200	         100000	 1	   8.3011486010e+00	   3.3682545930e+00	   1.4639619554e+00	   1.9167391695e+02	   4.7401520695e+00	   4.9613558953e+02	   2.2566954223e+01	   2.5446076416e+01	
              0	          36000	            200	         100000	 1	   5.7589559909e+00	   3.0451939965e+03	   1.0716273408e+03	   3.0587838181e+04	   5.3403455571e+04	   2.0853015825e+03	   1.2032186576e+02	   6.4988120397e-01	
           6000	          36000	            200	         100000	 1	   6.2290735867e+00	   6.2818281674e+02	   2.5289459278e+02	   9.9073314825e+03	   1.5140832923e+04	   1.9133363070e+03	   5.0272872561e+01	   1.8250437071e-01	
          12000	          36000	            200	         100000	 1	   6.9064025662e+00	   8.2044413158e+01	   3.5223451287e+01	   2.7332690586e+03	   3.2823255868e+03	   1.2454414449e+03	   2.8566202568e+01	   2.6011706724e-01	
          18000	          36000	            200	         100000	 1	   7.7514991759e+00	   1.0496468724e+01	   4.5885251305e+00	   8.2521088702e+02	   6.7109899524e+02	   7.8050109030e+02	   2.3786791360e+01	   3.2760273207e+00	
          24000	          36000	            200	         100000	 1	   8.4431720706e+00	   2.3907922001e+00	   1.0235399924e+00	   3.2257928094e+02	   1.1016049174e+02	   5.7625534937e+02	   2.2759964478e+01	   4.8690725830e+01	
          30000	          36000	            200	         100000	 1	   8.3726946829e+00	   2.8816028357e+00	   1.2461190513e+00	   1.9982652171e+02	   9.5511056756e+00	   5.0151209517e+02	   2.2575767027e+01	   3.4737019401e+01	
          36000	          36000	            200	         100000	 1	   8.3957059010e+00	   2.7470214462e+00	   1.1860905499e+00	   1.9604710288e+02	   5.7418971179e+00	   4.9942862996e+02	   2.2568794720e+01	   3.8188105280e+01	
          42000	          36000	            200	         100000	 1	   8.4073321680e+00	   2.6810337761e+00	   1.1566171338e+00	   1.9529997301e+02	   4.8485547685e+00	   4.9903361777e+02	   2.2567159937e+01	   4.0081136077e+01	
          48000	          36000	            200	         100000	 1	   8.3774251035e+00	   2.8575545297e+00	   1.2355650366e+00	   1.9419160765e+02	   4.7452242127e+00	   4.9811962806e+02	   2.2566968878e+01	   3.5267121950e+01	
          54000	          36000	            200	         100000	 1	   8.3330259549e+00	   3.1434971181e+00	   1.3634446065e+00	   1.9274095839e+02	   4.7411619948e+00	   4.9695545937e+02	   2.2566958419e+01	   2.9171272059e+01	
          60000	          36000	            200	         100000	 1	   8.3244953376e+00	   3.2019804492e+00	   1.3895997811e+00	   1.9245766038e+02	   4.7405728246e+00	   4.9673491672e+02	   2.2566956727e+01	   2.8124212065e+01	
          66000	          36000	            200	         100000	 1	   8.3178168242e+00	   3.2486059925e+00	   1.4104519279e+00	   1.9223425586e+02	   4.7402959399e+00	   4.9656217751e+02	   2.2566955733e+01	   2.7330072870e+01	
          72000	          36000	            200	         100000	 1	   8.3138952114e+00	   3.2763359921e+00	   1.4228535477e+00	   1.9210191902e+02	   4.7401878071e+00	   4.9646009761e+02	   2.2566955246e+01	   2.6873182385e+01	
          78000	          36000	            200	         100000	 1	   8.3121342724e+00	   3.2888746833e+00	   1.4284612195e+00	   1.9204194934e+02	   4.7401555088e+00	   4.9641375232e+02	   2.2566955056e+01	   2.6668928759e+01	
          84000	          36000	            200	         100000	 1	   8.3099877160e+00	   3.3042238115e+00	   1.4353257489e+00	   1.9196999456e+02	   4.7401521279e+00	   4.9635891940e+02	   2.2566954890e+01	   2.6424870831e+01	
          90000	          36000	            200	         100000	 1	   8.3088274392e+00	   3.3125527311e+00	   1.4390506560e+00	   1.9193114173e+02	   4.7401515699e+00	   4.9632941896e+02	   2.2566954802e+01	   2.6293883629e+01	
              0	          42000	            200	         100000	 1	   5.7014374973e+00	   3.5728679783e+03	   1.2284166679e+03	   3.4762930918e+04	   6.1198445733e+04	   2.0985123415e+03	   1.3459279162e+02	   8.0509571248e-01	
           6000	          42000	            200	         100000	 1	   6.1240059107e+00	   8.4322536901e+02	   3.3370428815e+02	   1.2296506986e+04	   1.9186659948e+04	   2.1238412383e+03	   5.7678845186e+01	   2.0999527519e-01	
          12000	          42000	            200	         100000	 1	   6.7354479723e+00	   1.2190157755e+02	   5.1880014983e+01	   3.6162543669e+03	   4.4697919148e+03	   1.4951243119e+03	   3.0739402341e+01	   1.9266075322e-01	
          18000	          42000	            200	         100000	 1	   7.5145088880e+00	   1.6801196986e+01	   7.3299474702e+00	   1.1558063690e+03	   9.9729928218e+02	   9.5416472698e+02	   2.4383833731e+01	   1.4201459510e+00	
          24000	          42000	            200	         100000	 1	   8.3277754583e+00	   2.9019055138e+00	   1.2485000040e+00	   4.1754612222e+02	   1.7806012573e+02	   6.4499773618e+02	   2.2884263581e+01	   3.0788137780e+01	
          30000	          42000	            200	         100000	 1	   8.3937866531e+00	   2.7536690564e+00	   1.1889592787e+00	   1.9906598131e+02	   7.8309000583e+00	   5.0164837296e+02	   2.2572619058e+01	   3.7975631144e+01	
          36000	          42000	            200	         100000	 1	   8.4047523137e+00	   2.6943716851e+00	   1.1625485892e+00	   1.9623028708e+02	   5.5559981377e+00	   4.9969261023e+02	   2.2568454938e+01	   3.9690382857e+01	
          42000	          42000	            200	         100000	 1	   8.4151843139e+00	   2.6367498845e+00	   1.1368129061e+00	   1.9554673656e+02	   4.8379341966e+00	   4.9925292044e+02	   2.2567140969e+01	   4.1448114460e+01	
          48000	          42000	            200	         100000	 1	   8.3791165950e+00	   2.8472424535e+00	   1.2309532089e+00	   1.9424844999e+02	   4.7469053516e+00	   4.9816629204e+02	   2.2566972065e+01	   3.5525074850e+01	
          54000	          42000	            200	         100000	 1	   8.3310372828e+00	   3.1570272923e+00	   1.3694956330e+00	   1.9267492780e+02	   4.7413531234e+00	   4.9690350488e+02	   2.2566958627e+01	   2.8927105495e+01	
          60000	          42000	            200	         100000	 1	   8.3236741033e+00	   3.2076801928e+00	   1.3921489030e+00	   1.9242906832e+02	   4.7405359370e+00	   4.9671210284e+02	   2.2566956600e+01	   2.8027226184e+01	
          66000	          42000	            200	         100000	 1	   8.3180580151e+00	   3.2469173155e+00	   1.4096967751e+00	   1.9224081012e+02	   4.7402747353e+00	   4.9656642268e+02	   2.2566955712e+01	   2.7359855773e+01	
          72000	          42000	            200	         100000	 1	   8.3137907167e+00	   3.2770852096e+00	   1.4231886741e+00	   1.9209714672e+02	   4.7401842818e+00	   4.9645575321e+02	   2.2566955232e+01	   2.6863254894e+01	
          78000	          42000	            200	         100000	 1	   8.3105265876e+00	   3.3003687142e+00	   1.4336016938e+00	   1.9198706849e+02	   4.7401567374e+00	   4.9637136435e+02	   2.2566954939e+01	   2.6489193988e+01	
          84000	          42000	            200	         100000	 1	   8.3078325631e+00	   3.3197186671e+00	   1.4422554966e+00	   1.9189672616e+02	   4.7401522433e+00	   4.9630272689e+02	   2.2566954729e+01	   2.6185306549e+01	
          90000	          42000	            200	         100000	 1	   8.3063468270e+00	   3.3304426038e+00	   1.4470515172e+00	   1.9184695279e+02	   4.7401515505e+00	   4.9626507732e+02	   2.2566954616e+01	   2.6019259590e+01	
              0	          48000	            200	         100000	 1	   5.6772113028e+00	   3.8201582326e+03	   1.2996788595e+03	   3.6687718882e+04	   6.4803892182e+04	   2.0979730732e+03	   1.4119361574e+02	   8.8328160210e-01	
           6000	          48000	            200	         100000	 1	   6.0803047227e+00	   9.5226526658e+02	   3.7387732139e+02	   1.3458694649e+04	   2.1175926963e+04	   2.2168642046e+03	   6.1320290574e+01	   2.2647033014e-01	
          12000	          48000	            200	         100000	 1	   6.6650795018e+00	   1.4428528699e+02	   6.1144115082e+01	   4.0767274277e+03	   5.1046965487e+03	   1.6157270050e+03	   3.1901339783e+01	   1.7563189708e-01	
          18000	          48000	            200	         100000	 1	   7.4088138683e+00	   2.0775729465e+01	   9.0491430250e+00	   1.3419837004e+03	   1.1848707097e+03	   1.0497140617e+03	   2.4727119285e+01	   1.0009481217e+00	
          24000	          48000	            200	         100000	 1	   8.2516418944e+00	   3.3167122422e+00	   1.4310321693e+00	   4.7725006706e+02	   2.2089311467e+02	   6.8833460039e+02	   2.2962672334e+01	   2.2771606605e+01	
          30000	          48000	            200	         100000	 1	   8.6475593396e+00	   1.6260036550e+00	   6.8458662035e-01	   2.1472946951e+02	   1.1711719198e+01	   5.1609238977e+02	   2.2579736574e+01	   1.1172140093e+02	
          36000	          48000	            200	         100000	 1	   8.5178583855e+00	   2.1253912416e+00	   9.0808319706e-01	   2.0062924195e+02	   5.9888137998e+00	   5.0364852709e+02	   2.2569253548e+01	   6.4237987895e+01	
          42000	          48000	            200	         100000	 1	   8.4976310414e+00	   2.2182806327e+00	   9.4966712340e-01	   1.9827823149e+02	   4.9017026881e+00	   5.0171374585e+02	   2.2567262288e+01	   5.8848399208e+01	
          48000	          48000	            200	         100000	 1	   8.4526248589e+00	   2.4368712425e+00	   1.0474290158e+00	   1.9660766143e+02	   4.7571516555e+00	   5.0020098690e+02	   2.2566995246e+01	   4.8570435853e+01	
          54000	          48000	            200	         100000	 1	   8.4007439091e+00	   2.7190368834e+00	   1.1736178867e+00	   1.9493235229e+02	   4.7422483079e+00	   4.9873825417e+02	   2.2566964909e+01	   3.8924990800e+01	
          60000	          48000	            200	         100000	 1	   8.3925819382e+00	   2.7666704111e+00	   1.1949205064e+00	   1.9466710411e+02	   4.7406269834e+00	   4.9851385023e+02	   2.2566961431e+01	   3.7585388984e+01	
          66000	          48000	            200	         100000	 1	   8.3877841697e+00	   2.7951049435e+00	   1.2076369846e+00	   1.9451112850e+02	   4.7402949288e+00	   4.9838247851e+02	   2.2566960519e+01	   3.6819046060e+01	
          72000	          48000	            200	         100000	 1	   8.3828115643e+00	   2.8249167587e+00	   1.2209694008e+00	   1.9434991397e+02	   4.7401911473e+00	   4.9824760412e+02	   2.2566960012e+01	   3.6042845538e+01	
          78000	          48000	            200	         100000	 1	   8.3770270647e+00	   2.8600370874e+00	   1.2366758699e+00	   1.9416297996e+02	   4.7401593762e+00	   4.9809259671e+02	   2.2566959579e+01	   3.5161928867e+01	
          84000	          48000	            200	         100000	 1	   8.3711707178e+00	   2.8960826673e+00	   1.2527961076e+00	   1.9397440959e+02	   4.7401534928e+00	   4.9793784330e+02	   2.2566959185e+01	   3.4293770673e+01	
          90000	          48000	            200	         100000	 1	   8.3667994562e+00	   2.9233148615e+00	   1.2649748456e+00	   1.9383356701e+02	   4.7401525374e+00	   4.9782307483e+02	   2.2566958895e+01	   3.3660217536e+01	
              0	              0	            300	         100000	 1	   5.7203719281e+00	   3.3668361129e+03	   1.1678130555e+03	   3.3202700666e+04	   5.8240759103e+04	   2.1136093426e+03	   1.2917782094e+02	   7.4621585402e-01	
           6000	              0	            300	         100000	 1	   6.1675193174e+00	   7.5506053708e+02	   3.0089925835e+02	   1.1278751940e+04	   1.7498285565e+04	   2.0132165565e+03	   5.4588312832e+01	   1.9762147988e-01	
          12000	              0	            300	         100000	 1	   6.7892833609e+00	   1.1444591691e+02	   4.8826138785e+01	   3.3228720981e+03	   4.1924971565e+03	   1.3261156594e+03	   3.0232137462e+01	   2.1139089157e-01	
          18000	              0	            300	         100000	 1	   7.5622978253e+00	   1.6621508704e+01	   7.2631434778e+00	   1.0469816716e+03	   9.7266874603e+02	   8.3064653997e+02	   2.4338807246e+01	   1.6663016321e+00	
          24000	              0	            300	         100000	 1	   8.2527946866e+00	   3.6164329134e+00	   1.5669370383e+00	   3.9968897794e+02	   2.0658256017e+02	   5.9861572588e+02	   2.2936477402e+01	   2.2463578949e+01	
          30000	              0	            300	         100000	 1	   8.4678038250e+00	   2.3431411686e+00	   1.0046858067e+00	   2.2773004362e+02	   3.1272635225e+01	   5.1836392425e+02	   2.2615540026e+01	   5.2526654116e+01	
          36000	              0	            300	         100000	 1	   8.5639483189e+00	   1.9301859599e+00	   8.2061302540e-01	   2.1025511474e+02	   1.2865668531e+01	   5.0996843900e+02	   2.2581845736e+01	   7.8375212490e+01	
          42000	              0	            300	         100000	 1	   8.6221517080e+00	   1.7177340240e+00	   7.2568509058e-01	   2.0947647858e+02	   1.0370175716e+01	   5.1052566413e+02	   2.2577279531e+01	   1.0011594490e+02	
          48000	              0	            300	         100000	 1	   8.4761012207e+00	   2.3192554642e+00	   9.9480308465e-01	   1.9833197743e+02	   5.5064163853e+00	   5.0153062822e+02	   2.2568368258e+01	   5.3728100479e+01	
          54000	              0	            300	         100000	 1	   8.4066526389e+00	   2.6850502291e+00	   1.1584157164e+00	   1.9520802146e+02	   4.8116040302e+00	   4.9895416114e+02	   2.2567092248e+01	   3.9919093660e+01	
          60000	              0	            300	         100000	 1	   8.3933897451e+00	   2.7619282888e+00	   1.1927996584e+00	   1.9469628891e+02	   4.7467486452e+00	   4.9853473650e+02	   2.2566972690e+01	   3.7712768261e+01	
          66000	              0	            300	         100000	 1	   8.3860770159e+00	   2.8053097498e+00	   1.2122008214e+00	   1.9445451972e+02	   4.7410760498e+00	   4.9833371796e+02	   2.2566961841e+01	   3.6552451228e+01	
          72000	              0	            300	         100000	 1	   8.3798863312e+00	   2.8426181438e+00	   1.2288857927e+00	   1.9425536402e+02	   4.7403599948e+00	   4.9816887861e+02	   2.2566960132e+01	   3.5597927728e+01	
          78000	              0	            300	         100000	 1	   8.3744027133e+00	   2.8761237338e+00	   1.2438700703e+00	   1.9407948961e+02	   4.7402165010e+00	   4.9802436395e+02	   2.2566959513e+01	   3.4772548866e+01	
          84000	              0	            300	         100000	 1	   8.3686514118e+00	   2.9117360001e+00	   1.2597965056e+00	   1.9389475594e+02	   4.7401751211e+00	   4.9787358326e+02	   2.2566959059e+01	   3.3927614628e+01	
          90000	              0	            300	         100000	 1	   8.3625479558e+00	   2.9500655244e+00	   1.2769381818e+00	   1.9369792591e+02	   4.7401600739e+00	   4.9771392338e+02	   2.2566958625e+01	   3.3053465511e+01	
              0	           6000	            300	         100000	 1	   5.7394927234e+00	   3.1875730484e+03	   1.1143960571e+03	   3.1793270139e+04	   5.5601617975e+04	   2.1128453160e+03	   1.2434611542e+02	   6.9418095731e-01	
           6000	           6000	            300	         100000	 1	   6.1960106117e+00	   6.9752169563e+02	   2.7926531472e+02	   1.0629943092e+04	   1.6402459521e+04	   1.9556672997e+03	   5.2582379918e+01	   1.9030681430e-01	
          12000	           6000	            300	         100000	 1	   6.8160216738e+00	   1.0839791572e+02	   4.6317532766e+01	   3.1625426170e+03	   3.9859969833e+03	   1.2760245105e+03	   2.9854217151e+01	   2.2073141303e-01	
          18000	           6000	            300	         100000	 1	   7.5790965417e+00	   1.6254703868e+01	   7.1078500012e+00	   9.9401186326e+02	   9.2309305233e+02	   8.0219387298e+02	   2.4248061154e+01	   1.7540026503e+00	
          24000	           6000	            300	         100000	 1	   8.2240510929e+00	   3.8881002871e+00	   1.6887918858e+00	   3.7221489798e+02	   1.8410355691e+02	   5.8228032383e+02	   2.2895320909e+01	   1.9762362186e+01	
          30000	           6000	            300	         100000	 1	   8.2300286070e+00	   3.9177668355e+00	   1.7086410050e+00	   2.1210747991e+02	   2.5434025393e+01	   5.0684291825e+02	   2.2604833967e+01	   1.9067928543e+01	
          36000	           6000	            300	         100000	 1	   8.3349191037e+00	   3.1265049929e+00	   1.3556655817e+00	   1.9755090101e+02	   8.7479423248e+00	   4.9983436532e+02	   2.2574294033e+01	   2.9542895745e+01	
          42000	           6000	            300	         100000	 1	   8.3620486338e+00	   2.9511170902e+00	   1.2773290955e+00	   1.9589952839e+02	   6.5508950706e+00	   4.9907504232e+02	   2.2570273624e+01	   3.3107567281e+01	
          48000	           6000	            300	         100000	 1	   8.3431782925e+00	   3.0750247728e+00	   1.3328092760e+00	   1.9341869687e+02	   5.0096905822e+00	   4.9744163939e+02	   2.2567450746e+01	   3.0492987779e+01	
          54000	           6000	            300	         100000	 1	   8.3140050656e+00	   3.2755252604e+00	   1.4224899516e+00	   1.9213081668e+02	   4.7601011156e+00	   4.9647910572e+02	   2.2566991710e+01	   2.6900202488e+01	
          60000	           6000	            300	         100000	 1	   8.3124826817e+00	   3.2863965540e+00	   1.4273528883e+00	   1.9205498554e+02	   4.7426163092e+00	   4.9642236588e+02	   2.2566959587e+01	   2.6720866949e+01	
          66000	           6000	            300	         100000	 1	   8.3069556454e+00	   3.3260461459e+00	   1.4450853067e+00	   1.9186744443e+02	   4.7407043030e+00	   4.9628015044e+02	   2.2566955674e+01	   2.6096377556e+01	
          72000	           6000	            300	         100000	 1	   8.2994288321e+00	   3.3808822873e+00	   1.4696094842e+00	   1.9161409334e+02	   4.7403076590e+00	   4.9608951145e+02	   2.2566954377e+01	   2.5270053137e+01	
          78000	           6000	            300	         100000	 1	   8.2907521947e+00	   3.4453278240e+00	   1.4984312775e+00	   1.9132068928e+02	   4.7402036298e+00	   4.9587091328e+02	   2.2566953518e+01	   2.4350047474e+01	
          84000	           6000	            300	         100000	 1	   8.2817252229e+00	   3.5138077151e+00	   1.5290574199e+00	   1.9101310765e+02	   4.7401701096e+00	   4.9564412066e+02	   2.2566952748e+01	   2.3428590228e+01	
          90000	           6000	            300	         100000	 1	   8.2778247376e+00	   3.5438567496e+00	   1.5424962179e+00	   1.9087951485e+02	   4.7401570973e+00	   4.9554642483e+02	   2.2566952413e+01	   2.3039756315e+01	
              0	          12000	            300	         100000	 1	   5.7776407967e+00	   2.8405209220e+03	   1.0087343435e+03	   2.9055228188e+04	   5.0463115100e+04	   2.1183951697e+03	   1.1493859813e+02	   6.0070062608e-01	
           6000	          12000	            300	         100000	 1	   6.2439369697e+00	   6.0884709922e+02	   2.4557960686e+02	   9.6273605435e+03	   1.4708863315e+04	   1.8666780477e+03	   4.9482221426e+01	   1.8029035217e-01	
          12000	          12000	            300	         100000	 1	   6.8416648665e+00	   1.0379866285e+02	   4.4411541077e+01	   3.0227401590e+03	   3.8214418634e+03	   1.2207113683e+03	   2.9553086099e+01	   2.3103262513e-01	
          18000	          12000	            300	         100000	 1	   7.5662315530e+00	   1.7063942401e+01	   7.4640832110e+00	   9.8998423331e+02	   9.3716317325e+02	   7.8684889141e+02	   2.4273818343e+01	   1.6697744857e+00	
          24000	          12000	            300	         100000	 1	   8.1761044038e+00	   4.3475770624e+00	   1.8930242024e+00	   3.7820016847e+02	   1.9696558378e+02	   5.8034104732e+02	   2.2918863612e+01	   1.6214941736e+01	
          30000	          12000	            300	         100000	 1	   8.1870023639e+00	   4.3105525811e+00	   1.8839412676e+00	   2.1560052205e+02	   3.0914653228e+01	   5.0778791690e+02	   2.2614863706e+01	   1.5918959923e+01	
          36000	          12000	            300	         100000	 1	   8.3536517367e+00	   3.0052431201e+00	   1.3015419595e+00	   1.9540924379e+02	   6.4229271480e+00	   4.9867832298e+02	   2.2570038779e+01	   3.1939434533e+01	
          42000	          12000	            300	         100000	 1	   8.3778454220e+00	   2.8544653100e+00	   1.2341629031e+00	   1.9480128626e+02	   5.2364482020e+00	   4.9849642684e+02	   2.2567868222e+01	   3.5361525571e+01	
          48000	          12000	            300	         100000	 1	   8.3413761890e+00	   3.0872778271e+00	   1.3382980111e+00	   1.9312322342e+02	   4.8277547381e+00	   4.9723907605e+02	   2.2567117540e+01	   3.0247538537e+01	
