              x	              y	              z	           time	in	          pH	          Ca	          Mg	          Na	          Cl	        C(4)	         SO4	          As	
          84000	          30000	            100	           1000	 1	     5.71306	  1.8649e+04	  3.9141e+03	  1.2423e+05	  2.3541e+05	  2.4162e+02	  4.5353e+02	  7.4316e-01	
          90000	          30000	            100	           1000	 1	      5.7131	  1.8652e+04	  3.9144e+03	  1.2424e+05	  2.3544e+05	  2.4157e+02	  4.5359e+02	  7.4299e-01	
              0	          36000	            100	           1000	 1	     5.71311	  1.8653e+04	  3.9145e+03	  1.2425e+05	  2.3544e+05	  2.4156e+02	  4.5360e+02	  7.4296e-01	
           6000	          36000	            100	           1000	 1	     5.71311	  1.8652e+04	  3.9144e+03	  1.2424e+05	  2.3544e+05	  2.4157e+02	  4.5359e+02	  7.4298e-01	
          12000	          36000	            100	           1000	 1	     5.71304	  1.8648e+04	  3.9139e+03	  1.2422e+05	  2.3539e+05	  2.4165e+02	  4.5350e+02	  7.4324e-01	
          18000	          36000	            100	           1000	 1	     5.71254	  1.8610e+04	  3.9101e+03	  1.2401e+05	  2.3499e+05	  2.4228e+02	  4.5277e+02	  7.4527e-01	
          24000	          36000	            100	           1000	 1	     5.70911	  1.8354e+04	  3.8836e+03	  1.2256e+05	  2.3223e+05	  2.4675e+02	  4.4771e+02	  7.5926e-01	
          30000	          36000	            100	           1000	 1	     5.68267	  1.6270e+04	  3.6498e+03	  1.1067e+05	  2.0953e+05	  2.9067e+02	  4.0616e+02	  8.7102e-01	
          36000	          36000	            100	           1000	 1	     5.68389	  1.6372e+04	  3.6621e+03	  1.1126e+05	  2.1066e+05	  2.8815e+02	  4.0822e+02	  8.6575e-01	
          42000	          36000	            100	           1000	 1	      5.6847	  1.6440e+04	  3.6702e+03	  1.1165e+05	  2.1141e+05	  2.8650e+02	  4.0959e+02	  8.6223e-01	
          48000	          36000	            100	           1000	 1	     5.68111	  1.6137e+04	  3.6338e+03	  1.0991e+05	  2.0807e+05	  2.9401e+02	  4.0348e+02	  8.7781e-01	
          54000	          36000	            100	           1000	 1	     5.67799	  1.5867e+04	  3.6006e+03	  1.0835e+05	  2.0508e+05	  3.0105e+02	  3.9802e+02	  8.9140e-01	
          60000	          36000	            100	           1000	 1	     5.69955	  1.7626e+04	  3.8058e+03	  1.1844e+05	  2.2436e+05	  2.6044e+02	  4.3330e+02	  7.9893e-01	
          66000	          36000	            100	           1000	 1	     5.70981	  1.8406e+04	  3.8891e+03	  1.2285e+05	  2.3279e+05	  2.4583e+02	  4.4874e+02	  7.5642e-01	
          72000	          36000	            100	           1000	 1	     5.71246	  1.8604e+04	  3.9095e+03	  1.2397e+05	  2.3492e+05	  2.4239e+02	  4.5264e+02	  7.4562e-01	
          78000	          36000	            100	           1000	 1	     5.71302	  1.8646e+04	  3.9137e+03	  1.2421e+05	  2.3537e+05	  2.4168e+02	  4.5346e+02	  7.4334e-01	
