              x	              y	              z	           time	in	                 Cl	
        3.6e-05	              0	              0	              1	 1	   4.2016678456e-04	
        3.7e-05	              0	              0	              1	 1	   4.0738280699e-04	
        3.8e-05	              0	              0	              1	 1	   3.9483495350e-04	
        3.9e-05	              0	              0	              1	 1	   3.8252506184e-04	
          4e-05	              0	              0	              1	 1	   3.7045469416e-04	
        4.1e-05	              0	              0	              1	 1	   3.5862514002e-04	
        4.2e-05	              0	              0	              1	 1	   3.4703742001e-04	
        4.3e-05	              0	              0	              1	 1	   3.3569228972e-04	
        4.4e-05	              0	              0	              1	 1	   3.2459024426e-04	
        4.5e-05	              0	              0	              1	 1	   3.1373152314e-04	
        4.6e-05	              0	              0	              1	 1	   3.0311611567e-04	
        4.7e-05	              0	              0	              1	 1	   2.9274376659e-04	
        4.8e-05	              0	              0	              1	 1	   2.8261398221e-04	
        4.9e-05	              0	              0	              1	 1	   2.7272603682e-04	
          5e-05	              0	              0	              1	 1	   2.6307897944e-04	
        5.1e-05	              0	              0	              1	 1	   2.5367164084e-04	
        5.2e-05	              0	              0	              1	 1	   2.4450264081e-04	
        5.3e-05	              0	              0	              1	 1	   2.3557039576e-04	
        5.4e-05	              0	              0	              1	 1	   2.2687312642e-04	
        5.5e-05	              0	              0	              1	 1	   2.1840886581e-04	
        5.6e-05	              0	              0	              1	 1	   2.1017546732e-04	
        5.7e-05	              0	              0	              1	 1	   2.0217061296e-04	
        5.8e-05	              0	              0	              1	 1	   1.9439182173e-04	
        5.9e-05	              0	              0	              1	 1	   1.8683645806e-04	
          6e-05	              0	              0	              1	 1	   1.7950174031e-04	
        6.1e-05	              0	              0	              1	 1	   1.7238474932e-04	
        6.2e-05	              0	              0	              1	 1	   1.6548243697e-04	
        6.3e-05	              0	              0	              1	 1	   1.5879163480e-04	
        6.4e-05	              0	              0	              1	 1	   1.5230906246e-04	
        6.5e-05	              0	              0	              1	 1	   1.4603133626e-04	
        6.6e-05	              0	              0	              1	 1	   1.3995497760e-04	
        6.7e-05	              0	              0	              1	 1	   1.3407642128e-04	
        6.8e-05	              0	              0	              1	 1	   1.2839202373e-04	
        6.9e-05	              0	              0	              1	 1	   1.2289807116e-04	
          7e-05	              0	              0	              1	 1	   1.1759078750e-04	
        7.1e-05	              0	              0	              1	 1	   1.1246634224e-04	
        7.2e-05	              0	              0	              1	 1	   1.0752085808e-04	
        7.3e-05	              0	              0	              1	 1	   1.0275041840e-04	
        7.4e-05	              0	              0	              1	 1	   9.8151074556e-05	
        7.5e-05	              0	              0	              1	 1	   9.3718852935e-05	
        7.6e-05	              0	              0	              1	 1	   8.9449761828e-05	
        7.7e-05	              0	              0	              1	 1	   8.5339798070e-05	
        7.8e-05	              0	              0	              1	 1	   8.1384953445e-05	
        7.9e-05	              0	              0	              1	 1	   7.7581220851e-05	
          8e-05	              0	              0	              1	 1	   7.3924600229e-05	
        8.1e-05	              0	              0	              1	 1	   7.0411104233e-05	
        8.2e-05	              0	              0	              1	 1	   6.7036763649e-05	
        8.3e-05	              0	              0	              1	 1	   6.3797632561e-05	
        8.4e-05	              0	              0	              1	 1	   6.0689793248e-05	
        8.5e-05	              0	              0	              1	 1	   5.7709360835e-05	
        8.6e-05	              0	              0	              1	 1	   5.4852487665e-05	
        8.7e-05	              0	              0	              1	 1	   5.2115367425e-05	
        8.8e-05	              0	              0	              1	 1	   4.9494239003e-05	
        8.9e-05	              0	              0	              1	 1	   4.6985390090e-05	
          9e-05	              0	              0	              1	 1	   4.4585160527e-05	
        9.1e-05	              0	              0	              1	 1	   4.2289945397e-05	
        9.2e-05	              0	              0	              1	 1	   4.0096197871e-05	
        9.3e-05	              0	              0	              1	 1	   3.8000431804e-05	
        9.4e-05	              0	              0	              1	 1	   3.5999224102e-05	
        9.5e-05	              0	              0	              1	 1	   3.4089216843e-05	
        9.6e-05	              0	              0	              1	 1	   3.2267119175e-05	
        9.7e-05	              0	              0	              1	 1	   3.0529708992e-05	
        9.8e-05	              0	              0	              1	 1	   2.8873834394e-05	
        9.9e-05	              0	              0	              1	 1	   2.7296414937e-05	
         0.0001	              0	              0	              1	 1	   2.5794442682e-05	
       0.000101	              0	              0	              1	 1	   2.4364983050e-05	
       0.000102	              0	              0	              1	 1	   2.3005175489e-05	
       0.000103	              0	              0	              1	 1	   2.1712233964e-05	
       0.000104	              0	              0	              1	 1	   2.0483447276e-05	
       0.000105	              0	              0	              1	 1	   1.9316179217e-05	
       0.000106	              0	              0	              1	 1	   1.8207868569e-05	
       0.000107	              0	              0	              1	 1	   1.7156028958e-05	
       0.000108	              0	              0	              1	 1	   1.6158248574e-05	
       0.000109	              0	              0	              1	 1	   1.5212189749e-05	
        0.00011	              0	              0	              1	 1	   1.4315588422e-05	
       0.000111	              0	              0	              1	 1	   1.3466253489e-05	
       0.000112	              0	              0	              1	 1	   1.2662066040e-05	
       0.000113	              0	              0	              1	 1	   1.1900978505e-05	
       0.000114	              0	              0	              1	 1	   1.1181013701e-05	
       0.000115	              0	              0	              1	 1	   1.0500263804e-05	
       0.000116	              0	              0	              1	 1	   9.8568892337e-06	
       0.000117	              0	              0	              1	 1	   9.2491174790e-06	
       0.000118	              0	              0	              1	 1	   8.6752418539e-06	
       0.000119	              0	              0	              1	 1	   8.1336202000e-06	
        0.00012	              0	              0	              1	 1	   7.6226735397e-06	
       0.000121	              0	              0	              1	 1	   7.1408846846e-06	
       0.000122	              0	              0	              1	 1	   6.6867968077e-06	
       0.000123	              0	              0	              1	 1	   6.2590119829e-06	
       0.000124	              0	              0	              1	 1	   5.8561896992e-06	
       0.000125	              0	              0	              1	 1	   5.4770453526e-06	
       0.000126	              0	              0	              1	 1	   5.1203487227e-06	
       0.000127	              0	              0	              1	 1	   4.7849224372e-06	
       0.000128	              0	              0	              1	 1	   4.4696404299e-06	
       0.000129	              0	              0	              1	 1	   4.1734263951e-06	
        0.00013	              0	              0	              1	 1	   3.8952522434e-06	
       0.000131	              0	              0	              1	 1	   3.6341365620e-06	
       0.000132	              0	              0	              1	 1	   3.3891430829e-06	
       0.000133	              0	              0	              1	 1	   3.1593791628e-06	
       0.000134	              0	              0	              1	 1	   2.9439942761e-06	
       0.000135	              0	              0	              1	 1	   2.7421785259e-06	
       0.000136	              0	              0	              1	 1	   2.5531611736e-06	
       0.000137	              0	              0	              1	 1	   2.3762091899e-06	
       0.000138	              0	              0	              1	 1	   2.2106258300e-06	
       0.000139	              0	              0	              1	 1	   2.0557492338e-06	
        0.00014	              0	              0	              1	 1	   1.9109510528e-06	
       0.000141	              0	              0	              1	 1	   1.7756351065e-06	
       0.000142	              0	              0	              1	 1	   1.6492360674e-06	
       0.000143	              0	              0	              1	 1	   1.5312181774e-06	
       0.000144	              0	              0	              1	 1	   1.4210739965e-06	
       0.000145	              0	              0	              1	 1	   1.3183231829e-06	
       0.000146	              0	              0	              1	 1	   1.2225113070e-06	
       0.000147	              0	              0	              1	 1	   1.1332086993e-06	
       0.000148	              0	              0	              1	 1	   1.0500093315e-06	
       0.000149	              0	              0	              1	 1	   9.7252973261e-07	
        0.00015	              0	              0	              1	 1	   9.0040793909e-07	
       0.000151	              0	              0	              1	 1	   8.3330247938e-07	
       0.000152	              0	              0	              1	 1	   7.7089139283e-07	
       0.000153	              0	              0	              1	 1	   7.1287128271e-07	
       0.000154	              0	              0	              1	 1	   6.5895640310e-07	
       0.000155	              0	              0	              1	 1	   6.0887777925e-07	
       0.000156	              0	              0	              1	 1	   5.6238236118e-07	
       0.000157	              0	              0	              1	 1	   5.1923220979e-07	
       0.000158	              0	              0	              1	 1	   4.7920371522e-07	
       0.000159	              0	              0	              1	 1	   4.4208684664e-07	
        0.00016	              0	              0	              1	 1	   4.0768443306e-07	
       0.000161	              0	              0	              1	 1	   3.7581147432e-07	
       0.000162	              0	              0	              1	 1	   3.4629448167e-07	
       0.000163	              0	              0	              1	 1	   3.1897084721e-07	
       0.000164	              0	              0	              1	 1	   2.9368824136e-07	
       0.000165	              0	              0	              1	 1	   2.7030403767e-07	
       0.000166	              0	              0	              1	 1	   2.4868476412e-07	
       0.000167	              0	              0	              1	 1	   2.2870558021e-07	
       0.000168	              0	              0	              1	 1	   2.1024977889e-07	
       0.000169	              0	              0	              1	 1	   1.9320831259e-07	
        0.00017	              0	              0	              1	 1	   1.7747934262e-07	
       0.000171	              0	              0	              1	 1	   1.6296781089e-07	
       0.000172	              0	              0	              1	 1	   1.4958503344e-07	
       0.000173	              0	              0	              1	 1	   1.3724831470e-07	
       0.000174	              0	              0	              1	 1	   1.2588058187e-07	
       0.000175	              0	              0	              1	 1	   1.1541003846e-07	
       0.000176	              0	              0	              1	 1	   1.0576983649e-07	
       0.000177	              0	              0	              1	 1	   9.6897766189e-08	
       0.000178	              0	              0	              1	 1	   8.8735962828e-08	
       0.000179	              0	              0	              1	 1	   8.1230629700e-08	
        0.00018	              0	              0	              1	 1	   7.4331776642e-08	
       0.000181	              0	              0	              1	 1	   6.7992973360e-08	
       0.000182	              0	              0	              1	 1	   6.2171116896e-08	
       0.000183	              0	              0	              1	 1	   5.6826212552e-08	
       0.000184	              0	              0	              1	 1	   5.1921167650e-08	
       0.000185	              0	              0	              1	 1	   4.7421597491e-08	
       0.000186	              0	              0	              1	 1	   4.3295642915e-08	
       0.000187	              0	              0	              1	 1	   3.9513798877e-08	
       0.000188	              0	              0	              1	 1	   3.6048753477e-08	
       0.000189	              0	              0	              1	 1	   3.2875236910e-08	
        0.00019	              0	              0	              1	 1	   2.9969879799e-08	
       0.000191	              0	              0	              1	 1	   2.7311080425e-08	
       0.000192	              0	              0	              1	 1	   2.4878880367e-08	
       0.000193	              0	              0	              1	 1	   2.2654848090e-08	
       0.000194	              0	              0	              1	 1	   2.0621970038e-08	
       0.000195	              0	              0	              1	 1	   1.8764548819e-08	
       0.000196	              0	              0	              1	 1	   1.7068108062e-08	
       0.000197	              0	              0	              1	 1	   1.5519303575e-08	
       0.000198	              0	              0	              1	 1	   1.4105840432e-08	
       0.000199	              0	              0	              1	 1	   1.2816395637e-08	
         0.0002	              0	              0	              1	 1	   1.1640546028e-08	
       0.000201	              0	              0	              1	 1	   1.0568701117e-08	
       0.000202	              0	              0	              1	 1	   9.5920405537e-09	
       0.000203	              0	              0	              1	 1	   8.7024559269e-09	
       0.000204	              0	              0	              1	 1	   7.8924966438e-09	
       0.000205	              0	              0	              1	 1	   7.1553196189e-09	
       0.000206	              0	              0	              1	 1	   6.4846425365e-09	
       0.000207	              0	              0	              1	 1	   5.8747004557e-09	
       0.000208	              0	              0	              1	 1	   5.3202055403e-09	
       0.000209	              0	              0	              1	 1	   4.8163097103e-09	
        0.00021	              0	              0	              1	 1	   4.3585700211e-09	
       0.000211	              0	              0	              1	 1	   3.9429165893e-09	
       0.000212	              0	              0	              1	 1	   3.5656228931e-09	
       0.000213	              0	              0	              1	 1	   3.2232782865e-09	
       0.000214	              0	              0	              1	 1	   2.9127625764e-09	
       0.000215	              0	              0	              1	 1	   2.6312225185e-09	
       0.000216	              0	              0	              1	 1	   2.3760501017e-09	
       0.000217	              0	              0	              1	 1	   2.1448624914e-09	
       0.000218	              0	              0	              1	 1	   1.9354835186e-09	
       0.000219	              0	              0	              1	 1	   1.7459266014e-09	
        0.00022	              0	              0	              1	 1	   1.5743789979e-09	
       0.000221	              0	              0	              1	 1	   1.4191872938e-09	
       0.000222	              0	              0	              1	 1	   1.2788440342e-09	
       0.000223	              0	              0	              1	 1	   1.1519754163e-09	
       0.000224	              0	              0	              1	 1	   1.0373299639e-09	
       0.000225	              0	              0	              1	 1	   9.3376811122e-10	
       0.000226	              0	              0	              1	 1	   8.4025262705e-10	
       0.000227	              0	              0	              1	 1	   7.5583981674e-10	
       0.000228	              0	              0	              1	 1	   6.7967144193e-10	
       0.000229	              0	              0	              1	 1	   6.1096730365e-10	
        0.00023	              0	              0	              1	 1	   5.4901843753e-10	
       0.000231	              0	              0	              1	 1	   4.9318087354e-10	
       0.000232	              0	              0	              1	 1	   4.4286991633e-10	
       0.000233	              0	              0	              1	 1	   3.9755490514e-10	
       0.000234	              0	              0	              1	 1	   3.5675441547e-10	
       0.000235	              0	              0	              1	 1	   3.2003186728e-10	
       0.000236	              0	              0	              1	 1	   2.8699150722e-10	
       0.000237	              0	              0	              1	 1	   2.5727473483e-10	
       0.000238	              0	              0	              1	 1	   2.3055674460e-10	
       0.000239	              0	              0	              1	 1	   2.0654345868e-10	
        0.00024	              0	              0	              1	 1	   1.8496872559e-10	
       0.000241	              0	              0	              1	 1	   1.6559176396e-10	
       0.000242	              0	              0	              1	 1	   1.4819483016e-10	
       0.000243	              0	              0	              1	 1	   1.3258109491e-10	
       0.000244	              0	              0	              1	 1	   1.1857269086e-10	
       0.000245	              0	              0	              1	 1	   1.0600896962e-10	
       0.000246	              0	              0	              1	 1	   9.4744877283e-11	
       0.000247	              0	              0	              1	 1	   8.4649495155e-11	
       0.000248	              0	              0	              1	 1	   7.5604708118e-11	
       0.000249	              0	              0	              1	 1	   6.7503993676e-11	
        0.00025	              0	              0	              1	 1	   6.0251321196e-11	
       0.000251	              0	              0	              1	 1	   5.3760151777e-11	
       0.000252	              0	              0	              1	 1	   4.7952529955e-11	
       0.000253	              0	              0	              1	 1	   4.2758259152e-11	
       0.000254	              0	              0	              1	 1	   3.8114153500e-11	
       0.000255	              0	              0	              1	 1	   3.3963359245e-11	
       0.000256	              0	              0	              1	 1	   3.0254739527e-11	
       0.000257	              0	              0	              1	 1	   2.6942316871e-11	
       0.000258	              0	              0	              1	 1	   2.3984768176e-11	
       0.000259	              0	              0	              1	 1	   2.1344967464e-11	
        0.00026	              0	              0	              1	 1	   1.8989572051e-11	
       0.000261	              0	              0	              1	 1	   1.6888648164e-11	
       0.000262	              0	              0	              1	 1	   1.5015332400e-11	
       0.000263	              0	              0	              1	 1	   1.3345525716e-11	
       0.000264	              0	              0	              1	 1	   1.1857616942e-11	
       0.000265	              0	              0	              1	 1	   1.0532233081e-11	
       0.000266	              0	              0	              1	 1	   9.3520138747e-12	
       0.000267	              0	              0	              1	 1	   8.3014083868e-12	
       0.000268	              0	              0	              1	 1	   7.3664915082e-12	
       0.000269	              0	              0	              1	 1	   6.5347985127e-12	
        0.00027	              0	              0	              1	 1	   5.7951759436e-12	
       0.000271	              0	              0	              1	 1	   5.1376472762e-12	
       0.000272	              0	              0	              1	 1	   4.5532919404e-12	
       0.000273	              0	              0	              1	 1	   4.0341364186e-12	
       0.000274	              0	              0	              1	 1	   3.5730562537e-12	
       0.000275	              0	              0	              1	 1	   3.1636879090e-12	
       0.000276	              0	              0	              1	 1	   2.8003495218e-12	
       0.000277	              0	              0	              1	 1	   2.4779696809e-12	
       0.000278	              0	              0	              1	 1	   2.1920234422e-12	
       0.000279	              0	              0	              1	 1	   1.9384748681e-12	
        0.00028	              0	              0	              1	 1	   1.7137254467e-12	
       0.000281	              0	              0	              1	 1	   1.5145678074e-12	
       0.000282	              0	              0	              1	 1	   1.3381442048e-12	
       0.000283	              0	              0	              1	 1	   1.1819092946e-12	
       0.000284	              0	              0	              1	 1	   1.0435967701e-12	
       0.000285	              0	              0	              1	 1	   9.2118947166e-13	
       0.000286	              0	              0	              1	 1	   8.1289261641e-13	
       0.000287	              0	              0	              1	 1	   7.1710983286e-13	
       0.000288	              0	              0	              1	 1	   6.3242171423e-13	
       0.000289	              0	              0	              1	 1	   5.5756663309e-13	
        0.00029	              0	              0	              1	 1	   4.9142358558e-13	
       0.000291	              0	              0	              1	 1	   4.3299685610e-13	
       0.000292	              0	              0	              1	 1	   3.8140231464e-13	
       0.000293	              0	              0	              1	 1	   3.3585517740e-13	
       0.000294	              0	              0	              1	 1	   2.9565907859e-13	
       0.000295	              0	              0	              1	 1	   2.6019631654e-13	
       0.000296	              0	              0	              1	 1	   2.2891915123e-13	
       0.000297	              0	              0	              1	 1	   2.0134204267e-13	
       0.000298	              0	              0	              1	 1	   1.7703473114e-13	
       0.000299	              0	              0	              1	 1	   1.5561606997e-13	
         0.0003	              0	              0	              1	 1	   1.3674853139e-13	
       0.000301	              0	              0	              1	 1	   1.2013331336e-13	
       0.000302	              0	              0	              1	 1	   1.0550598367e-13	
       0.000303	              0	              0	              1	 1	   9.2632603345e-14	
       0.000304	              0	              0	              1	 1	   8.1306278055e-14	
       0.000305	              0	              0	              1	 1	   7.1344091382e-14	
       0.000306	              0	              0	              1	 1	   6.2584378542e-14	
       0.000307	              0	              0	              1	 1	   5.4884303707e-14	
       0.000308	              0	              0	              1	 1	   4.8117707864e-14	
       0.000309	              0	              0	              1	 1	   4.2173197666e-14	
        0.00031	              0	              0	              1	 1	   3.6952448910e-14	
       0.000311	              0	              0	              1	 1	   3.2368701054e-14	
       0.000312	              0	              0	              1	 1	   2.8345421737e-14	
       0.000313	              0	              0	              1	 1	   2.4815122509e-14	
       0.000314	              0	              0	              1	 1	   2.1718309041e-14	
       0.000315	              0	              0	              1	 1	   1.9002550834e-14	
       0.000316	              0	              0	              1	 1	   1.6621657132e-14	
       0.000317	              0	              0	              1	 1	   1.4534947169e-14	
       0.000318	              0	              0	              1	 1	   1.2706604151e-14	
       0.000319	              0	              0	              1	 1	   1.1105103591e-14	
        0.00032	              0	              0	              1	 1	   9.7027075822e-15	
       0.000321	              0	              0	              1	 1	   8.4750175818e-15	
       0.000322	              0	              0	              1	 1	   7.4005790535e-15	
       0.000323	              0	              0	              1	 1	   6.4605320808e-15	
       0.000324	              0	              0	              1	 1	   5.6383027068e-15	
       0.000325	              0	              0	              1	 1	   4.9193303473e-15	
       0.000326	              0	              0	              1	 1	   4.2908271395e-15	
       0.000327	              0	              0	              1	 1	   3.7415655571e-15	
       0.000328	              0	              0	              1	 1	   3.2616910339e-15	
       0.000329	              0	              0	              1	 1	   2.8425567052e-15	
        0.00033	              0	              0	              1	 1	   2.4765777056e-15	
       0.000331	              0	              0	              1	 1	   2.1571027494e-15	
       0.000332	              0	              0	              1	 1	   1.8783009832e-15	
       0.000333	              0	              0	              1	 1	   1.6350623242e-15	
       0.000334	              0	              0	              1	 1	   1.4229097089e-15	
       0.000335	              0	              0	              1	 1	   1.2379218501e-15	
       0.000336	              0	              0	              1	 1	   1.0766652693e-15	
       0.000337	              0	              0	              1	 1	   9.3613450767e-16	
       0.000338	              0	              0	              1	 1	   8.1369954979e-16	
       0.000339	              0	              0	              1	 1	   7.0705960381e-16	
        0.00034	              0	              0	              1	 1	   6.1420248339e-16	
       0.000341	              0	              0	              1	 1	   5.3336892347e-16	
       0.000342	              0	              0	              1	 1	   4.6302124048e-16	
       0.000343	              0	              0	              1	 1	   4.0181581704e-16	
       0.000344	              0	              0	              1	 1	   3.4857895184e-16	
       0.000345	              0	              0	              1	 1	   3.0228566995e-16	
       0.000346	              0	              0	              1	 1	   2.6204113644e-16	
       0.000347	              0	              0	              1	 1	   2.2706435858e-16	
       0.000348	              0	              0	              1	 1	   1.9667389929e-16	
       0.000349	              0	              0	              1	 1	   1.7027535758e-16	
        0.00035	              0	              0	              1	 1	   1.4735040078e-16	
       0.000351	              0	              0	              1	 1	   1.2744715918e-16	
       0.000352	              0	              0	              1	 1	   1.1017181656e-16	
       0.000353	              0	              0	              1	 1	   9.5181249781e-17	
       0.000354	              0	              0	              1	 1	   8.2176588706e-17	
       0.000355	              0	              0	              1	 1	   7.0897582998e-17	
       0.000356	              0	              0	              1	 1	   6.1117676181e-17	
       0.000357	              0	              0	              1	 1	   5.2639699439e-17	
       0.000358	              0	              0	              1	 1	   4.5292108255e-17	
       0.000359	              0	              0	              1	 1	   3.8925694347e-17	
        0.00036	              0	              0	              1	 1	   3.3410713595e-17	
       0.000361	              0	              0	              1	 1	   2.8634377910e-17	
       0.000362	              0	              0	              1	 1	   2.4498665341e-17	
       0.000363	              0	              0	              1	 1	   2.0918408392e-17	
       0.000364	              0	              0	              1	 1	   1.7819625481e-17	
       0.000365	              0	              0	              1	 1	   1.5138065054e-17	
       0.000366	              0	              0	              1	 1	   1.2817936002e-17	
       0.000367	              0	              0	              1	 1	   1.0810802095e-17	
       0.000368	              0	              0	              1	 1	   9.0746222368e-18	
       0.000369	              0	              0	              1	 1	   7.5729227863e-18	
        0.00037	              0	              0	              1	 1	   6.2740932648e-18	
       0.000371	              0	              0	              1	 1	   5.1508028029e-18	
       0.000372	              0	              0	              1	 1	   4.1795418103e-18	
       0.000373	              0	              0	              1	 1	   3.3403015640e-18	
       0.000374	              0	              0	              1	 1	   2.6164223255e-18	
       0.000375	              0	              0	              1	 1	   1.9945909997e-18	
       0.000376	              0	              0	              1	 1	   1.4557398510e-18	
       0.000377	              0	              0	              1	 1	   1.0624626874e-18	
       0.000378	              0	              0	              1	 1	   0.0000000000e+00	
       0.000379	              0	              0	              1	 1	   0.0000000000e+00	
        0.00038	              0	              0	              1	 1	   0.0000000000e+00	
       0.000381	              0	              0	              1	 1	   0.0000000000e+00	
       0.000382	              0	              0	              1	 1	   0.0000000000e+00	
       0.000383	              0	              0	              1	 1	   0.0000000000e+00	
       0.000384	              0	              0	              1	 1	   0.0000000000e+00	
       0.000385	              0	              0	              1	 1	   0.0000000000e+00	
       0.000386	              0	              0	              1	 1	   0.0000000000e+00	
       0.000387	              0	              0	              1	 1	   0.0000000000e+00	
       0.000388	              0	              0	              1	 1	   0.0000000000e+00	
       0.000389	              0	              0	              1	 1	   0.0000000000e+00	
        0.00039	              0	              0	              1	 1	   0.0000000000e+00	
       0.000391	              0	              0	              1	 1	   0.0000000000e+00	
       0.000392	              0	              0	              1	 1	   0.0000000000e+00	
       0.000393	              0	              0	              1	 1	   0.0000000000e+00	
       0.000394	              0	              0	              1	 1	   0.0000000000e+00	
       0.000395	              0	              0	              1	 1	   0.0000000000e+00	
       0.000396	              0	              0	              1	 1	   0.0000000000e+00	
       0.000397	              0	              0	              1	 1	   0.0000000000e+00	
       0.000398	              0	              0	              1	 1	   0.0000000000e+00	
       0.000399	              0	              0	              1	 1	   0.0000000000e+00	
         0.0004	              0	              0	              1	 1	   0.0000000000e+00	
       0.000401	              0	              0	              1	 1	   0.0000000000e+00	
       0.000402	              0	              0	              1	 1	   0.0000000000e+00	
       0.000403	              0	              0	              1	 1	   0.0000000000e+00	
       0.000404	              0	              0	              1	 1	   0.0000000000e+00	
       0.000405	              0	              0	              1	 1	   0.0000000000e+00	
       0.000406	              0	              0	              1	 1	   0.0000000000e+00	
       0.000407	              0	              0	              1	 1	   0.0000000000e+00	
       0.000408	              0	              0	              1	 1	   0.0000000000e+00	
       0.000409	              0	              0	              1	 1	   0.0000000000e+00	
        0.00041	              0	              0	              1	 1	   0.0000000000e+00	
       0.000411	              0	              0	              1	 1	   0.0000000000e+00	
       0.000412	              0	              0	              1	 1	   0.0000000000e+00	
       0.000413	              0	              0	              1	 1	   0.0000000000e+00	
       0.000414	              0	              0	              1	 1	   0.0000000000e+00	
       0.000415	              0	              0	              1	 1	   0.0000000000e+00	
       0.000416	              0	              0	              1	 1	   0.0000000000e+00	
       0.000417	              0	              0	              1	 1	   0.0000000000e+00	
       0.000418	              0	              0	              1	 1	   0.0000000000e+00	
       0.000419	              0	              0	              1	 1	   0.0000000000e+00	
        0.00042	              0	              0	              1	 1	   0.0000000000e+00	
       0.000421	              0	              0	              1	 1	   0.0000000000e+00	
       0.000422	              0	              0	              1	 1	   0.0000000000e+00	
       0.000423	              0	              0	              1	 1	   0.0000000000e+00	
       0.000424	              0	              0	              1	 1	   0.0000000000e+00	
       0.000425	              0	              0	              1	 1	   0.0000000000e+00	
       0.000426	              0	              0	              1	 1	   0.0000000000e+00	
       0.000427	              0	              0	              1	 1	   0.0000000000e+00	
       0.000428	              0	              0	              1	 1	   0.0000000000e+00	
       0.000429	              0	              0	              1	 1	   0.0000000000e+00	
        0.00043	              0	              0	              1	 1	   0.0000000000e+00	
       0.000431	              0	              0	              1	 1	   0.0000000000e+00	
       0.000432	              0	              0	              1	 1	   0.0000000000e+00	
       0.000433	              0	              0	              1	 1	   0.0000000000e+00	
       0.000434	              0	              0	              1	 1	   0.0000000000e+00	
       0.000435	              0	              0	              1	 1	   0.0000000000e+00	
       0.000436	              0	              0	              1	 1	   0.0000000000e+00	
       0.000437	              0	              0	              1	 1	   0.0000000000e+00	
       0.000438	              0	              0	              1	 1	   0.0000000000e+00	
       0.000439	              0	              0	              1	 1	   0.0000000000e+00	
        0.00044	              0	              0	              1	 1	   0.0000000000e+00	
       0.000441	              0	              0	              1	 1	   0.0000000000e+00	
       0.000442	              0	              0	              1	 1	   0.0000000000e+00	
       0.000443	              0	              0	              1	 1	   0.0000000000e+00	
       0.000444	              0	              0	              1	 1	   0.0000000000e+00	
       0.000445	              0	              0	              1	 1	   0.0000000000e+00	
       0.000446	              0	              0	              1	 1	   0.0000000000e+00	
       0.000447	              0	              0	              1	 1	   0.0000000000e+00	
       0.000448	              0	              0	              1	 1	   0.0000000000e+00	
       0.000449	              0	              0	              1	 1	   0.0000000000e+00	
        0.00045	              0	              0	              1	 1	   0.0000000000e+00	
       0.000451	              0	              0	              1	 1	   0.0000000000e+00	
       0.000452	              0	              0	              1	 1	   0.0000000000e+00	
       0.000453	              0	              0	              1	 1	   0.0000000000e+00	
       0.000454	              0	              0	              1	 1	   0.0000000000e+00	
       0.000455	              0	              0	              1	 1	   0.0000000000e+00	
       0.000456	              0	              0	              1	 1	   0.0000000000e+00	
       0.000457	              0	              0	              1	 1	   0.0000000000e+00	
       0.000458	              0	              0	              1	 1	   0.0000000000e+00	
