              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	
          75000	              0	              0	         500000	 1	  8.3301369995e+000	  3.1866338194e+000	  1.3799114827e+000	  1.9129900323e+002	  4.7401512121e+000	  4.9315939532e+002	  2.2566829517e+001	  1.5995313065e+001	
          78000	              0	              0	         500000	 1	  8.3311215335e+000	  3.1798600483e+000	  1.3768885884e+000	  1.9133154037e+002	  4.7401511852e+000	  4.9318464920e+002	  2.2566829587e+001	  1.6062717375e+001	
          81000	              0	              0	         500000	 1	  8.3341124487e+000	  3.1593784561e+000	  1.3677483800e+000	  1.9143037363e+002	  4.7401511998e+000	  4.9326160757e+002	  2.2566829799e+001	  1.6269459888e+001	
          84000	              0	              0	         500000	 1	  8.3401095408e+000	  3.1187470575e+000	  1.3496160527e+000	  1.9162801058e+002	  4.7401512818e+000	  4.9341636156e+002	  2.2566830219e+001	  1.6692192364e+001	
          87000	              0	              0	         500000	 1	  8.3499435643e+000	  3.0533612968e+000	  1.3204368219e+000	  1.9195052512e+002	  4.7401514688e+000	  4.9367132442e+002	  2.2566830898e+001	  1.7409453994e+001	
          90000	              0	              0	         500000	 1	  8.3572648070e+000	  3.0056650967e+000	  1.2991518377e+000	  1.9218957540e+002	  4.7401516956e+000	  4.9386233427e+002	  2.2566831394e+001	  1.7963694556e+001	
              0	           3000	              0	         500000	 1	  8.7832516363e+000	  1.1703446691e+000	  4.7927896865e-001	  2.7681729482e+002	  1.1777189123e+001	  5.9516958187e+002	  2.2579733258e+001	  1.1163440593e+002	
           3000	           3000	              0	         500000	 1	  8.8553861645e+000	  1.0585164173e+000	  4.2978794474e-001	  2.5154101198e+002	  7.8930334385e+000	  5.6470502656e+002	  2.2572624877e+001	  1.5030915404e+002	
           6000	           3000	              0	         500000	 1	  8.9021642180e+000	  9.9924893987e-001	  4.0360739571e-001	  2.3164586506e+002	  5.7299349544e+000	  5.4003115787e+002	  2.2568666287e+001	  1.8214425005e+002	
           9000	           3000	              0	         500000	 1	  8.9033320074e+000	  1.0078015268e+000	  4.0751856635e-001	  2.2276826692e+002	  5.1282283193e+000	  5.2880022349e+002	  2.2567564803e+001	  1.8276993103e+002	
          12000	           3000	              0	         500000	 1	  8.8794155015e+000	  1.0578787258e+000	  4.2991543629e-001	  2.1649389041e+002	  4.8904008810e+000	  5.2081727761e+002	  2.2567128772e+001	  1.6521883973e+002	
          15000	           3000	              0	         500000	 1	  8.8374705934e+000	  1.1445971996e+000	  4.6863665672e-001	  2.1194711999e+002	  4.8026021028e+000	  5.1509267453e+002	  2.2566966856e+001	  1.3850063583e+002	
          18000	           3000	              0	         500000	 1	  8.7739166095e+000	  1.2898380300e+000	  5.3346104254e-001	  2.0774607739e+002	  4.7657252630e+000	  5.0993719415e+002	  2.2566897427e+001	  1.0596289392e+002	
          21000	           3000	              0	         500000	 1	  8.6839713400e+000	  1.5338504771e+000	  6.4235395207e-001	  2.0349340479e+002	  4.7502332922e+000	  5.0495569760e+002	  2.2566866034e+001	  7.2425043931e+001	
          24000	           3000	              0	         500000	 1	  8.5692933888e+000	  1.9282328727e+000	  8.1834440650e-001	  1.9919228765e+002	  4.7440470695e+000	  5.0029912870e+002	  2.2566850127e+001	  4.4477898419e+001	
          27000	           3000	              0	         500000	 1	  8.4382394812e+000	  2.5295535964e+000	  1.0866820076e+000	  1.9486039503e+002	  4.7416243693e+000	  4.9614513813e+002	  2.2566839105e+001	  2.5417570123e+001	
          30000	           3000	              0	         500000	 1	  8.3558077288e+000	  3.0149454282e+000	  1.3032921570e+000	  1.9217165224e+002	  4.7406852969e+000	  4.9386261810e+002	  2.2566832271e+001	  1.7860321759e+001	
          33000	           3000	              0	         500000	 1	  8.3410222564e+000	  3.1125523902e+000	  1.3468511249e+000	  1.9167000333e+002	  4.7403325581e+000	  4.9345552665e+002	  2.2566830614e+001	  1.6761186492e+001	
          36000	           3000	              0	         500000	 1	  8.3416597324e+000	  3.1083163693e+000	  1.3449610510e+000	  1.9168321248e+002	  4.7402008566e+000	  4.9346196781e+002	  2.2566830418e+001	  1.6804918020e+001	
          39000	           3000	              0	         500000	 1	  8.3462601769e+000	  3.0776593351e+000	  1.3312800160e+000	  1.9183262581e+002	  4.7401757480e+000	  4.9357914279e+002	  2.2566830690e+001	  1.7138376061e+001	
          42000	           3000	              0	         500000	 1	  8.3515761426e+000	  3.0426420638e+000	  1.3156531479e+000	  1.9200616712e+002	  4.7401679549e+000	  4.9371678083e+002	  2.2566831039e+001	  1.7532275647e+001	
          45000	           3000	              0	         500000	 1	  8.3552819430e+000	  3.0184918270e+000	  1.3048758387e+000	  1.9212679395e+002	  4.7401630903e+000	  4.9381295292e+002	  2.2566831281e+001	  1.7812259759e+001	
          48000	           3000	              0	         500000	 1	  8.3593290859e+000	  2.9923602908e+000	  1.2932143780e+000	  1.9225796535e+002	  4.7401557407e+000	  4.9391787655e+002	  2.2566831540e+001	  1.8123182498e+001	
          51000	           3000	              0	         500000	 1	  8.3547938721e+000	  3.0216655312e+000	  1.3062921781e+000	  1.9210988898e+002	  4.7401528685e+000	  4.9379892782e+002	  2.2566831230e+001	  1.7775064419e+001	
          54000	           3000	              0	         500000	 1	  8.3486600506e+000	  3.0618048232e+000	  1.3242048178e+000	  1.9190931621e+002	  4.7401520919e+000	  4.9363898115e+002	  2.2566830811e+001	  1.7314793042e+001	
          57000	           3000	              0	         500000	 1	  8.3430999373e+000	  3.0986989034e+000	  1.3406692736e+000	  1.9172690137e+002	  4.7401517945e+000	  4.9349454077e+002	  2.2566830428e+001	  1.6907826860e+001	
          60000	           3000	              0	         500000	 1	  8.3385381274e+000	  3.1293352090e+000	  1.3543411404e+000	  1.9157677047e+002	  4.7401516212e+000	  4.9337638147e+002	  2.2566830110e+001	  1.6581054213e+001	
          63000	           3000	              0	         500000	 1	  8.3349450110e+000	  3.1537011459e+000	  1.3652147852e+000	  1.9145820388e+002	  4.7401514946e+000	  4.9328351574e+002	  2.2566829858e+001	  1.6328094889e+001	
          66000	           3000	              0	         500000	 1	  8.3322025114e+000	  3.1724395621e+000	  1.3735770784e+000	  1.9136750750e+002	  4.7401513930e+000	  4.9321274297e+002	  2.2566829664e+001	  1.6137589289e+001	
          69000	           3000	              0	         500000	 1	  8.3302230754e+000	  3.1860405427e+000	  1.3796467210e+000	  1.9130192840e+002	  4.7401513087e+000	  4.9316170711e+002	  2.2566829523e+001	  1.6001437642e+001	
          72000	           3000	              0	         500000	 1	  8.3289936944e+000	  3.1945202287e+000	  1.3834309116e+000	  1.9126113220e+002	  4.7401512393e+000	  4.9313000738e+002	  2.2566829436e+001	  1.5917413343e+001	
          75000	           3000	              0	         500000	 1	  8.3285897614e+000	  3.1973120193e+000	  1.3846767933e+000	  1.9124767731e+002	  4.7401511856e+000	  4.9311953972e+002	  2.2566829407e+001	  1.5889833427e+001	
          78000	           3000	              0	         500000	 1	  8.3291931379e+000	  3.1931436493e+000	  1.3828165976e+000	  1.9126760838e+002	  4.7401511515e+000	  4.9313495913e+002	  2.2566829450e+001	  1.5930803310e+001	
          81000	           3000	              0	         500000	 1	  8.3311137599e+000	  3.1799142706e+000	  1.3769127920e+000	  1.9133113348e+002	  4.7401511453e+000	  4.9318425290e+002	  2.2566829586e+001	  1.6062156237e+001	
          84000	           3000	              0	         500000	 1	  8.3346991387e+000	  3.1553789503e+000	  1.3659635513e+000	  1.9144954191e+002	  4.7401511809e+000	  4.9327646153e+002	  2.2566829840e+001	  1.6310402799e+001	
          87000	           3000	              0	         500000	 1	  8.3397374445e+000	  3.1212528180e+000	  1.3507342941e+000	  1.9161546938e+002	  4.7401512767e+000	  4.9340634996e+002	  2.2566830193e+001	  1.6665931905e+001	
          90000	           3000	              0	         500000	 1	  8.3428218088e+000	  3.1005617139e+000	  1.3415006113e+000	  1.9171690286e+002	  4.7401514239e+000	  4.9348620296e+002	  2.2566830408e+001	  1.6887748391e+001	
              0	           6000	              0	         500000	 1	  8.7874502620e+000	  1.1638940230e+000	  4.7643121141e-001	  2.7490845740e+002	  1.1497824136e+001	  5.9286216328e+002	  2.2579221974e+001	  1.1357850703e+002	
           3000	           6000	              0	         500000	 1	  8.8576564718e+000	  1.0563531076e+000	  4.2884373169e-001	  2.4984900287e+002	  7.7249153405e+000	  5.6260054103e+002	  2.2572317176e+001	  1.5170766061e+002	
           6000	           6000	              0	         500000	 1	  8.8996958857e+000	  1.0044778848e+000	  4.0594739151e-001	  2.3076092366e+002	  5.6976511649e+000	  5.3889930762e+002	  2.2568607119e+001	  1.8026773442e+002	
           9000	           6000	              0	         500000	 1	  8.8983429114e+000	  1.0171685859e+000	  4.1170129091e-001	  2.2211399891e+002	  5.1231684290e+000	  5.2796171860e+002	  2.2567555404e+001	  1.7900127807e+002	
          12000	           6000	              0	         500000	 1	  8.8731470437e+000	  1.0700202864e+000	  4.3533439734e-001	  2.1600132022e+002	  4.8910331526e+000	  5.2019561519e+002	  2.2567129755e+001	  1.6094438842e+002	
          15000	           6000	              0	         500000	 1	  8.8304513984e+000	  1.1594807593e+000	  4.7527845355e-001	  2.1153915719e+002	  4.8037744401e+000	  5.1458998433e+002	  2.2566968797e+001	  1.3448231363e+002	
          18000	           6000	              0	         500000	 1	  8.7672031778e+000	  1.3062764457e+000	  5.4079627331e-001	  2.0744118439e+002	  4.7666372276e+000	  5.0957551415e+002	  2.2566898883e+001	  1.0300850544e+002	
          21000	           6000	              0	         500000	 1	  8.6788688867e+000	  1.5492036332e+000	  6.4920480124e-001	  2.0330693328e+002	  4.7508147875e+000	  5.0474847291e+002	  2.2566866913e+001	  7.0877946235e+001	
          24000	           6000	              0	         500000	 1	  8.5673324145e+000	  1.9359102019e+000	  8.2177015196e-001	  1.9913328830e+002	  4.7443550260e+000	  5.0024090396e+002	  2.2566850603e+001	  4.4109272286e+001	
          27000	           6000	              0	         500000	 1	  8.4423725965e+000	  2.5076162710e+000	  1.0768923837e+000	  1.9499525714e+002	  4.7417651511e+000	  4.9626590781e+002	  2.2566839598e+001	  2.5871090539e+001	
          30000	           6000	              0	         500000	 1	  8.3638955524e+000	  2.9630261240e+000	  1.2801225682e+000	  1.9243650450e+002	  4.7407430405e+000	  4.9407663856e+002	  2.2566832918e+001	  1.8489430293e+001	
          33000	           6000	              0	         500000	 1	  8.3484664489e+000	  3.0630183796e+000	  1.3247458960e+000	  1.9191546526e+002	  4.7403616068e+000	  4.9365015913e+002	  2.2566831181e+001	  1.7303872722e+001	
          36000	           6000	              0	         500000	 1	  8.3473647294e+000	  3.0703355293e+000	  1.3280115911e+000	  1.9187099428e+002	  4.7402107594e+000	  4.9361064617e+002	  2.2566830830e+001	  1.7220198978e+001	
          39000	           6000	              0	         500000	 1	  8.3468180936e+000	  3.0739628684e+000	  1.3296304189e+000	  1.9185097344e+002	  4.7401775075e+000	  4.9359370744e+002	  2.2566830731e+001	  1.7179396840e+001	
          42000	           6000	              0	         500000	 1	  8.3440202020e+000	  3.0925516359e+000	  1.3379259199e+000	  1.9175852747e+002	  4.7401674111e+000	  4.9352022785e+002	  2.2566830520e+001	  1.6974795291e+001	
          45000	           6000	              0	         500000	 1	  8.3401408238e+000	  3.1185290083e+000	  1.3495186870e+000	  1.9163050783e+002	  4.7401613461e+000	  4.9341908833e+002	  2.2566830240e+001	  1.6695362654e+001	
          48000	           6000	              0	         500000	 1	  8.3438237614e+000	  3.0938666285e+000	  1.3385127944e+000	  1.9175101141e+002	  4.7401547210e+000	  4.9351374555e+002	  2.2566830483e+001	  1.6960371020e+001	
          51000	           6000	              0	         500000	 1	  8.3431252784e+000	  3.0985293472e+000	  1.3405936046e+000	  1.9172779209e+002	  4.7401524726e+000	  4.9349527345e+002	  2.2566830431e+001	  1.6909818964e+001	
          54000	           6000	              0	         500000	 1	  8.3405042287e+000	  3.1160905883e+000	  1.3484305473e+000	  1.9164150204e+002	  4.7401518853e+000	  4.9342723467e+002	  2.2566830248e+001	  1.6721299110e+001	
          57000	           6000	              0	         500000	 1	  8.3376692332e+000	  3.1352086350e+000	  1.3569622410e+000	  1.9154806865e+002	  4.7401516796e+000	  4.9335383525e+002	  2.2566830050e+001	  1.6519704221e+001	
          60000	           6000	              0	         500000	 1	  8.3350901315e+000	  3.1527133287e+000	  1.3647739600e+000	  1.9146293616e+002	  4.7401515588e+000	  4.9328718173e+002	  2.2566829868e+001	  1.6338397896e+001	
          63000	           6000	              0	         500000	 1	  8.3328877791e+000	  3.1677462464e+000	  1.3714826191e+000	  1.9139012596e+002	  4.7401514645e+000	  4.9323033934e+002	  2.2566829713e+001	  1.6185130589e+001	
          66000	           6000	              0	         500000	 1	  8.3311097705e+000	  3.1799403076e+000	  1.3769244009e+000	  1.9133126049e+002	  4.7401513838e+000	  4.9318448987e+002	  2.2566829587e+001	  1.6062418011e+001	
          69000	           6000	              0	         500000	 1	  8.3297951251e+000	  3.1889898090e+000	  1.3809628785e+000	  1.9128767815e+002	  4.7401513133e+000	  4.9315060067e+002	  2.2566829493e+001	  1.5972252102e+001	
          72000	           6000	              0	         500000	 1	  8.3290106349e+000	  3.1944035581e+000	  1.3833788482e+000	  1.9126163015e+002	  4.7401512531e+000	  4.9313035949e+002	  2.2566829437e+001	  1.5918644753e+001	
          75000	           6000	              0	         500000	 1	  8.3288656868e+000	  3.1954052156e+000	  1.3838258555e+000	  1.9125676611e+002	  4.7401512048e+000	  4.9312655533e+002	  2.2566829427e+001	  1.5908678325e+001	
          78000	           6000	              0	         500000	 1	  8.3295225361e+000	  3.1908706961e+000	  1.3818022604e+000	  1.9127846009e+002	  4.7401511722e+000	  4.9314334531e+002	  2.2566829473e+001	  1.5953350941e+001	
          81000	           6000	              0	         500000	 1	  8.3311813671e+000	  3.1794501315e+000	  1.3767056665e+000	  1.9133328521e+002	  4.7401511619e+000	  4.9318588023e+002	  2.2566829591e+001	  1.6066901450e+001	
          84000	           6000	              0	         500000	 1	  8.3338990515e+000	  3.1608368259e+000	  1.3683992126e+000	  1.9142297700e+002	  4.7401511824e+000	  4.9325565139e+002	  2.2566829784e+001	  1.6254809767e+001	
          87000	           6000	              0	         500000	 1	  8.3372218775e+000	  3.1382421808e+000	  1.3583160415e+000	  1.9153236497e+002	  4.7401512494e+000	  4.9334102452e+002	  2.2566830017e+001	  1.6487764467e+001	
          90000	           6000	              0	         500000	 1	  8.3391507973e+000	  3.1252072228e+000	  1.3524990146e+000	  1.9159582291e+002	  4.7401513851e+000	  4.9339074271e+002	  2.2566830153e+001	  1.6624933716e+001	
              0	           9000	              0	         500000	 1	  8.7926577935e+000	  1.1559490177e+000	  4.7292334039e-001	  2.7256480921e+002	  1.1158152805e+001	  5.9002620470e+002	  2.2578600321e+001	  1.1603694246e+002	
           3000	           9000	              0	         500000	 1	  8.8600269500e+000	  1.0542989427e+000	  4.2795072931e-001	  2.4792715688e+002	  7.5409871615e+000	  5.6020519558e+002	  2.2571980536e+001	  1.5317813906e+002	
           6000	           9000	              0	         500000	 1	  8.8964015065e+000	  1.0112432054e+000	  4.0897294217e-001	  2.2981035089e+002	  5.6695774515e+000	  5.3768085331e+002	  2.2568555637e+001	  1.7779619582e+002	
           9000	           9000	              0	         500000	 1	  8.8925960427e+000	  1.0280070641e+000	  4.1654030753e-001	  2.2144002412e+002	  5.1220631765e+000	  5.2709755759e+002	  2.2567553224e+001	  1.7475543424e+002	
          12000	           9000	              0	         500000	 1	  8.8665614674e+000	  1.0829360128e+000	  4.4109859653e-001	  2.1551521296e+002	  4.8939314673e+000	  5.1958261410e+002	  2.2567134876e+001	  1.5657051463e+002	
          15000	           9000	              0	         500000	 1	  8.8240964730e+000	  1.1731575712e+000	  4.8138165366e-001	  2.1118153148e+002	  4.8061022842e+000	  5.1414986161e+002	  2.2566972871e+001	  1.3094246429e+002	
          18000	           9000	              0	         500000	 1	  8.7625207798e+000	  1.3178881171e+000	  5.4597763022e-001	  2.0723490126e+002	  4.7681442616e+000	  5.0933133682e+002	  2.2566901492e+001	  1.0099561151e+002	
          21000	           9000	              0	         500000	 1	  8.6774094682e+000	  1.5536106235e+000	  6.5117112256e-001	  2.0326229900e+002	  4.7516985462e+000	  5.0470016242e+002	  2.2566868477e+001	  7.0442247683e+001	
          24000	           9000	              0	         500000	 1	  8.5698918756e+000	  1.9258492276e+000	  8.1728039395e-001	  1.9922691008e+002	  4.7448029593e+000	  5.0033809224e+002	  2.2566851537e+001	  4.4593901030e+001	
          27000	           9000	              0	         500000	 1	  8.4497288377e+000	  2.4691061207e+000	  1.0597071621e+000	  1.9523309034e+002	  4.7419548369e+000	  4.9647940677e+002	  2.2566840358e+001	  2.6697925482e+001	
          30000	           9000	              0	         500000	 1	  8.3736136174e+000	  2.9019506996e+000	  1.2528670672e+000	  1.9275241747e+002	  4.7408031810e+000	  4.9433418193e+002	  2.2566833666e+001	  1.9274515101e+001	
          33000	           9000	              0	         500000	 1	  8.3564500697e+000	  3.0108617822e+000	  1.3014703731e+000	  1.9217723164e+002	  4.7403938261e+000	  4.9385948251e+002	  2.2566831782e+001	  1.7905406717e+001	
          36000	           9000	              0	         500000	 1	  8.3531047343e+000	  3.0326377576e+000	  1.3111884838e+000	  1.9205934717e+002	  4.7402243380e+000	  4.9376082651e+002	  2.2566831246e+001	  1.7648453714e+001	
          39000	           9000	              0	         500000	 1	  8.3495294332e+000	  3.0560704224e+000	  1.3216456968e+000	  1.9193968605e+002	  4.7401780665e+000	  4.9366408395e+002	  2.2566830918e+001	  1.7379857591e+001	
          42000	           9000	              0	         500000	 1	  8.3434224078e+000	  3.0965396452e+000	  1.3397056288e+000	  1.9173869971e+002	  4.7401660365e+000	  4.9350447021e+002	  2.2566830476e+001	  1.6931494415e+001	
          45000	           9000	              0	         500000	 1	  8.3387301127e+000	  3.1280353009e+000	  1.3537610087e+000	  1.9158384111e+002	  4.7401595313e+000	  4.9338231709e+002	  2.2566830138e+001	  1.6594958921e+001	
          48000	           9000	              0	         500000	 1	  8.3417513006e+000	  3.1077202875e+000	  1.3446951769e+000	  1.9168280169e+002	  4.7401541085e+000	  4.9345988911e+002	  2.2566830339e+001	  1.6810752057e+001	
          51000	           9000	              0	         500000	 1	  8.3428814741e+000	  3.1001586133e+000	  1.3413206893e+000	  1.9171969973e+002	  4.7401523665e+000	  4.9348884615e+002	  2.2566830414e+001	  1.6892270464e+001	
          54000	           9000	              0	         500000	 1	  8.3418261501e+000	  3.1072206823e+000	  1.3444722360e+000	  1.9168489429e+002	  4.7401519006e+000	  4.9346134630e+002	  2.2566830340e+001	  1.6816198443e+001	
          57000	           9000	              0	         500000	 1	  8.3400763115e+000	  3.1189687338e+000	  1.3497149645e+000	  1.9162727523e+002	  4.7401517392e+000	  4.9341597157e+002	  2.2566830218e+001	  1.6690751246e+001	
          60000	           9000	              0	         500000	 1	  8.3382360211e+000	  3.1313767645e+000	  1.3552522198e+000	  1.9156664102e+002	  4.7401516400e+000	  4.9336834181e+002	  2.2566830089e+001	  1.6559815101e+001	
          63000	           9000	              0	         500000	 1	  8.3365414144e+000	  3.1428506479e+000	  1.3603726017e+000	  1.9151074896e+002	  4.7401515577e+000	  4.9332453294e+002	  2.2566829970e+001	  1.6440135499e+001	
          66000	           9000	              0	         500000	 1	  8.3351600084e+000	  3.1522382139e+000	  1.3645619374e+000	  1.9146513736e+002	  4.7401514852e+000	  4.9328884576e+002	  2.2566829873e+001	  1.6343189623e+001	
          69000	           9000	              0	         500000	 1	  8.3342340971e+000	  3.1585477505e+000	  1.3673776601e+000	  1.9143453058e+002	  4.7401514224e+000	  4.9326492550e+002	  2.2566829808e+001	  1.6278491322e+001	
          72000	           9000	              0	         500000	 1	  8.3339335322e+000	  3.1605990531e+000	  1.3682930850e+000	  1.9142456464e+002	  4.7401513718e+000	  4.9325712845e+002	  2.2566829786e+001	  1.6257472730e+001	
          75000	           9000	              0	         500000	 1	  8.3344809723e+000	  3.1568645722e+000	  1.3666265209e+000	  1.9144260054e+002	  4.7401513375e+000	  4.9327118085e+002	  2.2566829825e+001	  1.6295483860e+001	
          78000	           9000	              0	         500000	 1	  8.3362207227e+000	  3.1450283037e+000	  1.3613444199e+000	  1.9149995621e+002	  4.7401513269e+000	  4.9331597341e+002	  2.2566829947e+001	  1.6417111632e+001	
          81000	           9000	              0	         500000	 1	  8.3396089626e+000	  3.1221167053e+000	  1.3511198056e+000	  1.9161149161e+002	  4.7401513525e+000	  4.9340335700e+002	  2.2566830184e+001	  1.6656727846e+001	
          84000	           9000	              0	         500000	 1	  8.3448304366e+000	  3.0871683853e+000	  1.3355236634e+000	  1.9178286562e+002	  4.7401514258e+000	  4.9353829625e+002	  2.2566830547e+001	  1.7032992171e+001	
          87000	           9000	              0	         500000	 1	  8.3513675702e+000	  3.0440220044e+000	  1.3162690722e+000	  1.9199652894e+002	  4.7401515637e+000	  4.9370765934e+002	  2.2566830995e+001	  1.7516326002e+001	
          90000	           9000	              0	         500000	 1	  8.3556357549e+000	  3.0162107851e+000	  1.3038580034e+000	  1.9213558495e+002	  4.7401517672e+000	  4.9381859511e+002	  2.2566831285e+001	  1.7839790869e+001	
              0	          12000	              0	         500000	 1	  8.7982747598e+000	  1.1474665160e+000	  4.6917791811e-001	  2.7005076946e+002	  1.0798211858e+001	  5.8698035160e+002	  2.2577941571e+001	  1.1874826279e+002	
           3000	          12000	              0	         500000	 1	  8.8618734220e+000	  1.0531653742e+000	  4.2746724883e-001	  2.4605215127e+002	  7.3720990141e+000	  5.5786142771e+002	  2.2571671414e+001	  1.5432602360e+002	
           6000	          12000	              0	         500000	 1	  8.8923525763e+000	  1.0192640338e+000	  4.1255709648e-001	  2.2895733723e+002	  5.6545004917e+000	  5.3658387917e+002	  2.2568527926e+001	  1.7481012196e+002	
           9000	          12000	              0	         500000	 1	  8.8865198508e+000	  1.0395014212e+000	  4.2167108851e-001	  2.2083444196e+002	  5.1265678378e+000	  5.2632098530e+002	  2.2567561304e+001	  1.7037610406e+002	
          12000	          12000	              0	         500000	 1	  8.8601677727e+000	  1.0956190856e+000	  4.4675855453e-001	  2.1508400259e+002	  4.8992397534e+000	  5.1903971794e+002	  2.2567144413e+001	  1.5243667654e+002	
          15000	          12000	              0	         500000	 1	  8.8187129653e+000	  1.1848933097e+000	  4.8661857194e-001	  2.1088904377e+002	  4.8093447798e+000	  5.1379020158e+002	  2.2566978647e+001	  1.2801492217e+002	
