ID	x	y	z	p4f	H*	O*	Charge	Ap	Bp	Cp	Dp	p4f	sim	state	soln	dist_x	time	step	pH	pe	mass_H2O	charge(eq)	k_R_1	dk_R_1	k_R_2	dk_R_2	k_R_3	dk_R_3	k_R_4	dk_R_4
61606	8.1189	3.38569	1.98175e-014	0.787722	-0.415827	-0.207913	-6.6191e-019	0.137693	0.376132	0.21762	0.0505216	-99999	1	1e+030	61606	-99	864000	1	7.00268	11.5918	0.0997043	-6.6191e-020	9.65928	-0.00893242	0.723415	-0.00745365	0.93189	-0.00190082	0.992869	-0.000208329
61607	10.1206	3.47461	1.98175e-014	0.716134	-0.415827	-0.207914	-8.85265e-019	0.0863579	0.320968	0.234619	0.0655356	-99999	1	1e+030	61607	-99	864000	1	7.0024	11.6733	0.0997043	-8.85265e-020	9.78956	-0.00560222	0.76115	-0.00655816	0.925253	-0.00213013	0.990627	-0.000279962
61608	12.183	3.53314	1.98175e-014	0.658281	-0.415827	-0.207914	-1.0666e-018	0.0538265	0.268456	0.243217	0.0805485	-99999	1	1e+030	61608	-99	864000	1	7.00217	11.751	0.0997043	-1.0666e-019	9.87096	-0.00349184	0.799993	-0.00560201	0.922029	-0.002272	0.988435	-0.000353799
61609	14.2598	3.54973	1.98175e-014	0.61324	-0.415827	-0.207914	-1.20674e-018	0.0337581	0.222455	0.245448	0.0951001	-99999	1	1e+030	61609	-99	864000	1	7.00199	11.8207	0.0997043	-1.20674e-019	9.92043	-0.00218996	0.835265	-0.00471093	0.921474	-0.00234224	0.986389	-0.000427032
61610	16.3227	3.54089	1.98175e-014	0.577488	-0.415827	-0.207914	-1.31725e-018	0.0214152	0.183548	0.242679	0.108577	-99999	1	1e+030	61610	-99	864000	1	7.00183	11.8814	0.0997043	-1.31725e-019	9.95038	-0.00138925	0.86555	-0.00392788	0.922967	-0.00235363	0.984593	-0.00049618
61611	18.3648	3.52734	1.98175e-014	0.547089	-0.415827	-0.207914	-1.41233e-018	0.0136765	0.150768	0.235722	0.120458	-99999	1	1e+030	61611	-99	864000	1	7.0017	11.9368	0.0997043	-1.41233e-019	9.96886	-0.000887227	0.89112	-0.00325124	0.926074	-0.00231514	0.983123	-0.000558347
61612	20.3937	3.5339	1.98175e-014	0.518481	-0.415828	-0.207914	-1.50158e-018	0.00872657	0.122841	0.22487	0.130164	-99999	1	1e+030	61612	-99	864000	1	7.00157	11.9873	0.0997043	-1.50158e-019	9.98048	-0.000566111	0.912764	-0.00266433	0.930557	-0.00223089	0.982055	-0.000610469
61613	22.4284	3.55814	1.98175e-014	0.491439	-0.415828	-0.207914	-1.58615e-018	0.00554984	0.0993427	0.211378	0.137733	-99999	1	1e+030	61613	-99	864000	1	7.00145	12.0326	0.0997043	-1.58615e-019	9.98781	-0.000360031	0.930777	-0.00216425	0.935907	-0.00211434	0.981373	-0.000652399
61614	24.4772	3.57355	1.98175e-014	0.468077	-0.415828	-0.207914	-1.65975e-018	0.003536	0.0802429	0.197214	0.143865	-99999	1	1e+030	61614	-99	864000	1	7.00134	12.0741	0.0997043	-1.65975e-019	9.99238	-0.000229389	0.945237	-0.00175415	0.941431	-0.00198609	0.980966	-0.000687222
61615	26.5304	3.56844	1.98175e-014	0.448811	-0.415828	-0.207914	-1.71931e-018	0.00226579	0.064981	0.183357	0.148953	-99999	1	1e+030	61615	-99	864000	1	7.00125	12.1121	0.0997043	-1.71931e-019	9.99521	-0.000146987	0.956633	-0.00142432	0.946778	-0.00185697	0.980767	-0.000716678
61616	28.5778	3.55384	1.98175e-014	0.43214	-0.415828	-0.207914	-1.77131e-018	0.00145846	0.0526982	0.169762	0.152817	-99999	1	1e+030	61616	-99	864000	1	7.00116	12.1462	0.0997043	-1.77131e-019	9.99698	-9.46134e-005	0.965652	-0.0011575	0.951927	-0.00172741	0.980783	-0.00073984
61617	30.6183	3.54191	1.98175e-014	0.416804	-0.415828	-0.207914	-1.81925e-018	0.000940773	0.0427229	0.156352	0.15528	-99999	1	1e+030	61617	-99	864000	1	7.00108	12.1763	0.0997043	-1.81925e-019	9.99809	-6.10301e-005	0.972836	-0.000939924	0.956877	-0.00159731	0.981021	-0.000755811
61618	32.6563	3.53616	1.98175e-014	0.402353	-0.415828	-0.207914	-1.86412e-018	0.000607217	0.0346009	0.143268	0.156395	-99999	1	1e+030	61618	-99	864000	1	7.00101	12.2028	0.0997043	-1.86412e-019	9.99879	-3.93916e-005	0.978565	-0.000762218	0.961579	-0.00146862	0.981457	-0.000764819
61619	34.6951	3.53491	1.98175e-014	0.388751	-0.415828	-0.207914	-1.90619e-018	0.000392051	0.028002	0.130725	0.156344	-99999	1	1e+030	61619	-99	864000	1	7.00094	12.2258	0.0997043	-1.90619e-019	9.99924	-2.54332e-005	0.983117	-0.000617484	0.965968	-0.00134395	0.982054	-0.000767738
61620	36.7354	3.53526	1.98175e-014	0.376044	-0.415828	-0.207914	-1.94596e-018	0.000253299	0.0226588	0.118894	0.155331	-99999	1	1e+030	61620	-99	864000	1	7.00087	12.2454	0.0997043	-1.94596e-019	9.99952	-1.64321e-005	0.986719	-0.000500063	0.970002	-0.00122541	0.982773	-0.000765554
61621	38.7765	3.53566	1.98175e-014	0.364191	-0.415828	-0.207914	-1.98373e-018	0.000163835	0.0183412	0.107863	0.153513	-99999	1	1e+030	61621	-99	864000	1	7.0008	12.2617	0.0997043	-1.98373e-019	9.99969	-1.06283e-005	0.989561	-0.00040504	0.973667	-0.00111415	0.983582	-0.000759059
61622	40.8177	3.53606	1.98175e-014	0.353063	-0.415828	-0.207914	-2.01819e-018	0.000106113	0.0148534	0.0976474	0.151005	-99999	1	1e+030	61622	-99	864000	1	7.00074	12.2748	0.0997043	-2.01819e-019	9.99981	-6.88382e-006	0.991801	-0.000328184	0.976971	-0.00101056	0.984457	-0.00074882
61623	42.8589	3.53666	1.98175e-014	0.342526	-0.415828	-0.207914	-2.05086e-018	6.8829e-005	0.0120346	0.0882342	0.147902	-99999	1	1e+030	61623	-99	864000	1	7.00069	12.2847	0.0997043	-2.05086e-019	9.99988	-4.4651e-006	0.993564	-0.000266013	0.979931	-0.000914669	0.985377	-0.000735336
61624	44.9002	3.53698	1.98175e-014	0.332488	-0.415828	-0.207914	-2.08206e-018	4.47126e-005	0.00975665	0.079604	0.144305	-99999	1	1e+030	61624	-99	864000	1	7.00063	12.2914	0.0997043	-2.08206e-019	9.99992	-2.90061e-006	0.994951	-0.000215731	0.982568	-0.00082642	0.986324	-0.000719121
61625	46.9409	3.53659	1.98175e-014	0.322851	-0.415828	-0.207914	-2.11267e-018	2.9092e-005	0.00791539	0.0717239	0.140298	-99999	1	1e+030	61625	-99	864000	1	7.00058	12.2951	0.0997043	-2.11267e-019	9.99995	-1.88727e-006	0.996041	-0.000175064	0.984905	-0.000745578	0.98728	-0.000700615
61626	48.9811	3.5359	1.98175e-014	0.313477	-0.415828	-0.207914	-2.14121e-018	1.8959e-005	0.00642559	0.0645435	0.135938	-99999	1	1e+030	61626	-99	864000	1	7.00053	12.2958	0.0997043	-2.14121e-019	9.99997	-1.22991e-006	0.996898	-0.000142144	0.986968	-0.000671707	0.988234	-0.000680117
61627	51.0212	3.53551	1.98175e-014	0.304219	-0.415828	-0.207914	-2.17017e-018	1.23696e-005	0.00521851	0.0580074	0.131264	-99999	1	1e+030	61627	-99	864000	1	7.00049	12.2936	0.0997043	-2.17017e-019	9.99998	-8.02446e-007	0.997571	-0.000115461	0.988785	-0.000604299	0.989175	-0.00065785
61628	53.0617	3.53564	1.98175e-014	0.29495	-0.415828	-0.207914	-2.19913e-018	8.05782e-006	0.00423954	0.0520647	0.126316	-99999	1	1e+030	61628	-99	864000	1	7.00044	12.2887	0.0997043	-2.19913e-019	9.99999	-5.2273e-007	0.998101	-9.38136e-005	0.99038	-0.000542882	0.990096	-0.000634028
61629	55.1028	3.53626	1.98175e-014	0.285554	-0.415828	-0.207914	-2.22909e-018	5.18407e-006	0.00344517	0.0466685	0.121131	-99999	1	1e+030	61629	-99	864000	1	7.0004	12.2815	0.0997043	-2.22909e-019	9.99999	-3.36303e-007	0.998517	-7.62441e-005	0.991775	-0.000487007	0.990987	-0.000608847
61630	57.1444	3.53722	1.98175e-014	0.275924	-0.415828	-0.207914	-2.25886e-018	3.19795e-006	0.00280039	0.0417742	0.11574	-99999	1	1e+030	61630	-99	864000	1	7.00036	12.2724	0.0997043	-2.25886e-019	10	-2.07459e-007	0.998843	-6.19811e-005	0.992991	-0.000436246	0.991844	-0.000582481
61631	59.186	3.53816	1.98175e-014	0.265964	-0.415828	-0.207914	-2.28964e-018	1.76839e-006	0.00227692	0.0373396	0.110172	-99999	1	1e+030	61631	-99	864000	1	7.00032	12.2621	0.0997043	-2.28964e-019	10	-1.14719e-007	0.999099	-5.04005e-005	0.994048	-0.000390186	0.99266	-0.00055509
61632	61.2275	3.53866	1.98175e-014	0.25559	-0.415829	-0.207914	-2.32204e-018	7.05524e-007	0.0018518	0.0333237	0.104453	-99999	1	1e+030	61632	-99	864000	1	7.00028	12.2516	0.0997043	-2.32204e-019	10	-4.5769e-008	0.999299	-4.09948e-005	0.994964	-0.000348421	0.993431	-0.000526814
61633	63.2686	3.53836	1.98175e-014	0.244727	-0.415829	-0.207914	-2.35608e-018	-1.93569e-007	0.00150639	0.0296872	0.0986036	-99999	1	1e+030	61633	-99	864000	1	7.00025	12.2421	0.0997043	-2.35608e-019	10	-0	0.999455	-3.33519e-005	0.995754	-0.000310557	0.994155	-0.000497775
61634	65.3093	3.53703	1.98175e-014	0.233317	-0.415829	-0.207914	-2.39174e-018	-1.31345e-006	0.00122582	0.0263929	0.0926442	-99999	1	1e+030	61634	-99	864000	1	7.00021	12.2345	0.0997043	-2.39174e-019	10	-0	0.999578	-2.71401e-005	0.996433	-0.00027622	0.994831	-0.000468081
61635	67.3492	3.53504	1.98175e-014	0.221316	-0.415829	-0.207914	-2.42883e-018	-2.29061e-006	0.000997427	0.0234055	0.0865914	-99999	1	1e+030	61635	-99	864000	1	7.00018	12.2298	0.0997043	-2.42883e-019	10	-0	0.999673	-2.20833e-005	0.997017	-0.000245055	0.995456	-0.000437829
61636	69.388	3.53386	1.98175e-014	0.208686	-0.415829	-0.207914	-2.46798e-018	-3.15713e-006	0.000811194	0.0206917	0.0804575	-99999	1	1e+030	61636	-99	864000	1	7.00014	12.2282	0.0997043	-2.46798e-019	10	-0	0.999748	-1.79601e-005	0.997516	-0.000216719	0.996033	-0.00040709
61637	71.4271	3.53586	1.98175e-014	0.195407	-0.415829	-0.207914	-2.50935e-018	-3.91984e-006	0.000658919	0.0182195	0.0742531	-99999	1	1e+030	61637	-99	864000	1	7.00011	12.2293	0.0997043	-2.50935e-019	10	-0	0.999806	-1.45886e-005	0.997943	-0.000190887	0.996562	-0.000375927
61638	73.4725	3.54209	1.98175e-014	0.181509	-0.415829	-0.207914	-2.55278e-018	-4.58022e-006	0.000533983	0.0159614	0.0679993	-99999	1	1e+030	61638	-99	864000	1	7.00008	12.2324	0.0997043	-2.55278e-019	10	-0	0.999851	-1.18225e-005	0.998307	-0.000167277	0.997045	-0.000344454
61639	75.5329	3.54923	1.98175e-014	0.167126	-0.415829	-0.207914	-2.59803e-018	-5.12154e-006	0.000431365	0.0139011	0.0617507	-99999	1	1e+030	61639	-99	864000	1	7.00005	12.2367	0.0997043	-2.59803e-019	10	-0	0.999887	-9.55053e-006	0.998617	-0.000145723	0.997483	-0.000312956
61640	77.6078	3.54857	1.98175e-014	0.152561	-0.415829	-0.207914	-2.64309e-018	-5.49911e-006	0.000347624	0.0120401	0.0556219	-99999	1	1e+030	61640	-99	864000	1	7.00002	12.2414	0.0997043	-2.64309e-019	10	-0	0.999914	-7.69649e-006	0.998878	-0.000126242	0.997874	-0.000282021
61641	79.6821	3.53488	1.98175e-014	0.138141	-0.415829	-0.207914	-2.68753e-018	-5.67915e-006	0.000279932	0.0103804	0.049729	-99999	1	1e+030	61641	-99	864000	1	6.99999	12.2456	0.0997043	-2.68753e-019	10	-0	0.999935	-6.19777e-006	0.999093	-0.000108862	0.998217	-0.000252242
61642	81.7417	3.5154	1.98175e-014	0.123981	-0.415829	-0.207914	-2.73196e-018	-5.6949e-006	0.000225203	0.00890314	0.0441016	-99999	1	1e+030	61642	-99	864000	1	6.99996	12.2491	0.0997043	-2.73196e-019	10	-0	0.999951	-4.98606e-006	0.999271	-9.3386e-005	0.998514	-0.000223778
61643	83.7858	3.49534	1.98175e-014	0.110185	-0.415829	-0.207914	-2.77496e-018	-5.59947e-006	0.000180777	0.00758777	0.0387575	-99999	1	1e+030	61643	-99	864000	1	6.99994	12.2515	0.0997043	-2.77496e-019	10	-0	0.999963	-4.00245e-006	0.999417	-7.96013e-005	0.998772	-0.000196723
61644	85.815	3.4686	1.98175e-014	0.0970135	-0.415829	-0.207914	-2.81612e-018	-5.38558e-006	0.000144856	0.00642814	0.0337697	-99999	1	1e+030	61644	-99	864000	1	6.99991	12.2528	0.0997043	-2.81612e-019	10	-0	0.999972	-3.20715e-006	0.999537	-6.74451e-005	0.998993	-0.000171454
61645	87.8199	3.43567	1.98175e-014	0.0846519	-0.415829	-0.207914	-2.855e-018	-5.07234e-006	0.000115905	0.00541471	0.0291827	-99999	1	1e+030	61645	-99	864000	1	6.99989	12.253	0.0997043	-2.855e-019	10	-0	0.999979	-2.56617e-006	0.999633	-5.68188e-005	0.999179	-0.000148202
61646	89.7929	3.41712	1.98175e-014	0.073079	-0.415829	-0.207914	-2.89085e-018	-4.746e-006	9.2405e-005	0.0045262	0.0249684	-99999	1	1e+030	61646	-99	864000	1	6.99987	12.2521	0.0997043	-2.89085e-019	10	-0	0.999984	-2.04587e-006	0.999711	-4.75002e-005	0.999336	-0.000126828
61647	91.7523	3.45401	1.98175e-014	0.0620571	-0.415829	-0.207914	-2.92526e-018	-4.51851e-006	7.28584e-005	0.00373028	0.0210252	-99999	1	1e+030	61647	-99	864000	1	6.99986	12.2504	0.0997043	-2.92526e-019	10	-0	0.999988	-1.6131e-006	0.999776	-3.91511e-005	0.999471	-0.000106819
61648	93.7789	3.59375	1.98175e-014	0.0511843	-0.415829	-0.207914	-2.95964e-018	-4.46229e-006	5.58962e-005	0.00298855	0.0171991	-99999	1	1e+030	61648	-99	864000	1	6.99984	12.248	0.0997043	-2.95964e-019	10	-0	0.999992	-1.23756e-006	0.999831	-3.1369e-005	0.999591	-8.73969e-005
61649	95.0593	23.0722	1.98175e-014	-3.56382e-007	-0.415829	-0.207914	-3.12077e-018	-5.6845e-007	-5.67795e-007	-2.06304e-007	2.72317e-007	-99999	1	1e+030	61649	-99	864000	1	6.99977	12.2564	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-1.43325e-009
61650	92.8832	23.0184	1.98175e-014	-1.2162e-007	-0.415829	-0.207914	-3.12036e-018	-7.0488e-007	-7.11722e-007	-2.4848e-007	4.39957e-007	-99999	1	1e+030	61650	-99	864000	1	6.99977	12.2593	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-2.31557e-009
61651	90.7665	23.1478	1.98175e-014	-1.14862e-006	-0.415829	-0.207914	-3.12057e-018	-7.79642e-007	-7.89751e-007	-3.45078e-007	1.59971e-007	-99999	1	1e+030	61651	-99	864000	1	6.99977	12.2622	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-8.41955e-010
61652	88.7388	23.2164	1.98175e-014	-1.6581e-006	-0.415829	-0.207914	-3.12077e-018	-8.43849e-007	-8.80063e-007	-4.14771e-007	5.6503e-008	-99999	1	1e+030	61652	-99	864000	1	6.99977	12.2643	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-2.97384e-010
61653	86.7201	23.2339	1.98175e-014	-1.89581e-006	-0.415829	-0.207914	-3.12077e-018	-9.1792e-007	-9.82664e-007	-4.80866e-007	4.74925e-008	-99999	1	1e+030	61653	-99	864000	1	6.99977	12.2659	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-2.4996e-010
61654	84.6913	23.237	1.98175e-014	-2.07719e-006	-0.415829	-0.207914	-3.12036e-018	-9.87161e-007	-1.0845e-006	-5.50058e-007	5.50001e-008	-99999	1	1e+030	61654	-99	864000	1	6.99977	12.2671	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-2.89474e-010
61655	82.6556	23.2349	1.98175e-014	-2.27748e-006	-0.415829	-0.207914	-3.12077e-018	-1.04436e-006	-1.17845e-006	-6.23784e-007	5.08742e-008	-99999	1	1e+030	61655	-99	864000	1	6.99977	12.2681	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-2.67759e-010
61656	80.6152	23.2318	1.98175e-014	-2.48589e-006	-0.415829	-0.207914	-3.12057e-018	-1.08415e-006	-1.25783e-006	-6.98222e-007	3.54679e-008	-99999	1	1e+030	61656	-99	864000	1	6.99977	12.2689	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-1.86673e-010
61657	78.5724	23.2304	1.98175e-014	-2.67529e-006	-0.415829	-0.207914	-3.12077e-018	-1.10295e-006	-1.31647e-006	-7.68197e-007	1.37872e-008	-99999	1	1e+030	61657	-99	864000	1	6.99977	12.2697	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-7.25642e-011
61658	76.5298	23.231	1.98175e-014	-2.83256e-006	-0.415829	-0.207914	-3.12095e-018	-1.10013e-006	-1.35093e-006	-8.29446e-007	-1.32778e-008	-99999	1	1e+030	61658	-99	864000	1	6.99977	12.2696	0.0997043	-3.12095e-019	10	-0	1	-0	1	-0	1	-0
61659	74.4886	23.2323	1.98175e-014	-2.94884e-006	-0.415829	-0.207914	-3.12036e-018	-1.07681e-006	-1.36025e-006	-8.78379e-007	-4.40296e-008	-99999	1	1e+030	61659	-99	864000	1	6.99977	12.2706	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-0
61660	72.4484	23.2331	1.98175e-014	-3.01644e-006	-0.415829	-0.207914	-3.12036e-018	-1.0344e-006	-1.34415e-006	-9.12049e-007	-7.55981e-008	-99999	1	1e+030	61660	-99	864000	1	6.99977	12.2718	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-0
61661	70.4082	23.2331	1.98175e-014	-3.02447e-006	-0.415829	-0.207914	-3.12036e-018	-9.7454e-007	-1.30245e-006	-9.27348e-007	-1.04653e-007	-99999	1	1e+030	61661	-99	864000	1	6.99977	12.2725	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-0
61662	68.3676	23.2328	1.98175e-014	-2.96204e-006	-0.415829	-0.207914	-3.12036e-018	-8.9967e-007	-1.23588e-006	-9.21332e-007	-1.27344e-007	-99999	1	1e+030	61662	-99	864000	1	6.99977	12.2728	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-0
61663	66.3267	23.2325	1.98175e-014	-2.82305e-006	-0.415829	-0.207914	-3.12036e-018	-8.13201e-007	-1.14671e-006	-8.9208e-007	-1.40183e-007	-99999	1	1e+030	61663	-99	864000	1	6.99977	12.2729	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-0
61664	64.2857	23.2325	1.98175e-014	-2.60823e-006	-0.415829	-0.207914	-3.12057e-018	-7.19136e-007	-1.03873e-006	-8.39189e-007	-1.40637e-007	-99999	1	1e+030	61664	-99	864000	1	6.99977	12.2726	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
61665	62.2448	23.2326	1.98175e-014	-2.32458e-006	-0.415829	-0.207914	-3.12036e-018	-6.21597e-007	-9.16773e-007	-7.63908e-007	-1.27521e-007	-99999	1	1e+030	61665	-99	864000	1	6.99977	12.272	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-0
61666	60.204	23.2326	1.98175e-014	-1.9844e-006	-0.415829	-0.207914	-3.12017e-018	-5.24496e-007	-7.86204e-007	-6.69165e-007	-1.01157e-007	-99999	1	1e+030	61666	-99	864000	1	6.99977	12.2712	0.0997043	-3.12017e-019	10	-0	1	-0	1	-0	1	-0
61667	58.1633	23.2326	1.98175e-014	-1.60441e-006	-0.415829	-0.207914	-3.12077e-018	-4.3137e-007	-6.52647e-007	-5.5952e-007	-6.32163e-008	-99999	1	1e+030	61667	-99	864000	1	6.99977	12.2689	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-0
61668	56.1225	23.2326	1.98175e-014	-1.20521e-006	-0.415829	-0.207914	-3.12077e-018	-3.45274e-007	-5.21759e-007	-4.4108e-007	-1.63829e-008	-99999	1	1e+030	61668	-99	864000	1	6.99977	12.266	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-0
61669	54.0816	23.2326	1.98175e-014	-8.10067e-007	-0.415829	-0.207914	-3.12077e-018	-2.68653e-007	-3.98966e-007	-3.20898e-007	3.39229e-008	-99999	1	1e+030	61669	-99	864000	1	6.99977	12.2617	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-1.78542e-010
61670	52.0408	23.2326	1.98175e-014	-4.42441e-007	-0.415829	-0.207914	-3.12037e-018	-2.032e-007	-2.89078e-007	-2.06214e-007	8.42026e-008	-99999	1	1e+030	61670	-99	864000	1	6.99977	12.258	0.0997043	-3.12037e-019	10	-0	1	-0	1	-0	1	-4.43172e-010
61671	50	23.2326	1.98175e-014	-1.23025e-007	-0.415829	-0.207914	-3.11996e-018	-1.49795e-007	-1.95909e-007	-1.03925e-007	1.30825e-007	-99999	1	1e+030	61671	-99	864000	1	6.99977	12.2552	0.0997043	-3.11996e-019	10	-0	1	-0	1	-0	1	-6.88551e-010
61672	47.9592	23.2326	1.98175e-014	1.31957e-007	-0.415829	-0.207914	-3.12057e-018	-1.08565e-007	-1.22044e-007	-1.99354e-008	1.69518e-007	-99999	1	1e+030	61672	-99	864000	1	6.99977	12.2522	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-8.92202e-010
61673	45.9184	23.2326	1.98175e-014	3.1151e-007	-0.415829	-0.207914	-3.12056e-018	-7.89515e-008	-6.87091e-008	3.73487e-008	2.00802e-007	-99999	1	1e+030	61673	-99	864000	1	6.99977	12.2495	0.0997043	-3.12056e-019	10	-0	1	-0	1	-4.14985e-010	1	-1.03501e-009
61674	43.8776	23.2326	1.98175e-014	4.10999e-007	-0.415829	-0.207914	-3.12057e-018	-5.97588e-008	-3.56381e-008	7.04619e-008	2.17623e-007	-99999	1	1e+030	61674	-99	864000	1	6.99977	12.2474	0.0997043	-3.12057e-019	10	-0	1	-0	1	-7.8291e-010	1	-1.10418e-009
61675	41.8367	23.2326	1.98175e-014	4.33219e-007	-0.415829	-0.207914	-3.12057e-018	-4.92268e-008	-2.09615e-008	8.20806e-008	2.16734e-007	-99999	1	1e+030	61675	-99	864000	1	6.99977	12.246	0.0997043	-3.12057e-019	10	-0	1	-0	1	-9.12007e-010	1	-1.0927e-009
61676	39.7959	23.2326	1.98175e-014	3.88887e-007	-0.415829	-0.207914	-3.12036e-018	-4.51524e-008	-2.11718e-008	7.55392e-008	1.98441e-007	-99999	1	1e+030	61676	-99	864000	1	6.99977	12.2452	0.0997043	-3.12036e-019	10	-0	1	-0	1	-8.39324e-010	1	-1.00025e-009
61677	37.7551	23.2326	1.98175e-014	2.96346e-007	-0.415829	-0.207914	-3.12056e-018	-4.50755e-008	-3.13718e-008	5.59929e-008	1.6579e-007	-99999	1	1e+030	61677	-99	864000	1	6.99977	12.2451	0.0997043	-3.12056e-019	10	-0	1	-0	1	-6.22143e-010	1	-8.39837e-010
61678	35.7143	23.2326	1.98175e-014	1.79313e-007	-0.415829	-0.207914	-3.12016e-018	-4.65596e-008	-4.59024e-008	2.96571e-008	1.24513e-007	-99999	1	1e+030	61678	-99	864000	1	6.99977	12.2452	0.0997043	-3.12016e-019	10	-0	1	-0	1	-3.29523e-010	1	-6.37986e-010
61679	33.6735	23.2326	1.98175e-014	6.24393e-008	-0.415829	-0.207914	-3.12077e-018	-4.74719e-008	-5.9102e-008	3.06624e-009	8.11246e-008	-99999	1	1e+030	61679	-99	864000	1	6.99977	12.245	0.0997043	-3.12077e-019	10	-0	1	-0	1	-3.40693e-011	1	-4.25179e-010
61680	31.6326	23.2326	1.98175e-014	-3.3495e-008	-0.415829	-0.207914	-3.12077e-018	-4.62334e-008	-6.64484e-008	-2.04729e-008	4.37953e-008	-99999	1	1e+030	61680	-99	864000	1	6.99977	12.244	0.0997043	-3.12077e-019	10	-0	1	-0	1	-0	1	-2.30502e-010
61681	29.5918	23.2327	1.98175e-014	-9.53699e-008	-0.415829	-0.207914	-3.12056e-018	-4.21529e-008	-6.59662e-008	-3.50365e-008	1.49258e-008	-99999	1	1e+030	61681	-99	864000	1	6.99977	12.2412	0.0997043	-3.12056e-019	10	-0	1	-0	1	-0	1	-7.8557e-011
61682	27.5511	23.2328	1.98175e-014	-1.20445e-007	-0.415829	-0.207914	-3.12097e-018	-3.56205e-008	-5.85581e-008	-3.93661e-008	-3.59968e-009	-99999	1	1e+030	61682	-99	864000	1	6.99977	12.2557	0.0997043	-3.12097e-019	10	-0	1	-0	1	-0	1	-0
61683	25.5105	23.2327	1.98175e-014	-1.1631e-007	-0.415829	-0.207914	-3.12036e-018	-2.77843e-008	-4.69307e-008	-3.54982e-008	-1.28089e-008	-99999	1	1e+030	61683	-99	864000	1	6.99977	12.2452	0.0997043	-3.12036e-019	10	-0	1	-0	1	-0	1	-0
61684	23.4699	23.2321	1.98175e-014	-9.49839e-008	-0.415829	-0.207914	-3.12097e-018	-1.99899e-008	-3.36879e-008	-2.70279e-008	-1.50357e-008	-99999	1	1e+030	61684	-99	864000	1	6.99977	12.232	0.0997043	-3.12097e-019	10	-0	1	-0	1	-0	1	-0
61685	21.4282	23.2313	1.98175e-014	-6.43378e-008	-0.415829	-0.207914	-3.12037e-018	-1.33519e-008	-2.00532e-008	-1.59985e-008	-1.26923e-008	-99999	1	1e+030	61685	-99	864000	1	6.99977	12.2153	0.0997043	-3.12037e-019	10	-0	1	-0	1	-0	1	-0
61686	19.3851	23.2319	1.98175e-014	-2.77234e-008	-0.415829	-0.207914	-3.12099e-018	-8.61592e-009	-6.92271e-009	-2.56632e-009	-6.76679e-009	-99999	1	1e+030	61686	-99	864000	1	6.99977	12.1933	0.0997043	-3.12099e-019	10	-0	1	-0	1	-0	1	-0
61687	17.3429	23.2364	1.98175e-014	6.55941e-009	-0.415829	-0.207914	-3.12077e-018	-6.25646e-009	2.05444e-009	1.02732e-008	2.11671e-009	-99999	1	1e+030	61687	-99	864000	1	6.99977	12.1001	0.0997043	-3.12077e-019	10	-0	1	-5.13611e-011	1	-1.0844e-010	1	-5.43321e-012
61688	15.3084	23.2439	1.98175e-014	2.24085e-008	-0.415829	-0.207914	-3.12036e-018	-6.79251e-009	3.20422e-009	1.67496e-008	8.67353e-009	-99999	1	1e+030	61688	-99	864000	1	6.99977	12.0266	0.0997043	-3.12036e-019	10	-0	1	-8.01055e-011	1	-1.77205e-010	1	-3.63235e-011
61689	13.2879	23.2419	1.98175e-014	1.40969e-008	-0.415829	-0.207914	-3.12056e-018	-9.61321e-009	1.6651e-009	1.30319e-008	7.83012e-009	-99999	1	1e+030	61689	-99	864000	1	6.99977	11.9348	0.0997043	-3.12056e-019	10	-0	1	-4.16275e-011	1	-1.40174e-010	1	-3.38336e-011
61690	11.2718	23.2049	1.98175e-014	1.13315e-009	-0.415829	-0.207914	-3.12077e-018	-1.77702e-008	7.01123e-009	7.10293e-009	3.89966e-009	-99999	1	1e+030	61690	-99	864000	1	6.99977	11.8416	0.0997043	-3.12077e-019	10	-0	1	-1.75281e-010	1	-5.94458e-011	1	-1.73959e-011
