ID	x	y	z	p4f	H*	O*	Charge	Ap	Bp	Cp	Dp	p4f	sim	state	soln	dist_x	time	step	pH	pe	mass_H2O	charge(eq)	k_R_1	dk_R_1	k_R_2	dk_R_2	k_R_3	dk_R_3	k_R_4	dk_R_4
18033	6.12245	0	10.6	3.09081e-005	-0.415829	-0.207914	-3.12036e-018	9.45576e-008	3.72261e-006	1.21485e-005	1.09647e-005	-99999	1	1e+030	18033	-99	864000	1	6.99977	11.5266	0.0997043	-3.12036e-019	10	-7.31721e-009	0.999997	-8.53832e-008	0.999997	-1.24192e-007	0.999999	-5.23087e-008
18034	8.16327	0	10.6	6.74675e-005	-0.415829	-0.207914	-3.12057e-018	2.03293e-007	7.82764e-006	2.6144e-005	2.42442e-005	-99999	1	1e+030	18034	-99	864000	1	6.99977	11.6183	0.0997043	-3.12057e-019	10	-1.31881e-008	0.999995	-1.72016e-007	0.999993	-2.66342e-007	0.999997	-1.17572e-007
18035	10.2041	0	10.6	0.0001307	-0.415829	-0.207914	-3.12016e-018	3.48196e-007	1.43271e-005	4.98499e-005	4.7783e-005	-99999	1	1e+030	18035	-99	864000	1	6.99977	11.6998	0.0997043	-3.12016e-019	10	-2.25883e-008	0.999991	-3.14995e-007	0.999986	-5.085e-007	0.999994	-2.32145e-007
18036	12.2449	0	10.6	0.000231255	-0.415829	-0.207914	-3.11976e-018	5.29016e-007	2.36779e-005	8.65078e-005	8.61756e-005	-99999	1	1e+030	18036	-99	864000	1	6.99977	11.7734	0.0997043	-3.11976e-019	10	-3.43185e-008	0.999985	-5.20878e-007	0.999976	-8.83728e-007	0.999989	-4.19521e-007
18037	14.2857	0	10.6	0.000380536	-0.415829	-0.207914	-3.11933e-018	7.28921e-007	3.6015e-005	0.000139098	0.000144679	-99999	1	1e+030	18037	-99	864000	1	6.99977	11.8399	0.0997043	-3.11933e-019	10	-4.72868e-008	0.999977	-7.92756e-007	0.999962	-1.42322e-006	0.999983	-7.05874e-007
18038	16.3265	0	10.6	0.000589762	-0.415829	-0.207914	-3.11852e-018	9.25424e-007	5.11053e-005	0.000209843	0.000228809	-99999	1	1e+030	18038	-99	864000	1	6.99977	11.9003	0.0997043	-3.11852e-019	10	-6.00344e-008	0.999968	-1.12561e-006	0.999944	-2.1506e-006	0.999973	-1.11889e-006
18039	18.3673	0	10.6	0.000868966	-0.415829	-0.207914	-3.11749e-018	1.09561e-006	6.83509e-005	0.000299797	0.000343833	-99999	1	1e+030	18039	-99	864000	1	6.99977	11.9552	0.0997043	-3.11749e-019	10	-7.10751e-008	0.999958	-1.50635e-006	0.999921	-3.07761e-006	0.99996	-1.6853e-006
18040	20.4082	0	10.6	0.0012262	-0.415829	-0.207914	-3.11645e-018	1.22112e-006	8.68698e-005	0.00040862	0.000494272	-99999	1	1e+030	18040	-99	864000	1	6.99977	12.0051	0.0997043	-3.11645e-019	10	-7.92167e-008	0.999948	-1.91557e-006	0.999894	-4.20166e-006	0.999944	-2.42835e-006
18041	22.449	0	10.6	0.0016669	-0.415829	-0.207914	-3.11543e-018	1.29123e-006	0.000105618	0.000534527	0.000683422	-99999	1	1e+030	18041	-99	864000	1	6.99977	12.0503	0.0997043	-3.11543e-019	10	-8.37652e-008	0.999937	-2.33021e-006	0.999864	-5.50511e-006	0.999924	-3.36538e-006
18042	24.4898	0	10.6	0.00219363	-0.415829	-0.207914	-3.11379e-018	1.30386e-006	0.00012353	0.000674442	0.000913018	-99999	1	1e+030	18042	-99	864000	1	6.99977	12.0911	0.0997043	-3.11379e-019	10	-8.45841e-008	0.999928	-2.72672e-006	0.999832	-6.9568e-006	0.9999	-4.5061e-006
18043	26.5306	0	10.6	0.00280624	-0.415829	-0.207914	-3.11213e-018	1.26441e-006	0.00013966	0.000824368	0.00118315	-99999	1	1e+030	18043	-99	864000	1	6.99977	12.1278	0.0997043	-3.11213e-019	10	-8.20253e-008	0.999921	-3.08409e-006	0.999799	-8.51574e-006	0.999874	-5.85196e-006
18044	28.5714	0	10.6	0.00350225	-0.415829	-0.207914	-3.10947e-018	1.18336e-006	0.000153269	0.000979795	0.00149228	-99999	1	1e+030	18044	-99	864000	1	6.99978	12.1605	0.0997043	-3.10947e-019	10	-7.67673e-008	0.999915	-3.3859e-006	0.999767	-1.01353e-005	0.999846	-7.3963e-006
18045	30.6122	0	10.6	0.00427698	-0.415829	-0.207914	-3.10742e-018	1.07338e-006	0.000163863	0.00113603	0.00183733	-99999	1	1e+030	18045	-99	864000	1	6.99978	12.1894	0.0997043	-3.10742e-019	10	-6.96326e-008	0.999911	-3.62115e-006	0.999737	-1.17668e-005	0.999815	-9.12454e-006
18046	32.6531	0	10.6	0.00512378	-0.415829	-0.207914	-3.10454e-018	9.47063e-007	0.000171194	0.00128853	0.00221379	-99999	1	1e+030	18046	-99	864000	1	6.99978	12.2147	0.0997043	-3.10454e-019	10	-6.14382e-008	0.999909	-3.78428e-006	0.99971	-1.33624e-005	0.999784	-1.10148e-005
18047	34.6939	0	10.6	0.00603436	-0.415829	-0.207914	-3.10188e-018	8.15374e-007	0.00017524	0.00143312	0.002616	-99999	1	1e+030	18047	-99	864000	1	6.99978	12.2365	0.0997043	-3.10188e-019	10	-5.28952e-008	0.999909	-3.87468e-006	0.999687	-1.48786e-005	0.999754	-1.3039e-005
18048	36.7347	0	10.6	0.00699898	-0.415829	-0.207914	-3.09839e-018	6.86862e-007	0.000176161	0.00156624	0.00303737	-99999	1	1e+030	18048	-99	864000	1	6.99978	12.2549	0.0997043	-3.09839e-019	10	-4.45583e-008	0.999911	-3.89589e-006	0.999669	-1.62775e-005	0.999724	-1.51644e-005
18049	38.7755	0	10.6	0.00800673	-0.415829	-0.207914	-3.09531e-018	5.67472e-007	0.000174255	0.00168501	0.00347073	-99999	1	1e+030	18049	-99	864000	1	6.99979	12.2699	0.0997043	-3.09531e-019	10	-3.68132e-008	0.999915	-3.85446e-006	0.999655	-1.75287e-005	0.999696	-1.7355e-005
18050	40.8163	0	10.6	0.00904555	-0.415829	-0.207914	-3.09205e-018	4.6076e-007	0.00016991	0.0017873	0.00390848	-99999	1	1e+030	18050	-99	864000	1	6.99979	12.2817	0.0997043	-3.09205e-019	10	-2.98906e-008	0.999919	-3.75893e-006	0.999647	-1.86093e-005	0.999671	-1.95725e-005
18051	42.8571	0	10.6	0.0101022	-0.415829	-0.207914	-3.08896e-018	3.68317e-007	0.000163554	0.00187167	0.00434285	-99999	1	1e+030	18051	-99	864000	1	6.99979	12.2902	0.0997043	-3.08896e-019	10	-2.38936e-008	0.999925	-3.6188e-006	0.999644	-1.95037e-005	0.999649	-2.17772e-005
18052	44.898	0	10.6	0.0111624	-0.415829	-0.207914	-3.08548e-018	2.90288e-007	0.000155628	0.00193735	0.00476603	-99999	1	1e+030	18052	-99	864000	1	6.99979	12.2955	0.0997043	-3.08548e-019	10	-1.88316e-008	0.999931	-3.44381e-006	0.999645	-2.02032e-005	0.999631	-2.39295e-005
18053	46.9388	0	10.6	0.0122106	-0.415829	-0.207914	-3.08201e-018	2.25878e-007	0.000146552	0.0019841	0.00517027	-99999	1	1e+030	18053	-99	864000	1	6.99979	12.2976	0.0997043	-3.08201e-019	10	-1.46532e-008	0.999937	-3.24327e-006	0.999651	-2.07049e-005	0.999617	-2.59897e-005
18054	48.9796	0	10.6	0.0132298	-0.415829	-0.207914	-3.07853e-018	1.73763e-007	0.000136712	0.00201215	0.00554807	-99999	1	1e+030	18054	-99	864000	1	6.99979	12.2967	0.0997043	-3.07853e-019	10	-1.12724e-008	0.999943	-3.02574e-006	0.999661	-2.10108e-005	0.999608	-2.79191e-005
18055	51.0204	0	10.6	0.0142023	-0.415829	-0.207914	-3.07567e-018	1.32348e-007	0.000126446	0.00202211	0.00589218	-99999	1	1e+030	18055	-99	864000	1	6.9998	12.2928	0.0997043	-3.07567e-019	10	-8.58575e-009	0.999949	-2.79872e-006	0.999674	-2.11269e-005	0.999604	-2.96806e-005
18056	53.0612	0	10.6	0.0151089	-0.415829	-0.207914	-3.07238e-018	9.99704e-008	0.000116041	0.00201485	0.00619573	-99999	1	1e+030	18056	-99	864000	1	6.9998	12.2861	0.0997043	-3.07238e-019	10	-6.48531e-009	0.999955	-2.56854e-006	0.99969	-2.1062e-005	0.999604	-3.12386e-005
18057	55.102	0	10.6	0.0159301	-0.415829	-0.207914	-3.07054e-018	7.50749e-008	0.000105729	0.00199143	0.00645234	-99999	1	1e+030	18057	-99	864000	1	6.9998	12.2771	0.0997043	-3.07054e-019	10	-4.87028e-009	0.999961	-2.3404e-006	0.999708	-2.08271e-005	0.999608	-3.25603e-005
18058	57.1429	0	10.6	0.0166459	-0.415829	-0.207914	-3.06768e-018	5.62796e-008	9.56946e-005	0.00195306	0.00665624	-99999	1	1e+030	18058	-99	864000	1	6.9998	12.2662	0.0997043	-3.06768e-019	10	-3.65099e-009	0.999966	-2.11835e-006	0.999728	-2.04346e-005	0.999617	-3.36156e-005
18059	59.1837	0	10.6	0.0172366	-0.415829	-0.207914	-3.06606e-018	4.23164e-008	8.60749e-005	0.00190101	0.0068024	-99999	1	1e+030	18059	-99	864000	1	6.9998	12.2541	0.0997043	-3.06606e-019	10	-2.74517e-009	0.999971	-1.90545e-006	0.999748	-1.98979e-005	0.999629	-3.43785e-005
18060	61.2245	0	10.6	0.017684	-0.415829	-0.207914	-3.06462e-018	3.20384e-008	7.69678e-005	0.00183665	0.00688677	-99999	1	1e+030	18060	-99	864000	1	6.9998	12.242	0.0997043	-3.06462e-019	10	-2.07841e-009	0.999975	-1.70389e-006	0.999769	-1.9231e-005	0.999645	-3.48278e-005
18061	63.2653	0	10.6	0.0179718	-0.415829	-0.207914	-3.06421e-018	2.45043e-008	6.84376e-005	0.00176134	0.00690644	-99999	1	1e+030	18061	-99	864000	1	6.9998	12.231	0.0997043	-3.06421e-019	10	-1.58965e-009	0.999979	-1.51507e-006	0.999791	-1.84485e-005	0.999664	-3.49483e-005
18062	65.3061	0	10.6	0.0180869	-0.415829	-0.207914	-3.06361e-018	1.88933e-008	6.05208e-005	0.00167654	0.00685984	-99999	1	1e+030	18062	-99	864000	1	6.9998	12.2223	0.0997043	-3.06361e-019	10	-1.22565e-009	0.999982	-1.33983e-006	0.999812	-1.75653e-005	0.999685	-3.47315e-005
18063	67.3469	0	10.6	0.0180205	-0.415829	-0.207914	-3.06381e-018	1.4333e-008	5.32321e-005	0.00158369	0.006747	-99999	1	1e+030	18063	-99	864000	1	6.9998	12.2166	0.0997043	-3.06381e-019	10	-9.29818e-010	0.999985	-1.17848e-006	0.999832	-1.65969e-005	0.999707	-3.41773e-005
18064	69.3878	0	10.6	0.0177687	-0.415829	-0.207914	-3.06422e-018	1.00161e-008	4.65697e-005	0.00148431	0.00656966	-99999	1	1e+030	18064	-99	864000	1	6.9998	12.2142	0.0997043	-3.06422e-019	10	-6.49766e-010	0.999988	-1.031e-006	0.999851	-1.55591e-005	0.999731	-3.3294e-005
18065	71.4286	0	10.6	0.0173334	-0.415829	-0.207914	-3.06608e-018	5.51033e-009	4.05192e-005	0.00137994	0.0063313	-99999	1	1e+030	18065	-99	864000	1	6.99979	12.2147	0.0997043	-3.06608e-019	10	-3.57467e-010	0.99999	-8.97071e-007	0.99987	-1.44681e-005	0.999756	-3.20993e-005
18066	73.4694	0	10.6	0.0167223	-0.415829	-0.207914	-3.06773e-018	7.30214e-010	3.50567e-005	0.00127216	0.00603715	-99999	1	1e+030	18066	-99	864000	1	6.99979	12.2171	0.0997043	-3.06773e-019	10	-4.73701e-011	0.999992	-7.7616e-007	0.999887	-1.33406e-005	0.99978	-3.06193e-005
18067	75.5102	0	10.6	0.0159489	-0.415829	-0.207914	-3.07036e-018	-7.17195e-009	3.01552e-005	0.00116252	0.00569393	-99999	1	1e+030	18067	-99	864000	1	6.99979	12.2207	0.0997043	-3.07036e-019	10	-0	0.999993	-6.67645e-007	0.999903	-1.2193e-005	0.999804	-2.88884e-005
18068	77.551	0	10.6	0.0150322	-0.415829	-0.207914	-3.07303e-018	-1.61118e-008	2.57803e-005	0.00105261	0.00530985	-99999	1	1e+030	18068	-99	864000	1	6.99979	12.2244	0.0997043	-3.07303e-019	10	-0	0.999995	-5.70783e-007	0.999917	-1.10419e-005	0.999828	-2.69479e-005
18069	79.5918	0	10.6	0.0139966	-0.415829	-0.207914	-3.07592e-018	-2.54319e-008	2.18977e-005	0.000943974	0.00489437	-99999	1	1e+030	18069	-99	864000	1	6.99979	12.2277	0.0997043	-3.07592e-019	10	-0	0.999996	-4.84821e-007	0.99993	-9.90364e-006	0.99985	-2.48462e-005
18070	81.6327	0	10.6	0.0128704	-0.415829	-0.207914	-3.08002e-018	-3.46032e-008	1.84727e-005	0.000838127	0.00445781	-99999	1	1e+030	18070	-99	864000	1	6.99978	12.2301	0.0997043	-3.08002e-019	10	-0	0.999997	-4.0899e-007	0.999941	-8.79423e-006	0.999871	-2.26357e-005
18071	83.6735	0	10.6	0.0116843	-0.415829	-0.207914	-3.0837e-018	-4.30039e-008	1.54702e-005	0.000736445	0.00401073	-99999	1	1e+030	18071	-99	864000	1	6.99978	12.2314	0.0997043	-3.0837e-019	10	-0	0.999997	-3.42514e-007	0.999951	-7.72815e-006	0.99989	-2.03701e-005
18072	85.7143	0	10.6	0.0104695	-0.415829	-0.207914	-3.0874e-018	-5.01646e-008	1.28556e-005	0.000640139	0.00356345	-99999	1	1e+030	18072	-99	864000	1	6.99978	12.2315	0.0997043	-3.0874e-019	10	-0	0.999998	-2.84627e-007	0.99996	-6.71818e-006	0.999908	-1.81022e-005
18073	87.7551	0	10.6	0.00925668	-0.415829	-0.207914	-3.09149e-018	-5.56852e-008	1.05956e-005	0.000550236	0.00312571	-99999	1	1e+030	18073	-99	864000	1	6.99978	12.2302	0.0997043	-3.09149e-019	10	-0	0.999998	-2.34589e-007	0.999968	-5.77516e-006	0.999923	-1.58814e-005
18074	89.7959	0	10.6	0.0080743	-0.415829	-0.207914	-3.09457e-018	-5.91837e-008	8.65741e-006	0.000467539	0.00270619	-99999	1	1e+030	18074	-99	864000	1	6.99978	12.2277	0.0997043	-3.09457e-019	10	-0	0.999999	-1.91677e-007	0.999974	-4.90757e-006	0.999937	-1.37522e-005
18075	91.8367	0	10.6	0.00694706	-0.415829	-0.207914	-3.09845e-018	-6.04974e-008	7.00933e-006	0.000392593	0.00231216	-99999	1	1e+030	18075	-99	864000	1	6.99978	12.224	0.0997043	-3.09845e-019	10	-0	0.999999	-1.55188e-007	0.999979	-4.12118e-006	0.999949	-1.17516e-005
18076	93.8776	0	10.6	0.00589562	-0.415829	-0.207914	-3.10214e-018	-6.01079e-008	5.6213e-006	0.00032572	0.00194938	-99999	1	1e+030	18076	-99	864000	1	6.99977	12.2192	0.0997043	-3.10214e-019	10	-0	0.999999	-1.24457e-007	0.999984	-3.41941e-006	0.999959	-9.90918e-006
18077	95.9184	0	10.6	0.0049435	-0.415829	-0.207914	-3.10479e-018	-5.92798e-008	4.47249e-006	0.000267446	0.00162457	-99999	1	1e+030	18077	-99	864000	1	6.99977	12.2136	0.0997043	-3.10479e-019	10	-0	0.999999	-9.90221e-008	0.999987	-2.80781e-006	0.999967	-8.25912e-006
18078	97.9592	0	10.6	0.00416448	-0.415829	-0.207914	-3.10767e-018	-5.48088e-008	3.59553e-006	0.000221135	0.00136107	-99999	1	1e+030	18078	-99	864000	1	6.99977	12.2078	0.0997043	-3.10767e-019	10	-0	1	-7.9606e-008	0.99999	-2.32172e-006	0.999974	-6.92028e-006
18079	100	0	10.6	0.00381307	-0.415829	-0.207914	-3.10848e-018	-4.19033e-008	3.20914e-006	0.000200434	0.0012425	-99999	1	1e+030	18079	-99	864000	1	6.99977	12.2042	0.0997043	-3.10848e-019	10	-0	1	-7.10512e-008	0.999991	-2.10443e-006	0.999977	-6.31782e-006
18770	1.02041	0	10.6	1.23992e-006	-0.415829	-0.207914	-3.12036e-018	3.64037e-009	1.55838e-007	4.96888e-007	4.32706e-007	-99999	1	1e+030	18770	-99	864000	1	6.99977	11.1582	0.0997043	-3.12036e-019	10	-3.64038e-010	1	-3.80494e-009	1	-5.09821e-009	1	-2.00907e-009
18810	3.06122	0	10.6	6.78726e-006	-0.415829	-0.207914	-3.12036e-018	1.9672e-008	8.43023e-007	2.70904e-006	2.37896e-006	-99999	1	1e+030	18810	-99	864000	1	6.99977	11.3504	0.0997043	-3.12036e-019	10	-1.9672e-009	0.999999	-2.05838e-008	0.999999	-2.78133e-008	1	-1.1057e-008
18832	5.10204	0	10.6	1.97982e-005	-0.415829	-0.207914	-3.12056e-018	6.24293e-008	2.42491e-006	7.82037e-006	6.98335e-006	-99999	1	1e+030	18832	-99	864000	1	6.99977	11.4757	0.0997043	-3.12056e-019	10	-4.831e-009	0.999998	-5.56081e-008	0.999998	-7.98974e-008	0.999999	-3.32862e-008
18835	7.14286	0	10.6	4.63755e-005	-0.415829	-0.207914	-3.12077e-018	1.36383e-007	5.47373e-006	1.81228e-005	1.65621e-005	-99999	1	1e+030	18835	-99	864000	1	6.99977	11.5736	0.0997043	-3.12077e-019	10	-1.05538e-008	0.999996	-1.25582e-007	0.999995	-1.85401e-007	0.999998	-7.90912e-008
18849	0	0	10.4	0	-0.415829	-0.207914	-3.12057e-018	0	0	0	0	-99999	1	1e+030	18849	-99	864000	1	6.99977	0.169199	0.0997043	-3.12057e-019	10	-0	1	-0	1	-0	1	-0
18850	2.04082	0	10.4	4.31823e-006	-0.415829	-0.207914	-3.12036e-018	1.45734e-008	5.71604e-007	1.74903e-006	1.47955e-006	-99999	1	1e+030	18850	-99	864000	1	6.99977	11.268	0.0997043	-3.12036e-019	10	-1.45734e-009	1	-1.39258e-008	0.999999	-1.78863e-008	1	-6.84571e-009
18851	4.08163	0	10.4	1.54112e-005	-0.415829	-0.207914	-3.12056e-018	5.06237e-008	2.00313e-006	6.20759e-006	5.31744e-006	-99999	1	1e+030	18851	-99	864000	1	6.99977	11.416	0.0997043	-3.12056e-019	10	-5.06237e-009	0.999999	-4.88126e-008	0.999998	-6.35496e-008	0.999999	-2.46418e-008
18852	6.12245	0	10.4	3.94208e-005	-0.415829	-0.207914	-3.12037e-018	1.37793e-007	5.01217e-006	1.56898e-005	1.37309e-005	-99999	1	1e+030	18852	-99	864000	1	6.99977	11.5243	0.0997043	-3.12037e-019	10	-1.06629e-008	0.999997	-1.14827e-007	0.999996	-1.6005e-007	0.999998	-6.53412e-008
18853	8.16327	0	10.4	8.56191e-005	-0.415829	-0.207914	-3.12016e-018	2.92917e-007	1.04702e-005	3.36047e-005	3.02503e-005	-99999	1	1e+030	18853	-99	864000	1	6.99977	11.6157	0.0997043	-3.12016e-019	10	-1.90022e-008	0.999993	-2.29953e-007	0.99999	-3.41903e-007	0.999996	-1.46453e-007
18854	10.2041	0	10.4	0.00016487	-0.415829	-0.207914	-3.11996e-018	4.95915e-007	1.90226e-005	6.37187e-005	5.93547e-005	-99999	1	1e+030	18854	-99	864000	1	6.99977	11.6977	0.0997043	-3.11996e-019	10	-3.21712e-008	0.999988	-4.18018e-007	0.999982	-6.49196e-007	0.999993	-2.87913e-007
18855	12.2449	0	10.4	0.000289768	-0.415829	-0.207914	-3.11974e-018	7.44777e-007	3.11846e-005	0.000109881	0.000106504	-99999	1	1e+030	18855	-99	864000	1	6.99977	11.7711	0.0997043	-3.11974e-019	10	-4.83154e-008	0.99998	-6.85708e-007	0.999969	-1.12129e-006	0.999987	-5.17739e-007
18856	14.2857	0	10.4	0.000473428	-0.415829	-0.207914	-3.11912e-018	1.01444e-006	4.70287e-005	0.000175486	0.000177828	-99999	1	1e+030	18856	-99	864000	1	6.99977	11.8377	0.0997043	-3.11912e-019	10	-6.58094e-008	0.99997	-1.03479e-006	0.999952	-1.79379e-006	0.999978	-8.66468e-007
18857	16.3265	0	10.4	0.000728323	-0.415829	-0.207914	-3.11831e-018	1.27318e-006	6.61471e-005	0.000262865	0.000279613	-99999	1	1e+030	18857	-99	864000	1	6.99977	11.8981	0.0997043	-3.11831e-019	10	-8.25939e-008	0.999959	-1.45643e-006	0.999929	-2.69167e-006	0.999967	-1.36571e-006
18858	18.3673	0	10.4	0.00106513	-0.415829	-0.207914	-3.11708e-018	1.49016e-006	8.7682e-005	0.000372838	0.000417692	-99999	1	1e+030	18858	-99	864000	1	6.99977	11.953	0.0997043	-3.11708e-019	10	-9.66701e-008	0.999946	-1.93185e-006	0.999901	-3.82449e-006	0.999951	-2.04514e-006
18859	20.4082	0	10.4	0.00149188	-0.415829	-0.207914	-3.11584e-018	1.64218e-006	0.000110452	0.000504498	0.00059687	-99999	1	1e+030	18859	-99	864000	1	6.99977	12.003	0.0997043	-3.11584e-019	10	-1.06532e-007	0.999933	-2.43501e-006	0.999868	-5.18401e-006	0.999931	-2.9296e-006
18860	22.449	0	10.4	0.00201336	-0.415829	-0.207914	-3.1142e-018	1.71737e-006	0.000133121	0.000655226	0.000820395	-99999	1	1e+030	18860	-99	864000	1	6.99977	12.0482	0.0997043	-3.1142e-019	10	-1.1141e-007	0.999921	-2.93642e-006	0.999832	-6.74418e-006	0.999908	-4.03643e-006
18861	24.4898	0	10.4	0.00263093	-0.415829	-0.207914	-3.11215e-018	1.71563e-006	0.000154378	0.000820948	0.00108963	-99999	1	1e+030	18861	-99	864000	1	6.99977	12.0891	0.0997043	-3.11215e-019	10	-1.11297e-007	0.99991	-3.40709e-006	0.999794	-8.46358e-006	0.99988	-5.37364e-006
18862	26.5306	0	10.4	0.00334289	-0.415829	-0.207914	-3.11008e-018	1.64661e-006	0.000173108	0.000996628	0.001404	-99999	1	1e+030	18862	-99	864000	1	6.99977	12.1259	0.0997043	-3.11008e-019	10	-1.06819e-007	0.999901	-3.8222e-006	0.999756	-1.02905e-005	0.999849	-6.9396e-006
18863	28.5714	0	10.4	0.004145	-0.415829	-0.207914	-3.10762e-018	1.52586e-006	0.000188483	0.00117678	0.0017611	-99999	1	1e+030	18863	-99	864000	1	6.99978	12.1587	0.0997043	-3.10762e-019	10	-9.89858e-008	0.999894	-4.16338e-006	0.999718	-1.21681e-005	0.999816	-8.72344e-006
18864	30.6122	0	10.4	0.00503076	-0.415829	-0.207914	-3.10476e-018	1.37103e-006	0.000199998	0.00135585	0.00215683	-99999	1	1e+030	18864	-99	864000	1	6.99978	12.1877	0.0997043	-3.10476e-019	10	-8.89418e-008	0.99989	-4.41932e-006	0.999684	-1.40387e-005	0.999781	-1.07055e-005
18865	32.6531	0	10.4	0.00599167	-0.415829	-0.207914	-3.10186e-018	1.19888e-006	0.000207454	0.00152862	0.00258556	-99999	1	1e+030	18865	-99	864000	1	6.99978	12.2131	0.0997043	-3.10186e-019	10	-7.7774e-008	0.999889	-4.58548e-006	0.999654	-1.58474e-005	0.999746	-1.28584e-005
18866	34.6939	0	10.4	0.0070176	-0.415829	-0.207914	-3.09819e-018	1.02344e-006	0.000210916	0.00169041	0.00304047	-99999	1	1e+030	18866	-99	864000	1	6.99978	12.235	0.0997043	-3.09819e-019	10	-6.6393e-008	0.99989	-4.66324e-006	0.999628	-1.75451e-005	0.999711	-1.51483e-005
18867	36.7347	0	10.4	0.00809716	-0.415829	-0.207914	-3.09511e-018	8.55238e-007	0.000210661	0.00183736	0.00351387	-99999	1	1e+030	18867	-99	864000	1	6.99979	12.2535	0.0997043	-3.09511e-019	10	-5.54813e-008	0.999893	-4.65867e-006	0.999608	-1.90909e-005	0.999678	-1.75368e-005
18868	38.7755	0	10.4	0.00921782	-0.415829	-0.207914	-3.09162e-018	7.01244e-007	0.000207114	0.00196646	0.00399752	-99999	1	1e+030	18868	-99	864000	1	6.99979	12.2687	0.0997043	-3.09162e-019	10	-4.54913e-008	0.999898	-4.58111e-006	0.999595	-2.04525e-005	0.999647	-1.99826e-005
18869	40.8163	0	10.4	0.0103661	-0.415829	-0.207914	-3.08732e-018	5.6532e-007	0.000200786	0.0020756	0.0044829	-99999	1	1e+030	18869	-99	864000	1	6.99979	12.2806	0.0997043	-3.08732e-019	10	-3.66736e-008	0.999904	-4.44188e-006	0.999587	-2.16073e-005	0.999619	-2.24424e-005
18870	42.8571	0	10.4	0.0115274	-0.415829	-0.207914	-3.08383e-018	4.48866e-007	0.000192224	0.00216349	0.00496139	-99999	1	1e+030	18870	-99	864000	1	6.99979	12.2893	0.0997043	-3.08383e-019	10	-2.91189e-008	0.999911	-4.25304e-006	0.999585	-2.25411e-005	0.999595	-2.48724e-005
18871	44.898	0	10.4	0.0126861	-0.415829	-0.207914	-3.08098e-018	3.51537e-007	0.000181966	0.00222955	0.00542446	-99999	1	1e+030	18871	-99	864000	1	6.99979	12.2948	0.0997043	-3.08098e-019	10	-2.2805e-008	0.999918	-4.02656e-006	0.999589	-2.32472e-005	0.999576	-2.7229e-005
18872	46.9388	0	10.4	0.0138255	-0.415829	-0.207914	-3.07647e-018	2.71907e-007	0.000170521	0.00227384	0.00586377	-99999	1	1e+030	18872	-99	864000	1	6.9998	12.2971	0.0997043	-3.07647e-019	10	-1.76392e-008	0.999926	-3.77365e-006	0.999597	-2.37257e-005	0.999562	-2.94696e-005
18873	48.9796	0	10.4	0.0149274	-0.415829	-0.207914	-3.07321e-018	2.07988e-007	0.000158339	0.00229693	0.00627131	-99999	1	1e+030	18873	-99	864000	1	6.9998	12.2964	0.0997043	-3.07321e-019	10	-1.34926e-008	0.999934	-3.50435e-006	0.99961	-2.39819e-005	0.999553	-3.15528e-005
18874	51.0204	0	10.4	0.0159728	-0.415829	-0.207914	-3.07033e-018	1.57558e-007	0.000145812	0.00229973	0.00663946	-99999	1	1e+030	18874	-99	864000	1	6.9998	12.2927	0.0997043	-3.07033e-019	10	-1.02212e-008	0.999941	-3.22731e-006	0.999627	-2.40253e-005	0.99955	-3.34393e-005
18875	53.0612	0	10.4	0.0169416	-0.415829	-0.207914	-3.06725e-018	1.18388e-007	0.000133261	0.00228346	0.00696105	-99999	1	1e+030	18875	-99	864000	1	6.9998	12.2862	0.0997043	-3.06725e-019	10	-7.68011e-009	0.999948	-2.94969e-006	0.999646	-2.3868e-005	0.999551	-3.50922e-005
18876	55.102	0	10.4	0.0178129	-0.415829	-0.207914	-3.06459e-018	8.84382e-008	0.000120946	0.00224949	0.00722948	-99999	1	1e+030	18876	-99	864000	1	6.9998	12.2774	0.0997043	-3.06459e-019	10	-5.73719e-009	0.999955	-2.67722e-006	0.999668	-2.35244e-005	0.999557	-3.64772e-005
18877	57.1429	0	10.4	0.0185657	-0.415829	-0.207914	-3.06192e-018	6.59331e-008	0.000109064	0.00219932	0.00743885	-99999	1	1e+030	18877	-99	864000	1	6.9998	12.2666	0.0997043	-3.06192e-019	10	-4.27723e-009	0.999961	-2.41429e-006	0.999691	-2.30099e-005	0.999568	-3.75636e-005
18878	59.1837	0	10.4	0.0191793	-0.415829	-0.207914	-3.0603e-018	4.929e-008	9.77584e-005	0.00213451	0.00758408	-99999	1	1e+030	18878	-99	864000	1	6.9998	12.2547	0.0997043	-3.0603e-019	10	-3.19756e-009	0.999967	-2.16408e-006	0.999715	-2.23407e-005	0.999583	-3.83251e-005
18879	61.2245	0	10.4	0.0196346	-0.415829	-0.207914	-3.05848e-018	3.70973e-008	8.71272e-005	0.00205664	0.00766115	-99999	1	1e+030	18879	-99	864000	1	6.9998	12.2427	0.0997043	-3.05848e-019	10	-2.40659e-009	0.999972	-1.92879e-006	0.99974	-2.15335e-005	0.999602	-3.87405e-005
18880	63.2653	0	10.4	0.0199145	-0.415829	-0.207914	-3.05724e-018	2.82034e-008	7.72301e-005	0.00196732	0.00766726	-99999	1	1e+030	18880	-99	864000	1	6.9998	12.2316	0.0997043	-3.05724e-019	10	-1.82962e-009	0.999976	-1.70972e-006	0.999764	-2.0605e-005	0.999624	-3.87951e-005
