   21.9725       21.4214       20.8761       20.3403       19.8168       19.3072       18.8123       18.3326       17.8682    
   17.4188       16.9841       16.5636       16.1567       15.7630       15.3818       15.0126       14.6548       14.3078    
   13.9711       13.6443       13.3267       13.0179       24.3858       24.3356       24.1879       23.9516       23.6393    
   23.2654       22.8444       22.3894       21.9120       21.4214       20.9252       20.4290       19.9370       19.4522    
   18.9769       18.5123       18.0595       17.6188       17.1905       16.7745       16.3706       15.9787       15.5983    
   15.2291       14.8707       14.5226       14.1844       13.8557       13.5362       13.2253       12.9225       23.4361    
   23.3946       23.2724       23.0753       22.8124       22.4940       22.1313       21.7346       21.3135       20.8761    
   20.4290       19.9777       19.5264       19.0783       18.6358       18.2007       17.7742       17.3570       16.9498    
   16.5527       16.1658       15.7891       15.4224       15.0656       14.7184       14.3805       14.0515       13.7313    
   13.4194       13.1155       12.8193       22.5693       22.5345       22.4316       22.2649       22.0408       21.7670    
   21.4521       21.1043       20.7314       20.3403       19.9370       19.5264       19.1126       18.6987       18.2874    
   17.8805       17.4795       17.0854       16.6990       16.3206       15.9507       15.5894       15.2367       14.8925    
   14.5568       14.2293       13.9099       13.5984       13.2945       12.9980       12.7085       21.7721       21.7424    
   21.6547       21.5119       21.3188       21.0812       20.8058       20.4991       20.1675       19.8168       19.4522    
   19.0783       18.6987       18.3166       17.9345       17.5544       17.1779       16.8061       16.4400       16.0802    
   15.7271       15.3812       15.0424       14.7110       14.3869       14.0701       13.7605       13.4579       13.1623    
   12.8733       12.5908       21.0341       21.0085       20.9328       20.8091       20.6412       20.4333       20.1908    
   19.9188       19.6226       19.3072       18.9769       18.6358       18.2874       17.9345       17.5797       17.2248    
   16.8715       16.5212       16.1747       15.8330       15.4965       15.1656       14.8408       14.5222       14.2098    
   13.9037       13.6040       13.3106       13.0233       12.7421       12.4667       20.3471       20.3249       20.2588    
   20.1507       20.0034       19.8202       19.6052       19.3627       19.0970       18.8123       18.5123       18.2007    
   17.8805       17.5544       17.2248       16.8935       16.5623       16.2323       15.9048       15.5805       15.2601    
   14.9441       14.6330       14.3270       14.0263       13.7310       13.4413       13.1570       12.8782       12.6049    
   12.3368       19.7045       19.6850       19.6269       19.5317       19.4013       19.2388       19.0471       18.8298    
   18.5905       18.3326       18.0595       17.7742       17.4795       17.1779       16.8715       16.5623       16.2517    
   15.9411       15.6316       15.3240       15.0193       14.7178       14.4201       14.1266       13.8374       13.5528    
   13.2730       12.9979       12.7277       12.4623       12.2016       19.1009       19.0836       19.0322       18.9476    
   18.8316       18.6864       18.5146       18.3190       18.1025       17.8682       17.6188       17.3570       17.0854    
   16.8061       16.5212       16.2323       15.9411       15.6487       15.3563       15.0649       14.7752       14.4877    
   14.2031       13.9217       13.6439       13.3699       13.0999       12.8340       12.5723       12.3149       12.0616    
   18.5319       18.5165       18.4706       18.3950       18.2911       18.1607       18.0059       17.8290       17.6324    
   17.4188       17.1905       16.9498       16.6990       16.4400       16.1747       15.9048       15.6316       15.3563    
   15.0802       14.8041       14.5287       14.2548       13.9829       13.7133       13.4466       13.1830       12.9227    
   12.6659       12.4127       12.1632       11.9174       17.9936       17.9798       17.9386       17.8707       17.7771    
   17.6594       17.5192       17.3586       17.1795       16.9841       16.7745       16.5527       16.3206       16.0802    
   15.8330       15.5805       15.3240       15.0649       14.8041       14.5425       14.2808       14.0199       13.7602    
   13.5021       13.2462       12.9928       12.7420       12.4941       12.2493       12.0077       11.7693       17.4830    
   17.4706       17.4334       17.3720       17.2873       17.1805       17.0531       16.9066       16.7428       16.5636    
   16.3706       16.1658       15.9507       15.7271       15.4965       15.2601       15.0193       14.7752       14.5287    
   14.2808       14.0323       13.7837       13.5358       13.2889       13.0434       12.7998       12.5584       12.3193    
   12.0827       11.8489       11.6178       16.9974       16.9860       16.9523       16.8965       16.8195       16.7223    
   16.6060       16.4719       16.3217       16.1567       15.9787       15.7891       15.5894       15.3812       15.1656    
   14.9441       14.7178       14.4877       14.2548       14.0199       13.7837       13.5470       13.3103       13.0741    
   12.8388       12.6048       12.3724       12.1419       11.9134       11.6873       11.4634       16.5343       16.5240    
   16.4932       16.4424       16.3721       16.2831       16.1765       16.0535       15.9152       15.7630       15.5983    
   15.4224       15.2367       15.0424       14.8408       14.6330       14.4201       14.2031       13.9829       13.7602    
   13.5358       13.3103       13.0843       12.8584       12.6328       12.4081       12.1845       11.9624       11.7419    
   11.5232       11.3064       16.0918       16.0824       16.0542       16.0077       15.9432       15.8616       15.7636    
   15.6502       15.5226       15.3818       15.2291       15.0656       14.8925       14.7110       14.5222       14.3270    
   14.1266       13.9217       13.7133       13.5021       13.2889       13.0741       12.8584       12.6422       12.4261    
   12.2103       11.9953       11.7812       11.5684       11.3571       11.1473       15.6681       15.6595       15.6336    
   15.5909       15.5316       15.4564       15.3660       15.2613       15.1432       15.0126       14.8707       14.7184    
   14.5568       14.3869       14.2098       14.0263       13.8374       13.6439       13.4466       13.2462       13.0434    
   12.8388       12.6328       12.4261       12.2189       12.0118       11.8050       11.5988       11.3935       11.1893    
   10.9864       15.2618       15.2538       15.2300       15.1905       15.1358       15.0664       14.9828       14.8858    
   14.7762       14.6548       14.5226       14.3805       14.2293       14.0701       13.9037       13.7310       13.5528    
   13.3699       13.1830       12.9928       12.7998       12.6048       12.4081       12.2103       12.0118       11.8129    
   11.6141       11.4155       11.2175       11.0203       10.8240       14.8714       14.8640       14.8420       14.8055    
   14.7548       14.6905       14.6129       14.5228       14.4209       14.3078       14.1844       14.0515       13.9099    
   13.7605       13.6040       13.4413       13.2730       13.0999       12.9227       12.7420       12.5584       12.3724    
   12.1845       11.9953       11.8050       11.6141       11.4228       11.2316       11.0407       10.8502       10.6604    
   14.4957       14.4888       14.4684       14.4346       14.3875       14.3278       14.2557       14.1718       14.0767    
   13.9711       13.8557       13.7313       13.5984       13.4579       13.3106       13.1570       12.9979       12.8340    
   12.6659       12.4941       12.3193       12.1419       11.9624       11.7812       11.5988       11.4155       11.2316    
   11.0475       10.8634       10.6794       10.4959       14.1336       14.1272       14.1083       14.0768       14.0330    
   13.9774       13.9102       13.8319       13.7431       13.6443       13.5362       13.4194       13.2945       13.1623    
   13.0233       12.8782       12.7277       12.5723       12.4127       12.2493       12.0827       11.9134       11.7419    
   11.5684       11.3935       11.2175       11.0407       10.8634       10.6858       10.5082       10.3307       13.7842    
   13.7783       13.7606       13.7312       13.6904       13.6385       13.5757       13.5025       13.4193       13.3267    
   13.2253       13.1155       12.9980       12.8733       12.7421       12.6049       12.4623       12.3149       12.1632    
   12.0077       11.8489       11.6873       11.5232       11.3571       11.1893       11.0203       10.8502       10.6794    
   10.5082       10.3367       10.1652       13.4465       13.4410       13.4245       13.3970       13.3589       13.3103    
   13.2515       13.1829       13.1049       13.0179       12.9225       12.8193       12.7085       12.5908       12.4667    
   12.3368       12.2016       12.0616       11.9174       11.7693       11.6178       11.4634       11.3064       11.1473    
   10.9864       10.8240       10.6604       10.4959       10.3307       10.1652       9.99945       63.3641       47.7424    
   40.6566       36.4752       33.5556       31.3111       29.4850       27.9445       26.6117       25.4370       24.3867    
   23.4369       22.5701       21.7728       21.0348       20.3478       19.7051       19.1015       18.5325       17.9942    
   17.4836       16.9979       16.5348       16.0923       15.6686       15.2622       14.8718       14.4961       14.1340    
   13.7847       13.4472       47.7424       43.4734       39.2041       35.8443       33.2179       31.1018       29.3423    
   27.8407       26.5327       25.3748       24.3364       23.3955       22.5353       21.7432       21.0093       20.3255    
   19.6856       19.0843       18.5171       17.9804       17.4711       16.9866       16.5245       16.0829       15.6600    
   15.2543       14.8644       14.4893       14.1277       13.7788       13.4417       40.6566       39.2041       36.8420    
   34.4798       32.3699       30.5359       28.9415       27.5432       26.3035       25.1930       24.1888       23.2732    
   22.4324       21.6554       20.9335       20.2595       19.6276       19.0328       18.4712       17.9392       17.4339    
   16.9528       16.4937       16.0547       15.6341       15.2305       14.8424       14.4688       14.1087       13.7611    
   13.4252       36.4752       35.8443       34.4798       32.8629       31.2460       29.7305       28.3447       27.0869    
   25.9451       24.9048       23.9525       23.0761       22.2657       21.5126       20.8099       20.1514       19.5323    
   18.9482       18.3956       17.8712       17.3725       16.8971       16.4429       16.0082       15.5913       15.1910    
   14.8059       14.4350       14.0772       13.7317       13.3977       33.5556       33.2179       32.3699       31.2460    
   30.0206       28.7952       27.6198       26.5148       25.4852       24.5288       23.6402       22.8132       22.0415    
   21.3195       20.6419       20.0040       19.4020       18.8322       18.2917       17.7777       17.2878       16.8201    
   16.3726       15.9437       15.5320       15.1363       14.7553       14.3880       14.0335       13.6909       13.3596    
   31.3111       31.1018       30.5359       29.7305       28.7952       27.8098       26.8244       25.8672       24.9521    
   24.0848       23.2663       22.4948       21.7678       21.0820       20.4340       19.8208       19.2394       18.6870    
   18.1613       17.6600       17.1811       16.7228       16.2836       15.8621       15.4569       15.0668       14.6909    
   14.3282       13.9778       13.6389       13.3111       29.4850       29.3423       28.9415       28.3447       27.6198    
   26.8244       26.0009       25.1774       24.3712       23.5922       22.8452       22.1321       21.4529       20.8065    
   20.1915       19.6058       19.0477       18.5152       18.0065       17.5198       17.0536       16.6065       16.1770    
   15.7641       15.3665       14.9832       14.6134       14.2561       13.9106       13.5761       13.2523       27.9445    
   27.8407       27.5432       27.0869       26.5148       25.8672       25.1774       24.4703       23.7632       23.0675    
   22.3902       21.7354       21.1051       20.4998       19.9195       19.3634       18.8304       18.3196       17.8295    
   17.3591       16.9071       16.4724       16.0540       15.6507       15.2618       14.8862       14.5233       14.1722    
   13.8323       13.5029       13.1837       26.6117       26.5327       26.3035       25.9451       25.4852       24.9521    
   24.3712       23.7632       23.1437       22.5243       21.9127       21.3143       20.7321       20.1682       19.6233    
   19.0977       18.5911       18.1031       17.6330       17.1800       16.7434       16.3222       15.9157       15.5231    
   15.1436       14.7766       14.4213       14.0771       13.7435       13.4198       13.1057       25.4370       25.3748    
   25.1930       24.9048       24.5288       24.0848       23.5922       23.0675       22.5243       21.9732       21.4222    
   20.8768       20.3410       19.8175       19.3078       18.8129       18.3332       17.8688       17.4193       16.9846    
   16.5641       16.1572       15.7635       15.3823       15.0131       14.6552       14.3082       13.9715       13.6447    
   13.3272       13.0187       24.3867       24.3364       24.1888       23.9525       23.6402       23.2663       22.8452    
   22.3902       21.9127       21.4222       20.9259       20.4297       19.9377       19.4529       18.9775       18.5130    
   18.0601       17.6194       17.1910       16.7750       16.3711       15.9792       15.5988       15.2296       14.8711    
   14.5230       14.1848       13.8562       13.5366       13.2257       12.9233       23.4369       23.3955       23.2732    
   23.0761       22.8132       22.4948       22.1321       21.7354       21.3143       20.8768       20.4297       19.9784    
   19.5270       19.0789       18.6364       18.2013       17.7748       17.3576       16.9503       16.5532       16.1663    
   15.7896       15.4229       15.0661       14.7188       14.3809       14.0519       13.7317       13.4198       13.1159    
   12.8200       22.5701       22.5353       22.4324       22.2657       22.0415       21.7678       21.4529       21.1051    
   20.7321       20.3410       19.9377       19.5270       19.1132       18.6993       18.2880       17.8811       17.4801    
   17.0859       16.6995       16.3211       15.9512       15.5899       15.2372       14.8930       14.5572       14.2297    
   13.9103       13.5988       13.2949       12.9984       12.7092       21.7728       21.7432       21.6554       21.5126    
   21.3195       21.0820       20.8065       20.4998       20.1682       19.8175       19.4529       19.0789       18.6993    
   18.3172       17.9351       17.5550       17.1784       16.8066       16.4405       16.0807       15.7276       15.3816    
   15.0429       14.7114       14.3874       14.0705       13.7609       13.4583       13.1626       12.8737       12.5915    
   21.0348       21.0093       20.9335       20.8099       20.6419       20.4340       20.1915       19.9195       19.6233    
   19.3078       18.9775       18.6364       18.2880       17.9351       17.5802       17.2253       16.8721       16.5217    
   16.1752       15.8334       15.4969       15.1661       14.8413       14.5226       14.2102       13.9041       13.6044    
   13.3109       13.0237       12.7425       12.4674       20.3478       20.3255       20.2595       20.1514       20.0040    
   19.8208       19.6058       19.3634       19.0977       18.8129       18.5130       18.2013       17.8811       17.5550    
   17.2253       16.8941       16.5628       16.2328       15.9053       15.5809       15.2605       14.9446       14.6335    
   14.3274       14.0267       13.7314       13.4416       13.1574       12.8786       12.6053       12.3375       19.7051    
   19.6856       19.6276       19.5323       19.4020       19.2394       19.0477       18.8304       18.5911       18.3332    
   18.0601       17.7748       17.4801       17.1784       16.8721       16.5628       16.2522       15.9415       15.6320    
   15.3245       15.0197       14.7183       14.4206       14.1270       13.8378       13.5532       13.2733       12.9983    
   12.7280       12.4627       12.2023       19.1015       19.0843       19.0328       18.9482       18.8322       18.6870    
   18.5152       18.3196       18.1031       17.8688       17.6194       17.3576       17.0859       16.8066       16.5217    
   16.2328       15.9415       15.6492       15.3568       15.0654       14.7756       14.4881       14.2035       13.9221    
   13.6443       13.3703       13.1003       12.8344       12.5727       12.3153       12.0623       18.5325       18.5171    
   18.4712       18.3956       18.2917       18.1613       18.0065       17.8295       17.6330       17.4193       17.1910    
   16.9503       16.6995       16.4405       16.1752       15.9053       15.6320       15.3568       15.0807       14.8045    
   14.5291       14.2552       13.9833       13.7137       13.4470       13.1834       12.9230       12.6662       12.4130    
   12.1636       11.9180       17.9942       17.9804       17.9392       17.8712       17.7777       17.6600       17.5198    
   17.3591       17.1800       16.9846       16.7750       16.5532       16.3211       16.0807       15.8334       15.5809    
   15.3245       15.0654       14.8045       14.5429       14.2813       14.0203       13.7606       13.5025       13.2466    
   12.9931       12.7423       12.4944       12.2496       12.0081       11.7699       17.4836       17.4711       17.4339    
   17.3725       17.2878       17.1811       17.0536       16.9071       16.7434       16.5641       16.3711       16.1663    
   15.9512       15.7276       15.4969       15.2605       15.0197       14.7756       14.5291       14.2813       14.0327    
   13.7841       13.5361       13.2892       13.0438       12.8002       12.5587       12.3196       12.0831       11.8493    
   11.6184       16.9979       16.9866       16.9528       16.8971       16.8201       16.7228       16.6065       16.4724    
   16.3222       16.1572       15.9792       15.7896       15.5899       15.3816       15.1661       14.9446       14.7183    
   14.4881       14.2552       14.0203       13.7841       13.5474       13.3107       13.0744       12.8391       12.6051    
   12.3727       12.1422       11.9137       11.6876       11.4640       16.5348       16.5245       16.4937       16.4429    
   16.3726       16.2836       16.1770       16.0540       15.9157       15.7635       15.5988       15.4229       15.2372    
   15.0429       14.8413       14.6335       14.4206       14.2035       13.9833       13.7606       13.5361       13.3107    
   13.0847       12.8587       12.6332       12.4084       12.1849       11.9627       11.7422       11.5235       11.3070    
   16.0923       16.0829       16.0547       16.0082       15.9437       15.8621       15.7641       15.6507       15.5231    
   15.3823       15.2296       15.0661       14.8930       14.7114       14.5226       14.3274       14.1270       13.9221    
   13.7137       13.5025       13.2892       13.0744       12.8587       12.6426       12.4264       12.2106       11.9956    
   11.7815       11.5687       11.3574       11.1479       15.6686       15.6600       15.6341       15.5913       15.5320    
   15.4569       15.3665       15.2618       15.1436       15.0131       14.8711       14.7188       14.5572       14.3874    
   14.2102       14.0267       13.8378       13.6443       13.4470       13.2466       13.0438       12.8391       12.6332    
   12.4264       12.2193       12.0121       11.8053       11.5991       11.3938       11.1897       10.9869       15.2622    
   15.2543       15.2305       15.1910       15.1363       15.0668       14.9832       14.8862       14.7766       14.6552    
   14.5230       14.3809       14.2297       14.0705       13.9041       13.7314       13.5532       13.3703       13.1834    
   12.9931       12.8002       12.6051       12.4084       12.2106       12.0121       11.8132       11.6144       11.4158    
   11.2178       11.0206       10.8245       14.8718       14.8644       14.8424       14.8059       14.7553       14.6909    
   14.6134       14.5233       14.4213       14.3082       14.1848       14.0519       13.9103       13.7609       13.6044    
   13.4416       13.2733       13.1003       12.9230       12.7423       12.5587       12.3727       12.1849       11.9956    
   11.8053       11.6144       11.4231       11.2319       11.0410       10.8505       10.6609       14.4961       14.4893    
   14.4688       14.4350       14.3880       14.3282       14.2561       14.1722       14.0771       13.9715       13.8562    
   13.7317       13.5988       13.4583       13.3109       13.1574       12.9983       12.8344       12.6662       12.4944    
   12.3196       12.1422       11.9627       11.7815       11.5991       11.4158       11.2319       11.0478       10.8636    
   10.6797       10.4964       14.1340       14.1277       14.1087       14.0772       14.0335       13.9778       13.9106    
   13.8323       13.7435       13.6447       13.5366       13.4198       13.2949       13.1626       13.0237       12.8786    
   12.7280       12.5727       12.4130       12.2496       12.0831       11.9137       11.7422       11.5687       11.3938    
   11.2178       11.0410       10.8636       10.6861       10.5085       10.3312       13.7847       13.7788       13.7611    
   13.7317       13.6909       13.6389       13.5761       13.5029       13.4198       13.3272       13.2257       13.1159    
   12.9984       12.8737       12.7425       12.6053       12.4627       12.3153       12.1636       12.0081       11.8493    
   11.6876       11.5235       11.3574       11.1897       11.0206       10.8505       10.6797       10.5085       10.3371    
   10.1657       13.4472       13.4417       13.4252       13.3977       13.3596       13.3111       13.2523       13.1837    
   13.1057       13.0187       12.9233       12.8200       12.7092       12.5915       12.4674       12.3375       12.2023    
   12.0623       11.9180       11.7699       11.6184       11.4640       11.3070       11.1479       10.9869       10.8245    
   10.6609       10.4964       10.3312       10.1657       9.99990    
