              x	              y	              z	           time	in	          pH	          Ca	          Mg	          Na	          Cl	        C(4)	         SO4	          As	
          24000	          12000	            100	          10000	 1	     8.27959	  3.5485e+00	  1.5413e+00	  1.9284e+02	  6.9509e+00	  4.9420e+02	  2.2571e+01	  1.2210e+01	
          30000	          12000	            100	          10000	 1	     7.45884	  2.4593e+01	  1.0935e+01	  1.2574e+02	  5.0878e+00	  4.6242e+02	  2.2567e+01	  3.9933e-01	
          36000	          12000	            100	          10000	 1	     7.41425	  2.7599e+01	  1.2277e+01	  1.1709e+02	  4.7614e+00	  4.5917e+02	  2.2567e+01	  3.3488e-01	
          42000	          12000	            100	          10000	 1	     7.37273	  3.0748e+01	  1.3683e+01	  1.0879e+02	  4.7459e+00	  4.5650e+02	  2.2567e+01	  2.8523e-01	
          48000	          12000	            100	          10000	 1	     7.30479	  3.6795e+01	  1.6382e+01	  9.3348e+01	  4.7411e+00	  4.5201e+02	  2.2567e+01	  2.2044e-01	
          54000	          12000	            100	          10000	 1	     7.24294	  4.3475e+01	  1.9364e+01	  7.6774e+01	  4.7402e+00	  4.4768e+02	  2.2566e+01	  1.7528e-01	
          60000	          12000	            100	          10000	 1	     7.23714	  4.4169e+01	  1.9673e+01	  7.5068e+01	  4.7401e+00	  4.4725e+02	  2.2566e+01	  1.7159e-01	
          66000	          12000	            100	          10000	 1	     7.22834	  4.5244e+01	  2.0153e+01	  7.2455e+01	  4.7401e+00	  4.4662e+02	  2.2566e+01	  1.6618e-01	
          72000	          12000	            100	          10000	 1	     7.21721	  4.6647e+01	  2.0779e+01	  6.9066e+01	  4.7401e+00	  4.4583e+02	  2.2566e+01	  1.5960e-01	
          78000	          12000	            100	          10000	 1	     7.20529	  4.8202e+01	  2.1473e+01	  6.5330e+01	  4.7401e+00	  4.4499e+02	  2.2566e+01	  1.5288e-01	
          84000	          12000	            100	          10000	 1	     7.19267	  4.9913e+01	  2.2237e+01	  6.1245e+01	  4.7401e+00	  4.4409e+02	  2.2566e+01	  1.4611e-01	
          90000	          12000	            100	          10000	 1	     7.18648	  5.0778e+01	  2.2623e+01	  5.9181e+01	  4.7401e+00	  4.4364e+02	  2.2566e+01	  1.4291e-01	
              0          18000	            100	          10000	 1	     7.22794	  2.9552e+01	  1.2820e+01	  1.5837e+03	  1.3752e+03	  1.2270e+03	  2.5075e+01	  2.9721e-01	
           6000	          18000	            100	          10000	 1	      8.1539	  4.0936e+00	  1.7715e+00	  5.1460e+02	  2.6060e+02	  7.0363e+02	  2.3035e+01	  8.0887e+00	
          12000	          18000	            100	          10000	 1	     8.61034	  1.6997e+00	  7.1491e-01	  2.8646e+02	  6.3052e+01	  5.6511e+02	  2.2674e+01	  5.1272e+01	
          18000	          18000	            100	          10000	 1	     8.70116	  1.4647e+00	  6.1114e-01	  2.2636e+02	  1.8755e+01	  5.2297e+02	  2.2592e+01	  7.4049e+01	
          24000	          18000	            100	          10000	 1	      8.5185	  2.1330e+00	  9.0962e-01	  2.0232e+02	  7.9895e+00	  5.0214e+02	  2.2573e+01	  3.3915e+01	
          30000	          18000	            100	          10000	 1	      7.8359	  9.7662e+00	  4.3166e+00	  1.6761e+02	  4.9632e+00	  4.7888e+02	  2.2567e+01	  1.8519e+00	
          36000	          18000	            100	          10000	 1	     7.45797	  2.4665e+01	  1.0968e+01	  1.2490e+02	  4.7756e+00	  4.6178e+02	  2.2567e+01	  3.9723e-01	
          42000	          18000	            100	          10000	 1	     7.38942	  2.9440e+01	  1.3099e+01	  1.1216e+02	  4.7421e+00	  4.5753e+02	  2.2567e+01	  3.0404e-01	
          48000	          18000	            100	          10000	 1	     7.33388	  3.4061e+01	  1.5162e+01	  1.0023e+02	  4.7404e+00	  4.5392e+02	  2.2567e+01	  2.4591e-01	
          54000	          18000	            100	          10000	 1	     7.26635	  4.0803e+01	  1.8172e+01	  8.3299e+01	  4.7401e+00	  4.4927e+02	  2.2567e+01	  1.9099e-01	
          60000	          18000	            100	          10000	 1	     7.25112	  4.2521e+01	  1.8938e+01	  7.9082e+01	  4.7401e+00	  4.4821e+02	  2.2567e+01	  1.8059e-01	
          66000	          18000	            100	          10000	 1	     7.23132	  4.4877e+01	  1.9989e+01	  7.3354e+01	  4.7401e+00	  4.4684e+02	  2.2566e+01	  1.6799e-01	
          72000	          18000	            100	          10000	 1	     7.21731	  4.6634e+01	  2.0773e+01	  6.9103e+01	  4.7401e+00	  4.4585e+02	  2.2566e+01	  1.5966e-01	
          78000	          18000	            100	          10000	 1	     7.19991	  4.8922e+01	  2.1794e+01	  6.3617e+01	  4.7401e+00	  4.4462e+02	  2.2566e+01	  1.4996e-01	
          84000	          18000	            100	          10000	 1	     7.19346	  4.9803e+01	  2.2187e+01	  6.1513e+01	  4.7401e+00	  4.4415e+02	  2.2566e+01	  1.4653e-01	
          90000	          18000	            100	          10000	 1	     7.19327	  4.9832e+01	  2.2201e+01	  6.1424e+01	  4.7401e+00	  4.4411e+02	  2.2566e+01	  1.4641e-01	
              0          24000	            100	          10000	 1	     7.24169	  2.9206e+01	  1.2676e+01	  1.5395e+03	  1.3527e+03	  1.1869e+03	  2.5034e+01	  3.0877e-01	
           6000	          24000	            100	          10000	 1	     8.22008	  3.6355e+00	  1.5705e+00	  4.5818e+02	  2.1800e+02	  6.6433e+02	  2.2957e+01	  1.0478e+01	
          12000	          24000	            100	          10000	 1	     8.60253	  1.7558e+00	  7.4040e-01	  2.5566e+02	  4.3663e+01	  5.4113e+02	  2.2638e+01	  4.9244e+01	
          18000	          24000	            100	          10000	 1	     8.53122	  2.0739e+00	  8.8316e-01	  2.0719e+02	  1.1274e+01	  5.0560e+02	  2.2579e+01	  3.5869e+01	
          24000	          24000	            100	          10000	 1	     8.11001	  5.1817e+00	  2.2702e+00	  1.8402e+02	  5.7329e+00	  4.8787e+02	  2.2569e+01	  5.9091e+00	
          30000	          24000	            100	          10000	 1	     7.48607	  2.2957e+01	  1.0205e+01	  1.2972e+02	  4.8778e+00	  4.6357e+02	  2.2567e+01	  4.4413e-01	
          36000	          24000	            100	          10000	 1	     7.44583	  2.5447e+01	  1.1317e+01	  1.2275e+02	  4.7604e+00	  4.6100e+02	  2.2567e+01	  3.7860e-01	
          42000	          24000	            100	          10000	 1	     7.44399	  2.5571e+01	  1.1372e+01	  1.2233e+02	  4.7419e+00	  4.6079e+02	  2.2567e+01	  3.7566e-01	
          48000	          24000	            100	          10000	 1	     7.38565	  2.9734e+01	  1.3230e+01	  1.1134e+02	  4.7403e+00	  4.5721e+02	  2.2567e+01	  2.9956e-01	
          54000	          24000	            100	          10000	 1	     7.26956	  4.0449e+01	  1.8013e+01	  8.4193e+01	  4.7401e+00	  4.4952e+02	  2.2567e+01	  1.9330e-01	
          60000	          24000	            100	          10000	 1	     7.23777	  4.4091e+01	  1.9639e+01	  7.5278e+01	  4.7401e+00	  4.4732e+02	  2.2566e+01	  1.7201e-01	
          66000	          24000	            100	          10000	 1	     7.23011	  4.5024e+01	  2.0055e+01	  7.3007e+01	  4.7401e+00	  4.4677e+02	  2.2566e+01	  1.6727e-01	
          72000	          24000	            100	          10000	 1	     7.22336	  4.5866e+01	  2.0431e+01	  7.0949e+01	  4.7401e+00	  4.4627e+02	  2.2566e+01	  1.6319e-01	
          78000	          24000	            100	          10000	 1	     7.20555	  4.8168e+01	  2.1458e+01	  6.5411e+01	  4.7401e+00	  4.4500e+02	  2.2566e+01	  1.5302e-01	
          84000	          24000	            100	          10000	 1	     7.19774	  4.9219e+01	  2.1927e+01	  6.2895e+01	  4.7401e+00	  4.4444e+02	  2.2566e+01	  1.4878e-01	
          90000	          24000	            100	          10000	 1	     7.19397	  4.9735e+01	  2.2157e+01	  6.1663e+01	  4.7401e+00	  4.4417e+02	  2.2566e+01	  1.4679e-01	
              0          30000	            100	          10000	 1	     7.15195	  3.5815e+01	  1.5510e+01	  1.7484e+03	  1.5954e+03	  1.2719e+03	  2.5478e+01	  2.3983e-01	
           6000	          30000	            100	          10000	 1	     8.20541	  3.7091e+00	  1.6024e+00	  4.7882e+02	  2.3131e+02	  6.8042e+02	  2.2982e+01	  9.9147e+00	
          12000	          30000	            100	          10000	 1	     8.64779	  1.6015e+00	  6.7161e-01	  2.5763e+02	  4.2353e+01	  5.4445e+02	  2.2636e+01	  5.9606e+01	
          18000	          30000	            100	          10000	 1	     8.59467	  1.8222e+00	  7.7084e-01	  2.0910e+02	  1.0770e+01	  5.0791e+02	  2.2578e+01	  4.6980e+01	
          24000	          30000	            100	          10000	 1	      8.1479	  4.7588e+00	  2.0815e+00	  1.8540e+02	  5.5597e+00	  4.8873e+02	  2.2568e+01	  6.9465e+00	
          30000	          30000	            100	          10000	 1	     7.43559	  2.6117e+01	  1.1616e+01	  1.2116e+02	  4.8250e+00	  4.6060e+02	  2.2567e+01	  3.6427e-01	
          36000	          30000	            100	          10000	 1	     7.42803	  2.6637e+01	  1.1848e+01	  1.1957e+02	  4.7526e+00	  4.5994e+02	  2.2567e+01	  3.5320e-01	
          42000	          30000	            100	          10000	 1	     7.44547	  2.5473e+01	  1.1328e+01	  1.2260e+02	  4.7415e+00	  4.6089e+02	  2.2567e+01	  3.7787e-01	
          48000	          30000	            100	          10000	 1	     7.36868	  3.1081e+01	  1.3832e+01	  1.0786e+02	  4.7402e+00	  4.5615e+02	  2.2567e+01	  2.8069e-01	
          54000	          30000	            100	          10000	 1	     7.25753	  4.1784e+01	  1.8609e+01	  8.0933e+01	  4.7401e+00	  4.4872e+02	  2.2567e+01	  1.8493e-01	
          60000	          30000	            100	          10000	 1	     7.24386	  4.3365e+01	  1.9315e+01	  7.7052e+01	  4.7401e+00	  4.4775e+02	  2.2566e+01	  1.7588e-01	
          66000	          30000	            100	          10000	 1	     7.24677	  4.3026e+01	  1.9164e+01	  7.7846e+01	  4.7401e+00	  4.4791e+02	  2.2566e+01	  1.7773e-01	
          72000	          30000	            100	          10000	 1	     7.24272	  4.3506e+01	  1.9377e+01	  7.6656e+01	  4.7401e+00	  4.4760e+02	  2.2566e+01	  1.7509e-01	
          78000	          30000	            100	          10000	 1	     7.20806	  4.7838e+01	  2.1311e+01	  6.6190e+01	  4.7401e+00	  4.4516e+02	  2.2566e+01	  1.5440e-01	
          84000	          30000	            100	          10000	 1	      7.1997	  4.8953e+01	  2.1809e+01	  6.3522e+01	  4.7401e+00	  4.4457e+02	  2.2566e+01	  1.4983e-01	
          90000	          30000	            100	          10000	 1	     7.19622	  4.9427e+01	  2.2020e+01	  6.2394e+01	  4.7401e+00	  4.4433e+02	  2.2566e+01	  1.4797e-01	
              0          36000	            100	          10000	 1	     7.04829	  4.5381e+01	  1.9590e+01	  2.0377e+03	  1.9345e+03	  1.3879e+03	  2.6099e+01	  1.8360e-01	
           6000	          36000	            100	          10000	 1	     8.12507	  4.3071e+00	  1.8650e+00	  5.4264e+02	  2.8162e+02	  7.2326e+02	  2.3074e+01	  7.2352e+00	
          12000	          36000	            100	          10000	 1	     8.68888	  1.4646e+00	  6.1044e-01	  2.7214e+02	  4.8845e+01	  5.5773e+02	  2.2648e+01	  7.1043e+01	
          18000	          36000	            100	          10000	 1	      8.7635	  1.3065e+00	  5.4073e-01	  2.1917e+02	  1.2245e+01	  5.1863e+02	  2.2581e+01	  9.6032e+01	
          24000	          36000	            100	          10000	 1	     8.55365	  1.9891e+00	  8.4551e-01	  1.9993e+02	  5.8429e+00	  5.0044e+02	  2.2569e+01	  3.9300e+01	
          30000	          36000	            100	          10000	 1	     7.42664	  2.6727e+01	  1.1888e+01	  1.1948e+02	  4.7951e+00	  4.6001e+02	  2.2567e+01	  3.5173e-01	
          36000	          36000	            100	          10000	 1	     7.40538	  2.8240e+01	  1.2564e+01	  1.1537e+02	  4.7519e+00	  4.5860e+02	  2.2567e+01	  3.2354e-01	
          42000	          36000	            100	          10000	 1	     7.41275	  2.7710e+01	  1.2327e+01	  1.1671e+02	  4.7414e+00	  4.5899e+02	  2.2567e+01	  3.3272e-01	
          48000	          36000	            100	          10000	 1	     7.33426	  3.4024e+01	  1.5146e+01	  1.0034e+02	  4.7402e+00	  4.5397e+02	  2.2567e+01	  2.4628e-01	
          54000	          36000	            100	          10000	 1	     7.24619	  4.3091e+01	  1.9192e+01	  7.7729e+01	  4.7401e+00	  4.4793e+02	  2.2566e+01	  1.7739e-01	
          60000	          36000	            100	          10000	 1	     7.23254	  4.4726e+01	  1.9922e+01	  7.3731e+01	  4.7401e+00	  4.4694e+02	  2.2566e+01	  1.6876e-01	
          66000	          36000	            100	          10000	 1	      7.2224	  4.5986e+01	  2.0484e+01	  7.0665e+01	  4.7401e+00	  4.4621e+02	  2.2566e+01	  1.6264e-01	
          72000	          36000	            100	          10000	 1	     7.21585	  4.6822e+01	  2.0857e+01	  6.8640e+01	  4.7401e+00	  4.4573e+02	  2.2566e+01	  1.5881e-01	
          78000	          36000	            100	          10000	 1	     7.21259	  4.7244e+01	  2.1046e+01	  6.7613e+01	  4.7401e+00	  4.4548e+02	  2.2566e+01	  1.5694e-01	
          84000	          36000	            100	          10000	 1	     7.20899	  4.7715e+01	  2.1256e+01	  6.6482e+01	  4.7401e+00	  4.4523e+02	  2.2566e+01	  1.5492e-01	
          90000	          36000	            100	          10000	 1	       7.207	  4.7977e+01	  2.1373e+01	  6.5853e+01	  4.7401e+00	  4.4508e+02	  2.2566e+01	  1.5381e-01	
              0          42000	            100	          10000	 1	     6.95857	  5.5866e+01	  2.4038e+01	  2.3369e+03	  2.2921e+03	  1.5035e+03	  2.6753e+01	  1.4920e-01	
           6000	          42000	            100	          10000	 1	     8.02914	  5.1743e+00	  2.2453e+00	  6.2086e+02	  3.4527e+02	  7.7438e+02	  2.3190e+01	  4.9817e+00	
          12000	          42000	            100	          10000	 1	     8.69443	  1.4329e+00	  5.9608e-01	  2.8944e+02	  5.7920e+01	  5.7277e+02	  2.2664e+01	  7.2948e+01	
          18000	          42000	            100	          10000	 1	     8.85533	  1.0984e+00	  4.4785e-01	  2.2821e+02	  1.4019e+01	  5.2854e+02	  2.2584e+01	  1.4127e+02	
          24000	          42000	            100	          10000	 1	     8.78281	  1.2681e+00	  5.2373e-01	  2.0945e+02	  6.1659e+00	  5.1088e+02	  2.2569e+01	  1.0374e+02	
          30000	          42000	            100	          10000	 1	     7.48837	  2.2829e+01	  1.0148e+01	  1.2986e+02	  4.7687e+00	  4.6351e+02	  2.2567e+01	  4.4799e-01	
          36000	          42000	            100	          10000	 1	     7.42828	  2.6618e+01	  1.1840e+01	  1.1966e+02	  4.7485e+00	  4.6001e+02	  2.2567e+01	  3.5362e-01	
          42000	          42000	            100	          10000	 1	     7.42118	  2.7112e+01	  1.2060e+01	  1.1831e+02	  4.7411e+00	  4.5952e+02	  2.2567e+01	  3.4381e-01	
          48000	          42000	            100	          10000	 1	     7.33146	  3.4276e+01	  1.5258e+01	  9.9724e+01	  4.7402e+00	  4.5381e+02	  2.2567e+01	  2.4371e-01	
          54000	          42000	            100	          10000	 1	     7.24324	  4.3436e+01	  1.9346e+01	  7.6902e+01	  4.7401e+00	  4.4774e+02	  2.2566e+01	  1.7551e-01	
          60000	          42000	            100	          10000	 1	     7.22981	  4.5060e+01	  2.0071e+01	  7.2931e+01	  4.7401e+00	  4.4677e+02	  2.2566e+01	  1.6710e-01	
          66000	          42000	            100	          10000	 1	     7.22041	  4.6237e+01	  2.0596e+01	  7.0073e+01	  4.7401e+00	  4.4608e+02	  2.2566e+01	  1.6148e-01	
          72000	          42000	            100	          10000	 1	     7.21339	  4.7138e+01	  2.0998e+01	  6.7893e+01	  4.7401e+00	  4.4557e+02	  2.2566e+01	  1.5742e-01	
          78000	          42000	            100	          10000	 1	     7.20769	  4.7884e+01	  2.1331e+01	  6.6096e+01	  4.7401e+00	  4.4516e+02	  2.2566e+01	  1.5421e-01	
          84000	          42000	            100	          10000	 1	      7.2038	  4.8401e+01	  2.1562e+01	  6.4855e+01	  4.7401e+00	  4.4488e+02	  2.2566e+01	  1.5206e-01	
          90000	          42000	            100	          10000	 1	     7.20166	  4.8688e+01	  2.1690e+01	  6.4167e+01	  4.7401e+00	  4.4473e+02	  2.2566e+01	  1.5090e-01	
              0          48000	            100	          10000	 1	     6.92182	  6.0871e+01	  2.6152e+01	  2.4761e+03	  2.4601e+03	  1.5562e+03	  2.7060e+01	  1.3802e-01	
           6000	          48000	            100	          10000	 1	     7.98557	  5.6267e+00	  2.4434e+00	  6.5972e+02	  3.7728e+02	  7.9951e+02	  2.3249e+01	  4.2131e+00	
          12000	          48000	            100	          10000	 1	     8.69124	  1.4337e+00	  5.9630e-01	  2.9821e+02	  6.2743e+01	  5.8024e+02	  2.2673e+01	  7.2090e+01	
          18000	          48000	            100	          10000	 1	      8.8863	  1.0369e+00	  4.2043e-01	  2.3247e+02	  1.4963e+01	  5.3321e+02	  2.2585e+01	  1.6080e+02	
          24000	          48000	            100	          10000	 1	     8.86345	  1.0929e+00	  4.4557e-01	  2.1381e+02	  6.3416e+00	  5.1605e+02	  2.2570e+01	  1.4546e+02	
          30000	          48000	            100	          10000	 1	     8.15172	  4.7226e+00	  2.0655e+00	  1.8427e+02	  4.7908e+00	  4.8781e+02	  2.2567e+01	  7.0400e+00	
          36000	          48000	            100	          10000	 1	     7.65047	  1.5254e+01	  6.7664e+00	  1.5087e+02	  4.7512e+00	  4.7137e+02	  2.2567e+01	  8.5866e-01	
          42000	          48000	            100	          10000	 1	     7.56083	  1.9034e+01	  8.4538e+00	  1.4011e+02	  4.7417e+00	  4.6709e+02	  2.2567e+01	  5.9686e-01	
          48000	          48000	            100	          10000	 1	     7.43803	  2.5968e+01	  1.1550e+01	  1.2121e+02	  4.7403e+00	  4.6035e+02	  2.2567e+01	  3.6691e-01	
          54000	          48000	            100	          10000	 1	     7.32083	  3.5264e+01	  1.5699e+01	  9.7113e+01	  4.7401e+00	  4.5296e+02	  2.2567e+01	  2.3401e-01	
          60000	          48000	            100	          10000	 1	     7.30019	  3.7259e+01	  1.6590e+01	  9.2070e+01	  4.7401e+00	  4.5154e+02	  2.2567e+01	  2.1654e-01	
          66000	          48000	            100	          10000	 1	     7.28847	  3.8448e+01	  1.7120e+01	  8.9088e+01	  4.7401e+00	  4.5073e+02	  2.2567e+01	  2.0726e-01	
          72000	          48000	            100	          10000	 1	     7.27819	  3.9526e+01	  1.7601e+01	  8.6404e+01	  4.7401e+00	  4.5001e+02	  2.2567e+01	  1.9948e-01	
          78000	          48000	            100	          10000	 1	     7.26781	  4.0648e+01	  1.8102e+01	  8.3626e+01	  4.7401e+00	  4.4929e+02	  2.2567e+01	  1.9196e-01	
          84000	          48000	            100	          10000	 1	     7.25902	  4.1625e+01	  1.8538e+01	  8.1220e+01	  4.7401e+00	  4.4868e+02	  2.2567e+01	  1.8584e-01	
          90000	          48000	            100	          10000	 1	     7.25305	  4.2304e+01	  1.8841e+01	  7.9556e+01	  4.7401e+00	  4.4827e+02	  2.2567e+01	  1.8181e-01	
              0              0            200	          10000	 1	     7.02388	  4.7151e+01	  2.0339e+01	  2.1087e+03	  1.9855e+03	  1.4427e+03	  2.6192e+01	  1.7259e-01	
           6000	              0            200	          10000	 1	     8.07563	  4.7124e+00	  2.0429e+00	  5.7804e+02	  3.0507e+02	  7.5105e+02	  2.3117e+01	  5.9568e+00	
          12000	              0            200	          10000	 1	     8.64256	  1.5879e+00	  6.6509e-01	  2.8718e+02	  5.9177e+01	  5.6911e+02	  2.2666e+01	  5.8676e+01	
          18000	              0            200	          10000	 1	     8.73581	  1.3716e+00	  5.6969e-01	  2.2398e+02	  1.5531e+01	  5.2235e+02	  2.2587e+01	  8.5573e+01	
          24000	              0            200	          10000	 1	     8.53116	  2.0798e+00	  8.8590e-01	  2.0109e+02	  6.8154e+00	  5.0138e+02	  2.2571e+01	  3.5736e+01	
          30000	              0            200	          10000	 1	      7.8624	  9.1725e+00	  4.0516e+00	  1.6964e+02	  5.0076e+00	  4.7997e+02	  2.2567e+01	  2.0693e+00	
          36000	              0            200	          10000	 1	     7.86914	  9.0320e+00	  3.9889e+00	  1.6968e+02	  4.8201e+00	  4.7981e+02	  2.2567e+01	  2.1259e+00	
          42000	              0            200	          10000	 1	     7.98238	  6.9401e+00	  3.0552e+00	  1.7637e+02	  4.7940e+00	  4.8318e+02	  2.2567e+01	  3.4239e+00	
          48000	              0            200	          10000	 1	     7.50391	  2.1957e+01	  9.7587e+00	  1.3203e+02	  4.7475e+00	  4.6409e+02	  2.2567e+01	  4.7568e-01	
          54000	              0            200	          10000	 1	     7.33007	  3.4412e+01	  1.5319e+01	  9.9260e+01	  4.7408e+00	  4.5355e+02	  2.2567e+01	  2.4230e-01	
          60000	              0            200	          10000	 1	     7.30171	  3.7109e+01	  1.6523e+01	  9.2438e+01	  4.7402e+00	  4.5163e+02	  2.2567e+01	  2.1776e-01	
          66000	              0            200	          10000	 1	     7.28828	  3.8467e+01	  1.7129e+01	  8.9042e+01	  4.7401e+00	  4.5071e+02	  2.2567e+01	  2.0712e-01	
          72000	              0            200	          10000	 1	      7.2768	  3.9674e+01	  1.7667e+01	  8.6043e+01	  4.7401e+00	  4.4992e+02	  2.2567e+01	  1.9846e-01	
          78000	              0            200	          10000	 1	     7.26624	  4.0820e+01	  1.8179e+01	  8.3206e+01	  4.7401e+00	  4.4919e+02	  2.2567e+01	  1.9086e-01	
