              x	              y	              z	           time	in	           Distance	               Time	                 Na	                 Cl	                 Br	
            7.4	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029049e-03	   4.6379730257e-09	   1.0000982670e-03	
            7.5	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029049e-03	   4.2244402041e-09	   1.0000986805e-03	
            7.6	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029050e-03	   4.2620739577e-09	   1.0000986429e-03	
            7.7	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029050e-03	   4.9688706223e-09	   1.0000979362e-03	
            7.8	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029044e-03	   6.7631582608e-09	   1.0000961412e-03	
            7.9	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029055e-03	   1.0418075685e-08	   1.0000924874e-03	
              8	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029060e-03	   1.7338337568e-08	   1.0000855677e-03	
            8.1	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029034e-03	   3.0054182245e-08	   1.0000728492e-03	
            8.2	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029085e-03	   5.3099993519e-08	   1.0000498087e-03	
            8.3	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029005e-03	   9.4572030397e-08	   1.0000083285e-03	
            8.4	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028990e-03	   1.6888055230e-07	   9.9993401848e-04	
            8.5	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028913e-03	   3.0159350902e-07	   9.9980129778e-04	
            8.6	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028808e-03	   5.3792489249e-07	   9.9956495589e-04	
            8.7	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028621e-03	   9.5753822841e-07	   9.9914532390e-04	
            8.8	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028291e-03	   1.7002212946e-06	   9.9840260781e-04	
            8.9	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001027709e-03	   3.0101333086e-06	   9.9709263757e-04	
              9	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001026686e-03	   5.3114969149e-06	   9.9479117165e-04	
            9.1	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001024853e-03	   9.4327858869e-06	   9.9066969946e-04	
            9.2	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001021560e-03	   1.6839993652e-05	   9.8326216232e-04	
            9.3	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001015743e-03	   2.9925069207e-05	   9.7017650511e-04	
            9.4	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001007538e-03	   4.8380356411e-05	   9.5172039744e-04	
            9.5	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000998496e-03	   6.8720152962e-05	   9.3137969665e-04	
            9.6	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000992263e-03	   8.2739801852e-05	   9.1735942447e-04	
            9.7	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000987897e-03	   9.2561511445e-05	   9.0753727826e-04	
            9.8	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000985056e-03	   9.8952443101e-05	   9.0114606248e-04	
            9.9	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000983754e-03	   1.0188145781e-04	   8.9821691755e-04	
             10	              0	              0	            0.1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000984266e-03	   1.0072978146e-04	   8.9936864511e-04	
              0	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000669557e-03	   8.0863839979e-04	   1.9142855589e-04	
            0.1	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000685914e-03	   7.7184374157e-04	   2.2822484980e-04	
            0.2	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000702290e-03	   7.3500491257e-04	   2.6506531646e-04	
            0.3	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000718570e-03	   6.9838443813e-04	   3.0168741888e-04	
            0.4	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000734665e-03	   6.6217931264e-04	   3.3789415388e-04	
            0.5	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000750509e-03	   6.2654076853e-04	   3.7353428233e-04	
            0.6	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000766047e-03	   5.9158840983e-04	   4.0848819485e-04	
            0.7	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000781237e-03	   5.5742002513e-04	   4.4265809854e-04	
            0.8	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000796041e-03	   5.2411814791e-04	   4.7596145623e-04	
            0.9	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000810429e-03	   4.9175422317e-04	   5.0832681974e-04	
              1	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000824372e-03	   4.6039106100e-04	   5.3969137623e-04	
            1.1	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000837846e-03	   4.3008410925e-04	   5.6999967532e-04	
            1.2	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000850828e-03	   4.0088195433e-04	   5.9920312843e-04	
            1.3	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000863300e-03	   3.7282635743e-04	   6.2725997262e-04	
            1.4	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000875248e-03	   3.4595205147e-04	   6.5413547332e-04	
            1.5	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000886658e-03	   3.2028645884e-04	   6.7980220696e-04	
            1.6	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000897522e-03	   2.9584943725e-04	   7.0424031490e-04	
            1.7	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000907834e-03	   2.7265312154e-04	   7.2743766185e-04	
            1.8	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000917593e-03	   2.5070189824e-04	   7.4938986106e-04	
            1.9	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000926800e-03	   2.2999252761e-04	   7.7010015235e-04	
              2	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000935459e-03	   2.1051441147e-04	   7.8957913443e-04	
            2.1	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000943579e-03	   1.9224999412e-04	   8.0784436375e-04	
            2.2	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000951170e-03	   1.7517527721e-04	   8.2491983975e-04	
            2.3	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000958245e-03	   1.5926042532e-04	   8.4083539914e-04	
            2.4	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000964820e-03	   1.4447043785e-04	   8.5562604414e-04	
            2.5	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000970913e-03	   1.3076586314e-04	   8.6933122812e-04	
            2.6	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000976542e-03	   1.1810353233e-04	   8.8199412184e-04	
            2.7	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000981728e-03	   1.0643729288e-04	   8.9366087994e-04	
            2.8	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000986493e-03	   9.5718724281e-05	   9.0437992506e-04	
            2.9	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000990859e-03	   8.5897821780e-05	   9.1420126416e-04	
              3	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000994849e-03	   7.6923636758e-05	   9.2317584814e-04	
            3.1	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0000998485e-03	   6.8744865316e-05	   9.3135498318e-04	
            3.2	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001001790e-03	   6.1310379345e-05	   9.3878979967e-04	
            3.3	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001004787e-03	   5.4569696684e-05	   9.4553078199e-04	
            3.4	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001007497e-03	   4.8473389054e-05	   9.5162736065e-04	
            3.5	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001009942e-03	   4.2973428183e-05	   9.5712756603e-04	
            3.6	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001012143e-03	   3.8023471972e-05	   9.6207774230e-04	
            3.7	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001014119e-03	   3.3579093646e-05	   9.6652231821e-04	
            3.8	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001015888e-03	   2.9597957679e-05	   9.7050363117e-04	
            3.9	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001017470e-03	   2.6039946877e-05	   9.7406180015e-04	
              4	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001018881e-03	   2.2867245343e-05	   9.7723464273e-04	
            4.1	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001020136e-03	   2.0044382257e-05	   9.8005763131e-04	
            4.2	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001021250e-03	   1.7538241400e-05	   9.8256388358e-04	
            4.3	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001022237e-03	   1.5318041273e-05	   9.8478418242e-04	
            4.4	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001023109e-03	   1.3355290456e-05	   9.8674702049e-04	
            4.5	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001023879e-03	   1.1623722567e-05	   9.8847866536e-04	
            4.6	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001024557e-03	   1.0099214870e-05	   9.9000324084e-04	
            4.7	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001025153e-03	   8.7596942271e-06	   9.9134282103e-04	
            4.8	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001025675e-03	   7.5850336917e-06	   9.9251753380e-04	
            4.9	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001026132e-03	   6.5569426907e-06	   9.9354567051e-04	
              5	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001026531e-03	   5.6588533409e-06	   9.9444379980e-04	
            5.1	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001026880e-03	   4.8758051022e-06	   9.9522688287e-04	
            5.2	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001027183e-03	   4.1943296219e-06	   9.9590838869e-04	
            5.3	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001027447e-03	   3.6023373076e-06	   9.9650040737e-04	
            5.4	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001027676e-03	   3.0890068797e-06	   9.9701376071e-04	
            5.5	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001027875e-03	   2.6446788856e-06	   9.9745810859e-04	
            5.6	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028047e-03	   2.2607539325e-06	   9.9784205081e-04	
            5.7	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028197e-03	   1.9295961831e-06	   9.9817322355e-04	
            5.8	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028327e-03	   1.6444424856e-06	   9.9845839026e-04	
            5.9	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028439e-03	   1.3993173564e-06	   9.9870352659e-04	
              6	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028535e-03	   1.1889539063e-06	   9.9891389961e-04	
            6.1	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028616e-03	   1.0087206975e-06	   9.9909414096e-04	
            6.2	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028685e-03	   8.5455443703e-07	   9.9924831416e-04	
            6.3	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028745e-03	   7.2289834712e-07	   9.9937997617e-04	
            6.4	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028795e-03	   6.1064601437e-07	   9.9949223358e-04	
            6.5	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028839e-03	   5.1509049463e-07	   9.9958779350e-04	
            6.6	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028879e-03	   4.3387845527e-07	   9.9966900950e-04	
            6.7	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028916e-03	   3.6496916889e-07	   9.9973792254e-04	
            6.8	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028942e-03	   3.0659824951e-07	   9.9979629610e-04	
            6.9	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028969e-03	   2.5724616562e-07	   9.9984565080e-04	
              7	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028989e-03	   2.1561181150e-07	   9.9988728717e-04	
            7.1	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029004e-03	   1.8059183990e-07	   9.9992230866e-04	
            7.2	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029015e-03	   1.5126715992e-07	   9.9995163444e-04	
            7.3	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029116e-03	   1.2689917606e-07	   9.9997601282e-04	
            7.4	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029030e-03	   1.0694027627e-07	   9.9999596279e-04	
            7.5	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029035e-03	   9.1066324663e-08	   1.0000118373e-03	
            7.6	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029098e-03	   7.9244149758e-08	   1.0000236660e-03	
            7.7	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029094e-03	   7.1855812698e-08	   1.0000310538e-03	
            7.8	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029040e-03	   6.9915638720e-08	   1.0000329884e-03	
            7.9	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029093e-03	   7.5439229176e-08	   1.0000274703e-03	
              8	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029096e-03	   9.2061284485e-08	   1.0000108487e-03	
            8.1	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001029018e-03	   1.2605969526e-07	   9.9997684220e-04	
            8.2	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028988e-03	   1.8804049785e-07	   9.9991485836e-04	
            8.3	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028937e-03	   2.9569315005e-07	   9.9980720065e-04	
            8.4	              0	              0	            0.2	 1	   0.0000000000e+00	   0.0000000000e+00	   1.0001028854e-03	   4.7827111605e-07	   9.9962461432e-04	
