              x	              y	              z	           time	in	          Cl	
              7	              6	              4	             10	 1	  8.7416e-01	
              8	              6	              4	             10	 1	  8.6066e-01	
              9	              6	              4	             10	 1	  8.5148e-01	
             10	              6	              4	             10	 1	  8.4814e-01	
              0	              7	              4	             10	 1	  1.0000e+00	
              1	              7	              4	             10	 1	  9.8698e-01	
              2	              7	              4	             10	 1	  9.7103e-01	
              3	              7	              4	             10	 1	  9.5245e-01	
              4	              7	              4	             10	 1	  9.3167e-01	
              5	              7	              4	             10	 1	  9.0934e-01	
              6	              7	              4	             10	 1	  8.9189e-01	
              7	              7	              4	             10	 1	  8.7603e-01	
              8	              7	              4	             10	 1	  8.6303e-01	
              9	              7	              4	             10	 1	  8.5423e-01	
             10	              7	              4	             10	 1	  8.5105e-01	
              0	              8	              4	             10	 1	  1.0000e+00	
              1	              8	              4	             10	 1	  9.8688e-01	
              2	              8	              4	             10	 1	  9.7090e-01	
              3	              8	              4	             10	 1	  9.5240e-01	
              4	              8	              4	             10	 1	  9.3187e-01	
              5	              8	              4	             10	 1	  9.0994e-01	
              6	              8	              4	             10	 1	  8.9283e-01	
              7	              8	              4	             10	 1	  8.7731e-01	
              8	              8	              4	             10	 1	  8.6463e-01	
              9	              8	              4	             10	 1	  8.5606e-01	
             10	              8	              4	             10	 1	  8.5297e-01	
              0	              9	              4	             10	 1	  1.0000e+00	
              1	              9	              4	             10	 1	  9.8685e-01	
              2	              9	              4	             10	 1	  9.7086e-01	
              3	              9	              4	             10	 1	  9.5242e-01	
              4	              9	              4	             10	 1	  9.3203e-01	
              5	              9	              4	             10	 1	  9.1030e-01	
              6	              9	              4	             10	 1	  8.9338e-01	
              7	              9	              4	             10	 1	  8.7806e-01	
              8	              9	              4	             10	 1	  8.6555e-01	
              9	              9	              4	             10	 1	  8.5711e-01	
             10	              9	              4	             10	 1	  8.5407e-01	
              0	             10	              4	             10	 1	  1.0000e+00	
              1	             10	              4	             10	 1	  9.8685e-01	
              2	             10	              4	             10	 1	  9.7086e-01	
              3	             10	              4	             10	 1	  9.5244e-01	
              4	             10	              4	             10	 1	  9.3209e-01	
              5	             10	              4	             10	 1	  9.1043e-01	
              6	             10	              4	             10	 1	  8.9357e-01	
              7	             10	              4	             10	 1	  8.7831e-01	
              8	             10	              4	             10	 1	  8.6586e-01	
              9	             10	              4	             10	 1	  8.5746e-01	
             10	             10	              4	             10	 1	  8.5443e-01	
              0	              0	              5	             10	 1	  1.0000e+00	
              1	              0	              5	             10	 1	  9.8735e-01	
              2	              0	              5	             10	 1	  9.7169e-01	
              3	              0	              5	             10	 1	  9.5310e-01	
              4	              0	              5	             10	 1	  9.3182e-01	
              5	              0	              5	             10	 1	  9.0820e-01	
              6	              0	              5	             10	 1	  8.8949e-01	
              7	              0	              5	             10	 1	  8.7242e-01	
              8	              0	              5	             10	 1	  8.5828e-01	
              9	              0	              5	             10	 1	  8.4861e-01	
             10	              0	              5	             10	 1	  8.4509e-01	
              0	              1	              5	             10	 1	  1.0000e+00	
              1	              1	              5	             10	 1	  9.8735e-01	
              2	              1	              5	             10	 1	  9.7169e-01	
              3	              1	              5	             10	 1	  9.5313e-01	
              4	              1	              5	             10	 1	  9.3190e-01	
              5	              1	              5	             10	 1	  9.0835e-01	
              6	              1	              5	             10	 1	  8.8972e-01	
              7	              1	              5	             10	 1	  8.7272e-01	
              8	              1	              5	             10	 1	  8.5865e-01	
              9	              1	              5	             10	 1	  8.4903e-01	
             10	              1	              5	             10	 1	  8.4553e-01	
              0	              2	              5	             10	 1	  1.0000e+00	
              1	              2	              5	             10	 1	  9.8734e-01	
              2	              2	              5	             10	 1	  9.7169e-01	
              3	              2	              5	             10	 1	  9.5319e-01	
              4	              2	              5	             10	 1	  9.3211e-01	
              5	              2	              5	             10	 1	  9.0880e-01	
              6	              2	              5	             10	 1	  8.9039e-01	
              7	              2	              5	             10	 1	  8.7362e-01	
              8	              2	              5	             10	 1	  8.5976e-01	
              9	              2	              5	             10	 1	  8.5029e-01	
             10	              2	              5	             10	 1	  8.4684e-01	
              0	              3	              5	             10	 1	  1.0000e+00	
              1	              3	              5	             10	 1	  9.8728e-01	
              2	              3	              5	             10	 1	  9.7162e-01	
              3	              3	              5	             10	 1	  9.5323e-01	
              4	              3	              5	             10	 1	  9.3241e-01	
              5	              3	              5	             10	 1	  9.0952e-01	
              6	              3	              5	             10	 1	  8.9149e-01	
              7	              3	              5	             10	 1	  8.7511e-01	
              8	              3	              5	             10	 1	  8.6161e-01	
              9	              3	              5	             10	 1	  8.5240e-01	
             10	              3	              5	             10	 1	  8.4905e-01	
              0	              4	              5	             10	 1	  1.0000e+00	
              1	              4	              5	             10	 1	  9.8709e-01	
              2	              4	              5	             10	 1	  9.7137e-01	
              3	              4	              5	             10	 1	  9.5312e-01	
              4	              4	              5	             10	 1	  9.3270e-01	
              5	              4	              5	             10	 1	  9.1050e-01	
              6	              4	              5	             10	 1	  8.9300e-01	
              7	              4	              5	             10	 1	  8.7716e-01	
              8	              4	              5	             10	 1	  8.6416e-01	
              9	              4	              5	             10	 1	  8.5533e-01	
             10	              4	              5	             10	 1	  8.5214e-01	
              0	              5	              5	             10	 1	  1.0000e+00	
              1	              5	              5	             10	 1	  9.8663e-01	
              2	              5	              5	             10	 1	  9.7079e-01	
              3	              5	              5	             10	 1	  9.5272e-01	
              4	              5	              5	             10	 1	  9.3285e-01	
              5	              5	              5	             10	 1	  9.1177e-01	
              6	              5	              5	             10	 1	  8.9479e-01	
              7	              5	              5	             10	 1	  8.7957e-01	
              8	              5	              5	             10	 1	  8.6721e-01	
              9	              5	              5	             10	 1	  8.5890e-01	
             10	              5	              5	             10	 1	  8.5592e-01	
              0	              6	              5	             10	 1	  1.0000e+00	
              1	              6	              5	             10	 1	  9.8635e-01	
              2	              6	              5	             10	 1	  9.7044e-01	
              3	              6	              5	             10	 1	  9.5250e-01	
              4	              6	              5	             10	 1	  9.3299e-01	
              5	              6	              5	             10	 1	  9.1262e-01	
              6	              6	              5	             10	 1	  8.9599e-01	
              7	              6	              5	             10	 1	  8.8118e-01	
              8	              6	              5	             10	 1	  8.6923e-01	
              9	              6	              5	             10	 1	  8.6126e-01	
             10	              6	              5	             10	 1	  8.5841e-01	
              0	              7	              5	             10	 1	  1.0000e+00	
              1	              7	              5	             10	 1	  9.8623e-01	
              2	              7	              5	             10	 1	  9.7030e-01	
              3	              7	              5	             10	 1	  9.5247e-01	
              4	              7	              5	             10	 1	  9.3324e-01	
              5	              7	              5	             10	 1	  9.1330e-01	
              6	              7	              5	             10	 1	  8.9701e-01	
              7	              7	              5	             10	 1	  8.8255e-01	
              8	              7	              5	             10	 1	  8.7091e-01	
              9	              7	              5	             10	 1	  8.6318e-01	
             10	              7	              5	             10	 1	  8.6043e-01	
              0	              8	              5	             10	 1	  1.0000e+00	
              1	              8	              5	             10	 1	  9.8619e-01	
              2	              8	              5	             10	 1	  9.7027e-01	
              3	              8	              5	             10	 1	  9.5253e-01	
              4	              8	              5	             10	 1	  9.3348e-01	
              5	              8	              5	             10	 1	  9.1380e-01	
              6	              8	              5	             10	 1	  8.9776e-01	
              7	              8	              5	             10	 1	  8.8354e-01	
              8	              8	              5	             10	 1	  8.7212e-01	
              9	              8	              5	             10	 1	  8.6455e-01	
             10	              8	              5	             10	 1	  8.6185e-01	
              0	              9	              5	             10	 1	  1.0000e+00	
              1	              9	              5	             10	 1	  9.8618e-01	
              2	              9	              5	             10	 1	  9.7027e-01	
              3	              9	              5	             10	 1	  9.5259e-01	
              4	              9	              5	             10	 1	  9.3364e-01	
              5	              9	              5	             10	 1	  9.1412e-01	
              6	              9	              5	             10	 1	  8.9822e-01	
              7	              9	              5	             10	 1	  8.8414e-01	
              8	              9	              5	             10	 1	  8.7285e-01	
              9	              9	              5	             10	 1	  8.6536e-01	
             10	              9	              5	             10	 1	  8.6270e-01	
              0	             10	              5	             10	 1	  1.0000e+00	
              1	             10	              5	             10	 1	  9.8618e-01	
              2	             10	              5	             10	 1	  9.7028e-01	
              3	             10	              5	             10	 1	  9.5262e-01	
              4	             10	              5	             10	 1	  9.3370e-01	
              5	             10	              5	             10	 1	  9.1423e-01	
              6	             10	              5	             10	 1	  8.9837e-01	
              7	             10	              5	             10	 1	  8.8434e-01	
              8	             10	              5	             10	 1	  8.7309e-01	
              9	             10	              5	             10	 1	  8.6563e-01	
             10	             10	              5	             10	 1	  8.6298e-01	
              0	              0	              6	             10	 1	  1.0000e+00	
              1	              0	              6	             10	 1	  9.8658e-01	
              2	              0	              6	             10	 1	  9.7065e-01	
              3	              0	              6	             10	 1	  9.5232e-01	
              4	              0	              6	             10	 1	  9.3196e-01	
              5	              0	              6	             10	 1	  9.1034e-01	
              6	              0	              6	             10	 1	  8.9266e-01	
              7	              0	              6	             10	 1	  8.7678e-01	
              8	              0	              6	             10	 1	  8.6383e-01	
              9	              0	              6	             10	 1	  8.5512e-01	
             10	              0	              6	             10	 1	  8.5199e-01	
              0	              1	              6	             10	 1	  1.0000e+00	
              1	              1	              6	             10	 1	  9.8658e-01	
              2	              1	              6	             10	 1	  9.7066e-01	
              3	              1	              6	             10	 1	  9.5236e-01	
              4	              1	              6	             10	 1	  9.3204e-01	
              5	              1	              6	             10	 1	  9.1049e-01	
              6	              1	              6	             10	 1	  8.9287e-01	
              7	              1	              6	             10	 1	  8.7704e-01	
              8	              1	              6	             10	 1	  8.6414e-01	
              9	              1	              6	             10	 1	  8.5547e-01	
             10	              1	              6	             10	 1	  8.5236e-01	
              0	              2	              6	             10	 1	  1.0000e+00	
              1	              2	              6	             10	 1	  9.8658e-01	
              2	              2	              6	             10	 1	  9.7069e-01	
              3	              2	              6	             10	 1	  9.5245e-01	
              4	              2	              6	             10	 1	  9.3227e-01	
              5	              2	              6	             10	 1	  9.1090e-01	
              6	              2	              6	             10	 1	  8.9347e-01	
              7	              2	              6	             10	 1	  8.7782e-01	
              8	              2	              6	             10	 1	  8.6509e-01	
              9	              2	              6	             10	 1	  8.5654e-01	
             10	              2	              6	             10	 1	  8.5347e-01	
              0	              3	              6	             10	 1	  1.0000e+00	
              1	              3	              6	             10	 1	  9.8655e-01	
              2	              3	              6	             10	 1	  9.7068e-01	
              3	              3	              6	             10	 1	  9.5256e-01	
              4	              3	              6	             10	 1	  9.3261e-01	
              5	              3	              6	             10	 1	  9.1158e-01	
              6	              3	              6	             10	 1	  8.9445e-01	
              7	              3	              6	             10	 1	  8.7911e-01	
              8	              3	              6	             10	 1	  8.6665e-01	
              9	              3	              6	             10	 1	  8.5830e-01	
             10	              3	              6	             10	 1	  8.5531e-01	
              0	              4	              6	             10	 1	  1.0000e+00	
              1	              4	              6	             10	 1	  9.8644e-01	
              2	              4	              6	             10	 1	  9.7057e-01	
              3	              4	              6	             10	 1	  9.5261e-01	
              4	              4	              6	             10	 1	  9.3300e-01	
              5	              4	              6	             10	 1	  9.1249e-01	
              6	              4	              6	             10	 1	  8.9578e-01	
              7	              4	              6	             10	 1	  8.8086e-01	
              8	              4	              6	             10	 1	  8.6879e-01	
              9	              4	              6	             10	 1	  8.6072e-01	
             10	              4	              6	             10	 1	  8.5784e-01	
              0	              5	              6	             10	 1	  1.0000e+00	
              1	              5	              6	             10	 1	  9.8617e-01	
              2	              5	              6	             10	 1	  9.7027e-01	
              3	              5	              6	             10	 1	  9.5252e-01	
              4	              5	              6	             10	 1	  9.3339e-01	
              5	              5	              6	             10	 1	  9.1366e-01	
              6	              5	              6	             10	 1	  8.9739e-01	
              7	              5	              6	             10	 1	  8.8297e-01	
              8	              5	              6	             10	 1	  8.7139e-01	
              9	              5	              6	             10	 1	  8.6371e-01	
             10	              5	              6	             10	 1	  8.6097e-01	
              0	              6	              6	             10	 1	  1.0000e+00	
              1	              6	              6	             10	 1	  9.8598e-01	
              2	              6	              6	             10	 1	  9.7007e-01	
              3	              6	              6	             10	 1	  9.5248e-01	
              4	              6	              6	             10	 1	  9.3369e-01	
              5	              6	              6	             10	 1	  9.1450e-01	
              6	              6	              6	             10	 1	  8.9855e-01	
              7	              6	              6	             10	 1	  8.8449e-01	
              8	              6	              6	             10	 1	  8.7326e-01	
              9	              6	              6	             10	 1	  8.6584e-01	
             10	              6	              6	             10	 1	  8.6322e-01	
              0	              7	              6	             10	 1	  1.0000e+00	
              1	              7	              6	             10	 1	  9.8591e-01	
              2	              7	              6	             10	 1	  9.7001e-01	
              3	              7	              6	             10	 1	  9.5254e-01	
              4	              7	              6	             10	 1	  9.3399e-01	
              5	              7	              6	             10	 1	  9.1515e-01	
              6	              7	              6	             10	 1	  8.9948e-01	
              7	              7	              6	             10	 1	  8.8571e-01	
              8	              7	              6	             10	 1	  8.7473e-01	
              9	              7	              6	             10	 1	  8.6751e-01	
             10	              7	              6	             10	 1	  8.6496e-01	
              0	              8	              6	             10	 1	  1.0000e+00	
              1	              8	              6	             10	 1	  9.8589e-01	
              2	              8	              6	             10	 1	  9.7001e-01	
              3	              8	              6	             10	 1	  9.5263e-01	
              4	              8	              6	             10	 1	  9.3425e-01	
              5	              8	              6	             10	 1	  9.1563e-01	
              6	              8	              6	             10	 1	  9.0017e-01	
              7	              8	              6	             10	 1	  8.8659e-01	
              8	              8	              6	             10	 1	  8.7580e-01	
              9	              8	              6	             10	 1	  8.6870e-01	
             10	              8	              6	             10	 1	  8.6619e-01	
              0	              9	              6	             10	 1	  1.0000e+00	
              1	              9	              6	             10	 1	  9.8589e-01	
              2	              9	              6	             10	 1	  9.7004e-01	
              3	              9	              6	             10	 1	  9.5271e-01	
              4	              9	              6	             10	 1	  9.3442e-01	
              5	              9	              6	             10	 1	  9.1593e-01	
              6	              9	              6	             10	 1	  9.0058e-01	
              7	              9	              6	             10	 1	  8.8713e-01	
              8	              9	              6	             10	 1	  8.7644e-01	
              9	              9	              6	             10	 1	  8.6941e-01	
             10	              9	              6	             10	 1	  8.6693e-01	
              0	             10	              6	             10	 1	  1.0000e+00	
              1	             10	              6	             10	 1	  9.8590e-01	
              2	             10	              6	             10	 1	  9.7005e-01	
              3	             10	              6	             10	 1	  9.5274e-01	
              4	             10	              6	             10	 1	  9.3448e-01	
              5	             10	              6	             10	 1	  9.1603e-01	
              6	             10	              6	             10	 1	  9.0072e-01	
              7	             10	              6	             10	 1	  8.8731e-01	
              8	             10	              6	             10	 1	  8.7665e-01	
              9	             10	              6	             10	 1	  8.6965e-01	
             10	             10	              6	             10	 1	  8.6718e-01	
              0	              0	              7	             10	 1	  1.0000e+00	
              1	              0	              7	             10	 1	  9.8627e-01	
              2	              0	              7	             10	 1	  9.7026e-01	
              3	              0	              7	             10	 1	  9.5216e-01	
              4	              0	              7	             10	 1	  9.3244e-01	
              5	              0	              7	             10	 1	  9.1188e-01	
              6	              0	              7	             10	 1	  8.9505e-01	
              7	              0	              7	             10	 1	  8.8001e-01	
              8	              0	              7	             10	 1	  8.6786e-01	
              9	              0	              7	             10	 1	  8.5975e-01	
             10	              0	              7	             10	 1	  8.5685e-01	
              0	              1	              7	             10	 1	  1.0000e+00	
              1	              1	              7	             10	 1	  9.8628e-01	
              2	              1	              7	             10	 1	  9.7027e-01	
              3	              1	              7	             10	 1	  9.5220e-01	
              4	              1	              7	             10	 1	  9.3252e-01	
              5	              1	              7	             10	 1	  9.1202e-01	
              6	              1	              7	             10	 1	  8.9524e-01	
              7	              1	              7	             10	 1	  8.8025e-01	
              8	              1	              7	             10	 1	  8.6814e-01	
              9	              1	              7	             10	 1	  8.6006e-01	
             10	              1	              7	             10	 1	  8.5717e-01	
              0	              2	              7	             10	 1	  1.0000e+00	
              1	              2	              7	             10	 1	  9.8628e-01	
              2	              2	              7	             10	 1	  9.7031e-01	
              3	              2	              7	             10	 1	  9.5231e-01	
              4	              2	              7	             10	 1	  9.3275e-01	
              5	              2	              7	             10	 1	  9.1241e-01	
              6	              2	              7	             10	 1	  8.9579e-01	
              7	              2	              7	             10	 1	  8.8095e-01	
              8	              2	              7	             10	 1	  8.6897e-01	
              9	              2	              7	             10	 1	  8.6099e-01	
             10	              2	              7	             10	 1	  8.5814e-01	
              0	              3	              7	             10	 1	  1.0000e+00	
              1	              3	              7	             10	 1	  9.8628e-01	
              2	              3	              7	             10	 1	  9.7034e-01	
              3	              3	              7	             10	 1	  9.5246e-01	
              4	              3	              7	             10	 1	  9.3311e-01	
              5	              3	              7	             10	 1	  9.1306e-01	
              6	              3	              7	             10	 1	  8.9668e-01	
              7	              3	              7	             10	 1	  8.8210e-01	
              8	              3	              7	             10	 1	  8.7034e-01	
              9	              3	              7	             10	 1	  8.6252e-01	
             10	              3	              7	             10	 1	  8.5973e-01	
              0	              4	              7	             10	 1	  1.0000e+00	
              1	              4	              7	             10	 1	  9.8621e-01	
              2	              4	              7	             10	 1	  9.7031e-01	
              3	              4	              7	             10	 1	  9.5259e-01	
              4	              4	              7	             10	 1	  9.3355e-01	
              5	              4	              7	             10	 1	  9.1393e-01	
              6	              4	              7	             10	 1	  8.9790e-01	
              7	              4	              7	             10	 1	  8.8367e-01	
              8	              4	              7	             10	 1	  8.7222e-01	
              9	              4	              7	             10	 1	  8.6463e-01	
             10	              4	              7	             10	 1	  8.6193e-01	
              0	              5	              7	             10	 1	  1.0000e+00	
              1	              5	              7	             10	 1	  9.8601e-01	
              2	              5	              7	             10	 1	  9.7013e-01	
              3	              5	              7	             10	 1	  9.5263e-01	
              4	              5	              7	             10	 1	  9.3403e-01	
              5	              5	              7	             10	 1	  9.1507e-01	
              6	              5	              7	             10	 1	  8.9941e-01	
              7	              5	              7	             10	 1	  8.8560e-01	
              8	              5	              7	             10	 1	  8.7457e-01	
              9	              5	              7	             10	 1	  8.6729e-01	
             10	              5	              7	             10	 1	  8.6471e-01	
              0	              6	              7	             10	 1	  1.0000e+00	
              1	              6	              7	             10	 1	  9.8587e-01	
              2	              6	              7	             10	 1	  9.7000e-01	
              3	              6	              7	             10	 1	  9.5267e-01	
              4	              6	              7	             10	 1	  9.3439e-01	
              5	              6	              7	             10	 1	  9.1590e-01	
              6	              6	              7	             10	 1	  9.0052e-01	
              7	              6	              7	             10	 1	  8.8702e-01	
              8	              6	              7	             10	 1	  8.7629e-01	
              9	              6	              7	             10	 1	  8.6924e-01	
             10	              6	              7	             10	 1	  8.6675e-01	
              0	              7	              7	             10	 1	  1.0000e+00	
              1	              7	              7	             10	 1	  9.8583e-01	
              2	              7	              7	             10	 1	  9.6999e-01	
              3	              7	              7	             10	 1	  9.5278e-01	
              4	              7	              7	             10	 1	  9.3472e-01	
              5	              7	              7	             10	 1	  9.1653e-01	
              6	              7	              7	             10	 1	  9.0140e-01	
              7	              7	              7	             10	 1	  8.8814e-01	
              8	              7	              7	             10	 1	  8.7763e-01	
              9	              7	              7	             10	 1	  8.7074e-01	
             10	              7	              7	             10	 1	  8.6832e-01	
              0	              8	              7	             10	 1	  1.0000e+00	
              1	              8	              7	             10	 1	  9.8582e-01	
              2	              8	              7	             10	 1	  9.7002e-01	
              3	              8	              7	             10	 1	  9.5290e-01	
              4	              8	              7	             10	 1	  9.3498e-01	
              5	              8	              7	             10	 1	  9.1699e-01	
              6	              8	              7	             10	 1	  9.0204e-01	
              7	              8	              7	             10	 1	  8.8895e-01	
              8	              8	              7	             10	 1	  8.7859e-01	
              9	              8	              7	             10	 1	  8.7181e-01	
             10	              8	              7	             10	 1	  8.6943e-01	
              0	              9	              7	             10	 1	  1.0000e+00	
              1	              9	              7	             10	 1	  9.8583e-01	
              2	              9	              7	             10	 1	  9.7005e-01	
              3	              9	              7	             10	 1	  9.5299e-01	
              4	              9	              7	             10	 1	  9.3516e-01	
              5	              9	              7	             10	 1	  9.1728e-01	
              6	              9	              7	             10	 1	  9.0242e-01	
              7	              9	              7	             10	 1	  8.8944e-01	
              8	              9	              7	             10	 1	  8.7917e-01	
              9	              9	              7	             10	 1	  8.7246e-01	
             10	              9	              7	             10	 1	  8.7009e-01	
              0	             10	              7	             10	 1	  1.0000e+00	
              1	             10	              7	             10	 1	  9.8584e-01	
              2	             10	              7	             10	 1	  9.7007e-01	
              3	             10	              7	             10	 1	  9.5302e-01	
              4	             10	              7	             10	 1	  9.3522e-01	
              5	             10	              7	             10	 1	  9.1737e-01	
              6	             10	              7	             10	 1	  9.0255e-01	
              7	             10	              7	             10	 1	  8.8961e-01	
              8	             10	              7	             10	 1	  8.7936e-01	
              9	             10	              7	             10	 1	  8.7267e-01	
             10	             10	              7	             10	 1	  8.7031e-01	
              0	              0	              8	             10	 1	  1.0000e+00	
              1	              0	              8	             10	 1	  9.8617e-01	
              2	              0	              8	             10	 1	  9.7015e-01	
              3	              0	              8	             10	 1	  9.5223e-01	
              4	              0	              8	             10	 1	  9.3293e-01	
              5	              0	              8	             10	 1	  9.1299e-01	
              6	              0	              8	             10	 1	  8.9672e-01	
              7	              0	              8	             10	 1	  8.8224e-01	
              8	              0	              8	             10	 1	  8.7059e-01	
              9	              0	              8	             10	 1	  8.6285e-01	
             10	              0	              8	             10	 1	  8.6009e-01	
              0	              1	              8	             10	 1	  1.0000e+00	
              1	              1	              8	             10	 1	  9.8618e-01	
              2	              1	              8	             10	 1	  9.7017e-01	
              3	              1	              8	             10	 1	  9.5228e-01	
              4	              1	              8	             10	 1	  9.3301e-01	
              5	              1	              8	             10	 1	  9.1312e-01	
              6	              1	              8	             10	 1	  8.9690e-01	
              7	              1	              8	             10	 1	  8.8246e-01	
              8	              1	              8	             10	 1	  8.7085e-01	
              9	              1	              8	             10	 1	  8.6313e-01	
             10	              1	              8	             10	 1	  8.6039e-01	
              0	              2	              8	             10	 1	  1.0000e+00	
              1	              2	              8	             10	 1	  9.8619e-01	
              2	              2	              8	             10	 1	  9.7022e-01	
              3	              2	              8	             10	 1	  9.5240e-01	
              4	              2	              8	             10	 1	  9.3324e-01	
              5	              2	              8	             10	 1	  9.1350e-01	
              6	              2	              8	             10	 1	  8.9741e-01	
              7	              2	              8	             10	 1	  8.8311e-01	
              8	              2	              8	             10	 1	  8.7161e-01	
              9	              2	              8	             10	 1	  8.6398e-01	
             10	              2	              8	             10	 1	  8.6126e-01	
              0	              3	              8	             10	 1	  1.0000e+00	
              1	              3	              8	             10	 1	  9.8619e-01	
              2	              3	              8	             10	 1	  9.7027e-01	
              3	              3	              8	             10	 1	  9.5257e-01	
              4	              3	              8	             10	 1	  9.3361e-01	
              5	              3	              8	             10	 1	  9.1412e-01	
              6	              3	              8	             10	 1	  8.9825e-01	
              7	              3	              8	             10	 1	  8.8417e-01	
              8	              3	              8	             10	 1	  8.7287e-01	
              9	              3	              8	             10	 1	  8.6537e-01	
             10	              3	              8	             10	 1	  8.6271e-01	
              0	              4	              8	             10	 1	  1.0000e+00	
              1	              4	              8	             10	 1	  9.8615e-01	
              2	              4	              8	             10	 1	  9.7028e-01	
              3	              4	              8	             10	 1	  9.5275e-01	
              4	              4	              8	             10	 1	  9.3407e-01	
              5	              4	              8	             10	 1	  9.1497e-01	
              6	              4	              8	             10	 1	  8.9941e-01	
              7	              4	              8	             10	 1	  8.8563e-01	
              8	              4	              8	             10	 1	  8.7460e-01	
              9	              4	              8	             10	 1	  8.6730e-01	
             10	              4	              8	             10	 1	  8.6472e-01	
              0	              5	              8	             10	 1	  1.0000e+00	
              1	              5	              8	             10	 1	  9.8598e-01	
              2	              5	              8	             10	 1	  9.7015e-01	
              3	              5	              8	             10	 1	  9.5284e-01	
              4	              5	              8	             10	 1	  9.3458e-01	
              5	              5	              8	             10	 1	  9.1608e-01	
              6	              5	              8	             10	 1	  9.0085e-01	
              7	              5	              8	             10	 1	  8.8745e-01	
              8	              5	              8	             10	 1	  8.7678e-01	
              9	              5	              8	             10	 1	  8.6977e-01	
             10	              5	              8	             10	 1	  8.6729e-01	
              0	              6	              8	             10	 1	  1.0000e+00	
              1	              6	              8	             10	 1	  9.8586e-01	
              2	              6	              8	             10	 1	  9.7006e-01	
              3	              6	              8	             10	 1	  9.5292e-01	
              4	              6	              8	             10	 1	  9.3496e-01	
              5	              6	              8	             10	 1	  9.1691e-01	
              6	              6	              8	             10	 1	  9.0192e-01	
              7	              6	              8	             10	 1	  8.8880e-01	
              8	              6	              8	             10	 1	  8.7840e-01	
              9	              6	              8	             10	 1	  8.7159e-01	
             10	              6	              8	             10	 1	  8.6919e-01	
              0	              7	              8	             10	 1	  1.0000e+00	
              1	              7	              8	             10	 1	  9.8583e-01	
              2	              7	              8	             10	 1	  9.7007e-01	
              3	              7	              8	             10	 1	  9.5305e-01	
              4	              7	              8	             10	 1	  9.3530e-01	
              5	              7	              8	             10	 1	  9.1752e-01	
              6	              7	              8	             10	 1	  9.0276e-01	
              7	              7	              8	             10	 1	  8.8986e-01	
              8	              7	              8	             10	 1	  8.7966e-01	
              9	              7	              8	             10	 1	  8.7299e-01	
             10	              7	              8	             10	 1	  8.7065e-01	
              0	              8	              8	             10	 1	  1.0000e+00	
              1	              8	              8	             10	 1	  9.8583e-01	
              2	              8	              8	             10	 1	  9.7011e-01	
              3	              8	              8	             10	 1	  9.5318e-01	
              4	              8	              8	             10	 1	  9.3557e-01	
              5	              8	              8	             10	 1	  9.1797e-01	
              6	              8	              8	             10	 1	  9.0337e-01	
              7	              8	              8	             10	 1	  8.9062e-01	
              8	              8	              8	             10	 1	  8.8056e-01	
              9	              8	              8	             10	 1	  8.7399e-01	
             10	              8	              8	             10	 1	  8.7168e-01	
              0	              9	              8	             10	 1	  1.0000e+00	
              1	              9	              8	             10	 1	  9.8585e-01	
              2	              9	              8	             10	 1	  9.7015e-01	
              3	              9	              8	             10	 1	  9.5328e-01	
              4	              9	              8	             10	 1	  9.3574e-01	
              5	              9	              8	             10	 1	  9.1825e-01	
              6	              9	              8	             10	 1	  9.0374e-01	
              7	              9	              8	             10	 1	  8.9108e-01	
              8	              9	              8	             10	 1	  8.8110e-01	
              9	              9	              8	             10	 1	  8.7458e-01	
             10	              9	              8	             10	 1	  8.7229e-01	
              0	             10	              8	             10	 1	  1.0000e+00	
              1	             10	              8	             10	 1	  9.8585e-01	
              2	             10	              8	             10	 1	  9.7017e-01	
              3	             10	              8	             10	 1	  9.5331e-01	
              4	             10	              8	             10	 1	  9.3580e-01	
              5	             10	              8	             10	 1	  9.1834e-01	
              6	             10	              8	             10	 1	  9.0386e-01	
              7	             10	              8	             10	 1	  8.9124e-01	
              8	             10	              8	             10	 1	  8.8128e-01	
              9	             10	              8	             10	 1	  8.7478e-01	
             10	             10	              8	             10	 1	  8.7250e-01	
              0	              0	              9	             10	 1	  1.0000e+00	
              1	              0	              9	             10	 1	  9.8614e-01	
              2	              0	              9	             10	 1	  9.7015e-01	
              3	              0	              9	             10	 1	  9.5235e-01	
              4	              0	              9	             10	 1	  9.3327e-01	
              5	              0	              9	             10	 1	  9.1366e-01	
              6	              0	              9	             10	 1	  8.9771e-01	
              7	              0	              9	             10	 1	  8.8355e-01	
              8	              0	              9	             10	 1	  8.7218e-01	
              9	              0	              9	             10	 1	  8.6464e-01	
             10	              0	              9	             10	 1	  8.6196e-01	
              0	              1	              9	             10	 1	  1.0000e+00	
              1	              1	              9	             10	 1	  9.8615e-01	
              2	              1	              9	             10	 1	  9.7017e-01	
              3	              1	              9	             10	 1	  9.5239e-01	
              4	              1	              9	             10	 1	  9.3335e-01	
              5	              1	              9	             10	 1	  9.1379e-01	
              6	              1	              9	             10	 1	  8.9788e-01	
              7	              1	              9	             10	 1	  8.8376e-01	
              8	              1	              9	             10	 1	  8.7242e-01	
              9	              1	              9	             10	 1	  8.6491e-01	
             10	              1	              9	             10	 1	  8.6223e-01	
              0	              2	              9	             10	 1	  1.0000e+00	
              1	              2	              9	             10	 1	  9.8617e-01	
              2	              2	              9	             10	 1	  9.7023e-01	
              3	              2	              9	             10	 1	  9.5252e-01	
              4	              2	              9	             10	 1	  9.3358e-01	
