     x	y	z	time	in	head	
    0.00000    	   -5.00000    	   -5.00000    	    400.000    	    1	    1.00000    	
    4.00000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.973333    	
    8.00000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.946667    	
    12.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.920000    	
    16.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.893333    	
    20.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.866667    	
    24.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.840000    	
    28.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.813333    	
    32.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.786667    	
    36.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.760000    	
    40.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.733333    	
    44.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.706667    	
    48.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.680000    	
    52.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.653333    	
    56.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.626667    	
    60.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.600000    	
    64.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.573333    	
    68.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.546667    	
    72.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.520000    	
    76.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.493333    	
    80.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.466667    	
    84.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.440000    	
    88.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.413333    	
    92.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.386667    	
    96.0000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.360000    	
    100.000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.333333    	
    104.000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.306667    	
    108.000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.280000    	
    112.000    	   -5.00000    	   -5.00000    	    400.000    	    1	   0.253333    	
