     x	y	z	time	in	vx-node	vy-node	vz-node	
    0.00000    	    0.00000    	    0.00000    	    0.00000    	    1	   -0.00000    	   -0.00000    	  -7.936508E-09	
   0.100000    	    0.00000    	    0.00000    	    0.00000    	    1	    0.00000    	   -0.00000    	  -7.936508E-09	
    0.00000    	   0.100000    	    0.00000    	    0.00000    	    1	   -0.00000    	    0.00000    	  -7.936508E-09	
   0.100000    	   0.100000    	    0.00000    	    0.00000    	    1	    0.00000    	    0.00000    	  -7.936508E-09	
    0.00000    	    0.00000    	   1.000000E-02	    0.00000    	    1	    0.00000    	    0.00000    	  -7.936508E-09	
   0.100000    	    0.00000    	   1.000000E-02	    0.00000    	    1	   -0.00000    	    0.00000    	  -7.936508E-09	
    0.00000    	   0.100000    	   1.000000E-02	    0.00000    	    1	    0.00000    	   -0.00000    	  -7.936508E-09	
   0.100000    	   0.100000    	   1.000000E-02	    0.00000    	    1	   -0.00000    	   -0.00000    	  -7.936508E-09	
    0.00000    	    0.00000    	   2.000000E-02	    0.00000    	    1	    0.00000    	    0.00000    	  -7.936508E-09	
   0.100000    	    0.00000    	   2.000000E-02	    0.00000    	    1	   -0.00000    	    0.00000    	  -7.936508E-09	
    0.00000    	   0.100000    	   2.000000E-02	    0.00000    	    1	    0.00000    	   -0.00000    	  -7.936508E-09	
   0.100000    	   0.100000    	   2.000000E-02	    0.00000    	    1	   -0.00000    	   -0.00000    	  -7.936508E-09	
    0.00000    	    0.00000    	   3.000000E-02	    0.00000    	    1	    0.00000    	    0.00000    	  -7.936508E-09	
   0.100000    	    0.00000    	   3.000000E-02	    0.00000    	    1	   -0.00000    	    0.00000    	  -7.936508E-09	
    0.00000    	   0.100000    	   3.000000E-02	    0.00000    	    1	    0.00000    	   -0.00000    	  -7.936508E-09	
   0.100000    	   0.100000    	   3.000000E-02	    0.00000    	    1	   -0.00000    	   -0.00000    	  -7.936508E-09	
    0.00000    	    0.00000    	   4.000000E-02	    0.00000    	    1	    0.00000    	    0.00000    	  -7.936508E-09	
   0.100000    	    0.00000    	   4.000000E-02	    0.00000    	    1	   -0.00000    	    0.00000    	  -7.936508E-09	
    0.00000    	   0.100000    	   4.000000E-02	    0.00000    	    1	    0.00000    	   -0.00000    	  -7.936508E-09	
   0.100000    	   0.100000    	   4.000000E-02	    0.00000    	    1	   -0.00000    	   -0.00000    	  -7.936508E-09	
    0.00000    	    0.00000    	   5.000000E-02	    0.00000    	    1	    0.00000    	    0.00000    	  -7.936508E-09	
   0.100000    	    0.00000    	   5.000000E-02	    0.00000    	    1	   -0.00000    	    0.00000    	  -7.936508E-09	
    0.00000    	   0.100000    	   5.000000E-02	    0.00000    	    1	    0.00000    	   -0.00000    	  -7.936508E-09	
   0.100000    	   0.100000    	   5.000000E-02	    0.00000    	    1	   -0.00000    	   -0.00000    	  -7.936508E-09	
    0.00000    	    0.00000    	   6.000000E-02	    0.00000    	    1	    0.00000    	    0.00000    	  -7.936508E-09	
   0.100000    	    0.00000    	   6.000000E-02	    0.00000    	    1	   -0.00000    	    0.00000    	  -7.936508E-09	
    0.00000    	   0.100000    	   6.000000E-02	    0.00000    	    1	    0.00000    	   -0.00000    	  -7.936508E-09	
   0.100000    	   0.100000    	   6.000000E-02	    0.00000    	    1	   -0.00000    	   -0.00000    	  -7.936508E-09	
    0.00000    	    0.00000    	   7.000000E-02	    0.00000    	    1	    0.00000    	    0.00000    	  -7.936508E-09	
   0.100000    	    0.00000    	   7.000000E-02	    0.00000    	    1	   -0.00000    	    0.00000    	  -7.936508E-09	
    0.00000    	   0.100000    	   7.000000E-02	    0.00000    	    1	    0.00000    	   -0.00000    	  -7.936508E-09	
   0.100000    	   0.100000    	   7.000000E-02	    0.00000    	    1	   -0.00000    	   -0.00000    	  -7.936508E-09	
    0.00000    	    0.00000    	   8.000000E-02	    0.00000    	    1	    0.00000    	    0.00000    	  -7.936508E-09	
   0.100000    	    0.00000    	   8.000000E-02	    0.00000    	    1	   -0.00000    	    0.00000    	  -7.936508E-09	
