              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	
          66000	              0	            100	           1000	 1	   5.8847602749e+00	   1.8588413446e+04	   3.9357004727e+03	   1.2409702111e+05	   2.3515737660e+05	   2.4456764091e+02	   4.5307896245e+02	   7.4453936123e-01	
          72000	              0	            100	           1000	 1	   5.8850964169e+00	   1.8610791505e+04	   3.9379616474e+03	   1.2422178127e+05	   2.3539571610e+05	   2.4427733650e+02	   4.5351530893e+02	   7.4321797981e-01	
          78000	              0	            100	           1000	 1	   5.8851472854e+00	   1.8614178595e+04	   3.9383035904e+03	   1.2424066115e+05	   2.3543178422e+05	   2.4423347284e+02	   4.5358134161e+02	   7.4301808707e-01	
          84000	              0	            100	           1000	 1	   5.8851575884e+00	   1.8614864636e+04	   3.9383728415e+03	   1.2424448496e+05	   2.3543908927e+05	   2.4422459081e+02	   4.5359471555e+02	   7.4297760339e-01	
          90000	              0	            100	           1000	 1	   5.8851606423e+00	   1.8615067980e+04	   3.9383933680e+03	   1.2424561828e+05	   2.3544125440e+05	   2.4422195831e+02	   4.5359867943e+02	   7.4296560435e-01	
              0	           6000	            100	           1000	 1	   5.8851612440e+00	   1.8615107935e+04	   3.9383974051e+03	   1.2424584060e+05	   2.3544167935e+05	   2.4422144023e+02	   4.5359945731e+02	   7.4296324545e-01	
           6000	           6000	            100	           1000	 1	   5.8851487246e+00	   1.8614273082e+04	   3.9383132599e+03	   1.2424117841e+05	   2.3543277595e+05	   2.4423224109e+02	   4.5358315739e+02	   7.4301252217e-01	
          12000	           6000	            100	           1000	 1	   5.8849979514e+00	   1.8604218602e+04	   3.9372993441e+03	   1.2418503129e+05	   2.3532555449e+05	   2.4436240340e+02	   4.5338685858e+02	   7.4360604872e-01	
          18000	           6000	            100	           1000	 1	   5.8838861091e+00	   1.8530126028e+04	   3.9298047502e+03	   1.2377111726e+05	   2.3453510591e+05	   2.4532709144e+02	   4.5193972356e+02	   7.4798730003e-01	
          24000	           6000	            100	           1000	 1	   5.8774406561e+00	   1.8102259656e+04	   3.8857249424e+03	   1.2137540152e+05	   2.2995949825e+05	   2.5109411636e+02	   4.4356280582e+02	   7.7353218002e-01	
          30000	           6000	            100	           1000	 1	   5.8422994251e+00	   1.5793917078e+04	   3.6230314545e+03	   1.0828106095e+05	   2.0493280378e+05	   2.8927429851e+02	   3.9774449640e+02	   9.1576393637e-01	
          36000	           6000	            100	           1000	 1	   5.8439629540e+00	   1.5903390270e+04	   3.6364886985e+03	   1.0890885344e+05	   2.0613342804e+05	   2.8713983260e+02	   3.9994257286e+02	   9.0897929095e-01	
          42000	           6000	            100	           1000	 1	   5.8444660975e+00	   1.5936482446e+04	   3.6405359496e+03	   1.0909850613e+05	   2.0649610614e+05	   2.8650206054e+02	   4.0060655593e+02	   9.0692669968e-01	
          48000	           6000	            100	           1000	 1	   5.8419956406e+00	   1.5773972989e+04	   3.6205668891e+03	   1.0816674711e+05	   2.0471411884e+05	   2.8966782234e+02	   3.9734413283e+02	   9.1700016815e-01	
          54000	           6000	            100	           1000	 1	   5.8368477282e+00	   1.5434834174e+04	   3.5781324038e+03	   1.0621857718e+05	   2.0098708700e+05	   2.9655668213e+02	   3.9052076456e+02	   9.3794484409e-01	
          60000	           6000	            100	           1000	 1	   5.8837822437e+00	   1.8523377411e+04	   3.9291058856e+03	   1.2373444936e+05	   2.3446464871e+05	   2.4541655206e+02	   4.5181073234e+02	   7.4838639922e-01	
          66000	           6000	            100	           1000	 1	   5.8849302849e+00	   1.8599734828e+04	   3.9368444800e+03	   1.2416017274e+05	   2.3527800793e+05	   2.4442068881e+02	   4.5329981165e+02	   7.4387067194e-01	
          72000	           6000	            100	           1000	 1	   5.8851085414e+00	   1.8611599843e+04	   3.9380431678e+03	   1.2422629398e+05	   2.3540433423e+05	   2.4426687324e+02	   4.5353108698e+02	   7.4317026680e-01	
          78000	           6000	            100	           1000	 1	   5.8851480423e+00	   1.8614229306e+04	   3.9383086884e+03	   1.2424094547e+05	   2.3543232657e+05	   2.4423281846e+02	   4.5358233474e+02	   7.4301509509e-01	
          84000	           6000	            100	           1000	 1	   5.8851574097e+00	   1.8614852870e+04	   3.9383716508e+03	   1.2424441974e+05	   2.3543896440e+05	   2.4422474427e+02	   4.5359448717e+02	   7.4297829995e-01	
          90000	           6000	            100	           1000	 1	   5.8851606894e+00	   1.8615071189e+04	   3.9383936954e+03	   1.2424563605e+05	   2.3544128825e+05	   2.4422191753e+02	   4.5359874165e+02	   7.4296541796e-01	
              0	          12000	            100	           1000	 1	   5.8851592870e+00	   1.8614977423e+04	   3.9383842499e+03	   1.2424511181e+05	   2.3544028760e+05	   2.4422312853e+02	   4.5359690932e+02	   7.4297094817e-01	
           6000	          12000	            100	           1000	 1	   5.8851120657e+00	   1.8611828226e+04	   3.9380667770e+03	   1.2422752635e+05	   2.3540670549e+05	   2.4426387439e+02	   4.5353542797e+02	   7.4315681840e-01	
          12000	          12000	            100	           1000	 1	   5.8845819587e+00	   1.8576486557e+04	   3.9344989458e+03	   1.2403014024e+05	   2.3502976329e+05	   2.4472233848e+02	   4.5284533085e+02	   7.4524437179e-01	
          18000	          12000	            100	           1000	 1	   5.8810789470e+00	   1.8343445271e+04	   3.9107410850e+03	   1.2272700276e+05	   2.3254105005e+05	   2.4780142053e+02	   4.4828905174e+02	   7.5908285404e-01	
          24000	          12000	            100	           1000	 1	   5.8649179811e+00	   1.7277343033e+04	   3.7967882268e+03	   1.1672956910e+05	   2.2108367647e+05	   2.6324789855e+02	   4.2731315343e+02	   8.2377716679e-01	
          30000	          12000	            100	           1000	 1	   5.8148367518e+00	   1.3942152426e+04	   3.3789816624e+03	   9.7550668991e+04	   1.8439756780e+05	   3.3198091229e+02	   3.6014902447e+02	   1.0264502403e+00	
          36000	          12000	            100	           1000	 1	   5.8360549445e+00	   1.5381421134e+04	   3.5713801156e+03	   1.0590916141e+05	   2.0039588424e+05	   2.9766752160e+02	   3.8943840334e+02	   9.4120529923e-01	
          42000	          12000	            100	           1000	 1	   5.8446045595e+00	   1.5945606629e+04	   3.6416496515e+03	   1.0915082956e+05	   2.0659614628e+05	   2.8632698511e+02	   4.0078970721e+02	   9.0636101977e-01	
          48000	          12000	            100	           1000	 1	   5.8415367929e+00	   1.5743850375e+04	   3.6168376769e+03	   1.0799407039e+05	   2.0438376998e+05	   2.9026470609e+02	   3.9673933741e+02	   9.1886683826e-01	
          54000	          12000	            100	           1000	 1	   5.8392121160e+00	   1.5591910692e+04	   3.5978849895e+03	   1.0712399680e+05	   2.0271840802e+05	   2.9332855253e+02	   3.9369042934e+02	   9.2828650094e-01	
          60000	          12000	            100	           1000	 1	   5.8842474067e+00	   1.8554301812e+04	   3.9322452804e+03	   1.2390689239e+05	   2.3479411391e+05	   2.4501196641e+02	   4.5241390961e+02	   7.4655585070e-01	
          66000	          12000	            100	           1000	 1	   5.8849246491e+00	   1.8599359204e+04	   3.9368065664e+03	   1.2415807556e+05	   2.3527400278e+05	   2.4442555894e+02	   4.5329247909e+02	   7.4389285491e-01	
          72000	          12000	            100	           1000	 1	   5.8850898887e+00	   1.8610358206e+04	   3.9379177736e+03	   1.2421937521e+05	   2.3539111566e+05	   2.4428295810e+02	   4.5350688671e+02	   7.4324354543e-01	
          78000	          12000	            100	           1000	 1	   5.8851407997e+00	   1.8613747210e+04	   3.9382600079e+03	   1.2423825943e+05	   2.3542719468e+05	   2.4423906150e+02	   4.5357293940e+02	   7.4304354352e-01	
          84000	          12000	            100	           1000	 1	   5.8851518681e+00	   1.8614484031e+04	   3.9383344065e+03	   1.2424236489e+05	   2.3543503837e+05	   2.4422952045e+02	   4.5358729951e+02	   7.4300006466e-01	
          90000	          12000	            100	           1000	 1	   5.8851593707e+00	   1.8614983429e+04	   3.9383848342e+03	   1.2424514712e+05	   2.3544035408e+05	   2.4422305397e+02	   4.5359703142e+02	   7.4297059677e-01	
              0	          18000	            100	           1000	 1	   5.8851514510e+00	   1.8614454880e+04	   3.9383315825e+03	   1.2424219371e+05	   2.3543471490e+05	   2.4422988884e+02	   4.5358670709e+02	   7.4300179074e-01	
           6000	          18000	            100	           1000	 1	   5.8849788657e+00	   1.8602945982e+04	   3.9371709584e+03	   1.2417792421e+05	   2.3531198238e+05	   2.4437889113e+02	   4.5336201106e+02	   7.4368119077e-01	
          12000	          18000	            100	           1000	 1	   5.8831573556e+00	   1.8481610484e+04	   3.9248753221e+03	   1.2349993711e+05	   2.3401722072e+05	   2.4596406135e+02	   4.5099159162e+02	   7.5086315574e-01	
          18000	          18000	            100	           1000	 1	   5.8719902579e+00	   1.7742360458e+04	   3.8475729689e+03	   1.1935291966e+05	   2.2609601294e+05	   2.5621979122e+02	   4.3648962508e+02	   7.9531118491e-01	
          24000	          18000	            100	           1000	 1	   5.8276697544e+00	   1.4821628997e+04	   3.4988444527e+03	   1.0267372632e+05	   1.9420520031e+05	   3.1001731000e+02	   3.7810463261e+02	   9.7520991001e-01	
          30000	          18000	            100	           1000	 1	   5.7702846108e+00	   7.9025023037e+03	   2.3235608835e+03	   6.0830842553e+04	   1.1382758750e+05	   6.3425352856e+02	   2.3095046835e+02	   1.1009284006e+00	
          36000	          18000	            100	           1000	 1	   5.8107807917e+00	   1.3655320962e+04	   3.3382705474e+03	   9.5868899883e+04	   1.8117648361e+05	   3.3991241534e+02	   3.5425192914e+02	   1.0423046817e+00	
          42000	          18000	            100	           1000	 1	   5.8555403339e+00	   1.6662729874e+04	   3.7270146603e+03	   1.1324430709e+05	   2.1442259779e+05	   2.7331307979e+02	   4.1511820049e+02	   8.6179779482e-01	
          48000	          18000	            100	           1000	 1	   5.8433334332e+00	   1.5862195634e+04	   3.6314311019e+03	   1.0867317148e+05	   2.0568251054e+05	   2.8794058139e+02	   3.9911704305e+02	   9.1153799669e-01	
          54000	          18000	            100	           1000	 1	   5.8427341425e+00	   1.5824502163e+04	   3.6267487192e+03	   1.0846080539e+05	   2.0527478932e+05	   2.8869209990e+02	   3.9837059617e+02	   9.1391037557e-01	
          60000	          18000	            100	           1000	 1	   5.8822871267e+00	   1.8424076751e+04	   3.9189789264e+03	   1.2318026353e+05	   2.3340585838e+05	   2.4672729166e+02	   4.4987232337e+02	   7.5428000122e-01	
          66000	          18000	            100	           1000	 1	   5.8840209276e+00	   1.8539246088e+04	   3.9307174571e+03	   1.2382296368e+05	   2.3463375411e+05	   2.4520874540e+02	   4.5212032664e+02	   7.4744675631e-01	
          72000	          18000	            100	           1000	 1	   5.8848262062e+00	   1.8592809713e+04	   3.9361442544e+03	   1.2412158629e+05	   2.3520428345e+05	   2.4451058834e+02	   4.5316483864e+02	   7.4427962025e-01	
          78000	          18000	            100	           1000	 1	   5.8850529010e+00	   1.8607896887e+04	   3.9376691033e+03	   1.2420566465e+05	   2.3536491902e+05	   2.4431485610e+02	   4.5345892661e+02	   7.4338881394e-01	
          84000	          18000	            100	           1000	 1	   5.8851154299e+00	   1.8612058782e+04	   3.9380894817e+03	   1.2422885374e+05	   2.3540922366e+05	   2.4426093117e+02	   4.5354003856e+02	   7.4314318101e-01	
          90000	          18000	            100	           1000	 1	   5.8851540354e+00	   1.8614628303e+04	   3.9383489745e+03	   1.2424316871e+05	   2.3543657410e+05	   2.4422765239e+02	   4.5359011112e+02	   7.4299155169e-01	
              0	          24000	            100	           1000	 1	   5.8851582578e+00	   1.8614908789e+04	   3.9383773321e+03	   1.2424472854e+05	   2.3543955569e+05	   2.4422401639e+02	   4.5359556937e+02	   7.4297499894e-01	
           6000	          24000	            100	           1000	 1	   5.8850973773e+00	   1.8610848687e+04	   3.9379680141e+03	   1.2422205639e+05	   2.3539625976e+05	   2.4427655172e+02	   4.5351630416e+02	   7.4321463720e-01	
          12000	          24000	            100	           1000	 1	   5.8844549909e+00	   1.8568024795e+04	   3.9336433420e+03	   1.2398287126e+05	   2.3493949428e+05	   2.4483243415e+02	   4.5268006842e+02	   7.4574463249e-01	
          18000	          24000	            100	           1000	 1	   5.8805314511e+00	   1.8307097875e+04	   3.9069990821e+03	   1.2252350352e+05	   2.3215238610e+05	   2.4829061263e+02	   4.4757749470e+02	   7.6125236976e-01	
          24000	          24000	            100	           1000	 1	   5.8642229777e+00	   1.7231735888e+04	   3.7917154716e+03	   1.1647165462e+05	   2.2059082422e+05	   2.6396332931e+02	   4.2641085071e+02	   8.2658544768e-01	
          30000	          24000	            100	           1000	 1	   5.8206606369e+00	   1.4345699900e+04	   3.4348963504e+03	   9.9907575321e+04	   1.8891047437e+05	   3.2148403489e+02	   3.6841116027e+02	   1.0033617148e+00	
          36000	          24000	            100	           1000	 1	   5.8432071191e+00	   1.5853668248e+04	   3.6303893995e+03	   1.0862380191e+05	   2.0558829020e+05	   2.8810462516e+02	   3.9894454652e+02	   9.1206208471e-01	
          42000	          24000	            100	           1000	 1	   5.8495013034e+00	   1.6267033239e+04	   3.6804493886e+03	   1.1098922403e+05	   2.1011145148e+05	   2.8031219332e+02	   4.0722545006e+02	   8.8639174734e-01	
          48000	          24000	            100	           1000	 1	   5.8454423424e+00	   1.6000830439e+04	   3.6483739137e+03	   1.0946749559e+05	   2.0720155105e+05	   2.8527310242e+02	   4.0189806891e+02	   9.0293677796e-01	
          54000	          24000	            100	           1000	 1	   5.8428093368e+00	   1.5830035973e+04	   3.6274139709e+03	   1.0849384033e+05	   2.0533743113e+05	   2.8858915066e+02	   3.9848527946e+02	   9.1357957143e-01	
          60000	          24000	            100	           1000	 1	   5.8729610423e+00	   1.7808312855e+04	   3.8545235570e+03	   1.1973272954e+05	   2.2681802238e+05	   2.5527525117e+02	   4.3781146384e+02	   7.9131415704e-01	
          66000	          24000	            100	           1000	 1	   5.8799411773e+00	   1.8268680747e+04	   3.9029779850e+03	   1.2231244083e+05	   2.3174757984e+05	   2.4881549660e+02	   4.4683638483e+02	   7.6354882677e-01	
          72000	          24000	            100	           1000	 1	   5.8840688045e+00	   1.8542435957e+04	   3.9310406000e+03	   1.2384079808e+05	   2.3466780851e+05	   2.4516706749e+02	   4.5218267275e+02	   7.4725790486e-01	
          78000	          24000	            100	           1000	 1	   5.8848484700e+00	   1.8594292682e+04	   3.9362940738e+03	   1.2412986127e+05	   2.3522008900e+05	   2.4449134038e+02	   4.5319377516e+02	   7.4419202468e-01	
          84000	          24000	            100	           1000	 1	   5.8850803719e+00	   1.8609725369e+04	   3.9378538007e+03	   1.2421585313e+05	   2.3538438475e+05	   2.4429116146e+02	   4.5349456404e+02	   7.4328089204e-01	
          90000	          24000	            100	           1000	 1	   5.8851439910e+00	   1.8613959744e+04	   3.9382814625e+03	   1.2423944412e+05	   2.3542945785e+05	   2.4423630998e+02	   4.5357708285e+02	   7.4303100231e-01	
              0	          30000	            100	           1000	 1	   5.8851607176e+00	   1.8615072833e+04	   3.9383938668e+03	   1.2424564459e+05	   2.3544130503e+05	   2.4422189431e+02	   4.5359877201e+02	   7.4296531714e-01	
           6000	          30000	            100	           1000	 1	   5.8851388697e+00	   1.8613615765e+04	   3.9382469889e+03	   1.2423750823e+05	   2.3542576742e+05	   2.4424074417e+02	   4.5357032611e+02	   7.4305131217e-01	
          12000	          30000	            100	           1000	 1	   5.8848845665e+00	   1.8596658570e+04	   3.9365364900e+03	   1.2414281030e+05	   2.3524492657e+05	   2.4446039101e+02	   4.5323924684e+02	   7.4405248917e-01	
          18000	          30000	            100	           1000	 1	   5.8831325809e+00	   1.8479961810e+04	   3.9247075019e+03	   1.2349071966e+05	   2.3399961752e+05	   2.4598578138e+02	   4.5095936411e+02	   7.5096098085e-01	
          24000	          30000	            100	           1000	 1	   5.8745126227e+00	   1.7908723679e+04	   3.8653321772e+03	   1.2028865274e+05	   2.2788359921e+05	   2.5381790342e+02	   4.3976229726e+02	   7.8521338312e-01	
          30000	          30000	            100	           1000	 1	   5.8450183255e+00	   1.5972768831e+04	   3.6449635711e+03	   1.0930634437e+05	   2.0689357187e+05	   2.8580642007e+02	   4.0133422740e+02	   9.0467470234e-01	
          36000	          30000	            100	           1000	 1	   5.8471005564e+00	   1.6109522750e+04	   3.6615471642e+03	   1.1008903859e+05	   2.0839026115e+05	   2.8322107196e+02	   4.0407433302e+02	   8.9618182189e-01	
          42000	          30000	            100	           1000	 1	   5.8486331613e+00	   1.6210100094e+04	   3.6736412182e+03	   1.1066402625e+05	   2.0948967311e+05	   2.8135533396e+02	   4.0608711204e+02	   8.8993120684e-01	
          48000	          30000	            100	           1000	 1	   5.8433277137e+00	   1.5861921172e+04	   3.6313946293e+03	   1.0867182087e+05	   2.0567983497e+05	   2.8794684966e+02	   3.9911214469e+02	   9.1155712005e-01	
          54000	          30000	            100	           1000	 1	   5.8300341657e+00	   1.4985888561e+04	   3.5203098147e+03	   1.0363473191e+05	   1.9604023103e+05	   3.0632588445e+02	   3.8146416791e+02	   9.6544840598e-01	
          60000	          30000	            100	           1000	 1	   5.8137608048e+00	   1.3901224870e+04	   3.3726980358e+03	   9.7357159268e+04	   1.8400765611e+05	   3.3344480610e+02	   3.5943518376e+02	   1.0296738904e+00	
          66000	          30000	            100	           1000	 1	   5.8667133216e+00	   1.7398899375e+04	   3.8100451327e+03	   1.1743035810e+05	   2.2241701364e+05	   2.6139300322e+02	   4.2975419731e+02	   8.1634240472e-01	
          72000	          30000	            100	           1000	 1	   5.8820312397e+00	   1.8407137419e+04	   3.9172407831e+03	   1.2308592151e+05	   2.3322550898e+05	   2.4695293988e+02	   4.4954214412e+02	   7.5528754158e-01	
          78000	          30000	            100	           1000	 1	   5.8847274065e+00	   1.8586236663e+04	   3.9354793002e+03	   1.2408495933e+05	   2.3513430262e+05	   2.4459599640e+02	   4.5303671938e+02	   7.4466788687e-01	
          84000	          30000	            100	           1000	 1	   5.8850957233e+00	   1.8610746926e+04	   3.9379570023e+03	   1.2422154350e+05	   2.3539525731e+05	   2.4427792432e+02	   4.5351446922e+02	   7.4322060201e-01	
          90000	          30000	            100	           1000	 1	   5.8851512895e+00	   1.8614445500e+04	   3.9383305164e+03	   1.2424215018e+05	   2.3543462817e+05	   2.4423001927e+02	   4.5358654850e+02	   7.4300233809e-01	
              0	          36000	            100	           1000	 1	   5.8851615587e+00	   1.8615128925e+04	   3.9383995208e+03	   1.2424595781e+05	   2.3544190318e+05	   2.4422116871e+02	   4.5359986709e+02	   7.4296200667e-01	
           6000	          36000	            100	           1000	 1	   5.8851549708e+00	   1.8614689589e+04	   3.9383552384e+03	   1.2424350445e+05	   2.3543721805e+05	   2.4422685218e+02	   4.5359128972e+02	   7.4298793677e-01	
          12000	          36000	            100	           1000	 1	   5.8850736685e+00	   1.8609267627e+04	   3.9378085874e+03	   1.2421322731e+05	   2.3537939925e+05	   2.4429701755e+02	   4.5348543634e+02	   7.4330796652e-01	
          18000	          36000	            100	           1000	 1	   5.8844344705e+00	   1.8566657324e+04	   3.9335050217e+03	   1.2397523197e+05	   2.3492490558e+05	   2.4485023815e+02	   4.5265335978e+02	   7.4582549361e-01	
          24000	          36000	            100	           1000	 1	   5.8800265363e+00	   1.8273594609e+04	   3.9035411119e+03	   1.2233586791e+05	   2.3179401435e+05	   2.4874370917e+02	   4.4692139591e+02	   7.6325470123e-01	
          30000	          36000	            100	           1000	 1	   5.8443834196e+00	   1.5931035881e+04	   3.6398707382e+03	   1.0906727467e+05	   2.0643639075e+05	   2.8660671035e+02	   4.0049723030e+02	   9.0726438898e-01	
          36000	          36000	            100	           1000	 1	   5.8461099021e+00	   1.6044480182e+04	   3.6536797349e+03	   1.0971691073e+05	   2.0767868393e+05	   2.8444367702e+02	   4.0277159321e+02	   9.0022232669e-01	
          42000	          36000	            100	           1000	 1	   5.8472574852e+00	   1.6119828821e+04	   3.6627902733e+03	   1.1014799390e+05	   2.0850298632e+05	   2.8302855888e+02	   4.0428070776e+02	   8.9554155537e-01	
          48000	          36000	            100	           1000	 1	   5.8421219034e+00	   1.5782383112e+04	   3.6216033955e+03	   1.0821521229e+05	   2.0480672696e+05	   2.8950282972e+02	   3.9751367774e+02	   9.1648145481e-01	
          54000	          36000	            100	           1000	 1	   5.8371878036e+00	   1.5459293316e+04	   3.5811785861e+03	   1.0636326936e+05	   2.0126227880e+05	   2.9606571923e+02	   3.9102457983e+02	   9.3648455174e-01	
          60000	          36000	            100	           1000	 1	   5.8664755330e+00	   1.7383137341e+04	   3.8083179845e+03	   1.1734066511e+05	   2.2224590816e+05	   2.6163429127e+02	   4.2944094123e+02	   8.1730940512e-01	
          66000	          36000	            100	           1000	 1	   5.8806399615e+00	   1.8314937991e+04	   3.9077588496e+03	   1.2257097620e+05	   2.3224158146e+05	   2.4818924602e+02	   4.4774079243e+02	   7.6078393576e-01	
          72000	          36000	            100	           1000	 1	   5.8842673687e+00	   1.8555636908e+04	   3.9323799450e+03	   1.2391438866e+05	   2.3480841425e+05	   2.4499458651e+02	   4.5244009046e+02	   7.4647682216e-01	
          78000	          36000	            100	           1000	 1	   5.8850338933e+00	   1.8606631209e+04	   3.9375412921e+03	   1.2419860829e+05	   2.3535143901e+05	   2.4433125755e+02	   4.5343424763e+02	   7.4346352604e-01	
          84000	          36000	            100	           1000	 1	   5.8851465340e+00	   1.8614128881e+04	   3.9382985496e+03	   1.2424038581e+05	   2.3543125736e+05	   2.4423411871e+02	   4.5358037724e+02	   7.4302102099e-01	
          90000	          36000	            100	           1000	 1	   5.8851601227e+00	   1.8615033442e+04	   3.9383898828e+03	   1.2424542579e+05	   2.3544088656e+05	   2.4422240602e+02	   4.5359800616e+02	   7.4296764429e-01	
              0	          42000	            100	           1000	 1	   5.8851618103e+00	   1.8615145702e+04	   3.9384012119e+03	   1.2424605150e+05	   2.3544208209e+05	   2.4422095169e+02	   4.5360019463e+02	   7.4296101652e-01	
           6000	          42000	            100	           1000	 1	   5.8851596962e+00	   1.8615004710e+04	   3.9383870003e+03	   1.2424526418e+05	   2.3544057858e+05	   2.4422277554e+02	   4.5359744205e+02	   7.4296933768e-01	
          12000	          42000	            100	           1000	 1	   5.8851299519e+00	   1.8613021037e+04	   3.9381870336e+03	   1.2423418720e+05	   2.3541942540e+05	   2.4424843916e+02	   4.5355871529e+02	   7.4308641407e-01	
          18000	          42000	            100	           1000	 1	   5.8848254667e+00	   1.8592718419e+04	   3.9361387373e+03	   1.2412080433e+05	   2.3520290247e+05	   2.4451150023e+02	   4.5316231008e+02	   7.4428522042e-01	
          24000	          42000	            100	           1000	 1	   5.8816798962e+00	   1.8383364126e+04	   3.9148393838e+03	   1.2295041988e+05	   2.3296774771e+05	   2.4726697968e+02	   4.4907024004e+02	   7.5670355659e-01	
          30000	          42000	            100	           1000	 1	   5.8463018176e+00	   1.6057082324e+04	   3.6552069278e+03	   1.0978902810e+05	   2.0781658888e+05	   2.8420579520e+02	   4.0302406653e+02	   8.9943959520e-01	
          36000	          42000	            100	           1000	 1	   5.8473060879e+00	   1.6123011089e+04	   3.6631742118e+03	   1.1016617433e+05	   2.0853775721e+05	   2.8296909451e+02	   4.0434436553e+02	   8.9534366431e-01	
          42000	          42000	            100	           1000	 1	   5.8477276480e+00	   1.6150678558e+04	   3.6665065925e+03	   1.1032437781e+05	   2.0884025812e+05	   2.8245397430e+02	   4.0489817750e+02	   8.9362434814e-01	
          48000	          42000	            100	           1000	 1	   5.8424057357e+00	   1.5800986611e+04	   3.6239018031e+03	   1.0832177225e+05	   2.0501060311e+05	   2.8913595039e+02	   3.9788692971e+02	   9.1532756741e-01	
          54000	          42000	            100	           1000	 1	   5.8362209218e+00	   1.5393958451e+04	   3.5729362475e+03	   1.0598436042e+05	   2.0053851233e+05	   2.9741845325e+02	   3.8969952385e+02	   9.4047069381e-01	
          60000	          42000	            100	           1000	 1	   5.8769977929e+00	   1.8074180637e+04	   3.8827022790e+03	   1.2122394785e+05	   2.2966768954e+05	   2.5149340711e+02	   4.4302856933e+02	   7.7522601882e-01	
          66000	          42000	            100	           1000	 1	   5.8829893380e+00	   1.8470715967e+04	   3.9237424475e+03	   1.2344076058e+05	   2.3390349192e+05	   2.4610957673e+02	   4.5078337958e+02	   7.5150889007e-01	
          72000	          42000	            100	           1000	 1	   5.8846671746e+00	   1.8582228983e+04	   3.9350737987e+03	   1.2406261991e+05	   2.3509162266e+05	   2.4464810291e+02	   4.5295858187e+02	   7.4490467702e-01	
          78000	          42000	            100	           1000	 1	   5.8850753759e+00	   1.8609392429e+04	   3.9378202074e+03	   1.2421399530e+05	   2.3538083640e+05	   2.4429547289e+02	   4.5348806771e+02	   7.4330054463e-01	
          84000	          42000	            100	           1000	 1	   5.8851500053e+00	   1.8614359978e+04	   3.9383218826e+03	   1.2424167354e+05	   2.3543371760e+05	   2.4423112640e+02	   4.5358488142e+02	   7.4300738427e-01	
          90000	          42000	            100	           1000	 1	   5.8851603256e+00	   1.8615046962e+04	   3.9383912482e+03	   1.2424550110e+05	   2.3544103044e+05	   2.4422223106e+02	   4.5359826960e+02	   7.4296684688e-01	
              0	          48000	            100	           1000	 1	   5.8851618676e+00	   1.8615149526e+04	   3.9384015973e+03	   1.2424607285e+05	   2.3544212286e+05	   2.4422090223e+02	   4.5360026928e+02	   7.4296079084e-01	
