x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
0.825	1	-99999	0.235805	0.190437	8.35407e-012	0.116199	0.208514	5.22008e-012	1.59564e-012	0.608368	9.93616e-013	0.00909705	3.78992e-009	0.76454	0.41736	2.43671e-008	0.29132	0.235805	-7.37182	0.0272912	2.55406	0.208514	1	5.32738	99.9173	0	0	0.25	0.25	15	19.3213	0.718964	1.44429	1.91393	-0.207902	-1.68174e-005	0.241873	0.0188115	2.05025	0.223061	
0.269386	0.35	-99999	0.273404	0.171178	1.2358e-011	0.0476836	0.249738	5.80737e-012	2.12169e-012	0.277737	1.55588e-013	0.00788876	4.22436e-009	0.302098	0.509461	3.19557e-008	0.245269	0.273404	-3.22759	0.0236663	1.18277	0.249738	1	5.17074	99.8936	0	0	0.25	0.25	16	19.2246	0.765265	1.03663	0.723764	-0.207899	-6.74413e-006	0.275962	0.0117668	0.840075	0.264195	
1.1	0.4	1	0.169592	0.211503	6.11571e-012	0.258318	0.133377	4.70015e-012	1.29733e-012	1.21774	5.25246e-012	0.0120715	4.24555e-009	1.63222	1.26833	7.42627e-008	4.36584	0.169592	-27.1132	0.0362147	9.11841	0.133377	10	5.60072	99.9627	0	0	3.75	0.375	17	19.4623	0.673398	0.948599	4.10707	-0.207909	-3.39629e-005	0.182001	0.0339646	4.27299	0.148037	
1	0.45	1	0.181605	0.208498	6.4788e-012	0.232118	0.145068	4.76788e-012	1.35483e-012	1.10999	4.2749e-012	0.0121789	4.37466e-009	1.47773	1.30671	7.76471e-008	4.34665	0.181605	-25.7145	0.0365367	8.65639	0.145068	10	5.56621	99.9572	0	0	4	0.4	18	19.439	0.679611	0.988191	3.7153	-0.207909	-3.08067e-005	0.192937	0.0332889	3.87163	0.159648	
1.0375	1	-99999	0.21189	0.198988	7.35958e-012	0.163207	0.180648	4.99574e-012	1.46881e-012	0.81776	2.03458e-012	0.0104139	4.0204e-009	1.06134	0.386105	2.26561e-008	0.306948	0.21189	-9.98868	0.0312416	3.42101	0.180648	1	5.4197	99.9348	0	0	0.25	0.25	19	19.3728	0.699886	1.25358	2.6779	-0.207905	-2.3184e-005	0.220234	0.0250515	2.8234	0.195183	
0.35	0.730614	-99999	0.26824	0.17425	1.17695e-011	0.0560581	0.242434	5.705e-012	2.05691e-012	0.32076	2.24232e-013	0.00860199	4.35936e-009	0.362158	0.491383	3.09626e-008	0.254308	0.26824	-3.77229	0.025806	1.36404	0.242434	1	5.20225	99.8992	0	0	0.25	0.25	20	19.2388	0.757542	1.53809	0.883611	-0.207901	-8.1686e-006	0.271309	0.0144908	0.999133	0.256818	
1	0.225	1	0.154412	0.215659	5.69214e-012	0.298375	0.117955	4.60957e-012	1.2312e-012	1.37946	6.96961e-012	0.0121523	4.15844e-009	1.86374	1.21854	7.03979e-008	4.39073	0.154412	-29.1973	0.0364571	9.8082	0.117955	10	5.67594	99.9705	0	0	3.75	0.375	21	19.4965	0.664947	0.830458	4.67558	-0.207909	-3.74889e-005	0.168291	0.0355408	4.85206	0.13275	
1.1	0.2	1	0.147738	0.21707	5.52003e-012	0.313189	0.111916	4.5796e-012	1.20179e-012	1.43853	7.61502e-012	0.0119408	4.04819e-009	1.94897	1.20218	6.86844e-008	4.39891	0.147738	-29.9622	0.0358225	10.0605	0.111916	10	5.69078	99.973	0	0	3.75	0.375	22	19.5087	0.662113	0.814803	4.89182	-0.207908	-3.92611e-005	0.162183	0.0354249	5.07464	0.126758	
1.1	0.65	1	0.189367	0.20604	6.66629e-012	0.212409	0.154633	4.82478e-012	1.37759e-012	1.02786	3.53438e-012	0.0115779	4.23247e-009	1.36062	1.33937	7.90281e-008	4.33031	0.189367	-24.6514	0.0347339	8.3034	0.154633	10	5.5159	99.9508	0	0	3.92857	0.392857	23	19.4209	0.684763	1.07972	3.42529	-0.207908	-2.90096e-005	0.199879	0.0306943	3.57986	0.169185	
1	0.675	1	0.198525	0.203509	6.9884e-012	0.193511	0.163827	4.88476e-012	1.42642e-012	0.94806	2.94356e-012	0.0115659	4.30936e-009	1.24662	1.37467	8.19358e-008	4.31267	0.198525	-23.6092	0.0346979	7.95904	0.163827	10	5.49055	99.9462	0	0	3.75	0.375	24	19.403	0.690129	1.10446	3.13393	-0.207908	-2.65628e-005	0.208208	0.0298806	3.2818	0.178328	
1.6	0	-99999	0.134839	0.218549	5.30328e-012	0.329788	0.100468	4.54862e-012	1.16246e-012	1.50453	8.31318e-012	0.0114568	3.84194e-009	2.04682	0.327273	1.83335e-008	0.336363	0.134839	-18.6238	0.0343704	6.27576	0.100468	1	5.64295	99.9775	0	0	0.25	0.25	25	19.5222	0.659165	0.818544	5.18242	-0.207908	-4.34381e-005	0.150263	0.034923	5.37817	0.11534	
1.43	0.3	-99999	0.155514	0.213931	5.78927e-012	0.281516	0.120471	4.64681e-012	1.24218e-012	1.31203	6.14832e-012	0.0116807	4.03678e-009	1.76938	0.339836	1.9492e-008	0.330082	0.155514	-16.1966	0.0350423	5.47406	0.120471	1	5.58519	99.9681	0	0	0.25	0.25	26	19.4822	0.668441	0.932925	4.48603	-0.207908	-3.81454e-005	0.169073	0.0338797	4.66505	0.135193	
1.77246	0.3	-99999	0.152176	0.214446	5.74205e-012	0.28668	0.11702	4.63565e-012	1.23501e-012	1.33289	6.3783e-012	0.0117184	4.03465e-009	1.79993	0.338357	1.93882e-008	0.330822	0.152176	-16.4635	0.0351553	5.56197	0.11702	1	5.58282	99.9699	0	0	0.25	0.25	27	19.4866	0.667397	0.925803	4.56904	-0.207908	-3.91703e-005	0.166034	0.0342799	4.7503	0.131754	
0.643247	0.3375	-99999	0.236374	0.190627	8.90396e-012	0.117189	0.202916	5.21487e-012	1.70237e-012	0.612939	1.08199e-012	0.0111526	4.63473e-009	0.771434	0.416517	2.59964e-008	0.291741	0.236374	-7.4244	0.0334578	2.57589	0.202916	1	5.36536	99.9257	0	0	0.25	0.25	28	19.3225	0.71853	1.0463	1.93312	-0.207906	-1.64304e-005	0.242591	0.0253578	2.05565	0.217234	
1.1	0.1	1	0.131636	0.220935	5.09111e-012	0.356684	0.0972879	4.49949e-012	1.12814e-012	1.60966	9.66764e-012	0.0114493	3.7889e-009	2.19508	1.15952	6.44211e-008	4.42024	0.131636	-32.1643	0.0343481	10.7882	0.0972879	10	5.75396	99.979	0	0	3.75	0.375	29	19.5438	0.65445	0.721746	5.49581	-0.207908	-4.30381e-005	0.147499	0.0352262	5.69372	0.112273	
0.130053	0.35	-99999	0.286986	0.161458	1.54188e-011	0.0249066	0.267983	6.157e-012	2.49687e-012	0.153805	3.49521e-014	0.0063344	4.57272e-009	0.131569	0.590203	3.87591e-008	0.204898	0.286986	-1.63426	0.0190032	0.653083	0.267983	1	5.07246	99.8804	0	0	0.25	0.25	30	19.1808	0.790655	1.01908	0.280084	-0.207895	-3.1797e-006	0.288194	0.0056634	0.396358	0.28253	
1.0625	0.9	1	0.203352	0.201887	7.08956e-012	0.182148	0.170327	4.92403e-012	1.43553e-012	0.89956	2.57143e-012	0.0110081	4.15302e-009	1.17757	1.39808	8.25313e-008	4.30096	0.203352	-22.9771	0.0330245	7.74881	0.170327	10	5.4589	99.9415	0	0	3.75	0.375	31	19.3919	0.693607	1.16948	2.96011	-0.207906	-2.54006e-005	0.212526	0.02768	3.10806	0.184846	
1.15083	0.931206	-99999	0.201633	0.202136	7.02778e-012	0.183916	0.168992	4.91796e-012	1.42478e-012	0.907173	2.61106e-012	0.0108805	4.09561e-009	1.18875	0.375565	2.20585e-008	0.312218	0.201633	-11.1082	0.0326415	3.79169	0.168992	1	5.45523	99.9418	0	0	0.25	0.25	32	19.3936	0.693071	1.1819	3.00514	-0.207906	-2.59157e-005	0.210948	0.0274148	3.1552	0.183533	
1.1	0.775	1	0.196984	0.203805	6.88831e-012	0.195663	0.16319	4.87767e-012	1.40804e-012	0.957207	2.98186e-012	0.0112645	4.18724e-009	1.25976	1.37041	8.08639e-008	4.31479	0.196984	-23.7308	0.0337935	7.99845	0.16319	10	5.48377	99.9458	0	0	3.92857	0.392857	33	19.4051	0.689498	1.13071	3.16961	-0.207907	-2.70585e-005	0.206763	0.0290421	3.32061	0.177721	
1.09219	0.942092	-99999	0.205244	0.201088	7.14936e-012	0.176795	0.172889	4.94358e-012	1.44192e-012	0.876594	2.40907e-012	0.010785	4.09353e-009	1.14512	0.379024	2.22965e-008	0.310488	0.205244	-10.7248	0.0323551	3.66489	0.172889	1	5.44519	99.9396	0	0	0.25	0.25	34	19.3866	0.695328	1.19843	2.89281	-0.207906	-2.49375e-005	0.214224	0.0268036	3.04082	0.18742	
1.08438	0.9	1	0.202826	0.202039	7.0697e-012	0.183194	0.169791	4.92031e-012	1.43259e-012	0.904045	2.60081e-012	0.0110118	4.14944e-009	1.18396	1.39585	8.23548e-008	4.30208	0.202826	-23.0359	0.0330355	7.76825	0.169791	10	5.46026	99.9418	0	0	3.75	0.375	35	19.3929	0.693279	1.16816	2.97654	-0.207906	-2.55426e-005	0.212048	0.0277363	3.12486	0.184312	
1.1	0.8375	1	0.200758	0.202673	7.00536e-012	0.187595	0.167429	4.90491e-012	1.42401e-012	0.922866	2.73289e-012	0.0111097	4.16573e-009	1.21079	1.38662	8.18318e-008	4.30669	0.200758	-23.2821	0.0333292	7.84983	0.167429	10	5.46874	99.9432	0	0	3.75	0.375	36	19.3972	0.691917	1.15427	3.04491	-0.207907	-2.60792e-005	0.210178	0.0282255	3.19413	0.181952	
1.1	0.86875	1	0.201992	0.202299	7.04488e-012	0.18499	0.168812	4.91398e-012	1.4294e-012	0.911734	2.65495e-012	0.0110599	4.15912e-009	1.19492	1.39205	8.21591e-008	4.30398	0.201992	-23.1365	0.0331798	7.8016	0.168812	10	5.46397	99.9424	0	0	3.75	0.375	37	19.3947	0.692719	1.1617	3.00443	-0.207907	-2.57571e-005	0.211295	0.0279613	3.15306	0.183333	
1.07344	0.875	1	0.202302	0.202212	7.05773e-012	0.184387	0.169106	4.91609e-012	1.43139e-012	0.909154	2.63841e-012	0.0110652	4.16395e-009	1.19124	1.39332	8.22778e-008	4.30334	0.202302	-23.1026	0.0331958	7.79042	0.169106	10	5.4634	99.9423	0	0	5	0.5	38	19.3941	0.692906	1.16194	2.99496	-0.207907	-2.5672e-005	0.211577	0.0279522	3.14332	0.183625	
1.08231	0.853125	1	0.201345	0.202501	7.02647e-012	0.186388	0.168044	4.90909e-012	1.42708e-012	0.917711	2.69774e-012	0.0111004	4.16782e-009	1.20344	1.38912	8.20165e-008	4.30544	0.201345	-23.2146	0.0333012	7.82751	0.168044	10	5.46695	99.9429	0	0	5	0.5	39	19.3961	0.692288	1.15676	3.02612	-0.207907	-2.5923e-005	0.210711	0.0281461	3.17496	0.182565	
1	0.7875	1	0.203271	0.201992	7.12062e-012	0.182865	0.169609	4.92146e-012	1.44257e-012	0.902631	2.60788e-012	0.0112208	4.22987e-009	1.18191	1.39656	8.2932e-008	4.30172	0.203271	-23.0162	0.0336624	7.76227	0.169609	10	5.46601	99.9425	0	0	3.75	0.375	40	19.3926	0.69338	1.14821	2.9703	-0.207907	-2.5375e-005	0.212479	0.0283699	3.11693	0.184109	
1.05666	0.80625	1	0.200036	0.202921	7.00361e-012	0.189336	0.166259	4.89893e-012	1.42539e-012	0.930296	2.79531e-012	0.0112592	4.21369e-009	1.22139	1.38304	8.18995e-008	4.30848	0.200036	-23.3789	0.0337777	7.88214	0.166259	10	5.47505	99.9442	0	0	5	0.5	41	19.3989	0.691387	1.14215	3.07179	-0.207907	-2.62483e-005	0.209538	0.0287673	3.22056	0.18077	
1.07479	0.826783	1	0.200015	0.202906	6.98674e-012	0.189231	0.166509	4.89929e-012	1.42186e-012	0.929845	2.78473e-012	0.0111686	4.18028e-009	1.22074	1.38326	8.16973e-008	4.30837	0.200015	-23.3733	0.0335058	7.88008	0.166509	10	5.47256	99.9439	0	0	5	0.5	42	19.3988	0.691419	1.14799	3.07022	-0.207907	-2.62677e-005	0.209508	0.0284776	3.2196	0.181031	
1	0.84375	1	0.204456	0.201591	7.14437e-012	0.180132	0.171229	4.93125e-012	1.44451e-012	0.890911	2.52098e-012	0.0110757	4.18829e-009	1.16523	1.40244	8.30628e-008	4.29878	0.204456	-22.8632	0.0332272	7.71136	0.171229	10	5.45836	99.9413	0	0	3.75	0.375	43	19.3899	0.694243	1.16446	2.92813	-0.207907	-2.50867e-005	0.213538	0.0278038	3.07482	0.185735	
1.06229	0.857745	1	0.201807	0.202366	7.05287e-012	0.185458	0.168386	4.91235e-012	1.4315e-012	0.913736	2.67462e-012	0.0111404	4.18713e-009	1.19779	1.39106	8.22758e-008	4.30447	0.201807	-23.1625	0.0334212	7.81038	0.168386	10	5.46651	99.9428	0	0	5	0.5	44	19.3952	0.692575	1.15715	3.01184	-0.207907	-2.5798e-005	0.211134	0.0282354	3.16008	0.182898	
1.03125	0.9	1	0.204511	0.201544	7.13168e-012	0.179815	0.171549	4.93239e-012	1.44161e-012	0.889551	2.50557e-012	0.0109871	4.15631e-009	1.1633	1.40313	8.28979e-008	4.29843	0.204511	-22.8458	0.0329615	7.70539	0.171549	10	5.45551	99.9409	0	0	3.92857	0.392857	45	19.3896	0.694344	1.17358	2.92349	-0.207906	-2.50899e-005	0.213578	0.0275148	3.07072	0.186063	
1.05904	0.838429	1	0.201049	0.202603	7.03088e-012	0.187102	0.16749	4.90663e-012	1.4287e-012	0.920762	2.72508e-012	0.0111864	4.19673e-009	1.2078	1.38764	8.2104e-008	4.30618	0.201049	-23.2544	0.0335592	7.84083	0.16749	10	5.46999	99.9434	0	0	5	0.5	46	19.3968	0.692069	1.15118	3.03731	-0.207907	-2.59921e-005	0.21045	0.0284475	3.1858	0.182002	
1.03183	0.85294	1	0.202818	0.202077	7.09397e-012	0.183458	0.169368	4.91938e-012	1.43778e-012	0.905177	2.61906e-012	0.0111501	4.20026e-009	1.18558	1.39528	8.2651e-008	4.30236	0.202818	-23.0502	0.0334503	7.77331	0.169368	10	5.46425	99.9424	0	0	5	0.5	47	19.3932	0.693196	1.15831	2.9805	-0.207907	-2.55229e-005	0.212055	0.0281811	3.12792	0.183874	
1.04841	0.878942	1	0.203198	0.201945	7.08911e-012	0.182547	0.170069	4.9226e-012	1.43586e-012	0.901273	2.58523e-012	0.011043	4.16428e-009	1.18	1.39723	8.25473e-008	4.30139	0.203198	-22.9993	0.033129	7.75626	0.170069	10	5.46046	99.9417	0	0	5	0.5	48	19.3923	0.693481	1.16583	2.96621	-0.207907	-2.54345e-005	0.21239	0.0278051	3.11405	0.184585	
1.1	0.80625	1	0.199285	0.203117	6.95909e-012	0.190727	0.165775	4.89419e-012	1.4177e-012	0.93622	2.82821e-012	0.0111701	4.17408e-009	1.22983	1.38022	8.14492e-008	4.30989	0.199285	-23.4567	0.0335105	7.90766	0.165775	10	5.47455	99.9442	0	0	3.75	0.375	49	19.4003	0.690967	1.1452	3.09343	-0.207907	-2.64621e-005	0.208846	0.0285443	3.24334	0.180301	
1.0628	0.769093	1	0.197004	0.203836	6.91016e-012	0.195884	0.162829	4.87694e-012	1.41272e-012	0.958146	2.99967e-012	0.0113917	4.23353e-009	1.2611	1.36998	8.11312e-008	4.31501	0.197004	-23.7426	0.0341751	8.00263	0.162829	10	5.48769	99.9463	0	0	5	0.5	50	19.4053	0.689433	1.12227	3.17273	-0.207907	-2.70303e-005	0.206797	0.0294496	3.32288	0.177347	
1	0.871875	1	0.204899	0.201441	7.15283e-012	0.17912	0.17184	4.93491e-012	1.44515e-012	0.886561	2.48901e-012	0.0110198	4.17205e-009	1.15903	1.40465	8.31067e-008	4.29767	0.204899	-22.8063	0.0330594	7.69244	0.17184	10	5.45552	99.9408	0	0	3.92857	0.392857	51	19.3889	0.694566	1.17067	2.91243	-0.207906	-2.49783e-005	0.213935	0.0275867	3.05916	0.186348	
1.03393	0.82411	1	0.201998	0.202345	7.07272e-012	0.185307	0.168335	4.91287e-012	1.43538e-012	0.91309	2.67674e-012	0.0112209	4.21814e-009	1.19685	1.39138	8.25002e-008	4.30431	0.201998	-23.1536	0.0336627	7.80763	0.168335	10	5.46879	99.9431	0	0	5	0.5	52	19.395	0.692621	1.14929	3.009	-0.207907	-2.57269e-005	0.211318	0.0284781	3.15657	0.18284	
1.07833	0.805385	1	0.199213	0.203148	6.96188e-012	0.190943	0.165603	4.89345e-012	1.41849e-012	0.937144	2.8373e-012	0.011203	4.18538e-009	1.23114	1.37978	8.14927e-008	4.31011	0.199213	-23.4686	0.0336092	7.91168	0.165603	10	5.4758	99.9444	0	0	5	0.5	53	19.4005	0.690902	1.14293	3.09673	-0.207907	-2.64757e-005	0.208783	0.0286563	3.24647	0.180127	
1.06681	0.788844	1	0.198575	0.203357	6.95622e-012	0.192439	0.164646	4.88841e-012	1.41879e-012	0.94351	2.89018e-012	0.0113098	4.21846e-009	1.24023	1.37678	8.15009e-008	4.31161	0.198575	-23.5516	0.0339295	7.93933	0.164646	10	5.48062	99.9452	0	0	5	0.5	54	19.4019	0.690454	1.13391	3.11979	-0.207907	-2.66292e-005	0.208215	0.0290536	3.26931	0.179161	
1.08977	0.790625	1	0.198124	0.203471	6.92585e-012	0.19325	0.164421	4.88569e-012	1.41339e-012	0.946959	2.90761e-012	0.0112344	4.18673e-009	1.24514	1.37517	8.11857e-008	4.31242	0.198124	-23.5969	0.0337034	7.95414	0.164421	10	5.47975	99.9451	0	0	5	0.5	55	19.4027	0.690212	1.13688	3.13237	-0.207907	-2.676e-005	0.207797	0.0288492	3.28272	0.178948	
1.03891	0.784227	1	0.20001	0.202961	7.01485e-012	0.189617	0.165993	4.89796e-012	1.42796e-012	0.931491	2.81005e-012	0.0113392	4.24239e-009	1.22308	1.38247	8.20459e-008	4.30876	0.20001	-23.3941	0.0340178	7.88736	0.165993	10	5.47787	99.9446	0	0	5	0.5	56	19.3992	0.691302	1.13444	3.0757	-0.207907	-2.62361e-005	0.209525	0.0290268	3.22396	0.180498	
1.08112	0.773803	1	0.196079	0.204089	6.86818e-012	0.197724	0.162039	4.8709e-012	1.40588e-012	0.965948	3.0511e-012	0.0113465	4.20868e-009	1.27223	1.36641	8.07278e-008	4.3168	0.196079	-23.8447	0.0340396	8.03627	0.162039	10	5.48898	99.9466	0	0	5	0.5	57	19.407	0.688895	1.12197	3.20117	-0.207907	-2.72832e-005	0.205951	0.0293824	3.3523	0.176568	
1.1	0.7125	1	0.193208	0.204921	6.77683e-012	0.203886	0.158937	4.85111e-012	1.39283e-012	0.992006	3.24755e-012	0.0114239	4.21094e-009	1.30942	1.35476	7.99451e-008	4.32262	0.193208	-24.1846	0.0342719	8.14878	0.158937	10	5.49949	99.9483	0	0	3.75	0.375	58	19.4129	0.687127	1.10579	3.2957	-0.207907	-2.80296e-005	0.203351	0.029874	3.44845	0.173477	
1.1	0.74375	1	0.195118	0.204359	6.83289e-012	0.199712	0.161084	4.86444e-012	1.40051e-012	0.974368	3.11136e-012	0.0113448	4.19945e-009	1.28424	1.3626	8.04082e-008	4.3187	0.195118	-23.9547	0.0340345	8.07261	0.161084	10	5.49153	99.947	0	0	3.57143	0.357143	59	19.4089	0.688319	1.11841	3.23182	-0.207907	-2.7539e-005	0.205077	0.0294581	3.38367	0.175619	
1.07735	0.750481	1	0.19471	0.204497	6.82928e-012	0.200725	0.160465	4.86118e-012	1.40071e-012	0.978655	3.14883e-012	0.011415	4.22106e-009	1.29036	1.36068	8.04142e-008	4.31966	0.19471	-24.0104	0.034245	8.09118	0.160465	10	5.49499	99.9475	0	0	5	0.5	60	19.4099	0.688028	1.11225	3.24719	-0.207907	-2.76336e-005	0.204714	0.0297183	3.39888	0.174996	
1.1	0.68125	1	0.191389	0.205454	6.72447e-012	0.207908	0.156889	4.83854e-012	1.38566e-012	1.00895	3.38165e-012	0.0115001	4.22224e-009	1.33361	1.34739	7.95129e-008	4.3263	0.191389	-24.4053	0.0345003	8.22189	0.156889	10	5.50727	99.9495	0	0	3.75	0.375	61	19.4167	0.686	1.09336	3.35698	-0.207908	-2.84945e-005	0.201706	0.0302728	3.51057	0.171434	
1.08303	0.728125	1	0.193696	0.204793	6.79812e-012	0.20293	0.159348	4.85414e-012	1.39634e-012	0.98797	3.22015e-012	0.0114493	4.22432e-009	1.30365	1.35653	8.01514e-008	4.32173	0.193696	-24.1318	0.0343479	8.13139	0.159348	10	5.499	99.9482	0	0	5	0.5	62	19.412	0.687398	1.10593	3.28092	-0.207907	-2.7895e-005	0.203797	0.0299142	3.43314	0.173883	
