x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
0.928159	0.497083	-99999	1.15871e-005	0.240571	8.08556e-012	0.163302	0.0638847	4.13223e-012	1.95092e-012	0.676805	1.04816e-012	0.0295187	3.55625e-008	0.23283	0.474654	5.40705e-008	0.262673	1.15871e-005	-2.96882	0.0885562	1.59796	0.0638847	1	0.416982	49.9198	0	0	0.25	0.25	450	19.4019	0.617471	1.50222	2.73587	-0.20791	1.49551	1.04817e-005	0.0792579	1.35121	0.0671949	
0.882808	0.470482	-99999	1.06928e-005	0.240172	7.90284e-012	0.163722	0.0659633	4.13909e-012	1.90367e-012	0.679671	1.03927e-012	0.0274506	3.26597e-008	0.237153	0.473422	5.24499e-008	0.263289	1.06928e-005	-3.01679	0.082352	1.60844	0.0659633	1	0.487999	49.1151	0	0	0.25	0.25	451	19.4015	0.618191	1.47459	2.73023	-0.20791	1.49552	9.67277e-006	0.0734126	1.3609	0.0693924	
0.93235	0.476574	-99999	1.1817e-005	0.240727	8.1324e-012	0.1632	0.0638479	4.12956e-012	1.96349e-012	0.675944	1.04954e-012	0.0300937	3.64191e-008	0.231338	0.475074	5.45376e-008	0.262463	1.1817e-005	-2.95294	0.0902813	1.59438	0.0638479	1	0.400515	50.256	0	0	0.25	0.25	452	19.4021	0.61719	1.49938	2.73739	-0.20791	1.49551	1.06897e-005	0.0808599	1.34797	0.0671512	
0.906539	0.481983	-99999	1.11511e-005	0.240385	7.99816e-012	0.163511	0.065017	4.13542e-012	1.92834e-012	0.678194	1.04404e-012	0.0285202	3.41573e-008	0.234871	0.474067	5.32964e-008	0.262967	1.11511e-005	-2.99159	0.0855607	1.60293	0.065017	1	0.448827	49.5504	0	0	0.25	0.25	453	19.4017	0.617806	1.48806	2.73319	-0.20791	1.49551	1.00874e-005	0.0764306	1.35581	0.0683899	
0.912286	0.445114	-99999	1.1496e-005	0.240634	8.07092e-012	0.163363	0.0651437	4.13115e-012	1.9479e-012	0.676878	1.04633e-012	0.0294004	3.54626e-008	0.232514	0.474722	5.40228e-008	0.262639	1.1496e-005	-2.96667	0.0882012	1.59731	0.0651437	1	0.420976	50.0911	0	0	0.25	0.25	454	19.402	0.617357	1.48156	2.73556	-0.20791	1.49551	1.03993e-005	0.0788757	1.35073	0.0685133	
0.926914	0.457913	-99999	1.17897e-005	0.240752	8.12828e-012	0.163218	0.0642863	4.12912e-012	1.96271e-012	0.675947	1.04891e-012	0.0300642	3.64029e-008	0.231191	0.475108	5.45315e-008	0.262446	1.17897e-005	-2.9518	0.0901928	1.59406	0.0642863	1	0.401154	50.317	0	0	0.25	0.25	455	19.4021	0.617143	1.49206	2.7373	-0.20791	1.49551	1.0665e-005	0.0807593	1.34772	0.0676102	
0.936457	0.432246	-99999	1.22323e-005	0.241021	8.21544e-012	0.163003	0.0637873	4.12451e-012	1.98597e-012	0.674299	1.05125e-012	0.0311395	3.80085e-008	0.228529	0.475873	5.53901e-008	0.262064	1.22323e-005	-2.92314	0.0934187	1.58756	0.0637873	1	0.372122	50.8433	0	0	0.25	0.25	456	19.4024	0.616658	1.4916	2.73994	-0.207911	1.49551	1.10654e-005	0.0837721	1.34186	0.0670799	
0.972358	0.472041	-99999	1.30285e-005	0.241311	8.36015e-012	0.16262	0.0611353	4.11956e-012	2.02338e-012	0.671912	1.05717e-012	0.0328947	4.0536e-008	0.225286	0.476846	5.66848e-008	0.261577	1.30285e-005	-2.88604	0.0986842	1.57958	0.0611353	1	0.337237	51.4738	0	0	0.25	0.25	457	19.4026	0.616137	1.52257	2.74469	-0.207911	1.4955	1.17856e-005	0.0887667	1.33442	0.0642921	
0.872069	0.510693	-99999	1.02868e-005	0.239881	7.81159e-012	0.163874	0.0656078	4.14412e-012	1.87941e-012	0.681127	1.03514e-012	0.0264067	3.11608e-008	0.239911	0.472676	5.15744e-008	0.263662	1.02868e-005	-3.0459	0.0792202	1.61489	0.0656078	1	0.527115	48.4371	0	0	0.25	0.25	458	19.4012	0.618718	1.48159	2.72708	-0.207909	1.49552	9.3055e-006	0.0705197	1.36679	0.0690338	
1.13952	0.401608	-99999	1.61976e-005	0.242715	8.87463e-012	0.161372	0.0536555	4.09573e-012	2.16039e-012	0.662896	1.07142e-012	0.0399638	5.13865e-008	0.211778	0.480966	6.17588e-008	0.259517	1.61976e-005	-2.7331	0.119892	1.5473	0.0536555	1	0.262784	54.9538	0	0	0.25	0.25	459	19.4041	0.613617	1.58237	2.76677	-0.207911	1.49549	1.46524e-005	0.108732	1.30447	0.0564322	
1.19501	0.420315	-99999	1.6222e-005	0.242507	8.87561e-012	0.161532	0.0527862	4.09925e-012	2.15878e-012	0.664123	1.07843e-012	0.0398795	5.09642e-008	0.21366	0.48038	6.15317e-008	0.25981	1.6222e-005	-2.75081	0.119639	1.55266	0.0527862	1	0.278562	54.6801	0	0	0.25	0.25	460	19.4038	0.61399	1.60072	2.76948	-0.207911	1.49549	1.46745e-005	0.108546	1.30865	0.055521	
1.15782	0.438973	-99999	1.59105e-005	0.242431	8.82989e-012	0.161562	0.0535432	4.10053e-012	2.14699e-012	0.664455	1.07482e-012	0.0392248	5.00242e-008	0.214276	0.480196	6.11339e-008	0.259902	1.59105e-005	-2.75904	0.117675	1.5537	0.0535432	1	0.277555	54.2802	0	0	0.25	0.25	461	19.4037	0.614126	1.59279	2.76599	-0.207911	1.49549	1.43927e-005	0.10669	1.30993	0.0563161	
1.169	0.405812	-99999	1.62831e-005	0.242638	8.88581e-012	0.161436	0.0530743	4.09703e-012	2.16243e-012	0.663371	1.07543e-012	0.0400801	5.14174e-008	0.212486	0.480744	6.17492e-008	0.259628	1.62831e-005	-2.73919	0.120241	1.54949	0.0530743	1	0.269886	54.9042	0	0	0.25	0.25	462	19.404	0.613755	1.59282	2.76881	-0.207911	1.49549	1.47297e-005	0.109086	1.30607	0.0558227	
1.14371	0.422723	-99999	1.60053e-005	0.242557	8.8452e-012	0.161477	0.053723	4.09839e-012	2.15183e-012	0.66376	1.07275e-012	0.0394906	5.05474e-008	0.21316	0.480539	6.13795e-008	0.259731	1.60053e-005	-2.74771	0.118472	1.55078	0.053723	1	0.270156	54.5579	0	0	0.25	0.25	463	19.4039	0.6139	1.5865	2.76591	-0.207911	1.49549	1.44785e-005	0.107417	1.30749	0.0565039	
1.12864	0.450068	-99999	1.56431e-005	0.242377	8.79041e-012	0.161593	0.0543061	4.10143e-012	2.13691e-012	0.664727	1.07157e-012	0.0386741	4.92472e-008	0.214735	0.480056	6.08025e-008	0.259972	1.56431e-005	-2.76545	0.116022	1.55444	0.0543061	1	0.276593	54.0524	0	0	0.25	0.25	464	19.4037	0.614222	1.58432	2.76305	-0.207911	1.49549	1.41508e-005	0.105123	1.3109	0.0571167	
1.19972	0.337677	-99999	1.70326e-005	0.243037	8.99463e-012	0.161203	0.0520414	4.0903e-012	2.19251e-012	0.661326	1.07679e-012	0.0417848	5.42139e-008	0.209105	0.481792	6.29515e-008	0.259104	1.70326e-005	-2.7013	0.125355	1.54163	0.0520414	1	0.257269	56.2905	0	0	0.25	0.25	465	19.4045	0.613041	1.59429	2.77477	-0.207911	1.49549	1.54078e-005	0.113866	1.29877	0.0547366	
0.924235	0.267188	-99999	1.33328e-005	0.241935	8.42646e-012	0.162343	0.0637336	4.10894e-012	2.0447e-012	0.669038	1.04923e-012	0.0339754	4.25939e-008	0.21993	0.478395	5.77656e-008	0.260803	1.33328e-005	-2.83305	0.101926	1.56602	0.0637336	1	0.300381	52.3923	0	0	0.25	0.25	466	19.4034	0.615016	1.45293	2.74473	-0.207911	1.4955	1.20609e-005	0.0916539	1.32308	0.0670141	
1.13563	0.117183	-99999	1.96051e-005	0.245732	9.32388e-012	0.159224	0.0503825	4.04544e-012	2.29798e-012	0.64604	1.02917e-012	0.0480453	6.74292e-008	0.186773	0.489287	6.85003e-008	0.255356	1.96051e-005	-2.46838	0.144136	1.48221	0.0503825	1	0.145528	59.7641	0	0	0.25	0.25	467	19.4073	0.608251	1.5428	2.77661	-0.207912	1.49548	1.77349e-005	0.131229	1.25026	0.0530062	
1.11323	0.0875	-99999	2.04368e-005	0.247193	9.40236e-012	0.158143	0.0502405	4.02154e-012	2.33109e-012	0.637865	9.93027e-013	0.0501077	7.33663e-008	0.175718	0.49336	7.09008e-008	0.25332	2.04368e-005	-2.35594	0.150324	1.45087	0.0502405	1	0.105085	60.6789	0	0	0.25	0.25	468	19.4089	0.605679	1.5198	2.76997	-0.207912	1.49547	1.84872e-005	0.136894	1.22678	0.0528645	
1.07965	0.0625	1	2.13352e-005	0.249768	9.4441e-012	0.156226	0.0500085	3.98008e-012	2.36583e-012	0.623634	9.2254e-013	0.0522856	8.24666e-008	0.157838	2.00299	2.98258e-007	3.99851	2.13352e-005	-13.4229	0.156857	5.14633	0.0500085	10	0.0422586	61.5565	0	0	5	0.5	469	19.4116	0.601178	1.49972	2.76054	-0.207912	1.49547	1.93e-005	0.142868	1.19967	0.052627	
1.05752	0.0707369	1	2.11913e-005	0.249526	9.43392e-012	0.156383	0.0502453	3.98393e-012	2.36099e-012	0.624866	9.27917e-013	0.0519677	8.14089e-008	0.159384	1.99951	2.96558e-007	4.00024	2.11913e-005	-13.4433	0.155904	5.15223	0.0502453	10	0.0451018	61.4216	0	0	5	0.5	470	19.4113	0.601598	1.49831	2.76063	-0.207912	1.49547	1.91698e-005	0.141981	1.20217	0.0528753	
1.05	0	1	2.18538e-005	0.251807	9.4415e-012	0.154864	0.0496702	3.94784e-012	2.38449e-012	0.61319	8.69621e-013	0.0534996	8.93805e-008	0.145328	2.03269	3.10071e-007	3.98366	2.18538e-005	-13.261	0.160499	5.09587	0.0496702	10	0.0255658	62.0388	0	0	5	0.5	471	19.4138	0.597645	1.49368	2.75514	-0.207912	1.49546	1.97691e-005	0.146208	1.18461	0.0522741	
1.08124	0.0422817	1	2.15793e-005	0.250443	9.45285e-012	0.155775	0.0497792	3.96935e-012	2.37442e-012	0.620158	9.05593e-013	0.0528471	8.4958e-008	0.153576	2.01279	3.02434e-007	3.99361	2.15793e-005	-13.3678	0.158542	5.12954	0.0497792	10	0.0350778	61.7845	0	0	5	0.5	472	19.4123	0.600006	1.49841	2.75874	-0.207912	1.49547	1.95208e-005	0.144419	1.19346	0.0523872	
1.06277	0.0509952	1	2.14639e-005	0.250215	9.44616e-012	0.155923	0.0499834	3.97297e-012	2.37058e-012	0.621315	9.10857e-013	0.0525934	8.40096e-008	0.154994	2.0095	3.00902e-007	3.99525	2.14639e-005	-13.3864	0.157781	5.13507	0.0499834	10	0.0376449	61.6772	0	0	5	0.5	473	19.4121	0.600401	1.49698	2.7588	-0.207912	1.49547	1.94163e-005	0.14371	1.19542	0.0526014	
1.1	0.025	1	2.17175e-005	0.2508	9.45791e-012	0.155539	0.0495797	3.96369e-012	2.37908e-012	0.618337	8.96837e-013	0.0531546	8.63181e-008	0.151373	2.01797	3.04677e-007	3.99101	2.17175e-005	-13.3389	0.159464	5.12079	0.0495797	10	0.032182	61.9144	0	0	3.75	0.375	474	19.4127	0.599386	1.49924	2.75836	-0.207912	1.49547	1.96458e-005	0.145274	1.19072	0.0521781	
1.03135	0.0532112	1	2.13346e-005	0.250086	9.4345e-012	0.156	0.0503044	3.97501e-012	2.36644e-012	0.62194	9.1295e-013	0.052317	8.32699e-008	0.155786	2.00768	2.99797e-007	3.99616	2.13346e-005	-13.3973	0.156952	5.13799	0.0503044	10	0.0391063	61.5565	0	0	5	0.5	475	19.4119	0.600624	1.49363	2.75807	-0.207912	1.49547	1.92994e-005	0.142931	1.19669	0.0529383	
1.05397	0.0931515	1	2.08268e-005	0.248738	9.41171e-012	0.156916	0.0505692	3.99655e-012	2.34799e-012	0.628984	9.47148e-013	0.0511264	7.83179e-008	0.164587	1.98808	2.91389e-007	4.00596	2.08268e-005	-13.5103	0.15338	5.17216	0.0505692	10	0.0557013	61.0751	0	0	5	0.5	476	19.4105	0.602972	1.50074	2.76285	-0.207912	1.49547	1.884e-005	0.139657	1.21102	0.0532139	
1.06144	0.0242319	1	2.17512e-005	0.251191	9.44965e-012	0.155274	0.049711	3.95753e-012	2.3807e-012	0.616326	8.85966e-013	0.0532554	8.74406e-008	0.148995	2.02368	3.06699e-007	3.98816	2.17512e-005	-13.3086	0.159767	5.11101	0.049711	10	0.0292169	61.945	0	0	5	0.5	477	19.4131	0.598711	1.49545	2.75655	-0.207912	1.49547	1.96763e-005	0.145539	1.18798	0.0523164	
1.225	0	-99999	2.09018e-005	0.246916	9.46219e-012	0.158446	0.0485643	4.02604e-012	2.3433e-012	0.6398	1.00959e-012	0.0509398	7.39448e-008	0.177975	0.492487	7.09873e-008	0.253757	2.09018e-005	-2.37419	0.15282	1.45889	0.0485643	1	0.119061	61.0646	0	0	0.25	0.25	478	19.4087	0.606164	1.54706	2.78062	-0.207912	1.49547	1.89079e-005	0.139305	1.23196	0.051102	
1.16439	0.0753489	-99999	2.00551e-005	0.246014	9.37561e-012	0.159063	0.0495982	4.0408e-012	2.31338e-012	0.644647	1.02702e-012	0.0490244	6.93484e-008	0.184693	0.490024	6.92218e-008	0.254988	2.00551e-005	-2.44504	0.147073	1.47711	0.0495982	1	0.140434	60.218	0	0	0.25	0.25	479	19.4077	0.607753	1.5478	2.77968	-0.207912	1.49547	1.8142e-005	0.133976	1.24592	0.052184	
1.12898	0.0795276	-99999	2.03165e-005	0.246764	9.39545e-012	0.158469	0.0499659	4.02852e-012	2.32534e-012	0.640291	1.0054e-012	0.0497541	7.1946e-008	0.178909	0.492155	7.03089e-008	0.253922	2.03165e-005	-2.38755	0.149263	1.46025	0.0499659	1	0.116739	60.533	0	0	0.25	0.25	480	19.4084	0.606432	1.53035	2.77364	-0.207912	1.49547	1.83784e-005	0.135946	1.23358	0.052574	
1.1625	0	-99999	2.13523e-005	0.248268	9.48683e-012	0.157434	0.0489416	4.00412e-012	2.36226e-012	0.632253	9.71507e-013	0.0521368	7.87045e-008	0.168201	0.496269	7.29027e-008	0.251865	2.13523e-005	-2.27664	0.156411	1.43009	0.0489416	1	0.0867762	61.547	0	0	0.25	0.25	481	19.4101	0.603794	1.52473	2.77035	-0.207912	1.49547	1.93154e-005	0.142546	1.21157	0.0515033	
1.1487	0.0855881	-99999	1.99846e-005	0.246058	9.36638e-012	0.159011	0.0498536	4.04008e-012	2.31151e-012	0.644321	1.02427e-012	0.0488984	6.92669e-008	0.18431	0.490167	6.92107e-008	0.254917	1.99846e-005	-2.4419	0.146696	1.47577	0.0498536	1	0.137576	60.1569	0	0	0.25	0.25	482	19.4077	0.607676	1.54363	2.77799	-0.207912	1.49547	1.80781e-005	0.133611	1.24506	0.0524524	
1.14823	0.10352	-99999	1.972e-005	0.245737	9.33804e-012	0.159241	0.0500741	4.04536e-012	2.30151e-012	0.646099	1.03099e-012	0.0482732	6.7749e-008	0.186787	0.489278	6.86067e-008	0.255361	1.972e-005	-2.46765	0.14482	1.48255	0.0500741	1	0.147065	59.8703	0	0	0.25	0.25	483	19.4074	0.608244	1.54689	2.7783	-0.207912	1.49547	1.78388e-005	0.131878	1.25034	0.0526822	
1.1799	0.102969	-99999	1.95808e-005	0.245312	9.32573e-012	0.159598	0.0497772	4.05238e-012	2.29449e-012	0.648669	1.04377e-012	0.0478575	6.63225e-008	0.190242	0.488049	6.79899e-008	0.255975	1.95808e-005	-2.50179	0.143573	1.49258	0.0497772	1	0.165416	59.6832	0	0	0.25	0.25	484	19.4069	0.608996	1.55933	2.7821	-0.207912	1.49548	1.77129e-005	0.13076	1.2578	0.0523678	
1.19176	0.0781455	-99999	1.99041e-005	0.24562	9.36228e-012	0.159384	0.0494073	4.04728e-012	2.30639e-012	0.646984	1.03842e-012	0.0486014	6.79549e-008	0.187833	0.488895	6.86332e-008	0.255553	1.99041e-005	-2.47628	0.145805	1.48619	0.0494073	1	0.15567	60.0283	0	0	0.25	0.25	485	19.4073	0.60845	1.55773	2.78279	-0.207912	1.49547	1.80053e-005	0.132831	1.25267	0.0519811	
1.02414	0.120607	1	2.02196e-005	0.247765	9.36165e-012	0.157586	0.0513094	4.01224e-012	2.32637e-012	0.63415	9.69303e-013	0.0497439	7.4113e-008	0.171282	1.97396	2.84417e-007	4.01302	2.02196e-005	-13.5967	0.149232	5.19706	0.0513094	10	0.0710419	60.4817	0	0	5	0.5	486	19.4094	0.604674	1.5008	2.76438	-0.207912	1.49547	1.82907e-005	0.13582	1.22329	0.0539887	
1.01687	0.0670906	1	2.10813e-005	0.249543	9.4199e-012	0.156359	0.0506322	3.98366e-012	2.35764e-012	0.624728	9.25859e-013	0.0517422	8.11008e-008	0.15925	1.99983	2.96223e-007	4.00009	2.10813e-005	-13.4425	0.155227	5.15141	0.0506322	10	0.0446442	61.3162	0	0	5	0.5	487	19.4113	0.601569	1.49326	2.75912	-0.207912	1.49547	1.90702e-005	0.141335	1.20219	0.0532816	
1.01813	0.0893486	1	2.07311e-005	0.248747	9.39956e-012	0.1569	0.0509081	3.99641e-012	2.34505e-012	0.628896	9.45492e-013	0.0509309	7.80438e-008	0.164504	1.98827	2.91073e-007	4.00587	2.07311e-005	-13.5101	0.152793	5.1716	0.0509081	10	0.0550976	60.9828	0	0	5	0.5	488	19.4105	0.602956	1.49624	2.76157	-0.207912	1.49547	1.87534e-005	0.139097	1.21106	0.0535698	
1.08075	0.0229303	1	2.17735e-005	0.251146	9.45364e-012	0.155306	0.0496038	3.95824e-012	2.38128e-012	0.616562	8.87515e-013	0.0532955	8.73948e-008	0.149269	2.02302	3.06563e-007	3.98849	2.17735e-005	-13.3119	0.159887	5.11219	0.0496038	10	0.0293716	61.966	0	0	5	0.5	489	19.4131	0.598788	1.49719	2.75717	-0.207912	1.49547	1.96964e-005	0.145657	1.18836	0.0522037	
1.16693	0.0546502	-99999	2.03875e-005	0.246464	9.40895e-012	0.158734	0.0493464	4.03342e-012	2.32585e-012	0.642141	1.01683e-012	0.0498097	7.13838e-008	0.181261	0.491274	7.00281e-008	0.254363	2.03875e-005	-2.40961	0.149429	1.46757	0.0493464	1	0.127806	60.5698	0	0	0.25	0.25	490	19.4082	0.60696	1.54355	2.77869	-0.207912	1.49547	1.84426e-005	0.136148	1.23868	0.0519217	
1.17546	0.124774	-99999	1.9313e-005	0.245053	9.2945e-012	0.159779	0.0500588	4.05665e-012	2.2844e-012	0.650091	1.04824e-012	0.0472324	6.49696e-008	0.19229	0.487339	6.74499e-008	0.25633	1.9313e-005	-2.52342	0.141698	1.49801	0.0500588	1	0.174237	59.3915	0	0	0.25	0.25	491	19.4067	0.609454	1.56161	2.78158	-0.207912	1.49548	1.74706e-005	0.129022	1.2622	0.0526619	
1.17849	0.0372971	-99999	2.06318e-005	0.246755	9.4332e-012	0.158532	0.0490805	4.02867e-012	2.3346e-012	0.640565	1.01078e-012	0.0503688	7.27905e-008	0.179101	0.492072	7.05719e-008	0.253964	2.06318e-005	-2.38703	0.151107	1.46163	0.0490805	1	0.121071	60.8157	0	0	0.25	0.25	492	19.4085	0.606447	1.54259	2.77857	-0.207912	1.49547	1.86637e-005	0.1377	1.23418	0.0516437	
1.13125	0	-99999	2.1681e-005	0.249316	9.49952e-012	0.156714	0.0491663	3.98729e-012	2.37541e-012	0.626717	9.43493e-013	0.0529928	8.24216e-008	0.161143	0.499135	7.43558e-008	0.250433	2.1681e-005	-2.20587	0.158979	1.40914	0.0491663	1	0.0675945	61.878	0	0	0.25	0.25	493	19.4112	0.601964	1.51001	2.763	-0.207912	1.49547	1.96127e-005	0.144865	1.19702	0.0517425	
1.18863	0.0565832	-99999	2.02473e-005	0.2461	9.39767e-012	0.159024	0.0492073	4.03939e-012	2.31963e-012	0.644264	1.02724e-012	0.0494283	7.00839e-008	0.184087	0.490238	6.94879e-008	0.254881	2.02473e-005	-2.43779	0.148285	1.47577	0.0492073	1	0.139688	60.4046	0	0	0.25	0.25	494	19.4078	0.607602	1.55148	2.78147	-0.207912	1.49547	1.83159e-005	0.135114	1.24471	0.0517738	
1.15878	0.0366921	-99999	2.07792e-005	0.247165	9.44321e-012	0.158217	0.0492168	4.02199e-012	2.34095e-012	0.638232	9.99174e-013	0.0507648	7.42444e-008	0.176037	0.493228	7.11661e-008	0.253386	2.07792e-005	-2.35646	0.152295	1.45267	0.0492168	1	0.109996	60.9772	0	0	0.25	0.25	495	19.4089	0.605727	1.53475	2.77547	-0.207912	1.49547	1.8797e-005	0.138772	1.22771	0.0517887	
1.21231	0.0318261	-99999	2.05663e-005	0.246416	9.43107e-012	0.15881	0.0487981	4.03421e-012	2.33086e-012	0.642572	1.02148e-012	0.0501463	7.17475e-008	0.181718	0.491098	7.01263e-008	0.254451	2.05663e-005	-2.41267	0.150439	1.46942	0.0487981	1	0.132013	60.7216	0	0	0.25	0.25	496	19.4081	0.607045	1.55162	2.78211	-0.207912	1.49547	1.86044e-005	0.137114	1.23978	0.0513454	
1.14384	0.0473119	-99999	2.07088e-005	0.247192	9.4345e-012	0.158185	0.0494539	4.02155e-012	2.33905e-012	0.638035	9.97218e-013	0.050636	7.41189e-008	0.175814	0.493315	7.11359e-008	0.253343	2.07088e-005	-2.35484	0.151908	1.45183	0.0494539	1	0.108316	60.9207	0	0	0.25	0.25	497	19.4089	0.60568	1.531	2.77406	-0.207912	1.49547	1.87333e-005	0.138401	1.22717	0.052038	
1.1238	0.0416964	-99999	2.10899e-005	0.248112	9.46021e-012	0.157518	0.0495326	4.00664e-012	2.35415e-012	0.63299	9.72783e-013	0.051597	7.75549e-008	0.16923	0.495867	7.25024e-008	0.252067	2.10899e-005	-2.28853	0.154791	1.43263	0.0495326	1	0.087901	61.312	0	0	0.25	0.25	498	19.4099	0.604066	1.51797	2.76831	-0.207912	1.49547	1.9078e-005	0.141023	1.21347	0.052124	
1.13927	0.0250604	-99999	2.11974e-005	0.248112	9.47254e-012	0.157531	0.0492109	4.00663e-012	2.35722e-012	0.633042	9.74289e-013	0.0518037	7.78597e-008	0.169257	0.495853	7.25953e-008	0.252073	2.11974e-005	-2.28799	0.155411	1.43296	0.0492109	1	0.0889564	61.4027	0	0	0.25	0.25	499	19.4099	0.604066	1.52266	2.76991	-0.207912	1.49547	1.91753e-005	0.141614	1.21364	0.0517859	
1.22014	0.0630169	-99999	2.00487e-005	0.245629	9.38004e-012	0.159407	0.0490474	4.04713e-012	2.31085e-012	0.647055	1.04069e-012	0.0488928	6.83674e-008	0.187833	0.488889	6.87701e-008	0.255556	2.00487e-005	-2.47518	0.146679	1.48658	0.0490474	1	0.157732	60.167	0	0	0.25	0.25	500	19.4073	0.608434	1.56197	2.78495	-0.207912	1.49547	1.81362e-005	0.13366	1.25272	0.0516031	
1.16918	0.0192115	-99999	2.10232e-005	0.247509	9.46494e-012	0.157977	0.048965	4.0164e-012	2.3496e-012	0.636379	9.91399e-013	0.0513228	7.58037e-008	0.173564	0.494171	7.17647e-008	0.252915	2.10232e-005	-2.33083	0.153969	1.44572	0.048965	1	0.102759	61.2131	0	0	0.25	0.25	501	19.4093	0.605124	1.53373	2.77478	-0.207912	1.49547	1.90177e-005	0.140319	1.22265	0.0515253	
1.19375	0	-99999	2.10994e-005	0.247484	9.47439e-012	0.158011	0.0487336	4.0168e-012	2.35172e-012	0.63658	9.93425e-013	0.0514677	7.59567e-008	0.173775	0.494086	7.18029e-008	0.252957	2.10994e-005	-2.3323	0.154403	1.44657	0.0487336	1	0.10421	61.2801	0	0	0.25	0.25	502	19.4093	0.605166	1.53704	2.77627	-0.207912	1.49547	1.90866e-005	0.140735	1.22314	0.0512822	
1.18967	0.0201024	-99999	2.08614e-005	0.247072	9.45442e-012	0.158305	0.048857	4.02351e-012	2.34285e-012	0.63883	1.00355e-012	0.0508972	7.42278e-008	0.176768	0.492947	7.11292e-008	0.253527	2.08614e-005	-2.36289	0.152692	1.45509	0.048857	1	0.113791	61.0418	0	0	0.25	0.25	503	19.4088	0.605891	1.54122	2.77793	-0.207912	1.49547	1.88714e-005	0.139164	1.22938	0.0514101	
1.20028	0.150964	-99999	1.89688e-005	0.244554	9.25416e-012	0.160172	0.0501013	4.06493e-012	2.26986e-012	0.653019	1.06001e-012	0.0463554	6.28339e-008	0.196413	0.485924	6.65542e-008	0.257038	1.89688e-005	-2.56546	0.139066	1.50941	0.0501013	1	0.196894	58.9765	0	0	0.25	0.25	504	19.4062	0.610339	1.57349	2.78334	-0.207912	1.49548	1.71593e-005	0.126608	1.27116	0.0527033	
1.11563	0.0125	-99999	2.16867e-005	0.24947	9.49633e-012	0.156608	0.0493204	3.98483e-012	2.37607e-012	0.625909	9.38952e-013	0.0530343	8.28475e-008	0.160134	0.499555	7.45311e-008	0.250222	2.16867e-005	-2.19604	0.159103	1.40604	0.0493204	1	0.0647663	61.8873	0	0	0.25	0.25	505	19.4114	0.601696	1.5062	2.76135	-0.207912	1.49547	1.96179e-005	0.144966	1.19491	0.0519048	
1.20693	0.119814	-99999	1.93233e-005	0.244874	9.29726e-012	0.159948	0.0497268	4.05963e-012	2.2834e-012	0.651254	1.05496e-012	0.0471859	6.45529e-008	0.193829	0.486802	6.72476e-008	0.256599	1.93233e-005	-2.53806	0.141558	1.50264	0.0497268	1	0.184929	59.3685	0	0	0.25	0.25	506	19.4065	0.609772	1.57011	2.7843	-0.207912	1.49548	1.748e-005	0.12892	1.26558	0.052312	
0.878125	1	-99999	8.57382e-006	0.237593	7.39562e-012	0.162956	0.0434522	4.18402e-012	1.76236e-012	0.683835	1.00131e-012	0.0214454	2.40269e-008	0.256135	0.468907	4.70661e-008	0.265546	8.57382e-006	-3.20618	0.0643364	1.64605	0.0434522	1	0.689188	42.0027	0	0	0.25	0.25	507	19.3973	0.62288	1.72044	2.69432	-0.207904	1.49553	7.75593e-006	0.0577012	1.39571	0.0457975	
1.12244	0.611974	-99999	1.40737e-005	0.241344	8.53373e-012	0.162223	0.0551575	4.119e-012	2.06567e-012	0.67018	1.07065e-012	0.0349203	4.31731e-008	0.223941	0.477314	5.79424e-008	0.261343	1.40737e-005	-2.86471	0.104761	1.57655	0.0551575	1	0.325644	51.9064	0	0	0.25	0.25	508	19.4025	0.616078	1.60115	2.75247	-0.20791	1.4955	1.27311e-005	0.0946606	1.33079	0.0580193	
1.18541	0.605963	-99999	1.44891e-005	0.241427	8.60097e-012	0.162144	0.053826	4.11758e-012	2.08266e-012	0.669622	1.07603e-012	0.0357839	4.43536e-008	0.223109	0.477563	5.84895e-008	0.261219	1.44891e-005	-2.85359	0.107352	1.57499	0.053826	1	0.324409	52.2059	0	0	0.25	0.25	509	19.4026	0.615929	1.61453	2.75665	-0.20791	1.4955	1.31069e-005	0.0971241	1.32898	0.0566205	
1.16703	0.617046	-99999	1.43059e-005	0.241353	8.57085e-012	0.162186	0.05413	4.11883e-012	2.07474e-012	0.669997	1.07439e-012	0.0353754	4.37563e-008	0.223766	0.477372	5.82084e-008	0.261314	1.43059e-005	-2.86121	0.106126	1.5764	0.05413	1	0.32693	51.9523	0	0	0.25	0.25	510	19.4025	0.61606	1.61232	2.75492	-0.20791	1.4955	1.29412e-005	0.0959736	1.33038	0.0569406	
