              x	              y	              z	           time	in	                 Cl	
             20	             30	              0	           1000	 1	   9.9930456616e-01	
             30	             30	              0	           1000	 1	   9.9893157080e-01	
             40	             30	              0	           1000	 1	   9.9826783846e-01	
             50	             30	              0	           1000	 1	   9.9711586312e-01	
             60	             30	              0	           1000	 1	   9.9515610857e-01	
             70	             30	              0	           1000	 1	   9.9189510202e-01	
             80	             30	              0	           1000	 1	   9.8660580980e-01	
             90	             30	              0	           1000	 1	   9.7827164634e-01	
            100	             30	              0	           1000	 1	   9.6555410884e-01	
            110	             30	              0	           1000	 1	   9.4681229907e-01	
            120	             30	              0	           1000	 1	   9.2020591533e-01	
            130	             30	              0	           1000	 1	   8.8390581726e-01	
            140	             30	              0	           1000	 1	   8.3641330037e-01	
            150	             30	              0	           1000	 1	   7.7695112170e-01	
            160	             30	              0	           1000	 1	   7.0584505417e-01	
            170	             30	              0	           1000	 1	   6.2478216563e-01	
            180	             30	              0	           1000	 1	   5.3683230411e-01	
            190	             30	              0	           1000	 1	   4.4616588725e-01	
            200	             30	              0	           1000	 1	   3.5748823308e-01	
            210	             30	              0	           1000	 1	   2.7530933290e-01	
            220	             30	              0	           1000	 1	   2.0323573176e-01	
            230	             30	              0	           1000	 1	   1.4347343711e-01	
            240	             30	              0	           1000	 1	   9.6661681784e-02	
            250	             30	              0	           1000	 1	   6.2046023455e-02	
            260	             30	              0	           1000	 1	   3.7895223717e-02	
            270	             30	              0	           1000	 1	   2.2013703897e-02	
            280	             30	              0	           1000	 1	   1.2221141787e-02	
            290	             30	              0	           1000	 1	   6.7725649594e-03	
            300	             30	              0	           1000	 1	   4.9419582391e-03	
              0	             40	              0	           1000	 1	   9.9916205642e-01	
             10	             40	              0	           1000	 1	   9.9906418178e-01	
             20	             40	              0	           1000	 1	   9.9878589274e-01	
             30	             40	              0	           1000	 1	   9.9826783846e-01	
             40	             40	              0	           1000	 1	   9.9737665753e-01	
             50	             40	              0	           1000	 1	   9.9588514093e-01	
             60	             40	              0	           1000	 1	   9.9343362466e-01	
             70	             40	              0	           1000	 1	   9.8947925772e-01	
             80	             40	              0	           1000	 1	   9.8324013547e-01	
             90	             40	              0	           1000	 1	   9.7364710652e-01	
            100	             40	              0	           1000	 1	   9.5932406848e-01	
            110	             40	              0	           1000	 1	   9.3862451941e-01	
            120	             40	              0	           1000	 1	   9.0975334600e-01	
            130	             40	              0	           1000	 1	   8.7099287260e-01	
            140	             40	              0	           1000	 1	   8.2102739216e-01	
            150	             40	              0	           1000	 1	   7.5932249337e-01	
            160	             40	              0	           1000	 1	   6.8647457410e-01	
            170	             40	              0	           1000	 1	   6.0441980403e-01	
            180	             40	              0	           1000	 1	   5.1639980667e-01	
            190	             40	              0	           1000	 1	   4.2663352823e-01	
            200	             40	              0	           1000	 1	   3.3973183504e-01	
            210	             40	              0	           1000	 1	   2.5998289031e-01	
            220	             40	              0	           1000	 1	   1.9069201056e-01	
            230	             40	              0	           1000	 1	   1.3375010595e-01	
            240	             40	              0	           1000	 1	   8.9529786336e-02	
            250	             40	              0	           1000	 1	   5.7099629101e-02	
            260	             40	              0	           1000	 1	   3.4652666443e-02	
            270	             40	              0	           1000	 1	   2.0003614836e-02	
            280	             40	              0	           1000	 1	   1.1035793533e-02	
            290	             40	              0	           1000	 1	   6.0776398090e-03	
            300	             40	              0	           1000	 1	   4.4183033688e-03	
              0	             50	              0	           1000	 1	   9.9839075022e-01	
             10	             50	              0	           1000	 1	   9.9825437160e-01	
             20	             50	              0	           1000	 1	   9.9785286039e-01	
             30	             50	              0	           1000	 1	   9.9711586312e-01	
             40	             50	              0	           1000	 1	   9.9588514093e-01	
             50	             50	              0	           1000	 1	   9.9389487623e-01	
             60	             50	              0	           1000	 1	   9.9073423749e-01	
             70	             50	              0	           1000	 1	   9.8579930334e-01	
             80	             50	              0	           1000	 1	   9.7824320487e-01	
             90	             50	              0	           1000	 1	   9.6693892170e-01	
            100	             50	              0	           1000	 1	   9.5047622324e-01	
            110	             50	              0	           1000	 1	   9.2721937420e-01	
            120	             50	              0	           1000	 1	   8.9545078956e-01	
            130	             50	              0	           1000	 1	   8.5361303256e-01	
            140	             50	              0	           1000	 1	   8.0063502427e-01	
            150	             50	              0	           1000	 1	   7.3629142931e-01	
            160	             50	              0	           1000	 1	   6.6150808548e-01	
            170	             50	              0	           1000	 1	   5.7850841549e-01	
            180	             50	              0	           1000	 1	   4.9071272627e-01	
            190	             50	              0	           1000	 1	   4.0236002348e-01	
            200	             50	              0	           1000	 1	   3.1790728652e-01	
            210	             50	              0	           1000	 1	   2.4134264194e-01	
            220	             50	              0	           1000	 1	   1.7558957297e-01	
            230	             50	              0	           1000	 1	   1.2215639608e-01	
            240	             50	              0	           1000	 1	   8.1104911550e-02	
            250	             50	              0	           1000	 1	   5.1308648176e-02	
            260	             50	              0	           1000	 1	   3.0889107069e-02	
            270	             50	              0	           1000	 1	   1.7689950563e-02	
            280	             50	              0	           1000	 1	   9.6824954139e-03	
            290	             50	              0	           1000	 1	   5.2905255482e-03	
            300	             50	              0	           1000	 1	   3.8279729392e-03	
              0	             60	              0	           1000	 1	   9.9699406435e-01	
             10	             60	              0	           1000	 1	   9.9679866574e-01	
             20	             60	              0	           1000	 1	   9.9621460297e-01	
             30	             60	              0	           1000	 1	   9.9515610857e-01	
             40	             60	              0	           1000	 1	   9.9343362466e-01	
             50	             60	              0	           1000	 1	   9.9073423749e-01	
             60	             60	              0	           1000	 1	   9.8658638855e-01	
             70	             60	              0	           1000	 1	   9.8031649348e-01	
             80	             60	              0	           1000	 1	   9.7100803416e-01	
             90	             60	              0	           1000	 1	   9.5747901669e-01	
            100	             60	              0	           1000	 1	   9.3829946787e-01	
            110	             60	              0	           1000	 1	   9.1187346855e-01	
            120	             60	              0	           1000	 1	   8.7660573682e-01	
            130	             60	              0	           1000	 1	   8.3115709668e-01	
            140	             60	              0	           1000	 1	   7.7476547702e-01	
            150	             60	              0	           1000	 1	   7.0757442820e-01	
            160	             60	              0	           1000	 1	   6.3088153900e-01	
            170	             60	              0	           1000	 1	   5.4721085545e-01	
            180	             60	              0	           1000	 1	   4.6013975814e-01	
            190	             60	              0	           1000	 1	   3.7387285531e-01	
            200	             60	              0	           1000	 1	   2.9263643496e-01	
            210	             60	              0	           1000	 1	   2.2003546254e-01	
            220	             60	              0	           1000	 1	   1.5853877486e-01	
            230	             60	              0	           1000	 1	   1.0922182336e-01	
            240	             60	              0	           1000	 1	   7.1812665966e-02	
            250	             60	              0	           1000	 1	   4.4991506123e-02	
            260	             60	              0	           1000	 1	   2.6827015368e-02	
            270	             60	              0	           1000	 1	   1.5218313838e-02	
            280	             60	              0	           1000	 1	   8.2512542847e-03	
            290	             60	              0	           1000	 1	   4.4662232020e-03	
            300	             60	              0	           1000	 1	   3.2133159306e-03	
              0	             70	              0	           1000	 1	   9.9454473537e-01	
             10	             70	              0	           1000	 1	   9.9426223711e-01	
             20	             70	              0	           1000	 1	   9.9341385082e-01	
             30	             70	              0	           1000	 1	   9.9189510202e-01	
             40	             70	              0	           1000	 1	   9.8947925772e-01	
             50	             70	              0	           1000	 1	   9.8579930334e-01	
             60	             70	              0	           1000	 1	   9.8031649348e-01	
             70	             70	              0	           1000	 1	   9.7228431695e-01	
             80	             70	              0	           1000	 1	   9.6072000417e-01	
             90	             70	              0	           1000	 1	   9.4440046552e-01	
            100	             70	              0	           1000	 1	   9.2190365711e-01	
            110	             70	              0	           1000	 1	   8.9171649074e-01	
            120	             70	              0	           1000	 1	   8.5242270181e-01	
            130	             70	              0	           1000	 1	   8.0296587799e-01	
            140	             70	              0	           1000	 1	   7.4295503114e-01	
            150	             70	              0	           1000	 1	   6.7294927813e-01	
            160	             70	              0	           1000	 1	   5.9463672440e-01	
            170	             70	              0	           1000	 1	   5.1082489435e-01	
            180	             70	              0	           1000	 1	   4.2519518570e-01	
            190	             70	              0	           1000	 1	   3.4183802690e-01	
            200	             70	              0	           1000	 1	   2.6465882899e-01	
            210	             70	              0	           1000	 1	   1.9679741976e-01	
            220	             70	              0	           1000	 1	   1.4020934500e-01	
            230	             70	              0	           1000	 1	   9.5509223209e-02	
            240	             70	              0	           1000	 1	   6.2092545507e-02	
            250	             70	              0	           1000	 1	   3.8468278899e-02	
            260	             70	              0	           1000	 1	   2.2684377926e-02	
            270	             70	              0	           1000	 1	   1.2727912141e-02	
            280	             70	              0	           1000	 1	   6.8260663669e-03	
            290	             70	              0	           1000	 1	   3.6548157741e-03	
            300	             70	              0	           1000	 1	   2.6123082463e-03	
              0	             80	              0	           1000	 1	   9.9039190671e-01	
             10	             80	              0	           1000	 1	   9.8998550538e-01	
             20	             80	              0	           1000	 1	   9.8876503393e-01	
             30	             80	              0	           1000	 1	   9.8660580980e-01	
             40	             80	              0	           1000	 1	   9.8324013547e-01	
             50	             80	              0	           1000	 1	   9.7824320487e-01	
             60	             80	              0	           1000	 1	   9.7100803416e-01	
             70	             80	              0	           1000	 1	   9.6072000417e-01	
             80	             80	              0	           1000	 1	   9.4634447469e-01	
             90	             80	              0	           1000	 1	   9.2664462227e-01	
            100	             80	              0	           1000	 1	   9.0024866173e-01	
            110	             80	              0	           1000	 1	   8.6578277231e-01	
            120	             80	              0	           1000	 1	   8.2207529907e-01	
            130	             80	              0	           1000	 1	   7.6841787010e-01	
            140	             80	              0	           1000	 1	   7.0484258918e-01	
            150	             80	              0	           1000	 1	   6.3234924743e-01	
            160	             80	              0	           1000	 1	   5.5300447434e-01	
            170	             80	              0	           1000	 1	   4.6984754384e-01	
            180	             80	              0	           1000	 1	   3.8657967590e-01	
            190	             80	              0	           1000	 1	   3.0707671722e-01	
            200	             80	              0	           1000	 1	   2.3482744112e-01	
            210	             80	              0	           1000	 1	   1.7243443198e-01	
            220	             80	              0	           1000	 1	   1.2130284008e-01	
            230	             80	              0	           1000	 1	   8.1585254632e-02	
            240	             80	              0	           1000	 1	   5.2371045330e-02	
            250	             80	              0	           1000	 1	   3.2038907040e-02	
            260	             80	              0	           1000	 1	   1.8658687441e-02	
            270	             80	              0	           1000	 1	   1.0340758684e-02	
            280	             80	              0	           1000	 1	   5.4781584136e-03	
            290	             80	              0	           1000	 1	   2.8974098546e-03	
            300	             80	              0	           1000	 1	   2.0556039879e-03	
              0	             90	              0	           1000	 1	   9.8359618933e-01	
             10	             90	              0	           1000	 1	   9.8302003185e-01	
             20	             90	              0	           1000	 1	   9.8129310596e-01	
             30	             90	              0	           1000	 1	   9.7827164634e-01	
             40	             90	              0	           1000	 1	   9.7364710652e-01	
             50	             90	              0	           1000	 1	   9.6693892170e-01	
             60	             90	              0	           1000	 1	   9.5747901669e-01	
             70	             90	              0	           1000	 1	   9.4440046552e-01	
             80	             90	              0	           1000	 1	   9.2664462227e-01	
             90	             90	              0	           1000	 1	   9.0300314712e-01	
            100	             90	              0	           1000	 1	   8.7221091185e-01	
            110	             90	              0	           1000	 1	   8.3309997402e-01	
            120	             90	              0	           1000	 1	   7.8481159139e-01	
            130	             90	              0	           1000	 1	   7.2704286524e-01	
            140	             90	              0	           1000	 1	   6.6028120675e-01	
            150	             90	              0	           1000	 1	   5.8596183592e-01	
            160	             90	              0	           1000	 1	   5.0648158936e-01	
            170	             90	              0	           1000	 1	   4.2502455769e-01	
            180	             90	              0	           1000	 1	   3.4520126203e-01	
            190	             90	              0	           1000	 1	   2.7056109797e-01	
            200	             90	              0	           1000	 1	   2.0408596126e-01	
            210	             90	              0	           1000	 1	   1.4778912010e-01	
            220	             90	              0	           1000	 1	   1.0251665972e-01	
            230	             90	              0	           1000	 1	   6.7987304477e-02	
            240	             90	              0	           1000	 1	   4.3034716232e-02	
            250	             90	              0	           1000	 1	   2.5963394734e-02	
            260	             90	              0	           1000	 1	   1.4913675411e-02	
            270	             90	              0	           1000	 1	   8.1535231973e-03	
            280	             90	              0	           1000	 1	   4.2613673606e-03	
            290	             90	              0	           1000	 1	   2.2235924683e-03	
            300	             90	              0	           1000	 1	   1.5646378767e-03	
              0	            100	              0	           1000	 1	   9.7288152265e-01	
             10	            100	              0	           1000	 1	   9.7208210600e-01	
             20	            100	              0	           1000	 1	   9.6969232948e-01	
             30	            100	              0	           1000	 1	   9.6555410884e-01	
             40	            100	              0	           1000	 1	   9.5932406848e-01	
             50	            100	              0	           1000	 1	   9.5047622324e-01	
             60	            100	              0	           1000	 1	   9.3829946787e-01	
             70	            100	              0	           1000	 1	   9.2190365711e-01	
             80	            100	              0	           1000	 1	   9.0024866173e-01	
             90	            100	              0	           1000	 1	   8.7221091185e-01	
            100	            100	              0	           1000	 1	   8.3669891617e-01	
            110	            100	              0	           1000	 1	   7.9282085212e-01	
            120	            100	              0	           1000	 1	   7.4009264900e-01	
            130	            100	              0	           1000	 1	   6.7865575072e-01	
            140	            100	              0	           1000	 1	   6.0945519594e-01	
            150	            100	              0	           1000	 1	   5.3431903747e-01	
            160	            100	              0	           1000	 1	   4.5588793249e-01	
            170	            100	              0	           1000	 1	   3.7737314332e-01	
            180	            100	              0	           1000	 1	   3.0216765048e-01	
            190	            100	              0	           1000	 1	   2.3338420461e-01	
            200	            100	              0	           1000	 1	   1.7342608536e-01	
            210	            100	              0	           1000	 1	   1.2369494003e-01	
            220	            100	              0	           1000	 1	   8.4502223143e-02	
            230	            100	              0	           1000	 1	   5.5189843200e-02	
            240	            100	              0	           1000	 1	   3.4405916009e-02	
            250	            100	              0	           1000	 1	   2.0446072495e-02	
            260	            100	              0	           1000	 1	   1.1570135107e-02	
            270	            100	              0	           1000	 1	   6.2327709287e-03	
            280	            100	              0	           1000	 1	   3.2099816392e-03	
            290	            100	              0	           1000	 1	   1.6505377926e-03	
            300	            100	              0	           1000	 1	   1.1509634289e-03	
              0	            110	              0	           1000	 1	   9.5663217923e-01	
             10	            110	              0	           1000	 1	   9.5555232292e-01	
             20	            110	              0	           1000	 1	   9.5233338898e-01	
             30	            110	              0	           1000	 1	   9.4681229907e-01	
             40	            110	              0	           1000	 1	   9.3862451941e-01	
             50	            110	              0	           1000	 1	   9.2721937421e-01	
             60	            110	              0	           1000	 1	   9.1187346855e-01	
             70	            110	              0	           1000	 1	   8.9171649074e-01	
             80	            110	              0	           1000	 1	   8.6578277231e-01	
             90	            110	              0	           1000	 1	   8.3309997402e-01	
            100	            110	              0	           1000	 1	   7.9282085212e-01	
            110	            110	              0	           1000	 1	   7.4439382525e-01	
            120	            110	              0	           1000	 1	   6.8775330045e-01	
            130	            110	              0	           1000	 1	   6.2349433569e-01	
            140	            110	              0	           1000	 1	   5.5298393596e-01	
            150	            110	              0	           1000	 1	   4.7836032624e-01	
            160	            110	              0	           1000	 1	   4.0238758951e-01	
            170	            110	              0	           1000	 1	   3.2816632260e-01	
            180	            110	              0	           1000	 1	   2.5874358449e-01	
            190	            110	              0	           1000	 1	   1.9670249292e-01	
            200	            110	              0	           1000	 1	   1.4382706981e-01	
            210	            110	              0	           1000	 1	   1.0092186576e-01	
            220	            110	              0	           1000	 1	   6.7822051078e-02	
            230	            110	              0	           1000	 1	   4.3574373454e-02	
            240	            110	              0	           1000	 1	   2.6724277501e-02	
            250	            110	              0	           1000	 1	   1.5625778833e-02	
            260	            110	              0	           1000	 1	   8.7017607323e-03	
            270	            110	              0	           1000	 1	   4.6139225445e-03	
            280	            110	              0	           1000	 1	   2.3391092971e-03	
            290	            110	              0	           1000	 1	   1.1839076422e-03	
            300	            110	              0	           1000	 1	   8.1752671833e-04	
              0	            120	              0	           1000	 1	   9.3296933776e-01	
             10	            120	              0	           1000	 1	   9.3155525713e-01	
             20	            120	              0	           1000	 1	   9.2735204527e-01	
             30	            120	              0	           1000	 1	   9.2020591533e-01	
             40	            120	              0	           1000	 1	   9.0975334600e-01	
             50	            120	              0	           1000	 1	   8.9545078956e-01	
             60	            120	              0	           1000	 1	   8.7660573682e-01	
             70	            120	              0	           1000	 1	   8.5242270181e-01	
             80	            120	              0	           1000	 1	   8.2207529907e-01	
             90	            120	              0	           1000	 1	   7.8481159139e-01	
            100	            120	              0	           1000	 1	   7.4009264900e-01	
            110	            120	              0	           1000	 1	   6.8775330045e-01	
            120	            120	              0	           1000	 1	   6.2816073735e-01	
            130	            120	              0	           1000	 1	   5.6233460587e-01	
            140	            120	              0	           1000	 1	   4.9198693632e-01	
            150	            120	              0	           1000	 1	   4.1944719026e-01	
            160	            120	              0	           1000	 1	   3.4745938676e-01	
            170	            120	              0	           1000	 1	   2.7887151141e-01	
            180	            120	              0	           1000	 1	   2.1627247386e-01	
            190	            120	              0	           1000	 1	   1.6165517673e-01	
            200	            120	              0	           1000	 1	   1.1618427069e-01	
            210	            120	              0	           1000	 1	   8.0120839904e-02	
            220	            120	              0	           1000	 1	   5.2911947750e-02	
            230	            120	              0	           1000	 1	   3.3407407526e-02	
            240	            120	              0	           1000	 1	   2.0136515055e-02	
            250	            120	              0	           1000	 1	   1.1573136479e-02	
            260	            120	              0	           1000	 1	   6.3362459877e-03	
            270	            120	              0	           1000	 1	   3.3037004111e-03	
            280	            120	              0	           1000	 1	   1.6471342554e-03	
            290	            120	              0	           1000	 1	   8.1983131187e-04	
            300	            120	              0	           1000	 1	   5.6025548933e-04	
              0	            130	              0	           1000	 1	   8.9993770145e-01	
             10	            130	              0	           1000	 1	   8.9814899410e-01	
             20	            130	              0	           1000	 1	   8.9284698301e-01	
             30	            130	              0	           1000	 1	   8.8390581726e-01	
             40	            130	              0	           1000	 1	   8.7099287260e-01	
             50	            130	              0	           1000	 1	   8.5361303256e-01	
             60	            130	              0	           1000	 1	   8.3115709668e-01	
             70	            130	              0	           1000	 1	   8.0296587799e-01	
             80	            130	              0	           1000	 1	   7.6841787010e-01	
             90	            130	              0	           1000	 1	   7.2704286524e-01	
            100	            130	              0	           1000	 1	   6.7865575072e-01	
            110	            130	              0	           1000	 1	   6.2349433569e-01	
            120	            130	              0	           1000	 1	   5.6233460587e-01	
            130	            130	              0	           1000	 1	   4.9655007744e-01	
            140	            130	              0	           1000	 1	   4.2808341939e-01	
            150	            130	              0	           1000	 1	   3.5931146625e-01	
            160	            130	              0	           1000	 1	   2.9280873099e-01	
            170	            130	              0	           1000	 1	   2.3104396610e-01	
            180	            130	              0	           1000	 1	   1.7606923278e-01	
            190	            130	              0	           1000	 1	   1.2927056028e-01	
            200	            130	              0	           1000	 1	   9.1237306067e-02	
            210	            130	              0	           1000	 1	   6.1776000284e-02	
            220	            130	              0	           1000	 1	   4.0054657243e-02	
            230	            130	              0	           1000	 1	   2.4830150468e-02	
            240	            130	              0	           1000	 1	   1.4696093494e-02	
            250	            130	              0	           1000	 1	   8.2950634316e-03	
            260	            130	              0	           1000	 1	   4.4610996602e-03	
            270	            130	              0	           1000	 1	   2.2853243437e-03	
            280	            130	              0	           1000	 1	   1.1195942067e-03	
            290	            130	              0	           1000	 1	   5.4753486674e-04	
            300	            130	              0	           1000	 1	   3.7006628886e-04	
              0	            140	              0	           1000	 1	   8.5581269858e-01	
             10	            140	              0	           1000	 1	   8.5363397201e-01	
             20	            140	              0	           1000	 1	   8.4719312714e-01	
             30	            140	              0	           1000	 1	   8.3641330037e-01	
             40	            140	              0	           1000	 1	   8.2102739216e-01	
             50	            140	              0	           1000	 1	   8.0063502427e-01	
             60	            140	              0	           1000	 1	   7.7476547702e-01	
             70	            140	              0	           1000	 1	   7.4295503114e-01	
             80	            140	              0	           1000	 1	   7.0484258918e-01	
             90	            140	              0	           1000	 1	   6.6028120675e-01	
            100	            140	              0	           1000	 1	   6.0945519594e-01	
            110	            140	              0	           1000	 1	   5.5298393596e-01	
            120	            140	              0	           1000	 1	   4.9198693632e-01	
            130	            140	              0	           1000	 1	   4.2808341939e-01	
            140	            140	              0	           1000	 1	   3.6330674745e-01	
            150	            140	              0	           1000	 1	   2.9993033522e-01	
            160	            140	              0	           1000	 1	   2.4022451533e-01	
            170	            140	              0	           1000	 1	   1.8618650756e-01	
            180	            140	              0	           1000	 1	   1.3929947691e-01	
            190	            140	              0	           1000	 1	   1.0037459303e-01	
            200	            140	              0	           1000	 1	   6.9510507318e-02	
            210	            140	              0	           1000	 1	   4.6173511434e-02	
            220	            140	              0	           1000	 1	   2.9369955655e-02	
            230	            140	              0	           1000	 1	   1.7861775772e-02	
            240	            140	              0	           1000	 1	   1.0372680258e-02	
            250	            140	              0	           1000	 1	   5.7454956780e-03	
            260	            140	              0	           1000	 1	   3.0329384459e-03	
            270	            140	              0	           1000	 1	   1.5254034876e-03	
            280	            140	              0	           1000	 1	   7.3377722334e-04	
            290	            140	              0	           1000	 1	   3.5232636683e-04	
            300	            140	              0	           1000	 1	   2.3538881358e-04	
              0	            150	              0	           1000	 1	   7.9950128673e-01	
             10	            150	              0	           1000	 1	   7.9695296392e-01	
             20	            150	              0	           1000	 1	   7.8943881816e-01	
             30	            150	              0	           1000	 1	   7.7695112170e-01	
             40	            150	              0	           1000	 1	   7.5932249337e-01	
             50	            150	              0	           1000	 1	   7.3629142931e-01	
             60	            150	              0	           1000	 1	   7.0757442820e-01	
             70	            150	              0	           1000	 1	   6.7294927813e-01	
             80	            150	              0	           1000	 1	   6.3234924743e-01	
             90	            150	              0	           1000	 1	   5.8596183592e-01	
            100	            150	              0	           1000	 1	   5.3431903747e-01	
            110	            150	              0	           1000	 1	   4.7836032624e-01	
            120	            150	              0	           1000	 1	   4.1944719026e-01	
            130	            150	              0	           1000	 1	   3.5931146625e-01	
            140	            150	              0	           1000	 1	   2.9993033522e-01	
            150	            150	              0	           1000	 1	   2.4333756850e-01	
            160	            150	              0	           1000	 1	   1.9139936823e-01	
            170	            150	              0	           1000	 1	   1.4559752933e-01	
            180	            150	              0	           1000	 1	   1.0686628627e-01	
            190	            150	              0	           1000	 1	   7.5518847487e-02	
            200	            150	              0	           1000	 1	   5.1277373769e-02	
            210	            150	              0	           1000	 1	   3.3393330466e-02	
            220	            150	              0	           1000	 1	   2.0823279693e-02	
            230	            150	              0	           1000	 1	   1.2415723454e-02	
            240	            150	              0	           1000	 1	   7.0695688099e-03	
            250	            150	              0	           1000	 1	   3.8402793294e-03	
            260	            150	              0	           1000	 1	   1.9885265568e-03	
            270	            150	              0	           1000	 1	   9.8127457411e-04	
            280	            150	              0	           1000	 1	   4.6319354751e-04	
            290	            150	              0	           1000	 1	   2.1821524920e-04	
            300	            150	              0	           1000	 1	   1.4403382618e-04	
              0	            160	              0	           1000	 1	   7.3096144715e-01	
             10	            160	              0	           1000	 1	   7.2810647385e-01	
