     x	y	z	time	in	vx-node	vy-node	vz-node	
   0.000000e+00	   0.000000e+00	   0.000000e+00	   2.000000e-04	    1	   0.000000e+00	   0.000000e+00	   0.000000e+00	
    1.00000    	   0.000000e+00	   0.000000e+00	   2.000000e-04	    1	   0.000000e+00	   0.000000e+00	   0.000000e+00	
   0.000000e+00	    1.00000    	   0.000000e+00	   2.000000e-04	    1	   0.000000e+00	   0.000000e+00	   0.000000e+00	
    1.00000    	    1.00000    	   0.000000e+00	   2.000000e-04	    1	   0.000000e+00	   0.000000e+00	   0.000000e+00	
   0.000000e+00	   0.000000e+00	    1.00000    	   2.000000e-04	    0	
    1.00000    	   0.000000e+00	    1.00000    	   2.000000e-04	    0	
   0.000000e+00	    1.00000    	    1.00000    	   2.000000e-04	    0	
    1.00000    	    1.00000    	    1.00000    	   2.000000e-04	    0	
   0.000000e+00	   0.000000e+00	    2.00000    	   2.000000e-04	    0	
    1.00000    	   0.000000e+00	    2.00000    	   2.000000e-04	    0	
   0.000000e+00	    1.00000    	    2.00000    	   2.000000e-04	    0	
    1.00000    	    1.00000    	    2.00000    	   2.000000e-04	    0	
   0.000000e+00	   0.000000e+00	    3.00000    	   2.000000e-04	    0	
    1.00000    	   0.000000e+00	    3.00000    	   2.000000e-04	    0	
   0.000000e+00	    1.00000    	    3.00000    	   2.000000e-04	    0	
    1.00000    	    1.00000    	    3.00000    	   2.000000e-04	    0	
   0.000000e+00	   0.000000e+00	    4.00000    	   2.000000e-04	    0	
    1.00000    	   0.000000e+00	    4.00000    	   2.000000e-04	    0	
   0.000000e+00	    1.00000    	    4.00000    	   2.000000e-04	    0	
    1.00000    	    1.00000    	    4.00000    	   2.000000e-04	    0	
   0.000000e+00	   0.000000e+00	   0.000000e+00	    5.00000    	    1	   0.000000e+00	   0.000000e+00	   0.000000e+00	
    1.00000    	   0.000000e+00	   0.000000e+00	    5.00000    	    1	   0.000000e+00	   0.000000e+00	   0.000000e+00	
   0.000000e+00	    1.00000    	   0.000000e+00	    5.00000    	    1	   0.000000e+00	   0.000000e+00	   0.000000e+00	
    1.00000    	    1.00000    	   0.000000e+00	    5.00000    	    1	   0.000000e+00	   0.000000e+00	   0.000000e+00	
   0.000000e+00	   0.000000e+00	    1.00000    	    5.00000    	    0	
    1.00000    	   0.000000e+00	    1.00000    	    5.00000    	    0	
   0.000000e+00	    1.00000    	    1.00000    	    5.00000    	    0	
    1.00000    	    1.00000    	    1.00000    	    5.00000    	    0	
   0.000000e+00	   0.000000e+00	    2.00000    	    5.00000    	    0	
    1.00000    	   0.000000e+00	    2.00000    	    5.00000    	    0	
   0.000000e+00	    1.00000    	    2.00000    	    5.00000    	    0	
    1.00000    	    1.00000    	    2.00000    	    5.00000    	    0	
   0.000000e+00	   0.000000e+00	    3.00000    	    5.00000    	    0	
    1.00000    	   0.000000e+00	    3.00000    	    5.00000    	    0	
   0.000000e+00	    1.00000    	    3.00000    	    5.00000    	    0	
    1.00000    	    1.00000    	    3.00000    	    5.00000    	    0	
   0.000000e+00	   0.000000e+00	    4.00000    	    5.00000    	    0	
    1.00000    	   0.000000e+00	    4.00000    	    5.00000    	    0	
   0.000000e+00	    1.00000    	    4.00000    	    5.00000    	    0	
    1.00000    	    1.00000    	    4.00000    	    5.00000    	    0	
   0.000000e+00	   0.000000e+00	   0.000000e+00	    10.0000    	    1	   0.000000e+00	   0.000000e+00	   0.000000e+00	
    1.00000    	   0.000000e+00	   0.000000e+00	    10.0000    	    1	   0.000000e+00	   0.000000e+00	   0.000000e+00	
   0.000000e+00	    1.00000    	   0.000000e+00	    10.0000    	    1	   0.000000e+00	   0.000000e+00	   0.000000e+00	
    1.00000    	    1.00000    	   0.000000e+00	    10.0000    	    1	   0.000000e+00	   0.000000e+00	   0.000000e+00	
   0.000000e+00	   0.000000e+00	    1.00000    	    10.0000    	    0	
    1.00000    	   0.000000e+00	    1.00000    	    10.0000    	    0	
   0.000000e+00	    1.00000    	    1.00000    	    10.0000    	    0	
    1.00000    	    1.00000    	    1.00000    	    10.0000    	    0	
   0.000000e+00	   0.000000e+00	    2.00000    	    10.0000    	    0	
    1.00000    	   0.000000e+00	    2.00000    	    10.0000    	    0	
   0.000000e+00	    1.00000    	    2.00000    	    10.0000    	    0	
    1.00000    	    1.00000    	    2.00000    	    10.0000    	    0	
   0.000000e+00	   0.000000e+00	    3.00000    	    10.0000    	    0	
    1.00000    	   0.000000e+00	    3.00000    	    10.0000    	    0	
   0.000000e+00	    1.00000    	    3.00000    	    10.0000    	    0	
    1.00000    	    1.00000    	    3.00000    	    10.0000    	    0	
   0.000000e+00	   0.000000e+00	    4.00000    	    10.0000    	    0	
    1.00000    	   0.000000e+00	    4.00000    	    10.0000    	    0	
   0.000000e+00	    1.00000    	    4.00000    	    10.0000    	    0	
    1.00000    	    1.00000    	    4.00000    	    10.0000    	    0	
