     x	y	time	wt_elevation	
    6000.00    	    33000.0    	          0   	    333.325    	
    9000.00    	    33000.0    	          0   	    335.055    	
    12000.0    	    33000.0    	          0   	    335.410    	
    15000.0    	    33000.0    	          0   	    338.015    	
    18000.0    	    33000.0    	          0   	    339.666    	
    21000.0    	    33000.0    	          0   	    340.861    	
    24000.0    	    33000.0    	          0   	    343.856    	
    27000.0    	    33000.0    	          0   	    348.416    	
    30000.0    	    33000.0    	          0   	    352.200    	
    33000.0    	    33000.0    	          0   	    357.149    	
    36000.0    	    33000.0    	          0   	    360.329    	
    39000.0    	    33000.0    	          0   	    362.264    	
    42000.0    	    33000.0    	          0   	    363.346    	
    45000.0    	    33000.0    	          0   	    363.789    	
    48000.0    	    33000.0    	          0   	    363.687    	
    51000.0    	    33000.0    	          0   	    363.030    	
    54000.0    	    33000.0    	          0   	    361.698    	
    57000.0    	    33000.0    	          0   	    359.408    	
    60000.0    	    33000.0    	          0   	    355.816    	
    63000.0    	    33000.0    	          0   	    353.471    	
    66000.0    	    33000.0    	          0   	    351.932    	
    69000.0    	    33000.0    	          0   	    351.618    	
    72000.0    	    33000.0    	          0   	    350.850    	
    75000.0    	    33000.0    	          0   	    350.034    	
    78000.0    	    33000.0    	          0   	    349.497    	
    81000.0    	    33000.0    	          0   	    348.997    	
    84000.0    	    33000.0    	          0   	    348.620    	
    87000.0    	    33000.0    	          0   	    348.433    	
    90000.0    	    33000.0    	          0   	    348.384    	
          0   	    36000.0    	          0   	    331.582    	
    3000.00    	    36000.0    	          0   	    332.065    	
    6000.00    	    36000.0    	          0   	    332.223    	
    9000.00    	    36000.0    	          0   	    333.866    	
    12000.0    	    36000.0    	          0   	    334.201    	
    15000.0    	    36000.0    	          0   	    336.583    	
    18000.0    	    36000.0    	          0   	    337.987    	
    21000.0    	    36000.0    	          0   	    338.981    	
    24000.0    	    36000.0    	          0   	    341.070    	
    27000.0    	    36000.0    	          0   	    343.503    	
    30000.0    	    36000.0    	          0   	    334.430    	
    33000.0    	    36000.0    	          0   	    352.625    	
    36000.0    	    36000.0    	          0   	    357.479    	
    39000.0    	    36000.0    	          0   	    359.796    	
    42000.0    	    36000.0    	          0   	    360.967    	
    45000.0    	    36000.0    	          0   	    361.418    	
    48000.0    	    36000.0    	          0   	    361.321    	
    51000.0    	    36000.0    	          0   	    360.732    	
    54000.0    	    36000.0    	          0   	    359.650    	
    57000.0    	    36000.0    	          0   	    358.058    	
    60000.0    	    36000.0    	          0   	    356.069    	
    63000.0    	    36000.0    	          0   	    354.329    	
    66000.0    	    36000.0    	          0   	    352.934    	
    69000.0    	    36000.0    	          0   	    351.922    	
    72000.0    	    36000.0    	          0   	    350.959    	
    75000.0    	    36000.0    	          0   	    350.070    	
    78000.0    	    36000.0    	          0   	    349.333    	
    81000.0    	    36000.0    	          0   	    348.730    	
    84000.0    	    36000.0    	          0   	    348.290    	
    87000.0    	    36000.0    	          0   	    348.034    	
    90000.0    	    36000.0    	          0   	    347.953    	
          0   	    39000.0    	          0   	    330.280    	
    3000.00    	    39000.0    	          0   	    330.742    	
    6000.00    	    39000.0    	          0   	    330.892    	
    9000.00    	    39000.0    	          0   	    332.437    	
    12000.0    	    39000.0    	          0   	    332.752    	
    15000.0    	    39000.0    	          0   	    334.916    	
    18000.0    	    39000.0    	          0   	    336.118    	
    21000.0    	    39000.0    	          0   	    336.984    	
    24000.0    	    39000.0    	          0   	    338.668    	
    27000.0    	    39000.0    	          0   	    340.814    	
    30000.0    	    39000.0    	          0   	    332.709    	
    33000.0    	    39000.0    	          0   	    349.475    	
    36000.0    	    39000.0    	          0   	    354.250    	
    39000.0    	    39000.0    	          0   	    356.495    	
    42000.0    	    39000.0    	          0   	    357.565    	
    45000.0    	    39000.0    	          0   	    357.921    	
    48000.0    	    39000.0    	          0   	    357.760    	
    51000.0    	    39000.0    	          0   	    357.177    	
    54000.0    	    39000.0    	          0   	    356.224    	
    57000.0    	    39000.0    	          0   	    354.952    	
    60000.0    	    39000.0    	          0   	    353.480    	
    63000.0    	    39000.0    	          0   	    352.037    	
    66000.0    	    39000.0    	          0   	    350.730    	
    69000.0    	    39000.0    	          0   	    349.588    	
    72000.0    	    39000.0    	          0   	    348.547    	
    75000.0    	    39000.0    	          0   	    347.607    	
    78000.0    	    39000.0    	          0   	    346.798    	
    81000.0    	    39000.0    	          0   	    346.136    	
    84000.0    	    39000.0    	          0   	    345.643    	
    87000.0    	    39000.0    	          0   	    345.341    	
    90000.0    	    39000.0    	          0   	    345.239    	
          0   	    42000.0    	          0   	    328.762    	
    3000.00    	    42000.0    	          0   	    329.198    	
    6000.00    	    42000.0    	          0   	    329.340    	
    9000.00    	    42000.0    	          0   	    330.781    	
    12000.0    	    42000.0    	          0   	    331.075    	
    15000.0    	    42000.0    	          0   	    333.048    	
    18000.0    	    42000.0    	          0   	    334.102    	
    21000.0    	    42000.0    	          0   	    334.907    	
    24000.0    	    42000.0    	          0   	    336.430    	
    27000.0    	    42000.0    	          0   	    338.666    	
    30000.0    	    42000.0    	          0   	    330.418    	
    33000.0    	    42000.0    	          0   	    346.213    	
    36000.0    	    42000.0    	          0   	    350.300    	
    39000.0    	    42000.0    	          0   	    352.116    	
    42000.0    	    42000.0    	          0   	    352.874    	
    45000.0    	    42000.0    	          0   	    352.992    	
    48000.0    	    42000.0    	          0   	    352.657    	
    51000.0    	    42000.0    	          0   	    351.972    	
    54000.0    	    42000.0    	          0   	    350.999    	
    57000.0    	    42000.0    	          0   	    349.803    	
    60000.0    	    42000.0    	          0   	    348.471    	
    63000.0    	    42000.0    	          0   	    347.115    	
    66000.0    	    42000.0    	          0   	    345.815    	
    69000.0    	    42000.0    	          0   	    344.606    	
    72000.0    	    42000.0    	          0   	    343.489    	
    75000.0    	    42000.0    	          0   	    342.477    	
    78000.0    	    42000.0    	          0   	    341.591    	
    81000.0    	    42000.0    	          0   	    340.853    	
    84000.0    	    42000.0    	          0   	    340.289    	
    87000.0    	    42000.0    	          0   	    339.930    	
    90000.0    	    42000.0    	          0   	    339.803    	
          0   	    45000.0    	          0   	    327.037    	
    3000.00    	    45000.0    	          0   	    327.444    	
    6000.00    	    45000.0    	          0   	    327.575    	
    9000.00    	    45000.0    	          0   	    328.907    	
    12000.0    	    45000.0    	          0   	    329.181    	
    15000.0    	    45000.0    	          0   	    330.984    	
    18000.0    	    45000.0    	          0   	    331.928    	
    21000.0    	    45000.0    	          0   	    332.715    	
    24000.0    	    45000.0    	          0   	    334.198    	
    27000.0    	    45000.0    	          0   	    336.703    	
    30000.0    	    45000.0    	          0   	    328.126    	
    33000.0    	    45000.0    	          0   	    342.543    	
    36000.0    	    45000.0    	          0   	    345.639    	
    39000.0    	    45000.0    	          0   	    346.813    	
    42000.0    	    45000.0    	          0   	    347.098    	
    45000.0    	    45000.0    	          0   	    346.838    	
    48000.0    	    45000.0    	          0   	    346.192    	
    51000.0    	    45000.0    	          0   	    345.247    	
    54000.0    	    45000.0    	          0   	    344.063    	
    57000.0    	    45000.0    	          0   	    342.697    	
    60000.0    	    45000.0    	          0   	    341.212    	
    63000.0    	    45000.0    	          0   	    339.685    	
    66000.0    	    45000.0    	          0   	    338.173    	
    69000.0    	    45000.0    	          0   	    336.715    	
    72000.0    	    45000.0    	          0   	    335.331    	
    75000.0    	    45000.0    	          0   	    334.042    	
    78000.0    	    45000.0    	          0   	    332.874    	
